Orthogroup	Prba	Praz
OG0001848	Prba.g_00273	Praz.g_00926
OG0001849	Prba.g_00100	Praz.g_00028
OG0001857	Prba.g_00903	Praz.g_00765
OG0001858	Prba.g_01033	Praz.g_01900
OG0001858	Prba.g_01034	Praz.g_01901
OG0001859	Prba.g_00733	Praz.g_00044
OG0001860	Prba.g_00732	Praz.g_00043
OG0001861	Prba.g_00723	Praz.g_00034
OG0001862	Prba.g_00237	Praz.g_00888
OG0001863	Prba.g_01123	Praz.g_01250
OG0001864	Prba.g_01149	Praz.g_01223
OG0001865	Prba.g_01153	Praz.g_01219
OG0001866	Prba.g_00140	Praz.g_01084
OG0001867	Prba.g_01831	Praz.g_00403
OG0001872	Prba.g_00917	Praz.g_01917
OG0001873	Prba.g_00914	Praz.g_01920
OG0001874	Prba.g_00889	Praz.g_00779
OG0001877	Prba.g_00244	Praz.g_00895
OG0001904	Prba.g_00257	Praz.g_00909
OG0001905	Prba.g_00884	Praz.g_00784
OG0001906	Prba.g_01539	Praz.g_01552
OG0001907	Prba.g_00915	Praz.g_01919
OG0001909	Prba.g_00911	Praz.g_01923
OG0001943	Prba.g_01043	Praz.g_01910
OG0001943	Prba.g_01117	Praz.g_01256
OG0001945	Prba.g_00912	Praz.g_01922
OG0001947	Prba.g_00253	Praz.g_00905
OG0001949	Prba.g_00879	Praz.g_00789
OG0001953	Prba.g_00103	Praz.g_00031
OG0001956	Prba.g_01057	Praz.g_00244
OG0001980	Prba.g_00887	Praz.g_00781
OG0001982	Prba.g_01138	Praz.g_01234
OG0001983	Prba.g_01142	Praz.g_01230
OG0001985	Prba.g_00863	Praz.g_00805
OG0001986	Prba.g_00875	Praz.g_00793
OG0002012	Prba.g_00238	Praz.g_00889
OG0002013	Prba.g_00906	Praz.g_01928
OG0002014	Prba.g_00920	Praz.g_01914
OG0002015	Prba.g_00239	Praz.g_00890
OG0002016	Prba.g_01144	Praz.g_01228
OG0002017	Prba.g_01148	Praz.g_01224
OG0002021	Prba.g_01098	Praz.g_01275
OG0002022	Prba.g_00284	Praz.g_00937
OG0002025	Prba.g_01116	Praz.g_01257
OG0002027	Prba.g_01380	Praz.g_01393
OG0002028	Prba.g_01604	Praz.g_01617
OG0002031	Prba.g_01119	Praz.g_01254
OG0002049	Prba.g_00240	Praz.g_00891
OG0002057	Prba.g_00918	Praz.g_01916
OG0002058	Prba.g_00910	Praz.g_01924
OG0002059	Prba.g_00890	Praz.g_00778
OG0002108	Prba.g_00904	Praz.g_01930
OG0002110	Prba.g_00740	Praz.g_00051
OG0002116	Prba.g_00791	Praz.g_00182
OG0002123	Prba.g_00161	Praz.g_01104
OG0002126	Prba.g_00156	Praz.g_01099
OG0002132	Prba.g_01608	Praz.g_01621
OG0002134	Prba.g_00235	Praz.g_00886
OG0002143	Prba.g_00150	Praz.g_01093
OG0002155	Prba.g_00119	Praz.g_01063
OG0002169	Prba.g_00247	Praz.g_00899
OG0002179	Prba.g_00891	Praz.g_00777
OG0002182	Prba.g_01105	Praz.g_01268
OG0002186	Prba.g_00248	Praz.g_00900
OG0002203	Prba.g_00127	Praz.g_01071
OG0002226	Prba.g_00919	Praz.g_01915
OG0002239	Prba.g_01111	Praz.g_01262
OG0002259	Prba.g_01114	Praz.g_01259
OG0002260	Prba.g_00909	Praz.g_01925
OG0002261	Prba.g_00908	Praz.g_01926
OG0002262	Prba.g_00907	Praz.g_01927
OG0002291	Prba.g_01607	Praz.g_01620
OG0002296	Prba.g_01045	Praz.g_01912
OG0002317	Prba.g_00575	Praz.g_00832
OG0002318	Prba.g_01038	Praz.g_01905
OG0002337	Prba.g_00379	Praz.g_00313
OG0002340	Prba.g_01122	Praz.g_01251
OG0002345	Prba.g_01597	Praz.g_01610
OG0002346	Prba.g_01598	Praz.g_01611
OG0002347	Prba.g_01599	Praz.g_01612
OG0002348	Prba.g_01600	Praz.g_01613
OG0002349	Prba.g_01601	Praz.g_01614
OG0002350	Prba.g_01602	Praz.g_01615
OG0002351	Prba.g_01603	Praz.g_01616
OG0002354	Prba.g_00169	Praz.g_01112
OG0002357	Prba.g_00902	Praz.g_00766
OG0002399	Prba.g_00126	Praz.g_01070
OG0002478	Prba.g_01110	Praz.g_01263
OG0002480	Prba.g_00905	Praz.g_01929
OG0002489	Prba.g_01099	Praz.g_01274
OG0002490	Prba.g_01100	Praz.g_01273
OG0002491	Prba.g_01101	Praz.g_01272
OG0002493	Prba.g_01143	Praz.g_01229
OG0002494	Prba.g_00168	Praz.g_01111
OG0002968	Prba.g_01128	Praz.g_01244
OG0002969	Prba.g_00125	Praz.g_01069
OG0002970	Prba.g_00128	Praz.g_01072
OG0002971	Prba.g_00129	Praz.g_01073
OG0002972	Prba.g_00130	Praz.g_01074
OG0002984	Prba.g_00139	Praz.g_01083
OG0002985	Prba.g_01113	Praz.g_01260
OG0003045	Prba.g_01107	Praz.g_01266
OG0003049	Prba.g_01040	Praz.g_01907
OG0003179	Prba.g_00122	Praz.g_01066
OG0003181	Prba.g_00170	Praz.g_01113
OG0003301	Prba.g_00148	Praz.g_01091
OG0003307	Prba.g_00164	Praz.g_01107
OG0003308	Prba.g_00882	Praz.g_00786
OG0003495	Prba.g_00001	Praz.g_00692
OG0003496	Prba.g_00061	Praz.g_00752
OG0003497	Prba.g_01094	Praz.g_01278
OG0003498	Prba.g_01095	Praz.g_01277
OG0003499	Prba.g_01102	Praz.g_01271
OG0003500	Prba.g_01399	Praz.g_01412
OG0003501	Prba.g_01039	Praz.g_01906
OG0003502	Prba.g_01037	Praz.g_01904
OG0003503	Prba.g_01036	Praz.g_01903
OG0003504	Prba.g_01035	Praz.g_01902
OG0003505	Prba.g_01605	Praz.g_01618
OG0003506	Prba.g_00765	Praz.g_00208
OG0003507	Prba.g_00267	Praz.g_00919
OG0003508	Prba.g_00118	Praz.g_01062
OG0003509	Prba.g_00121	Praz.g_01065
OG0003510	Prba.g_00124	Praz.g_01068
OG0003511	Prba.g_00131	Praz.g_01075
OG0003512	Prba.g_00132	Praz.g_01076
OG0003513	Prba.g_00134	Praz.g_01078
OG0003514	Prba.g_00135	Praz.g_01079
OG0003515	Prba.g_00136	Praz.g_01080
OG0003516	Prba.g_00137	Praz.g_01081
OG0003517	Prba.g_00143	Praz.g_01086
OG0003518	Prba.g_00144	Praz.g_01087
OG0003519	Prba.g_00145	Praz.g_01088
OG0003520	Prba.g_00146	Praz.g_01089
OG0003521	Prba.g_00157	Praz.g_01100
OG0003522	Prba.g_00158	Praz.g_01101
OG0003523	Prba.g_00165	Praz.g_01108
OG0003524	Prba.g_00167	Praz.g_01110
OG0003525	Prba.g_00171	Praz.g_01114
OG0003526	Prba.g_00172	Praz.g_01115
OG0003527	Prba.g_01212	Praz.g_01160
OG0003528	Prba.g_01208	Praz.g_01164
OG0003529	Prba.g_01133	Praz.g_01239
OG0003530	Prba.g_01130	Praz.g_01242
OG0003531	Prba.g_01121	Praz.g_01252
OG0004217	Prba.g_01112	Praz.g_01261
OG0004218	Prba.g_01109	Praz.g_01264
OG0004219	Prba.g_01108	Praz.g_01265
