Orthogroup	Prav	Prbi
OG0001798	Prav.g_01743	Prbi.g_00160
OG0001809	Prav.g_00359	Prbi.g_00804
OG0001814	Prav.g_00463	Prbi.g_00914
OG0001815	Prav.g_00893	Prbi.g_01046
OG0001815	Prav.g_01379	Prbi.g_01324
OG0001816	Prav.g_00217	Prbi.g_01093
OG0001817	Prav.g_00013	Prbi.g_01151
OG0001818	Prav.g_00015	Prbi.g_01154
OG0001820	Prav.g_01404	Prbi.g_01358
OG0001821	Prav.g_01727	Prbi.g_01368
OG0001825	Prav.g_01701	Prbi.g_01721
OG0001826	Prav.g_01719	Prbi.g_01737
OG0001827	Prav.g_01726	Prbi.g_01367
OG0001828	Prav.g_01389	Prbi.g_01309
OG0001836	Prav.g_01887	Prbi.g_01766, Prbi.g_01321
OG0001837	Prav.g_01989	Prbi.g_00367
OG0001838	Prav.g_01008	Prbi.g_00419
OG0001840	Prav.g_01374	Prbi.g_01343
OG0001841	Prav.g_01402	Prbi.g_01354
OG0001847	Prav.g_01687	Prbi.g_01700
OG0001848	Prav.g_01708	Prbi.g_01730
OG0001859	Prav.g_01905	Prbi.g_00282
OG0001864	Prav.g_01876	Prbi.g_01312
OG0001865	Prav.g_00890	Prbi.g_01316
OG0001868	Prav.g_01397	Prbi.g_01347
OG0001870	Prav.g_00210	Prbi.g_01315
OG0001874	Prav.g_01728	Prbi.g_01308
OG0001911	Prav.g_01327	Prbi.g_00809
OG0001950	Prav.g_00001	Prbi.g_01139
OG0001953	Prav.g_00127	Prbi.g_00069
OG0001956	Prav.g_00341	Prbi.g_00786
OG0001982	Prav.g_00980	Prbi.g_00385
OG0001983	Prav.g_00892	Prbi.g_01045
OG0001985	Prav.g_01711	Prbi.g_01313
OG0002052	Prav.g_00367	Prbi.g_00814
OG0002067	Prav.g_01215	Prbi.g_00159
OG0002081	Prav.g_01748	Prbi.g_01763, Prbi.g_01542
OG0002120	Prav.g_00387	Prbi.g_00837
OG0002122	Prav.g_01344	Prbi.g_01322
OG0002174	Prav.g_01535	Prbi.g_01570
OG0002185	Prav.g_01329	Prbi.g_01534
OG0002196	Prav.g_01718, Prav.g_01696	Prbi.g_01736
OG0002197	Prav.g_01880	Prbi.g_00425
OG0002238	Prav.g_01307	Prbi.g_01285, Prbi.g_01564
OG0002240	Prav.g_01526	Prbi.g_01503
OG0002247	Prav.g_00944	Prbi.g_00770
OG0002280	Prav.g_01752	Prbi.g_00065
OG0002341	Prav.g_00209	Prbi.g_00045, Prbi.g_01412
OG0002347	Prav.g_01494	Prbi.g_01488
OG0002418	Prav.g_00248	Prbi.g_01123
OG0002522	Prav.g_01384	Prbi.g_01728
OG0002550	Prav.g_01319	Prbi.g_00725
OG0003539	Prav.g_01546	Prbi.g_01513
OG0003555	Prav.g_01347	Prbi.g_00736
OG0003559	Prav.g_01304	Prbi.g_01565, Prbi.g_01284
OG0003560	Prav.g_01731	Prbi.g_01753
OG0004295	Prav.g_01537	Prbi.g_01493
