Orthogroup	Prav	Prbd
OG0001839	Prav.g_01402	Prbd.g_01868
OG0001845	Prav.g_01599	Prbd.g_01668
OG0001847	Prav.g_01708	Prbd.g_01558
OG0001848	Prav.g_01690	Prbd.g_01573
OG0001856	Prav.g_01905	Prbd.g_00981
OG0001862	Prav.g_01876	Prbd.g_01541
OG0001863	Prav.g_00890	Prbd.g_01902
OG0001864	Prav.g_01376	Prbd.g_01880
OG0001865	Prav.g_01397	Prbd.g_01876
OG0001867	Prav.g_00210	Prbd.g_01926
OG0001906	Prav.g_01327	Prbd.g_00064
OG0001908	Prav.g_00963	Prbd.g_00825
OG0001944	Prav.g_01743, Prav.g_00892	Prbd.g_00299
OG0001951	Prav.g_00341	Prbd.g_00043
OG0001952	Prav.g_00956	Prbd.g_00831
OG0001953	Prav.g_00027	Prbd.g_00422
OG0001956	Prav.g_01735	Prbd.g_01193
OG0001973	Prav.g_00777	Prbd.g_01246
OG0001979	Prav.g_00980	Prbd.g_00878
OG0001981	Prav.g_01711	Prbd.g_01543
OG0001987	Prav.g_00960	Prbd.g_00827
OG0002017	Prav.g_01375	Prbd.g_01881
OG0002075	Prav.g_01391	Prbd.g_01899
OG0002174	Prav.g_01329	Prbd.g_01548
OG0002181	Prav.g_01718, Prav.g_01696	Prbd.g_01552
OG0002183	Prav.g_01880	Prbd.g_00837
OG0002233	Prav.g_01806	Prbd.g_01480
OG0002239	Prav.g_01322	Prbd.g_00530
OG0002392	Prav.g_00248	Prbd.g_00376
OG0002497	Prav.g_01384	Prbd.g_01560
OG0002522	Prav.g_01319	Prbd.g_00535
OG0003089	Prav.g_01303	Prbd.g_00819
OG0003384	Prav.g_01380	Prbd.g_01924
