Orthogroup	Syan	Syal
OG0002054	Syan.g_01668	Syal.g_01150
OG0002055	Syan.g_01664	Syal.g_01153
OG0002056	Syan.g_02007	Syal.g_01280
OG0002111	Syan.g_00413	Syal.g_02674, Syal.g_02655, Syal.g_01017
OG0002113	Syan.g_01741	Syal.g_00134
OG0002115	Syan.g_01391	Syal.g_00578
OG0002116	Syan.g_01366	Syal.g_02999
OG0002117	Syan.g_02673	Syal.g_01672
OG0002118	Syan.g_02599	Syal.g_01733
OG0002122	Syan.g_00009	Syal.g_01789
OG0002123	Syan.g_00321	Syal.g_01863
OG0002124	Syan.g_00400	Syal.g_02488
OG0002127	Syan.g_03001, Syan.g_03002, Syan.g_02264	Syal.g_00880
OG0002128	Syan.g_02541	Syal.g_02504
OG0002129	Syan.g_01329	Syal.g_00395
OG0002130	Syan.g_01211	Syal.g_01603
OG0002131	Syan.g_01672	Syal.g_01160
OG0002132	Syan.g_01663	Syal.g_01154
OG0002133	Syan.g_01665	Syal.g_01152
OG0002134	Syan.g_01917	Syal.g_01442
OG0002135	Syan.g_01437	Syal.g_00620
OG0002136	Syan.g_01436	Syal.g_00619
OG0002137	Syan.g_01877, Syan.g_01984	Syal.g_01360
OG0002138	Syan.g_02671	Syal.g_02586
OG0002139	Syan.g_02551	Syal.g_01755
OG0002142	Syan.g_01292	Syal.g_00037
OG0002143	Syan.g_00538	Syal.g_00550
OG0002144	Syan.g_01138	Syal.g_00221
OG0002145	Syan.g_02552	Syal.g_00059
OG0002154	Syan.g_00846	Syal.g_01438
OG0002159	Syan.g_02957	Syal.g_01505
OG0002163	Syan.g_01588	Syal.g_01092
OG0002166	Syan.g_02512, Syan.g_02676	Syal.g_01784
OG0002167	Syan.g_02931	Syal.g_00003
OG0002168	Syan.g_03109	Syal.g_01840
OG0002170	Syan.g_02148	Syal.g_00344
OG0002172	Syan.g_01517	Syal.g_00996
OG0002173	Syan.g_03104	Syal.g_00980
OG0002174	Syan.g_01153	Syal.g_01125
OG0002175	Syan.g_02612	Syal.g_01725
OG0002178	Syan.g_01662	Syal.g_01156
OG0002179	Syan.g_01939	Syal.g_01349
OG0002180	Syan.g_02016	Syal.g_01271
OG0002181	Syan.g_02045	Syal.g_01241
OG0002182	Syan.g_01370	Syal.g_01222
OG0002183	Syan.g_02944	Syal.g_00782
OG0002184	Syan.g_02940	Syal.g_00779
OG0002185	Syan.g_02924	Syal.g_00769
OG0002186	Syan.g_01435	Syal.g_00618
OG0002187	Syan.g_01434	Syal.g_00617
OG0002188	Syan.g_01394	Syal.g_00581
OG0002189	Syan.g_01393	Syal.g_00580
OG0002190	Syan.g_01352	Syal.g_02985
OG0002191	Syan.g_02391	Syal.g_00532, Syal.g_00530, Syal.g_00531
OG0002192	Syan.g_02664	Syal.g_01686
OG0002194	Syan.g_02577	Syal.g_01759
OG0002195	Syan.g_00736	Syal.g_02273
OG0002196	Syan.g_00705	Syal.g_02224
OG0002197	Syan.g_00605	Syal.g_01956
OG0002198	Syan.g_00793	Syal.g_02613
OG0002199	Syan.g_00798	Syal.g_02617
OG0002200	Syan.g_01275	Syal.g_00371
OG0002201	Syan.g_01017	Syal.g_02742
OG0002202	Syan.g_01016	Syal.g_02743
OG0002203	Syan.g_01015	Syal.g_02744
OG0002204	Syan.g_00959	Syal.g_02762
OG0002205	Syan.g_00883	Syal.g_02780
OG0002207	Syan.g_00863	Syal.g_02800
OG0002208	Syan.g_02769	Syal.g_02891
OG0002209	Syan.g_02136	Syal.g_00355
OG0002210	Syan.g_02161	Syal.g_00307
OG0002211	Syan.g_02207	Syal.g_00267
OG0002212	Syan.g_01550	Syal.g_01051
OG0002213	Syan.g_01554	Syal.g_01057
OG0002214	Syan.g_01689	Syal.g_01181
OG0002229	Syan.g_01871	Syal.g_00187
OG0002231	Syan.g_00837	Syal.g_01612
OG0002235	Syan.g_00710	Syal.g_02235
OG0002239	Syan.g_01177	Syal.g_00559
OG0002241	Syan.g_02871	Syal.g_00477
OG0002244	Syan.g_00387	Syal.g_02093
OG0002245	Syan.g_00536	Syal.g_00548
OG0002246	Syan.g_02323	Syal.g_00542
OG0002248	Syan.g_00727	Syal.g_01799
OG0002250	Syan.g_02945	Syal.g_00783
OG0002251	Syan.g_01348	Syal.g_02982
OG0002253	Syan.g_01201	Syal.g_01613
OG0002254	Syan.g_00346	Syal.g_01900
OG0002255	Syan.g_00587	Syal.g_01971
OG0002257	Syan.g_00407	Syal.g_02569
OG0002258	Syan.g_00958	Syal.g_02763
OG0002259	Syan.g_01162	Syal.g_02834
OG0002260	Syan.g_02550	Syal.g_01754
OG0002277	Syan.g_01707	Syal.g_00168
OG0002281	Syan.g_00885	Syal.g_02779
OG0002286	Syan.g_02249	Syal.g_01220
OG0002288	Syan.g_00211	Syal.g_02841, Syal.g_00377, Syal.g_00376, Syal.g_00375
OG0002289	Syan.g_02873	Syal.g_00479
OG0002290	Syan.g_00113	Syal.g_02404, Syal.g_00496, Syal.g_00928
OG0002291	Syan.g_03057	Syal.g_00876
OG0002292	Syan.g_03073	Syal.g_00948
OG0002296	Syan.g_02814	Syal.g_00408
OG0002297	Syan.g_01266	Syal.g_00386
OG0002298	Syan.g_00582	Syal.g_01975
OG0002299	Syan.g_00545	Syal.g_02013
OG0002301	Syan.g_00426	Syal.g_01566
OG0002302	Syan.g_02785	Syal.g_02877
OG0002303	Syan.g_00537	Syal.g_00549
OG0002305	Syan.g_02979	Syal.g_00825
OG0002306	Syan.g_00129	Syal.g_01385, Syal.g_01637
OG0002308	Syan.g_01405, Syan.g_00699	Syal.g_02219
OG0002309	Syan.g_00377	Syal.g_02464
OG0002328	Syan.g_02961	Syal.g_00802
OG0002330	Syan.g_00288	Syal.g_01805
OG0002351	Syan.g_01990	Syal.g_01302
OG0002352	Syan.g_00287, Syan.g_02415	Syal.g_01665
OG0002353	Syan.g_00677	Syal.g_01877
OG0002354	Syan.g_00566	Syal.g_01990
OG0002355	Syan.g_00649	Syal.g_02539
OG0002356	Syan.g_02877	Syal.g_02133, Syal.g_02134
OG0002358	Syan.g_02394	Syal.g_00527
OG0002359	Syan.g_02822	Syal.g_00415
OG0002375	Syan.g_01122	Syal.g_01427
OG0002382	Syan.g_02755	Syal.g_02906
OG0002385	Syan.g_02248	Syal.g_01219
OG0002391	Syan.g_02293	Syal.g_00848
OG0002402	Syan.g_00308	Syal.g_01838
OG0002405	Syan.g_00478	Syal.g_02035
OG0002406	Syan.g_00349	Syal.g_02063
OG0002407	Syan.g_00784	Syal.g_01680
OG0002408	Syan.g_00457	Syal.g_02546
OG0002411	Syan.g_00655	Syal.g_02452
OG0002440	Syan.g_00038	Syal.g_01916
OG0002443	Syan.g_00620	Syal.g_00970
OG0002447	Syan.g_02872	Syal.g_00478
OG0002452	Syan.g_01655	Syal.g_01164
OG0002466	Syan.g_01475	Syal.g_00658
OG0002468	Syan.g_02559	Syal.g_01757
OG0002470	Syan.g_00154	Syal.g_02064
OG0002471	Syan.g_00522	Syal.g_02519
OG0002474	Syan.g_00368	Syal.g_00219
OG0002475	Syan.g_02821	Syal.g_00414
OG0002476	Syan.g_00318	Syal.g_01860
OG0002491	Syan.g_02068	Syal.g_00014
OG0002491	Syan.g_01777, Syan.g_01786, Syan.g_02430	Syal.g_00793
OG0002494	Syan.g_00953	Syal.g_02768
OG0002519	Syan.g_01934	Syal.g_02139
OG0002520	Syan.g_01420	Syal.g_00603
OG0002527	Syan.g_00439	Syal.g_02559
OG0002528	Syan.g_00437	Syal.g_02561
OG0002529	Syan.g_00458	Syal.g_02531
OG0002537	Syan.g_03070	Syal.g_00945
OG0002539	Syan.g_01579	Syal.g_01084
OG0002541	Syan.g_02162	Syal.g_00306
OG0002542	Syan.g_00109	Syal.g_02450
OG0002545	Syan.g_01548	Syal.g_02865
OG0002568	Syan.g_01735	Syal.g_02756
OG0002577	Syan.g_00998	Syal.g_00511
OG0002592	Syan.g_01541	Syal.g_01032
OG0002593	Syan.g_02412	Syal.g_02964
OG0002597	Syan.g_01447	Syal.g_00630
OG0002601	Syan.g_00438	Syal.g_02560
OG0002602	Syan.g_00417	Syal.g_02523
OG0002603	Syan.g_00182	Syal.g_02532
OG0002604	Syan.g_00178	Syal.g_02568
OG0002607	Syan.g_02845	Syal.g_00462
OG0002611	Syan.g_01936	Syal.g_02140
OG0002612	Syan.g_02533, Syan.g_02341	Syal.g_01495
OG0002631	Syan.g_02081, Syan.g_02072	Syal.g_00791
OG0002637	Syan.g_00962	Syal.g_02502
OG0002640	Syan.g_00405	Syal.g_02086, Syal.g_02513
OG0002644	Syan.g_00807	Syal.g_02627
OG0002645	Syan.g_00806	Syal.g_02626
OG0002666	Syan.g_02479, Syan.g_02473, Syan.g_02547, Syan.g_01485, Syan.g_02472, Syan.g_02478, Syan.g_02546	Syal.g_02157
OG0002677	Syan.g_02050	Syal.g_01237
OG0002678	Syan.g_02632	Syal.g_01565
OG0002679	Syan.g_00285	Syal.g_01848
OG0002680	Syan.g_00348	Syal.g_01903
OG0002681	Syan.g_00197	Syal.g_02821
OG0002682	Syan.g_00911	Syal.g_00787
OG0002683	Syan.g_02864, Syan.g_02862	Syal.g_00483
OG0002685	Syan.g_00447	Syal.g_02144
OG0002700	Syan.g_02461	Syal.g_01622
OG0002705	Syan.g_02786	Syal.g_02503
OG0002712	Syan.g_00805	Syal.g_02625
OG0002713	Syan.g_00804	Syal.g_02624
OG0002722	Syan.g_01097	Syal.g_01381
OG0002723	Syan.g_01129	Syal.g_01428
OG0002745	Syan.g_01919	Syal.g_02079
OG0002751	Syan.g_00267	Syal.g_02831
OG0002753	Syan.g_00513	Syal.g_00015
OG0002755	Syan.g_02554	Syal.g_00060
OG0002757	Syan.g_01246	Syal.g_01729
OG0002760	Syan.g_01027	Syal.g_02733
OG0002765	Syan.g_02342	Syal.g_02087, Syal.g_01494
OG0002857	Syan.g_02744	Syal.g_02917
OG0002864	Syan.g_01175	Syal.g_00498
OG0002866	Syan.g_01245	Syal.g_01728
OG0002870	Syan.g_02929	Syal.g_00772
OG0002907	Syan.g_01631	Syal.g_01133
OG0002934	Syan.g_02077, Syan.g_01561	Syal.g_00438
OG0002937	Syan.g_00242, Syan.g_02352	Syal.g_03002
OG0002951	Syan.g_01197	Syal.g_00066, Syal.g_01418
OG0002965	Syan.g_01536	Syal.g_00489
OG0002982	Syan.g_01216	Syal.g_01598
OG0002989	Syan.g_01023	Syal.g_02590, Syal.g_02591
OG0002995	Syan.g_00410	Syal.g_02128
OG0002997	Syan.g_00432, Syan.g_02360, Syan.g_02491	Syal.g_02112
OG0002998	Syan.g_00644	Syal.g_02582
OG0003003	Syan.g_00049	Syal.g_02121
OG0003005	Syan.g_01817, Syan.g_01874	Syal.g_01411
OG0003067	Syan.g_01399	Syal.g_00585
OG0003100	Syan.g_01198	Syal.g_01419
OG0003123	Syan.g_02322	Syal.g_00543
OG0003125	Syan.g_00091	Syal.g_00373
OG0003128	Syan.g_00707	Syal.g_02232
OG0003135	Syan.g_03072	Syal.g_00947
OG0003136	Syan.g_01034	Syal.g_01078
OG0003142	Syan.g_02952	Syal.g_02573, Syal.g_01937
OG0003149	Syan.g_01234	Syal.g_01581
OG0003150	Syan.g_01235	Syal.g_01580
OG0003157	Syan.g_02084	Syal.g_02168
OG0003214	Syan.g_02073	Syal.g_00448
OG0003222	Syan.g_01114	Syal.g_01379
OG0003253	Syan.g_01963	Syal.g_01330
OG0003286	Syan.g_00088	Syal.g_01576
OG0003287	Syan.g_02898	Syal.g_01597
OG0003288	Syan.g_02611	Syal.g_01726
OG0003289	Syan.g_02608	Syal.g_01727
OG0003306	Syan.g_02866	Syal.g_00484
OG0003307	Syan.g_02868, Syan.g_02867	Syal.g_00485
OG0003393	Syan.g_02247	Syal.g_01218
OG0003545	Syan.g_00093	Syal.g_02138
OG0003548	Syan.g_02335	Syal.g_02107
OG0003551	Syan.g_02746	Syal.g_02915
OG0003576	Syan.g_01838, Syan.g_01837	Syal.g_01355
OG0003833	Syan.g_00622	Syal.g_01420, Syal.g_01408
OG0003835	Syan.g_01302	Syal.g_00065
OG0003836	Syan.g_01301	Syal.g_00064
OG0003861	Syan.g_02075	Syal.g_00444
OG0003868	Syan.g_00097	Syal.g_00062
OG0003876	Syan.g_02336	Syal.g_02106
OG0003887	Syan.g_02600	Syal.g_03011
OG0003936	Syan.g_02074	Syal.g_00011
OG0003940	Syan.g_02382	Syal.g_00537, Syal.g_02654
OG0003943	Syan.g_02899	Syal.g_01855
OG0004312	Syan.g_00232	Syal.g_02097
OG0004336	Syan.g_02366	Syal.g_02663, Syal.g_02057
OG0004378	Syan.g_02797	Syal.g_01013
OG0005004	Syan.g_00265	Syal.g_01746
OG0005185	Syan.g_00623	Syal.g_01406, Syal.g_01407
OG0005191	Syan.g_02372	Syal.g_02666, Syal.g_02687
OG0006183	Syan.g_02370	Syal.g_02653
OG0006185	Syan.g_02369	Syal.g_02664
