Orthogroup	Syan	Syat
OG0002054	Syan.g_01668	Syat.g_02555
OG0002055	Syan.g_01664	Syat.g_02428
OG0002056	Syan.g_02007	Syat.g_02078
OG0002116	Syan.g_01366	Syat.g_03094
OG0002123	Syan.g_00321	Syat.g_00662
OG0002129	Syan.g_01329	Syat.g_01280
OG0002131	Syan.g_01672	Syat.g_02451
OG0002132	Syan.g_01663	Syat.g_02553
OG0002134	Syan.g_01917	Syat.g_02186
OG0002135	Syan.g_01437	Syat.g_03043
OG0002136	Syan.g_01436	Syat.g_03044
OG0002137	Syan.g_01846	Syat.g_02464
OG0002137	Syan.g_01877	Syat.g_00095
OG0002138	Syan.g_02671	Syat.g_02879, Syat.g_02880, Syat.g_00820
OG0002139	Syan.g_02551	Syat.g_00884
OG0002142	Syan.g_01292	Syat.g_01239
OG0002143	Syan.g_00538	Syat.g_00973
OG0002144	Syan.g_01138	Syat.g_03389
OG0002145	Syan.g_02552, Syan.g_02580, Syan.g_00825, Syan.g_00824	Syat.g_00826
OG0002154	Syan.g_00846	Syat.g_00084
OG0002159	Syan.g_02957	Syat.g_01548
OG0002160	Syan.g_01474	Syat.g_02996
OG0002163	Syan.g_01588	Syat.g_02644
OG0002166	Syan.g_02512, Syan.g_02676	Syat.g_03397
OG0002167	Syan.g_02931	Syat.g_01778
OG0002170	Syan.g_02148	Syat.g_01618
OG0002172	Syan.g_01517	Syat.g_02739
OG0002173	Syan.g_03104	Syat.g_02754
OG0002174	Syan.g_01153	Syat.g_02511
OG0002175	Syan.g_02421	Syat.g_02761
OG0002175	Syan.g_02612	Syat.g_00921
OG0002179	Syan.g_01939	Syat.g_02153
OG0002180	Syan.g_02016	Syat.g_02069
OG0002181	Syan.g_02045	Syat.g_02001
OG0002182	Syan.g_01370	Syat.g_03097
OG0002183	Syan.g_02944	Syat.g_01529
OG0002184	Syan.g_02940	Syat.g_01525
OG0002185	Syan.g_02924	Syat.g_01487
OG0002186	Syan.g_01435	Syat.g_03045
OG0002187	Syan.g_01434	Syat.g_03046
OG0002188	Syan.g_01394	Syat.g_03118
OG0002189	Syan.g_01393	Syat.g_03117
OG0002190	Syan.g_01352	Syat.g_03080
OG0002191	Syan.g_02391	Syat.g_02668, Syat.g_01001
OG0002192	Syan.g_02664	Syat.g_00298
OG0002194	Syan.g_02577	Syat.g_00889
OG0002195	Syan.g_00736	Syat.g_00434
OG0002196	Syan.g_00705	Syat.g_00464
OG0002197	Syan.g_00605	Syat.g_00541
OG0002198	Syan.g_00793	Syat.g_02588
OG0002199	Syan.g_00798	Syat.g_00393
OG0002200	Syan.g_01275	Syat.g_01225
OG0002201	Syan.g_01017	Syat.g_00004
OG0002202	Syan.g_01016	Syat.g_00005
OG0002203	Syan.g_01015	Syat.g_00006
OG0002204	Syan.g_00959	Syat.g_00029
OG0002205	Syan.g_00883	Syat.g_00047
OG0002206	Syan.g_00269	Syat.g_01056
OG0002207	Syan.g_00863	Syat.g_00068
OG0002208	Syan.g_02769	Syat.g_03165
OG0002209	Syan.g_02136	Syat.g_01606
OG0002210	Syan.g_02161	Syat.g_01627
OG0002211	Syan.g_02207	Syat.g_01789
OG0002212	Syan.g_01550	Syat.g_02702
OG0002213	Syan.g_01554	Syat.g_02697
OG0002214	Syan.g_01689	Syat.g_02401
OG0002229	Syan.g_01871	Syat.g_02254
OG0002231	Syan.g_00837	Syat.g_00444
OG0002235	Syan.g_00710	Syat.g_00462
OG0002239	Syan.g_01177	Syat.g_01095
OG0002241	Syan.g_02871	Syat.g_01398
OG0002243	Syan.g_01545, Syan.g_03098	Syat.g_02803
OG0002244	Syan.g_00387	Syat.g_00744
OG0002247	Syan.g_00877	Syat.g_00054
OG0002248	Syan.g_00727	Syat.g_00837
OG0002250	Syan.g_02945	Syat.g_01530
OG0002251	Syan.g_01348	Syat.g_03077
OG0002253	Syan.g_01201	Syat.g_01145
OG0002254	Syan.g_00346	Syat.g_00691
OG0002255	Syan.g_00587	Syat.g_00556
OG0002257	Syan.g_00407	Syat.g_01714
OG0002258	Syan.g_00958	Syat.g_00030
OG0002259	Syan.g_01162	Syat.g_03274
OG0002260	Syan.g_02550	Syat.g_00883
OG0002261	Syan.g_01860, Syan.g_00105, Syan.g_00164, Syan.g_00256, Syan.g_01119, Syan.g_01491, Syan.g_01513, Syan.g_01558, Syan.g_01598, Syan.g_02434, Syan.g_02469, Syan.g_02537, Syan.g_02861, Syan.g_02798	Syat.g_01405, Syat.g_00127, Syat.g_02119
OG0002274	Syan.g_01104	Syat.g_02175
OG0002277	Syan.g_01707	Syat.g_02270
OG0002285	Syan.g_00499	Syat.g_00612
OG0002286	Syan.g_02249	Syat.g_00266
OG0002288	Syan.g_00211	Syat.g_00915
OG0002289	Syan.g_02873	Syat.g_01401
OG0002290	Syan.g_00113	Syat.g_01453
OG0002292	Syan.g_03073	Syat.g_02822
OG0002296	Syan.g_02814	Syat.g_01332
OG0002297	Syan.g_01266	Syat.g_01433
OG0002298	Syan.g_00582	Syat.g_00559
OG0002300	Syan.g_00134, Syan.g_00430	Syat.g_00977
OG0002302	Syan.g_02785	Syat.g_01307
OG0002305	Syan.g_02979	Syat.g_01576
OG0002306	Syan.g_00129	Syat.g_02502
OG0002308	Syan.g_01405	Syat.g_03129
OG0002308	Syan.g_00699	Syat.g_00470
OG0002309	Syan.g_00377	Syat.g_00722
OG0002330	Syan.g_00288	Syat.g_01093
OG0002335	Syan.g_00263	Syat.g_02353, Syat.g_02025
OG0002343	Syan.g_02093	Syat.g_01871
OG0002347	Syan.g_01444	Syat.g_03036
OG0002352	Syan.g_00287, Syan.g_02415	Syat.g_02986
OG0002354	Syan.g_00566	Syat.g_00577
OG0002355	Syan.g_00649	Syat.g_01013
OG0002357	Syan.g_01388	Syat.g_02661
OG0002358	Syan.g_02394	Syat.g_01520
OG0002359	Syan.g_02822	Syat.g_01340
OG0002360	Syan.g_00143	Syat.g_00658
OG0002360	Syan.g_00221	Syat.g_02460
OG0002360	Syan.g_00028	Syat.g_02616
OG0002364	Syan.g_00481	Syat.g_00626
OG0002375	Syan.g_01122	Syat.g_01219
OG0002382	Syan.g_02755	Syat.g_03179
OG0002385	Syan.g_02248	Syat.g_00268
OG0002386	Syan.g_00790	Syat.g_01687
OG0002389	Syan.g_02178	Syat.g_01641
OG0002391	Syan.g_02293	Syat.g_02932
OG0002393	Syan.g_02933	Syat.g_03074
OG0002396	Syan.g_02234	Syat.g_01817
OG0002399	Syan.g_01314	Syat.g_02487
OG0002402	Syan.g_00308	Syat.g_00791
OG0002404	Syan.g_02089	Syat.g_01875
OG0002409	Syan.g_01620	Syat.g_02505
OG0002410	Syan.g_01681	Syat.g_02412
OG0002411	Syan.g_00655	Syat.g_00519
OG0002430	Syan.g_01277	Syat.g_01100
OG0002431	Syan.g_01278	Syat.g_01101
OG0002440	Syan.g_00038	Syat.g_00706
OG0002443	Syan.g_00620	Syat.g_00335
OG0002447	Syan.g_02872	Syat.g_01399
OG0002466	Syan.g_01475	Syat.g_02995
OG0002469	Syan.g_02597	Syat.g_00908
OG0002474	Syan.g_00368	Syat.g_00713
OG0002475	Syan.g_02821	Syat.g_01339
OG0002476	Syan.g_00318	Syat.g_01671
OG0002494	Syan.g_00953	Syat.g_00034
OG0002498	Syan.g_00261	Syat.g_00735
OG0002519	Syan.g_01934	Syat.g_02425
OG0002522	Syan.g_02411	Syat.g_02984
OG0002527	Syan.g_00439	Syat.g_00835
OG0002528	Syan.g_00437	Syat.g_00833
OG0002529	Syan.g_00458	Syat.g_01427
OG0002530	Syan.g_00894	Syat.g_03379
OG0002531	Syan.g_00220	Syat.g_00992
OG0002537	Syan.g_03070	Syat.g_02827
OG0002539	Syan.g_01579	Syat.g_02674
OG0002541	Syan.g_02162	Syat.g_01628
OG0002542	Syan.g_00109	Syat.g_03396
OG0002547	Syan.g_00403	Syat.g_00759
OG0002548	Syan.g_00973	Syat.g_00327
OG0002548	Syan.g_00932	Syat.g_03387
OG0002549	Syan.g_01102	Syat.g_01907
OG0002566	Syan.g_00976	Syat.g_02065
OG0002571	Syan.g_01152	Syat.g_00772
OG0002572	Syan.g_00204	Syat.g_01014
OG0002577	Syan.g_00998	Syat.g_00329
OG0002581	Syan.g_02800	Syat.g_01312
OG0002592	Syan.g_01541	Syat.g_02707
OG0002593	Syan.g_02412	Syat.g_02985
OG0002601	Syan.g_00438	Syat.g_00834
OG0002602	Syan.g_00417	Syat.g_02441
OG0002607	Syan.g_02845	Syat.g_01370
OG0002610	Syan.g_02146	Syat.g_01616
OG0002611	Syan.g_01936	Syat.g_02426
OG0002612	Syan.g_02341	Syat.g_03359, Syat.g_00871
OG0002613	Syan.g_02894	Syat.g_01388
OG0002614	Syan.g_02791, Syan.g_00639, Syan.g_01263, Syan.g_01488, Syan.g_02465, Syan.g_02568	Syat.g_00123
OG0002634	Syan.g_02427	Syat.g_01446
OG0002635	Syan.g_00014	Syat.g_01320
OG0002644	Syan.g_00807	Syat.g_01973
OG0002668	Syan.g_00828	Syat.g_01359
OG0002677	Syan.g_02050	Syat.g_01996
OG0002678	Syan.g_02632	Syat.g_00688
OG0002679	Syan.g_00285	Syat.g_01008
OG0002680	Syan.g_00348	Syat.g_00692
OG0002681	Syan.g_00197	Syat.g_02562, Syat.g_02574
OG0002683	Syan.g_02864, Syan.g_02862	Syat.g_01403
OG0002684	Syan.g_03097	Syat.g_02645
OG0002685	Syan.g_00447	Syat.g_01010
OG0002686	Syan.g_01075, Syan.g_00158, Syan.g_01264, Syan.g_02355, Syan.g_02892, Syan.g_00167, Syan.g_02529, Syan.g_01056, Syan.g_02891	Syat.g_01387
OG0002700	Syan.g_02461	Syat.g_03378
OG0002722	Syan.g_01097	Syat.g_01202
OG0002723	Syan.g_01129	Syat.g_01218
OG0002730	Syan.g_01497, Syan.g_02448	Syat.g_03294
OG0002731	Syan.g_00342	Syat.g_00687
OG0002735	Syan.g_00270	Syat.g_01051
OG0002743	Syan.g_00251	Syat.g_01050
OG0002750	Syan.g_00266	Syat.g_00763
OG0002751	Syan.g_00267	Syat.g_00762
OG0002753	Syan.g_00513	Syat.g_03391
OG0002755	Syan.g_02554	Syat.g_00828
OG0002756	Syan.g_00427	Syat.g_02010
OG0002757	Syan.g_01246, Syan.g_02605, Syan.g_02609	Syat.g_00913
OG0002760	Syan.g_01027	Syat.g_03406
OG0002763	Syan.g_01157	Syat.g_01944
OG0002764	Syan.g_00406	Syat.g_00824
OG0002765	Syan.g_02342	Syat.g_03351, Syat.g_03354, Syat.g_00875, Syat.g_03350
OG0002766	Syan.g_01601, Syan.g_01108	Syat.g_03245, Syat.g_01920, Syat.g_03244
OG0002799	Syan.g_00112	Syat.g_00942
OG0002800	Syan.g_00414	Syat.g_02220
OG0002801	Syan.g_00311	Syat.g_00793
OG0002855	Syan.g_00255	Syat.g_01052
OG0002864	Syan.g_01175	Syat.g_00654
OG0002866	Syan.g_02610, Syan.g_01245, Syan.g_02606	Syat.g_00914
OG0002874	Syan.g_00982	Syat.g_01989
OG0002875	Syan.g_00983	Syat.g_01988
OG0002876	Syan.g_00985	Syat.g_01986
OG0002877	Syan.g_00987	Syat.g_01984
OG0002878	Syan.g_00988	Syat.g_01983
OG0002880	Syan.g_01816	Syat.g_01694
OG0002881	Syan.g_01600, Syan.g_01107, Syan.g_01599	Syat.g_01919, Syat.g_03246
OG0002883	Syan.g_02790	Syat.g_01903, Syat.g_02360, Syat.g_00156, Syat.g_02609, Syat.g_00144, Syat.g_00140, Syat.g_02582
OG0002893	Syan.g_01113	Syat.g_02173
OG0002906	Syan.g_02682	Syat.g_01045
OG0002913	Syan.g_00068	Syat.g_01036
OG0002914	Syan.g_00053	Syat.g_01976
OG0002952	Syan.g_01496, Syan.g_02449	Syat.g_02407
OG0002982	Syan.g_01216	Syat.g_01155
OG0002991	Syan.g_00984	Syat.g_01987
OG0002992	Syan.g_00986	Syat.g_01985
OG0002995	Syan.g_00410	Syat.g_01693
OG0002996	Syan.g_03096	Syat.g_02782
OG0002998	Syan.g_00644	Syat.g_01722, Syat.g_01894
OG0002999	Syan.g_02647	Syat.g_00227
OG0003000	Syan.g_01331	Syat.g_01282
OG0003003	Syan.g_00049	Syat.g_01977, Syat.g_02182
OG0003005	Syan.g_01817	Syat.g_01695
OG0003005	Syan.g_01874	Syat.g_01753, Syat.g_01763
OG0003007	Syan.g_00280	Syat.g_01057
OG0003023	Syan.g_01229	Syat.g_02509
OG0003056	Syan.g_01410	Syat.g_03134
OG0003057	Syan.g_01409	Syat.g_03133
OG0003058	Syan.g_01408	Syat.g_03132
OG0003067	Syan.g_01399	Syat.g_01017
OG0003131	Syan.g_00025	Syat.g_02763
OG0003134	Syan.g_02935	Syat.g_01509
OG0003135	Syan.g_03072	Syat.g_02823
OG0003136	Syan.g_01034	Syat.g_00966
OG0003142	Syan.g_02952	Syat.g_02594
OG0003147	Syan.g_01498, Syan.g_02447	Syat.g_01270
OG0003149	Syan.g_01234	Syat.g_02527
OG0003150	Syan.g_01235	Syat.g_02528
OG0003152	Syan.g_02385, Syan.g_02383	Syat.g_01772
OG0003216	Syan.g_01872	Syat.g_02255
OG0003224	Syan.g_01670	Syat.g_00445
OG0003258	Syan.g_01117	Syat.g_01880
OG0003261	Syan.g_01856, Syan.g_02557	Syat.g_00881
OG0003281	Syan.g_02413	Syat.g_00771
OG0003282	Syan.g_02414	Syat.g_00770
OG0003283	Syan.g_02715	Syat.g_01059
OG0003288	Syan.g_02611	Syat.g_00920
OG0003289	Syan.g_02608	Syat.g_00916
OG0003291	Syan.g_00286	Syat.g_02453, Syat.g_01535
OG0003308	Syan.g_02634	Syat.g_01600
OG0003311	Syan.g_00595	Syat.g_00760
OG0003312	Syan.g_00051	Syat.g_02631
OG0003316	Syan.g_01239	Syat.g_01728, Syat.g_01731
OG0003317	Syan.g_00048	Syat.g_01978
OG0003319	Syan.g_00209	Syat.g_00310
OG0003321	Syan.g_00146	Syat.g_01962
OG0003322	Syan.g_00274	Syat.g_01049
OG0003323	Syan.g_00370	Syat.g_00715
OG0003324	Syan.g_00886	Syat.g_00046
OG0003327	Syan.g_01865, Syan.g_01092, Syan.g_01098	Syat.g_02232
OG0003328	Syan.g_01203, Syan.g_01839	Syat.g_01727, Syat.g_01425
OG0003329	Syan.g_01698	Syat.g_02393
OG0003330	Syan.g_01947	Syat.g_00134, Syat.g_02438
OG0003332	Syan.g_02706	Syat.g_03250
OG0003548	Syan.g_02335	Syat.g_01777, Syat.g_03337
OG0003551	Syan.g_02746	Syat.g_03189
OG0003565	Syan.g_00994	Syat.g_00323
OG0003573	Syan.g_02517	Syat.g_00936
OG0003575	Syan.g_00047	Syat.g_02630
OG0003576	Syan.g_01838	Syat.g_02467
OG0003577	Syan.g_00155	Syat.g_00750, Syat.g_02624
OG0003578	Syan.g_00236	Syat.g_00861
OG0003579	Syan.g_00369	Syat.g_00714
OG0003580	Syan.g_00388	Syat.g_01000
OG0003581	Syan.g_00389	Syat.g_00999
OG0003582	Syan.g_00390	Syat.g_00998
OG0003583	Syan.g_00768	Syat.g_00397
OG0003584	Syan.g_00823	Syat.g_00110
OG0003585	Syan.g_00841	Syat.g_00089
OG0003586	Syan.g_00862	Syat.g_00069
OG0003587	Syan.g_00881	Syat.g_00050
OG0003589	Syan.g_00924	Syat.g_03386
OG0003590	Syan.g_00972	Syat.g_01065
OG0003591	Syan.g_01014	Syat.g_00007
OG0003592	Syan.g_01134, Syan.g_02429, Syan.g_02863	Syat.g_01391, Syat.g_00122, Syat.g_00270
OG0003593	Syan.g_01232	Syat.g_00855
OG0003594	Syan.g_01501, Syan.g_02444	Syat.g_01129, Syat.g_02563
OG0003596	Syan.g_01763	Syat.g_01419
OG0003597	Syan.g_01910	Syat.g_02194
OG0003598	Syan.g_02047	Syat.g_01999
OG0003599	Syan.g_02155	Syat.g_01624
OG0003600	Syan.g_02457	Syat.g_01769
OG0003602	Syan.g_02613	Syat.g_00922
OG0003603	Syan.g_02691	Syat.g_03265
OG0003604	Syan.g_02716	Syat.g_03233
OG0003605	Syan.g_02967	Syat.g_01558
OG0003819	Syan.g_01669	Syat.g_01680
OG0003876	Syan.g_02336	Syat.g_03336
OG0003880	Syan.g_00026	Syat.g_02762
OG0003881	Syan.g_00030	Syat.g_02773
OG0003882	Syan.g_00036	Syat.g_02771
OG0003888	Syan.g_00409	Syat.g_01496
OG0003918	Syan.g_00429, Syan.g_02508	Syat.g_01570
OG0003933	Syan.g_00408	Syat.g_01935
OG0003940	Syan.g_02382	Syat.g_00174
OG0003942	Syan.g_00420	Syat.g_00221
OG0003943	Syan.g_02899	Syat.g_00341
OG0003947	Syan.g_00071	Syat.g_01979
OG0003948	Syan.g_00180	Syat.g_02638
OG0003949	Syan.g_00208	Syat.g_02436, Syat.g_00822
OG0003950	Syan.g_00237	Syat.g_00860
OG0003951	Syan.g_00238	Syat.g_00859
OG0003952	Syan.g_00419	Syat.g_00937
OG0003953	Syan.g_00428	Syat.g_00848
OG0003954	Syan.g_00443	Syat.g_02548
OG0003955	Syan.g_00472	Syat.g_00633
OG0003956	Syan.g_00519	Syat.g_00986, Syat.g_00985
OG0003957	Syan.g_00594	Syat.g_00548
OG0003958	Syan.g_00752	Syat.g_00415
OG0003959	Syan.g_00887	Syat.g_03370
OG0003960	Syan.g_00889	Syat.g_03373
OG0003961	Syan.g_00890	Syat.g_03374
OG0003962	Syan.g_00891	Syat.g_03375
OG0003963	Syan.g_00892	Syat.g_03376
OG0003964	Syan.g_00893	Syat.g_03377
OG0003965	Syan.g_00895	Syat.g_03380
OG0003966	Syan.g_00896	Syat.g_03381
OG0003967	Syan.g_00899	Syat.g_03384
OG0003968	Syan.g_00900	Syat.g_03385
OG0003969	Syan.g_00909	Syat.g_00961
OG0003972	Syan.g_00934	Syat.g_01058
OG0003973	Syan.g_01309	Syat.g_00185
OG0003974	Syan.g_01406	Syat.g_03130
OG0003975	Syan.g_01407	Syat.g_03131
OG0003976	Syan.g_01500, Syan.g_02445	Syat.g_01740
OG0003977	Syan.g_01649	Syat.g_02549
OG0003978	Syan.g_01862	Syat.g_02118
OG0003979	Syan.g_02065	Syat.g_01882
OG0003980	Syan.g_02458	Syat.g_01770
OG0003981	Syan.g_02513	Syat.g_01006
OG0003982	Syan.g_02639	Syat.g_00215
OG0003983	Syan.g_02681	Syat.g_00311
OG0003984	Syan.g_02977	Syat.g_01574
OG0003985	Syan.g_02996	Syat.g_01594
OG0004408	Syan.g_02333	Syat.g_03338
OG0004413	Syan.g_02417	Syat.g_02757
OG0004417	Syan.g_02607, Syan.g_00037	Syat.g_03184
OG0004418	Syan.g_00046	Syat.g_02629
OG0004419	Syan.g_00058	Syat.g_01959
OG0004420	Syan.g_00059	Syat.g_01020
OG0004421	Syan.g_00060	Syat.g_01021
OG0004426	Syan.g_02337, Syan.g_00150	Syat.g_03335
OG0004427	Syan.g_00233	Syat.g_03211
OG0004430	Syan.g_00450	Syat.g_03392
OG0004432	Syan.g_00530	Syat.g_01497
OG0004433	Syan.g_00844	Syat.g_00086
OG0004434	Syan.g_00888	Syat.g_03372
OG0004435	Syan.g_00897	Syat.g_03382
OG0004436	Syan.g_00898	Syat.g_03383
OG0004437	Syan.g_00930	Syat.g_01956
OG0004438	Syan.g_00933	Syat.g_00928
OG0004439	Syan.g_00935	Syat.g_00406
OG0004440	Syan.g_00980	Syat.g_00946
OG0004441	Syan.g_00995	Syat.g_00324
OG0004442	Syan.g_00996	Syat.g_00325
OG0004443	Syan.g_00997	Syat.g_00326
OG0004444	Syan.g_01100, Syan.g_01089, Syan.g_01094	Syat.g_00105
OG0004445	Syan.g_01151	Syat.g_03279
OG0004447	Syan.g_01404	Syat.g_03128
OG0004448	Syan.g_01487	Syat.g_02026
OG0004449	Syan.g_01805	Syat.g_02262
OG0004450	Syan.g_01861	Syat.g_03296
OG0004451	Syan.g_01866	Syat.g_02233
OG0004458	Syan.g_02604	Syat.g_00912
OG0004460	Syan.g_02841	Syat.g_01545
OG0004462	Syan.g_02994	Syat.g_01592
OG0004463	Syan.g_02995	Syat.g_01593
OG0004464	Syan.g_03099	Syat.g_00917
OG0004716	Syan.g_00523	Syat.g_00138
OG0005195	Syan.g_00062	Syat.g_01033
OG0005196	Syan.g_00108	Syat.g_02600
OG0005198	Syan.g_00131	Syat.g_01779
OG0005201	Syan.g_00268	Syat.g_01054
OG0005215	Syan.g_01095, Syan.g_01090	Syat.g_00108
OG0005217	Syan.g_01130	Syat.g_01221
OG0005218	Syan.g_01169	Syat.g_01078
OG0005219	Syan.g_01170	Syat.g_01079
OG0005220	Syan.g_01171	Syat.g_01080
OG0005221	Syan.g_01172	Syat.g_01081
OG0005222	Syan.g_01173	Syat.g_01082
OG0005224	Syan.g_01499, Syan.g_02446	Syat.g_01741
OG0005229	Syan.g_01858	Syat.g_01400
OG0005231	Syan.g_02196	Syat.g_00328
OG0005233	Syan.g_02418	Syat.g_02758
OG0005234	Syan.g_02419	Syat.g_02759
OG0005243	Syan.g_02633	Syat.g_01990
OG0006211	Syan.g_00614	Syat.g_01967
OG0006236	Syan.g_01638	Syat.g_02530
OG0006237	Syan.g_01645	Syat.g_02544
OG0006247	Syan.g_01844	Syat.g_00240
OG0006248	Syan.g_01845	Syat.g_00239
OG0006263	Syan.g_02420	Syat.g_02760
OG0006273	Syan.g_03054	Syat.g_02573
OG0006275	Syan.g_03081	Syat.g_02815
OG0006276	Syan.g_03082	Syat.g_02814
