Orthogroup	Syan	Syaj
OG0001993	Syan.g_00019	Syaj.g_01316
OG0001994	Syan.g_00020	Syaj.g_01317
OG0001995	Syan.g_02683	Syaj.g_00503
OG0001997	Syan.g_02953	Syaj.g_01864
OG0001999	Syan.g_01453	Syaj.g_01590
OG0002000	Syan.g_01195	Syaj.g_00117
OG0002002	Syan.g_02590	Syaj.g_00581
OG0002006	Syan.g_02104, Syan.g_03107	Syaj.g_00398
OG0002007	Syan.g_00310	Syaj.g_00397
OG0002008	Syan.g_00627	Syaj.g_00828
OG0002009	Syan.g_00726	Syaj.g_01062
OG0002010	Syan.g_02819	Syaj.g_01416
OG0002011	Syan.g_02576	Syaj.g_01107
OG0002014	Syan.g_01958	Syaj.g_01717, Syaj.g_02485
OG0002016	Syan.g_03114	Syaj.g_02061
OG0002017	Syan.g_01624	Syaj.g_02176
OG0002019	Syan.g_01903	Syaj.g_01105
OG0002020	Syan.g_01671	Syaj.g_02220
OG0002021	Syan.g_01673	Syaj.g_02219
OG0002022	Syan.g_01674	Syaj.g_02217
OG0002023	Syan.g_01675	Syaj.g_02216
OG0002024	Syan.g_01667	Syaj.g_02211
OG0002037	Syan.g_02857	Syaj.g_00070
OG0002039	Syan.g_02665	Syaj.g_00325
OG0002040	Syan.g_02663	Syaj.g_00326
OG0002041	Syan.g_00596	Syaj.g_00847
OG0002043	Syan.g_00483	Syaj.g_00785
OG0002044	Syan.g_00652	Syaj.g_00387
OG0002046	Syan.g_02870	Syaj.g_01465
OG0002048	Syan.g_02169	Syaj.g_02759
OG0002049	Syan.g_02128	Syaj.g_02677
OG0002050	Syan.g_02042	Syaj.g_02584
OG0002051	Syan.g_03047	Syaj.g_02001
OG0002054	Syan.g_01668	Syaj.g_02210
OG0002055	Syan.g_01664	Syaj.g_02213
OG0002056	Syan.g_02007	Syaj.g_02548
OG0002113	Syan.g_01741	Syaj.g_02300
OG0002115	Syan.g_01391	Syaj.g_01710
OG0002116	Syan.g_01366	Syaj.g_01684
OG0002117	Syan.g_02673	Syaj.g_00316
OG0002118	Syan.g_02599	Syaj.g_00591
OG0002123	Syan.g_00321	Syaj.g_00955
OG0002124	Syan.g_00400	Syaj.g_00352
OG0002126	Syan.g_00063	Syaj.g_02488
OG0002127	Syan.g_03001, Syan.g_03002	Syaj.g_01953
OG0002128	Syan.g_02541	Syaj.g_00648
OG0002129	Syan.g_01329	Syaj.g_01394
OG0002130	Syan.g_01211	Syaj.g_01509
OG0002132	Syan.g_01663	Syaj.g_02214
OG0002133	Syan.g_01665	Syaj.g_02212
OG0002134	Syan.g_01917	Syaj.g_02436
OG0002135	Syan.g_01437	Syaj.g_01753
OG0002136	Syan.g_01436	Syaj.g_01752
OG0002138	Syan.g_02671	Syaj.g_00489
OG0002139	Syan.g_02551	Syaj.g_00565, Syaj.g_00408
OG0002142	Syan.g_01292	Syaj.g_01365
OG0002143	Syan.g_00538	Syaj.g_02834
OG0002144	Syan.g_01138	Syaj.g_02683
OG0002154	Syan.g_00846	Syaj.g_01956
OG0002159	Syan.g_02957	Syaj.g_02404
OG0002160	Syan.g_01474	Syaj.g_00501
OG0002163	Syan.g_01588	Syaj.g_02143
OG0002166	Syan.g_02512, Syan.g_02676	Syaj.g_00495
OG0002167	Syan.g_02931	Syaj.g_01089
OG0002168	Syan.g_03109	Syaj.g_00410
OG0002172	Syan.g_01517	Syaj.g_02065
OG0002173	Syan.g_03104	Syaj.g_02054
OG0002178	Syan.g_01662	Syaj.g_02215
OG0002179	Syan.g_01939	Syaj.g_02458
OG0002180	Syan.g_02016	Syaj.g_02557
OG0002181	Syan.g_02045	Syaj.g_02589
OG0002182	Syan.g_01370	Syaj.g_02608
OG0002183	Syan.g_02944	Syaj.g_01846
OG0002184	Syan.g_02940	Syaj.g_01843
OG0002185	Syan.g_02924	Syaj.g_01835
OG0002186	Syan.g_01435	Syaj.g_01751
OG0002187	Syan.g_01434	Syaj.g_01750
OG0002188	Syan.g_01394	Syaj.g_01713
OG0002189	Syan.g_01393	Syaj.g_01712
OG0002190	Syan.g_01352	Syaj.g_01662
OG0002191	Syan.g_02391	Syaj.g_01560
OG0002192	Syan.g_02664	Syaj.g_00329
OG0002194	Syan.g_02577	Syaj.g_00568
OG0002196	Syan.g_00705	Syaj.g_01040
OG0002197	Syan.g_00605	Syaj.g_00841
OG0002198	Syan.g_00793	Syaj.g_01263
OG0002199	Syan.g_00798	Syaj.g_01268
OG0002200	Syan.g_01275	Syaj.g_01379
OG0002201	Syan.g_01017	Syaj.g_00258
OG0002202	Syan.g_01016	Syaj.g_00257
OG0002203	Syan.g_01015	Syaj.g_00256
OG0002204	Syan.g_00959	Syaj.g_00235
OG0002205	Syan.g_00883	Syaj.g_00217
OG0002206	Syan.g_00269, Syan.g_00873	Syaj.g_00204
OG0002207	Syan.g_00863	Syaj.g_00194
OG0002208	Syan.g_02769	Syaj.g_00063
OG0002209	Syan.g_02136	Syaj.g_02813
OG0002210	Syan.g_02161	Syaj.g_02766
OG0002211	Syan.g_02207	Syaj.g_02730
OG0002212	Syan.g_01550	Syaj.g_02099
OG0002213	Syan.g_01554	Syaj.g_02103
OG0002214	Syan.g_01689	Syaj.g_02240
OG0002227	Syan.g_00243	Syaj.g_02135, Syaj.g_02136
OG0002230	Syan.g_01836	Syaj.g_01570
OG0002231	Syan.g_00837	Syaj.g_01499
OG0002235	Syan.g_00710	Syaj.g_01045
OG0002241	Syan.g_02871	Syaj.g_01466
OG0002243	Syan.g_01545, Syan.g_03098	Syaj.g_02097
OG0002245	Syan.g_00536	Syaj.g_02836
OG0002247	Syan.g_00877	Syaj.g_00210
OG0002248	Syan.g_00727	Syaj.g_00477
OG0002250	Syan.g_02945	Syaj.g_01847
OG0002251	Syan.g_01348	Syaj.g_01653
OG0002253	Syan.g_01201	Syaj.g_01498
OG0002254	Syan.g_00346	Syaj.g_00796
OG0002255	Syan.g_00587	Syaj.g_00855
OG0002257	Syan.g_00407	Syaj.g_01237
OG0002258	Syan.g_00958	Syaj.g_00234
OG0002259	Syan.g_01162	Syaj.g_00148
OG0002260	Syan.g_02550	Syaj.g_00564
OG0002274	Syan.g_01104	Syaj.g_02341
OG0002280	Syan.g_01185	Syaj.g_00127
OG0002281	Syan.g_00885	Syaj.g_00219
OG0002286	Syan.g_02249	Syaj.g_01460
OG0002288	Syan.g_00211	Syaj.g_01384
OG0002289	Syan.g_02873	Syaj.g_01468
OG0002290	Syan.g_00113	Syaj.g_00632
OG0002296	Syan.g_02814	Syaj.g_01411
OG0002297	Syan.g_01266	Syaj.g_00512
OG0002298	Syan.g_00582	Syaj.g_00859
OG0002299	Syan.g_00545	Syaj.g_00918
OG0002300	Syan.g_00134	Syaj.g_01122
OG0002301	Syan.g_00426	Syaj.g_01691
OG0002303	Syan.g_00537	Syaj.g_02835
OG0002305	Syan.g_02979	Syaj.g_01892
OG0002306	Syan.g_00129	Syaj.g_02209
OG0002308	Syan.g_01405, Syan.g_00699	Syaj.g_01035
OG0002309	Syan.g_00377	Syaj.g_00380
OG0002328	Syan.g_02961	Syaj.g_01869
OG0002339	Syan.g_02261	Syaj.g_02471
OG0002347	Syan.g_01444	Syaj.g_01755
OG0002351	Syan.g_01990	Syaj.g_02525
OG0002352	Syan.g_00287, Syan.g_02415	Syaj.g_00312
OG0002353	Syan.g_00677	Syaj.g_01010
OG0002354	Syan.g_00566	Syaj.g_00897
OG0002355	Syan.g_00649	Syaj.g_01195
OG0002356	Syan.g_02877	Syaj.g_01482
OG0002357	Syan.g_01388	Syaj.g_02179
OG0002358	Syan.g_02394	Syaj.g_01557
OG0002359	Syan.g_02822	Syaj.g_01419
OG0002385	Syan.g_02248	Syaj.g_01461
OG0002386	Syan.g_00790	Syaj.g_01240
OG0002391	Syan.g_02293	Syaj.g_01920
OG0002393	Syan.g_02933	Syaj.g_00239, Syaj.g_00240, Syaj.g_00241
OG0002396	Syan.g_02234	Syaj.g_02703
OG0002402	Syan.g_00308	Syaj.g_00412
OG0002404	Syan.g_02089	Syaj.g_02160
OG0002405	Syan.g_00478	Syaj.g_00783
OG0002407	Syan.g_00784	Syaj.g_02186
OG0002408	Syan.g_00457	Syaj.g_01228
OG0002409	Syan.g_01620	Syaj.g_02170
OG0002410	Syan.g_01681	Syaj.g_01183
OG0002411	Syan.g_00655	Syaj.g_00390
OG0002443	Syan.g_00620	Syaj.g_00894
OG0002458	Syan.g_00083	Syaj.g_00658
OG0002459	Syan.g_00081	Syaj.g_00656
OG0002460	Syan.g_00080	Syaj.g_00655
OG0002470	Syan.g_00154	Syaj.g_00661
OG0002471	Syan.g_00522	Syaj.g_01174
OG0002475	Syan.g_02821	Syaj.g_01418
OG0002476	Syan.g_00318	Syaj.g_00159
OG0002491	Syan.g_01777, Syan.g_01786, Syan.g_02430	Syaj.g_01856
OG0002519	Syan.g_01934	Syaj.g_02454
OG0002522	Syan.g_02411	Syaj.g_01632
OG0002529	Syan.g_00458	Syaj.g_01173
OG0002530	Syan.g_00894	Syaj.g_00994
OG0002531	Syan.g_00220	Syaj.g_01178
OG0002539	Syan.g_01579	Syaj.g_02129
OG0002540	Syan.g_00084	Syaj.g_00659
OG0002542	Syan.g_00109	Syaj.g_01564
OG0002545	Syan.g_01544	Syaj.g_01119
OG0002547	Syan.g_00403	Syaj.g_01486
OG0002571	Syan.g_01152	Syaj.g_00155
OG0002581	Syan.g_02800	Syaj.g_01496, Syaj.g_01671, Syaj.g_02860
OG0002591	Syan.g_00132	Syaj.g_01193
OG0002597	Syan.g_01447	Syaj.g_01117
OG0002603	Syan.g_00182	Syaj.g_01218
OG0002604	Syan.g_00178	Syaj.g_01236
OG0002607	Syan.g_02845	Syaj.g_01443
OG0002610	Syan.g_02146	Syaj.g_02803
OG0002611	Syan.g_01936	Syaj.g_02456
OG0002631	Syan.g_02081, Syan.g_02072	Syaj.g_01855
OG0002635	Syan.g_00014	Syaj.g_00294
OG0002640	Syan.g_00405	Syaj.g_00666
OG0002667	Syan.g_02838	Syaj.g_01216
OG0002675	Syan.g_00548	Syaj.g_02681
OG0002677	Syan.g_02050	Syaj.g_02593
OG0002681	Syan.g_00197	Syaj.g_02604
OG0002683	Syan.g_02864, Syan.g_02862	Syaj.g_01455, Syaj.g_01477
OG0002737	Syan.g_01454	Syaj.g_01591
OG0002743	Syan.g_00251	Syaj.g_00924
OG0002744	Syan.g_00117	Syaj.g_01160
OG0002750	Syan.g_00266	Syaj.g_02175
OG0002751	Syan.g_00267	Syaj.g_02174
OG0002752	Syan.g_01608	Syaj.g_02218
OG0002855	Syan.g_00255	Syaj.g_00788
OG0002857	Syan.g_02744	Syaj.g_01176
OG0002873	Syan.g_01051	Syaj.g_00547
OG0002874	Syan.g_00982	Syaj.g_00745
OG0002875	Syan.g_00983	Syaj.g_00746
OG0002876	Syan.g_00985	Syaj.g_00748
OG0002877	Syan.g_00987	Syaj.g_00750
OG0002878	Syan.g_00988	Syaj.g_00751
OG0002965	Syan.g_01536	Syaj.g_00781
OG0002989	Syan.g_01023	Syaj.g_01626
OG0002991	Syan.g_00984	Syaj.g_00747
OG0002992	Syan.g_00986	Syaj.g_00749
OG0002995	Syan.g_00410	Syaj.g_01207
OG0003029	Syan.g_01233	Syaj.g_00139
OG0003066	Syan.g_02004, Syan.g_02796	Syaj.g_01450
OG0003124	Syan.g_00156	Syaj.g_01078, Syaj.g_00874, Syaj.g_01404
OG0003131	Syan.g_00025	Syaj.g_01311
OG0003141	Syan.g_02858	Syaj.g_02204
OG0003142	Syan.g_02952	Syaj.g_00006
OG0003258	Syan.g_01117	Syaj.g_00060
OG0003306	Syan.g_02866	Syaj.g_01456, Syaj.g_01478
OG0003307	Syan.g_02868, Syan.g_02867	Syaj.g_01457, Syaj.g_01479
OG0003308	Syan.g_02634	Syaj.g_01531
OG0003314	Syan.g_01066	Syaj.g_00026
OG0003498	Syan.g_02574	Syaj.g_02121, Syaj.g_02120
OG0003562	Syan.g_00122, Syan.g_00123	Syaj.g_01534
OG0003563	Syan.g_00119, Syan.g_00130	Syaj.g_01538
OG0003565	Syan.g_00994	Syaj.g_00983
OG0003900	Syan.g_00090	Syaj.g_02624
OG0003901	Syan.g_01182	Syaj.g_00259
OG0003910	Syan.g_00118	Syaj.g_01530
OG0003911	Syan.g_00120	Syaj.g_01532
OG0003912	Syan.g_00124	Syaj.g_01535
OG0003913	Syan.g_00125	Syaj.g_01536
OG0004373	Syan.g_00121	Syaj.g_01533
OG0004374	Syan.g_00127	Syaj.g_01537
OG0004406	Syan.g_01047	Syaj.g_00549
OG0005033	Syan.g_00260	Syaj.g_00461
