Orthogroup	Syan	Syaa
OG0001957	Syan.g_01137	Syaa.g_01649
OG0001958	Syan.g_00773	Syaa.g_01062
OG0001960	Syan.g_02840	Syaa.g_01834
OG0001961	Syan.g_02851	Syaa.g_01847
OG0001964	Syan.g_02122	Syaa.g_02335
OG0001966	Syan.g_02055	Syaa.g_00292
OG0001967	Syan.g_02053	Syaa.g_00290
OG0001968	Syan.g_02052	Syaa.g_00289
OG0001969	Syan.g_01989	Syaa.g_00224
OG0001970	Syan.g_02280	Syaa.g_02423
OG0001971	Syan.g_03062	Syaa.g_02501
OG0001972	Syan.g_01532	Syaa.g_02567
OG0001974	Syan.g_00279	Syaa.g_02587
OG0001975	Syan.g_01145	Syaa.g_01032
OG0001976	Syan.g_01143	Syaa.g_01034
OG0001979	Syan.g_00402	Syaa.g_00911
OG0001980	Syan.g_02152	Syaa.g_02192
OG0001990	Syan.g_01660	Syaa.g_02721
OG0001993	Syan.g_00019	Syaa.g_01669
OG0001994	Syan.g_00020	Syaa.g_01670
OG0001995	Syan.g_02683	Syaa.g_00925
OG0001996	Syan.g_01746	Syaa.g_00036
OG0001997	Syan.g_02953	Syaa.g_02356
OG0001999	Syan.g_01453	Syaa.g_00675
OG0002000	Syan.g_01195	Syaa.g_02004
OG0002002	Syan.g_02590	Syaa.g_00971
OG0002006	Syan.g_02104, Syan.g_03107	Syaa.g_00858
OG0002007	Syan.g_00310	Syaa.g_00857
OG0002008	Syan.g_00627	Syaa.g_01312
OG0002009	Syan.g_00726	Syaa.g_01114
OG0002010	Syan.g_02819	Syaa.g_01804
OG0002011	Syan.g_02576	Syaa.g_02141
OG0002013	Syan.g_02930	Syaa.g_02151
OG0002014	Syan.g_01958	Syaa.g_00187
OG0002016	Syan.g_03114	Syaa.g_02551
OG0002017	Syan.g_01624	Syaa.g_02656
OG0002019	Syan.g_01903	Syaa.g_01419
OG0002020	Syan.g_01671	Syaa.g_02704
OG0002021	Syan.g_01673	Syaa.g_02703
OG0002022	Syan.g_01674	Syaa.g_02700
OG0002023	Syan.g_01675	Syaa.g_02699
OG0002024	Syan.g_01667	Syaa.g_02692
OG0002025	Syan.g_01847	Syaa.g_00610
OG0002040	Syan.g_02663	Syaa.g_00793
OG0002044	Syan.g_00652	Syaa.g_00842
OG0002047	Syan.g_02314	Syaa.g_02152
OG0002048	Syan.g_02169	Syaa.g_02228
OG0002049	Syan.g_02128	Syaa.g_02325
OG0002050	Syan.g_02042	Syaa.g_00281
OG0002051	Syan.g_03047	Syaa.g_02489
OG0002054	Syan.g_01668	Syaa.g_02691
OG0002055	Syan.g_01664	Syaa.g_02695
OG0002056	Syan.g_02007	Syaa.g_00245
OG0002113	Syan.g_01741	Syaa.g_00040
OG0002115	Syan.g_01391	Syaa.g_00561
OG0002116	Syan.g_01366	Syaa.g_00586
OG0002117	Syan.g_02673	Syaa.g_00784
OG0002118	Syan.g_02599	Syaa.g_01181, Syaa.g_01227
OG0002123	Syan.g_00321	Syaa.g_01241
OG0002124	Syan.g_00400	Syaa.g_00820
OG0002127	Syan.g_02264	Syaa.g_02443
OG0002128	Syan.g_02541	Syaa.g_01031
OG0002129	Syan.g_01329	Syaa.g_01787
OG0002130	Syan.g_01211	Syaa.g_00737
OG0002132	Syan.g_01663	Syaa.g_02696
OG0002133	Syan.g_01665	Syaa.g_02694, Syaa.g_02693
OG0002134	Syan.g_01917	Syaa.g_00139
OG0002135	Syan.g_01437	Syaa.g_00520
OG0002136	Syan.g_01436	Syaa.g_00521
OG0002137	Syan.g_01846	Syaa.g_00609
OG0002138	Syan.g_02671	Syaa.g_00913
OG0002139	Syan.g_02551	Syaa.g_00956
OG0002142	Syan.g_01292	Syaa.g_01760
OG0002143	Syan.g_00538	Syaa.g_02144
OG0002144	Syan.g_01138	Syaa.g_02319
OG0002160	Syan.g_01474	Syaa.g_00923
OG0002166	Syan.g_02512, Syan.g_02676	Syaa.g_00917
OG0002168	Syan.g_03109	Syaa.g_00861
OG0002169	Syan.g_02313	Syaa.g_02153
OG0002170	Syan.g_02148	Syaa.g_02186
OG0002173	Syan.g_03104	Syaa.g_02544
OG0002178	Syan.g_01662	Syaa.g_02697
OG0002179	Syan.g_01939	Syaa.g_00158
OG0002180	Syan.g_02016	Syaa.g_00254
OG0002181	Syan.g_02045	Syaa.g_00284
OG0002182	Syan.g_01370	Syaa.g_00302
OG0002183	Syan.g_02944	Syaa.g_00326
OG0002184	Syan.g_02940	Syaa.g_00329
OG0002185	Syan.g_02924	Syaa.g_00336
OG0002186	Syan.g_01435	Syaa.g_00522
OG0002187	Syan.g_01434	Syaa.g_00523
OG0002188	Syan.g_01394	Syaa.g_00558
OG0002189	Syan.g_01393	Syaa.g_00559
OG0002190	Syan.g_01352	Syaa.g_00600
OG0002191	Syan.g_02391	Syaa.g_00699
OG0002192	Syan.g_02664	Syaa.g_00795
OG0002194	Syan.g_02577	Syaa.g_00960
OG0002195	Syan.g_00736	Syaa.g_01099
OG0002196	Syan.g_00705	Syaa.g_01141
OG0002197	Syan.g_00605	Syaa.g_01322
OG0002198	Syan.g_00793	Syaa.g_01613
OG0002199	Syan.g_00798	Syaa.g_01618
OG0002200	Syan.g_01275	Syaa.g_01774
OG0002201	Syan.g_01017	Syaa.g_01880
OG0002202	Syan.g_01016	Syaa.g_01881
OG0002203	Syan.g_01015	Syaa.g_01882
OG0002204	Syan.g_00959	Syaa.g_01899
OG0002205	Syan.g_00883	Syaa.g_01916
OG0002206	Syan.g_00269, Syan.g_00873	Syaa.g_01930
OG0002207	Syan.g_00863	Syaa.g_01940
OG0002208	Syan.g_02769	Syaa.g_02056
OG0002209	Syan.g_02136	Syaa.g_02174
OG0002210	Syan.g_02161	Syaa.g_02220
OG0002211	Syan.g_02207	Syaa.g_02257
OG0002212	Syan.g_01550	Syaa.g_02579
OG0002213	Syan.g_01554	Syaa.g_02583
OG0002214	Syan.g_01689	Syaa.g_02736
OG0002227	Syan.g_00243	Syaa.g_02611
OG0002230	Syan.g_01836	Syaa.g_00690
OG0002244	Syan.g_00387	Syaa.g_02136
OG0002245	Syan.g_00536	Syaa.g_02142
OG0002247	Syan.g_00877	Syaa.g_01923
OG0002248	Syan.g_00727	Syaa.g_00903
OG0002250	Syan.g_02945	Syaa.g_00325
OG0002251	Syan.g_01348	Syaa.g_00604
OG0002253	Syan.g_01201	Syaa.g_00747
OG0002254	Syan.g_00346	Syaa.g_01282
OG0002255	Syan.g_00587	Syaa.g_01336
OG0002257	Syan.g_00407	Syaa.g_01585
OG0002258	Syan.g_00958	Syaa.g_01900
OG0002259	Syan.g_01162	Syaa.g_01976
OG0002280	Syan.g_01185	Syaa.g_01994
OG0002281	Syan.g_00885	Syaa.g_01915
OG0002285	Syan.g_00499	Syaa.g_01388
OG0002286	Syan.g_02249	Syaa.g_02311
OG0002292	Syan.g_03073	Syaa.g_02517
OG0002296	Syan.g_02814	Syaa.g_01799
OG0002297	Syan.g_01266	Syaa.g_00932
OG0002298	Syan.g_00582	Syaa.g_01340
OG0002299	Syan.g_00545	Syaa.g_01378
OG0002300	Syan.g_00134	Syaa.g_01435
OG0002301	Syan.g_00426	Syaa.g_01648
OG0002302	Syan.g_02785	Syaa.g_02071
OG0002303	Syan.g_00537	Syaa.g_02143
OG0002305	Syan.g_02979	Syaa.g_02385
OG0002306	Syan.g_00129	Syaa.g_02698
OG0002328	Syan.g_02961	Syaa.g_02362
OG0002339	Syan.g_02261	Syaa.g_00169
OG0002343	Syan.g_02093	Syaa.g_00312
OG0002347	Syan.g_01444	Syaa.g_00512
OG0002351	Syan.g_01990	Syaa.g_00225
OG0002352	Syan.g_00287, Syan.g_02415	Syaa.g_00781
OG0002353	Syan.g_00677	Syaa.g_01167
OG0002354	Syan.g_00566	Syaa.g_01356
OG0002355	Syan.g_00649	Syaa.g_01517
OG0002356	Syan.g_02877	Syaa.g_01854
OG0002357	Syan.g_01388	Syaa.g_02659
OG0002385	Syan.g_02248	Syaa.g_02312
OG0002386	Syan.g_00790	Syaa.g_01588, Syaa.g_01589
OG0002396	Syan.g_02234	Syaa.g_02284
OG0002399	Syan.g_01314	Syaa.g_01278, Syaa.g_02641, Syaa.g_01729
OG0002402	Syan.g_00308	Syaa.g_00863
OG0002404	Syan.g_02089	Syaa.g_01255
OG0002405	Syan.g_00478	Syaa.g_01403
OG0002406	Syan.g_00349	Syaa.g_01558
OG0002407	Syan.g_00784	Syaa.g_01567
OG0002408	Syan.g_00457	Syaa.g_01577
OG0002409	Syan.g_01620	Syaa.g_02652
OG0002410	Syan.g_01681	Syaa.g_02729
OG0002416	Syan.g_00137	Syaa.g_01538
OG0002443	Syan.g_00620	Syaa.g_02537
OG0002452	Syan.g_01655	Syaa.g_02707
OG0002458	Syan.g_00083	Syaa.g_02684
OG0002459	Syan.g_00081	Syaa.g_02682
OG0002460	Syan.g_00080	Syaa.g_02681
OG0002466	Syan.g_01475	Syaa.g_00645
OG0002468	Syan.g_02559	Syaa.g_00958
OG0002469	Syan.g_02597	Syaa.g_00980
OG0002470	Syan.g_00154	Syaa.g_01037
OG0002471	Syan.g_00522	Syaa.g_01474
OG0002519	Syan.g_01934	Syaa.g_00155
OG0002520	Syan.g_01420	Syaa.g_00537
OG0002522	Syan.g_02411	Syaa.g_00630
OG0002527	Syan.g_00439	Syaa.g_01484
OG0002528	Syan.g_00437	Syaa.g_01486
OG0002529	Syan.g_00458	Syaa.g_01508
OG0002530	Syan.g_00894	Syaa.g_01541
OG0002531	Syan.g_00220	Syaa.g_01542
OG0002537	Syan.g_03070	Syaa.g_02515
OG0002539	Syan.g_01579	Syaa.g_02606
OG0002540	Syan.g_00084	Syaa.g_02685
OG0002562	Syan.g_01321	Syaa.g_00378, Syaa.g_01741, Syaa.g_01270, Syaa.g_02631
OG0002591	Syan.g_00132	Syaa.g_01536
OG0002597	Syan.g_01447	Syaa.g_01431
OG0002601	Syan.g_00438	Syaa.g_01485
OG0002602	Syan.g_00417	Syaa.g_01528
OG0002603	Syan.g_00182	Syaa.g_01569
OG0002604	Syan.g_00178	Syaa.g_01584
OG0002670	Syan.g_01495, Syan.g_02450	Syaa.g_00504
OG0002675	Syan.g_00548	Syaa.g_02322
OG0002731	Syan.g_00342	Syaa.g_02655
OG0002735	Syan.g_00270	Syaa.g_00147, Syaa.g_00146
OG0002737	Syan.g_01454	Syaa.g_00674
OG0002743	Syan.g_00251	Syaa.g_01383
OG0002744	Syan.g_00117	Syaa.g_01463
OG0002745	Syan.g_01919	Syaa.g_01594
OG0002750	Syan.g_00266	Syaa.g_01972
OG0002751	Syan.g_00267	Syaa.g_01973
OG0002752	Syan.g_01608	Syaa.g_02701
OG0002840	Syan.g_01320	Syaa.g_00379, Syaa.g_01705, Syaa.g_01740, Syaa.g_01271, Syaa.g_02632
OG0002855	Syan.g_00255	Syaa.g_01398
OG0002857	Syan.g_02744	Syaa.g_01476
OG0002951	Syan.g_01197	Syaa.g_00621, Syaa.g_00502
OG0002952	Syan.g_01496, Syan.g_02449	Syaa.g_00503
OG0002965	Syan.g_01536	Syaa.g_01405
OG0003100	Syan.g_01198	Syaa.g_00501, Syaa.g_00620
OG0003258	Syan.g_01117	Syaa.g_00080
OG0003261	Syan.g_01856, Syan.g_02557	Syaa.g_00506
OG0003262	Syan.g_01086	Syaa.g_00515
OG0003833	Syan.g_00622	Syaa.g_00498
OG0003835	Syan.g_01302	Syaa.g_00616
OG0003836	Syan.g_01301	Syaa.g_00617
OG0003861	Syan.g_02075	Syaa.g_02300
OG0004312	Syan.g_00232	Syaa.g_01501
