Orthogroup	Syan	Syar
OG0002024	Syan.g_01667	Syar.g_00875
OG0002025	Syan.g_01847	Syar.g_02744, Syar.g_00800
OG0002025	Syan.g_01878	Syar.g_02704
OG0002039	Syan.g_02665	Syar.g_03221
OG0002040	Syan.g_02663	Syar.g_02140
OG0002041	Syan.g_00596	Syar.g_02508
OG0002042	Syan.g_00572	Syar.g_02530
OG0002043	Syan.g_00483	Syar.g_02580
OG0002046	Syan.g_02870	Syar.g_01258
OG0002047	Syan.g_02314	Syar.g_01160
OG0002048	Syan.g_02169	Syar.g_01092
OG0002049	Syan.g_02128	Syar.g_01016
OG0002051	Syan.g_03047	Syar.g_00116
OG0002053	Syan.g_00069	Syar.g_01842
OG0002054	Syan.g_01668	Syar.g_00876
OG0002055	Syan.g_01664	Syar.g_00872
OG0002056	Syan.g_02007	Syar.g_00243, Syar.g_00242
OG0002113	Syan.g_01741	Syar.g_00507
OG0002116	Syan.g_01366	Syar.g_02897
OG0002123	Syan.g_00321	Syar.g_01489, Syar.g_01579
OG0002126	Syan.g_00063	Syar.g_00271
OG0002127	Syan.g_03001, Syan.g_02264	Syar.g_00073
OG0002129	Syan.g_01329	Syar.g_02862
OG0002130	Syan.g_01211	Syar.g_02775
OG0002131	Syan.g_01672	Syar.g_00424
OG0002132	Syan.g_01663	Syar.g_00866
OG0002134	Syan.g_01917	Syar.g_00257
OG0002135	Syan.g_01437	Syar.g_02966
OG0002136	Syan.g_01436	Syar.g_02965
OG0002137	Syan.g_01846	Syar.g_00799
OG0002137	Syan.g_01877	Syar.g_02703
OG0002138	Syan.g_02671	Syar.g_02036
OG0002139	Syan.g_02551	Syar.g_01729
OG0002142	Syan.g_01292	Syar.g_02820
OG0002143	Syan.g_00538	Syar.g_00969, Syar.g_00890
OG0002144	Syan.g_01138	Syar.g_01020
OG0002145	Syan.g_00825, Syan.g_00824	Syar.g_00366
OG0002154	Syan.g_00846	Syar.g_00251
OG0002159	Syan.g_02957	Syar.g_03094
OG0002160	Syan.g_01474	Syar.g_03003
OG0002163	Syan.g_01588	Syar.g_00383
OG0002166	Syan.g_02676	Syar.g_02857
OG0002167	Syan.g_02931	Syar.g_01875
OG0002168	Syan.g_03109	Syar.g_01378
OG0002169	Syan.g_02313	Syar.g_01159
OG0002172	Syan.g_01517	Syar.g_00940
OG0002173	Syan.g_03104	Syar.g_00952
OG0002174	Syan.g_01153	Syar.g_00707
OG0002179	Syan.g_01939	Syar.g_00660
OG0002180	Syan.g_02016	Syar.g_00233
OG0002181	Syan.g_02045	Syar.g_00204
OG0002182	Syan.g_01370	Syar.g_02901
OG0002183	Syan.g_02944	Syar.g_03083, Syar.g_03082
OG0002184	Syan.g_02940	Syar.g_03078
OG0002185	Syan.g_02924	Syar.g_03056
OG0002186	Syan.g_01435	Syar.g_02964
OG0002187	Syan.g_01434	Syar.g_02963
OG0002188	Syan.g_01394	Syar.g_02924
OG0002189	Syan.g_01393	Syar.g_02923
OG0002190	Syan.g_01352	Syar.g_02883
OG0002191	Syan.g_02391	Syar.g_02078
OG0002192	Syan.g_02664	Syar.g_01950
OG0002194	Syan.g_02577	Syar.g_01726
OG0002195	Syan.g_00736	Syar.g_01611
OG0002196	Syan.g_00705	Syar.g_02625
OG0002197	Syan.g_00605	Syar.g_02501
OG0002199	Syan.g_00798	Syar.g_02432
OG0002200	Syan.g_01275	Syar.g_02808
OG0002201	Syan.g_01017	Syar.g_02176
OG0002202	Syan.g_01016	Syar.g_02177
OG0002203	Syan.g_01015	Syar.g_02178
OG0002204	Syan.g_00959	Syar.g_02196
OG0002205	Syan.g_00883	Syar.g_02293
OG0002206	Syan.g_00269, Syan.g_00873	Syar.g_02303
OG0002207	Syan.g_00863	Syar.g_02313
OG0002208	Syan.g_02769	Syar.g_01464
OG0002209	Syan.g_02136	Syar.g_01126
OG0002210	Syan.g_02161	Syar.g_01101
OG0002211	Syan.g_02207	Syar.g_01065
OG0002212	Syan.g_01550	Syar.g_00896
OG0002213	Syan.g_01554	Syar.g_00312
OG0002214	Syan.g_01689	Syar.g_00449
OG0002227	Syan.g_00243	Syar.g_00355
OG0002229	Syan.g_01871	Syar.g_00550
OG0002231	Syan.g_00837	Syar.g_02338
OG0002235	Syan.g_00710	Syar.g_02621
OG0002239	Syan.g_01177	Syar.g_02678
OG0002241	Syan.g_02871	Syar.g_01257
OG0002243	Syan.g_03098	Syar.g_03030
OG0002244	Syan.g_00387	Syar.g_01824
OG0002245	Syan.g_00536	Syar.g_00967
OG0002248	Syan.g_00727	Syar.g_01693
OG0002250	Syan.g_02945	Syar.g_03084
OG0002251	Syan.g_01348	Syar.g_02880
OG0002253	Syan.g_01201	Syar.g_02770
OG0002254	Syan.g_00346	Syar.g_01556
OG0002255	Syan.g_00587	Syar.g_02518
OG0002258	Syan.g_00958	Syar.g_02197
OG0002259	Syan.g_01162	Syar.g_02350
OG0002260	Syan.g_02550	Syar.g_01730
OG0002277	Syan.g_01707	Syar.g_00541
OG0002280	Syan.g_01185	Syar.g_02685
OG0002281	Syan.g_00885	Syar.g_02291
OG0002289	Syan.g_02873	Syar.g_01255
OG0002292	Syan.g_03073	Syar.g_01001
OG0002296	Syan.g_02814	Syar.g_01411
OG0002299	Syan.g_00545	Syar.g_00970
OG0002300	Syan.g_00134, Syan.g_00430	Syar.g_01877
OG0002303	Syan.g_00537	Syar.g_00968
OG0002305	Syan.g_02979	Syar.g_03125
OG0002306	Syan.g_00129	Syar.g_00699
OG0002308	Syan.g_01405	Syar.g_02935
OG0002308	Syan.g_00699	Syar.g_02630
OG0002309	Syan.g_00377	Syar.g_01814
OG0002328	Syan.g_02961	Syar.g_03100
OG0002330	Syan.g_00288	Syar.g_02675
OG0002343	Syan.g_02093	Syar.g_00158
OG0002351	Syan.g_01990	Syar.g_00829
OG0002354	Syan.g_00566	Syar.g_02538
OG0002355	Syan.g_00649	Syar.g_02830
OG0002358	Syan.g_02394	Syar.g_03073
OG0002359	Syan.g_02822	Syar.g_01404
OG0002364	Syan.g_00481	Syar.g_02581
OG0002375	Syan.g_01122	Syar.g_02713, Syar.g_02699, Syar.g_02697
OG0002382	Syan.g_02755	Syar.g_01478
OG0002391	Syan.g_02293	Syar.g_00047
OG0002393	Syan.g_02933	Syar.g_00817
OG0002396	Syan.g_02234	Syar.g_01039
OG0002402	Syan.g_00308	Syar.g_01376
OG0002404	Syan.g_02089	Syar.g_00162
OG0002405	Syan.g_00478	Syar.g_02584
OG0002406	Syan.g_00349	Syar.g_02853
OG0002408	Syan.g_00457	Syar.g_02212
OG0002409	Syan.g_01620	Syar.g_00702
OG0002410	Syan.g_01681	Syar.g_00441
OG0002411	Syan.g_00655	Syar.g_02480
OG0002430	Syan.g_01277	Syar.g_02681
OG0002431	Syan.g_01278	Syar.g_02682
OG0002443	Syan.g_00620	Syar.g_02022
OG0002447	Syan.g_02872	Syar.g_01256
OG0002466	Syan.g_01475	Syar.g_03004
OG0002468	Syan.g_02559	Syar.g_01444
OG0002469	Syan.g_02597	Syar.g_01705
OG0002474	Syan.g_00368	Syar.g_01805
OG0002476	Syan.g_00318	Syar.g_02035
OG0002495	Syan.g_00177	Syar.g_02068
OG0002519	Syan.g_01934	Syar.g_01448
OG0002520	Syan.g_01420	Syar.g_03133
OG0002522	Syan.g_02411	Syar.g_01216
OG0002527	Syan.g_00439	Syar.g_00731
OG0002528	Syan.g_00437	Syar.g_00729
OG0002529	Syan.g_00458	Syar.g_00732
OG0002530	Syan.g_00894	Syar.g_01223
OG0002531	Syan.g_00220	Syar.g_00668
OG0002537	Syan.g_03070	Syar.g_01005
OG0002541	Syan.g_02162	Syar.g_01100
OG0002542	Syan.g_00109	Syar.g_01747
OG0002547	Syan.g_00403	Syar.g_00682, Syar.g_01843
OG0002548	Syan.g_00973	Syar.g_01645
OG0002549	Syan.g_01102	Syar.g_01198, Syar.g_01262, Syar.g_01665, Syar.g_01896, Syar.g_01782
OG0002566	Syan.g_00976	Syar.g_02971
OG0002572	Syan.g_00204	Syar.g_02030
OG0002592	Syan.g_01541	Syar.g_00903
OG0002601	Syan.g_00438	Syar.g_00730
OG0002602	Syan.g_00417	Syar.g_00328
OG0002607	Syan.g_02845	Syar.g_01274
OG0002610	Syan.g_02146	Syar.g_01116
OG0002612	Syan.g_02533	Syar.g_02096
OG0002612	Syan.g_02341	Syar.g_00420, Syar.g_02049
OG0002613	Syan.g_02894	Syar.g_00295
OG0002614	Syan.g_02791, Syan.g_00639, Syan.g_01263, Syan.g_01488, Syan.g_02465, Syan.g_02568	Syar.g_00406
OG0002647	Syan.g_01546	Syar.g_00904
OG0002668	Syan.g_00828	Syar.g_00839, Syar.g_00841
OG0002670	Syan.g_01495, Syan.g_02450	Syar.g_01593, Syar.g_00785
OG0002677	Syan.g_02050	Syar.g_00199
OG0002678	Syan.g_02632	Syar.g_02004
OG0002679	Syan.g_00285	Syar.g_01710
OG0002680	Syan.g_00348	Syar.g_01757
OG0002684	Syan.g_03097	Syar.g_00381
OG0002685	Syan.g_00447	Syar.g_01500
OG0002700	Syan.g_02461	Syar.g_01979
OG0002720	Syan.g_00725, Syan.g_01035	Syar.g_02008, Syar.g_02605
OG0002722	Syan.g_01097	Syar.g_02708
OG0002723	Syan.g_01129	Syar.g_02763
OG0002730	Syan.g_01497, Syan.g_02448	Syar.g_01595
OG0002731	Syan.g_00342	Syar.g_01559
OG0002735	Syan.g_00270	Syar.g_01681
OG0002743	Syan.g_00251	Syar.g_01678
OG0002750	Syan.g_00266	Syar.g_02110
OG0002751	Syan.g_00267	Syar.g_02345
OG0002752	Syan.g_01608	Syar.g_00736
OG0002753	Syan.g_00513	Syar.g_02273
OG0002755	Syan.g_02554	Syar.g_00408, Syar.g_01442, Syar.g_01741
OG0002760	Syan.g_01027	Syar.g_02168
OG0002763	Syan.g_01157	Syar.g_00184, Syar.g_02101
OG0002764	Syan.g_00406	Syar.g_02411
OG0002765	Syan.g_02342	Syar.g_02045
OG0002766	Syan.g_01601, Syan.g_01108	Syar.g_02385, Syar.g_02730
OG0002795	Syan.g_01841	Syar.g_00579
OG0002799	Syan.g_00112	Syar.g_00924
OG0002800	Syan.g_00414	Syar.g_01750
OG0002801	Syan.g_00311	Syar.g_01383
OG0002855	Syan.g_00255	Syar.g_02577
OG0002864	Syan.g_01174	Syar.g_01920
OG0002864	Syan.g_01175	Syar.g_02006
OG0002874	Syan.g_00982	Syar.g_01138
OG0002875	Syan.g_00983	Syar.g_01137
OG0002876	Syan.g_00985	Syar.g_01135
OG0002877	Syan.g_00987	Syar.g_01133
OG0002878	Syan.g_00988	Syar.g_01132
OG0002881	Syan.g_01600	Syar.g_02084
OG0002881	Syan.g_01107, Syan.g_01599	Syar.g_02386
OG0002882	Syan.g_02493, Syan.g_02361	Syar.g_01322
OG0002883	Syan.g_02790	Syar.g_01638
OG0002905	Syan.g_01855	Syar.g_00603, Syar.g_00552
OG0002951	Syan.g_01197	Syar.g_02760
OG0002952	Syan.g_01496, Syan.g_02449	Syar.g_01594
OG0002991	Syan.g_00984	Syar.g_01136
OG0002992	Syan.g_00986	Syar.g_01134
OG0002996	Syan.g_03096	Syar.g_00961
OG0002998	Syan.g_00644	Syar.g_01670
OG0002999	Syan.g_02647	Syar.g_01966
OG0003000	Syan.g_01331	Syar.g_02864
OG0003002	Syan.g_01240	Syar.g_00790
OG0003003	Syan.g_00049	Syar.g_02158
OG0003007	Syan.g_00280	Syar.g_02220
OG0003008	Syan.g_00532	Syar.g_01303, Syar.g_01763
OG0003056	Syan.g_01410	Syar.g_02940
OG0003057	Syan.g_01409	Syar.g_02939
OG0003058	Syan.g_01408	Syar.g_02938
OG0003066	Syan.g_02796, Syan.g_02004	Syar.g_01209
OG0003068	Syan.g_01809	Syar.g_02355
OG0003097	Syan.g_01802	Syar.g_00569
OG0003100	Syan.g_01198	Syar.g_02759
OG0003134	Syan.g_02935	Syar.g_03071
OG0003135	Syan.g_03072	Syar.g_01002
OG0003136	Syan.g_01034	Syar.g_02000
OG0003141	Syan.g_02858	Syar.g_00925
OG0003147	Syan.g_01498, Syan.g_02447	Syar.g_02111, Syar.g_01339
OG0003149	Syan.g_01234	Syar.g_00687
OG0003150	Syan.g_01235	Syar.g_00686
OG0003222	Syan.g_01114	Syar.g_02711
OG0003224	Syan.g_01670	Syar.g_00392
OG0003261	Syan.g_01856, Syan.g_02557	Syar.g_01202
OG0003281	Syan.g_02413	Syar.g_02258
OG0003282	Syan.g_02414	Syar.g_02257
OG0003283	Syan.g_02715	Syar.g_01355, Syar.g_03176
OG0003291	Syan.g_00286	Syar.g_03089
OG0003308	Syan.g_02634	Syar.g_01555
OG0003311	Syan.g_00595	Syar.g_02509
OG0003316	Syan.g_01239	Syar.g_00791
OG0003317	Syan.g_00048	Syar.g_00389
OG0003319	Syan.g_00209	Syar.g_02828
OG0003321	Syan.g_00146	Syar.g_01224
OG0003322	Syan.g_00274	Syar.g_01677
OG0003323	Syan.g_00370	Syar.g_01807
OG0003324	Syan.g_00886	Syar.g_02290, Syar.g_00812
OG0003325	Syan.g_00922	Syar.g_01207, Syar.g_01208, Syar.g_03034
OG0003328	Syan.g_01203, Syan.g_01839	Syar.g_00794, Syar.g_01195
OG0003329	Syan.g_01698	Syar.g_00458
OG0003330	Syan.g_01947	Syar.g_00884
OG0003332	Syan.g_02706	Syar.g_01529
OG0003491	Syan.g_01557	Syar.g_00304
OG0003551	Syan.g_02746	Syar.g_01487
OG0003565	Syan.g_00994	Syar.g_02284
OG0003572	Syan.g_03093	Syar.g_00974
OG0003573	Syan.g_02517	Syar.g_01233
OG0003576	Syan.g_01838	Syar.g_02076
OG0003576	Syan.g_01837	Syar.g_01327
OG0003577	Syan.g_00155	Syar.g_01739
OG0003578	Syan.g_00236	Syar.g_01892
OG0003579	Syan.g_00369	Syar.g_01806
OG0003580	Syan.g_00388	Syar.g_00402
OG0003581	Syan.g_00389	Syar.g_00401
OG0003582	Syan.g_00390	Syar.g_00400
OG0003583	Syan.g_00768	Syar.g_01919
OG0003584	Syan.g_00823	Syar.g_02409
OG0003585	Syan.g_00841	Syar.g_02333
OG0003586	Syan.g_00862	Syar.g_02314
OG0003587	Syan.g_00881	Syar.g_02296
OG0003589	Syan.g_00924	Syar.g_00816
OG0003590	Syan.g_00972	Syar.g_01356
OG0003591	Syan.g_01014	Syar.g_02179
OG0003593	Syan.g_01232	Syar.g_02792
OG0003594	Syan.g_01501, Syan.g_02444	Syar.g_01191, Syar.g_02061
OG0003595	Syan.g_01602	Syar.g_01779
OG0003595	Syan.g_02475	Syar.g_00363
OG0003596	Syan.g_01763	Syar.g_01248
OG0003597	Syan.g_01910	Syar.g_00620
OG0003598	Syan.g_02047	Syar.g_00202
OG0003599	Syan.g_02155	Syar.g_01108
OG0003600	Syan.g_02457	Syar.g_01329
OG0003601	Syan.g_02494	Syar.g_01323
OG0003602	Syan.g_02613	Syar.g_01701
OG0003603	Syan.g_02691	Syar.g_01544
OG0003604	Syan.g_02716	Syar.g_01520
OG0003605	Syan.g_02967	Syar.g_03105
OG0003833	Syan.g_00622	Syar.g_02377
OG0003888	Syan.g_00409	Syar.g_01777
OG0003933	Syan.g_00408	Syar.g_02373
OG0003942	Syan.g_00420	Syar.g_01692, Syar.g_01313
OG0003947	Syan.g_00071	Syar.g_00691
OG0003948	Syan.g_00180	Syar.g_01660
OG0003949	Syan.g_00208	Syar.g_01547
OG0003950	Syan.g_00237	Syar.g_01893
OG0003951	Syan.g_00238	Syar.g_01894
OG0003952	Syan.g_00419	Syar.g_02876
OG0003953	Syan.g_00428	Syar.g_02855
OG0003954	Syan.g_00443	Syar.g_00646
OG0003955	Syan.g_00472	Syar.g_02588
OG0003957	Syan.g_00594	Syar.g_02510
OG0003958	Syan.g_00752	Syar.g_01673
OG0003959	Syan.g_00887	Syar.g_01231
OG0003960	Syan.g_00889	Syar.g_01229
OG0003961	Syan.g_00890	Syar.g_01228
OG0003962	Syan.g_00891	Syar.g_01227
OG0003963	Syan.g_00892	Syar.g_01226
OG0003964	Syan.g_00893	Syar.g_01225
OG0003965	Syan.g_00895	Syar.g_01222
OG0003966	Syan.g_00896	Syar.g_01221
OG0003967	Syan.g_00899	Syar.g_01218
OG0003968	Syan.g_00900	Syar.g_01217
OG0003969	Syan.g_00909	Syar.g_02222
OG0003970	Syan.g_00928	Syar.g_01865
OG0003971	Syan.g_00931	Syar.g_01004
OG0003972	Syan.g_00934	Syar.g_02023
OG0003973	Syan.g_01309	Syar.g_01357
OG0003974	Syan.g_01406	Syar.g_02936
OG0003975	Syan.g_01407	Syar.g_02937
OG0003976	Syan.g_01500, Syan.g_02445	Syar.g_00798
OG0003977	Syan.g_01649	Syar.g_00647
OG0003978	Syan.g_01862	Syar.g_00597
OG0003979	Syan.g_02065	Syar.g_00168
OG0003980	Syan.g_02458	Syar.g_01328
OG0003981	Syan.g_02513	Syar.g_02025
OG0003982	Syan.g_02639	Syar.g_01976
OG0003984	Syan.g_02977	Syar.g_02019, Syar.g_03123
OG0004274	Syan.g_01909	Syar.g_00574
OG0004395	Syan.g_01411	Syar.g_02941
OG0004401	Syan.g_03091	Syar.g_00976
OG0004402	Syan.g_03092	Syar.g_00975
OG0004422	Syan.g_00070	Syar.g_00685
OG0004424	Syan.g_00111	Syar.g_01435
OG0004430	Syan.g_00450	Syar.g_01751
OG0004433	Syan.g_00844	Syar.g_02330
OG0004434	Syan.g_00888	Syar.g_01230
OG0004435	Syan.g_00897	Syar.g_01220
OG0004436	Syan.g_00898	Syar.g_01219
OG0004438	Syan.g_00933	Syar.g_01864
OG0004439	Syan.g_00935	Syar.g_01668
OG0004440	Syan.g_00980	Syar.g_00317
OG0004441	Syan.g_00995	Syar.g_02285
OG0004442	Syan.g_00996	Syar.g_02286
OG0004443	Syan.g_00997	Syar.g_02287
OG0004445	Syan.g_01151	Syar.g_02217
OG0004446	Syan.g_01231	Syar.g_01602
OG0004447	Syan.g_01404	Syar.g_02934
OG0004448	Syan.g_01487	Syar.g_01592
OG0004459	Syan.g_02686	Syar.g_01550
OG0004461	Syan.g_02854	Syar.g_01206, Syar.g_01599
OG0005196	Syan.g_00108	Syar.g_02017
OG0005212	Syan.g_00884	Syar.g_02292
OG0005218	Syan.g_01169	Syar.g_01925
OG0005219	Syan.g_01170	Syar.g_01924
OG0005220	Syan.g_01171	Syar.g_01923
OG0005221	Syan.g_01172	Syar.g_01922
OG0005222	Syan.g_01173	Syar.g_01921
OG0005229	Syan.g_01858	Syar.g_01254
OG0005244	Syan.g_02674	Syar.g_01899
OG0005245	Syan.g_02855	Syar.g_01600
OG0006214	Syan.g_00829	Syar.g_00368
OG0006218	Syan.g_00919	Syar.g_01878
OG0006225	Syan.g_01230	Syar.g_01605
OG0006270	Syan.g_02558	Syar.g_00755
OG0006271	Syan.g_02900	Syar.g_00190
OG0006272	Syan.g_03052	Syar.g_00122
