Orthogroup	Syan	Syam
OG0002247	Syan.g_00877	Syam.g_01748
OG0002248	Syan.g_00727	Syam.g_00798
OG0002250	Syan.g_02945	Syam.g_02091
OG0002251	Syan.g_01348	Syam.g_01936
OG0002253	Syan.g_01201	Syam.g_01818
OG0002254	Syan.g_00346	Syam.g_01203
OG0002255	Syan.g_00587	Syam.g_01147
OG0002257	Syan.g_00407	Syam.g_01429
OG0002258	Syan.g_00958	Syam.g_01725
OG0002259	Syan.g_01162	Syam.g_00655
OG0002260	Syan.g_02550	Syam.g_00851
OG0002280	Syan.g_01185	Syam.g_00639
OG0002281	Syan.g_00885	Syam.g_01740
OG0002285	Syan.g_00499	Syam.g_01095
OG0002291	Syan.g_03057	Syam.g_02236
OG0002292	Syan.g_03073	Syam.g_02247
OG0002296	Syan.g_02814	Syam.g_01638
OG0002297	Syan.g_01266	Syam.g_00823
OG0002298	Syan.g_00582	Syam.g_01143
OG0002299	Syan.g_00545	Syam.g_01104
OG0002300	Syan.g_00134	Syam.g_01043
OG0002301	Syan.g_00426	Syam.g_01481
OG0002302	Syan.g_02785	Syam.g_00563
OG0002303	Syan.g_00537	Syam.g_00495
OG0002306	Syan.g_00129	Syam.g_02397
OG0002309	Syan.g_00377	Syam.g_00736
OG0002328	Syan.g_02961	Syam.g_02104
OG0002343	Syan.g_02093	Syam.g_00278
OG0002347	Syan.g_01444	Syam.g_02020
OG0002351	Syan.g_01990	Syam.g_00194
OG0002352	Syan.g_00287, Syan.g_02415	Syam.g_01786
OG0002353	Syan.g_00677	Syam.g_01278
OG0002354	Syan.g_00566	Syam.g_01125
OG0002356	Syan.g_02877	Syam.g_01679
OG0002357	Syan.g_01388	Syam.g_02356
OG0002358	Syan.g_02394	Syam.g_01870, Syam.g_01869
OG0002359	Syan.g_02822	Syam.g_01646
OG0002396	Syan.g_02234	Syam.g_00335
OG0002404	Syan.g_02089	Syam.g_01235
OG0002405	Syan.g_00478	Syam.g_01081
OG0002406	Syan.g_00349	Syam.g_01402
OG0002407	Syan.g_00784	Syam.g_00979
OG0002408	Syan.g_00457	Syam.g_01424
OG0002409	Syan.g_01620	Syam.g_02350
OG0002410	Syan.g_01681	Syam.g_01410
OG0002411	Syan.g_00655	Syam.g_00747
OG0002416	Syan.g_00137	Syam.g_01407
OG0002449	Syan.g_01657	Syam.g_02409
OG0002452	Syan.g_01655	Syam.g_02407
OG0002458	Syan.g_00083	Syam.g_02384
OG0002459	Syan.g_00081	Syam.g_02382
OG0002460	Syan.g_00080	Syam.g_02381
OG0002468	Syan.g_02559	Syam.g_00854
OG0002469	Syan.g_02597	Syam.g_00875
OG0002470	Syan.g_00154	Syam.g_00925
OG0002471	Syan.g_00522	Syam.g_01016
OG0002474	Syan.g_00368	Syam.g_00315
OG0002475	Syan.g_02821	Syam.g_01645
OG0002520	Syan.g_01420	Syam.g_02002
OG0002522	Syan.g_02411	Syam.g_01920
OG0002539	Syan.g_01579	Syam.g_02325
OG0002540	Syan.g_00084	Syam.g_02385
OG0002541	Syan.g_02162	Syam.g_00400
OG0002542	Syan.g_00109	Syam.g_01859
OG0002545	Syan.g_01544	Syam.g_01045
OG0002547	Syan.g_00403	Syam.g_01682
OG0002591	Syan.g_00132	Syam.g_01539
OG0002597	Syan.g_01447	Syam.g_01048
OG0002602	Syan.g_00417	Syam.g_01006
OG0002603	Syan.g_00182	Syam.g_01417
OG0002610	Syan.g_02146	Syam.g_00455
OG0002667	Syan.g_02838	Syam.g_01416
OG0002675	Syan.g_00548	Syam.g_00314
OG0002685	Syan.g_00447	Syam.g_00999
OG0002737	Syan.g_01454	Syam.g_01887
OG0002744	Syan.g_00117	Syam.g_01025
OG0002745	Syan.g_01919	Syam.g_00524
OG0002752	Syan.g_01608	Syam.g_02400
OG0002756	Syan.g_00427	Syam.g_00972
OG0002840	Syan.g_01320	Syam.g_00537
OG0003063	Syan.g_01834	Syam.g_00084
OG0003089	Syan.g_02170	Syam.g_00437
OG0003216	Syan.g_01872	Syam.g_00095
OG0003402	Syan.g_02172	Syam.g_00439
OG0004115	Syan.g_01835	Syam.g_00085
