Orthogroup	Syal	Syab
OG0001914	Syal.g_02509	Syab.g_01751
OG0001915	Syal.g_00088	Syab.g_02906
OG0001918	Syal.g_02068	Syab.g_01466
OG0001924	Syal.g_02722	Syab.g_01915
OG0001925	Syal.g_02723	Syab.g_01916
OG0001926	Syal.g_02724	Syab.g_01917
OG0001927	Syal.g_02725	Syab.g_01918
OG0001929	Syal.g_00165	Syab.g_00071
OG0001932	Syal.g_01452	Syab.g_00120
OG0001933	Syal.g_00823	Syab.g_02503
OG0001934	Syal.g_00808	Syab.g_02488
OG0001936	Syal.g_02069	Syab.g_01467
OG0001937	Syal.g_02994	Syab.g_02196
OG0001938	Syal.g_02894	Syab.g_02093
OG0001939	Syal.g_02608	Syab.g_01845
OG0001940	Syal.g_02778	Syab.g_01981
OG0001941	Syal.g_01591	Syab.g_00905
OG0001942	Syal.g_01625	Syab.g_00940
OG0001943	Syal.g_01670	Syab.g_00987
OG0001944	Syal.g_02052	Syab.g_01442
OG0001946	Syal.g_01793	Syab.g_01178
OG0001947	Syal.g_01841, Syal.g_01043	Syab.g_01235
OG0001948	Syal.g_01959	Syab.g_01344
OG0001949	Syal.g_01978	Syab.g_01363
OG0001950	Syal.g_01980	Syab.g_01365
OG0001951	Syal.g_01989	Syab.g_01381
OG0001952	Syal.g_02015	Syab.g_01405
OG0001953	Syal.g_02016	Syab.g_01406
OG0001957	Syal.g_02703	Syab.g_01888
OG0001958	Syal.g_02181	Syab.g_01537
OG0001961	Syal.g_00468	Syab.g_00692
OG0001964	Syal.g_00210	Syab.g_00383
OG0001965	Syal.g_02842	Syab.g_02045
OG0001966	Syal.g_01232	Syab.g_00326
OG0001967	Syal.g_01234	Syab.g_00324
OG0001968	Syal.g_01235	Syab.g_00323
OG0001969	Syal.g_01303	Syab.g_00251
OG0001970	Syal.g_00861	Syab.g_02541
OG0001971	Syal.g_00937	Syab.g_02616
OG0001972	Syal.g_01011	Syab.g_02710
OG0001974	Syal.g_01063	Syab.g_02750
OG0001975	Syal.g_02508	Syab.g_01750
OG0001976	Syal.g_02510	Syab.g_01752
OG0001979	Syal.g_01787	Syab.g_01172
OG0001979	Syal.g_01777	Syab.g_01161
OG0001980	Syal.g_00333	Syab.g_00508, Syab.g_01253
OG0001990	Syal.g_01168	Syab.g_02872
OG0001993	Syal.g_02720	Syab.g_01913
OG0001994	Syal.g_02721	Syab.g_01914
OG0001995	Syal.g_01208	Syab.g_00345
OG0001997	Syal.g_00797	Syab.g_02478
OG0001998	Syal.g_00049	Syab.g_00888
OG0001999	Syal.g_00637	Syab.g_02321
OG0002000	Syal.g_02944	Syab.g_02143
OG0002002	Syal.g_02337, Syal.g_01741	Syab.g_01057
OG0002003	Syal.g_01790	Syab.g_01175
OG0002004	Syal.g_01354	Syab.g_00198
OG0002004	Syal.g_00586	Syab.g_02255
OG0002006	Syal.g_01842	Syab.g_01236
OG0002007	Syal.g_01843	Syab.g_01237
OG0002008	Syal.g_01933	Syab.g_01331
OG0002009	Syal.g_02254	Syab.g_01603
OG0002011	Syal.g_00547	Syab.g_00559
OG0002012	Syal.g_00505	Syab.g_00618
OG0002013	Syal.g_00773	Syab.g_02456
OG0002016	Syal.g_00992	Syab.g_02690
OG0002017	Syal.g_01124	Syab.g_02823
OG0002018	Syal.g_01166	Syab.g_02870
OG0002020	Syal.g_01161	Syab.g_02865
OG0002021	Syal.g_01159	Syab.g_02863
OG0002022	Syal.g_01158	Syab.g_02862
OG0002023	Syal.g_01157	Syab.g_02861
OG0002024	Syal.g_01151	Syab.g_02855
OG0002037	Syal.g_01752	Syab.g_01139
OG0002038	Syal.g_01663	Syab.g_00979
OG0002039	Syal.g_01682	Syab.g_00998
OG0002040	Syal.g_01685	Syab.g_00999
OG0002041	Syal.g_01963	Syab.g_01348
OG0002042	Syal.g_01984	Syab.g_01376
OG0002043	Syal.g_02032	Syab.g_01422
OG0002044	Syal.g_02456	Syab.g_01701
OG0002045	Syal.g_00472	Syab.g_00672
OG0002046	Syal.g_00476	Syab.g_00666
OG0002048	Syal.g_00299	Syab.g_00471
OG0002049	Syal.g_00216	Syab.g_00389
OG0002050	Syal.g_01244	Syab.g_00314
OG0002051	Syal.g_00923	Syab.g_02602
OG0002054	Syal.g_01150	Syab.g_02854
OG0002055	Syal.g_01153	Syab.g_02857
OG0002056	Syal.g_01280	Syab.g_00278
OG0002111	Syal.g_02655	Syab.g_00832
OG0002112	Syal.g_01292	Syab.g_00267
OG0002113	Syal.g_00134	Syab.g_00038
OG0002115	Syal.g_00578	Syab.g_02246
OG0002116	Syal.g_02999	Syab.g_02201
OG0002117	Syal.g_01672	Syab.g_00989
OG0002118	Syal.g_01733	Syab.g_01048
OG0002119	Syal.g_00982	Syab.g_02685
OG0002121	Syal.g_00035	Syab.g_00801
OG0002122	Syal.g_01789	Syab.g_01174
OG0002123	Syal.g_01863	Syab.g_01271
OG0002124	Syal.g_02488	Syab.g_01732
OG0002128	Syal.g_02504	Syab.g_01746
OG0002129	Syal.g_00395	Syab.g_00756
OG0002130	Syal.g_01603	Syab.g_00917
OG0002131	Syal.g_01160	Syab.g_02864
OG0002132	Syal.g_01154	Syab.g_02858
OG0002133	Syal.g_01152	Syab.g_02856
OG0002134	Syal.g_01442	Syab.g_00130
OG0002135	Syal.g_00620	Syab.g_02304
OG0002136	Syal.g_00619	Syab.g_02303
OG0002138	Syal.g_02586	Syab.g_01824
OG0002139	Syal.g_01755	Syab.g_01142
OG0002140	Syal.g_01772	Syab.g_01157
OG0002140	Syal.g_02274	Syab.g_01622
OG0002141	Syal.g_02693	Syab.g_00843
OG0002141	Syal.g_02496	Syab.g_01739
OG0002142	Syal.g_00037	Syab.g_00803
OG0002143	Syal.g_00550	Syab.g_00556
OG0002144	Syal.g_00221	Syab.g_00394
OG0002145	Syal.g_00059	Syab.g_00809
OG0002156	Syal.g_00058	Syab.g_00808
OG0002157	Syal.g_01293	Syab.g_00266
OG0002158	Syal.g_01291	Syab.g_00268
OG0002159	Syal.g_01505	Syab.g_00102
OG0002162	Syal.g_02785	Syab.g_01987
OG0002163	Syal.g_01092	Syab.g_02779
OG0002166	Syal.g_01784	Syab.g_01169
OG0002167	Syal.g_00003	Syab.g_01848
OG0002168	Syal.g_01840	Syab.g_01234
OG0002170	Syal.g_00344	Syab.g_00520
OG0002172	Syal.g_00996	Syab.g_02694
OG0002173	Syal.g_00980	Syab.g_02683
OG0002174	Syal.g_01125	Syab.g_02824
OG0002175	Syal.g_01725	Syab.g_01040
OG0002177	Syal.g_02864	Syab.g_01480
OG0002178	Syal.g_01156	Syab.g_02860
OG0002179	Syal.g_01349	Syab.g_00203
OG0002180	Syal.g_01271	Syab.g_00287
OG0002181	Syal.g_01241	Syab.g_00317
OG0002182	Syal.g_01222	Syab.g_00339
OG0002183	Syal.g_00782	Syab.g_02466
OG0002184	Syal.g_00779	Syab.g_02463
OG0002185	Syal.g_00769	Syab.g_02452
OG0002186	Syal.g_00618	Syab.g_02302
OG0002187	Syal.g_00617	Syab.g_02300
OG0002188	Syal.g_00581	Syab.g_02249
OG0002189	Syal.g_00580	Syab.g_02248
OG0002190	Syal.g_02985	Syab.g_02187
OG0002191	Syal.g_00532, Syal.g_00530, Syal.g_00531	Syab.g_00577
OG0002192	Syal.g_01686	Syab.g_01000
OG0002193	Syal.g_01780	Syab.g_01165
OG0002194	Syal.g_01759	Syab.g_01146
OG0002195	Syal.g_02273	Syab.g_01621
OG0002196	Syal.g_02224	Syab.g_01575
OG0002197	Syal.g_01956	Syab.g_01342
OG0002198	Syal.g_02613	Syab.g_01851
OG0002199	Syal.g_02617	Syab.g_01855
OG0002200	Syal.g_00371	Syab.g_00775
OG0002201	Syal.g_02742	Syab.g_01942
OG0002202	Syal.g_02743	Syab.g_01943
OG0002203	Syal.g_02744	Syab.g_01944
OG0002204	Syal.g_02762	Syab.g_01963
OG0002205	Syal.g_02780	Syab.g_01982
OG0002207	Syal.g_02800	Syab.g_02002
OG0002208	Syal.g_02891	Syab.g_02090
OG0002209	Syal.g_00355	Syab.g_00530
OG0002210	Syal.g_00307	Syab.g_00479
OG0002211	Syal.g_00267	Syab.g_00438
OG0002212	Syal.g_01051	Syab.g_02739
OG0002213	Syal.g_01057	Syab.g_02744
OG0002214	Syal.g_01181	Syab.g_02887
OG0002231	Syal.g_01612	Syab.g_00926
OG0002233	Syal.g_00673	Syab.g_02359
OG0002234	Syal.g_01552	Syab.g_00633
OG0002235	Syal.g_02235	Syab.g_01584
OG0002236	Syal.g_02189	Syab.g_01545
OG0002237	Syal.g_02643	Syab.g_01880
OG0002238	Syal.g_02071	Syab.g_01469
OG0002239	Syal.g_00559	Syab.g_02224
OG0002241	Syal.g_00477	Syab.g_00665
OG0002245	Syal.g_00548	Syab.g_00558
OG0002246	Syal.g_00542	Syab.g_00563
OG0002248	Syal.g_01799	Syab.g_01182
OG0002250	Syal.g_00783	Syab.g_02467
OG0002251	Syal.g_02982	Syab.g_02184
OG0002252	Syal.g_00705	Syab.g_01061
OG0002253	Syal.g_01613	Syab.g_00927
OG0002254	Syal.g_01900	Syab.g_01299
OG0002255	Syal.g_01971	Syab.g_01356
OG0002256	Syal.g_02645	Syab.g_01882
OG0002257	Syal.g_02569	Syab.g_01811
OG0002258	Syal.g_02763	Syab.g_01964
OG0002259	Syal.g_02834	Syab.g_02037
OG0002260	Syal.g_01754	Syab.g_01141
OG0002277	Syal.g_00168	Syab.g_00074
OG0002279	Syal.g_00822	Syab.g_02502
OG0002288	Syal.g_02841	Syab.g_02044
OG0002289	Syal.g_00479	Syab.g_00663
OG0002290	Syal.g_00928	Syab.g_02607
OG0002290	Syal.g_00496	Syab.g_00630
OG0002291	Syal.g_00876	Syab.g_02556
OG0002292	Syal.g_00948	Syab.g_02627
OG0002296	Syal.g_00408	Syab.g_00744
OG0002297	Syal.g_00386	Syab.g_00764
OG0002298	Syal.g_01975	Syab.g_01360
OG0002299	Syal.g_02013	Syab.g_01403
OG0002301	Syal.g_01566	Syab.g_00874
OG0002302	Syal.g_02877	Syab.g_02075
OG0002303	Syal.g_00549	Syab.g_00557
OG0002304	Syal.g_00323	Syab.g_00498
OG0002305	Syal.g_00825	Syab.g_02505
OG0002306	Syal.g_01385, Syal.g_01637	Syab.g_00951
OG0002307	Syal.g_02406	Syab.g_01646
OG0002307	Syal.g_01636	Syab.g_00950
OG0002308	Syal.g_02219	Syab.g_01570
OG0002309	Syal.g_02464	Syab.g_01709
OG0002330	Syal.g_01805	Syab.g_01189
OG0002331	Syal.g_01571	Syab.g_00880
OG0002332	Syal.g_02070	Syab.g_01468
OG0002333	Syal.g_02072	Syab.g_01470
OG0002334	Syal.g_00027	Syab.g_00789
OG0002335	Syal.g_00378, Syal.g_00379	Syab.g_00771
OG0002337	Syal.g_01256	Syab.g_00302
OG0002340	Syal.g_00973	Syab.g_02676
OG0002350	Syal.g_00335	Syab.g_00512
OG0002351	Syal.g_01302	Syab.g_00252
OG0002352	Syal.g_01665	Syab.g_00982
OG0002353	Syal.g_01877	Syab.g_01285
OG0002354	Syal.g_01990	Syab.g_01382
OG0002355	Syal.g_02539	Syab.g_01780
OG0002356	Syal.g_02133, Syal.g_02134	Syab.g_00644
OG0002358	Syal.g_00527	Syab.g_00581
OG0002359	Syal.g_00415	Syab.g_00737
OG0002375	Syal.g_01427	Syab.g_00151
OG0002382	Syal.g_02906	Syab.g_02105
OG0002390	Syal.g_00942	Syab.g_02621
OG0002391	Syal.g_00848	Syab.g_02529
OG0002395	Syal.g_01294	Syab.g_00265
OG0002400	Syal.g_02851	Syab.g_02053
OG0002401	Syal.g_01666	Syab.g_00983
OG0002402	Syal.g_01838	Syab.g_01232
OG0002403	Syal.g_01731	Syab.g_01046
OG0002405	Syal.g_02035	Syab.g_01426
OG0002406	Syal.g_02063	Syab.g_01459
OG0002407	Syal.g_01680	Syab.g_00996
OG0002408	Syal.g_02546	Syab.g_01784
OG0002411	Syal.g_02452	Syab.g_01698
OG0002433	Syal.g_00969	Syab.g_02671
OG0002434	Syal.g_02802	Syab.g_02004
OG0002438	Syal.g_01088	Syab.g_02776
OG0002440	Syal.g_01916	Syab.g_01315
OG0002443	Syal.g_00970	Syab.g_02673
OG0002447	Syal.g_00478	Syab.g_00664
OG0002452	Syal.g_01164	Syab.g_02868
OG0002461	Syal.g_00503	Syab.g_00622
OG0002463	Syal.g_02435	Syab.g_01680
OG0002464	Syal.g_00766	Syab.g_02449
OG0002466	Syal.g_00658	Syab.g_02343
OG0002467	Syal.g_00097	Syab.g_01965
OG0002468	Syal.g_01757	Syab.g_01144
OG0002470	Syal.g_02064	Syab.g_01461
OG0002471	Syal.g_02519	Syab.g_01760
OG0002472	Syal.g_01554	Syab.g_00863
OG0002473	Syal.g_00930	Syab.g_02609
OG0002474	Syal.g_00219	Syab.g_00392
OG0002475	Syal.g_00414	Syab.g_00738
OG0002476	Syal.g_01860	Syab.g_01496, Syab.g_01268
OG0002494	Syal.g_02768	Syab.g_01970
OG0002520	Syal.g_00603	Syab.g_02286
OG0002521	Syal.g_00574	Syab.g_02242
OG0002523	Syal.g_02844	Syab.g_02047
OG0002524	Syal.g_01546	Syab.g_00825
OG0002527	Syal.g_02559	Syab.g_01797
OG0002528	Syal.g_02561	Syab.g_01799
OG0002529	Syal.g_02531	Syab.g_01770
OG0002532	Syal.g_02557	Syab.g_01795
OG0002533	Syal.g_02818	Syab.g_02021
OG0002534	Syal.g_00332	Syab.g_00507
OG0002535	Syal.g_00329	Syab.g_00504
OG0002536	Syal.g_00313	Syab.g_00485
OG0002537	Syal.g_00945	Syab.g_02624
OG0002538	Syal.g_00961	Syab.g_02640
OG0002539	Syal.g_01084	Syab.g_02772
OG0002541	Syal.g_00306	Syab.g_00478
OG0002542	Syal.g_02450	Syab.g_01696
OG0002543	Syal.g_01082	Syab.g_02770
OG0002544	Syal.g_01114	Syab.g_02807
OG0002560	Syal.g_02077	Syab.g_01474
OG0002568	Syal.g_02756	Syab.g_01957
OG0002577	Syal.g_00511	Syab.g_00612
OG0002580	Syal.g_01129	Syab.g_02832
OG0002592	Syal.g_01032	Syab.g_02718
OG0002593	Syal.g_02964	Syab.g_02164
OG0002594	Syal.g_02055	Syab.g_02416
OG0002595	Syal.g_02596	Syab.g_01833
OG0002596	Syal.g_02853	Syab.g_02054
OG0002597	Syal.g_00630	Syab.g_02314
OG0002598	Syal.g_02574	Syab.g_01814
OG0002599	Syal.g_02253	Syab.g_01602
OG0002600	Syal.g_02958	Syab.g_02157
OG0002601	Syal.g_02560	Syab.g_01798
OG0002602	Syal.g_02523	Syab.g_01763
OG0002603	Syal.g_02532	Syab.g_01771
OG0002604	Syal.g_02568	Syab.g_01810
OG0002605	Syal.g_00334	Syab.g_00511
OG0002607	Syal.g_00462	Syab.g_00698
OG0002608	Syal.g_01808	Syab.g_01192
OG0002609	Syal.g_02483	Syab.g_01728
OG0002622	Syal.g_02076	Syab.g_01473
OG0002636	Syal.g_01570	Syab.g_00879
OG0002637	Syal.g_02502	Syab.g_01744
OG0002639	Syal.g_01535	Syab.g_00814
OG0002644	Syal.g_02627	Syab.g_01865
OG0002645	Syal.g_02626	Syab.g_01864
OG0002648	Syal.g_01058	Syab.g_02745
OG0002649	Syal.g_01059	Syab.g_02746
OG0002650	Syal.g_01060	Syab.g_02747
OG0002671	Syal.g_00593	Syab.g_02264
OG0002672	Syal.g_01558	Syab.g_00865
OG0002673	Syal.g_02848	Syab.g_02050
OG0002676	Syal.g_01112	Syab.g_02805
OG0002676	Syal.g_01169	Syab.g_02873
OG0002677	Syal.g_01237	Syab.g_00321
OG0002678	Syal.g_01565	Syab.g_00873
OG0002679	Syal.g_01848	Syab.g_01257
OG0002680	Syal.g_01903	Syab.g_01302
OG0002681	Syal.g_02821	Syab.g_02024
OG0002682	Syal.g_00787	Syab.g_02473
OG0002700	Syal.g_01622	Syab.g_01069
OG0002705	Syal.g_02503	Syab.g_01745
OG0002711	Syal.g_00278	Syab.g_00449
OG0002712	Syal.g_02625	Syab.g_01863
OG0002713	Syal.g_02624	Syab.g_01862
OG0002717	Syal.g_00977	Syab.g_02680
OG0002723	Syal.g_01428	Syab.g_00152
OG0002738	Syal.g_01701	Syab.g_01015
OG0002741	Syal.g_02603	Syab.g_01840
OG0002745	Syal.g_02079	Syab.g_01478
OG0002746	Syal.g_00469	Syab.g_00691
OG0002751	Syal.g_02831	Syab.g_02034
OG0002753	Syal.g_00015	Syab.g_00362
OG0002754	Syal.g_00475	Syab.g_00669
OG0002755	Syal.g_00060	Syab.g_00810
OG0002757	Syal.g_01729	Syab.g_01044
OG0002758	Syal.g_02525	Syab.g_01765
OG0002759	Syal.g_02594	Syab.g_01830
OG0002760	Syal.g_02733	Syab.g_01926
OG0002798	Syal.g_01662	Syab.g_00978
OG0002802	Syal.g_01949	Syab.g_01335
OG0002805	Syal.g_00497	Syab.g_00629
OG0002805	Syal.g_00927	Syab.g_02606
OG0002807	Syal.g_02065	Syab.g_01462
OG0002808	Syal.g_00139	Syab.g_00043
OG0002844	Syal.g_00186	Syab.g_00086
OG0002849	Syal.g_01414	Syab.g_00165, Syab.g_00164
OG0002851	Syal.g_01802	Syab.g_01186
OG0002857	Syal.g_02917	Syab.g_02116
OG0002861	Syal.g_00390	Syab.g_00761
OG0002862	Syal.g_00325	Syab.g_00500
OG0002863	Syal.g_03006	Syab.g_02210
OG0002864	Syal.g_00498	Syab.g_00628
OG0002865	Syal.g_01561	Syab.g_00867
OG0002866	Syal.g_01728	Syab.g_01043
OG0002867	Syal.g_01556	Syab.g_01244
OG0002868	Syal.g_00019, Syal.g_02205	Syab.g_01562
OG0002869	Syal.g_02481	Syab.g_01726
OG0002870	Syal.g_00772	Syab.g_02455
OG0002871	Syal.g_01079	Syab.g_02767
OG0002907	Syal.g_01133	Syab.g_02836
OG0002937	Syal.g_03002	Syab.g_00719
OG0002959	Syal.g_02536	Syab.g_01775
OG0002960	Syal.g_02860	Syab.g_02062
OG0002965	Syal.g_00489	Syab.g_00643
OG0002966	Syal.g_00431	Syab.g_00722
OG0002968	Syal.g_02487	Syab.g_01033
OG0002973	Syal.g_02855	Syab.g_02057
OG0002976	Syal.g_00693	Syab.g_02379
OG0002979	Syal.g_01486	Syab.g_00106
OG0002980	Syal.g_00319	Syab.g_00490
OG0002981	Syal.g_00326	Syab.g_00501
OG0002982	Syal.g_01598	Syab.g_00912
OG0002983	Syal.g_01750	Syab.g_01137
OG0002984	Syal.g_01751	Syab.g_01138
OG0002985	Syal.g_01776	Syab.g_01160
OG0002986	Syal.g_02059	Syab.g_01455
OG0002987	Syal.g_02060	Syab.g_01456
OG0002988	Syal.g_02061	Syab.g_01457
OG0002989	Syal.g_02590, Syal.g_02591	Syab.g_01827
OG0002990	Syal.g_03004	Syab.g_02209
OG0003041	Syal.g_02081	Syab.g_01481, Syab.g_01523
OG0003052	Syal.g_01295	Syab.g_00264
OG0003067	Syal.g_00585	Syab.g_02253, Syab.g_02254
OG0003098	Syal.g_00492	Syab.g_00638
OG0003101	Syal.g_01413	Syab.g_00166
OG0003102	Syal.g_01322	Syab.g_00231
OG0003109	Syal.g_02527	Syab.g_01767
OG0003114	Syal.g_02548	Syab.g_01786
OG0003120	Syal.g_00710	Syab.g_00796
OG0003123	Syal.g_00543	Syab.g_00562
OG0003125	Syal.g_00373	Syab.g_00773
OG0003126	Syal.g_02062	Syab.g_01458
OG0003127	Syal.g_02075	Syab.g_01472
OG0003128	Syal.g_02232	Syab.g_01581
OG0003129	Syal.g_02554	Syab.g_01791
OG0003130	Syal.g_02563	Syab.g_01803
OG0003132	Syal.g_03003	Syab.g_02208
OG0003135	Syal.g_00947	Syab.g_02626
OG0003136	Syal.g_01078	Syab.g_02766
OG0003247	Syal.g_02117	Syab.g_01519
OG0003253	Syal.g_01330	Syab.g_00222
OG0003254	Syal.g_00697	Syab.g_02383
OG0003278	Syal.g_01560	Syab.g_00866
OG0003279	Syal.g_00324	Syab.g_00499
OG0003280	Syal.g_00546	Syab.g_00560
OG0003280	Syal.g_00544	Syab.g_00561
OG0003286	Syal.g_01576	Syab.g_00892
OG0003287	Syal.g_01597	Syab.g_00911
OG0003288	Syal.g_01726	Syab.g_01041
OG0003289	Syal.g_01727	Syab.g_01042
OG0003290	Syal.g_01551	Syab.g_01066
OG0003292	Syal.g_00733	Syab.g_01252
OG0003293	Syal.g_02226	Syab.g_01370
OG0003499	Syal.g_00033	Syab.g_00794
OG0003508	Syal.g_00600	Syab.g_02271
OG0003524	Syal.g_00558	Syab.g_02223
OG0003527	Syal.g_02845	Syab.g_02048
OG0003531	Syal.g_01365	Syab.g_00137
OG0003532	Syal.g_01366, Syal.g_01417	Syab.g_00138
OG0003535	Syal.g_01543	Syab.g_00822
OG0003537	Syal.g_01683	Syab.g_00860
OG0003541	Syal.g_01771	Syab.g_01156
OG0003543	Syal.g_01893	Syab.g_01293
OG0003544	Syal.g_03016	Syab.g_01449
OG0003545	Syal.g_02138	Syab.g_01502
OG0003548	Syal.g_02107	Syab.g_01518
OG0003549	Syal.g_02228	Syab.g_01578
OG0003550	Syal.g_02430	Syab.g_01676
OG0003551	Syal.g_02915	Syab.g_02114
OG0003552	Syal.g_00698	Syab.g_02384
OG0003553	Syal.g_00675	Syab.g_02391
OG0003865	Syal.g_00178	Syab.g_00208, Syab.g_00084
OG0003867	Syal.g_00034	Syab.g_00800
OG0003868	Syal.g_00062	Syab.g_00812
OG0003869	Syal.g_01572	Syab.g_00881
OG0003876	Syal.g_02106	Syab.g_01517
OG0003878	Syal.g_02526	Syab.g_01766
OG0003879	Syal.g_02558	Syab.g_01796
OG0003885	Syal.g_00700	Syab.g_02386
OG0003886	Syal.g_02277	Syab.g_02390
OG0003887	Syal.g_03011	Syab.g_02647, Syab.g_02655
OG0003889	Syal.g_01155	Syab.g_02859
OG0004077	Syal.g_01107	Syab.g_02800
OG0004295	Syal.g_00718	Syab.g_01125
OG0004322	Syal.g_01485	Syab.g_00108
OG0004323	Syal.g_01299	Syab.g_00255
OG0004324	Syal.g_00016	Syab.g_00364
OG0004325	Syal.g_00342	Syab.g_00518
OG0004326	Syal.g_00831	Syab.g_00547
OG0004326	Syal.g_00831	Syab.g_02512
OG0004328	Syal.g_01538	Syab.g_00818
OG0004329	Syal.g_01892	Syab.g_00858, Syab.g_02360
OG0004330	Syal.g_01557	Syab.g_00864
OG0004331	Syal.g_01564	Syab.g_00872
OG0004332	Syal.g_01584	Syab.g_00898
OG0004335	Syal.g_01851	Syab.g_01260
OG0004336	Syal.g_02663, Syal.g_02057	Syab.g_01453
OG0004337	Syal.g_02080	Syab.g_01479
OG0004339	Syal.g_02265	Syab.g_01614
OG0004340	Syal.g_02518	Syab.g_01759
OG0004342	Syal.g_02977	Syab.g_02179
OG0004344	Syal.g_00699	Syab.g_02385
OG0004345	Syal.g_02078	Syab.g_02403
OG0004347	Syal.g_01099	Syab.g_02793
OG0004991	Syal.g_00493	Syab.g_00857, Syab.g_00637
OG0004993	Syal.g_00459	Syab.g_00701
OG0004994	Syal.g_01946	Syab.g_00715
OG0004995	Syal.g_01569	Syab.g_00878
OG0004998	Syal.g_01617	Syab.g_00930
OG0004999	Syal.g_01624	Syab.g_00939
OG0005000	Syal.g_02310, Syal.g_01643	Syab.g_00959
OG0005001	Syal.g_02652, Syal.g_01743	Syab.g_01063
OG0005002	Syal.g_01748, Syal.g_02672	Syab.g_01117
OG0005003	Syal.g_02119	Syab.g_01246
OG0005004	Syal.g_01746	Syab.g_01265
OG0005006	Syal.g_02135	Syab.g_01500
OG0005012	Syal.g_02185	Syab.g_01541
OG0005013	Syal.g_02227	Syab.g_01577
OG0005014	Syal.g_02255	Syab.g_01604
OG0005015	Syal.g_02259	Syab.g_01608
OG0005016	Syal.g_02270	Syab.g_02402, Syab.g_01618
OG0005019	Syal.g_02436	Syab.g_01681
OG0005020	Syal.g_00443, Syal.g_00742	Syab.g_01731
OG0005021	Syal.g_02542	Syab.g_01781
OG0005022	Syal.g_02580	Syab.g_01820
OG0005023	Syal.g_02592	Syab.g_02063, Syab.g_01828
OG0005025	Syal.g_02604	Syab.g_01841
OG0005027	Syal.g_02978	Syab.g_02180
OG0005028	Syal.g_01773	Syab.g_02218
OG0005029	Syal.g_03019	Syab.g_02220
OG0005031	Syal.g_01623	Syab.g_02387
OG0005767	Syal.g_01405	Syab.g_00167
OG0005769	Syal.g_00339	Syab.g_00515
OG0005770	Syal.g_00340	Syab.g_00516
OG0005782	Syal.g_01567	Syab.g_00875
OG0005784	Syal.g_01638	Syab.g_00952
OG0005785	Syal.g_01642	Syab.g_00958
OG0005792	Syal.g_01779	Syab.g_01164
OG0005793	Syal.g_02281	Syab.g_01194
OG0005794	Syal.g_00706	Syab.g_01195
OG0005795	Syal.g_02402	Syab.g_01249
OG0005796	Syal.g_01844	Syab.g_01250
OG0005797	Syal.g_01852	Syab.g_01261
OG0005798	Syal.g_01895	Syab.g_01295
OG0005800	Syal.g_02058	Syab.g_01454
OG0005803	Syal.g_02084	Syab.g_01499
OG0005804	Syal.g_02186	Syab.g_01542
OG0005805	Syal.g_02191	Syab.g_01547
OG0005806	Syal.g_02229	Syab.g_01579
OG0005807	Syal.g_02238	Syab.g_01587
OG0005810	Syal.g_02497	Syab.g_01740
OG0005811	Syal.g_02499	Syab.g_01741
OG0005812	Syal.g_02533	Syab.g_01772
OG0005813	Syal.g_02556	Syab.g_01794
OG0005814	Syal.g_02581	Syab.g_01821
OG0005815	Syal.g_02583	Syab.g_01822
OG0005816	Syal.g_02646	Syab.g_01883
OG0005817	Syal.g_02817	Syab.g_02020
OG0005818	Syal.g_02846	Syab.g_02049
OG0005819	Syal.g_02849	Syab.g_02051
OG0005820	Syal.g_02859	Syab.g_02061
OG0005821	Syal.g_03020	Syab.g_02221
OG0005822	Syal.g_00572	Syab.g_02239
OG0005824	Syal.g_00671	Syab.g_02357
OG0005825	Syal.g_00692	Syab.g_02378
OG0005826	Syal.g_00695	Syab.g_02381
OG0005828	Syal.g_00809	Syab.g_02489
OG0005838	Syal.g_00965	Syab.g_02667
