Orthogroup	Syal	Syaj
OG0001886	Syal.g_02045	Syaj.g_00768
OG0001887	Syal.g_02267	Syaj.g_00763
OG0001888	Syal.g_02243	Syaj.g_01052
OG0001889	Syal.g_01880	Syaj.g_01007
OG0001890	Syal.g_02476	Syaj.g_00368
OG0001891	Syal.g_02480	Syaj.g_00356
OG0001892	Syal.g_02601	Syaj.g_00342
OG0001893	Syal.g_02708	Syaj.g_01300
OG0001894	Syal.g_02637	Syaj.g_01284
OG0001895	Syal.g_00063	Syaj.g_01361
OG0001896	Syal.g_00535	Syaj.g_01562
OG0001897	Syal.g_00357	Syaj.g_02815
OG0001898	Syal.g_00336	Syaj.g_02800
OG0001899	Syal.g_00263	Syaj.g_02726
OG0001900	Syal.g_01238	Syaj.g_02592
OG0001901	Syal.g_01239	Syaj.g_02591
OG0001902	Syal.g_01270	Syaj.g_02558
OG0001903	Syal.g_01279	Syaj.g_02549
OG0001904	Syal.g_01340	Syaj.g_02475
OG0001905	Syal.g_01346	Syaj.g_02461
OG0001906	Syal.g_00859	Syaj.g_01932
OG0001908	Syal.g_00926	Syaj.g_02004
OG0001909	Syal.g_00939	Syaj.g_02016
OG0001910	Syal.g_00999	Syaj.g_02069
OG0001912	Syal.g_01077	Syaj.g_02124
OG0001913	Syal.g_01081	Syaj.g_02126
OG0001914	Syal.g_02509	Syaj.g_00650
OG0001915	Syal.g_00088	Syaj.g_02253
OG0001918	Syal.g_02068	Syaj.g_01172
OG0001924	Syal.g_02722	Syaj.g_01318
OG0001925	Syal.g_02723	Syaj.g_01319
OG0001926	Syal.g_02724	Syaj.g_01320
OG0001927	Syal.g_02725	Syaj.g_01321
OG0001929	Syal.g_00165	Syaj.g_02332
OG0001932	Syal.g_01452	Syaj.g_02424
OG0001933	Syal.g_00823	Syaj.g_01890
OG0001934	Syal.g_00808	Syaj.g_01875
OG0001936	Syal.g_02069	Syaj.g_01233
OG0001937	Syal.g_02994	Syaj.g_01679
OG0001938	Syal.g_02894	Syaj.g_00066
OG0001939	Syal.g_02608	Syaj.g_00488, Syaj.g_00487
OG0001940	Syal.g_02778	Syaj.g_00220
OG0001941	Syal.g_01591	Syaj.g_01520
OG0001943	Syal.g_01670	Syaj.g_01162
OG0001944	Syal.g_02052	Syaj.g_01120
OG0001946	Syal.g_01793	Syaj.g_00481
OG0001947	Syal.g_01043	Syaj.g_00409
OG0001948	Syal.g_01959	Syaj.g_00843
OG0001949	Syal.g_01978	Syaj.g_00863
OG0001950	Syal.g_01980	Syaj.g_00865
OG0001951	Syal.g_01989	Syaj.g_00896
OG0001952	Syal.g_02015	Syaj.g_00920
OG0001953	Syal.g_02016	Syaj.g_00921
OG0001954	Syal.g_02517	Syaj.g_01128
OG0001957	Syal.g_02703	Syaj.g_01295
OG0001958	Syal.g_02181	Syaj.g_00706
OG0001961	Syal.g_00468	Syaj.g_01449
OG0001964	Syal.g_00210	Syaj.g_02653
OG0001965	Syal.g_02842	Syaj.g_01254
OG0001966	Syal.g_01232	Syaj.g_02598
OG0001967	Syal.g_01234	Syaj.g_02596
OG0001968	Syal.g_01235	Syaj.g_02595
OG0001969	Syal.g_01303	Syaj.g_02524
OG0001970	Syal.g_00861	Syaj.g_01934
OG0001971	Syal.g_00937	Syaj.g_02014
OG0001972	Syal.g_01011	Syaj.g_02081
OG0001975	Syal.g_02508	Syaj.g_00649
OG0001976	Syal.g_02510	Syaj.g_00651
OG0001979	Syal.g_01787, Syal.g_01777	Syaj.g_00486
OG0001980	Syal.g_00333	Syaj.g_02796, Syaj.g_02669
OG0001993	Syal.g_02720	Syaj.g_01316
OG0001994	Syal.g_02721	Syaj.g_01317
OG0001995	Syal.g_01208	Syaj.g_00503
OG0001997	Syal.g_00797	Syaj.g_01864
OG0001998	Syal.g_00049	Syaj.g_00798, Syaj.g_00799
OG0001999	Syal.g_00637	Syaj.g_01590
OG0002000	Syal.g_02944	Syaj.g_00117
OG0002002	Syal.g_02337, Syal.g_01741	Syaj.g_00581
OG0002004	Syal.g_00586	Syaj.g_01838
OG0002006	Syal.g_01842	Syaj.g_00398
OG0002007	Syal.g_01843	Syaj.g_00397
OG0002008	Syal.g_01933	Syaj.g_00828
OG0002009	Syal.g_02254	Syaj.g_01062
OG0002011	Syal.g_00547	Syaj.g_01107
OG0002012	Syal.g_00505	Syaj.g_00514
OG0002016	Syal.g_00992	Syaj.g_02061
OG0002017	Syal.g_01124	Syaj.g_02176
OG0002019	Syal.g_01425	Syaj.g_01105
OG0002020	Syal.g_01161	Syaj.g_02220
OG0002021	Syal.g_01159	Syaj.g_02219
OG0002022	Syal.g_01158	Syaj.g_02217
OG0002023	Syal.g_01157	Syaj.g_02216
OG0002024	Syal.g_01151	Syaj.g_02211
OG0002037	Syal.g_01752	Syaj.g_00070
OG0002038	Syal.g_01663	Syaj.g_00311
OG0002039	Syal.g_01682	Syaj.g_00325
OG0002040	Syal.g_01685	Syaj.g_00326
OG0002041	Syal.g_01963	Syaj.g_00847
OG0002043	Syal.g_02032	Syaj.g_00785
OG0002044	Syal.g_02456	Syaj.g_00387
OG0002045	Syal.g_00472	Syaj.g_01453
OG0002046	Syal.g_00476	Syaj.g_01465
OG0002048	Syal.g_00299	Syaj.g_02759
OG0002049	Syal.g_00216	Syaj.g_02677
OG0002050	Syal.g_01244	Syaj.g_02584
OG0002051	Syal.g_00923	Syaj.g_02001
OG0002054	Syal.g_01150	Syaj.g_02210
OG0002055	Syal.g_01153	Syaj.g_02213
OG0002056	Syal.g_01280	Syaj.g_02548
OG0002112	Syal.g_01292	Syaj.g_02537
OG0002113	Syal.g_00134	Syaj.g_02300
OG0002115	Syal.g_00578	Syaj.g_01710
OG0002116	Syal.g_02999	Syaj.g_01684
OG0002117	Syal.g_01672	Syaj.g_00316
OG0002118	Syal.g_01733	Syaj.g_00591
OG0002119	Syal.g_00982	Syaj.g_02056
OG0002121	Syal.g_00035	Syaj.g_00667
OG0002123	Syal.g_01863	Syaj.g_00955
OG0002124	Syal.g_02488	Syaj.g_00352
OG0002128	Syal.g_02504	Syaj.g_00648
OG0002129	Syal.g_00395	Syaj.g_01394
OG0002130	Syal.g_01603	Syaj.g_01509
OG0002132	Syal.g_01154	Syaj.g_02214
OG0002133	Syal.g_01152	Syaj.g_02212
OG0002134	Syal.g_01442	Syaj.g_02436
OG0002135	Syal.g_00620	Syaj.g_01753
OG0002136	Syal.g_00619	Syaj.g_01752
OG0002138	Syal.g_02586	Syaj.g_00489
OG0002139	Syal.g_01755	Syaj.g_00565
OG0002140	Syal.g_01772	Syaj.g_02895
OG0002141	Syal.g_02496	Syaj.g_01249
OG0002142	Syal.g_00037	Syaj.g_01365
OG0002143	Syal.g_00550	Syaj.g_02834
OG0002144	Syal.g_00221	Syaj.g_02683
OG0002154	Syal.g_01438	Syaj.g_01956
OG0002157	Syal.g_01293	Syaj.g_02536
OG0002158	Syal.g_01291	Syaj.g_02538
OG0002159	Syal.g_01505	Syaj.g_02404
OG0002162	Syal.g_02785	Syaj.g_00212
OG0002163	Syal.g_01092	Syaj.g_02143
OG0002166	Syal.g_01784	Syaj.g_00495
OG0002167	Syal.g_00003	Syaj.g_01089
OG0002168	Syal.g_01840	Syaj.g_00410
OG0002172	Syal.g_00996	Syaj.g_02065
OG0002173	Syal.g_00980	Syaj.g_02054
OG0002178	Syal.g_01156	Syaj.g_02215
OG0002179	Syal.g_01349	Syaj.g_02458
OG0002180	Syal.g_01271	Syaj.g_02557
OG0002181	Syal.g_01241	Syaj.g_02589
OG0002182	Syal.g_01222	Syaj.g_02608
OG0002183	Syal.g_00782	Syaj.g_01846
OG0002184	Syal.g_00779	Syaj.g_01843
OG0002185	Syal.g_00769	Syaj.g_01835
OG0002186	Syal.g_00618	Syaj.g_01751
OG0002187	Syal.g_00617	Syaj.g_01750
OG0002188	Syal.g_00581	Syaj.g_01713
OG0002189	Syal.g_00580	Syaj.g_01712
OG0002190	Syal.g_02985	Syaj.g_01662
OG0002191	Syal.g_00532, Syal.g_00530, Syal.g_00531	Syaj.g_01560
OG0002192	Syal.g_01686	Syaj.g_00329
OG0002193	Syal.g_01780	Syaj.g_00508
OG0002194	Syal.g_01759	Syaj.g_00568
OG0002195	Syal.g_02273	Syaj.g_00758
OG0002196	Syal.g_02224	Syaj.g_01040
OG0002197	Syal.g_01956	Syaj.g_00841
OG0002198	Syal.g_02613	Syaj.g_01263
OG0002199	Syal.g_02617	Syaj.g_01268
OG0002200	Syal.g_00371	Syaj.g_01379
OG0002201	Syal.g_02742	Syaj.g_00258
OG0002202	Syal.g_02743	Syaj.g_00257
OG0002203	Syal.g_02744	Syaj.g_00256
OG0002204	Syal.g_02762	Syaj.g_00235
OG0002205	Syal.g_02780	Syaj.g_00217
OG0002207	Syal.g_02800	Syaj.g_00194
OG0002208	Syal.g_02891	Syaj.g_00063
OG0002209	Syal.g_00355	Syaj.g_02813
OG0002210	Syal.g_00307	Syaj.g_02766
OG0002211	Syal.g_00267	Syaj.g_02730
OG0002212	Syal.g_01051	Syaj.g_02099
OG0002213	Syal.g_01057	Syaj.g_02103
OG0002214	Syal.g_01181	Syaj.g_02240
OG0002231	Syal.g_01612	Syaj.g_01499
OG0002233	Syal.g_00673	Syaj.g_00970
OG0002234	Syal.g_01552	Syaj.g_01224
OG0002235	Syal.g_02235	Syaj.g_01045
OG0002236	Syal.g_02189	Syaj.g_02675
OG0002238	Syal.g_02071	Syaj.g_00690
OG0002241	Syal.g_00477	Syaj.g_01466
OG0002245	Syal.g_00548	Syaj.g_02836
OG0002248	Syal.g_01799	Syaj.g_00477
OG0002249	Syal.g_02368, Syal.g_02383, Syal.g_00722	Syaj.g_00550
OG0002250	Syal.g_00783	Syaj.g_01847
OG0002251	Syal.g_02982	Syaj.g_01653
OG0002253	Syal.g_01613	Syaj.g_01498
OG0002254	Syal.g_01900	Syaj.g_00796
OG0002255	Syal.g_01971	Syaj.g_00855
OG0002256	Syal.g_02645	Syaj.g_01678
OG0002257	Syal.g_02569	Syaj.g_01237
OG0002258	Syal.g_02763	Syaj.g_00234
OG0002259	Syal.g_02834	Syaj.g_00148
OG0002260	Syal.g_01754	Syaj.g_00564
OG0002279	Syal.g_00822	Syaj.g_01889
OG0002281	Syal.g_02779	Syaj.g_00219
OG0002286	Syal.g_01220	Syaj.g_01460
OG0002288	Syal.g_00377, Syal.g_00376, Syal.g_00375, Syal.g_02841	Syaj.g_01384
OG0002289	Syal.g_00479	Syaj.g_01468
OG0002290	Syal.g_00496	Syaj.g_00632
OG0002296	Syal.g_00408	Syaj.g_01411
OG0002297	Syal.g_00386	Syaj.g_00512
OG0002298	Syal.g_01975	Syaj.g_00859
OG0002299	Syal.g_02013	Syaj.g_00918
OG0002301	Syal.g_01566	Syaj.g_01691
OG0002303	Syal.g_00549	Syaj.g_02835
OG0002304	Syal.g_00323	Syaj.g_02783
OG0002305	Syal.g_00825	Syaj.g_01892
OG0002306	Syal.g_01385, Syal.g_01637	Syaj.g_02209
OG0002307	Syal.g_02406, Syal.g_01636	Syaj.g_00134
OG0002308	Syal.g_02219	Syaj.g_01035
OG0002309	Syal.g_02464	Syaj.g_00380
OG0002328	Syal.g_00802	Syaj.g_01869
OG0002331	Syal.g_01571	Syaj.g_00972
OG0002332	Syal.g_02070	Syaj.g_00689
OG0002333	Syal.g_02072	Syaj.g_00691
OG0002334	Syal.g_00027	Syaj.g_01371
OG0002336	Syal.g_00460	Syaj.g_01441
OG0002350	Syal.g_00335	Syaj.g_02798
OG0002351	Syal.g_01302	Syaj.g_02525
OG0002352	Syal.g_01665	Syaj.g_00312
OG0002353	Syal.g_01877	Syaj.g_01010
OG0002354	Syal.g_01990	Syaj.g_00897
OG0002355	Syal.g_02539	Syaj.g_01195
OG0002356	Syal.g_02133, Syal.g_02134	Syaj.g_01482
OG0002358	Syal.g_00527	Syaj.g_01557
OG0002359	Syal.g_00415	Syaj.g_01419
OG0002380	Syal.g_00701	Syaj.g_01781
OG0002385	Syal.g_01219	Syaj.g_01461
OG0002390	Syal.g_00942	Syaj.g_02019
OG0002391	Syal.g_00848	Syaj.g_01920
OG0002395	Syal.g_01294	Syaj.g_02535, Syaj.g_02534
OG0002400	Syal.g_02851	Syaj.g_00966
OG0002401	Syal.g_01666	Syaj.g_00313
OG0002402	Syal.g_01838	Syaj.g_00412
OG0002403	Syal.g_01731	Syaj.g_00594
OG0002405	Syal.g_02035	Syaj.g_00783
OG0002407	Syal.g_01680	Syaj.g_02186
OG0002408	Syal.g_02546	Syaj.g_01228
OG0002411	Syal.g_02452	Syaj.g_00390
OG0002432	Syal.g_01034, Syal.g_01035, Syal.g_01036	Syaj.g_02088
OG0002443	Syal.g_00970	Syaj.g_00894
OG0002446	Syal.g_00436	Syaj.g_00023
OG0002461	Syal.g_00503	Syaj.g_01673
OG0002467	Syal.g_00097	Syaj.g_00506, Syaj.g_00505
OG0002470	Syal.g_02064	Syaj.g_00661
OG0002471	Syal.g_02519	Syaj.g_01174
OG0002472	Syal.g_01554	Syaj.g_02897
OG0002473	Syal.g_00930	Syaj.g_02006
OG0002475	Syal.g_00414	Syaj.g_01418
OG0002476	Syal.g_01860	Syaj.g_00159
OG0002491	Syal.g_00014	Syaj.g_01856
OG0002492	Syal.g_01030, Syal.g_01029, Syal.g_01031	Syaj.g_02092
OG0002496	Syal.g_01193	Syaj.g_00679
OG0002519	Syal.g_02139	Syaj.g_02454
OG0002521	Syal.g_00574	Syaj.g_01706
OG0002523	Syal.g_02844	Syaj.g_00502
OG0002524	Syal.g_01546	Syaj.g_01123
OG0002529	Syal.g_02531	Syaj.g_01173
OG0002532	Syal.g_02557	Syaj.g_01234
OG0002533	Syal.g_02818	Syaj.g_00168
OG0002534	Syal.g_00332	Syaj.g_02792
OG0002535	Syal.g_00329	Syaj.g_02789
OG0002536	Syal.g_00313	Syaj.g_02772
OG0002538	Syal.g_00961	Syaj.g_02037
OG0002539	Syal.g_01084	Syaj.g_02129
OG0002542	Syal.g_02450	Syaj.g_01564
OG0002543	Syal.g_01082	Syaj.g_02127
OG0002544	Syal.g_01114	Syaj.g_01227
OG0002569	Syal.g_02132, Syal.g_01194	Syaj.g_00680
OG0002570	Syal.g_01197	Syaj.g_00682
OG0002582	Syal.g_01382	Syaj.g_02468
OG0002590	Syal.g_00017	Syaj.g_01260
OG0002594	Syal.g_02055	Syaj.g_01290
OG0002595	Syal.g_02596	Syaj.g_00504
OG0002596	Syal.g_02853	Syaj.g_01110
OG0002597	Syal.g_00630	Syaj.g_01117
OG0002598	Syal.g_02574	Syaj.g_01118
OG0002599	Syal.g_02253	Syaj.g_01156
OG0002600	Syal.g_02958	Syaj.g_01194
OG0002603	Syal.g_02532	Syaj.g_01218
OG0002604	Syal.g_02568	Syaj.g_01236
OG0002605	Syal.g_00334	Syaj.g_02797
OG0002607	Syal.g_00462	Syaj.g_01443
OG0002608	Syal.g_01808	Syaj.g_00443
OG0002609	Syal.g_02483	Syaj.g_00353
OG0002611	Syal.g_02140	Syaj.g_02456
OG0002631	Syal.g_00791	Syaj.g_01855
OG0002632	Syal.g_01033	Syaj.g_02093
OG0002640	Syal.g_02086, Syal.g_02513	Syaj.g_00666
OG0002641	Syal.g_01192	Syaj.g_00678
OG0002642	Syal.g_01196	Syaj.g_00681
OG0002671	Syal.g_00593	Syaj.g_01727
OG0002674	Syal.g_00293	Syaj.g_02755
OG0002677	Syal.g_01237	Syaj.g_02593
OG0002681	Syal.g_02821	Syaj.g_02604
OG0002683	Syal.g_00483	Syaj.g_01455, Syaj.g_01477
OG0002717	Syal.g_00977	Syaj.g_02051
OG0002734	Syal.g_01046	Syaj.g_01571
OG0002738	Syal.g_01701	Syaj.g_00640
OG0002741	Syal.g_02603	Syaj.g_01013
OG0002746	Syal.g_00469	Syaj.g_01257
OG0002751	Syal.g_02831	Syaj.g_02174
OG0002754	Syal.g_00475	Syaj.g_01464
OG0002758	Syal.g_02525	Syaj.g_01064
OG0002759	Syal.g_02594	Syaj.g_01127
OG0002761	Syal.g_02610	Syaj.g_00562
OG0002804	Syal.g_01496	Syaj.g_00621, Syaj.g_02848
OG0002805	Syal.g_00497	Syaj.g_00633
OG0002851	Syal.g_01802	Syaj.g_00450
OG0002857	Syal.g_02917	Syaj.g_01176
OG0002861	Syal.g_00390	Syaj.g_02901
OG0002862	Syal.g_00325	Syaj.g_02784
OG0002863	Syal.g_03006	Syaj.g_02793
OG0002865	Syal.g_01561	Syaj.g_01111
OG0002867	Syal.g_01556	Syaj.g_01168
OG0002869	Syal.g_02481	Syaj.g_00355
OG0002879	Syal.g_02160	Syaj.g_01202
OG0002965	Syal.g_00489	Syaj.g_00781
OG0002980	Syal.g_00319	Syaj.g_02778
OG0002981	Syal.g_00326	Syaj.g_02785
OG0002983	Syal.g_01750	Syaj.g_00068
OG0002984	Syal.g_01751	Syaj.g_00069
OG0002986	Syal.g_02059	Syaj.g_01149
OG0002987	Syal.g_02060	Syaj.g_01148
OG0002988	Syal.g_02061	Syaj.g_01147
OG0002989	Syal.g_02590, Syal.g_02591	Syaj.g_01626
OG0002993	Syal.g_02159	Syaj.g_01203
OG0002995	Syal.g_02128	Syaj.g_01207
OG0003110	Syal.g_02158	Syaj.g_01204
OG0003129	Syal.g_02554	Syaj.g_01169
OG0003140	Syal.g_02856, Syal.g_02857	Syaj.g_02841
OG0003142	Syal.g_02573, Syal.g_01937	Syaj.g_00006
OG0003143	Syal.g_02109	Syaj.g_01159
OG0003198	Syal.g_01217	Syaj.g_02850
OG0003247	Syal.g_02117	Syaj.g_01197
OG0003272	Syal.g_02230	Syaj.g_02900
OG0003306	Syal.g_00484	Syaj.g_01456, Syaj.g_01478
OG0003307	Syal.g_00485	Syaj.g_01457, Syaj.g_01479
OG0003537	Syal.g_01683	Syaj.g_01080, Syaj.g_00469, Syaj.g_01656
OG0003550	Syal.g_02430	Syaj.g_00937
OG0003931	Syal.g_02149	Syaj.g_00693
OG0004323	Syal.g_01299	Syaj.g_02528
OG0004330	Syal.g_01557	Syaj.g_00610
OG0004377	Syal.g_02867	Syaj.g_01782
OG0006136	Syal.g_02306	Syaj.g_00033
OG0006144	Syal.g_03013	Syaj.g_01158
