Orthogroup	Prbl	Syag
OG0002014	Prbl.g_00883	Syag.g_02473, Syag.g_02462
OG0002015	Prbl.g_00879	Syag.g_02459
OG0002016	Prbl.g_01247	Syag.g_02062
OG0002017	Prbl.g_02184	Syag.g_02179
OG0002018	Prbl.g_02156	Syag.g_02234
OG0002035	Prbl.g_00002	Syag.g_01318
OG0002037	Prbl.g_00509	Syag.g_01037
OG0002038	Prbl.g_02094	Syag.g_01131
OG0002039	Prbl.g_02107	Syag.g_01118
OG0002040	Prbl.g_00177	Syag.g_01117
OG0002041	Prbl.g_02500	Syag.g_00840
OG0002042	Prbl.g_02484	Syag.g_00818
OG0002043	Prbl.g_02439	Syag.g_00771
OG0002044	Prbl.g_01536	Syag.g_00715, Syag.g_01174
OG0002045	Prbl.g_01347	Syag.g_01346
OG0002046	Prbl.g_01350	Syag.g_01342
OG0002047	Prbl.g_02672	Syag.g_00003
OG0002048	Prbl.g_01173	Syag.g_02795
OG0002050	Prbl.g_01471	Syag.g_02617
OG0002051	Prbl.g_00268	Syag.g_01989
OG0002053	Prbl.g_02205	Syag.g_00514
OG0002092	Prbl.g_02369, Prbl.g_00425	Syag.g_01294, Syag.g_01295
OG0002110	Prbl.g_02394	Syag.g_00103
OG0002113	Prbl.g_01979	Syag.g_02311
OG0002114	Prbl.g_00329	Syag.g_01314
OG0002115	Prbl.g_00402	Syag.g_01679
OG0002117	Prbl.g_02101	Syag.g_01124
OG0002119	Prbl.g_01107	Syag.g_02057
OG0002120	Prbl.g_01708	Syag.g_00745
OG0002121	Prbl.g_01532	Syag.g_00172
OG0002122	Prbl.g_01860	Syag.g_01010
OG0002124	Prbl.g_01558	Syag.g_00738
OG0002126	Prbl.g_00881	Syag.g_02460
OG0002127	Prbl.g_00308	Syag.g_01946
OG0002128	Prbl.g_02201	Syag.g_00146
OG0002130	Prbl.g_01720	Syag.g_01190
OG0002159	Prbl.g_01233	Syag.g_02381
OG0002161	Prbl.g_00327	Syag.g_01306, Syag.g_01311
OG0002162	Prbl.g_01798	Syag.g_00300
OG0002167	Prbl.g_01841	Syag.g_01842
OG0002168	Prbl.g_00941	Syag.g_00954
OG0002169	Prbl.g_02671	Syag.g_00002
OG0002170	Prbl.g_01198	Syag.g_02839
OG0002171	Prbl.g_00885	Syag.g_02464
OG0002173	Prbl.g_00125	Syag.g_02055
OG0002174	Prbl.g_02183	Syag.g_02180
OG0002175	Prbl.g_02270	Syag.g_01074, Syag.g_02095
OG0002231	Prbl.g_01842	Syag.g_01180
OG0002233	Prbl.g_01828	Syag.g_00437
OG0002234	Prbl.g_02569	Syag.g_00402
OG0002235	Prbl.g_02357	Syag.g_00647
OG0002236	Prbl.g_01575	Syag.g_00571
OG0002237	Prbl.g_01633	Syag.g_00403
OG0002239	Prbl.g_00717	Syag.g_01661
OG0002241	Prbl.g_01351	Syag.g_01341
OG0002242	Prbl.g_00884	Syag.g_02463
OG0002243	Prbl.g_02257	Syag.g_02107
OG0002279	Prbl.g_00550	Syag.g_01887
OG0002281	Prbl.g_01793	Syag.g_00306
OG0002286	Prbl.g_02271	Syag.g_02094
OG0002289	Prbl.g_01353	Syag.g_01339
OG0002290	Prbl.g_01926	Syag.g_02643
OG0002292	Prbl.g_00087	Syag.g_02018
OG0002328	Prbl.g_00570	Syag.g_01867
OG0002330	Prbl.g_00015	Syag.g_00992
OG0002331	Prbl.g_00028	Syag.g_00211
OG0002336	Prbl.g_01338	Syag.g_01359
OG0002337	Prbl.g_01460	Syag.g_02605
OG0002338	Prbl.g_00878	Syag.g_02456
OG0002339	Prbl.g_00866	Syag.g_02447
OG0002342	Prbl.g_01503, Prbl.g_00109, Prbl.g_02663	Syag.g_02650
OG0002343	Prbl.g_01514	Syag.g_02669
OG0002350	Prbl.g_01192	Syag.g_02834
OG0002382	Prbl.g_00520	Syag.g_01519
OG0002385	Prbl.g_02269	Syag.g_02096
OG0002386	Prbl.g_01391	Syag.g_00473
OG0002388	Prbl.g_01357	Syag.g_01333
OG0002391	Prbl.g_01009	Syag.g_01916
OG0002394	Prbl.g_02265	Syag.g_02100
OG0002430	Prbl.g_00772	Syag.g_01467
OG0002431	Prbl.g_00773	Syag.g_01468
OG0002432	Prbl.g_02262	Syag.g_02103
OG0002433	Prbl.g_00477	Syag.g_00123
OG0002434	Prbl.g_01893	Syag.g_00281
OG0002438	Prbl.g_01843	Syag.g_02147
OG0002440	Prbl.g_02534	Syag.g_00872
OG0002444	Prbl.g_00239	Syag.g_01309
OG0002447	Prbl.g_01352	Syag.g_01340
OG0002449	Prbl.g_02157	Syag.g_02233
OG0002450	Prbl.g_02133	Syag.g_02259
OG0002492	Prbl.g_02264	Syag.g_02101
OG0002494	Prbl.g_00459	Syag.g_00319
OG0002495	Prbl.g_02614	Syag.g_00749
OG0002496	Prbl.g_02302	Syag.g_00540
OG0002566	Prbl.g_00363	Syag.g_01727
OG0002567	Prbl.g_00771	Syag.g_01586
OG0002568	Prbl.g_01767	Syag.g_00332
OG0002569	Prbl.g_02301	Syag.g_00541
OG0002570	Prbl.g_02299	Syag.g_00544
OG0002573	Prbl.g_00238	Syag.g_01308
OG0002574	Prbl.g_01356	Syag.g_01334
OG0002575	Prbl.g_01358	Syag.g_01332
OG0002576	Prbl.g_01359	Syag.g_01331
OG0002577	Prbl.g_00637	Syag.g_00047
OG0002580	Prbl.g_02176	Syag.g_02184
OG0002590	Prbl.g_01044	Syag.g_02682
OG0002593	Prbl.g_01385	Syag.g_01610
OG0002632	Prbl.g_02263	Syag.g_02102
OG0002633	Prbl.g_00736	Syag.g_00184, Syag.g_00169
OG0002634	Prbl.g_00196	Syag.g_01782
OG0002635	Prbl.g_02076	Syag.g_01151
OG0002636	Prbl.g_01090	Syag.g_00708
OG0002637	Prbl.g_01698	Syag.g_01797
OG0002638	Prbl.g_00727	Syag.g_00999
OG0002639	Prbl.g_01876	Syag.g_01297
OG0002641	Prbl.g_02303	Syag.g_00539
OG0002642	Prbl.g_02300	Syag.g_00543
OG0002644	Prbl.g_01648	Syag.g_00419
OG0002645	Prbl.g_01649	Syag.g_00420
OG0002647	Prbl.g_02253	Syag.g_02109
OG0002648	Prbl.g_02247	Syag.g_02116
OG0002649	Prbl.g_02246	Syag.g_02117
OG0002650	Prbl.g_02245	Syag.g_02118
OG0002652	Prbl.g_00688	Syag.g_00929, Syag.g_01207
OG0002653	Prbl.g_02272	Syag.g_02093, Syag.g_00494, Syag.g_01283
OG0002705	Prbl.g_02384	Syag.g_00401
OG0002710	Prbl.g_01823	Syag.g_00631
OG0002711	Prbl.g_01607	Syag.g_02776
OG0002712	Prbl.g_01650	Syag.g_00421
OG0002713	Prbl.g_01654	Syag.g_00422
OG0002715	Prbl.g_00638	Syag.g_01436
OG0002716	Prbl.g_01510	Syag.g_02664
OG0002718	Prbl.g_02130	Syag.g_01435
OG0002720	Prbl.g_02361	Syag.g_01001
OG0002798	Prbl.g_02093	Syag.g_01132
OG0002803	Prbl.g_01608	Syag.g_01286
OG0002842	Prbl.g_02259	Syag.g_02104
OG0002845	Prbl.g_01227	Syag.g_02325
OG0002909	Prbl.g_01673	Syag.g_00246
OG0002910	Prbl.g_00037	Syag.g_00029
OG0002912	Prbl.g_01589	Syag.g_02027
OG0002941	Prbl.g_00055	Syag.g_01808
OG0003044	Prbl.g_02628	Syag.g_00500, Syag.g_02640
OG0003048	Prbl.g_00141	Syag.g_01701
OG0003051	Prbl.g_01475	Syag.g_01312
OG0003095	Prbl.g_00481, Prbl.g_00102	Syag.g_00711
OG0003098	Prbl.g_01479	Syag.g_00058
OG0003186	Prbl.g_00769	Syag.g_00538
OG0003193	Prbl.g_02662	Syag.g_00181
OG0003197	Prbl.g_02419	Syag.g_00618
OG0003200	Prbl.g_00711	Syag.g_01008
OG0003202	Prbl.g_00621	Syag.g_00536
OG0003204	Prbl.g_02670	Syag.g_00001, Syag.g_01895
OG0003209	Prbl.g_01480	Syag.g_01813
OG0003210	Prbl.g_01481	Syag.g_01812
OG0003211	Prbl.g_01482	Syag.g_01811
OG0003212	Prbl.g_01483	Syag.g_01810
OG0003213	Prbl.g_00075	Syag.g_02003
OG0003250	Prbl.g_01152	Syag.g_01858, Syag.g_00238
OG0003251	Prbl.g_01033	Syag.g_01252
OG0003390	Prbl.g_00739	Syag.g_01205
OG0003397	Prbl.g_01361	Syag.g_00392
OG0003505	Prbl.g_00737	Syag.g_00892
OG0003823	Prbl.g_00059	Syag.g_01204
OG0004288	Prbl.g_00062	Syag.g_02049
