Orthogroup	Prbd	Praw
OG0002313	Prbd.g_00076	Praw.g_01723
OG0002314	Prbd.g_00169	Praw.g_01632
OG0002317	Prbd.g_00404	Praw.g_00180
OG0002318	Prbd.g_00407	Praw.g_00182
OG0002323	Prbd.g_01564	Praw.g_00460
OG0002324	Prbd.g_01551	Praw.g_00475
OG0002362	Prbd.g_00843	Praw.g_00740
OG0002366	Prbd.g_01882	Praw.g_00937
OG0002368	Prbd.g_01827	Praw.g_00967
OG0002372	Prbd.g_01577	Praw.g_00446
OG0002373	Prbd.g_01558	Praw.g_00466
OG0002374	Prbd.g_00831	Praw.g_01733
OG0002376	Prbd.g_01573	Praw.g_00450
OG0002378	Prbd.g_00424	Praw.g_00198
OG0002417	Prbd.g_01541	Praw.g_00322
OG0002418	Prbd.g_01902	Praw.g_00327
OG0002419	Prbd.g_01876	Praw.g_00942
OG0002553	Prbd.g_00853	Praw.g_00749
OG0002554	Prbd.g_00043	Praw.g_01765
OG0002555	Prbd.g_00422	Praw.g_00195
OG0002915	Prbd.g_00815	Praw.g_00897
OG0003165	Prbd.g_01480	Praw.g_00560
OG0003403	Prbd.g_00376	Praw.g_01431
