Orthogroup	Prbd	Prbi
OG0001984	Prbd.g_00079	Prbi.g_00824
OG0001985	Prbd.g_00172	Prbi.g_00917
OG0001986	Prbd.g_00290	Prbi.g_01035
OG0001987	Prbd.g_01874	Prbi.g_01349
OG0001989	Prbd.g_01775	Prbi.g_01428
OG0002020	Prbd.g_01852	Prbi.g_01297, Prbi.g_01552
OG0002021	Prbd.g_01850	Prbi.g_01295, Prbi.g_01554
OG0002022	Prbd.g_01849	Prbi.g_01294, Prbi.g_01555
OG0002023	Prbd.g_01848	Prbi.g_01293, Prbi.g_01556
OG0002024	Prbd.g_01844	Prbi.g_01289, Prbi.g_01560
OG0002026	Prbd.g_00845	Prbi.g_00417
OG0002027	Prbd.g_00170	Prbi.g_00915
OG0002028	Prbd.g_00301	Prbi.g_01047
OG0002031	Prbd.g_01563	Prbi.g_01723
OG0002032	Prbd.g_01275	Prbi.g_02065
OG0002034	Prbd.g_00526	Prbi.g_01265
OG0002054	Prbd.g_01843	Prbi.g_01288, Prbi.g_01561
OG0002055	Prbd.g_01846	Prbi.g_01291, Prbi.g_01558
OG0002057	Prbd.g_01134	Prbi.g_00117
OG0002058	Prbd.g_01060	Prbi.g_00204
OG0002059	Prbd.g_00875	Prbi.g_00388
OG0002060	Prbd.g_00873	Prbi.g_00390
OG0002061	Prbd.g_00842	Prbi.g_00420
OG0002064	Prbd.g_00776	Prbi.g_00468
OG0002065	Prbd.g_00683	Prbi.g_00562
OG0002066	Prbd.g_00677	Prbi.g_00568
OG0002067	Prbd.g_00006	Prbi.g_00744
OG0002068	Prbd.g_00042	Prbi.g_00785
OG0002069	Prbd.g_00044	Prbi.g_00787
OG0002070	Prbd.g_00071	Prbi.g_00816
OG0002071	Prbd.g_00077	Prbi.g_00822
OG0002072	Prbd.g_00085	Prbi.g_00830
OG0002073	Prbd.g_00107	Prbi.g_00852
OG0002074	Prbd.g_00159	Prbi.g_00904
OG0002075	Prbd.g_00171	Prbi.g_00916
OG0002076	Prbd.g_00218	Prbi.g_00963
OG0002077	Prbd.g_00302	Prbi.g_01048
OG0002078	Prbd.g_00305	Prbi.g_01051
OG0002079	Prbd.g_00310	Prbi.g_01056
OG0002080	Prbd.g_00328	Prbi.g_01074
OG0002081	Prbd.g_00352	Prbi.g_01098
OG0002082	Prbd.g_00361	Prbi.g_01108
OG0002083	Prbd.g_00373	Prbi.g_01120
OG0002084	Prbd.g_00374	Prbi.g_01121
OG0002085	Prbd.g_00381	Prbi.g_01128
OG0002086	Prbd.g_00386	Prbi.g_01133
OG0002087	Prbd.g_00387	Prbi.g_01134
OG0002088	Prbd.g_00388	Prbi.g_01135
OG0002089	Prbd.g_00413	Prbi.g_01160
OG0002090	Prbd.g_00417	Prbi.g_01165
OG0002091	Prbd.g_00443	Prbi.g_01182
OG0002093	Prbd.g_01897	Prbi.g_01327
OG0002094	Prbd.g_01856	Prbi.g_01366
OG0002095	Prbd.g_01831	Prbi.g_01375
OG0002099	Prbd.g_01599	Prbi.g_01679
OG0002100	Prbd.g_01590	Prbi.g_01688
OG0002101	Prbd.g_01587	Prbi.g_01690
OG0002102	Prbd.g_01583	Prbi.g_01694
OG0002103	Prbd.g_01581	Prbi.g_01696
OG0002104	Prbd.g_01579	Prbi.g_01698
OG0002105	Prbd.g_01520	Prbi.g_01792
OG0002131	Prbd.g_01851	Prbi.g_01296, Prbi.g_01553
OG0002132	Prbd.g_01847	Prbi.g_01292, Prbi.g_01557
OG0002133	Prbd.g_01845	Prbi.g_01290, Prbi.g_01559
OG0002146	Prbd.g_00746	Prbi.g_00499
OG0002147	Prbd.g_00537	Prbi.g_00711
OG0002148	Prbd.g_00035	Prbi.g_00779
OG0002149	Prbd.g_00057	Prbi.g_00801
OG0002150	Prbd.g_00303	Prbi.g_01049
OG0002151	Prbd.g_00416	Prbi.g_01164
OG0002152	Prbd.g_01862	Prbi.g_01355
OG0002153	Prbd.g_00304	Prbi.g_01050
OG0002178	Prbd.g_01841	Prbi.g_01286, Prbi.g_01563
OG0002215	Prbd.g_00033	Prbi.g_00777
OG0002216	Prbd.g_00040	Prbi.g_00784
OG0002218	Prbd.g_00167	Prbi.g_00912
OG0002219	Prbd.g_00402	Prbi.g_01149
OG0002220	Prbd.g_01883	Prbi.g_01342
OG0002221	Prbd.g_01830	Prbi.g_01376
OG0002222	Prbd.g_01574	Prbi.g_01703
OG0002223	Prbd.g_01555	Prbi.g_01734
OG0002224	Prbd.g_00851	Prbi.g_00411
OG0002226	Prbd.g_00005	Prbi.g_00743
OG0002249	Prbd.g_00820	Prbi.g_00732
OG0002262	Prbd.g_01197	Prbi.g_00050
OG0002263	Prbd.g_00054	Prbi.g_00798
OG0002264	Prbd.g_00131	Prbi.g_00876
OG0002265	Prbd.g_00420	Prbi.g_01168
OG0002266	Prbd.g_01865	Prbi.g_01769, Prbi.g_01318
OG0002267	Prbd.g_01877	Prbi.g_01346
OG0002268	Prbd.g_01875	Prbi.g_01348
OG0002269	Prbd.g_01873	Prbi.g_01350
OG0002271	Prbd.g_01556	Prbi.g_01732
OG0002275	Prbd.g_00532	Prbi.g_00160
OG0002310	Prbd.g_00861	Prbi.g_00401
OG0002311	Prbd.g_00834	Prbi.g_00428
OG0002312	Prbd.g_00060	Prbi.g_00804
OG0002313	Prbd.g_00076	Prbi.g_00821
OG0002314	Prbd.g_00169	Prbi.g_00914
OG0002315	Prbd.g_00300	Prbi.g_01046
OG0002316	Prbd.g_00347	Prbi.g_01093
OG0002317	Prbd.g_00404	Prbi.g_01151
OG0002318	Prbd.g_00407	Prbi.g_01154
OG0002323	Prbd.g_01564	Prbi.g_01721
OG0002324	Prbd.g_01551	Prbi.g_01737
OG0002325	Prbd.g_01839	Prbi.g_01367
OG0002361	Prbd.g_00896	Prbi.g_00367
OG0002362	Prbd.g_00843	Prbi.g_00419
OG0002366	Prbd.g_01882	Prbi.g_01343
OG0002367	Prbd.g_01868	Prbi.g_01354
OG0002368	Prbd.g_01827	Prbi.g_01379
OG0002371	Prbd.g_01604	Prbi.g_01674
OG0002372	Prbd.g_01577	Prbi.g_01700
OG0002373	Prbd.g_01558	Prbi.g_01730
OG0002378	Prbd.g_00424	Prbi.g_01171
OG0002380	Prbd.g_00837	Prbi.g_00425
OG0002399	Prbd.g_00818	Prbi.g_01531
OG0002413	Prbd.g_00410	Prbi.g_01157
OG0002414	Prbd.g_00411	Prbi.g_01158
OG0002415	Prbd.g_00419	Prbi.g_01167
OG0002416	Prbd.g_00529	Prbi.g_01269
OG0002417	Prbd.g_01541	Prbi.g_01312
OG0002418	Prbd.g_01902	Prbi.g_01316
OG0002419	Prbd.g_01876	Prbi.g_01347
OG0002420	Prbd.g_01838	Prbi.g_01368
OG0002422	Prbd.g_01926	Prbi.g_01315
OG0002445	Prbd.g_01097	Prbi.g_00712, Prbi.g_00164
OG0002479	Prbd.g_01916, Prbd.g_01925	Prbi.g_01305
OG0002481	Prbd.g_01557	Prbi.g_01731
OG0002483	Prbd.g_00064	Prbi.g_00809
OG0002551	Prbd.g_00392	Prbi.g_01139
OG0002554	Prbd.g_00043	Prbi.g_00786
OG0002617	Prbd.g_00878	Prbi.g_00385
OG0002619	Prbd.g_00299	Prbi.g_01045
OG0002621	Prbd.g_01543	Prbi.g_01313
OG0002623	Prbd.g_01553	Prbi.g_01735
OG0002625	Prbd.g_00857	Prbi.g_00405
OG0002626	Prbd.g_01534	Prbi.g_01752
OG0002691	Prbd.g_01885	Prbi.g_01340
OG0002693	Prbd.g_00531	Prbi.g_01887
OG0002785	Prbd.g_00535	Prbi.g_00725
OG0002902	Prbd.g_00298	Prbi.g_01043
OG0003019	Prbd.g_01548	Prbi.g_01534
OG0003022	Prbd.g_00441, Prbd.g_00822	Prbi.g_01544
OG0003032	Prbd.g_01552	Prbi.g_01736
OG0003164	Prbd.g_01559	Prbi.g_01729
OG0003369	Prbd.g_01535	Prbi.g_01750
OG0003403	Prbd.g_00376	Prbi.g_01123
OG0003631	Prbd.g_01560	Prbi.g_01728
OG0003661	Prbd.g_01129	Prbi.g_00122
OG0004023	Prbd.g_01539	Prbi.g_01747
OG0004261	Prbd.g_01871	Prbi.g_01351
OG0004281	Prbd.g_01842	Prbi.g_01287, Prbi.g_01562
OG0004560	Prbd.g_00838	Prbi.g_00424
