Orthogroup	Syab	Syaf
OG0001886	Syab.g_01435	Syaf.g_01785
OG0001887	Syab.g_01617	Syaf.g_02095
OG0001888	Syab.g_01592	Syaf.g_02073
OG0001889	Syab.g_01288	Syaf.g_02033
OG0001890	Syab.g_01721	Syaf.g_01370
OG0001891	Syab.g_01725	Syaf.g_01366
OG0001892	Syab.g_01838	Syaf.g_01333
OG0001893	Syab.g_01893	Syaf.g_02332
OG0001894	Syab.g_01874	Syaf.g_02311
OG0001895	Syab.g_00813	Syaf.g_02390
OG0001896	Syab.g_00574	Syaf.g_01220
OG0001897	Syab.g_00532	Syaf.g_00013
OG0001898	Syab.g_00513	Syaf.g_00029
OG0001899	Syab.g_00434	Syaf.g_00105
OG0001900	Syab.g_00320	Syaf.g_00218
OG0001901	Syab.g_00319	Syaf.g_00219
OG0001902	Syab.g_00288	Syaf.g_00251
OG0001903	Syab.g_00279	Syaf.g_00260
OG0001904	Syab.g_00213	Syaf.g_00336
OG0001905	Syab.g_00206	Syaf.g_00349
OG0001906	Syab.g_02539	Syaf.g_00861
OG0001908	Syab.g_02605	Syaf.g_00793
OG0001909	Syab.g_02618	Syaf.g_00780
OG0001910	Syab.g_02697	Syaf.g_00715
OG0001912	Syab.g_02765	Syaf.g_00638
OG0001913	Syab.g_02769	Syaf.g_00636
OG0001914	Syab.g_01751	Syaf.g_01621
OG0001915	Syab.g_02906	Syaf.g_00509
OG0001917	Syab.g_01314	Syaf.g_01932
OG0001918	Syab.g_01466	Syaf.g_01720
OG0001924	Syab.g_01915	Syaf.g_02355
OG0001925	Syab.g_01916	Syaf.g_02356
OG0001926	Syab.g_01917	Syaf.g_02357
OG0001927	Syab.g_01918	Syaf.g_02362
OG0001929	Syab.g_00071	Syaf.g_00428
OG0001932	Syab.g_00120	Syaf.g_00381
OG0001933	Syab.g_02503	Syaf.g_00900
OG0001934	Syab.g_02488	Syaf.g_00915
OG0001935	Syab.g_02441	Syaf.g_00956
OG0001936	Syab.g_01467	Syaf.g_01689
OG0001937	Syab.g_02196	Syaf.g_01081
OG0001938	Syab.g_02093	Syaf.g_02727
OG0001939	Syab.g_01845	Syaf.g_01475
OG0001940	Syab.g_01981	Syaf.g_02585
OG0001941	Syab.g_00905	Syaf.g_01246
OG0001944	Syab.g_01442	Syaf.g_01498
OG0001946	Syab.g_01178	Syaf.g_01470
OG0001947	Syab.g_01235	Syaf.g_01406
OG0001948	Syab.g_01344	Syaf.g_01903
OG0001949	Syab.g_01363	Syaf.g_01882
OG0001950	Syab.g_01365	Syaf.g_01880
OG0001951	Syab.g_01381	Syaf.g_01863
OG0001952	Syab.g_01405	Syaf.g_01839
OG0001953	Syab.g_01406	Syaf.g_01838
OG0001957	Syab.g_01888	Syaf.g_02327
OG0001958	Syab.g_01537	Syaf.g_02138
OG0001961	Syab.g_00692	Syaf.g_02503
OG0001964	Syab.g_00383	Syaf.g_00161
OG0001965	Syab.g_02045	Syaf.g_02281
OG0001966	Syab.g_00326	Syaf.g_00213
OG0001967	Syab.g_00324	Syaf.g_00215
OG0001968	Syab.g_00323	Syaf.g_00216
OG0001969	Syab.g_00251	Syaf.g_00278
OG0001970	Syab.g_02541	Syaf.g_00859
OG0001971	Syab.g_02616	Syaf.g_00782
OG0001972	Syab.g_02710	Syaf.g_00703
OG0001973	Syab.g_02720	Syaf.g_00666
OG0001974	Syab.g_02750	Syaf.g_00650
OG0001975	Syab.g_01750	Syaf.g_01620
OG0001976	Syab.g_01752	Syaf.g_01622
OG0001979	Syab.g_01161	Syaf.g_01474
OG0001981	Syab.g_02648	Syaf.g_00750
OG0001981	Syab.g_01520	Syaf.g_00744, Syaf.g_02227
OG0001981	Syab.g_02789	Syaf.g_02201, Syaf.g_00628
OG0001990	Syab.g_02872	Syaf.g_00536
OG0001993	Syab.g_01913	Syaf.g_02353
OG0001994	Syab.g_01914	Syaf.g_02354
OG0001995	Syab.g_00345	Syaf.g_01487
OG0001997	Syab.g_02478	Syaf.g_00925
OG0001999	Syab.g_02321	Syaf.g_01184
OG0002000	Syab.g_02143	Syaf.g_02677
OG0002002	Syab.g_01057	Syaf.g_01567
OG0002004	Syab.g_00198	Syaf.g_02764
OG0002006	Syab.g_01236	Syaf.g_01405
OG0002007	Syab.g_01237	Syaf.g_01404
OG0002008	Syab.g_01331	Syaf.g_01916
OG0002009	Syab.g_01603	Syaf.g_02084
OG0002011	Syab.g_00559	Syaf.g_02799
OG0002012	Syab.g_00618	Syaf.g_01756
OG0002013	Syab.g_02456	Syaf.g_00341
OG0002014	Syab.g_00221	Syaf.g_00328
OG0002016	Syab.g_02690	Syaf.g_00722
OG0002017	Syab.g_02823	Syaf.g_00599
OG0002018	Syab.g_02870	Syaf.g_00538
OG0002020	Syab.g_02865	Syaf.g_00544
OG0002021	Syab.g_02863	Syaf.g_00546
OG0002022	Syab.g_02862	Syaf.g_00549
OG0002023	Syab.g_02861	Syaf.g_00550
OG0002024	Syab.g_02855	Syaf.g_00556
OG0002037	Syab.g_00262, Syab.g_01139	Syaf.g_02723
OG0002038	Syab.g_00979	Syaf.g_01299
OG0002039	Syab.g_00998	Syaf.g_01312
OG0002040	Syab.g_00999	Syaf.g_01313
OG0002041	Syab.g_01348	Syaf.g_01898
OG0002042	Syab.g_01376	Syaf.g_01869
OG0002043	Syab.g_01422	Syaf.g_01800
OG0002044	Syab.g_01701	Syaf.g_01390
OG0002045	Syab.g_00672	Syaf.g_02506
OG0002046	Syab.g_00666	Syaf.g_02511, Syaf.g_02510
OG0002048	Syab.g_00471	Syaf.g_00072
OG0002049	Syab.g_00389	Syaf.g_00153
OG0002050	Syab.g_00314	Syaf.g_00224
OG0002051	Syab.g_02602	Syaf.g_00796
OG0002053	Syab.g_01482	Syaf.g_02170
OG0002054	Syab.g_02854	Syaf.g_00557
OG0002055	Syab.g_02857	Syaf.g_00554
OG0002056	Syab.g_00278	Syaf.g_00261
OG0002106	Syab.g_00956	Syaf.g_02774
OG0002110	Syab.g_00077	Syaf.g_00155
OG0002111	Syab.g_00832	Syaf.g_01126, Syaf.g_01525
OG0002113	Syab.g_00038	Syaf.g_00459
OG0002115	Syab.g_02246	Syaf.g_01045
OG0002116	Syab.g_02201	Syaf.g_01076
OG0002117	Syab.g_00989	Syaf.g_01305
OG0002118	Syab.g_01048	Syaf.g_01577
OG0002119	Syab.g_02685	Syaf.g_00727
OG0002121	Syab.g_00801	Syaf.g_02230
OG0002123	Syab.g_01271	Syaf.g_01978
OG0002124	Syab.g_01732	Syaf.g_01342
OG0002128	Syab.g_01746	Syaf.g_01619
OG0002129	Syab.g_00756	Syaf.g_02430
OG0002130	Syab.g_00917	Syaf.g_01256
OG0002131	Syab.g_02864	Syaf.g_00545
OG0002132	Syab.g_02858	Syaf.g_00553
OG0002133	Syab.g_02856	Syaf.g_00555
OG0002134	Syab.g_00130	Syaf.g_00371
OG0002135	Syab.g_02304	Syaf.g_01003
OG0002136	Syab.g_02303	Syaf.g_01004
OG0002138	Syab.g_01824	Syaf.g_01476
OG0002139	Syab.g_01142	Syaf.g_01550
OG0002140	Syab.g_01157	Syaf.g_01508
OG0002141	Syab.g_00843	Syaf.g_01954
OG0002141	Syab.g_01739	Syaf.g_02271
OG0002142	Syab.g_00803	Syaf.g_02395
OG0002143	Syab.g_00556	Syaf.g_02802
OG0002144	Syab.g_00394	Syaf.g_00147
OG0002156	Syab.g_00808	Syaf.g_02392
OG0002159	Syab.g_00102	Syaf.g_00400
OG0002159	Syab.g_02737	Syaf.g_00943
OG0002162	Syab.g_01987	Syaf.g_02592
OG0002163	Syab.g_02786, Syab.g_02779	Syaf.g_00623
OG0002167	Syab.g_01848	Syaf.g_02647
OG0002168	Syab.g_01234	Syaf.g_01407
OG0002170	Syab.g_00520	Syaf.g_00027
OG0002172	Syab.g_02694	Syaf.g_00718
OG0002174	Syab.g_02824	Syaf.g_00598
OG0002177	Syab.g_01480	Syaf.g_02240
OG0002178	Syab.g_02860	Syaf.g_00552
OG0002179	Syab.g_00203	Syaf.g_00352
OG0002180	Syab.g_00287	Syaf.g_00252
OG0002181	Syab.g_00317	Syaf.g_00221
OG0002182	Syab.g_00339	Syaf.g_00203
OG0002183	Syab.g_02466	Syaf.g_00934
OG0002184	Syab.g_02463	Syaf.g_00937
OG0002185	Syab.g_02452	Syaf.g_00946
OG0002186	Syab.g_02302	Syaf.g_01005
OG0002187	Syab.g_02300	Syaf.g_01006
OG0002188	Syab.g_02249	Syaf.g_01042
OG0002189	Syab.g_02248	Syaf.g_01043
OG0002190	Syab.g_02187	Syaf.g_01090
OG0002191	Syab.g_00577	Syaf.g_01212
OG0002192	Syab.g_01000	Syaf.g_01315
OG0002193	Syab.g_01165	Syaf.g_01491, Syaf.g_01824
OG0002194	Syab.g_01146	Syaf.g_01554
OG0002195	Syab.g_01621	Syaf.g_02098
OG0002196	Syab.g_01575	Syaf.g_02062
OG0002197	Syab.g_01342	Syaf.g_01906
OG0002198	Syab.g_01851	Syaf.g_02290
OG0002199	Syab.g_01855	Syaf.g_02295
OG0002200	Syab.g_00775	Syaf.g_02416
OG0002201	Syab.g_01942	Syaf.g_02551
OG0002202	Syab.g_01943	Syaf.g_02552
OG0002203	Syab.g_01944	Syaf.g_02553
OG0002204	Syab.g_01963	Syaf.g_02570
OG0002205	Syab.g_01982	Syaf.g_02587
OG0002207	Syab.g_02002	Syaf.g_02613
OG0002208	Syab.g_02090	Syaf.g_02730
OG0002209	Syab.g_00530	Syaf.g_00015
OG0002210	Syab.g_00479	Syaf.g_00064
OG0002211	Syab.g_00438	Syaf.g_00101
OG0002212	Syab.g_02739	Syaf.g_00663
OG0002213	Syab.g_02744	Syaf.g_00658
OG0002214	Syab.g_02887	Syaf.g_00522
OG0002231	Syab.g_00926	Syaf.g_01265
OG0002233	Syab.g_02359	Syaf.g_02002
OG0002234	Syab.g_00633	Syaf.g_02259
OG0002236	Syab.g_01545	Syaf.g_01641
OG0002237	Syab.g_01880	Syaf.g_02317
OG0002239	Syab.g_02224	Syaf.g_01623
OG0002241	Syab.g_00665	Syaf.g_02512
OG0002243	Syab.g_02735	Syaf.g_00667
OG0002245	Syab.g_00558	Syaf.g_02800
OG0002248	Syab.g_01182	Syaf.g_01466
OG0002250	Syab.g_02467	Syaf.g_00933
OG0002251	Syab.g_02184	Syaf.g_01094
OG0002252	Syab.g_01061	Syaf.g_02287
OG0002253	Syab.g_00927	Syaf.g_01266
OG0002254	Syab.g_01299	Syaf.g_01949
OG0002255	Syab.g_01356	Syaf.g_01890
OG0002256	Syab.g_01882	Syaf.g_01714
OG0002257	Syab.g_01811	Syaf.g_02266
OG0002258	Syab.g_01964	Syaf.g_02571
OG0002259	Syab.g_02037	Syaf.g_02650
OG0002260	Syab.g_01141	Syaf.g_01549
OG0002279	Syab.g_02502	Syaf.g_00901
OG0002289	Syab.g_00663	Syaf.g_02514
OG0002290	Syab.g_00630	Syaf.g_01600
OG0002291	Syab.g_02556	Syaf.g_00787
OG0002296	Syab.g_00744	Syaf.g_02449
OG0002297	Syab.g_00764	Syaf.g_01493
OG0002298	Syab.g_01360	Syaf.g_01886
OG0002299	Syab.g_01403	Syaf.g_01841
OG0002301	Syab.g_00874	Syaf.g_02326
OG0002302	Syab.g_02075	Syaf.g_02745
OG0002303	Syab.g_00557	Syaf.g_02801
OG0002304	Syab.g_02206	Syaf.g_00043
OG0002304	Syab.g_00498	Syaf.g_00050
OG0002305	Syab.g_02505	Syaf.g_00898
OG0002306	Syab.g_00951	Syaf.g_00551
OG0002307	Syab.g_01646, Syab.g_01489, Syab.g_00950	Syaf.g_02358
OG0002309	Syab.g_01709	Syaf.g_01382
OG0002330	Syab.g_01189	Syaf.g_01624
OG0002331	Syab.g_00880	Syaf.g_02003
OG0002337	Syab.g_00302	Syaf.g_00236
OG0002341	Syab.g_02721	Syaf.g_00665
OG0002350	Syab.g_00512	Syaf.g_00031
OG0002351	Syab.g_00252	Syaf.g_00277
OG0002352	Syab.g_00982	Syaf.g_01300
OG0002353	Syab.g_01285	Syaf.g_02036
OG0002354	Syab.g_01382	Syaf.g_01862
OG0002355	Syab.g_01780	Syaf.g_01999
OG0002356	Syab.g_00644	Syaf.g_02529
OG0002358	Syab.g_00581	Syaf.g_01211
OG0002359	Syab.g_00737	Syaf.g_02457
OG0002388	Syab.g_00657	Syaf.g_02525
OG0002400	Syab.g_02053	Syaf.g_02231
OG0002401	Syab.g_00983	Syaf.g_01301
OG0002403	Syab.g_01046	Syaf.g_01579
OG0002405	Syab.g_01426	Syaf.g_01797
OG0002406	Syab.g_01459	Syaf.g_02236
OG0002407	Syab.g_00996	Syaf.g_01668
OG0002408	Syab.g_01784	Syaf.g_02261
OG0002411	Syab.g_01698	Syaf.g_01393
OG0002438	Syab.g_02776	Syaf.g_02013
OG0002443	Syab.g_02673	Syaf.g_00738
OG0002452	Syab.g_02868	Syaf.g_00541
OG0002461	Syab.g_00622	Syaf.g_01701
OG0002463	Syab.g_01680	Syaf.g_01905
OG0002464	Syab.g_02449	Syaf.g_00948
OG0002466	Syab.g_02343	Syaf.g_01158
OG0002467	Syab.g_01965	Syaf.g_01489
OG0002468	Syab.g_01144	Syaf.g_01552
OG0002470	Syab.g_01461	Syaf.g_01628
OG0002471	Syab.g_01760	Syaf.g_01718
OG0002472	Syab.g_00863	Syaf.g_01649
OG0002473	Syab.g_02609	Syaf.g_00791
OG0002474	Syab.g_00392	Syaf.g_00148
OG0002475	Syab.g_00738	Syaf.g_02456
OG0002476	Syab.g_01496	Syaf.g_01670
OG0002507	Syab.g_02421	Syaf.g_02598
OG0002520	Syab.g_02286	Syaf.g_01020
OG0002521	Syab.g_02242	Syaf.g_01049
OG0002523	Syab.g_02047	Syaf.g_01486
OG0002524	Syab.g_00825	Syaf.g_01748
OG0002529	Syab.g_01770	Syaf.g_01719
OG0002531	Syab.g_01521	Syaf.g_02225
OG0002532	Syab.g_01795	Syaf.g_02265
OG0002533	Syab.g_02021	Syaf.g_02629
OG0002534	Syab.g_00507	Syaf.g_00034
OG0002535	Syab.g_00504	Syaf.g_00037
OG0002536	Syab.g_00485	Syaf.g_00058
OG0002537	Syab.g_02624	Syaf.g_00774
OG0002538	Syab.g_02640	Syaf.g_00757
OG0002541	Syab.g_00478	Syaf.g_00065
OG0002542	Syab.g_01696	Syaf.g_01222
OG0002543	Syab.g_02770	Syaf.g_01518
OG0002567	Syab.g_01096	Syaf.g_01132, Syaf.g_01138
OG0002568	Syab.g_01957	Syaf.g_00973
OG0002574	Syab.g_00650, Syab.g_00658	Syaf.g_02524
OG0002575	Syab.g_00656	Syaf.g_02526
OG0002576	Syab.g_00646, Syab.g_00655	Syaf.g_02527
OG0002581	Syab.g_01374	Syaf.g_02010, Syaf.g_01870
OG0002594	Syab.g_02416	Syaf.g_01192
OG0002595	Syab.g_01833	Syaf.g_01488
OG0002596	Syab.g_02054	Syaf.g_01837, Syaf.g_01535
OG0002597	Syab.g_02314	Syaf.g_01753
OG0002599	Syab.g_01602	Syaf.g_01730
OG0002603	Syab.g_01771	Syaf.g_02255
OG0002605	Syab.g_00511	Syaf.g_00032
OG0002608	Syab.g_01192	Syaf.g_01456
OG0002609	Syab.g_01728	Syaf.g_01363
OG0002622	Syab.g_01473	Syaf.g_02196, Syaf.g_02197, Syaf.g_02198
OG0002639	Syab.g_00814	Syaf.g_00783
OG0002647	Syab.g_02719	Syaf.g_00685
OG0002648	Syab.g_02745	Syaf.g_00657
OG0002649	Syab.g_02746	Syaf.g_00656
OG0002650	Syab.g_02747	Syaf.g_00655
OG0002671	Syab.g_02264	Syaf.g_01027
OG0002672	Syab.g_00865	Syaf.g_01629
OG0002673	Syab.g_02050	Syaf.g_01717, Syaf.g_01356
OG0002676	Syab.g_02805, Syab.g_02873	Syaf.g_00535
OG0002705	Syab.g_01745	Syaf.g_00971
OG0002738	Syab.g_01015	Syaf.g_01608
OG0002741	Syab.g_01840	Syaf.g_02039
OG0002746	Syab.g_00691	Syaf.g_02286
OG0002754	Syab.g_00669	Syaf.g_02509
OG0002756	Syab.g_00842	Syaf.g_01520
OG0002758	Syab.g_01765	Syaf.g_01716
OG0002759	Syab.g_01830	Syaf.g_01327
OG0002805	Syab.g_00629	Syaf.g_01601
OG0002807	Syab.g_01462	Syaf.g_01630
OG0002858	Syab.g_01446	Syaf.g_02232
OG0002862	Syab.g_00500	Syaf.g_00041
OG0002863	Syab.g_02210	Syaf.g_00051
OG0002865	Syab.g_00867	Syaf.g_02767
OG0002868	Syab.g_01562	Syaf.g_00610
OG0002869	Syab.g_01726	Syaf.g_01365
OG0002870	Syab.g_02455	Syaf.g_00340
OG0002959	Syab.g_01775	Syaf.g_01742
OG0002960	Syab.g_02062	Syaf.g_00976
OG0002965	Syab.g_00643	Syaf.g_01655
OG0002967	Syab.g_00634	Syaf.g_01648
OG0002968	Syab.g_01033	Syaf.g_02276
OG0002976	Syab.g_02379	Syaf.g_02229
OG0002979	Syab.g_00106	Syaf.g_02221
OG0002983	Syab.g_01137	Syaf.g_02725
OG0002984	Syab.g_01138	Syaf.g_02724
OG0002986	Syab.g_01455	Syaf.g_01736
OG0002987	Syab.g_01456	Syaf.g_01737
OG0002988	Syab.g_01457	Syaf.g_01738
OG0002990	Syab.g_02209	Syaf.g_00048
OG0003064	Syab.g_02414	Syaf.g_01069
OG0003065	Syab.g_01099	Syaf.g_01678
OG0003111	Syab.g_00838	Syaf.g_01691
OG0003120	Syab.g_00796	Syaf.g_02775
OG0003122	Syab.g_00869	Syaf.g_01519
OG0003127	Syab.g_01472	Syaf.g_02199
OG0003130	Syab.g_01803	Syaf.g_01510
OG0003131	Syab.g_01902	Syaf.g_02342
OG0003132	Syab.g_02208	Syaf.g_00049
OG0003134	Syab.g_02458	Syaf.g_00396
OG0003137	Syab.g_02785	Syaf.g_01099
OG0003247	Syab.g_01519	Syaf.g_02147
OG0003254	Syab.g_02383	Syaf.g_02772
OG0003278	Syab.g_00866	Syaf.g_02378
OG0003279	Syab.g_00499	Syaf.g_00042
OG0003285	Syab.g_00870	Syaf.g_01661
OG0003290	Syab.g_01066	Syaf.g_02766
OG0003292	Syab.g_01252	Syaf.g_01690
OG0003499	Syab.g_00794	Syaf.g_01328
OG0003542	Syab.g_01218	Syaf.g_01429
OG0003545	Syab.g_01502	Syaf.g_02214
OG0003546	Syab.g_01503	Syaf.g_02213
OG0003547	Syab.g_01504	Syaf.g_02212
OG0003552	Syab.g_02384	Syaf.g_01329
OG0003553	Syab.g_02391	Syaf.g_02779
OG0003821	Syab.g_02644	Syaf.g_02207, Syaf.g_00741
OG0003824	Syab.g_01526	Syaf.g_02157
OG0003852	Syab.g_01238	Syaf.g_01122
OG0003862	Syab.g_02278	Syaf.g_01694
OG0003865	Syab.g_00208, Syab.g_00084	Syaf.g_01539
OG0003869	Syab.g_00881	Syaf.g_00970
OG0003870	Syab.g_01102, Syab.g_01122	Syaf.g_01130
OG0003871	Syab.g_01216	Syaf.g_01435
OG0003872	Syab.g_01217	Syaf.g_01434
OG0003873	Syab.g_01219	Syaf.g_01432
OG0003874	Syab.g_01220	Syaf.g_01431, Syaf.g_01427
OG0003875	Syab.g_01221	Syaf.g_01430, Syaf.g_01426
OG0003878	Syab.g_01766	Syaf.g_02208
OG0003880	Syab.g_01903	Syaf.g_02343
OG0003881	Syab.g_01905	Syaf.g_02345
OG0003882	Syab.g_01906	Syaf.g_02346
OG0003885	Syab.g_02386	Syaf.g_01504
OG0004322	Syab.g_00108	Syaf.g_02223
OG0004327	Syab.g_00601, Syab.g_00596, Syab.g_00599	Syaf.g_02474
OG0004338	Syab.g_01498	Syaf.g_02191
OG0004345	Syab.g_02403	Syaf.g_02209
OG0004346	Syab.g_02788	Syaf.g_02200, Syaf.g_00629
OG0004347	Syab.g_02793	Syaf.g_01710
OG0005007	Syab.g_01505	Syaf.g_02211
OG0005010	Syab.g_01522	Syaf.g_02219, Syaf.g_02224
OG0005012	Syab.g_01541	Syaf.g_01729
OG0005031	Syab.g_02387	Syaf.g_01120
OG0005032	Syab.g_02405	Syaf.g_01762
OG0005034	Syab.g_02643	Syaf.g_00742
OG0005036	Syab.g_02661	Syaf.g_00753
OG0005037	Syab.g_02663	Syaf.g_00751
OG0005038	Syab.g_02729, Syab.g_02725	Syaf.g_02759
OG0005766	Syab.g_00107	Syaf.g_02222
OG0005777	Syab.g_00700	Syaf.g_02496
OG0005787	Syab.g_01080	Syaf.g_01512
OG0005790	Syab.g_01101	Syaf.g_01123
OG0005829	Syab.g_02645	Syaf.g_00740
OG0005830	Syab.g_02649	Syaf.g_00749
OG0005831	Syab.g_02650	Syaf.g_00748
OG0005832	Syab.g_02651	Syaf.g_00747
OG0005833	Syab.g_02652	Syaf.g_00746
OG0005837	Syab.g_02658	Syaf.g_00754
