Orthogroup	Syab	Syae
OG0002000	Syab.g_02143	Syae.g_02353
OG0002002	Syab.g_01057	Syae.g_00692
OG0002006	Syab.g_01236	Syae.g_00812
OG0002007	Syab.g_01237	Syae.g_00813
OG0002008	Syab.g_01331	Syae.g_00406
OG0002009	Syab.g_01603	Syae.g_00556
OG0002011	Syab.g_00559	Syae.g_00292
OG0002012	Syab.g_00618	Syae.g_00287
OG0002014	Syab.g_00221	Syae.g_01892, Syae.g_01162
OG0002016	Syab.g_02690	Syae.g_01520
OG0002017	Syab.g_02823	Syae.g_01614
OG0002018	Syab.g_02870	Syae.g_01672
OG0002020	Syab.g_02865	Syae.g_01666
OG0002021	Syab.g_02863	Syae.g_01664
OG0002022	Syab.g_02862	Syae.g_01662
OG0002023	Syab.g_02861	Syae.g_01661
OG0002024	Syab.g_02855	Syae.g_01655
OG0002025	Syab.g_00195	Syae.g_01084
OG0002037	Syab.g_00262, Syab.g_01139	Syae.g_02307
OG0002038	Syab.g_00979	Syae.g_00912
OG0002040	Syab.g_00999	Syae.g_00897
OG0002041	Syab.g_01348	Syae.g_00389
OG0002042	Syab.g_01376	Syae.g_00367
OG0002043	Syab.g_01422	Syae.g_00316
OG0002044	Syab.g_01701	Syae.g_00827
OG0002045	Syab.g_00672	Syae.g_02521
OG0002046	Syab.g_00666	Syae.g_02517
OG0002049	Syab.g_00389	Syae.g_02064
OG0002050	Syab.g_00314	Syae.g_01988
OG0002051	Syab.g_02602	Syae.g_01464
OG0002053	Syab.g_01482	Syae.g_01598
OG0002054	Syab.g_02854	Syae.g_01654
OG0002055	Syab.g_02857	Syae.g_01657
OG0002056	Syab.g_00278	Syae.g_01952
OG0002092	Syab.g_02904	Syae.g_01477, Syae.g_01105
OG0002106	Syab.g_00956	Syae.g_00444
OG0002112	Syab.g_00267	Syae.g_01941
OG0002115	Syab.g_02246	Syae.g_01155
OG0002116	Syab.g_02201	Syae.g_01129
OG0002117	Syab.g_00989	Syae.g_00905
OG0002119	Syab.g_02685	Syae.g_01515
OG0002121	Syab.g_00801	Syae.g_00184
OG0002123	Syab.g_01271	Syae.g_00467
OG0002124	Syab.g_01732	Syae.g_00873
OG0002128	Syab.g_01746	Syae.g_00635
OG0002129	Syab.g_00756	Syae.g_02639
OG0002130	Syab.g_00917	Syae.g_00959
OG0002131	Syab.g_02864	Syae.g_01665
OG0002132	Syab.g_02858	Syae.g_01658
OG0002133	Syab.g_02856	Syae.g_01656
OG0002134	Syab.g_00130	Syae.g_01846
OG0002135	Syab.g_02304	Syae.g_01193
OG0002136	Syab.g_02303	Syae.g_01192
OG0002137	Syab.g_00194	Syae.g_01096
OG0002138	Syab.g_01824	Syae.g_00758
OG0002139	Syab.g_01142	Syae.g_00707
OG0002140	Syab.g_01157	Syae.g_01265
OG0002140	Syab.g_01622	Syae.g_00220
OG0002141	Syab.g_01739	Syae.g_00114
OG0002142	Syab.g_00803	Syae.g_02678
OG0002143	Syab.g_00556	Syae.g_02224
OG0002144	Syab.g_00394	Syae.g_02070
OG0002156	Syab.g_00808	Syae.g_02681
OG0002157	Syab.g_00266	Syae.g_01940
OG0002158	Syab.g_00268	Syae.g_01942
OG0002162	Syab.g_01987	Syae.g_02432
OG0002163	Syab.g_02786, Syab.g_02779	Syae.g_01592
OG0002166	Syab.g_01169	Syae.g_00754
OG0002168	Syab.g_01234	Syae.g_00810
OG0002170	Syab.g_00520	Syae.g_02188
OG0002172	Syab.g_02694	Syae.g_01524
OG0002173	Syab.g_02683	Syae.g_01511
OG0002174	Syab.g_02824	Syae.g_01615
OG0002178	Syab.g_02860	Syae.g_01659
OG0002179	Syab.g_00203	Syae.g_01872
OG0002180	Syab.g_00287	Syae.g_01961
OG0002181	Syab.g_00317	Syae.g_01991
OG0002182	Syab.g_00339	Syae.g_02010
OG0002183	Syab.g_02466	Syae.g_01331
OG0002184	Syab.g_02463	Syae.g_01328
OG0002185	Syab.g_02452	Syae.g_01321
OG0002186	Syab.g_02302	Syae.g_01191
OG0002187	Syab.g_02300	Syae.g_01190
OG0002188	Syab.g_02249	Syae.g_01158
OG0002189	Syab.g_02248	Syae.g_01157
OG0002190	Syab.g_02187	Syae.g_01116
OG0002191	Syab.g_00577	Syae.g_00999
OG0002193	Syab.g_01165	Syae.g_00743
OG0002194	Syab.g_01146	Syae.g_00703
OG0002195	Syab.g_01621	Syae.g_00570
OG0002196	Syab.g_01575	Syae.g_00535
OG0002197	Syab.g_01342	Syae.g_00396
OG0002198	Syab.g_01851	Syae.g_00094
OG0002199	Syab.g_01855	Syae.g_00089
OG0002200	Syab.g_00775	Syae.g_02652
OG0002201	Syab.g_01942	Syae.g_02472
OG0002202	Syab.g_01943	Syae.g_02471
OG0002203	Syab.g_01944	Syae.g_02470
OG0002204	Syab.g_01963	Syae.g_02453
OG0002205	Syab.g_01982	Syae.g_02437
OG0002207	Syab.g_02002	Syae.g_02413
OG0002208	Syab.g_02090	Syae.g_02302
OG0002209	Syab.g_00530	Syae.g_02200
OG0002210	Syab.g_00479	Syae.g_02152
OG0002211	Syab.g_00438	Syae.g_02117
OG0002212	Syab.g_02739	Syae.g_01555
OG0002213	Syab.g_02744	Syae.g_01559
OG0002214	Syab.g_02887	Syae.g_01690
OG0002233	Syab.g_02359	Syae.g_00479
OG0002234	Syab.g_00633	Syae.g_00140
OG0002235	Syab.g_01584	Syae.g_00539
OG0002236	Syab.g_01545	Syae.g_02062
OG0002237	Syab.g_01880	Syae.g_00067
OG0002241	Syab.g_00665	Syae.g_02516
OG0002245	Syab.g_00558	Syae.g_02226
OG0002248	Syab.g_01182	Syae.g_00768
OG0002250	Syab.g_02467	Syae.g_01332
OG0002251	Syab.g_02184	Syae.g_01112
OG0002253	Syab.g_00927	Syae.g_00949
OG0002254	Syab.g_01299	Syae.g_00435
OG0002255	Syab.g_01356	Syae.g_00381
OG0002256	Syab.g_01882	Syae.g_00856
OG0002257	Syab.g_01811	Syae.g_00127
OG0002258	Syab.g_01964	Syae.g_02452
OG0002259	Syab.g_02037	Syae.g_02378
OG0002260	Syab.g_01141	Syae.g_00708
OG0002277	Syab.g_00074	Syae.g_01786
OG0002279	Syab.g_02502	Syae.g_01365
OG0002296	Syab.g_00744	Syae.g_02627
OG0002297	Syab.g_00764	Syae.g_00741
OG0002298	Syab.g_01360	Syae.g_00377
OG0002299	Syab.g_01403	Syae.g_00339
OG0002301	Syab.g_00874	Syae.g_01135
OG0002302	Syab.g_02075	Syae.g_02287
OG0002303	Syab.g_00557	Syae.g_02225
OG0002304	Syab.g_00498	Syae.g_02171
OG0002305	Syab.g_02505	Syae.g_01368
OG0002306	Syab.g_00951	Syae.g_01660
OG0002307	Syab.g_01646, Syab.g_01489, Syab.g_00950	Syae.g_01269
OG0002308	Syab.g_01570	Syae.g_00530
OG0002309	Syab.g_01709	Syae.g_00836
OG0002329	Syab.g_02883	Syae.g_01336, Syae.g_02482, Syae.g_02604
OG0002334	Syab.g_00789	Syae.g_02660
OG0002337	Syab.g_00302	Syae.g_01976
OG0002347	Syab.g_02312	Syae.g_01195
OG0002350	Syab.g_00512	Syae.g_02183
OG0002351	Syab.g_00252	Syae.g_01933
OG0002352	Syab.g_00982	Syae.g_00910
OG0002353	Syab.g_01285	Syae.g_00508
OG0002354	Syab.g_01382	Syae.g_00361
OG0002356	Syab.g_00644	Syae.g_02503
OG0002358	Syab.g_00581	Syae.g_00996
OG0002359	Syab.g_00737	Syae.g_02619
OG0002375	Syab.g_00151	Syae.g_01229
OG0002388	Syab.g_00649, Syab.g_00657	Syae.g_02507
OG0002390	Syab.g_02621	Syae.g_01483
OG0002395	Syab.g_00265	Syae.g_01939
OG0002400	Syab.g_02053	Syae.g_00721
OG0002401	Syab.g_00983	Syae.g_00909
OG0002402	Syab.g_01232	Syae.g_00808
OG0002403	Syab.g_01046	Syae.g_00679
OG0002405	Syab.g_01426	Syae.g_00313
OG0002406	Syab.g_01459	Syae.g_00152
OG0002408	Syab.g_01784	Syae.g_00137
OG0002411	Syab.g_01698	Syae.g_00824
OG0002438	Syab.g_02776	Syae.g_00486
OG0002447	Syab.g_00664	Syae.g_02515
OG0002450	Syab.g_02901	Syae.g_01700
OG0002452	Syab.g_02868	Syae.g_01669
OG0002461	Syab.g_00622	Syae.g_00172
OG0002463	Syab.g_01680	Syae.g_00395
OG0002464	Syab.g_02449	Syae.g_01319
OG0002466	Syab.g_02343	Syae.g_01055
OG0002467	Syab.g_01965	Syae.g_00745
OG0002468	Syab.g_01144	Syae.g_00705
OG0002470	Syab.g_01461	Syae.g_00624
OG0002471	Syab.g_01760	Syae.g_00234
OG0002472	Syab.g_00863	Syae.g_01264
OG0002473	Syab.g_02609	Syae.g_01469
OG0002475	Syab.g_00738	Syae.g_02620
OG0002488	Syab.g_00829	Syae.g_01882
OG0002520	Syab.g_02286	Syae.g_01176
OG0002521	Syab.g_02242	Syae.g_01151
OG0002522	Syab.g_02166	Syae.g_01078
OG0002523	Syab.g_02047	Syae.g_00748
OG0002524	Syab.g_00825	Syae.g_00279
OG0002527	Syab.g_01797	Syae.g_00232
OG0002528	Syab.g_01799	Syae.g_00230
OG0002531	Syab.g_01521	Syae.g_00158
OG0002533	Syab.g_02021	Syae.g_02395
OG0002534	Syab.g_00507	Syae.g_02180
OG0002535	Syab.g_00504	Syae.g_02177
OG0002536	Syab.g_00485	Syae.g_02158
OG0002538	Syab.g_02640	Syae.g_01500
OG0002539	Syab.g_02772	Syae.g_01581
OG0002541	Syab.g_00478	Syae.g_02151
OG0002542	Syab.g_01696	Syae.g_01003
OG0002543	Syab.g_02770	Syae.g_01579
OG0002544	Syab.g_02807	Syae.g_00013
OG0002574	Syab.g_00650, Syab.g_00658	Syae.g_02508
OG0002575	Syab.g_00648, Syab.g_00656	Syae.g_02506
OG0002576	Syab.g_00646, Syab.g_00655	Syae.g_02505
OG0002594	Syab.g_02416	Syae.g_00249
OG0002595	Syab.g_01833	Syae.g_00746
OG0002596	Syab.g_02054	Syae.g_00861
OG0002597	Syab.g_02314	Syae.g_00285
OG0002598	Syab.g_01814	Syae.g_00284
OG0002599	Syab.g_01602	Syae.g_00256
OG0002600	Syab.g_02157	Syae.g_00228
OG0002601	Syab.g_01798	Syae.g_00231
OG0002602	Syab.g_01763	Syae.g_00102
OG0002603	Syab.g_01771	Syae.g_02054
OG0002604	Syab.g_01810	Syae.g_00128
OG0002605	Syab.g_00511	Syae.g_02182
OG0002607	Syab.g_00698	Syae.g_02531
OG0002608	Syab.g_01192	Syae.g_00777
OG0002609	Syab.g_01728	Syae.g_00855
OG0002639	Syab.g_00814	Syae.g_01476
OG0002671	Syab.g_02264	Syae.g_01169
OG0002672	Syab.g_00865	Syae.g_00623
OG0002673	Syab.g_02050	Syae.g_00126
OG0002676	Syab.g_02805, Syab.g_02873	Syae.g_01675
OG0002677	Syab.g_00321	Syae.g_01995
OG0002682	Syab.g_02473	Syae.g_02550
OG0002723	Syab.g_00152	Syae.g_01230
OG0002738	Syab.g_01015	Syae.g_00644
OG0002741	Syab.g_01840	Syae.g_00511
OG0002745	Syab.g_01478	Syae.g_00116
OG0002746	Syab.g_00691	Syae.g_00099
OG0002751	Syab.g_02034	Syae.g_02381
OG0002754	Syab.g_00669	Syae.g_02518
OG0002756	Syab.g_00833	Syae.g_02274
OG0002759	Syab.g_01830	Syae.g_00865
OG0002851	Syab.g_01186	Syae.g_00772
OG0002858	Syab.g_01446	Syae.g_00165
OG0002861	Syab.g_00761	Syae.g_00869
OG0002862	Syab.g_00500	Syae.g_02173
OG0002867	Syab.g_01244	Syae.g_00240
OG0002869	Syab.g_01726	Syae.g_00853
OG0002937	Syab.g_00719	Syae.g_02252
OG0002965	Syab.g_00643	Syae.g_00311
OG0002966	Syab.g_00722	Syae.g_00186
OG0002967	Syab.g_00634	Syae.g_00185
OG0002973	Syab.g_02057	Syae.g_00863
OG0002980	Syab.g_00490	Syae.g_02166
OG0002981	Syab.g_00501	Syae.g_02174
OG0002982	Syab.g_00912	Syae.g_00964
OG0002986	Syab.g_01455	Syae.g_00263
OG0002987	Syab.g_01456	Syae.g_00264
OG0002988	Syab.g_01457	Syae.g_00265
OG0002990	Syab.g_02209	Syae.g_02249
OG0003102	Syab.g_00231	Syae.g_01201
OG0003129	Syab.g_01791	Syae.g_00239
OG0003132	Syab.g_02208	Syae.g_02250
OG0003279	Syab.g_00499	Syae.g_02172
OG0003290	Syab.g_01066	Syae.g_00730
OG0003527	Syab.g_02048	Syae.g_00274
OG0003534	Syab.g_00259	Syae.g_00675
OG0003541	Syab.g_01156	Syae.g_02544
OG0003550	Syab.g_01676	Syae.g_00448
OG0005028	Syab.g_02218	Syae.g_00734
