Orthogroup	Syab	Prbk
OG0002007	Syab.g_01237	Prbk.g_00073
OG0002008	Syab.g_01331	Prbk.g_00569
OG0002009	Syab.g_01603	Prbk.g_02431
OG0002011	Syab.g_00559	Prbk.g_00359
OG0002012	Syab.g_00618	Prbk.g_00306
OG0002013	Syab.g_02456	Prbk.g_00474
OG0002014	Syab.g_00221	Prbk.g_00486
OG0002016	Syab.g_02690	Prbk.g_00667
OG0002017	Syab.g_02823	Prbk.g_02215
OG0002018	Syab.g_02870	Prbk.g_02243
OG0002037	Syab.g_00262, Syab.g_01139	Prbk.g_02059
OG0002038	Syab.g_00979	Prbk.g_00147
OG0002039	Syab.g_00998	Prbk.g_00160
OG0002040	Syab.g_00999	Prbk.g_00107
OG0002041	Syab.g_01348	Prbk.g_02302
OG0002042	Syab.g_01376	Prbk.g_02318
OG0002043	Syab.g_01422	Prbk.g_02363
OG0002044	Syab.g_01701	Prbk.g_02528
OG0002045	Syab.g_00672	Prbk.g_02106
OG0002046	Syab.g_00666	Prbk.g_02103
OG0002048	Syab.g_00471	Prbk.g_00843
OG0002050	Syab.g_00314	Prbk.g_00399
OG0002051	Syab.g_02602	Prbk.g_00786
OG0002053	Syab.g_01482	Prbk.g_02194
OG0002092	Syab.g_02904	Prbk.g_02434, Prbk.g_01975
OG0002110	Syab.g_00077	Prbk.g_02409
OG0002111	Syab.g_00832	Prbk.g_02674
OG0002113	Syab.g_00038	Prbk.g_01615
OG0002115	Syab.g_02246	Prbk.g_00916
OG0002117	Syab.g_00989	Prbk.g_00154
OG0002118	Syab.g_01048	Prbk.g_01509
OG0002119	Syab.g_02685	Prbk.g_00126
OG0002121	Syab.g_00801	Prbk.g_01959
OG0002122	Syab.g_01174	Prbk.g_01814
OG0002124	Syab.g_01732	Prbk.g_02550
OG0002128	Syab.g_01746	Prbk.g_02198
OG0002130	Syab.g_00917	Prbk.g_01185
OG0002159	Syab.g_00102, Syab.g_02737	Prbk.g_01492
OG0002162	Syab.g_01987	Prbk.g_01107
OG0002166	Syab.g_01169	Prbk.g_01818
OG0002167	Syab.g_01848	Prbk.g_01833
OG0002168	Syab.g_01234	Prbk.g_00070
OG0002170	Syab.g_00520	Prbk.g_00868
OG0002172	Syab.g_02694	Prbk.g_00663
OG0002173	Syab.g_02683	Prbk.g_00681
OG0002174	Syab.g_02824	Prbk.g_02216
OG0002175	Syab.g_01040	Prbk.g_02129
OG0002231	Syab.g_00926	Prbk.g_01832
OG0002233	Syab.g_02359	Prbk.g_01845
OG0002234	Syab.g_00633	Prbk.g_00621
OG0002235	Syab.g_01584	Prbk.g_02446
OG0002236	Syab.g_01545	Prbk.g_02566
OG0002237	Syab.g_01880	Prbk.g_02625
OG0002238	Syab.g_01469	Prbk.g_00736
OG0002239	Syab.g_02224	Prbk.g_01204
OG0002241	Syab.g_00665	Prbk.g_02102
OG0002243	Syab.g_02735	Prbk.g_02142
OG0002277	Syab.g_00074	Prbk.g_01581
OG0002279	Syab.g_02502	Prbk.g_00009
OG0002288	Syab.g_02044	Prbk.g_00268
OG0002289	Syab.g_00663	Prbk.g_02100
OG0002290	Syab.g_02607, Syab.g_00630	Prbk.g_01372
OG0002291	Syab.g_02556	Prbk.g_01278
OG0002292	Syab.g_02627	Prbk.g_01262
OG0002330	Syab.g_01189	Prbk.g_01754
OG0002331	Syab.g_00880	Prbk.g_01768
OG0002332	Syab.g_01468	Prbk.g_00737
OG0002333	Syab.g_01470	Prbk.g_00735
OG0002334	Syab.g_00789	Prbk.g_00251
OG0002335	Syab.g_00771	Prbk.g_00269
OG0002337	Syab.g_00302	Prbk.g_00410
OG0002340	Syab.g_02676	Prbk.g_00689
OG0002350	Syab.g_00512	Prbk.g_00862
OG0002382	Syab.g_02105	Prbk.g_02070
OG0002388	Syab.g_00649, Syab.g_00657	Prbk.g_02095
OG0002390	Syab.g_02621	Prbk.g_01268
OG0002391	Syab.g_02529	Prbk.g_01348
OG0002433	Syab.g_02671	Prbk.g_02027
OG0002434	Syab.g_02004	Prbk.g_01883
OG0002438	Syab.g_02776	Prbk.g_01831
OG0002440	Syab.g_01315	Prbk.g_00586
OG0002447	Syab.g_00664	Prbk.g_02101
OG0002450	Syab.g_02901	Prbk.g_02266
OG0002461	Syab.g_00622	Prbk.g_00302
OG0002494	Syab.g_01970	Prbk.g_02009
OG0002567	Syab.g_01096	Prbk.g_01075
OG0002568	Syab.g_01957	Prbk.g_01138
OG0002571	Syab.g_00677	Prbk.g_02577
OG0002574	Syab.g_00650, Syab.g_00658	Prbk.g_02096
OG0002575	Syab.g_00648, Syab.g_00656	Prbk.g_02094
OG0002576	Syab.g_00646, Syab.g_00655	Prbk.g_02093
OG0002577	Syab.g_00612	Prbk.g_00313
OG0002580	Syab.g_02832	Prbk.g_02223
OG0002593	Syab.g_02164	Prbk.g_02696
OG0002630	Syab.g_00548	Prbk.g_02692
OG0002630	Syab.g_02511	Prbk.g_02692
OG0002636	Syab.g_00879	Prbk.g_01651
OG0002637	Syab.g_01744	Prbk.g_01688
OG0002639	Syab.g_00814	Prbk.g_01798
OG0002644	Syab.g_01865	Prbk.g_02640
OG0002645	Syab.g_01864	Prbk.g_02641
OG0002647	Syab.g_02719	Prbk.g_02146
OG0002648	Syab.g_02745	Prbk.g_02152
OG0002649	Syab.g_02746	Prbk.g_02153
OG0002650	Syab.g_02747	Prbk.g_02154
OG0002705	Syab.g_01745	Prbk.g_02419
OG0002711	Syab.g_00449	Prbk.g_02599
OG0002712	Syab.g_01863	Prbk.g_02642
OG0002713	Syab.g_01862	Prbk.g_02646
OG0002717	Syab.g_02680	Prbk.g_00684
OG0002797	Syab.g_02262	Prbk.g_00903
OG0002798	Syab.g_00978	Prbk.g_00146
OG0002801	Syab.g_01254	Prbk.g_00628
OG0002802	Syab.g_01335	Prbk.g_00564
OG0002844	Syab.g_00086	Prbk.g_01562
OG0002846	Syab.g_01185, Syab.g_02393	Prbk.g_00046
OG0003039	Syab.g_01239	Prbk.g_01870
OG0003040	Syab.g_00687	Prbk.g_01164
OG0003052	Syab.g_00264	Prbk.g_00446
OG0003065	Syab.g_01099	Prbk.g_01717
OG0003098	Syab.g_00638	Prbk.g_00391
OG0003195	Syab.g_01512	Prbk.g_01822
OG0003207	Syab.g_00354	Prbk.g_01014
OG0003253	Syab.g_00222	Prbk.g_00493
OG0003254	Syab.g_02383	Prbk.g_01710
OG0003381	Syab.g_01129	Prbk.g_00184
OG0003398	Syab.g_00225	Prbk.g_00494
OG0003508	Syab.g_02271	Prbk.g_02220
OG0003824	Syab.g_01526	Prbk.g_01793
OG0003826	Syab.g_01511	Prbk.g_01823
OG0004287	Syab.g_00330	Prbk.g_01454
OG0004291	Syab.g_00619	Prbk.g_00305
OG0004295	Syab.g_01125	Prbk.g_00096
