Orthogroup	Syab	Syad
OG0001976	Syab.g_01752	Syad.g_01533
OG0001979	Syab.g_01172, Syab.g_01161	Syad.g_01361
OG0001980	Syab.g_00508, Syab.g_01253	Syad.g_00622
OG0001993	Syab.g_01913	Syad.g_02186
OG0001994	Syab.g_01914	Syad.g_02187
OG0001995	Syab.g_00345	Syad.g_01377
OG0001997	Syab.g_02478	Syad.g_02778
OG0001999	Syab.g_02321	Syad.g_02484
OG0002000	Syab.g_02143	Syad.g_00951
OG0002002	Syab.g_01057	Syad.g_01452
OG0002004	Syab.g_02255	Syad.g_02760
OG0002006	Syab.g_01236	Syad.g_01259
OG0002007	Syab.g_01237	Syad.g_01258
OG0002008	Syab.g_01331	Syad.g_01700
OG0002009	Syab.g_01603	Syad.g_01933
OG0002011	Syab.g_00559	Syad.g_01964
OG0002012	Syab.g_00618	Syad.g_01387
OG0002014	Syab.g_00221	Syad.g_00442, Syad.g_02622
OG0002016	Syab.g_02690	Syad.g_02973
OG0002017	Syab.g_02823	Syad.g_00070
OG0002020	Syab.g_02865	Syad.g_00120
OG0002021	Syab.g_02863	Syad.g_00118
OG0002022	Syab.g_02862	Syad.g_00115
OG0002023	Syab.g_02861	Syad.g_00114
OG0002024	Syab.g_02855	Syad.g_00108
OG0002037	Syab.g_00262, Syab.g_01139	Syad.g_00902
OG0002038	Syab.g_00979	Syad.g_01161
OG0002039	Syab.g_00998	Syad.g_01176
OG0002040	Syab.g_00999	Syad.g_01177
OG0002041	Syab.g_01348	Syad.g_01718
OG0002042	Syab.g_01376	Syad.g_01743
OG0002043	Syab.g_01422	Syad.g_01657
OG0002044	Syab.g_01701	Syad.g_01245
OG0002045	Syab.g_00672	Syad.g_02362
OG0002046	Syab.g_00666	Syad.g_02366
OG0002048	Syab.g_00471	Syad.g_00714
OG0002049	Syab.g_00389	Syad.g_00631
OG0002050	Syab.g_00314	Syad.g_00540
OG0002051	Syab.g_02602	Syad.g_02914
OG0002054	Syab.g_02854	Syad.g_00107
OG0002055	Syab.g_02857	Syad.g_00110
OG0002056	Syab.g_00278	Syad.g_00505
OG0002092	Syab.g_02904	Syad.g_02549
OG0002106	Syab.g_00956	Syad.g_01217
OG0002112	Syab.g_00267	Syad.g_00494
OG0002113	Syab.g_00038	Syad.g_00200
OG0002115	Syab.g_02246	Syad.g_02615
OG0002116	Syab.g_02201	Syad.g_02581
OG0002117	Syab.g_00989	Syad.g_01166
OG0002118	Syab.g_01048	Syad.g_01461
OG0002119	Syab.g_02685	Syad.g_02968
OG0002121	Syab.g_00801	Syad.g_02074
OG0002123	Syab.g_01271	Syad.g_01813
OG0002124	Syab.g_01732	Syad.g_01203
OG0002128	Syab.g_01746	Syad.g_01530
OG0002129	Syab.g_00756	Syad.g_02292
OG0002130	Syab.g_00917	Syad.g_02403
OG0002131	Syab.g_02864	Syad.g_00119
OG0002132	Syab.g_02858	Syad.g_00111
OG0002133	Syab.g_02856	Syad.g_00109
OG0002134	Syab.g_00130	Syad.g_00365
OG0002135	Syab.g_02304	Syad.g_02654
OG0002136	Syab.g_02303	Syad.g_02653
OG0002138	Syab.g_01824	Syad.g_01364
OG0002139	Syab.g_01142	Syad.g_01435
OG0002140	Syab.g_01157	Syad.g_00839
OG0002141	Syab.g_01739	Syad.g_02121
OG0002142	Syab.g_00803	Syad.g_02259
OG0002143	Syab.g_00556	Syad.g_00790
OG0002144	Syab.g_00394	Syad.g_00639
OG0002157	Syab.g_00266	Syad.g_00493
OG0002158	Syab.g_00268	Syad.g_00495
OG0002159	Syab.g_00102, Syab.g_02737	Syad.g_00337
OG0002162	Syab.g_01987	Syad.g_01045
OG0002163	Syab.g_02786, Syab.g_02779	Syad.g_00021
OG0002166	Syab.g_01169	Syad.g_01369
OG0002167	Syab.g_01848	Syad.g_01426
OG0002168	Syab.g_01234	Syad.g_01273
OG0002172	Syab.g_02694	Syad.g_02977
OG0002173	Syab.g_02683	Syad.g_02966
OG0002178	Syab.g_02860	Syad.g_00113
OG0002179	Syab.g_00203	Syad.g_00417
OG0002180	Syab.g_00287	Syad.g_00515
OG0002181	Syab.g_00317	Syad.g_00543
OG0002182	Syab.g_00339	Syad.g_00564
OG0002183	Syab.g_02466	Syad.g_02768
OG0002184	Syab.g_02463	Syad.g_02765
OG0002185	Syab.g_02452	Syad.g_02757
OG0002186	Syab.g_02302	Syad.g_02652
OG0002187	Syab.g_02300	Syad.g_02651
OG0002188	Syab.g_02249	Syad.g_02618
OG0002189	Syab.g_02248	Syad.g_02617
OG0002190	Syab.g_02187	Syad.g_02562
OG0002191	Syab.g_00577	Syad.g_02455
OG0002192	Syab.g_01000	Syad.g_01180
OG0002193	Syab.g_01165	Syad.g_01381
OG0002194	Syab.g_01146	Syad.g_01438
OG0002195	Syab.g_01621	Syad.g_01634
OG0002196	Syab.g_01575	Syad.g_01903
OG0002197	Syab.g_01342	Syad.g_01712
OG0002198	Syab.g_01851	Syad.g_02132
OG0002199	Syab.g_01855	Syad.g_02137
OG0002200	Syab.g_00775	Syad.g_02276
OG0002201	Syab.g_01942	Syad.g_01094
OG0002202	Syab.g_01943	Syad.g_01093
OG0002203	Syab.g_01944	Syad.g_01092
OG0002204	Syab.g_01963	Syad.g_01069
OG0002205	Syab.g_01982	Syad.g_01050
OG0002207	Syab.g_02002	Syad.g_01026
OG0002208	Syab.g_02090	Syad.g_00895
OG0002209	Syab.g_00530	Syad.g_00769
OG0002210	Syab.g_00479	Syad.g_00721
OG0002211	Syab.g_00438	Syad.g_00686
OG0002212	Syab.g_02739	Syad.g_03019
OG0002213	Syab.g_02744	Syad.g_03025
OG0002214	Syab.g_02887	Syad.g_00140
OG0002233	Syab.g_02359	Syad.g_01832
OG0002234	Syab.g_00633	Syad.g_02094
OG0002236	Syab.g_01545	Syad.g_00629
OG0002238	Syab.g_01469	Syad.g_01554
OG0002241	Syab.g_00665	Syad.g_02367
OG0002243	Syab.g_02735	Syad.g_03017
OG0002245	Syab.g_00558	Syad.g_00792
OG0002248	Syab.g_01182	Syad.g_01337
OG0002250	Syab.g_02467	Syad.g_02769
OG0002251	Syab.g_02184	Syad.g_02556
OG0002253	Syab.g_00927	Syad.g_02393
OG0002254	Syab.g_01299	Syad.g_01670
OG0002255	Syab.g_01356	Syad.g_01726
OG0002256	Syab.g_01882	Syad.g_01133
OG0002257	Syab.g_01811	Syad.g_02107
OG0002258	Syab.g_01964	Syad.g_01068
OG0002259	Syab.g_02037	Syad.g_00981
OG0002260	Syab.g_01141	Syad.g_01434
OG0002277	Syab.g_00074	Syad.g_00241
OG0002279	Syab.g_02502	Syad.g_02803
OG0002288	Syab.g_02044	Syad.g_02281
OG0002289	Syab.g_00663	Syad.g_02369
OG0002290	Syab.g_00630	Syad.g_01505
OG0002296	Syab.g_00744	Syad.g_02304
OG0002297	Syab.g_00764	Syad.g_01385
OG0002298	Syab.g_01360	Syad.g_01730
OG0002299	Syab.g_01403	Syad.g_01777
OG0002301	Syab.g_00874	Syad.g_02589
OG0002302	Syab.g_02075	Syad.g_00880
OG0002303	Syab.g_00557	Syad.g_00791
OG0002304	Syab.g_02206, Syab.g_00498	Syad.g_00738
OG0002305	Syab.g_02505	Syad.g_02806
OG0002306	Syab.g_00951	Syad.g_00105
OG0002307	Syab.g_01646, Syab.g_01489, Syab.g_00950	Syad.g_00966
OG0002308	Syab.g_01570	Syad.g_01898
OG0002309	Syab.g_01709	Syad.g_01232
OG0002329	Syab.g_02883	Syad.g_01317, Syad.g_01465, Syad.g_01466, Syad.g_03046
OG0002331	Syab.g_00880	Syad.g_01834
OG0002332	Syab.g_01468	Syad.g_01553
OG0002333	Syab.g_01470	Syad.g_01555
OG0002334	Syab.g_00789	Syad.g_02268
OG0002335	Syab.g_00771	Syad.g_02282
OG0002347	Syab.g_02312	Syad.g_02656
OG0002350	Syab.g_00512	Syad.g_00753
OG0002351	Syab.g_00252	Syad.g_00483
OG0002352	Syab.g_00982	Syad.g_01162
OG0002353	Syab.g_01285	Syad.g_01876
OG0002354	Syab.g_01382	Syad.g_01756
OG0002355	Syab.g_01780	Syad.g_02068
OG0002356	Syab.g_00644	Syad.g_02383
OG0002358	Syab.g_00581	Syad.g_02452
OG0002359	Syab.g_00737	Syad.g_02312
OG0002388	Syab.g_00649, Syab.g_00657	Syad.g_02384, Syad.g_02375, Syad.g_00856
OG0002390	Syab.g_02621	Syad.g_02932
OG0002391	Syab.g_02529	Syad.g_02835
OG0002395	Syab.g_00265	Syad.g_00492
OG0002400	Syab.g_02053	Syad.g_01827
OG0002401	Syab.g_00983	Syad.g_01163
OG0002402	Syab.g_01232	Syad.g_01275
OG0002403	Syab.g_01046	Syad.g_01463
OG0002405	Syab.g_01426	Syad.g_01654
OG0002407	Syab.g_00996	Syad.g_00082
OG0002408	Syab.g_01784	Syad.g_02098
OG0002443	Syab.g_02673	Syad.g_01753
OG0002450	Syab.g_02901	Syad.g_00149
OG0002461	Syab.g_00622	Syad.g_01414
OG0002463	Syab.g_01680	Syad.g_00341
OG0002467	Syab.g_01965	Syad.g_01379
OG0002470	Syab.g_01461	Syad.g_01543
OG0002471	Syab.g_01760	Syad.g_02048
OG0002472	Syab.g_00863	Syad.g_00841
OG0002473	Syab.g_02609	Syad.g_02919
OG0002475	Syab.g_00738	Syad.g_02311
OG0002476	Syab.g_01496	Syad.g_01397, Syad.g_00994, Syad.g_00995
OG0002488	Syab.g_00829	Syad.g_00430
OG0002521	Syab.g_02242	Syad.g_02611
OG0002522	Syab.g_02166	Syad.g_02536
OG0002523	Syab.g_02047	Syad.g_01376
OG0002524	Syab.g_00825	Syad.g_01984
OG0002529	Syab.g_01770	Syad.g_02047
OG0002531	Syab.g_01521	Syad.g_02052
OG0002532	Syab.g_01795	Syad.g_02104
OG0002533	Syab.g_02021	Syad.g_01004
OG0002534	Syab.g_00507	Syad.g_00747
OG0002535	Syab.g_00504	Syad.g_00744
OG0002536	Syab.g_00485	Syad.g_00727
OG0002538	Syab.g_02640	Syad.g_02950
OG0002539	Syab.g_02772	Syad.g_00006
OG0002542	Syab.g_01696	Syad.g_02459
OG0002543	Syab.g_02770	Syad.g_00004
OG0002544	Syab.g_02807	Syad.g_02097
OG0002571	Syab.g_00677	Syad.g_01237, Syad.g_00990
OG0002574	Syab.g_00650, Syab.g_00658	Syad.g_02374
OG0002575	Syab.g_00648, Syab.g_00656	Syad.g_02376
OG0002576	Syab.g_00646, Syab.g_00655	Syad.g_02377
OG0002592	Syab.g_02718	Syad.g_03016
OG0002594	Syab.g_02416	Syad.g_02159
OG0002595	Syab.g_01833	Syad.g_01378
OG0002596	Syab.g_02054	Syad.g_01215
OG0002597	Syab.g_02314	Syad.g_01978
OG0002598	Syab.g_01814	Syad.g_01979
OG0002599	Syab.g_01602	Syad.g_02029
OG0002600	Syab.g_02157	Syad.g_02067
OG0002603	Syab.g_01771	Syad.g_02088
OG0002604	Syab.g_01810	Syad.g_02106
OG0002605	Syab.g_00511	Syad.g_00752
OG0002607	Syab.g_00698	Syad.g_02352
OG0002608	Syab.g_01192	Syad.g_01306
OG0002609	Syab.g_01728	Syad.g_01204
OG0002639	Syab.g_00814	Syad.g_02926
OG0002663	Syab.g_00346	Syad.g_00962
OG0002671	Syab.g_02264	Syad.g_02630
OG0002677	Syab.g_00321	Syad.g_00548
OG0002717	Syab.g_02680	Syad.g_02963
OG0002738	Syab.g_01015	Syad.g_01513
OG0002741	Syab.g_01840	Syad.g_01879
OG0002746	Syab.g_00691	Syad.g_02129
OG0002751	Syab.g_02034	Syad.g_00985
OG0002754	Syab.g_00669	Syad.g_01794, Syad.g_02365
OG0002758	Syab.g_01765	Syad.g_01947
OG0002759	Syab.g_01830	Syad.g_01990
OG0002805	Syab.g_00629	Syad.g_01506
OG0002846	Syab.g_01185, Syab.g_02393	Syad.g_02532, Syad.g_02533
OG0002851	Syab.g_01186	Syad.g_01313
OG0002858	Syab.g_01446	Syad.g_02686
OG0002861	Syab.g_00761	Syad.g_00844
OG0002862	Syab.g_00500	Syad.g_00739
OG0002863	Syab.g_02210	Syad.g_00748
OG0002865	Syab.g_00867	Syad.g_01972
OG0002867	Syab.g_01244	Syad.g_02040
OG0002869	Syab.g_01726	Syad.g_01206
OG0002871	Syab.g_02767	Syad.g_00074
OG0002972	Syab.g_01655	Syad.g_02230
OG0002980	Syab.g_00490	Syad.g_00733
OG0002981	Syab.g_00501	Syad.g_00740
OG0002984	Syab.g_01138	Syad.g_00901
OG0002986	Syab.g_01455	Syad.g_02022
OG0002987	Syab.g_01456	Syad.g_02021
OG0002988	Syab.g_01457	Syad.g_02020
OG0003111	Syab.g_00838	Syad.g_02080
OG0003124	Syab.g_00704	Syad.g_01869, Syad.g_02604
OG0003129	Syab.g_01791	Syad.g_02041
OG0003131	Syab.g_01902	Syad.g_02181
OG0003133	Syab.g_02429	Syad.g_02684
OG0003137	Syab.g_02785	Syad.g_02551
OG0003281	Syab.g_00678	Syad.g_01235
OG0003282	Syab.g_00679	Syad.g_01236
OG0003284	Syab.g_00834	Syad.g_02004
OG0003294	Syab.g_01939	Syad.g_00616
OG0003508	Syab.g_02271	Syad.g_01924
OG0003533	Syab.g_00220, Syab.g_00219	Syad.g_00439
OG0003534	Syab.g_00259	Syad.g_01469
OG0003539	Syab.g_01107	Syad.g_01263
OG0003544	Syab.g_01449	Syad.g_01210
OG0003550	Syab.g_01676	Syad.g_01795
OG0003870	Syab.g_01102, Syab.g_01122	Syad.g_00816
OG0003878	Syab.g_01766	Syad.g_01415
OG0003883	Syab.g_01941	Syad.g_00620
OG0003884	Syab.g_02284	Syad.g_02085
OG0003888	Syab.g_02664	Syad.g_01394
OG0003889	Syab.g_02859	Syad.g_00112
OG0004323	Syab.g_00255	Syad.g_00486
OG0004326	Syab.g_00547, Syab.g_02512	Syad.g_02812
OG0004330	Syab.g_00864	Syad.g_01481
OG0004334	Syab.g_01114	Syad.g_02558
OG0005008	Syab.g_01514	Syad.g_01551
OG0005026	Syab.g_01940	Syad.g_00617
OG0005030	Syab.g_02351	Syad.g_02515
OG0005823	Syab.g_02283	Syad.g_01270
