Orthogroup	Syab	Syal
OG0001914	Syab.g_01751	Syal.g_02509
OG0001915	Syab.g_02906	Syal.g_00088
OG0001918	Syab.g_01466	Syal.g_02068
OG0001924	Syab.g_01915	Syal.g_02722
OG0001925	Syab.g_01916	Syal.g_02723
OG0001926	Syab.g_01917	Syal.g_02724
OG0001927	Syab.g_01918	Syal.g_02725
OG0001929	Syab.g_00071	Syal.g_00165
OG0001932	Syab.g_00120	Syal.g_01452
OG0001933	Syab.g_02503	Syal.g_00823
OG0001934	Syab.g_02488	Syal.g_00808
OG0001936	Syab.g_01467	Syal.g_02069
OG0001937	Syab.g_02196	Syal.g_02994
OG0001938	Syab.g_02093	Syal.g_02894
OG0001939	Syab.g_01845	Syal.g_02608
OG0001940	Syab.g_01981	Syal.g_02778
OG0001941	Syab.g_00905	Syal.g_01591
OG0001942	Syab.g_00940	Syal.g_01625
OG0001943	Syab.g_00987	Syal.g_01670
OG0001944	Syab.g_01442	Syal.g_02052
OG0001946	Syab.g_01178	Syal.g_01793
OG0001947	Syab.g_01235	Syal.g_01841, Syal.g_01043
OG0001948	Syab.g_01344	Syal.g_01959
OG0001949	Syab.g_01363	Syal.g_01978
OG0001950	Syab.g_01365	Syal.g_01980
OG0001951	Syab.g_01381	Syal.g_01989
OG0001952	Syab.g_01405	Syal.g_02015
OG0001953	Syab.g_01406	Syal.g_02016
OG0001957	Syab.g_01888	Syal.g_02703
OG0001958	Syab.g_01537	Syal.g_02181
OG0001961	Syab.g_00692	Syal.g_00468
OG0001964	Syab.g_00383	Syal.g_00210
OG0001965	Syab.g_02045	Syal.g_02842
OG0001966	Syab.g_00326	Syal.g_01232
OG0001967	Syab.g_00324	Syal.g_01234
OG0001968	Syab.g_00323	Syal.g_01235
OG0001969	Syab.g_00251	Syal.g_01303
OG0001970	Syab.g_02541	Syal.g_00861
OG0001971	Syab.g_02616	Syal.g_00937
OG0001972	Syab.g_02710	Syal.g_01011
OG0001974	Syab.g_02750	Syal.g_01063
OG0001975	Syab.g_01750	Syal.g_02508
OG0001976	Syab.g_01752	Syal.g_02510
OG0001979	Syab.g_01172	Syal.g_01787
OG0001979	Syab.g_01161	Syal.g_01777
OG0001980	Syab.g_00508, Syab.g_01253	Syal.g_00333
OG0001990	Syab.g_02872	Syal.g_01168
OG0001993	Syab.g_01913	Syal.g_02720
OG0001994	Syab.g_01914	Syal.g_02721
OG0001995	Syab.g_00345	Syal.g_01208
OG0001997	Syab.g_02478	Syal.g_00797
OG0001998	Syab.g_00888	Syal.g_00049
OG0001999	Syab.g_02321	Syal.g_00637
OG0002000	Syab.g_02143	Syal.g_02944
OG0002002	Syab.g_01057	Syal.g_02337, Syal.g_01741
OG0002003	Syab.g_01175	Syal.g_01790
OG0002004	Syab.g_00198	Syal.g_01354
OG0002004	Syab.g_02255	Syal.g_00586
OG0002006	Syab.g_01236	Syal.g_01842
OG0002007	Syab.g_01237	Syal.g_01843
OG0002008	Syab.g_01331	Syal.g_01933
OG0002009	Syab.g_01603	Syal.g_02254
OG0002011	Syab.g_00559	Syal.g_00547
OG0002012	Syab.g_00618	Syal.g_00505
OG0002013	Syab.g_02456	Syal.g_00773
OG0002016	Syab.g_02690	Syal.g_00992
OG0002017	Syab.g_02823	Syal.g_01124
OG0002018	Syab.g_02870	Syal.g_01166
OG0002020	Syab.g_02865	Syal.g_01161
OG0002021	Syab.g_02863	Syal.g_01159
OG0002022	Syab.g_02862	Syal.g_01158
OG0002023	Syab.g_02861	Syal.g_01157
OG0002024	Syab.g_02855	Syal.g_01151
OG0002037	Syab.g_01139	Syal.g_01752
OG0002038	Syab.g_00979	Syal.g_01663
OG0002039	Syab.g_00998	Syal.g_01682
OG0002040	Syab.g_00999	Syal.g_01685
OG0002041	Syab.g_01348	Syal.g_01963
OG0002042	Syab.g_01376	Syal.g_01984
OG0002043	Syab.g_01422	Syal.g_02032
OG0002044	Syab.g_01701	Syal.g_02456
OG0002045	Syab.g_00672	Syal.g_00472
OG0002046	Syab.g_00666	Syal.g_00476
OG0002048	Syab.g_00471	Syal.g_00299
OG0002049	Syab.g_00389	Syal.g_00216
OG0002050	Syab.g_00314	Syal.g_01244
OG0002051	Syab.g_02602	Syal.g_00923
OG0002054	Syab.g_02854	Syal.g_01150
OG0002055	Syab.g_02857	Syal.g_01153
OG0002056	Syab.g_00278	Syal.g_01280
OG0002111	Syab.g_00832	Syal.g_02655
OG0002112	Syab.g_00267	Syal.g_01292
OG0002113	Syab.g_00038	Syal.g_00134
OG0002115	Syab.g_02246	Syal.g_00578
OG0002116	Syab.g_02201	Syal.g_02999
OG0002117	Syab.g_00989	Syal.g_01672
OG0002118	Syab.g_01048	Syal.g_01733
OG0002119	Syab.g_02685	Syal.g_00982
OG0002121	Syab.g_00801	Syal.g_00035
OG0002122	Syab.g_01174	Syal.g_01789
OG0002123	Syab.g_01271	Syal.g_01863
OG0002124	Syab.g_01732	Syal.g_02488
OG0002128	Syab.g_01746	Syal.g_02504
OG0002129	Syab.g_00756	Syal.g_00395
OG0002130	Syab.g_00917	Syal.g_01603
OG0002131	Syab.g_02864	Syal.g_01160
OG0002132	Syab.g_02858	Syal.g_01154
OG0002133	Syab.g_02856	Syal.g_01152
OG0002134	Syab.g_00130	Syal.g_01442
OG0002135	Syab.g_02304	Syal.g_00620
OG0002136	Syab.g_02303	Syal.g_00619
OG0002138	Syab.g_01824	Syal.g_02586
OG0002139	Syab.g_01142	Syal.g_01755
OG0002140	Syab.g_01157	Syal.g_01772
OG0002140	Syab.g_01622	Syal.g_02274
OG0002141	Syab.g_00843	Syal.g_02693
OG0002141	Syab.g_01739	Syal.g_02496
OG0002142	Syab.g_00803	Syal.g_00037
OG0002143	Syab.g_00556	Syal.g_00550
OG0002144	Syab.g_00394	Syal.g_00221
OG0002145	Syab.g_00809	Syal.g_00059
OG0002156	Syab.g_00808	Syal.g_00058
OG0002157	Syab.g_00266	Syal.g_01293
OG0002158	Syab.g_00268	Syal.g_01291
OG0002159	Syab.g_00102	Syal.g_01505
OG0002162	Syab.g_01987	Syal.g_02785
OG0002163	Syab.g_02779	Syal.g_01092
OG0002166	Syab.g_01169	Syal.g_01784
OG0002167	Syab.g_01848	Syal.g_00003
OG0002168	Syab.g_01234	Syal.g_01840
OG0002170	Syab.g_00520	Syal.g_00344
OG0002172	Syab.g_02694	Syal.g_00996
OG0002173	Syab.g_02683	Syal.g_00980
OG0002174	Syab.g_02824	Syal.g_01125
OG0002175	Syab.g_01040	Syal.g_01725
OG0002177	Syab.g_01480	Syal.g_02864
OG0002178	Syab.g_02860	Syal.g_01156
OG0002179	Syab.g_00203	Syal.g_01349
OG0002180	Syab.g_00287	Syal.g_01271
OG0002181	Syab.g_00317	Syal.g_01241
OG0002182	Syab.g_00339	Syal.g_01222
OG0002183	Syab.g_02466	Syal.g_00782
OG0002184	Syab.g_02463	Syal.g_00779
OG0002185	Syab.g_02452	Syal.g_00769
OG0002186	Syab.g_02302	Syal.g_00618
OG0002187	Syab.g_02300	Syal.g_00617
OG0002188	Syab.g_02249	Syal.g_00581
OG0002189	Syab.g_02248	Syal.g_00580
OG0002190	Syab.g_02187	Syal.g_02985
OG0002191	Syab.g_00577	Syal.g_00532, Syal.g_00530, Syal.g_00531
OG0002192	Syab.g_01000	Syal.g_01686
OG0002193	Syab.g_01165	Syal.g_01780
OG0002194	Syab.g_01146	Syal.g_01759
OG0002195	Syab.g_01621	Syal.g_02273
OG0002196	Syab.g_01575	Syal.g_02224
OG0002197	Syab.g_01342	Syal.g_01956
OG0002198	Syab.g_01851	Syal.g_02613
OG0002199	Syab.g_01855	Syal.g_02617
OG0002200	Syab.g_00775	Syal.g_00371
OG0002201	Syab.g_01942	Syal.g_02742
OG0002202	Syab.g_01943	Syal.g_02743
OG0002203	Syab.g_01944	Syal.g_02744
OG0002204	Syab.g_01963	Syal.g_02762
OG0002205	Syab.g_01982	Syal.g_02780
OG0002207	Syab.g_02002	Syal.g_02800
OG0002208	Syab.g_02090	Syal.g_02891
OG0002209	Syab.g_00530	Syal.g_00355
OG0002210	Syab.g_00479	Syal.g_00307
OG0002211	Syab.g_00438	Syal.g_00267
OG0002212	Syab.g_02739	Syal.g_01051
OG0002213	Syab.g_02744	Syal.g_01057
OG0002214	Syab.g_02887	Syal.g_01181
OG0002231	Syab.g_00926	Syal.g_01612
OG0002233	Syab.g_02359	Syal.g_00673
OG0002234	Syab.g_00633	Syal.g_01552
OG0002235	Syab.g_01584	Syal.g_02235
OG0002236	Syab.g_01545	Syal.g_02189
OG0002237	Syab.g_01880	Syal.g_02643
OG0002238	Syab.g_01469	Syal.g_02071
OG0002239	Syab.g_02224	Syal.g_00559
OG0002241	Syab.g_00665	Syal.g_00477
OG0002245	Syab.g_00558	Syal.g_00548
OG0002246	Syab.g_00563	Syal.g_00542
OG0002248	Syab.g_01182	Syal.g_01799
OG0002250	Syab.g_02467	Syal.g_00783
OG0002251	Syab.g_02184	Syal.g_02982
OG0002252	Syab.g_01061	Syal.g_00705
OG0002253	Syab.g_00927	Syal.g_01613
OG0002254	Syab.g_01299	Syal.g_01900
OG0002255	Syab.g_01356	Syal.g_01971
OG0002256	Syab.g_01882	Syal.g_02645
OG0002257	Syab.g_01811	Syal.g_02569
OG0002258	Syab.g_01964	Syal.g_02763
OG0002259	Syab.g_02037	Syal.g_02834
OG0002260	Syab.g_01141	Syal.g_01754
OG0002277	Syab.g_00074	Syal.g_00168
OG0002279	Syab.g_02502	Syal.g_00822
OG0002288	Syab.g_02044	Syal.g_02841
OG0002289	Syab.g_00663	Syal.g_00479
OG0002290	Syab.g_02607	Syal.g_00928
OG0002290	Syab.g_00630	Syal.g_00496
OG0002291	Syab.g_02556	Syal.g_00876
OG0002292	Syab.g_02627	Syal.g_00948
OG0002296	Syab.g_00744	Syal.g_00408
OG0002297	Syab.g_00764	Syal.g_00386
OG0002298	Syab.g_01360	Syal.g_01975
OG0002299	Syab.g_01403	Syal.g_02013
OG0002301	Syab.g_00874	Syal.g_01566
OG0002302	Syab.g_02075	Syal.g_02877
OG0002303	Syab.g_00557	Syal.g_00549
OG0002304	Syab.g_00498	Syal.g_00323
OG0002305	Syab.g_02505	Syal.g_00825
OG0002306	Syab.g_00951	Syal.g_01385, Syal.g_01637
OG0002307	Syab.g_01646	Syal.g_02406
OG0002307	Syab.g_00950	Syal.g_01636
OG0002308	Syab.g_01570	Syal.g_02219
OG0002309	Syab.g_01709	Syal.g_02464
OG0002330	Syab.g_01189	Syal.g_01805
OG0002331	Syab.g_00880	Syal.g_01571
OG0002332	Syab.g_01468	Syal.g_02070
OG0002333	Syab.g_01470	Syal.g_02072
OG0002334	Syab.g_00789	Syal.g_00027
OG0002335	Syab.g_00771	Syal.g_00378, Syal.g_00379
OG0002337	Syab.g_00302	Syal.g_01256
OG0002340	Syab.g_02676	Syal.g_00973
OG0002350	Syab.g_00512	Syal.g_00335
OG0002351	Syab.g_00252	Syal.g_01302
OG0002352	Syab.g_00982	Syal.g_01665
OG0002353	Syab.g_01285	Syal.g_01877
OG0002354	Syab.g_01382	Syal.g_01990
OG0002355	Syab.g_01780	Syal.g_02539
OG0002356	Syab.g_00644	Syal.g_02133, Syal.g_02134
OG0002358	Syab.g_00581	Syal.g_00527
OG0002359	Syab.g_00737	Syal.g_00415
OG0002375	Syab.g_00151	Syal.g_01427
OG0002382	Syab.g_02105	Syal.g_02906
OG0002390	Syab.g_02621	Syal.g_00942
OG0002391	Syab.g_02529	Syal.g_00848
OG0002395	Syab.g_00265	Syal.g_01294
OG0002400	Syab.g_02053	Syal.g_02851
OG0002401	Syab.g_00983	Syal.g_01666
OG0002402	Syab.g_01232	Syal.g_01838
OG0002403	Syab.g_01046	Syal.g_01731
OG0002405	Syab.g_01426	Syal.g_02035
OG0002406	Syab.g_01459	Syal.g_02063
OG0002407	Syab.g_00996	Syal.g_01680
OG0002408	Syab.g_01784	Syal.g_02546
OG0002411	Syab.g_01698	Syal.g_02452
OG0002433	Syab.g_02671	Syal.g_00969
OG0002434	Syab.g_02004	Syal.g_02802
OG0002438	Syab.g_02776	Syal.g_01088
OG0002440	Syab.g_01315	Syal.g_01916
OG0002443	Syab.g_02673	Syal.g_00970
OG0002447	Syab.g_00664	Syal.g_00478
OG0002452	Syab.g_02868	Syal.g_01164
OG0002461	Syab.g_00622	Syal.g_00503
OG0002463	Syab.g_01680	Syal.g_02435
OG0002464	Syab.g_02449	Syal.g_00766
OG0002466	Syab.g_02343	Syal.g_00658
OG0002467	Syab.g_01965	Syal.g_00097
OG0002468	Syab.g_01144	Syal.g_01757
OG0002470	Syab.g_01461	Syal.g_02064
OG0002471	Syab.g_01760	Syal.g_02519
OG0002472	Syab.g_00863	Syal.g_01554
OG0002473	Syab.g_02609	Syal.g_00930
OG0002474	Syab.g_00392	Syal.g_00219
OG0002475	Syab.g_00738	Syal.g_00414
OG0002476	Syab.g_01496, Syab.g_01268	Syal.g_01860
OG0002494	Syab.g_01970	Syal.g_02768
OG0002520	Syab.g_02286	Syal.g_00603
OG0002521	Syab.g_02242	Syal.g_00574
OG0002523	Syab.g_02047	Syal.g_02844
OG0002524	Syab.g_00825	Syal.g_01546
OG0002527	Syab.g_01797	Syal.g_02559
OG0002528	Syab.g_01799	Syal.g_02561
OG0002529	Syab.g_01770	Syal.g_02531
OG0002532	Syab.g_01795	Syal.g_02557
OG0002533	Syab.g_02021	Syal.g_02818
OG0002534	Syab.g_00507	Syal.g_00332
OG0002535	Syab.g_00504	Syal.g_00329
OG0002536	Syab.g_00485	Syal.g_00313
OG0002537	Syab.g_02624	Syal.g_00945
OG0002538	Syab.g_02640	Syal.g_00961
OG0002539	Syab.g_02772	Syal.g_01084
OG0002541	Syab.g_00478	Syal.g_00306
OG0002542	Syab.g_01696	Syal.g_02450
OG0002543	Syab.g_02770	Syal.g_01082
OG0002544	Syab.g_02807	Syal.g_01114
OG0002560	Syab.g_01474	Syal.g_02077
OG0002568	Syab.g_01957	Syal.g_02756
OG0002577	Syab.g_00612	Syal.g_00511
OG0002580	Syab.g_02832	Syal.g_01129
OG0002592	Syab.g_02718	Syal.g_01032
OG0002593	Syab.g_02164	Syal.g_02964
OG0002594	Syab.g_02416	Syal.g_02055
OG0002595	Syab.g_01833	Syal.g_02596
OG0002596	Syab.g_02054	Syal.g_02853
OG0002597	Syab.g_02314	Syal.g_00630
OG0002598	Syab.g_01814	Syal.g_02574
OG0002599	Syab.g_01602	Syal.g_02253
OG0002600	Syab.g_02157	Syal.g_02958
OG0002601	Syab.g_01798	Syal.g_02560
OG0002602	Syab.g_01763	Syal.g_02523
OG0002603	Syab.g_01771	Syal.g_02532
OG0002604	Syab.g_01810	Syal.g_02568
OG0002605	Syab.g_00511	Syal.g_00334
OG0002607	Syab.g_00698	Syal.g_00462
OG0002608	Syab.g_01192	Syal.g_01808
OG0002609	Syab.g_01728	Syal.g_02483
OG0002622	Syab.g_01473	Syal.g_02076
OG0002636	Syab.g_00879	Syal.g_01570
OG0002637	Syab.g_01744	Syal.g_02502
OG0002639	Syab.g_00814	Syal.g_01535
OG0002644	Syab.g_01865	Syal.g_02627
OG0002645	Syab.g_01864	Syal.g_02626
OG0002648	Syab.g_02745	Syal.g_01058
OG0002649	Syab.g_02746	Syal.g_01059
OG0002650	Syab.g_02747	Syal.g_01060
OG0002671	Syab.g_02264	Syal.g_00593
OG0002672	Syab.g_00865	Syal.g_01558
OG0002673	Syab.g_02050	Syal.g_02848
OG0002676	Syab.g_02805	Syal.g_01112
OG0002676	Syab.g_02873	Syal.g_01169
OG0002677	Syab.g_00321	Syal.g_01237
OG0002678	Syab.g_00873	Syal.g_01565
OG0002679	Syab.g_01257	Syal.g_01848
OG0002680	Syab.g_01302	Syal.g_01903
OG0002681	Syab.g_02024	Syal.g_02821
OG0002682	Syab.g_02473	Syal.g_00787
OG0002700	Syab.g_01069	Syal.g_01622
OG0002705	Syab.g_01745	Syal.g_02503
OG0002711	Syab.g_00449	Syal.g_00278
OG0002712	Syab.g_01863	Syal.g_02625
OG0002713	Syab.g_01862	Syal.g_02624
OG0002717	Syab.g_02680	Syal.g_00977
OG0002723	Syab.g_00152	Syal.g_01428
OG0002738	Syab.g_01015	Syal.g_01701
OG0002741	Syab.g_01840	Syal.g_02603
OG0002745	Syab.g_01478	Syal.g_02079
OG0002746	Syab.g_00691	Syal.g_00469
OG0002751	Syab.g_02034	Syal.g_02831
OG0002753	Syab.g_00362	Syal.g_00015
OG0002754	Syab.g_00669	Syal.g_00475
OG0002755	Syab.g_00810	Syal.g_00060
OG0002757	Syab.g_01044	Syal.g_01729
OG0002758	Syab.g_01765	Syal.g_02525
OG0002759	Syab.g_01830	Syal.g_02594
OG0002760	Syab.g_01926	Syal.g_02733
OG0002798	Syab.g_00978	Syal.g_01662
OG0002802	Syab.g_01335	Syal.g_01949
OG0002805	Syab.g_00629	Syal.g_00497
OG0002805	Syab.g_02606	Syal.g_00927
OG0002807	Syab.g_01462	Syal.g_02065
OG0002808	Syab.g_00043	Syal.g_00139
OG0002844	Syab.g_00086	Syal.g_00186
OG0002849	Syab.g_00165, Syab.g_00164	Syal.g_01414
OG0002851	Syab.g_01186	Syal.g_01802
OG0002857	Syab.g_02116	Syal.g_02917
OG0002861	Syab.g_00761	Syal.g_00390
OG0002862	Syab.g_00500	Syal.g_00325
OG0002863	Syab.g_02210	Syal.g_03006
OG0002864	Syab.g_00628	Syal.g_00498
OG0002865	Syab.g_00867	Syal.g_01561
OG0002866	Syab.g_01043	Syal.g_01728
OG0002867	Syab.g_01244	Syal.g_01556
OG0002868	Syab.g_01562	Syal.g_00019, Syal.g_02205
OG0002869	Syab.g_01726	Syal.g_02481
OG0002870	Syab.g_02455	Syal.g_00772
OG0002871	Syab.g_02767	Syal.g_01079
OG0002907	Syab.g_02836	Syal.g_01133
OG0002937	Syab.g_00719	Syal.g_03002
OG0002959	Syab.g_01775	Syal.g_02536
OG0002960	Syab.g_02062	Syal.g_02860
OG0002965	Syab.g_00643	Syal.g_00489
OG0002966	Syab.g_00722	Syal.g_00431
OG0002968	Syab.g_01033	Syal.g_02487
OG0002973	Syab.g_02057	Syal.g_02855
OG0002976	Syab.g_02379	Syal.g_00693
OG0002979	Syab.g_00106	Syal.g_01486
OG0002980	Syab.g_00490	Syal.g_00319
OG0002981	Syab.g_00501	Syal.g_00326
OG0002982	Syab.g_00912	Syal.g_01598
OG0002983	Syab.g_01137	Syal.g_01750
OG0002984	Syab.g_01138	Syal.g_01751
OG0002985	Syab.g_01160	Syal.g_01776
OG0002986	Syab.g_01455	Syal.g_02059
OG0002987	Syab.g_01456	Syal.g_02060
OG0002988	Syab.g_01457	Syal.g_02061
OG0002989	Syab.g_01827	Syal.g_02590, Syal.g_02591
OG0002990	Syab.g_02209	Syal.g_03004
OG0003041	Syab.g_01481, Syab.g_01523	Syal.g_02081
OG0003052	Syab.g_00264	Syal.g_01295
OG0003067	Syab.g_02253, Syab.g_02254	Syal.g_00585
OG0003098	Syab.g_00638	Syal.g_00492
OG0003101	Syab.g_00166	Syal.g_01413
OG0003102	Syab.g_00231	Syal.g_01322
OG0003109	Syab.g_01767	Syal.g_02527
OG0003114	Syab.g_01786	Syal.g_02548
OG0003120	Syab.g_00796	Syal.g_00710
OG0003123	Syab.g_00562	Syal.g_00543
OG0003125	Syab.g_00773	Syal.g_00373
OG0003126	Syab.g_01458	Syal.g_02062
OG0003127	Syab.g_01472	Syal.g_02075
OG0003128	Syab.g_01581	Syal.g_02232
OG0003129	Syab.g_01791	Syal.g_02554
OG0003130	Syab.g_01803	Syal.g_02563
OG0003132	Syab.g_02208	Syal.g_03003
OG0003135	Syab.g_02626	Syal.g_00947
OG0003136	Syab.g_02766	Syal.g_01078
OG0003247	Syab.g_01519	Syal.g_02117
OG0003253	Syab.g_00222	Syal.g_01330
OG0003254	Syab.g_02383	Syal.g_00697
OG0003278	Syab.g_00866	Syal.g_01560
OG0003279	Syab.g_00499	Syal.g_00324
OG0003280	Syab.g_00560	Syal.g_00546
OG0003280	Syab.g_00561	Syal.g_00544
OG0003286	Syab.g_00892	Syal.g_01576
OG0003287	Syab.g_00911	Syal.g_01597
OG0003288	Syab.g_01041	Syal.g_01726
OG0003289	Syab.g_01042	Syal.g_01727
OG0003290	Syab.g_01066	Syal.g_01551
OG0003292	Syab.g_01252	Syal.g_00733
OG0003293	Syab.g_01370	Syal.g_02226
OG0003499	Syab.g_00794	Syal.g_00033
OG0003508	Syab.g_02271	Syal.g_00600
OG0003524	Syab.g_02223	Syal.g_00558
OG0003527	Syab.g_02048	Syal.g_02845
OG0003531	Syab.g_00137	Syal.g_01365
OG0003532	Syab.g_00138	Syal.g_01366, Syal.g_01417
OG0003535	Syab.g_00822	Syal.g_01543
OG0003537	Syab.g_00860	Syal.g_01683
OG0003541	Syab.g_01156	Syal.g_01771
OG0003543	Syab.g_01293	Syal.g_01893
OG0003544	Syab.g_01449	Syal.g_03016
OG0003545	Syab.g_01502	Syal.g_02138
OG0003548	Syab.g_01518	Syal.g_02107
OG0003549	Syab.g_01578	Syal.g_02228
OG0003550	Syab.g_01676	Syal.g_02430
OG0003551	Syab.g_02114	Syal.g_02915
OG0003552	Syab.g_02384	Syal.g_00698
OG0003553	Syab.g_02391	Syal.g_00675
OG0003865	Syab.g_00208, Syab.g_00084	Syal.g_00178
OG0003867	Syab.g_00800	Syal.g_00034
OG0003868	Syab.g_00812	Syal.g_00062
OG0003869	Syab.g_00881	Syal.g_01572
OG0003876	Syab.g_01517	Syal.g_02106
OG0003878	Syab.g_01766	Syal.g_02526
OG0003879	Syab.g_01796	Syal.g_02558
OG0003885	Syab.g_02386	Syal.g_00700
OG0003886	Syab.g_02390	Syal.g_02277
OG0003887	Syab.g_02647, Syab.g_02655	Syal.g_03011
OG0003889	Syab.g_02859	Syal.g_01155
OG0004077	Syab.g_02800	Syal.g_01107
OG0004295	Syab.g_01125	Syal.g_00718
OG0004322	Syab.g_00108	Syal.g_01485
OG0004323	Syab.g_00255	Syal.g_01299
OG0004324	Syab.g_00364	Syal.g_00016
OG0004325	Syab.g_00518	Syal.g_00342
OG0004326	Syab.g_00547	Syal.g_00831
OG0004326	Syab.g_02512	Syal.g_00831
OG0004328	Syab.g_00818	Syal.g_01538
OG0004329	Syab.g_00858, Syab.g_02360	Syal.g_01892
OG0004330	Syab.g_00864	Syal.g_01557
OG0004331	Syab.g_00872	Syal.g_01564
OG0004332	Syab.g_00898	Syal.g_01584
OG0004335	Syab.g_01260	Syal.g_01851
OG0004336	Syab.g_01453	Syal.g_02663, Syal.g_02057
OG0004337	Syab.g_01479	Syal.g_02080
OG0004339	Syab.g_01614	Syal.g_02265
OG0004340	Syab.g_01759	Syal.g_02518
OG0004342	Syab.g_02179	Syal.g_02977
OG0004344	Syab.g_02385	Syal.g_00699
OG0004345	Syab.g_02403	Syal.g_02078
OG0004347	Syab.g_02793	Syal.g_01099
OG0004991	Syab.g_00857, Syab.g_00637	Syal.g_00493
OG0004993	Syab.g_00701	Syal.g_00459
OG0004994	Syab.g_00715	Syal.g_01946
OG0004995	Syab.g_00878	Syal.g_01569
OG0004998	Syab.g_00930	Syal.g_01617
OG0004999	Syab.g_00939	Syal.g_01624
OG0005000	Syab.g_00959	Syal.g_02310, Syal.g_01643
OG0005001	Syab.g_01063	Syal.g_02652, Syal.g_01743
OG0005002	Syab.g_01117	Syal.g_01748, Syal.g_02672
OG0005003	Syab.g_01246	Syal.g_02119
OG0005004	Syab.g_01265	Syal.g_01746
OG0005006	Syab.g_01500	Syal.g_02135
OG0005012	Syab.g_01541	Syal.g_02185
OG0005013	Syab.g_01577	Syal.g_02227
OG0005014	Syab.g_01604	Syal.g_02255
OG0005015	Syab.g_01608	Syal.g_02259
OG0005016	Syab.g_02402, Syab.g_01618	Syal.g_02270
OG0005019	Syab.g_01681	Syal.g_02436
OG0005020	Syab.g_01731	Syal.g_00443, Syal.g_00742
OG0005021	Syab.g_01781	Syal.g_02542
OG0005022	Syab.g_01820	Syal.g_02580
OG0005023	Syab.g_02063, Syab.g_01828	Syal.g_02592
OG0005025	Syab.g_01841	Syal.g_02604
OG0005027	Syab.g_02180	Syal.g_02978
OG0005028	Syab.g_02218	Syal.g_01773
OG0005029	Syab.g_02220	Syal.g_03019
OG0005031	Syab.g_02387	Syal.g_01623
OG0005767	Syab.g_00167	Syal.g_01405
OG0005769	Syab.g_00515	Syal.g_00339
OG0005770	Syab.g_00516	Syal.g_00340
OG0005782	Syab.g_00875	Syal.g_01567
OG0005784	Syab.g_00952	Syal.g_01638
OG0005785	Syab.g_00958	Syal.g_01642
OG0005792	Syab.g_01164	Syal.g_01779
OG0005793	Syab.g_01194	Syal.g_02281
OG0005794	Syab.g_01195	Syal.g_00706
OG0005795	Syab.g_01249	Syal.g_02402
OG0005796	Syab.g_01250	Syal.g_01844
OG0005797	Syab.g_01261	Syal.g_01852
OG0005798	Syab.g_01295	Syal.g_01895
OG0005800	Syab.g_01454	Syal.g_02058
OG0005803	Syab.g_01499	Syal.g_02084
OG0005804	Syab.g_01542	Syal.g_02186
OG0005805	Syab.g_01547	Syal.g_02191
OG0005806	Syab.g_01579	Syal.g_02229
OG0005807	Syab.g_01587	Syal.g_02238
OG0005810	Syab.g_01740	Syal.g_02497
OG0005811	Syab.g_01741	Syal.g_02499
OG0005812	Syab.g_01772	Syal.g_02533
OG0005813	Syab.g_01794	Syal.g_02556
OG0005814	Syab.g_01821	Syal.g_02581
OG0005815	Syab.g_01822	Syal.g_02583
OG0005816	Syab.g_01883	Syal.g_02646
OG0005817	Syab.g_02020	Syal.g_02817
OG0005818	Syab.g_02049	Syal.g_02846
OG0005819	Syab.g_02051	Syal.g_02849
OG0005820	Syab.g_02061	Syal.g_02859
OG0005821	Syab.g_02221	Syal.g_03020
OG0005822	Syab.g_02239	Syal.g_00572
OG0005824	Syab.g_02357	Syal.g_00671
OG0005825	Syab.g_02378	Syal.g_00692
OG0005826	Syab.g_02381	Syal.g_00695
OG0005828	Syab.g_02489	Syal.g_00809
OG0005838	Syab.g_02667	Syal.g_00965
