Orthogroup	Prbk	Syag
OG0002012	Prbk.g_00830, Prbk.g_00306	Syag.g_01609
OG0002013	Prbk.g_00474	Syag.g_01841
OG0002014	Prbk.g_00486	Syag.g_02473, Syag.g_02462
OG0002015	Prbk.g_00490	Syag.g_02459
OG0002016	Prbk.g_00667	Syag.g_02062
OG0002017	Prbk.g_02215	Syag.g_02179
OG0002018	Prbk.g_02243	Syag.g_02234
OG0002035	Prbk.g_01741	Syag.g_01318
OG0002037	Prbk.g_02059	Syag.g_01037
OG0002038	Prbk.g_00147	Syag.g_01131
OG0002039	Prbk.g_00160	Syag.g_01118
OG0002040	Prbk.g_00107	Syag.g_01117
OG0002041	Prbk.g_02302	Syag.g_00840
OG0002042	Prbk.g_02318	Syag.g_00818
OG0002043	Prbk.g_02363	Syag.g_00771
OG0002044	Prbk.g_02528	Syag.g_00715, Syag.g_01174
OG0002045	Prbk.g_02106	Syag.g_01346
OG0002046	Prbk.g_02103	Syag.g_01342
OG0002047	Prbk.g_00366	Syag.g_00003
OG0002048	Prbk.g_00843	Syag.g_02795
OG0002050	Prbk.g_00399	Syag.g_02617
OG0002051	Prbk.g_00786	Syag.g_01989
OG0002053	Prbk.g_02194	Syag.g_00514
OG0002092	Prbk.g_02434, Prbk.g_01975	Syag.g_01294, Syag.g_01295
OG0002110	Prbk.g_02409	Syag.g_00103
OG0002113	Prbk.g_01615	Syag.g_02311
OG0002114	Prbk.g_01396	Syag.g_01314
OG0002115	Prbk.g_00916	Syag.g_01679
OG0002117	Prbk.g_00154	Syag.g_01124
OG0002119	Prbk.g_00126	Syag.g_02057
OG0002120	Prbk.g_01678	Syag.g_00745
OG0002121	Prbk.g_01959	Syag.g_00172
OG0002122	Prbk.g_01814	Syag.g_01010
OG0002124	Prbk.g_02550	Syag.g_00738
OG0002126	Prbk.g_00488	Syag.g_02460
OG0002127	Prbk.g_00746	Syag.g_01946
OG0002128	Prbk.g_02198	Syag.g_00146
OG0002130	Prbk.g_01185	Syag.g_01190
OG0002159	Prbk.g_01492	Syag.g_02381
OG0002161	Prbk.g_01394	Syag.g_01306, Syag.g_01311
OG0002162	Prbk.g_01107	Syag.g_00300
OG0002167	Prbk.g_01833	Syag.g_01842
OG0002168	Prbk.g_00070	Syag.g_00954
OG0002169	Prbk.g_00367	Syag.g_00002
OG0002170	Prbk.g_00868	Syag.g_02839
OG0002171	Prbk.g_00484	Syag.g_02464
OG0002173	Prbk.g_00681	Syag.g_02055
OG0002174	Prbk.g_02216	Syag.g_02180
OG0002175	Prbk.g_02129	Syag.g_01074, Syag.g_02095
OG0002231	Prbk.g_01832	Syag.g_01180
OG0002233	Prbk.g_01845	Syag.g_00437
OG0002234	Prbk.g_00621	Syag.g_00402
OG0002235	Prbk.g_02446	Syag.g_00647
OG0002236	Prbk.g_02566	Syag.g_00571
OG0002237	Prbk.g_02625	Syag.g_00403
OG0002239	Prbk.g_01204	Syag.g_01661
OG0002241	Prbk.g_02102	Syag.g_01341
OG0002242	Prbk.g_00485	Syag.g_02463
OG0002243	Prbk.g_02142	Syag.g_02107
OG0002279	Prbk.g_00009	Syag.g_01887
OG0002281	Prbk.g_01112	Syag.g_00306
OG0002286	Prbk.g_02128	Syag.g_02094
OG0002289	Prbk.g_02100	Syag.g_01339
OG0002290	Prbk.g_01372	Syag.g_02643
OG0002292	Prbk.g_01262	Syag.g_02018
OG0002328	Prbk.g_00029	Syag.g_01867
OG0002330	Prbk.g_01754	Syag.g_00992
OG0002331	Prbk.g_01768	Syag.g_00211
OG0002336	Prbk.g_02115	Syag.g_01359
OG0002337	Prbk.g_00410	Syag.g_02605
OG0002338	Prbk.g_00491	Syag.g_02456
OG0002339	Prbk.g_00503	Syag.g_02447
OG0002342	Prbk.g_00093, Prbk.g_02682, Prbk.g_01240, Prbk.g_00077	Syag.g_02650
OG0002343	Prbk.g_01009	Syag.g_02669
OG0002350	Prbk.g_00862	Syag.g_02834
OG0002382	Prbk.g_02070	Syag.g_01519
OG0002385	Prbk.g_02130	Syag.g_02096
OG0002386	Prbk.g_00705	Syag.g_00473
OG0002388	Prbk.g_02095	Syag.g_01333
OG0002391	Prbk.g_01348	Syag.g_01916
OG0002394	Prbk.g_02134	Syag.g_02100
OG0002430	Prbk.g_01074	Syag.g_01467
OG0002431	Prbk.g_01073	Syag.g_01468
OG0002432	Prbk.g_02137	Syag.g_02103
OG0002433	Prbk.g_02027	Syag.g_00123
OG0002434	Prbk.g_01883	Syag.g_00281
OG0002438	Prbk.g_01831	Syag.g_02147
OG0002440	Prbk.g_00586	Syag.g_00872
OG0002444	Prbk.g_00262	Syag.g_01309
OG0002447	Prbk.g_02101	Syag.g_01340
OG0002449	Prbk.g_02242	Syag.g_02233
OG0002450	Prbk.g_02266	Syag.g_02259
OG0002492	Prbk.g_02135	Syag.g_02101
OG0002494	Prbk.g_02009	Syag.g_00319
OG0002495	Prbk.g_01734	Syag.g_00749
OG0002496	Prbk.g_02501	Syag.g_00540
OG0002566	Prbk.g_01430	Syag.g_01727
OG0002567	Prbk.g_01075	Syag.g_01586
OG0002568	Prbk.g_01138	Syag.g_00332
OG0002569	Prbk.g_02502	Syag.g_00541
OG0002570	Prbk.g_02504	Syag.g_00544
OG0002573	Prbk.g_00263	Syag.g_01308
OG0002574	Prbk.g_02096	Syag.g_01334
OG0002575	Prbk.g_02094	Syag.g_01332
OG0002576	Prbk.g_02093	Syag.g_01331
OG0002577	Prbk.g_00313	Syag.g_00047
OG0002580	Prbk.g_02223	Syag.g_02184
OG0002590	Prbk.g_01376	Syag.g_02682
OG0002593	Prbk.g_02696	Syag.g_01610
OG0002632	Prbk.g_02136	Syag.g_02102
OG0002633	Prbk.g_01947	Syag.g_00184, Syag.g_00169
OG0002634	Prbk.g_01518	Syag.g_01782
OG0002635	Prbk.g_01027	Syag.g_01151
OG0002636	Prbk.g_01651	Syag.g_00708
OG0002637	Prbk.g_01688	Syag.g_01797
OG0002638	Prbk.g_01956	Syag.g_00999
OG0002639	Prbk.g_01798	Syag.g_01297
OG0002641	Prbk.g_02500	Syag.g_00539
OG0002642	Prbk.g_02503	Syag.g_00543
OG0002644	Prbk.g_02640	Syag.g_00419
OG0002645	Prbk.g_02641	Syag.g_00420
OG0002647	Prbk.g_02146	Syag.g_02109
OG0002648	Prbk.g_02152	Syag.g_02116
OG0002649	Prbk.g_02153	Syag.g_02117
OG0002650	Prbk.g_02154	Syag.g_02118
OG0002652	Prbk.g_01233	Syag.g_00929, Syag.g_01207
OG0002653	Prbk.g_02127	Syag.g_02093, Syag.g_00494, Syag.g_01283
OG0002705	Prbk.g_02419	Syag.g_00401
OG0002710	Prbk.g_01850	Syag.g_00631
OG0002711	Prbk.g_02599	Syag.g_02776
OG0002712	Prbk.g_02642	Syag.g_00421
OG0002713	Prbk.g_02646	Syag.g_00422
OG0002715	Prbk.g_00314	Syag.g_01436
OG0002716	Prbk.g_01005	Syag.g_02664
OG0002718	Prbk.g_02269	Syag.g_01435
OG0002720	Prbk.g_02442	Syag.g_01001
OG0002798	Prbk.g_00146	Syag.g_01132
OG0002803	Prbk.g_02600	Syag.g_01286
OG0002842	Prbk.g_02140	Syag.g_02104
OG0002845	Prbk.g_01486	Syag.g_02325
OG0002909	Prbk.g_01714	Syag.g_00246
OG0002910	Prbk.g_01777	Syag.g_00029
OG0002912	Prbk.g_02581	Syag.g_02027
OG0002941	Prbk.g_01795	Syag.g_01808
OG0003044	Prbk.g_02677	Syag.g_00500, Syag.g_02640
OG0003048	Prbk.g_00697	Syag.g_01701
OG0003051	Prbk.g_00395	Syag.g_01312
OG0003095	Prbk.g_02031, Prbk.g_01247	Syag.g_00711
OG0003098	Prbk.g_00391	Syag.g_00058
OG0003186	Prbk.g_01077	Syag.g_00538
OG0003193	Prbk.g_00078	Syag.g_00181
OG0003197	Prbk.g_02384	Syag.g_00618
OG0003200	Prbk.g_01210	Syag.g_01008
OG0003202	Prbk.g_00297	Syag.g_00536
OG0003204	Prbk.g_00368	Syag.g_00001, Syag.g_01895
OG0003209	Prbk.g_00390	Syag.g_01813
OG0003210	Prbk.g_00389	Syag.g_01812
OG0003211	Prbk.g_00388	Syag.g_01811
OG0003212	Prbk.g_00387	Syag.g_01810
OG0003213	Prbk.g_01274	Syag.g_02003
OG0003250	Prbk.g_00822	Syag.g_01858, Syag.g_00238
OG0003251	Prbk.g_00730	Syag.g_01252
OG0003254	Prbk.g_01710	Syag.g_00087
OG0003390	Prbk.g_01944	Syag.g_01205
OG0003397	Prbk.g_02091	Syag.g_00392
OG0003505	Prbk.g_01946	Syag.g_00892
OG0003823	Prbk.g_02702, Prbk.g_01290	Syag.g_01204
OG0004288	Prbk.g_01287	Syag.g_02049
OG0004295	Prbk.g_00096	Syag.g_00896
