Orthogroup	Prbd	Prad
OG0001793	Prbd.g_01814	Prad.g_01977
OG0001794	Prbd.g_01556	Prad.g_00959
OG0001806	Prbd.g_00861	Prad.g_00732
OG0001807	Prbd.g_00846	Prad.g_00710
OG0001808	Prbd.g_00834	Prad.g_00699
OG0001809	Prbd.g_00060	Prad.g_01104
OG0001810	Prbd.g_00073	Prad.g_01116
OG0001811	Prbd.g_00074	Prad.g_01117
OG0001812	Prbd.g_00075	Prad.g_01118
OG0001813	Prbd.g_00076	Prad.g_01119
OG0001814	Prbd.g_00169	Prad.g_00281
OG0001817	Prbd.g_00404	Prad.g_00645
OG0001818	Prbd.g_00407	Prad.g_00648
OG0001819	Prbd.g_01917	Prad.g_00684
OG0001821	Prbd.g_01838	Prad.g_00347
OG0001824	Prbd.g_01588	Prad.g_00414
OG0001825	Prbd.g_01564	Prad.g_00386
OG0001826	Prbd.g_01551	Prad.g_00370
OG0001827	Prbd.g_01839	Prad.g_00346
OG0001837	Prbd.g_00896	Prad.g_01648
OG0001838	Prbd.g_00843	Prad.g_00704
OG0001840	Prbd.g_01882	Prad.g_00322
OG0001841	Prbd.g_01868	Prad.g_00332
OG0001842	Prbd.g_01827	Prad.g_00358
OG0001845	Prbd.g_01668	Prad.g_00493
OG0001846	Prbd.g_01604	Prad.g_00430
OG0001847	Prbd.g_01577	Prad.g_00402
OG0001848	Prbd.g_01558	Prad.g_00381
OG0001850	Prbd.g_00424	Prad.g_01992
OG0001859	Prbd.g_00981	Prad.g_01733
OG0001861	Prbd.g_00410	Prad.g_00651
OG0001862	Prbd.g_00411	Prad.g_00652
OG0001863	Prbd.g_00419	Prad.g_00661
OG0001864	Prbd.g_01541	Prad.g_00956
OG0001865	Prbd.g_01902	Prad.g_01199
OG0001866	Prbd.g_01891	Prad.g_00313
OG0001868	Prbd.g_01876	Prad.g_00326
OG0001870	Prbd.g_01926	Prad.g_01210
OG0001880	Prbd.g_01722	Prad.g_00570
OG0001906	Prbd.g_00966	Prad.g_01718
OG0001907	Prbd.g_01916	Prad.g_01197
OG0001909	Prbd.g_01557	Prad.g_00960
OG0001910	Prbd.g_00849	Prad.g_00721
OG0001954	Prbd.g_00853	Prad.g_00725
OG0001956	Prbd.g_00043	Prad.g_01086
OG0001958	Prbd.g_00422	Prad.g_00664
OG0001982	Prbd.g_00878	Prad.g_00750
OG0001983	Prbd.g_00299	Prad.g_00153
OG0001984	Prbd.g_01915	Prad.g_00711
OG0001985	Prbd.g_01543	Prad.g_00958
OG0001989	Prbd.g_00869	Prad.g_00740
OG0001992	Prbd.g_01534	Prad.g_00961
OG0002022	Prbd.g_01910	Prad.g_00968
OG0002023	Prbd.g_01885	Prad.g_00319
OG0002032	Prbd.g_01817, Prbd.g_01826, Prbd.g_01098, Prbd.g_01813, Prbd.g_00821, Prbd.g_01314, Prbd.g_01904, Prbd.g_01903	Prad.g_00367
OG0002033	Prbd.g_00533	Prad.g_00953, Prad.g_01211
OG0002053	Prbd.g_01911	Prad.g_00969
OG0002140	Prbd.g_00298	Prad.g_01201
OG0002196	Prbd.g_01552	Prad.g_00391
OG0002246	Prbd.g_01480	Prad.g_00896
OG0002355	Prbd.g_01538	Prad.g_00966
OG0002379	Prbd.g_01535	Prad.g_00963
OG0002527	Prbd.g_01928	Prad.g_01291
OG0002547	Prbd.g_01542	Prad.g_00957
OG0002550	Prbd.g_00535	Prad.g_01290
OG0003444	Prbd.g_01924	Prad.g_00540
OG0003981	Prbd.g_01715	Prad.g_00534
