Orthogroup	Prbd	Praa
OG0001808	Prbd.g_00834	Praa.g_00398
OG0001809	Prbd.g_00060	Praa.g_00762
OG0001810	Prbd.g_00073	Praa.g_00773
OG0001811	Prbd.g_00074	Praa.g_00774
OG0001812	Prbd.g_00075	Praa.g_00775
OG0001813	Prbd.g_00076	Praa.g_00776
OG0001814	Prbd.g_00169	Praa.g_00871
OG0001815	Prbd.g_00300	Praa.g_01000
OG0001816	Prbd.g_00347	Praa.g_01046
OG0001817	Prbd.g_00404	Praa.g_01105
OG0001818	Prbd.g_00407	Praa.g_01108
OG0001819	Prbd.g_01917	Praa.g_01232
OG0001821	Prbd.g_01838	Praa.g_01295
OG0001824	Prbd.g_01588	Praa.g_01577
OG0001825	Prbd.g_01564	Praa.g_01602
OG0001826	Prbd.g_01551	Praa.g_01617
OG0001837	Prbd.g_00896	Praa.g_00342
OG0001838	Prbd.g_00843	Praa.g_00391
OG0001840	Prbd.g_01882	Praa.g_01270
OG0001841	Prbd.g_01868	Praa.g_01282
OG0001842	Prbd.g_01827	Praa.g_01306
OG0001844	Prbd.g_01741	Praa.g_01439
OG0001845	Prbd.g_01668	Praa.g_01497
OG0001846	Prbd.g_01604	Praa.g_01561
OG0001847	Prbd.g_01577	Praa.g_01588
OG0001848	Prbd.g_01558	Praa.g_01610
OG0001859	Prbd.g_00981	Praa.g_00258
OG0001861	Prbd.g_00410	Praa.g_01111
OG0001862	Prbd.g_00411	Praa.g_01112
OG0001863	Prbd.g_00419	Praa.g_01121
OG0001864	Prbd.g_01541	Praa.g_01240
OG0001865	Prbd.g_01902	Praa.g_01250
OG0001866	Prbd.g_01891	Praa.g_01259
OG0001867	Prbd.g_01880	Praa.g_01272
OG0001868	Prbd.g_01876	Praa.g_01276
OG0001906	Prbd.g_00966	Praa.g_00273
OG0001907	Prbd.g_01916	Praa.g_01233
OG0001909	Prbd.g_01557	Praa.g_01612
OG0001950	Prbd.g_00392	Praa.g_01092
OG0001982	Prbd.g_00878	Praa.g_00360
OG0001983	Prbd.g_00299	Praa.g_00999
OG0001984	Prbd.g_01915	Praa.g_01234
OG0001985	Prbd.g_01543	Praa.g_01242
OG0001988	Prbd.g_01553	Praa.g_01616
OG0002022	Prbd.g_01910	Praa.g_01239
OG0002023	Prbd.g_01885	Praa.g_01267
OG0002024	Prbd.g_01881	Praa.g_01271
OG0002053	Prbd.g_01911	Praa.g_01238
OG0002054	Prbd.g_01886	Praa.g_01266
OG0002245	Prbd.g_01559	Praa.g_01609
OG0002246	Prbd.g_01480	Praa.g_01681
OG0002344	Prbd.g_00529	Praa.g_01219
OG0002522	Prbd.g_01560	Praa.g_01608
OG0003386	Prbd.g_00001	Praa.g_01432
OG0003935	Prbd.g_01825	Praa.g_01427
