Orthogroup	Syaf	Syak
OG0001883	Syaf.g_01816	Syak.g_00531
OG0001884	Syaf.g_01807	Syak.g_00113
OG0001885	Syaf.g_01789	Syak.g_00553
OG0001886	Syaf.g_01785	Syak.g_00557
OG0001887	Syaf.g_02095	Syak.g_00382
OG0001888	Syaf.g_02073	Syak.g_00408
OG0001889	Syaf.g_02033	Syak.g_00449
OG0001890	Syaf.g_01370	Syak.g_00595
OG0001891	Syaf.g_01366	Syak.g_00591
OG0001892	Syaf.g_01333	Syak.g_00082
OG0001893	Syaf.g_02332	Syak.g_00016
OG0001894	Syaf.g_02311	Syak.g_00034
OG0001895	Syaf.g_02390	Syak.g_00998
OG0001896	Syaf.g_01220	Syak.g_01200
OG0001897	Syaf.g_00013	Syak.g_01236
OG0001898	Syaf.g_00029	Syak.g_01252
OG0001899	Syaf.g_00105	Syak.g_01317
OG0001900	Syaf.g_00218	Syak.g_01434
OG0001901	Syaf.g_00219	Syak.g_01435
OG0001902	Syaf.g_00251	Syak.g_01466
OG0001903	Syaf.g_00260	Syak.g_01476
OG0001904	Syaf.g_00336	Syak.g_01550
OG0001905	Syaf.g_00349	Syak.g_01559
OG0001906	Syaf.g_00861	Syak.g_02154
OG0001907	Syaf.g_00844	Syak.g_02136
OG0001908	Syaf.g_00793	Syak.g_02087
OG0001909	Syaf.g_00780	Syak.g_02076
OG0001910	Syaf.g_00715	Syak.g_01996
OG0001912	Syaf.g_00638	Syak.g_01932
OG0001913	Syaf.g_00636	Syak.g_01930
OG0001914	Syaf.g_01621	Syak.g_00270
OG0001915	Syaf.g_00509	Syak.g_01803
OG0001917	Syaf.g_01932	Syak.g_00648
OG0001918	Syaf.g_00547	Syak.g_00869
OG0001924	Syaf.g_02355	Syak.g_02769
OG0001925	Syaf.g_02356	Syak.g_02768
OG0001926	Syaf.g_02357	Syak.g_02767
OG0001927	Syaf.g_02362	Syak.g_02766
OG0001929	Syaf.g_00428	Syak.g_01723
OG0001932	Syaf.g_00381	Syak.g_01642
OG0001933	Syaf.g_00900	Syak.g_02189
OG0001934	Syaf.g_00915	Syak.g_02202
OG0001935	Syaf.g_00956	Syak.g_02248
OG0001936	Syaf.g_01689	Syak.g_00289
OG0001937	Syaf.g_01081	Syak.g_02455
OG0001938	Syaf.g_02727	Syak.g_02571
OG0001939	Syaf.g_01475	Syak.g_00067
OG0001940	Syaf.g_02585	Syak.g_02702
OG0001941	Syaf.g_01246	Syak.g_00945
OG0001942	Syaf.g_02215	Syak.g_01671
OG0001942	Syaf.g_01514, Syaf.g_01513	Syak.g_01967
OG0001944	Syaf.g_01498	Syak.g_00573
OG0001946	Syaf.g_01470	Syak.g_00703
OG0001947	Syaf.g_01406	Syak.g_01494
OG0001948	Syaf.g_01903	Syak.g_00471
OG0001949	Syaf.g_01882	Syak.g_00490
OG0001950	Syaf.g_01880	Syak.g_00492
OG0001951	Syaf.g_01863	Syak.g_00501
OG0001952	Syaf.g_01839	Syak.g_00526
OG0001953	Syaf.g_01838	Syak.g_00527
OG0001954	Syaf.g_01746	Syak.g_00137
OG0001957	Syaf.g_02327	Syak.g_00022
OG0001958	Syaf.g_02138	Syak.g_00333
OG0001961	Syaf.g_02503	Syak.g_01124
OG0001962	Syaf.g_00699	Syak.g_01981
OG0001964	Syaf.g_00161	Syak.g_01376
OG0001965	Syaf.g_02281	Syak.g_00384
OG0001966	Syaf.g_00213	Syak.g_01428
OG0001967	Syaf.g_00215	Syak.g_01430
OG0001968	Syaf.g_00216	Syak.g_01431
OG0001969	Syaf.g_00278	Syak.g_01503
OG0001970	Syaf.g_00859	Syak.g_02152
OG0001971	Syaf.g_00782	Syak.g_02078
OG0001972	Syaf.g_00703	Syak.g_01984
OG0001973	Syaf.g_00666	Syak.g_01958
OG0001975	Syaf.g_01620	Syak.g_00271
OG0001976	Syaf.g_01622	Syak.g_00269
OG0001980	Syaf.g_00033	Syak.g_01255
OG0001981	Syaf.g_00750, Syaf.g_00744, Syaf.g_02227, Syaf.g_01436, Syaf.g_02201, Syaf.g_00628	Syak.g_00748
OG0001990	Syaf.g_00536	Syak.g_01832
OG0001993	Syaf.g_02353	Syak.g_02771
OG0001994	Syaf.g_02354	Syak.g_02770
OG0001995	Syaf.g_01487	Syak.g_00962
OG0001997	Syaf.g_00925	Syak.g_02213
OG0001999	Syaf.g_01184	Syak.g_02368
OG0002000	Syaf.g_02677	Syak.g_02621
OG0002002	Syaf.g_01567	Syak.g_00810
OG0002004	Syaf.g_02764	Syak.g_02417
OG0002006	Syaf.g_01405	Syak.g_00762
OG0002007	Syaf.g_01404	Syak.g_00763
OG0002008	Syaf.g_01916	Syak.g_00632
OG0002009	Syaf.g_02084	Syak.g_00395
OG0002010	Syaf.g_02454	Syak.g_01075
OG0002012	Syaf.g_01756	Syak.g_01170
OG0002013	Syaf.g_00341	Syak.g_02232
OG0002014	Syaf.g_00328	Syak.g_01536
OG0002015	Syaf.g_00327	Syak.g_01541
OG0002016	Syaf.g_00722	Syak.g_02003
OG0002017	Syaf.g_00599	Syak.g_01891
OG0002018	Syaf.g_00538	Syak.g_01834
OG0002020	Syaf.g_00544	Syak.g_01840
OG0002021	Syaf.g_00546	Syak.g_01842
OG0002022	Syaf.g_00549	Syak.g_01843
OG0002023	Syaf.g_00550	Syak.g_01844
OG0002024	Syaf.g_00556	Syak.g_01850
OG0002029	Syaf.g_01511	Syak.g_01128
OG0002037	Syaf.g_02723	Syak.g_01492, Syak.g_00684
OG0002038	Syaf.g_01299	Syak.g_00887
OG0002039	Syaf.g_01312	Syak.g_00866
OG0002040	Syaf.g_01313	Syak.g_00865
OG0002041	Syaf.g_01898	Syak.g_00475
OG0002042	Syaf.g_01869	Syak.g_00496
OG0002043	Syaf.g_01800	Syak.g_00546
OG0002044	Syaf.g_01390	Syak.g_00614
OG0002045	Syaf.g_02506	Syak.g_01129
OG0002046	Syaf.g_02511, Syaf.g_02510	Syak.g_01134
OG0002047	Syaf.g_02809	Syak.g_01217
OG0002048	Syaf.g_00072	Syak.g_01285
OG0002049	Syaf.g_00153	Syak.g_01365
OG0002050	Syaf.g_00224	Syak.g_01440
OG0002051	Syaf.g_00796	Syak.g_02090
OG0002053	Syaf.g_02170	Syak.g_02277
OG0002054	Syaf.g_00557	Syak.g_01851
OG0002055	Syaf.g_00554	Syak.g_01848
OG0002056	Syaf.g_00261	Syak.g_01477
OG0002106	Syaf.g_02774	Syak.g_00071
OG0002109	Syaf.g_02148, Syaf.g_01983	Syak.g_01102
OG0002111	Syaf.g_02492	Syak.g_00568
OG0002113	Syaf.g_00459	Syak.g_01754
OG0002115	Syaf.g_01045	Syak.g_02424
OG0002116	Syaf.g_01076	Syak.g_02450
OG0002117	Syaf.g_01305	Syak.g_00877
OG0002118	Syaf.g_01577	Syak.g_00819
OG0002119	Syaf.g_00727	Syak.g_02520
OG0002120	Syaf.g_01744	Syak.g_00576
OG0002121	Syaf.g_02230	Syak.g_00146
OG0002124	Syaf.g_01342	Syak.g_00587
OG0002126	Syaf.g_00323	Syak.g_01540
OG0002127	Syaf.g_00840	Syak.g_02137
OG0002128	Syaf.g_01619	Syak.g_01123
OG0002129	Syaf.g_02430	Syak.g_01057
OG0002130	Syaf.g_01256	Syak.g_00934
OG0002131	Syaf.g_00545	Syak.g_01841
OG0002132	Syaf.g_00553	Syak.g_01847
OG0002133	Syaf.g_00555	Syak.g_01849
OG0002134	Syaf.g_00371	Syak.g_01632
OG0002135	Syaf.g_01003	Syak.g_02387
OG0002136	Syaf.g_01004	Syak.g_02388
OG0002138	Syaf.g_01476	Syak.g_00090
OG0002139	Syaf.g_01550	Syak.g_00681
OG0002140	Syaf.g_01508	Syak.g_00970
OG0002142	Syaf.g_02395	Syak.g_01025
OG0002143	Syaf.g_02802	Syak.g_01210
OG0002144	Syaf.g_00147	Syak.g_01359
OG0002156	Syaf.g_02392	Syak.g_01003
OG0002159	Syaf.g_00400, Syaf.g_00943	Syak.g_01677
OG0002160	Syaf.g_01485	Syak.g_00690
OG0002162	Syaf.g_02592	Syak.g_02695
OG0002163	Syaf.g_00623	Syak.g_01914, Syak.g_01920, Syak.g_01911
OG0002167	Syaf.g_02647	Syak.g_00060
OG0002168	Syaf.g_01407	Syak.g_00760
OG0002169	Syaf.g_02810	Syak.g_01218
OG0002170	Syaf.g_00027	Syak.g_01249
OG0002171	Syaf.g_00320	Syak.g_01534
OG0002172	Syaf.g_00718	Syak.g_01999
OG0002174	Syaf.g_00598	Syak.g_01890
OG0002178	Syaf.g_00552	Syak.g_01845
OG0002179	Syaf.g_00352	Syak.g_01563
OG0002180	Syaf.g_00252	Syak.g_01467
OG0002181	Syaf.g_00221	Syak.g_01437
OG0002182	Syaf.g_00203	Syak.g_01418
OG0002183	Syaf.g_00934	Syak.g_02221
OG0002184	Syaf.g_00937	Syak.g_02225
OG0002185	Syaf.g_00946	Syak.g_02237
OG0002186	Syaf.g_01005	Syak.g_02389
OG0002187	Syaf.g_01006	Syak.g_02390
OG0002188	Syaf.g_01042	Syak.g_02421
OG0002189	Syaf.g_01043	Syak.g_02422
OG0002190	Syaf.g_01090	Syak.g_02464
OG0002191	Syaf.g_01212	Syak.g_01197
OG0002192	Syaf.g_01315	Syak.g_00864
OG0002193	Syaf.g_01491, Syaf.g_01824	Syak.g_02285
OG0002194	Syaf.g_01554	Syak.g_00677
OG0002195	Syaf.g_02098	Syak.g_00378
OG0002196	Syaf.g_02062	Syak.g_00420
OG0002197	Syaf.g_01906	Syak.g_00468
OG0002198	Syaf.g_02290	Syak.g_00055
OG0002199	Syaf.g_02295	Syak.g_00050
OG0002200	Syaf.g_02416	Syak.g_01042
OG0002201	Syaf.g_02551	Syak.g_02741
OG0002202	Syaf.g_02552	Syak.g_02740
OG0002203	Syaf.g_02553	Syak.g_02739
OG0002204	Syaf.g_02570	Syak.g_02720
OG0002205	Syaf.g_02587	Syak.g_02700
OG0002206	Syaf.g_02603	Syak.g_02688
OG0002207	Syaf.g_02613	Syak.g_02678
OG0002208	Syaf.g_02730	Syak.g_02568
OG0002209	Syaf.g_00015	Syak.g_01238
OG0002210	Syaf.g_00064	Syak.g_01277
OG0002211	Syaf.g_00101	Syak.g_01313
OG0002212	Syaf.g_00663	Syak.g_01954
OG0002213	Syaf.g_00658	Syak.g_01950
OG0002214	Syaf.g_00522	Syak.g_01815
OG0002231	Syaf.g_01265	Syak.g_00924
OG0002233	Syaf.g_02002	Syak.g_00063
OG0002234	Syaf.g_02259	Syak.g_02489
OG0002237	Syaf.g_02317	Syak.g_00028
OG0002239	Syaf.g_01623	Syak.g_02442
OG0002241	Syaf.g_02512	Syak.g_01135
OG0002242	Syaf.g_00321	Syak.g_01535
OG0002243	Syaf.g_00667	Syak.g_01961
OG0002245	Syaf.g_02800	Syak.g_01208
OG0002247	Syaf.g_02594	Syak.g_02693
OG0002250	Syaf.g_00933	Syak.g_02220
OG0002251	Syaf.g_01094	Syak.g_02467
OG0002252	Syaf.g_01189, Syaf.g_01190	Syak.g_02373
OG0002252	Syaf.g_02287	Syak.g_01395
OG0002253	Syaf.g_01266	Syak.g_00923
OG0002254	Syaf.g_01949	Syak.g_00663
OG0002255	Syaf.g_01890	Syak.g_00483
OG0002256	Syaf.g_01714	Syak.g_00224
OG0002257	Syaf.g_02266	Syak.g_00104
OG0002258	Syaf.g_02571	Syak.g_02719
OG0002259	Syaf.g_02650	Syak.g_02644
OG0002260	Syaf.g_01549	Syak.g_00682
OG0002279	Syaf.g_00901	Syak.g_02190
OG0002281	Syaf.g_02586	Syak.g_02701
OG0002289	Syaf.g_02514	Syak.g_01137
OG0002290	Syaf.g_01600	Syak.g_01159
OG0002296	Syaf.g_02449	Syak.g_01070
OG0002297	Syaf.g_01493	Syak.g_01052
OG0002298	Syaf.g_01886	Syak.g_00487
OG0002299	Syaf.g_01841	Syak.g_00524
OG0002300	Syaf.g_01749	Syak.g_00101
OG0002301	Syaf.g_02326	Syak.g_00023
OG0002302	Syaf.g_02745	Syak.g_02553
OG0002303	Syaf.g_02801	Syak.g_01209
OG0002305	Syaf.g_00898	Syak.g_02187
OG0002307	Syaf.g_02358	Syak.g_00971, Syak.g_00765
OG0002309	Syaf.g_01382	Syak.g_00607
OG0002328	Syaf.g_00920	Syak.g_02208
OG0002330	Syaf.g_01624	Syak.g_00716
OG0002331	Syaf.g_02003	Syak.g_00967
OG0002337	Syaf.g_00236	Syak.g_01452
OG0002338	Syaf.g_00329	Syak.g_01544
OG0002339	Syaf.g_00342	Syak.g_01553
OG0002341	Syaf.g_00665	Syak.g_01957
OG0002343	Syaf.g_00189	Syak.g_01408
OG0002350	Syaf.g_00031	Syak.g_01254
OG0002351	Syaf.g_00277	Syak.g_01502
OG0002353	Syaf.g_02036	Syak.g_00446
OG0002354	Syaf.g_01862	Syak.g_00502
OG0002355	Syaf.g_01999	Syak.g_00244
OG0002356	Syaf.g_02529	Syak.g_01146
OG0002357	Syaf.g_00595	Syak.g_00100
OG0002358	Syaf.g_01211	Syak.g_01193
OG0002359	Syaf.g_02457	Syak.g_01078
OG0002387	Syaf.g_01203	Syak.g_01600
OG0002396	Syaf.g_00128	Syak.g_01340
OG0002400	Syaf.g_02231	Syak.g_00230
OG0002401	Syaf.g_01301	Syak.g_00883
OG0002403	Syaf.g_01579	Syak.g_00821
OG0002404	Syaf.g_01968	Syak.g_01497
OG0002405	Syaf.g_01797	Syak.g_00550
OG0002406	Syaf.g_02236	Syak.g_00139
OG0002407	Syaf.g_01668	Syak.g_00165
OG0002408	Syaf.g_02261	Syak.g_00204
OG0002409	Syaf.g_00602	Syak.g_01894
OG0002410	Syaf.g_02248	Syak.g_01824
OG0002411	Syaf.g_01393	Syak.g_00617
OG0002438	Syaf.g_02013	Syak.g_01923
OG0002443	Syaf.g_00738	Syak.g_02039
OG0002446	Syaf.g_01825	Syak.g_01105
OG0002449	Syaf.g_00539	Syak.g_01835
OG0002451	Syaf.g_02152	Syak.g_00192
OG0002452	Syaf.g_00541	Syak.g_01837
OG0002458	Syaf.g_00564	Syak.g_01859
OG0002459	Syaf.g_00566	Syak.g_01861
OG0002460	Syaf.g_00567	Syak.g_01862
OG0002461	Syaf.g_01701	Syak.g_00216
OG0002463	Syaf.g_01905	Syak.g_00792
OG0002464	Syaf.g_00948	Syak.g_02240
OG0002466	Syaf.g_01158	Syak.g_02338
OG0002467	Syaf.g_01489	Syak.g_02717
OG0002468	Syaf.g_01552	Syak.g_00679
OG0002469	Syaf.g_01575	Syak.g_00817
OG0002470	Syaf.g_01628	Syak.g_00279
OG0002471	Syaf.g_01718	Syak.g_00252
OG0002472	Syaf.g_01649	Syak.g_00152
OG0002473	Syaf.g_00791	Syak.g_02085
OG0002474	Syaf.g_00148	Syak.g_01361
OG0002475	Syaf.g_02456	Syak.g_01077
OG0002476	Syaf.g_01670	Syak.g_00160
OG0002519	Syaf.g_00356	Syak.g_01567
OG0002520	Syaf.g_01020	Syak.g_02403
OG0002521	Syaf.g_01049	Syak.g_02428
OG0002523	Syaf.g_01486	Syak.g_00236
OG0002524	Syaf.g_01748	Syak.g_00982
OG0002526	Syaf.g_01728	Syak.g_00256
OG0002529	Syaf.g_01719	Syak.g_00187
OG0002532	Syaf.g_02265	Syak.g_00232, Syak.g_00803
OG0002533	Syaf.g_02629	Syak.g_02662
OG0002534	Syaf.g_00034	Syak.g_01256
OG0002535	Syaf.g_00037	Syak.g_01259
OG0002536	Syaf.g_00058	Syak.g_01272
OG0002537	Syaf.g_00774	Syak.g_00051
OG0002538	Syaf.g_00757	Syak.g_02044
OG0002540	Syaf.g_00563	Syak.g_01858
OG0002541	Syaf.g_00065	Syak.g_01278
OG0002542	Syaf.g_01222	Syak.g_00620
OG0002543	Syaf.g_01518	Syak.g_01929
OG0002544	Syaf.g_01666	Syak.g_00163
OG0002568	Syaf.g_00973	Syak.g_02726
OG0002589	Syaf.g_02154	Syak.g_00199
OG0002591	Syaf.g_01540	Syak.g_00217
OG0002594	Syaf.g_01192	Syak.g_00319
OG0002595	Syaf.g_01488	Syak.g_02718
OG0002597	Syaf.g_01753	Syak.g_02376
OG0002599	Syaf.g_01730	Syak.g_00396
OG0002606	Syaf.g_00562	Syak.g_01857
OG0002608	Syaf.g_01456	Syak.g_00719
OG0002609	Syaf.g_01363	Syak.g_00588
OG0002611	Syaf.g_02171, Syaf.g_00354	Syak.g_01565
OG0002639	Syaf.g_00783	Syak.g_02344
OG0002647	Syaf.g_00685	Syak.g_01959
OG0002671	Syaf.g_01027	Syak.g_02410
OG0002672	Syaf.g_01629	Syak.g_00290
OG0002673	Syaf.g_01717, Syaf.g_01356	Syak.g_00069
OG0002674	Syaf.g_00076	Syak.g_01289
OG0002676	Syaf.g_00535	Syak.g_01831
OG0002683	Syaf.g_02518	Syak.g_01141
OG0002685	Syaf.g_01699	Syak.g_00167
OG0002709	Syaf.g_01145	Syak.g_02265, Syak.g_00979, Syak.g_02533
OG0002731	Syaf.g_01092	Syak.g_02036
OG0002737	Syaf.g_01183	Syak.g_02367
OG0002741	Syaf.g_02039	Syak.g_00080
OG0002747	Syaf.g_02335	Syak.g_00013
OG0002748	Syaf.g_02548	Syak.g_00958
OG0002754	Syaf.g_02509	Syak.g_01132
OG0002758	Syaf.g_01716	Syak.g_00241
OG0002759	Syaf.g_01327	Syak.g_01000
OG0002805	Syaf.g_01601	Syak.g_01160
OG0002807	Syaf.g_01630	Syak.g_00291
OG0002860	Syaf.g_01345	Syak.g_02293
OG0002868	Syaf.g_00610	Syak.g_02040
OG0002869	Syaf.g_01365	Syak.g_00590
OG0002870	Syaf.g_00340	Syak.g_02233
OG0002879	Syaf.g_01673	Syak.g_00191
OG0002899	Syaf.g_02150	Syak.g_01100
OG0002910	Syaf.g_01871	Syak.g_01195
OG0002931	Syaf.g_02155	Syak.g_00200
OG0002953	Syaf.g_01064	Syak.g_00118
OG0002968	Syaf.g_02276	Syak.g_02515
OG0002975	Syaf.g_01193	Syak.g_00318
OG0002976	Syaf.g_02229	Syak.g_01202
OG0002979	Syaf.g_02221	Syak.g_01970
OG0002983	Syaf.g_02725	Syak.g_00686
OG0002984	Syaf.g_02724	Syak.g_00685
OG0002986	Syaf.g_01736	Syak.g_00261
OG0002987	Syaf.g_01737	Syak.g_00262
OG0002988	Syaf.g_01738	Syak.g_00263
OG0002994	Syaf.g_01349	Syak.g_00239
OG0003043	Syaf.g_01330	Syak.g_01015
OG0003093	Syaf.g_01149	Syak.g_02268
OG0003110	Syaf.g_01672	Syak.g_00188
OG0003111	Syaf.g_01691	Syak.g_00215
OG0003119	Syaf.g_02364	Syak.g_02759
OG0003131	Syaf.g_02342	Syak.g_00005
OG0003134	Syaf.g_00396	Syak.g_02230
OG0003137	Syaf.g_01099	Syak.g_02471
OG0003143	Syaf.g_01680	Syak.g_00213
OG0003144	Syaf.g_00928	Syak.g_02215
OG0003247	Syaf.g_02147	Syak.g_00197
OG0003276	Syaf.g_02755	Syak.g_00407
OG0003306	Syaf.g_02520	Syak.g_01143
OG0003499	Syaf.g_01328	Syak.g_02051
OG0003523	Syaf.g_01685	Syak.g_00201
OG0003542	Syaf.g_01433	Syak.g_00743
OG0003545	Syaf.g_02214	Syak.g_00148
OG0003570	Syaf.g_01112	Syak.g_01602
OG0003571	Syaf.g_01615	Syak.g_00969
OG0003572	Syaf.g_02541	Syak.g_01166
OG0003666	Syaf.g_02169	Syak.g_00321
OG0003821	Syaf.g_02207, Syaf.g_00741	Syak.g_00149
OG0003857	Syaf.g_02636	Syak.g_00242
OG0003865	Syaf.g_01539	Syak.g_02490
OG0003869	Syaf.g_00970	Syak.g_00154
OG0003871	Syaf.g_01435	Syak.g_00741
OG0003872	Syaf.g_01434	Syak.g_00742
OG0003873	Syaf.g_01432	Syak.g_00744
OG0003874	Syaf.g_01431, Syaf.g_01427	Syak.g_00746
OG0003922	Syaf.g_00303	Syak.g_01619, Syak.g_01588
OG0003924	Syaf.g_00152	Syak.g_01364
OG0003925	Syaf.g_00300	Syak.g_01587, Syak.g_01589
OG0003927	Syaf.g_01340	Syak.g_00585
OG0003929	Syaf.g_01437, Syaf.g_01421	Syak.g_01904
OG0003930	Syaf.g_01499, Syaf.g_01501	Syak.g_00986
OG0003932	Syaf.g_02217, Syaf.g_02216	Syak.g_00170
OG0004322	Syaf.g_02223	Syak.g_01656
OG0004385	Syaf.g_00180	Syak.g_00062
OG0004390	Syaf.g_01389	Syak.g_00613
OG0004394	Syaf.g_02519, Syaf.g_02522	Syak.g_01142
OG0005032	Syaf.g_01762	Syak.g_01125
OG0005113	Syaf.g_00286	Syak.g_01590
OG0005117	Syaf.g_00730	Syak.g_02016
OG0005118	Syaf.g_02186, Syaf.g_00732	Syak.g_02021
OG0005121	Syaf.g_01118	Syak.g_01668
OG0005124	Syaf.g_01357	Syak.g_00238
OG0005126	Syaf.g_01505	Syak.g_02504
OG0005133	Syaf.g_01757	Syak.g_00867
OG0005137	Syaf.g_02093	Syak.g_00385
OG0006010	Syaf.g_01671	Syak.g_00179
OG0006015	Syaf.g_02009	Syak.g_02514
OG0006030	Syaf.g_02540	Syak.g_01165
