Orthogroup	Syaf	Syai
OG0001838	Syaf.g_00490	Syai.g_00008
OG0001839	Syaf.g_00460	Syai.g_00039
OG0001840	Syaf.g_00442	Syai.g_00060
OG0001841	Syaf.g_00435	Syai.g_00068
OG0001842	Syaf.g_01115	Syai.g_02289
OG0001843	Syaf.g_00379	Syai.g_00120
OG0001844	Syaf.g_00378	Syai.g_00121
OG0001845	Syaf.g_00377	Syai.g_00122
OG0001846	Syaf.g_00873	Syai.g_02567
OG0001847	Syaf.g_00875	Syai.g_02565
OG0001848	Syaf.g_00879	Syai.g_02560
OG0001849	Syaf.g_00936	Syai.g_02503
OG0001850	Syaf.g_00947	Syai.g_02491
OG0001851	Syaf.g_00953	Syai.g_02484
OG0001852	Syaf.g_00954	Syai.g_02483
OG0001853	Syaf.g_00961	Syai.g_02476
OG0001854	Syaf.g_02788	Syai.g_00536
OG0001856	Syaf.g_01059	Syai.g_02354
OG0001857	Syaf.g_01062	Syai.g_02351
OG0001858	Syaf.g_01096	Syai.g_02309
OG0001859	Syaf.g_02743	Syai.g_00618
OG0001860	Syaf.g_02729	Syai.g_00632
OG0001861	Syaf.g_02714	Syai.g_00645
OG0001862	Syaf.g_02703	Syai.g_00656
OG0001863	Syaf.g_02698	Syai.g_00661
OG0001864	Syaf.g_02644	Syai.g_00718
OG0001865	Syaf.g_02572	Syai.g_00785
OG0001866	Syaf.g_02549	Syai.g_00813
OG0001867	Syaf.g_02368	Syai.g_01048
OG0001868	Syaf.g_01251	Syai.g_02182
OG0001869	Syaf.g_01283	Syai.g_02149
OG0001870	Syaf.g_01291	Syai.g_02141
OG0001871	Syaf.g_01297	Syai.g_02136
OG0001872	Syaf.g_01566	Syai.g_01795
OG0001873	Syaf.g_01609	Syai.g_01752
OG0001874	Syaf.g_01612	Syai.g_01749
OG0001875	Syaf.g_01646	Syai.g_01707
OG0001876	Syaf.g_01647	Syai.g_01706
OG0001877	Syaf.g_01471	Syai.g_01979
OG0001878	Syaf.g_01918	Syai.g_01446
OG0001879	Syaf.g_01912	Syai.g_01452
OG0001880	Syaf.g_01866	Syai.g_01498
OG0001881	Syaf.g_01864	Syai.g_01501
OG0001882	Syaf.g_01840	Syai.g_01524
OG0001883	Syaf.g_01816	Syai.g_01542
OG0001884	Syaf.g_01807	Syai.g_01551
OG0001885	Syaf.g_01789	Syai.g_01567
OG0001886	Syaf.g_01785	Syai.g_01571
OG0001887	Syaf.g_02095	Syai.g_01277
OG0001888	Syaf.g_02073	Syai.g_01298
OG0001889	Syaf.g_02033	Syai.g_01354
OG0001890	Syaf.g_01370	Syai.g_02060
OG0001891	Syaf.g_01366	Syai.g_02064
OG0001892	Syaf.g_01333	Syai.g_02089
OG0001893	Syaf.g_02332	Syai.g_01074
OG0001894	Syaf.g_02311	Syai.g_01103
OG0001895	Syaf.g_02390	Syai.g_00986
OG0001896	Syaf.g_01220	Syai.g_02222
OG0001897	Syaf.g_00013	Syai.g_00496
OG0001898	Syaf.g_00029	Syai.g_00463
OG0001899	Syaf.g_00105	Syai.g_00392
OG0001900	Syaf.g_00218	Syai.g_00284
OG0001901	Syaf.g_00219	Syai.g_00283
OG0001902	Syaf.g_00251	Syai.g_00252
OG0001903	Syaf.g_00260	Syai.g_00243
OG0001904	Syaf.g_00336	Syai.g_00175
OG0001905	Syaf.g_00349	Syai.g_00165
OG0001906	Syaf.g_00861	Syai.g_02579
OG0001907	Syaf.g_00844	Syai.g_02597
OG0001908	Syaf.g_00793	Syai.g_02648
OG0001909	Syaf.g_00780	Syai.g_02659
OG0001910	Syaf.g_00715	Syai.g_02698
OG0001912	Syaf.g_00638	Syai.g_02785
OG0001913	Syaf.g_00636	Syai.g_02787
OG0001914	Syaf.g_01621	Syai.g_01739
OG0001915	Syaf.g_00509	Syai.g_02922
OG0001916	Syaf.g_02704	Syai.g_00655
OG0001917	Syaf.g_01932	Syai.g_01432
OG0001918	Syaf.g_01720	Syai.g_01623
OG0001918	Syaf.g_00547	Syai.g_02887
OG0001924	Syaf.g_02355	Syai.g_01058
OG0001925	Syaf.g_02356	Syai.g_01057
OG0001926	Syaf.g_02357	Syai.g_01056
OG0001927	Syaf.g_02362	Syai.g_01055
OG0001929	Syaf.g_00428	Syai.g_00075
OG0001930	Syaf.g_01114	Syai.g_02290
OG0001931	Syaf.g_01113	Syai.g_02291
OG0001932	Syaf.g_00381	Syai.g_00118
OG0001933	Syaf.g_00900	Syai.g_02543
OG0001934	Syaf.g_00915	Syai.g_02531
OG0001935	Syaf.g_00956	Syai.g_02481
OG0001936	Syaf.g_01689	Syai.g_01653
OG0001937	Syaf.g_01081	Syai.g_02329
OG0001938	Syaf.g_02727	Syai.g_00634
OG0001939	Syaf.g_01475	Syai.g_01960
OG0001940	Syaf.g_02585	Syai.g_00771
OG0001941	Syaf.g_01246	Syai.g_02187
OG0001944	Syaf.g_01498	Syai.g_01932
OG0001946	Syaf.g_01470	Syai.g_01980
OG0001947	Syaf.g_01406	Syai.g_02024
OG0001948	Syaf.g_01903	Syai.g_01462
OG0001949	Syaf.g_01882	Syai.g_01483
OG0001950	Syaf.g_01880	Syai.g_01485
OG0001951	Syaf.g_01863	Syai.g_01502
OG0001952	Syaf.g_01839	Syai.g_01525
OG0001953	Syaf.g_01838	Syai.g_01526
OG0001954	Syaf.g_01746	Syai.g_01600
OG0001957	Syaf.g_02327	Syai.g_01079
OG0001958	Syaf.g_02138	Syai.g_01228
OG0001961	Syaf.g_02503	Syai.g_00860
OG0001962	Syaf.g_00699	Syai.g_01809
OG0001964	Syaf.g_00161	Syai.g_00335
OG0001965	Syaf.g_02281	Syai.g_01131
OG0001966	Syaf.g_00213	Syai.g_00289
OG0001967	Syaf.g_00215	Syai.g_00287
OG0001968	Syaf.g_00216	Syai.g_00286
OG0001969	Syaf.g_00278	Syai.g_00222
OG0001970	Syaf.g_00859	Syai.g_02581
OG0001971	Syaf.g_00782	Syai.g_02657
OG0001972	Syaf.g_00703	Syai.g_02710
OG0001973	Syaf.g_00666	Syai.g_02753
OG0001974	Syaf.g_00650	Syai.g_02772
OG0001975	Syaf.g_01620	Syai.g_01740
OG0001976	Syaf.g_01622	Syai.g_01738
OG0001979	Syaf.g_01474	Syai.g_01961
OG0001980	Syaf.g_00033	Syai.g_00459
OG0001990	Syaf.g_00536	Syai.g_02897
OG0001991	Syaf.g_02163	Syai.g_01203
OG0001993	Syaf.g_02353	Syai.g_01060
OG0001994	Syaf.g_02354	Syai.g_01059
OG0001995	Syaf.g_01487	Syai.g_01948
OG0001996	Syaf.g_00464	Syai.g_00036
OG0001997	Syaf.g_00925	Syai.g_02520
OG0002000	Syaf.g_02677	Syai.g_00683
OG0002001	Syaf.g_02495	Syai.g_01964, Syai.g_00841, Syai.g_00840
OG0002002	Syaf.g_01567	Syai.g_01794
OG0002006	Syaf.g_01405	Syai.g_02025
OG0002007	Syaf.g_01404	Syai.g_02026
OG0002008	Syaf.g_01916	Syai.g_01448
OG0002009	Syaf.g_02084	Syai.g_01287
OG0002010	Syaf.g_02454	Syai.g_00912
OG0002011	Syaf.g_02799	Syai.g_00525
OG0002012	Syaf.g_01756	Syai.g_01589
OG0002013	Syaf.g_00341	Syai.g_00515
OG0002014	Syaf.g_00328	Syai.g_00182
OG0002015	Syaf.g_00327	Syai.g_00183, Syai.g_00146
OG0002017	Syaf.g_00599	Syai.g_02832
OG0002018	Syaf.g_00538	Syai.g_02895
OG0002020	Syaf.g_00544	Syai.g_02890
OG0002021	Syaf.g_00546	Syai.g_02888
OG0002022	Syaf.g_00549	Syai.g_02885
OG0002023	Syaf.g_00550	Syai.g_02884
OG0002024	Syaf.g_00556	Syai.g_02878
OG0002037	Syaf.g_02723	Syai.g_00636
OG0002038	Syaf.g_01299	Syai.g_02134
OG0002039	Syaf.g_01312	Syai.g_02120
OG0002041	Syaf.g_01898	Syai.g_01467
OG0002042	Syaf.g_01869	Syai.g_01495
OG0002043	Syaf.g_01800	Syai.g_01558
OG0002044	Syaf.g_01390	Syai.g_02039
OG0002045	Syaf.g_02506	Syai.g_00857
OG0002047	Syaf.g_02809	Syai.g_00514
OG0002048	Syaf.g_00072	Syai.g_00426
OG0002049	Syaf.g_00153	Syai.g_00341
OG0002050	Syaf.g_00224	Syai.g_00278
OG0002051	Syaf.g_00796	Syai.g_02645
OG0002053	Syaf.g_00616	Syai.g_02804
OG0002054	Syaf.g_00557	Syai.g_02877
OG0002055	Syaf.g_00554	Syai.g_02880
OG0002056	Syaf.g_00261	Syai.g_00242
OG0002106	Syaf.g_02774	Syai.g_00555
OG0002111	Syaf.g_01126, Syaf.g_01525	Syai.g_01901, Syai.g_01912, Syai.g_00576
OG0002113	Syaf.g_00459	Syai.g_00040
OG0002115	Syaf.g_01045	Syai.g_02368
OG0002116	Syaf.g_01076	Syai.g_02334
OG0002117	Syaf.g_01305	Syai.g_02128
OG0002118	Syaf.g_01577	Syai.g_01784
OG0002119	Syaf.g_00727	Syai.g_02691
OG0002120	Syaf.g_01744	Syai.g_01602
OG0002121	Syaf.g_02230	Syai.g_01194
OG0002123	Syaf.g_01978	Syai.g_01390
OG0002124	Syaf.g_01342	Syai.g_02078
OG0002126	Syaf.g_00323	Syai.g_00147, Syai.g_00187
OG0002127	Syaf.g_00840	Syai.g_02601
OG0002128	Syaf.g_01619	Syai.g_01741
OG0002129	Syaf.g_02430	Syai.g_00940
OG0002130	Syaf.g_01256	Syai.g_02177
OG0002131	Syaf.g_00545	Syai.g_02889
OG0002132	Syaf.g_00553	Syai.g_02881
OG0002133	Syaf.g_00555	Syai.g_02879
OG0002134	Syaf.g_00371	Syai.g_00128
OG0002135	Syaf.g_01003	Syai.g_02407
OG0002136	Syaf.g_01004	Syai.g_02406
OG0002138	Syaf.g_01476	Syai.g_01959
OG0002139	Syaf.g_01550	Syai.g_01827
OG0002140	Syaf.g_01508	Syai.g_01925
OG0002141	Syaf.g_01954	Syai.g_01414
OG0002141	Syaf.g_02271	Syai.g_01145
OG0002142	Syaf.g_02395	Syai.g_00981
OG0002143	Syaf.g_02802	Syai.g_00522
OG0002144	Syaf.g_00147	Syai.g_00347
OG0002154	Syaf.g_00843	Syai.g_02598
OG0002156	Syaf.g_02392	Syai.g_00984
OG0002160	Syaf.g_01485	Syai.g_01950
OG0002162	Syaf.g_02592	Syai.g_00763
OG0002163	Syaf.g_00623	Syai.g_02798
OG0002167	Syaf.g_02647	Syai.g_00715
OG0002168	Syaf.g_01407	Syai.g_02023
OG0002169	Syaf.g_02810	Syai.g_00513
OG0002170	Syaf.g_00027	Syai.g_00482
OG0002171	Syaf.g_00320	Syai.g_00145, Syai.g_00191
OG0002174	Syaf.g_00598	Syai.g_02833
OG0002175	Syaf.g_00681	Syai.g_02738
OG0002177	Syaf.g_02240	Syai.g_01182
OG0002178	Syaf.g_00552	Syai.g_02882
OG0002179	Syaf.g_00352	Syai.g_00162
OG0002180	Syaf.g_00252	Syai.g_00251
OG0002181	Syaf.g_00221	Syai.g_00281
OG0002182	Syaf.g_00203	Syai.g_00299
OG0002183	Syaf.g_00934	Syai.g_02505
OG0002184	Syaf.g_00937	Syai.g_02502
OG0002185	Syaf.g_00946	Syai.g_02492
OG0002186	Syaf.g_01005	Syai.g_02405
OG0002187	Syaf.g_01006	Syai.g_02404
OG0002188	Syaf.g_01042	Syai.g_02371
OG0002189	Syaf.g_01043	Syai.g_02370
OG0002190	Syaf.g_01090	Syai.g_02314
OG0002191	Syaf.g_01212	Syai.g_00850
OG0002192	Syaf.g_01315	Syai.g_02118
OG0002193	Syaf.g_01491, Syaf.g_01824	Syai.g_01944, Syai.g_01028
OG0002194	Syaf.g_01554	Syai.g_01821
OG0002196	Syaf.g_02062	Syai.g_01308
OG0002197	Syaf.g_01906	Syai.g_01458
OG0002198	Syaf.g_02290	Syai.g_01124
OG0002199	Syaf.g_02295	Syai.g_01119
OG0002200	Syaf.g_02416	Syai.g_00954
OG0002201	Syaf.g_02551	Syai.g_00811
OG0002202	Syaf.g_02552	Syai.g_00810
OG0002203	Syaf.g_02553	Syai.g_00809
OG0002204	Syaf.g_02570	Syai.g_00787
OG0002205	Syaf.g_02587	Syai.g_00768
OG0002206	Syaf.g_02603	Syai.g_00755
OG0002207	Syaf.g_02613	Syai.g_00745
OG0002208	Syaf.g_02730	Syai.g_00631
OG0002209	Syaf.g_00015	Syai.g_00494
OG0002210	Syaf.g_00064	Syai.g_00433
OG0002211	Syaf.g_00101	Syai.g_00396
OG0002212	Syaf.g_00663	Syai.g_02757
OG0002213	Syaf.g_00658	Syai.g_02764
OG0002214	Syaf.g_00522	Syai.g_02910
OG0002230	Syaf.g_01208	Syai.g_02233
OG0002233	Syaf.g_02002	Syai.g_01382
OG0002234	Syaf.g_02259	Syai.g_01156
OG0002236	Syaf.g_01641	Syai.g_01715
OG0002237	Syaf.g_02317	Syai.g_01097
OG0002239	Syaf.g_01623	Syai.g_01737
OG0002242	Syaf.g_00321	Syai.g_00190
OG0002243	Syaf.g_00667	Syai.g_02752
OG0002244	Syaf.g_01663	Syai.g_01672
OG0002245	Syaf.g_02800	Syai.g_00524
OG0002247	Syaf.g_02594	Syai.g_00761
OG0002248	Syaf.g_01466	Syai.g_01984
OG0002250	Syaf.g_00933	Syai.g_02506
OG0002251	Syaf.g_01094	Syai.g_02311
OG0002252	Syaf.g_01189, Syaf.g_01190	Syai.g_02249
OG0002253	Syaf.g_01266	Syai.g_02166
OG0002254	Syaf.g_01949	Syai.g_01419
OG0002255	Syaf.g_01890	Syai.g_01475
OG0002256	Syaf.g_01714	Syai.g_01631
OG0002257	Syaf.g_02266	Syai.g_01149
OG0002258	Syaf.g_02571	Syai.g_00786
OG0002259	Syaf.g_02650	Syai.g_00712
OG0002260	Syaf.g_01549	Syai.g_01828
OG0002281	Syaf.g_02586	Syai.g_00770, Syai.g_00769
OG0002285	Syaf.g_01812	Syai.g_01546
OG0002286	Syaf.g_00682	Syai.g_02737
OG0002291	Syaf.g_00787	Syai.g_02653
OG0002296	Syaf.g_02449	Syai.g_00917
OG0002297	Syaf.g_01493	Syai.g_01942
OG0002298	Syaf.g_01886	Syai.g_01479
OG0002299	Syaf.g_01841	Syai.g_01523
OG0002300	Syaf.g_01749	Syai.g_01597
OG0002301	Syaf.g_02326	Syai.g_01080
OG0002302	Syaf.g_02745	Syai.g_00616
OG0002303	Syaf.g_02801	Syai.g_00523
OG0002304	Syaf.g_00043	Syai.g_00451
OG0002305	Syaf.g_00898	Syai.g_02545
OG0002306	Syaf.g_00551	Syai.g_02883
OG0002307	Syaf.g_02358	Syai.g_01811, Syai.g_01539, Syai.g_01890, Syai.g_02104
OG0002309	Syaf.g_01382	Syai.g_02048
OG0002328	Syaf.g_00920	Syai.g_02526
OG0002330	Syaf.g_01624	Syai.g_01735
OG0002331	Syaf.g_02003	Syai.g_01381
OG0002337	Syaf.g_00236	Syai.g_00266
OG0002338	Syaf.g_00329	Syai.g_00181
OG0002339	Syaf.g_00342	Syai.g_00171
OG0002341	Syaf.g_00665	Syai.g_02754
OG0002343	Syaf.g_00189	Syai.g_00308
OG0002350	Syaf.g_00031	Syai.g_00461
OG0002351	Syaf.g_00277	Syai.g_00223
OG0002352	Syaf.g_01300	Syai.g_02133
OG0002353	Syaf.g_02036	Syai.g_01351
OG0002355	Syaf.g_01999	Syai.g_01917
OG0002356	Syaf.g_02529	Syai.g_00854
OG0002357	Syaf.g_00595	Syai.g_02837
OG0002358	Syaf.g_01211	Syai.g_02230
OG0002359	Syaf.g_02457	Syai.g_00909
OG0002385	Syaf.g_00680	Syai.g_02739
OG0002387	Syaf.g_01203	Syai.g_02238
OG0002396	Syaf.g_00128	Syai.g_00369
OG0002400	Syaf.g_02231	Syai.g_01192
OG0002401	Syaf.g_01301	Syai.g_02132
OG0002403	Syaf.g_01579	Syai.g_01782
OG0002404	Syaf.g_01968	Syai.g_01400
OG0002405	Syaf.g_01797	Syai.g_01560
OG0002406	Syaf.g_02236	Syai.g_01186
OG0002407	Syaf.g_01668	Syai.g_01666, Syai.g_01667
OG0002409	Syaf.g_00602	Syai.g_02829
OG0002410	Syaf.g_02248	Syai.g_01167
OG0002411	Syaf.g_01393	Syai.g_02036
OG0002429	Syaf.g_00927	Syai.g_02515
OG0002435	Syaf.g_01221	Syai.g_02221
OG0002438	Syaf.g_02013	Syai.g_01375, Syai.g_01376
OG0002448	Syaf.g_00305, Syaf.g_00694, Syaf.g_00346	Syai.g_00168
OG0002452	Syaf.g_00541	Syai.g_02893
OG0002458	Syaf.g_00564	Syai.g_02870
OG0002459	Syaf.g_00566	Syai.g_02868
OG0002460	Syaf.g_00567	Syai.g_02867
OG0002461	Syaf.g_01701	Syai.g_01642
OG0002462	Syaf.g_00982	Syai.g_02430
OG0002463	Syaf.g_01905	Syai.g_01460
OG0002464	Syaf.g_00948	Syai.g_02490
OG0002465	Syaf.g_01271	Syai.g_00346
OG0002467	Syaf.g_01489	Syai.g_01945, Syai.g_01946
OG0002468	Syaf.g_01552	Syai.g_01824, Syai.g_01823, Syai.g_01825
OG0002469	Syaf.g_01575	Syai.g_01786
OG0002470	Syaf.g_01628	Syai.g_01733
OG0002471	Syaf.g_01718	Syai.g_01625
OG0002472	Syaf.g_01649	Syai.g_01704
OG0002474	Syaf.g_00148	Syai.g_00345
OG0002475	Syaf.g_02456	Syai.g_00910
OG0002507	Syaf.g_02598	Syai.g_01683
OG0002520	Syaf.g_01020	Syai.g_02391
OG0002521	Syaf.g_01049	Syai.g_02364
OG0002523	Syaf.g_01486	Syai.g_01949
OG0002524	Syaf.g_01748	Syai.g_01598
OG0002525	Syaf.g_01739	Syai.g_01607
OG0002526	Syaf.g_01728	Syai.g_01615
OG0002529	Syaf.g_01719	Syai.g_01624
OG0002531	Syaf.g_02225	Syai.g_01175
OG0002532	Syaf.g_02265	Syai.g_01151
OG0002533	Syaf.g_02629	Syai.g_00729
OG0002534	Syaf.g_00034	Syai.g_00458
OG0002535	Syaf.g_00037	Syai.g_00455
OG0002536	Syaf.g_00058	Syai.g_00440
OG0002537	Syaf.g_00774	Syai.g_02664
OG0002538	Syaf.g_00757	Syai.g_02680
OG0002540	Syaf.g_00563	Syai.g_02871
OG0002544	Syaf.g_01666	Syai.g_01669
OG0002547	Syaf.g_02532	Syai.g_00851
OG0002578	Syaf.g_02417	Syai.g_00953
OG0002579	Syaf.g_00842	Syai.g_02599
OG0002581	Syaf.g_02010	Syai.g_01494
OG0002581	Syaf.g_01870	Syai.g_01331
OG0002585	Syaf.g_00888	Syai.g_00512
OG0002585	Syaf.g_00888	Syai.g_02551
OG0002585	Syaf.g_00892	Syai.g_00512
OG0002585	Syaf.g_00892	Syai.g_02551
OG0002585	Syaf.g_02811	Syai.g_00512
OG0002585	Syaf.g_02811	Syai.g_02551
OG0002591	Syaf.g_01540	Syai.g_01187
OG0002594	Syaf.g_01192	Syai.g_02247
OG0002595	Syaf.g_01488	Syai.g_01947
OG0002597	Syaf.g_01753	Syai.g_01591
OG0002599	Syaf.g_01730	Syai.g_01614
OG0002603	Syaf.g_02255	Syai.g_01160
OG0002605	Syaf.g_00032	Syai.g_00460
OG0002606	Syaf.g_00562	Syai.g_02872
OG0002608	Syaf.g_01456	Syai.g_01993
OG0002609	Syaf.g_01363	Syai.g_02065
OG0002610	Syaf.g_00025	Syai.g_00484
OG0002653	Syaf.g_00683	Syai.g_02736
OG0002667	Syaf.g_02254	Syai.g_01161
OG0002671	Syaf.g_01027	Syai.g_02384
OG0002672	Syaf.g_01629	Syai.g_01732
OG0002673	Syaf.g_01717	Syai.g_01628
OG0002674	Syaf.g_00076	Syai.g_00421
OG0002675	Syaf.g_00149	Syai.g_00344
OG0002685	Syaf.g_01699	Syai.g_01644
OG0002709	Syaf.g_01145	Syai.g_02344
OG0002732	Syaf.g_01706, Syaf.g_01707	Syai.g_00103
OG0002738	Syaf.g_01608	Syai.g_01753
OG0002741	Syaf.g_02039	Syai.g_01348
OG0002746	Syaf.g_02286	Syai.g_01127
OG0002747	Syaf.g_02335	Syai.g_01071
OG0002748	Syaf.g_02548	Syai.g_00814
OG0002752	Syaf.g_00548	Syai.g_02886
OG0002754	Syaf.g_02509	Syai.g_01564
OG0002758	Syaf.g_01716	Syai.g_01629
OG0002759	Syaf.g_01327	Syai.g_02105
OG0002762	Syaf.g_00670, Syaf.g_00673, Syaf.g_00671	Syai.g_02748
OG0002762	Syaf.g_00674	Syai.g_02749
OG0002807	Syaf.g_01630	Syai.g_01731
OG0002841	Syaf.g_02758	Syai.g_00599, Syai.g_01017
OG0002843	Syaf.g_02757	Syai.g_00600, Syai.g_01016
OG0002852	Syaf.g_02089	Syai.g_01282
OG0002853	Syaf.g_02005	Syai.g_01379
OG0002854	Syaf.g_01986	Syai.g_01021
OG0002854	Syaf.g_02768	Syai.g_02319
OG0002856	Syaf.g_01778	Syai.g_01579
OG0002858	Syaf.g_02232	Syai.g_01191
OG0002860	Syaf.g_01345	Syai.g_02075
OG0002863	Syaf.g_00051	Syai.g_00446
OG0002865	Syaf.g_02767	Syai.g_00562
OG0002872	Syaf.g_00773	Syai.g_02665
OG0002874	Syaf.g_02435	Syai.g_01266
OG0002875	Syaf.g_02436	Syai.g_01267
OG0002876	Syaf.g_02438	Syai.g_01268
OG0002877	Syaf.g_02440	Syai.g_01269
OG0002878	Syaf.g_02441	Syai.g_01270
OG0002916	Syaf.g_00698	Syai.g_02746
OG0002932	Syaf.g_01708	Syai.g_00102
OG0002933	Syaf.g_01709	Syai.g_00101
OG0002943	Syaf.g_00985	Syai.g_02427
OG0002944	Syaf.g_00986	Syai.g_02426
OG0002945	Syaf.g_00987	Syai.g_02425
OG0002946	Syaf.g_00989	Syai.g_02423
OG0002947	Syaf.g_00990	Syai.g_02422
OG0002948	Syaf.g_00992	Syai.g_02420
OG0002949	Syaf.g_00993	Syai.g_02419
OG0002950	Syaf.g_00994	Syai.g_02418
OG0002953	Syaf.g_01064	Syai.g_02349
OG0002954	Syaf.g_01095	Syai.g_02310
OG0002955	Syaf.g_01200	Syai.g_02241
OG0002956	Syaf.g_01199	Syai.g_02242
OG0002957	Syaf.g_01201	Syai.g_02240
OG0002958	Syaf.g_01202	Syai.g_02239
OG0002959	Syaf.g_01742	Syai.g_01604
OG0002960	Syaf.g_00976	Syai.g_02434
OG0002961	Syaf.g_01614	Syai.g_01747
OG0002962	Syaf.g_02075	Syai.g_01296
OG0002963	Syaf.g_02029	Syai.g_01360
OG0002964	Syaf.g_02011	Syai.g_01378
OG0002965	Syaf.g_01655	Syai.g_01864
OG0002967	Syaf.g_01648	Syai.g_01705
OG0002968	Syaf.g_02276	Syai.g_01680
OG0002974	Syaf.g_02505	Syai.g_00858
OG0002975	Syaf.g_01193	Syai.g_02071
OG0002976	Syaf.g_02229	Syai.g_01195
OG0002977	Syaf.g_00687	Syai.g_02732
OG0002994	Syaf.g_01349	Syai.g_02070
OG0002995	Syaf.g_01657	Syai.g_01133, Syai.g_01696
OG0003043	Syaf.g_01330	Syai.g_00978, Syai.g_00977
OG0003046	Syaf.g_00181	Syai.g_00316
OG0003093	Syaf.g_01149	Syai.g_02461
OG0003105	Syaf.g_01394	Syai.g_02035
OG0003106	Syaf.g_01494	Syai.g_01935
OG0003107	Syaf.g_02188, Syaf.g_01658	Syai.g_01695
OG0003110	Syaf.g_01672	Syai.g_01663
OG0003111	Syaf.g_01691	Syai.g_01651
OG0003112	Syaf.g_01686	Syai.g_01655
OG0003115	Syaf.g_02257	Syai.g_01158
OG0003119	Syaf.g_02364	Syai.g_01052
OG0003120	Syaf.g_02775	Syai.g_00554
OG0003121	Syaf.g_02657	Syai.g_00704
OG0003122	Syaf.g_01519	Syai.g_00569
OG0003130	Syaf.g_01510	Syai.g_01921
OG0003137	Syaf.g_01099	Syai.g_02306
OG0003138	Syaf.g_01314	Syai.g_02119
OG0003143	Syaf.g_01680	Syai.g_01630
OG0003144	Syaf.g_00928	Syai.g_02514
OG0003148	Syaf.g_02493	Syai.g_00837, Syai.g_02718
OG0003181	Syaf.g_00838	Syai.g_02603
OG0003203	Syaf.g_01034	Syai.g_02377
OG0003254	Syaf.g_02772	Syai.g_00558
OG0003268	Syaf.g_01497	Syai.g_01933
OG0003270	Syaf.g_01795	Syai.g_01562
OG0003272	Syaf.g_01652	Syai.g_01700
OG0003273	Syaf.g_02233	Syai.g_01188
OG0003274	Syaf.g_02268	Syai.g_01147
OG0003275	Syaf.g_02318	Syai.g_01096
OG0003276	Syaf.g_02755	Syai.g_01206, Syai.g_01670
OG0003277	Syaf.g_02658	Syai.g_00703
OG0003278	Syaf.g_02378	Syai.g_01038
OG0003285	Syaf.g_01661	Syai.g_01689
OG0003290	Syaf.g_02766	Syai.g_00563
OG0003292	Syaf.g_01690	Syai.g_01652
OG0003296	Syaf.g_00977	Syai.g_02433
OG0003299	Syaf.g_00586	Syai.g_02847
OG0003300	Syaf.g_00584	Syai.g_02849
OG0003373	Syaf.g_02164	Syai.g_01199
OG0003499	Syaf.g_01328	Syai.g_02720
OG0003518	Syaf.g_01194	Syai.g_02246
OG0003519	Syaf.g_01741	Syai.g_01605
OG0003520	Syaf.g_01696	Syai.g_01647
OG0003521	Syaf.g_01955	Syai.g_02316
OG0003523	Syaf.g_01685	Syai.g_01656
OG0003552	Syaf.g_01329	Syai.g_02102
OG0003553	Syaf.g_02779	Syai.g_00546
OG0003554	Syaf.g_01759	Syai.g_01029, Syai.g_01586
OG0003555	Syaf.g_01724	Syai.g_01617
OG0003558	Syaf.g_00585	Syai.g_02848
OG0003560	Syaf.g_01755	Syai.g_01590
OG0003569	Syaf.g_00690	Syai.g_02728, Syai.g_02729, Syai.g_02727
OG0003570	Syaf.g_01112	Syai.g_01899
OG0003571	Syaf.g_01615	Syai.g_01746
OG0003664	Syaf.g_02165	Syai.g_01198
OG0003839	Syaf.g_01547	Syai.g_01830
OG0003847	Syaf.g_01700	Syai.g_01643
OG0003848	Syaf.g_02382	Syai.g_00994
OG0003849	Syaf.g_02238	Syai.g_01184
OG0003850	Syaf.g_02251	Syai.g_01164
OG0003851	Syaf.g_02319	Syai.g_01095
OG0003852	Syaf.g_01122	Syai.g_01937
OG0003854	Syaf.g_02242	Syai.g_00919
OG0003855	Syaf.g_01481	Syai.g_01954
OG0003857	Syaf.g_02636	Syai.g_00723
OG0003858	Syaf.g_01835	Syai.g_01528
OG0003862	Syaf.g_01694	Syai.g_01649
OG0003890	Syaf.g_00854	Syai.g_02586
OG0003891	Syaf.g_01343	Syai.g_02077
OG0003893	Syaf.g_01697	Syai.g_01646
OG0003895	Syaf.g_01461	Syai.g_01988
OG0003899	Syaf.g_00587	Syai.g_02846
OG0003908	Syaf.g_01953	Syai.g_01415
OG0003917	Syaf.g_02283	Syai.g_01129
OG0003920	Syaf.g_01760	Syai.g_01585
OG0003925	Syaf.g_00300	Syai.g_00140
OG0003926	Syaf.g_00508	Syai.g_02923
OG0003927	Syaf.g_01340	Syai.g_02080
OG0003929	Syaf.g_01437, Syaf.g_01421	Syai.g_02470
OG0003931	Syaf.g_02181	Syai.g_01216
OG0004310	Syaf.g_01970	Syai.g_01398
OG0004313	Syaf.g_01613	Syai.g_01748
OG0004317	Syaf.g_01952	Syai.g_01416
OG0004320	Syaf.g_01711	Syai.g_01636
OG0004351	Syaf.g_00983	Syai.g_02429
OG0004352	Syaf.g_01036	Syai.g_02375
OG0004354	Syaf.g_01727	Syai.g_01616
OG0004356	Syaf.g_02088	Syai.g_01283
OG0004357	Syaf.g_02662	Syai.g_00699
OG0004379	Syaf.g_01703	Syai.g_01640
OG0004380	Syaf.g_01794	Syai.g_01563
OG0004381	Syaf.g_02228	Syai.g_01903
OG0004384	Syaf.g_00611	Syai.g_02809
OG0004387	Syaf.g_00975	Syai.g_02435
