Orthogroup	Syaf	Syag
OG0001883	Syaf.g_01816	Syag.g_00785
OG0001884	Syaf.g_01807	Syag.g_00483
OG0001885	Syaf.g_01789	Syag.g_00764
OG0001886	Syaf.g_01785	Syag.g_00760
OG0001887	Syaf.g_02095	Syag.g_00619
OG0001888	Syaf.g_02073	Syag.g_00640
OG0001889	Syaf.g_02033	Syag.g_00682
OG0001890	Syaf.g_01370	Syag.g_00732
OG0001891	Syaf.g_01366	Syag.g_00736
OG0001892	Syaf.g_01333	Syag.g_00447
OG0001893	Syaf.g_02332	Syag.g_00382
OG0001894	Syaf.g_02311	Syag.g_00409
OG0001895	Syaf.g_02390	Syag.g_01296
OG0001896	Syaf.g_01220	Syag.g_00024
OG0001897	Syaf.g_00013	Syag.g_02854
OG0001898	Syaf.g_00029	Syag.g_02836
OG0001899	Syaf.g_00105	Syag.g_02761
OG0001900	Syaf.g_00218	Syag.g_02623
OG0001901	Syaf.g_00219	Syag.g_02622
OG0001902	Syaf.g_00251	Syag.g_02591
OG0001903	Syaf.g_00260	Syag.g_02582
OG0001904	Syaf.g_00336	Syag.g_02450
OG0001905	Syaf.g_00349	Syag.g_02438
OG0001906	Syaf.g_00861	Syag.g_01926
OG0001907	Syaf.g_00844	Syag.g_01944
OG0001908	Syaf.g_00793	Syag.g_01992
OG0001909	Syaf.g_00780	Syag.g_02006
OG0001910	Syaf.g_00715	Syag.g_02068
OG0001912	Syaf.g_00638	Syag.g_02139
OG0001913	Syaf.g_00636	Syag.g_02141
OG0001914	Syaf.g_01621	Syag.g_00149
OG0001915	Syaf.g_00509	Syag.g_02264
OG0001916	Syaf.g_02704	Syag.g_01510
OG0001917	Syaf.g_01932	Syag.g_00873
OG0001918	Syaf.g_01720	Syag.g_00209
OG0001918	Syaf.g_00547	Syag.g_00531
OG0001924	Syaf.g_02355	Syag.g_00366
OG0001925	Syaf.g_02356	Syag.g_00365
OG0001926	Syaf.g_02357	Syag.g_00364
OG0001927	Syaf.g_02362	Syag.g_00363
OG0001929	Syaf.g_00428	Syag.g_02352
OG0001932	Syaf.g_00381	Syag.g_02400
OG0001933	Syaf.g_00900	Syag.g_01888
OG0001934	Syaf.g_00915	Syag.g_01873
OG0001935	Syaf.g_00956	Syag.g_01826
OG0001936	Syaf.g_01689	Syag.g_00111
OG0001937	Syaf.g_01081	Syag.g_01648
OG0001938	Syaf.g_02727	Syag.g_01531
OG0001939	Syaf.g_01475	Syag.g_00441
OG0001940	Syaf.g_02585	Syag.g_00307
OG0001941	Syaf.g_01246	Syag.g_01220
OG0001944	Syaf.g_01498	Syag.g_00746
OG0001946	Syaf.g_01470	Syag.g_01005
OG0001947	Syaf.g_01406	Syag.g_00953
OG0001948	Syaf.g_01903	Syag.g_00844
OG0001949	Syaf.g_01882	Syag.g_00824
OG0001950	Syaf.g_01880	Syag.g_00822
OG0001951	Syaf.g_01863	Syag.g_00812
OG0001952	Syaf.g_01839	Syag.g_00788
OG0001953	Syaf.g_01838	Syag.g_00787
OG0001957	Syaf.g_02327	Syag.g_00387
OG0001958	Syaf.g_02138	Syag.g_00558
OG0001961	Syaf.g_02503	Syag.g_01351
OG0001964	Syaf.g_00161	Syag.g_02706
OG0001965	Syaf.g_02281	Syag.g_01457
OG0001966	Syaf.g_00213	Syag.g_02629
OG0001967	Syaf.g_00215	Syag.g_02627
OG0001968	Syaf.g_00216	Syag.g_02626
OG0001969	Syaf.g_00278	Syag.g_02561
OG0001970	Syaf.g_00859	Syag.g_01928
OG0001971	Syaf.g_00782	Syag.g_02004
OG0001972	Syaf.g_00703	Syag.g_02082
OG0001974	Syaf.g_00650	Syag.g_02122
OG0001975	Syaf.g_01620	Syag.g_00150
OG0001976	Syaf.g_01622	Syag.g_00148
OG0001978	Syaf.g_00202, Syaf.g_00199, Syaf.g_00200	Syag.g_02649
OG0001979	Syaf.g_01474	Syag.g_01012
OG0001980	Syaf.g_00033	Syag.g_02832
OG0001990	Syaf.g_00536	Syag.g_02236
OG0001993	Syaf.g_02353	Syag.g_00368
OG0001994	Syaf.g_02354	Syag.g_00367
OG0001996	Syaf.g_00464	Syag.g_02306
OG0001997	Syaf.g_00925	Syag.g_01862
OG0001999	Syaf.g_01184	Syag.g_01737
OG0002000	Syaf.g_02677	Syag.g_01481
OG0002002	Syaf.g_01567	Syag.g_01059
OG0002006	Syaf.g_01405	Syag.g_00952
OG0002007	Syaf.g_01404	Syag.g_00951
OG0002008	Syaf.g_01916	Syag.g_00856
OG0002010	Syaf.g_02454	Syag.g_01384
OG0002012	Syaf.g_01756	Syag.g_01609
OG0002013	Syaf.g_00341	Syag.g_01841
OG0002014	Syaf.g_00328	Syag.g_02473, Syag.g_02462
OG0002015	Syaf.g_00327	Syag.g_02459
OG0002016	Syaf.g_00722	Syag.g_02062
OG0002017	Syaf.g_00599	Syag.g_02179
OG0002018	Syaf.g_00538	Syag.g_02234
OG0002020	Syaf.g_00544	Syag.g_02228
OG0002021	Syaf.g_00546	Syag.g_02226
OG0002022	Syaf.g_00549	Syag.g_02225
OG0002023	Syaf.g_00550	Syag.g_02224
OG0002024	Syaf.g_00556	Syag.g_02217
OG0002029	Syaf.g_01511	Syag.g_01347
OG0002037	Syaf.g_02723	Syag.g_01037
OG0002038	Syaf.g_01299	Syag.g_01131
OG0002039	Syaf.g_01312	Syag.g_01118
OG0002040	Syaf.g_01313	Syag.g_01117
OG0002041	Syaf.g_01898	Syag.g_00840
OG0002042	Syaf.g_01869	Syag.g_00818
OG0002043	Syaf.g_01800	Syag.g_00771
OG0002044	Syaf.g_01390	Syag.g_00715, Syag.g_01174
OG0002045	Syaf.g_02506	Syag.g_01346
OG0002046	Syaf.g_02511, Syaf.g_02510	Syag.g_01342
OG0002047	Syaf.g_02809	Syag.g_00003
OG0002048	Syaf.g_00072	Syag.g_02795
OG0002049	Syaf.g_00153	Syag.g_02712
OG0002050	Syaf.g_00224	Syag.g_02617
OG0002051	Syaf.g_00796	Syag.g_01989
OG0002053	Syaf.g_02170	Syag.g_00514
OG0002054	Syaf.g_00557	Syag.g_02216
OG0002055	Syaf.g_00554	Syag.g_02219
OG0002056	Syaf.g_00261	Syag.g_02581
OG0002106	Syaf.g_02774	Syag.g_01417
OG0002110	Syaf.g_00155	Syag.g_00103
OG0002113	Syaf.g_00459	Syag.g_02311
OG0002115	Syaf.g_01045	Syag.g_01679
OG0002116	Syaf.g_01076	Syag.g_01653
OG0002117	Syaf.g_01305	Syag.g_01124
OG0002119	Syaf.g_00727	Syag.g_02057
OG0002120	Syaf.g_01744	Syag.g_00745
OG0002121	Syaf.g_02230	Syag.g_00172
OG0002123	Syaf.g_01978	Syag.g_00918
OG0002124	Syaf.g_01342	Syag.g_00738
OG0002126	Syaf.g_00323	Syag.g_02460
OG0002127	Syaf.g_00840	Syag.g_01946
OG0002128	Syaf.g_01619	Syag.g_00146
OG0002129	Syaf.g_02430	Syag.g_01403
OG0002130	Syaf.g_01256	Syag.g_01190
OG0002131	Syaf.g_00545	Syag.g_02227
OG0002132	Syaf.g_00553	Syag.g_02220
OG0002133	Syaf.g_00555	Syag.g_02218
OG0002134	Syaf.g_00371	Syag.g_02410
OG0002135	Syaf.g_01003	Syag.g_01722
OG0002136	Syaf.g_01004	Syag.g_01721
OG0002138	Syaf.g_01476	Syag.g_00463
OG0002139	Syaf.g_01550	Syag.g_01040
OG0002141	Syaf.g_01954, Syaf.g_02271	Syag.g_00491
OG0002142	Syaf.g_02395	Syag.g_01439
OG0002143	Syaf.g_02802	Syag.g_00010
OG0002144	Syaf.g_00147	Syag.g_02717
OG0002156	Syaf.g_02392	Syag.g_01303
OG0002159	Syaf.g_00400, Syaf.g_00943	Syag.g_02381
OG0002162	Syaf.g_02592	Syag.g_00300
OG0002163	Syaf.g_00623	Syag.g_02150
OG0002167	Syaf.g_02647	Syag.g_01842
OG0002168	Syaf.g_01407	Syag.g_00954
OG0002169	Syaf.g_02810	Syag.g_00002
OG0002170	Syaf.g_00027	Syag.g_02839
OG0002171	Syaf.g_00320	Syag.g_02464
OG0002174	Syaf.g_00598	Syag.g_02180
OG0002175	Syaf.g_00681	Syag.g_02095
OG0002177	Syaf.g_02240	Syag.g_01022
OG0002178	Syaf.g_00552	Syag.g_02222
OG0002179	Syaf.g_00352	Syag.g_02435
OG0002180	Syaf.g_00252	Syag.g_02590
OG0002181	Syaf.g_00221	Syag.g_02620
OG0002182	Syaf.g_00203	Syag.g_02639
OG0002183	Syaf.g_00934	Syag.g_01851
OG0002184	Syaf.g_00937	Syag.g_01847
OG0002185	Syaf.g_00946	Syag.g_01837
OG0002186	Syaf.g_01005	Syag.g_01720
OG0002187	Syaf.g_01006	Syag.g_01719
OG0002188	Syaf.g_01042	Syag.g_01682
OG0002189	Syaf.g_01043	Syag.g_01681
OG0002190	Syaf.g_01090	Syag.g_01639
OG0002191	Syaf.g_01212	Syag.g_00027
OG0002192	Syaf.g_01315	Syag.g_01116
OG0002193	Syaf.g_01491, Syaf.g_01824	Syag.g_01020
OG0002194	Syaf.g_01554	Syag.g_01044
OG0002195	Syaf.g_02098	Syag.g_00614
OG0002196	Syaf.g_02062	Syag.g_00652
OG0002197	Syaf.g_01906	Syag.g_00846
OG0002198	Syaf.g_02290	Syag.g_00433
OG0002199	Syaf.g_02295	Syag.g_00429
OG0002200	Syaf.g_02416	Syag.g_01419
OG0002201	Syaf.g_02551	Syag.g_00347
OG0002202	Syaf.g_02552	Syag.g_00346
OG0002203	Syaf.g_02553	Syag.g_00345
OG0002204	Syaf.g_02570	Syag.g_00326
OG0002205	Syaf.g_02587	Syag.g_00305
OG0002206	Syaf.g_02603	Syag.g_00293
OG0002207	Syaf.g_02613	Syag.g_00283
OG0002208	Syaf.g_02730	Syag.g_01534
OG0002209	Syaf.g_00015	Syag.g_02852
OG0002210	Syaf.g_00064	Syag.g_02803
OG0002211	Syaf.g_00101	Syag.g_02765
OG0002212	Syaf.g_00663	Syag.g_02111
OG0002213	Syaf.g_00658	Syag.g_02115
OG0002214	Syaf.g_00522	Syag.g_02250
OG0002231	Syaf.g_01265	Syag.g_01180
OG0002233	Syaf.g_02002	Syag.g_00437
OG0002234	Syaf.g_02259	Syag.g_00402
OG0002236	Syaf.g_01641	Syag.g_00571
OG0002237	Syaf.g_02317	Syag.g_00403
OG0002239	Syaf.g_01623	Syag.g_01661
OG0002241	Syaf.g_02512	Syag.g_01341
OG0002242	Syaf.g_00321	Syag.g_02463
OG0002243	Syaf.g_00667	Syag.g_02107
OG0002244	Syaf.g_01663	Syag.g_01792
OG0002245	Syaf.g_02800	Syag.g_00012
OG0002247	Syaf.g_02594	Syag.g_00298
OG0002248	Syaf.g_01466	Syag.g_01000
OG0002250	Syaf.g_00933	Syag.g_01852
OG0002251	Syaf.g_01094	Syag.g_01636
OG0002252	Syaf.g_02287	Syag.g_01770
OG0002253	Syaf.g_01266	Syag.g_01179
OG0002254	Syaf.g_01949	Syag.g_00889
OG0002255	Syaf.g_01890	Syag.g_00832
OG0002256	Syaf.g_01714	Syag.g_01796
OG0002257	Syaf.g_02266	Syag.g_00478
OG0002258	Syaf.g_02571	Syag.g_00325
OG0002259	Syaf.g_02650	Syag.g_01450
OG0002260	Syaf.g_01549	Syag.g_01039
OG0002279	Syaf.g_00901	Syag.g_01887
OG0002281	Syaf.g_02586	Syag.g_00306
OG0002286	Syaf.g_00682	Syag.g_02094
OG0002287	Syaf.g_00326	Syag.g_02457
OG0002289	Syaf.g_02514	Syag.g_01339
OG0002290	Syaf.g_01600	Syag.g_02643
OG0002296	Syaf.g_02449	Syag.g_01389
OG0002297	Syaf.g_01493	Syag.g_00071
OG0002298	Syaf.g_01886	Syag.g_00828
OG0002299	Syaf.g_01841	Syag.g_00790
OG0002300	Syaf.g_01749	Syag.g_00470
OG0002301	Syaf.g_02326	Syag.g_00201
OG0002302	Syaf.g_02745	Syag.g_01549
OG0002303	Syaf.g_02801	Syag.g_00011
OG0002304	Syaf.g_00043	Syag.g_02683
OG0002304	Syaf.g_00050	Syag.g_02821
OG0002305	Syaf.g_00898	Syag.g_01889
OG0002306	Syaf.g_00551	Syag.g_02223
OG0002328	Syaf.g_00920	Syag.g_01867
OG0002330	Syaf.g_01624	Syag.g_00992
OG0002331	Syaf.g_02003	Syag.g_00211
OG0002337	Syaf.g_00236	Syag.g_02605
OG0002338	Syaf.g_00329	Syag.g_02456
OG0002339	Syaf.g_00342	Syag.g_02447
OG0002343	Syaf.g_00189	Syag.g_02669
OG0002350	Syaf.g_00031	Syag.g_02834
OG0002351	Syaf.g_00277	Syag.g_02562
OG0002352	Syaf.g_01300	Syag.g_01130
OG0002353	Syaf.g_02036	Syag.g_00679
OG0002354	Syaf.g_01862	Syag.g_00811
OG0002355	Syaf.g_01999	Syag.g_00254
OG0002356	Syaf.g_02529	Syag.g_01329
OG0002357	Syaf.g_00595	Syag.g_00469
OG0002358	Syaf.g_01211	Syag.g_00031
OG0002359	Syaf.g_02457	Syag.g_01381
OG0002385	Syaf.g_00680	Syag.g_02096
OG0002388	Syaf.g_02525	Syag.g_01333
OG0002396	Syaf.g_00128	Syag.g_02738
OG0002400	Syaf.g_02231	Syag.g_01602
OG0002401	Syaf.g_01301	Syag.g_01129
OG0002403	Syaf.g_01579	Syag.g_01068
OG0002404	Syaf.g_01968	Syag.g_02665
OG0002406	Syaf.g_02236	Syag.g_00885
OG0002407	Syaf.g_01668	Syag.g_00488
OG0002408	Syaf.g_02261	Syag.g_00099
OG0002409	Syaf.g_00602	Syag.g_02176
OG0002410	Syaf.g_02248	Syag.g_02243
OG0002411	Syaf.g_01393	Syag.g_00712
OG0002438	Syaf.g_02013	Syag.g_02147
OG0002449	Syaf.g_00539	Syag.g_02233
OG0002452	Syaf.g_00541	Syag.g_02231
OG0002458	Syaf.g_00564	Syag.g_02209
OG0002459	Syaf.g_00566	Syag.g_02207
OG0002460	Syaf.g_00567	Syag.g_02206
OG0002463	Syaf.g_01905	Syag.g_02384
OG0002466	Syaf.g_01158	Syag.g_01759
OG0002467	Syaf.g_01489	Syag.g_00324
OG0002468	Syaf.g_01552	Syag.g_01042
OG0002470	Syaf.g_01628	Syag.g_00501
OG0002471	Syaf.g_01718	Syag.g_00481
OG0002472	Syaf.g_01649	Syag.g_00528
OG0002473	Syaf.g_00791	Syag.g_01994
OG0002474	Syaf.g_00148	Syag.g_02716
OG0002475	Syaf.g_02456	Syag.g_01382
OG0002476	Syaf.g_01670	Syag.g_00921
OG0002520	Syaf.g_01020	Syag.g_01706
OG0002521	Syaf.g_01049	Syag.g_01675
OG0002523	Syaf.g_01486	Syag.g_00079
OG0002524	Syaf.g_01748	Syag.g_00077
OG0002526	Syaf.g_01728	Syag.g_00489
OG0002532	Syaf.g_02265	Syag.g_00100
OG0002533	Syaf.g_02629	Syag.g_00258
OG0002534	Syaf.g_00034	Syag.g_02829
OG0002535	Syaf.g_00037	Syag.g_02826
OG0002536	Syaf.g_00058	Syag.g_02809
OG0002537	Syaf.g_00774	Syag.g_02014
OG0002538	Syaf.g_00757	Syag.g_02037
OG0002540	Syaf.g_00563	Syag.g_02210
OG0002542	Syaf.g_01222	Syag.g_00707
OG0002544	Syaf.g_01666	Syag.g_01588
OG0002547	Syaf.g_02532	Syag.g_01326
OG0002567	Syaf.g_01132, Syaf.g_01138	Syag.g_01586
OG0002568	Syaf.g_00973	Syag.g_00332
OG0002574	Syaf.g_02524	Syag.g_01334
OG0002575	Syaf.g_02526	Syag.g_01332
OG0002576	Syaf.g_02527	Syag.g_01331
OG0002581	Syaf.g_02010, Syaf.g_01870	Syag.g_00060
OG0002585	Syaf.g_00888, Syaf.g_00892, Syaf.g_02811	Syag.g_01896
OG0002591	Syaf.g_01540	Syag.g_01269
OG0002594	Syaf.g_01192	Syag.g_00183
OG0002596	Syaf.g_01837, Syaf.g_01535	Syag.g_00174
OG0002603	Syaf.g_02255	Syag.g_00243
OG0002605	Syaf.g_00032	Syag.g_02833
OG0002606	Syaf.g_00562	Syag.g_02211
OG0002608	Syaf.g_01456	Syag.g_00989
OG0002609	Syaf.g_01363	Syag.g_00737
OG0002610	Syaf.g_00025	Syag.g_02841
OG0002639	Syaf.g_00783	Syag.g_01297
OG0002647	Syaf.g_00685	Syag.g_02109
OG0002648	Syaf.g_00657	Syag.g_02116
OG0002649	Syaf.g_00656	Syag.g_02117
OG0002650	Syaf.g_00655	Syag.g_02118
OG0002653	Syaf.g_00683	Syag.g_02093
OG0002672	Syaf.g_01629	Syag.g_00502
OG0002673	Syaf.g_01356	Syag.g_01244
OG0002674	Syaf.g_00076	Syag.g_02791
OG0002676	Syaf.g_00535	Syag.g_02237
OG0002684	Syaf.g_00618	Syag.g_02162
OG0002685	Syaf.g_01699	Syag.g_00189
OG0002705	Syaf.g_00971	Syag.g_00401
OG0002737	Syaf.g_01183	Syag.g_01738
OG0002752	Syaf.g_00548	Syag.g_00530
OG0002754	Syaf.g_02509	Syag.g_01343
OG0002758	Syaf.g_01716	Syag.g_00228
OG0002762	Syaf.g_00670, Syaf.g_00673, Syaf.g_00671	Syag.g_02097
OG0002807	Syaf.g_01630	Syag.g_00503
OG0002856	Syaf.g_01778	Syag.g_02166
OG0002860	Syaf.g_01345	Syag.g_01247
OG0002865	Syaf.g_02767	Syag.g_01023
OG0002868	Syaf.g_00610	Syag.g_00587
OG0002870	Syaf.g_00340	Syag.g_01840
OG0002872	Syaf.g_00773	Syag.g_02015
OG0002874	Syaf.g_02435	Syag.g_00160
OG0002875	Syaf.g_02436	Syag.g_00159
OG0002876	Syaf.g_02438	Syag.g_00157
OG0002877	Syaf.g_02440	Syag.g_00155
OG0002878	Syaf.g_02441	Syag.g_00154
OG0002910	Syaf.g_01871	Syag.g_00029
OG0002916	Syaf.g_00698	Syag.g_02105
OG0002941	Syaf.g_02156	Syag.g_01808
OG0002953	Syaf.g_01064	Syag.g_00098
OG0002954	Syaf.g_01095	Syag.g_01635
OG0002959	Syaf.g_01742	Syag.g_01458
OG0002961	Syaf.g_01614	Syag.g_00192
OG0002965	Syaf.g_01655	Syag.g_01323
OG0002967	Syaf.g_01648	Syag.g_00527
OG0002983	Syaf.g_02725	Syag.g_01035
OG0002984	Syaf.g_02724	Syag.g_01036
OG0002986	Syaf.g_01736	Syag.g_01288
OG0002987	Syaf.g_01737	Syag.g_01289
OG0002988	Syaf.g_01738	Syag.g_01290
OG0002990	Syaf.g_00048	Syag.g_02686
OG0002991	Syaf.g_02437	Syag.g_00158
OG0002992	Syaf.g_02439	Syag.g_00156
OG0002995	Syaf.g_01657	Syag.g_00097
OG0003043	Syaf.g_01330	Syag.g_01315
OG0003064	Syaf.g_01069	Syag.g_01806
OG0003107	Syaf.g_02188, Syaf.g_01658	Syag.g_00178
OG0003112	Syaf.g_01686	Syag.g_00206
OG0003115	Syaf.g_02257	Syag.g_00248
OG0003122	Syaf.g_01519	Syag.g_00249
OG0003130	Syaf.g_01510	Syag.g_01245
OG0003132	Syaf.g_00049	Syag.g_02685
OG0003137	Syaf.g_01099	Syag.g_01629
OG0003250	Syaf.g_01556	Syag.g_01858, Syag.g_00238
OG0003251	Syaf.g_02146	Syag.g_01252
OG0003254	Syaf.g_02772	Syag.g_00087
OG0003270	Syaf.g_01795	Syag.g_00110
OG0003275	Syaf.g_02318	Syag.g_00400
OG0003279	Syaf.g_00042	Syag.g_02822
OG0003285	Syaf.g_01661	Syag.g_00072
OG0003290	Syaf.g_02766	Syag.g_00533
OG0003305	Syaf.g_02469	Syag.g_01368
OG0003520	Syaf.g_01696	Syag.g_00397
OG0003552	Syaf.g_01329	Syag.g_00949
OG0003851	Syaf.g_02319	Syag.g_01051
OG0003852	Syaf.g_01122	Syag.g_01573
OG0003924	Syaf.g_00152	Syag.g_02713
OG0003926	Syaf.g_00508	Syag.g_01463
OG0003931	Syaf.g_02181	Syag.g_00547
OG0003932	Syaf.g_02217, Syaf.g_02216	Syag.g_01807
OG0004338	Syaf.g_02191	Syag.g_00529
OG0004385	Syaf.g_00180	Syag.g_02680, Syag.g_02681
OG0004388	Syaf.g_01361	Syag.g_00474
OG0004391	Syaf.g_01522	Syag.g_01559
OG0004392	Syaf.g_01650	Syag.g_00200
OG0004393	Syaf.g_01695	Syag.g_00484
OG0005112	Syaf.g_00156	Syag.g_00102
OG0005131	Syaf.g_01679	Syag.g_01228
OG0005135	Syaf.g_01876	Syag.g_01604
OG0005139	Syaf.g_02159	Syag.g_02160
OG0005140	Syaf.g_02160	Syag.g_02159
OG0006006	Syaf.g_01351	Syag.g_00398
OG0006007	Syaf.g_01517	Syag.g_02439
OG0006022	Syaf.g_02195	Syag.g_01432
OG0006026	Syaf.g_02243	Syag.g_01258
OG0006027	Syaf.g_02245	Syag.g_01257
