Orthogroup	Syaf	Syaa
OG0001768	Syaf.g_00778	Syaa.g_02505
OG0001769	Syaf.g_02291	Syaa.g_01614
OG0001770	Syaf.g_01631	Syaa.g_00115
OG0001771	Syaf.g_01656	Syaa.g_01514
OG0001783	Syaf.g_00385	Syaa.g_00126
OG0001784	Syaf.g_00929	Syaa.g_02354
OG0001785	Syaf.g_01161	Syaa.g_00648
OG0001786	Syaf.g_01071	Syaa.g_00581
OG0001787	Syaf.g_02655	Syaa.g_01981
OG0001788	Syaf.g_02652	Syaa.g_01978
OG0001789	Syaf.g_01255	Syaa.g_00736
OG0001790	Syaf.g_01279	Syaa.g_00760
OG0001792	Syaf.g_01572	Syaa.g_00977
OG0001794	Syaf.g_01944	Syaa.g_01283
OG0001796	Syaf.g_01925	Syaa.g_01303
OG0001797	Syaf.g_01817	Syaa.g_01382
OG0001798	Syaf.g_02333	Syaa.g_01655
OG0001799	Syaf.g_02294	Syaa.g_01617
OG0001800	Syaf.g_02386	Syaa.g_01750
OG0001801	Syaf.g_02394	Syaa.g_01759
OG0001803	Syaf.g_01225	Syaa.g_00709
OG0001804	Syaf.g_02805	Syaa.g_02147
OG0001805	Syaf.g_00195	Syaa.g_00305
OG0001806	Syaf.g_00233	Syaa.g_00272
OG0001807	Syaf.g_00334	Syaa.g_00176
OG0001808	Syaf.g_00347	Syaa.g_00163
OG0001810	Syaf.g_00849	Syaa.g_02432
OG0001811	Syaf.g_00788	Syaa.g_02497
OG0001812	Syaf.g_00660	Syaa.g_02582
OG0001813	Syaf.g_00607	Syaa.g_02646
OG0001814	Syaf.g_00516	Syaa.g_02744
OG0001815	Syaf.g_00503	Syaa.g_02753
OG0001816	Syaf.g_02117	Syaa.g_01082
OG0001817	Syaf.g_02239, Syaf.g_01533	Syaa.g_00409, Syaa.g_01714
OG0001838	Syaf.g_00490	Syaa.g_00008
OG0001839	Syaf.g_00460	Syaa.g_00039
OG0001840	Syaf.g_00442	Syaa.g_00056
OG0001841	Syaf.g_00435	Syaa.g_00063
OG0001842	Syaf.g_01115	Syaa.g_00634
OG0001843	Syaf.g_00379	Syaa.g_00131
OG0001844	Syaf.g_00378	Syaa.g_00132
OG0001845	Syaf.g_00377	Syaa.g_00133
OG0001846	Syaf.g_00873	Syaa.g_02408
OG0001847	Syaf.g_00875	Syaa.g_02406
OG0001848	Syaf.g_00879	Syaa.g_02402
OG0001849	Syaf.g_00936	Syaa.g_00328
OG0001850	Syaf.g_00947	Syaa.g_00337
OG0001851	Syaf.g_00953	Syaa.g_00343
OG0001852	Syaf.g_00954	Syaa.g_00344
OG0001853	Syaf.g_00961	Syaa.g_00351
OG0001854	Syaf.g_02788	Syaa.g_02109
OG0001856	Syaf.g_01059	Syaa.g_00575
OG0001857	Syaf.g_01062	Syaa.g_00578
OG0001858	Syaf.g_01096	Syaa.g_00606
OG0001859	Syaf.g_02743	Syaa.g_02069
OG0001860	Syaf.g_02729	Syaa.g_02055
OG0001861	Syaf.g_02714	Syaa.g_02044
OG0001862	Syaf.g_02703	Syaa.g_02033
OG0001863	Syaf.g_02698	Syaa.g_02028
OG0001864	Syaf.g_02644	Syaa.g_01969
OG0001865	Syaf.g_02572	Syaa.g_01901
OG0001866	Syaf.g_02549	Syaa.g_01878
OG0001867	Syaf.g_02368	Syaa.g_01681
OG0001868	Syaf.g_01251	Syaa.g_00732
OG0001869	Syaf.g_01283	Syaa.g_00764
OG0001870	Syaf.g_01291	Syaa.g_00773
OG0001871	Syaf.g_01297	Syaa.g_00778
OG0001872	Syaf.g_01566	Syaa.g_00970
OG0001873	Syaf.g_01609	Syaa.g_01023
OG0001874	Syaf.g_01612	Syaa.g_01026
OG0001877	Syaf.g_01471	Syaa.g_00908
OG0001878	Syaf.g_01918	Syaa.g_01310
OG0001879	Syaf.g_01912	Syaa.g_01316
OG0001880	Syaf.g_01866	Syaa.g_01352
OG0001881	Syaf.g_01864	Syaa.g_01354
OG0001882	Syaf.g_01840	Syaa.g_01379
OG0001883	Syaf.g_01816	Syaa.g_01384
OG0001884	Syaf.g_01807	Syaa.g_01393
OG0001885	Syaf.g_01789	Syaa.g_01407
OG0001886	Syaf.g_01785	Syaa.g_01411
OG0001887	Syaf.g_02095	Syaa.g_01103
OG0001888	Syaf.g_02073	Syaa.g_01131
OG0001889	Syaf.g_02033	Syaa.g_01186
OG0001890	Syaf.g_01370	Syaa.g_00825
OG0001891	Syaf.g_01366	Syaa.g_00821
OG0001892	Syaf.g_01333	Syaa.g_00809
OG0001893	Syaf.g_02332	Syaa.g_01654
OG0001894	Syaf.g_02311	Syaa.g_01634, Syaa.g_01635
OG0001895	Syaf.g_02390	Syaa.g_01756
OG0001896	Syaf.g_01220	Syaa.g_00697
OG0001897	Syaf.g_00013	Syaa.g_02172
OG0001898	Syaf.g_00029	Syaa.g_02188
OG0001899	Syaf.g_00105	Syaa.g_02261
OG0001900	Syaf.g_00218	Syaa.g_00287
OG0001901	Syaf.g_00219	Syaa.g_00286
OG0001902	Syaf.g_00251	Syaa.g_00255
OG0001903	Syaf.g_00260	Syaa.g_00246
OG0001904	Syaf.g_00336	Syaa.g_00173
OG0001905	Syaf.g_00349	Syaa.g_00161
OG0001906	Syaf.g_00861	Syaa.g_02421
OG0001907	Syaf.g_00844	Syaa.g_02441
OG0001908	Syaf.g_00793	Syaa.g_02492
OG0001909	Syaf.g_00780	Syaa.g_02503
OG0001910	Syaf.g_00715	Syaa.g_02555
OG0001912	Syaf.g_00638	Syaa.g_02602
OG0001913	Syaf.g_00636	Syaa.g_02604
OG0001914	Syaf.g_01621	Syaa.g_01033
OG0001915	Syaf.g_00509	Syaa.g_02750
OG0001916	Syaf.g_02704	Syaa.g_02034
OG0001917	Syaf.g_01932	Syaa.g_01296
OG0001918	Syaf.g_01720	Syaa.g_01473
OG0001918	Syaf.g_00547	Syaa.g_02702
OG0001924	Syaf.g_02355	Syaa.g_01671
OG0001925	Syaf.g_02356	Syaa.g_01672
OG0001926	Syaf.g_02357	Syaa.g_01673
OG0001927	Syaf.g_02362	Syaa.g_01674
OG0001929	Syaf.g_00428	Syaa.g_00070
OG0001930	Syaf.g_01114	Syaa.g_00633
OG0001931	Syaf.g_01113	Syaa.g_00632
OG0001933	Syaf.g_00900	Syaa.g_02383
OG0001934	Syaf.g_00915	Syaa.g_02368
OG0001935	Syaf.g_00956	Syaa.g_00346
OG0001936	Syaf.g_01689	Syaa.g_01533
OG0001937	Syaf.g_01081	Syaa.g_00591
OG0001939	Syaf.g_01475	Syaa.g_00912
OG0001940	Syaf.g_02585	Syaa.g_01914
OG0001941	Syaf.g_01246	Syaa.g_00727
OG0001944	Syaf.g_01498	Syaa.g_01433
OG0001946	Syaf.g_01470	Syaa.g_00907
OG0001947	Syaf.g_01406	Syaa.g_00859
OG0001948	Syaf.g_01903	Syaa.g_01325
OG0001949	Syaf.g_01882	Syaa.g_01344
OG0001950	Syaf.g_01880	Syaa.g_01346
OG0001951	Syaf.g_01863	Syaa.g_01355
OG0001952	Syaf.g_01839	Syaa.g_01380
OG0001953	Syaf.g_01838	Syaa.g_01381
OG0001954	Syaf.g_01746	Syaa.g_01438
OG0001957	Syaf.g_02327	Syaa.g_01649
OG0001958	Syaf.g_02138	Syaa.g_01062
OG0001961	Syaf.g_02503	Syaa.g_01847
OG0001964	Syaf.g_00161	Syaa.g_02335
OG0001965	Syaf.g_02281	Syaa.g_01602
OG0001966	Syaf.g_00213	Syaa.g_00292
OG0001967	Syaf.g_00215	Syaa.g_00290
OG0001968	Syaf.g_00216	Syaa.g_00289
OG0001969	Syaf.g_00278	Syaa.g_00224
OG0001970	Syaf.g_00859	Syaa.g_02423
OG0001971	Syaf.g_00782	Syaa.g_02501
OG0001972	Syaf.g_00703	Syaa.g_02567
OG0001974	Syaf.g_00650	Syaa.g_02587
OG0001975	Syaf.g_01620	Syaa.g_01032
OG0001976	Syaf.g_01622	Syaa.g_01034
OG0001979	Syaf.g_01474	Syaa.g_00911
OG0001980	Syaf.g_00033	Syaa.g_02192
OG0001990	Syaf.g_00536	Syaa.g_02721
OG0001991	Syaf.g_02163	Syaa.g_01102
OG0001993	Syaf.g_02353	Syaa.g_01669
OG0001994	Syaf.g_02354	Syaa.g_01670
OG0001995	Syaf.g_01487	Syaa.g_00925
OG0001996	Syaf.g_00464	Syaa.g_00036
OG0001997	Syaf.g_00925	Syaa.g_02356
OG0001999	Syaf.g_01184	Syaa.g_00675
OG0002000	Syaf.g_02677	Syaa.g_02004
OG0002002	Syaf.g_01567	Syaa.g_00971
OG0002006	Syaf.g_01405	Syaa.g_00858
OG0002007	Syaf.g_01404	Syaa.g_00857
OG0002008	Syaf.g_01916	Syaa.g_01312
OG0002009	Syaf.g_02084	Syaa.g_01114
OG0002010	Syaf.g_02454	Syaa.g_01804
OG0002011	Syaf.g_02799	Syaa.g_02141
OG0002012	Syaf.g_01756	Syaa.g_01427
OG0002013	Syaf.g_00341	Syaa.g_02151
OG0002014	Syaf.g_00328	Syaa.g_00187
OG0002015	Syaf.g_00327	Syaa.g_00182
OG0002016	Syaf.g_00722	Syaa.g_02551
OG0002017	Syaf.g_00599	Syaa.g_02656
OG0002020	Syaf.g_00544	Syaa.g_02704
OG0002021	Syaf.g_00546	Syaa.g_02703
OG0002022	Syaf.g_00549	Syaa.g_02700
OG0002023	Syaf.g_00550	Syaa.g_02699
OG0002024	Syaf.g_00556	Syaa.g_02692
OG0002038	Syaf.g_01299	Syaa.g_00779
OG0002040	Syaf.g_01313	Syaa.g_00793
OG0002044	Syaf.g_01390	Syaa.g_00842
OG0002045	Syaf.g_02506	Syaa.g_01850
OG0002047	Syaf.g_02809	Syaa.g_02152
OG0002048	Syaf.g_00072	Syaa.g_02228
OG0002049	Syaf.g_00153	Syaa.g_02325
OG0002050	Syaf.g_00224	Syaa.g_00281
OG0002051	Syaf.g_00796	Syaa.g_02489
OG0002054	Syaf.g_00557	Syaa.g_02691
OG0002055	Syaf.g_00554	Syaa.g_02695
OG0002056	Syaf.g_00261	Syaa.g_00245
OG0002106	Syaf.g_02774	Syaa.g_02085
OG0002113	Syaf.g_00459	Syaa.g_00040
OG0002115	Syaf.g_01045	Syaa.g_00561
OG0002116	Syaf.g_01076	Syaa.g_00586
OG0002117	Syaf.g_01305	Syaa.g_00784
OG0002118	Syaf.g_01577	Syaa.g_01227
OG0002119	Syaf.g_00727	Syaa.g_02546
OG0002120	Syaf.g_01744	Syaa.g_01440
OG0002121	Syaf.g_02230	Syaa.g_01513
OG0002123	Syaf.g_01978	Syaa.g_01241
OG0002124	Syaf.g_01342	Syaa.g_00820
OG0002126	Syaf.g_00323	Syaa.g_00185
OG0002127	Syaf.g_00840	Syaa.g_02443, Syaa.g_02440
OG0002128	Syaf.g_01619	Syaa.g_01031
OG0002129	Syaf.g_02430	Syaa.g_01787
OG0002130	Syaf.g_01256	Syaa.g_00737
OG0002132	Syaf.g_00553	Syaa.g_02696
OG0002133	Syaf.g_00555	Syaa.g_02694, Syaa.g_02693
OG0002134	Syaf.g_00371	Syaa.g_00139
OG0002135	Syaf.g_01003	Syaa.g_00520
OG0002136	Syaf.g_01004	Syaa.g_00521
OG0002138	Syaf.g_01476	Syaa.g_00913
OG0002139	Syaf.g_01550	Syaa.g_00956
OG0002141	Syaf.g_02271	Syaa.g_01596
OG0002142	Syaf.g_02395	Syaa.g_01760
OG0002143	Syaf.g_02802	Syaa.g_02144
OG0002144	Syaf.g_00147	Syaa.g_02319
OG0002160	Syaf.g_01485	Syaa.g_00923
OG0002162	Syaf.g_02592	Syaa.g_01921
OG0002168	Syaf.g_01407	Syaa.g_00861
OG0002169	Syaf.g_02810	Syaa.g_02153
OG0002170	Syaf.g_00027	Syaa.g_02186
OG0002171	Syaf.g_00320	Syaa.g_00189
OG0002178	Syaf.g_00552	Syaa.g_02697
OG0002179	Syaf.g_00352	Syaa.g_00158
OG0002180	Syaf.g_00252	Syaa.g_00254
OG0002181	Syaf.g_00221	Syaa.g_00284
OG0002182	Syaf.g_00203	Syaa.g_00302
OG0002183	Syaf.g_00934	Syaa.g_00326
OG0002184	Syaf.g_00937	Syaa.g_00329
OG0002185	Syaf.g_00946	Syaa.g_00336
OG0002186	Syaf.g_01005	Syaa.g_00522
OG0002187	Syaf.g_01006	Syaa.g_00523
OG0002188	Syaf.g_01042	Syaa.g_00558
OG0002189	Syaf.g_01043	Syaa.g_00559
OG0002190	Syaf.g_01090	Syaa.g_00600
OG0002191	Syaf.g_01212	Syaa.g_00699
OG0002192	Syaf.g_01315	Syaa.g_00795
OG0002193	Syaf.g_01491, Syaf.g_01824	Syaa.g_00929
OG0002194	Syaf.g_01554	Syaa.g_00960
OG0002195	Syaf.g_02098	Syaa.g_01099
OG0002196	Syaf.g_02062	Syaa.g_01141
OG0002197	Syaf.g_01906	Syaa.g_01322
OG0002198	Syaf.g_02290	Syaa.g_01613
OG0002199	Syaf.g_02295	Syaa.g_01618
OG0002200	Syaf.g_02416	Syaa.g_01774
OG0002201	Syaf.g_02551	Syaa.g_01880
OG0002202	Syaf.g_02552	Syaa.g_01881
OG0002203	Syaf.g_02553	Syaa.g_01882
OG0002204	Syaf.g_02570	Syaa.g_01899
OG0002205	Syaf.g_02587	Syaa.g_01916
OG0002206	Syaf.g_02603	Syaa.g_01930
OG0002207	Syaf.g_02613	Syaa.g_01940
OG0002208	Syaf.g_02730	Syaa.g_02056
OG0002209	Syaf.g_00015	Syaa.g_02174
OG0002210	Syaf.g_00064	Syaa.g_02220
OG0002211	Syaf.g_00101	Syaa.g_02257
OG0002212	Syaf.g_00663	Syaa.g_02579
OG0002213	Syaf.g_00658	Syaa.g_02583
OG0002214	Syaf.g_00522	Syaa.g_02736
OG0002230	Syaf.g_01208	Syaa.g_00686
OG0002233	Syaf.g_02002	Syaa.g_01209
OG0002234	Syaf.g_02259	Syaa.g_01574
OG0002237	Syaf.g_02317	Syaa.g_01641
OG0002242	Syaf.g_00321	Syaa.g_00188
OG0002244	Syaf.g_01663	Syaa.g_02136
OG0002245	Syaf.g_02800	Syaa.g_02142
OG0002247	Syaf.g_02594	Syaa.g_01923
OG0002248	Syaf.g_01466	Syaa.g_00903
OG0002250	Syaf.g_00933	Syaa.g_00325
OG0002251	Syaf.g_01094	Syaa.g_00604
OG0002252	Syaf.g_01189, Syaf.g_01190	Syaa.g_00680
OG0002253	Syaf.g_01266	Syaa.g_00747
OG0002254	Syaf.g_01949	Syaa.g_01282
OG0002255	Syaf.g_01890	Syaa.g_01336
OG0002256	Syaf.g_01714	Syaa.g_01426
OG0002257	Syaf.g_02266	Syaa.g_01585
OG0002258	Syaf.g_02571	Syaa.g_01900
OG0002259	Syaf.g_02650	Syaa.g_01976
OG0002279	Syaf.g_00901	Syaa.g_02382
OG0002281	Syaf.g_02586	Syaa.g_01915
OG0002285	Syaf.g_01812	Syaa.g_01388
OG0002286	Syaf.g_00682	Syaa.g_02311
OG0002296	Syaf.g_02449	Syaa.g_01799
OG0002297	Syaf.g_01493	Syaa.g_00932
OG0002298	Syaf.g_01886	Syaa.g_01340
OG0002299	Syaf.g_01841	Syaa.g_01378
OG0002300	Syaf.g_01749	Syaa.g_01435
OG0002301	Syaf.g_02326	Syaa.g_01648
OG0002302	Syaf.g_02745	Syaa.g_02071
OG0002303	Syaf.g_02801	Syaa.g_02143
OG0002304	Syaf.g_00043	Syaa.g_02203
OG0002305	Syaf.g_00898	Syaa.g_02385
OG0002306	Syaf.g_00551	Syaa.g_02698
OG0002328	Syaf.g_00920	Syaa.g_02362
OG0002331	Syaf.g_02003	Syaa.g_01208
OG0002337	Syaf.g_00236	Syaa.g_00269
OG0002338	Syaf.g_00329	Syaa.g_00184
OG0002339	Syaf.g_00342	Syaa.g_00169
OG0002343	Syaf.g_00189	Syaa.g_00312
OG0002350	Syaf.g_00031	Syaa.g_02190
OG0002351	Syaf.g_00277	Syaa.g_00225
OG0002352	Syaf.g_01300	Syaa.g_00781
OG0002353	Syaf.g_02036	Syaa.g_01167
OG0002354	Syaf.g_01862	Syaa.g_01356
OG0002355	Syaf.g_01999	Syaa.g_01517
OG0002356	Syaf.g_02529	Syaa.g_01854
OG0002357	Syaf.g_00595	Syaa.g_02659
OG0002385	Syaf.g_00680	Syaa.g_02312
OG0002396	Syaf.g_00128	Syaa.g_02284
OG0002400	Syaf.g_02231	Syaa.g_00370, Syaa.g_00417
OG0002401	Syaf.g_01301	Syaa.g_00782
OG0002403	Syaf.g_01579	Syaa.g_00983
OG0002404	Syaf.g_01968	Syaa.g_01255
OG0002405	Syaf.g_01797	Syaa.g_01403
OG0002406	Syaf.g_02236	Syaa.g_01558
OG0002407	Syaf.g_01668	Syaa.g_01567
OG0002408	Syaf.g_02261	Syaa.g_01577
OG0002409	Syaf.g_00602	Syaa.g_02652
OG0002410	Syaf.g_02248	Syaa.g_02729
OG0002435	Syaf.g_01221	Syaa.g_00696
OG0002443	Syaf.g_00738	Syaa.g_02537
OG0002452	Syaf.g_00541	Syaa.g_02707
OG0002458	Syaf.g_00564	Syaa.g_02684
OG0002459	Syaf.g_00566	Syaa.g_02682
OG0002460	Syaf.g_00567	Syaa.g_02681
OG0002461	Syaf.g_01701	Syaa.g_01495
OG0002462	Syaf.g_00982	Syaa.g_00426
OG0002463	Syaf.g_01905	Syaa.g_00112
OG0002464	Syaf.g_00948	Syaa.g_00338
OG0002465	Syaf.g_01271	Syaa.g_02320
OG0002466	Syaf.g_01158	Syaa.g_00645
OG0002467	Syaf.g_01489	Syaa.g_00927
OG0002468	Syaf.g_01552	Syaa.g_00958
OG0002469	Syaf.g_01575	Syaa.g_00980
OG0002470	Syaf.g_01628	Syaa.g_01037
OG0002471	Syaf.g_01718	Syaa.g_01474
OG0002472	Syaf.g_01649	Syaa.g_01511
OG0002473	Syaf.g_00791	Syaa.g_02494
OG0002507	Syaf.g_02598	Syaa.g_00939
OG0002519	Syaf.g_00356	Syaa.g_00155
OG0002520	Syaf.g_01020	Syaa.g_00537
OG0002521	Syaf.g_01049	Syaa.g_00565
OG0002523	Syaf.g_01486	Syaa.g_00924
OG0002524	Syaf.g_01748	Syaa.g_01436
OG0002525	Syaf.g_01739	Syaa.g_01444
OG0002526	Syaf.g_01728	Syaa.g_01462
OG0002529	Syaf.g_01719	Syaa.g_01508
OG0002531	Syaf.g_02225	Syaa.g_01542
OG0002532	Syaf.g_02265	Syaa.g_01582
OG0002533	Syaf.g_02629	Syaa.g_01956
OG0002534	Syaf.g_00034	Syaa.g_02193
OG0002535	Syaf.g_00037	Syaa.g_02196
OG0002536	Syaf.g_00058	Syaa.g_02214
OG0002537	Syaf.g_00774	Syaa.g_02515
OG0002538	Syaf.g_00757	Syaa.g_02533
OG0002540	Syaf.g_00563	Syaa.g_02685
OG0002578	Syaf.g_02417	Syaa.g_01775
OG0002585	Syaf.g_00888, Syaf.g_00892, Syaf.g_02811	Syaa.g_02154, Syaa.g_02391
OG0002591	Syaf.g_01540	Syaa.g_01536
OG0002594	Syaf.g_01192	Syaa.g_00413
OG0002595	Syaf.g_01488	Syaa.g_00926
OG0002596	Syaf.g_01837, Syaf.g_01535	Syaa.g_01175
OG0002597	Syaf.g_01753	Syaa.g_01431
OG0002599	Syaf.g_01730	Syaa.g_01450
OG0002603	Syaf.g_02255	Syaa.g_01569
OG0002605	Syaf.g_00032	Syaa.g_02191
OG0002606	Syaf.g_00562	Syaa.g_02686
OG0002643	Syaf.g_01985	Syaa.g_01830
OG0002653	Syaf.g_00683	Syaa.g_02309
OG0002671	Syaf.g_01027	Syaa.g_00545, Syaa.g_00544
OG0002672	Syaf.g_01629	Syaa.g_01038
OG0002673	Syaf.g_01717, Syaf.g_01356	Syaa.g_01490
OG0002674	Syaf.g_00076	Syaa.g_02232
OG0002675	Syaf.g_00149	Syaa.g_02322
OG0002676	Syaf.g_00535	Syaa.g_02722
OG0002709	Syaf.g_01145	Syaa.g_00946
OG0002731	Syaf.g_01092	Syaa.g_02655
OG0002732	Syaf.g_01706, Syaf.g_01707	Syaa.g_00110, Syaa.g_00111
OG0002737	Syaf.g_01183	Syaa.g_00674
OG0002738	Syaf.g_01608	Syaa.g_01022
OG0002741	Syaf.g_02039	Syaa.g_01164
OG0002746	Syaf.g_02286	Syaa.g_01607
OG0002747	Syaf.g_02335	Syaa.g_01657
OG0002748	Syaf.g_02548	Syaa.g_01877
OG0002749	Syaf.g_02631, Syaf.g_02633	Syaa.g_01959
OG0002752	Syaf.g_00548	Syaa.g_02701
OG0002796	Syaf.g_01490	Syaa.g_00928
OG0002841	Syaf.g_02758	Syaa.g_01231
OG0002843	Syaf.g_02757	Syaa.g_01232
OG0002852	Syaf.g_02089	Syaa.g_01110, Syaa.g_01109
OG0002853	Syaf.g_02005	Syaa.g_01206
OG0002854	Syaf.g_01986, Syaf.g_02768	Syaa.g_01219
OG0002856	Syaf.g_01778	Syaa.g_01417
OG0002858	Syaf.g_02232	Syaa.g_01534
OG0002860	Syaf.g_01345	Syaa.g_01692
OG0002862	Syaf.g_00041	Syaa.g_02201
OG0002863	Syaf.g_00051	Syaa.g_02208
OG0002899	Syaf.g_02150	Syaa.g_01824
OG0002932	Syaf.g_01708	Syaa.g_00109
OG0002933	Syaf.g_01709	Syaa.g_00108
OG0002943	Syaf.g_00985	Syaa.g_00428
OG0002944	Syaf.g_00986	Syaa.g_00429
OG0002945	Syaf.g_00987	Syaa.g_00430
OG0002946	Syaf.g_00989	Syaa.g_00432
OG0002947	Syaf.g_00990	Syaa.g_00433
OG0002948	Syaf.g_00992	Syaa.g_00434
OG0002949	Syaf.g_00993	Syaa.g_00435
OG0002950	Syaf.g_00994	Syaa.g_00436
OG0002953	Syaf.g_01064	Syaa.g_00580
OG0002954	Syaf.g_01095	Syaa.g_00605
OG0002955	Syaf.g_01200	Syaa.g_00665
OG0002956	Syaf.g_01199	Syaa.g_00683
OG0002957	Syaf.g_01201	Syaa.g_00684
OG0002958	Syaf.g_01202	Syaa.g_00685
OG0002959	Syaf.g_01742	Syaa.g_00856
OG0002960	Syaf.g_00976	Syaa.g_00937, Syaa.g_01269
OG0002961	Syaf.g_01614	Syaa.g_01027
OG0002962	Syaf.g_02075	Syaa.g_01124
OG0002963	Syaf.g_02029	Syaa.g_01126
OG0002964	Syaf.g_02011	Syaa.g_01205
OG0002965	Syaf.g_01655	Syaa.g_01405
OG0002967	Syaf.g_01648	Syaa.g_01512
OG0002968	Syaf.g_02276	Syaa.g_01530
OG0002974	Syaf.g_02505	Syaa.g_01849
OG0002975	Syaf.g_01193	Syaa.g_02130
OG0002976	Syaf.g_02229	Syaa.g_02134
OG0002977	Syaf.g_00687	Syaa.g_02573
OG0003046	Syaf.g_00181	Syaa.g_00319
OG0003093	Syaf.g_01149	Syaa.g_00388
OG0003103	Syaf.g_00420	Syaa.g_02508
OG0003105	Syaf.g_01394	Syaa.g_00845
OG0003106	Syaf.g_01494	Syaa.g_00933
OG0003107	Syaf.g_02188, Syaf.g_01658	Syaa.g_01212
OG0003110	Syaf.g_01672	Syaa.g_01507
OG0003111	Syaf.g_01691	Syaa.g_01527
OG0003112	Syaf.g_01686	Syaa.g_01532
OG0003115	Syaf.g_02257	Syaa.g_01572
OG0003117	Syaf.g_02269	Syaa.g_01593
OG0003119	Syaf.g_02364	Syaa.g_01677
OG0003120	Syaf.g_02775	Syaa.g_01870
OG0003121	Syaf.g_02657	Syaa.g_01983
OG0003122	Syaf.g_01519	Syaa.g_02083
OG0003181	Syaf.g_00838	Syaa.g_00394
OG0003203	Syaf.g_01034	Syaa.g_01012
OG0003268	Syaf.g_01497	Syaa.g_00952
OG0003270	Syaf.g_01795	Syaa.g_01428
OG0003272	Syaf.g_01652	Syaa.g_01516
OG0003273	Syaf.g_02233	Syaa.g_01535
OG0003274	Syaf.g_02268	Syaa.g_01592
OG0003275	Syaf.g_02318	Syaa.g_01642
OG0003276	Syaf.g_02755	Syaa.g_01710
OG0003277	Syaf.g_02658	Syaa.g_01984
OG0003278	Syaf.g_02378	Syaa.g_02084
OG0003518	Syaf.g_01194	Syaa.g_01115
OG0003519	Syaf.g_01741	Syaa.g_01415
OG0003520	Syaf.g_01696	Syaa.g_01425
OG0003521	Syaf.g_01955	Syaa.g_01471
OG0003523	Syaf.g_01685	Syaa.g_01509
OG0003525	Syaf.g_02235	Syaa.g_01557
OG0003635	Syaf.g_01147	Syaa.g_01734
OG0003839	Syaf.g_01547	Syaa.g_00954
OG0003847	Syaf.g_01700	Syaa.g_01493
OG0003848	Syaf.g_02382	Syaa.g_01496
OG0003849	Syaf.g_02238	Syaa.g_01537
OG0003850	Syaf.g_02251	Syaa.g_01566
OG0003851	Syaf.g_02319	Syaa.g_01643
OG0003852	Syaf.g_01122	Syaa.g_01697
OG0003854	Syaf.g_02242	Syaa.g_01822
OG0003855	Syaf.g_01481	Syaa.g_01869
OG0003857	Syaf.g_02636	Syaa.g_01962
OG0003858	Syaf.g_01835	Syaa.g_02125, Syaa.g_02139, Syaa.g_02126
OG0003862	Syaf.g_01694	Syaa.g_02305
OG0003863	Syaf.g_01067	Syaa.g_02321
OG0004293	Syaf.g_01799	Syaa.g_01401
OG0004302	Syaf.g_01989	Syaa.g_00465, Syaa.g_01839
OG0004310	Syaf.g_01970	Syaa.g_01249
OG0004313	Syaf.g_01613	Syaa.g_01515
OG0004317	Syaf.g_01952	Syaa.g_02082
OG0004320	Syaf.g_01711	Syaa.g_02629
OG0004603	Syaf.g_00333	Syaa.g_00178
OG0004985	Syaf.g_01509	Syaa.g_01130
OG0004987	Syaf.g_01704	Syaa.g_01521
OG0004989	Syaf.g_01662	Syaa.g_02135
