Orthogroup	Prau	Pras
OG0002013	Prau.g_01675	Pras.g_00502
OG0002014	Prau.g_00421	Pras.g_01272
OG0002015	Prau.g_01669	Pras.g_00497
OG0002021	Prau.g_00748	Pras.g_00909
OG0002029	Prau.g_01687	Pras.g_00513
OG0002030	Prau.g_01715, Prau.g_01713	Pras.g_01294
OG0002048	Prau.g_00821	Pras.g_01668
OG0002049	Prau.g_01668	Pras.g_00496
OG0002054	Prau.g_01365	Pras.g_00203
OG0002056	Prau.g_01702	Pras.g_00528
OG0002057	Prau.g_00419	Pras.g_01269
OG0002058	Prau.g_00411	Pras.g_01260
OG0002059	Prau.g_00399	Pras.g_01248
OG0002103	Prau.g_00041	Pras.g_00887
OG0002108	Prau.g_01673	Pras.g_00501
OG0002116	Prau.g_01948	Pras.g_00767
OG0002118	Prau.g_01701	Pras.g_00527
OG0002127	Prau.g_00801	Pras.g_01650
OG0002161	Prau.g_00459	Pras.g_01297
OG0002167	Prau.g_01655	Pras.g_00475
OG0002169	Prau.g_01678	Pras.g_00505
OG0002180	Prau.g_01682	Pras.g_00509
OG0002182	Prau.g_01313	Pras.g_00147
OG0002226	Prau.g_00420	Pras.g_01270
OG0002244	Prau.g_01700	Pras.g_00525
OG0002246	Prau.g_01294	Pras.g_00129
OG0002247	Prau.g_00400	Pras.g_01249
OG0002248	Prau.g_01025	Pras.g_01869
OG0002249	Prau.g_01689	Pras.g_00515
OG0002250	Prau.g_01690	Pras.g_00516
OG0002251	Prau.g_01691	Pras.g_00517
OG0002252	Prau.g_01692	Pras.g_00518
OG0002253	Prau.g_01693	Pras.g_00519
OG0002254	Prau.g_01694	Pras.g_00520
OG0002255	Prau.g_01695	Pras.g_00521
OG0002256	Prau.g_00436	Pras.g_01587
OG0002257	Prau.g_01672	Pras.g_00500
OG0002260	Prau.g_00410	Pras.g_01259
OG0002261	Prau.g_00409	Pras.g_01258
OG0002262	Prau.g_00408	Pras.g_01257
OG0002263	Prau.g_01507	Pras.g_00329
OG0002320	Prau.g_01124	Pras.g_01970
OG0002325	Prau.g_00443, Prau.g_01716	Pras.g_01290
OG0002357	Prau.g_00439	Pras.g_01288
OG0002394	Prau.g_01663	Pras.g_00490
OG0002398	Prau.g_00444, Prau.g_00434, Prau.g_00445	Pras.g_01291
OG0002481	Prau.g_00462	Pras.g_01302
OG0002486	Prau.g_00996	Pras.g_01840
OG0002492	Prau.g_01298	Pras.g_00132
OG0002496	Prau.g_01644	Pras.g_00466
OG0002501	Prau.g_01330	Pras.g_00162
OG0002505	Prau.g_01651	Pras.g_00472
OG0002511	Prau.g_01293	Pras.g_00128
OG0002513	Prau.g_01686	Pras.g_00512
OG0002516	Prau.g_00045	Pras.g_00891
OG0002517	Prau.g_00044	Pras.g_00890
OG0002518	Prau.g_00043	Pras.g_00889
OG0002519	Prau.g_00039	Pras.g_00885
OG0002520	Prau.g_01676	Pras.g_00503
OG0002988	Prau.g_01714	Pras.g_01293
OG0003047	Prau.g_01685	Pras.g_00511
OG0003389	Prau.g_01697	Pras.g_00522
OG0004205	Prau.g_01705	Pras.g_00531
OG0004206	Prau.g_00061	Pras.g_00911
OG0004207	Prau.g_00833	Pras.g_01680
