Orthogroup	Prab	Pran
OG0001912	Prab.g_00453	Pran.g_01730
OG0001913	Prab.g_00785	Pran.g_01398
OG0001914	Prab.g_01311	Pran.g_00891
OG0001915	Prab.g_01589	Pran.g_00610
OG0001950	Prab.g_01147	Pran.g_00132
OG0001951	Prab.g_01405	Pran.g_00795
OG0001952	Prab.g_01399	Pran.g_00801
OG0001953	Prab.g_00054	Pran.g_00370
OG0001954	Prab.g_00373	Pran.g_01810
OG0001955	Prab.g_00398	Pran.g_01785
OG0001956	Prab.g_00761	Pran.g_01422
OG0001957	Prab.g_00794	Pran.g_01389
OG0001958	Prab.g_01179	Pran.g_00100
OG0001959	Prab.g_01387	Pran.g_00814
OG0001985	Prab.g_00395	Pran.g_01788
OG0001986	Prab.g_01407	Pran.g_00793
OG0001987	Prab.g_01400	Pran.g_00800
OG0001989	Prab.g_00358	Pran.g_01825
OG0001990	Prab.g_00369	Pran.g_01814
OG0001991	Prab.g_00790	Pran.g_01393
OG0001992	Prab.g_00912	Pran.g_01271
OG0001993	Prab.g_01435	Pran.g_00764
OG0002020	Prab.g_00391	Pran.g_01792
OG0002024	Prab.g_01655	Pran.g_00956
OG0002025	Prab.g_01442	Pran.g_00757
OG0002026	Prab.g_00708	Pran.g_01475
OG0002027	Prab.g_01572	Pran.g_00627
OG0002054	Prab.g_00403	Pran.g_01780
OG0002055	Prab.g_00716	Pran.g_01467
OG0002121	Prab.g_01159	Pran.g_00120
OG0002122	Prab.g_00795	Pran.g_01388
OG0002122	Prab.g_01640	Pran.g_00941
OG0002123	Prab.g_01416	Pran.g_00784
OG0002124	Prab.g_01424	Pran.g_00776
OG0002125	Prab.g_01419	Pran.g_00781
OG0002126	Prab.g_01420	Pran.g_00780
OG0002127	Prab.g_01421	Pran.g_00779
OG0002129	Prab.g_00374	Pran.g_01809
OG0002130	Prab.g_00419	Pran.g_01764
OG0002131	Prab.g_00796	Pran.g_01387
OG0002132	Prab.g_01383	Pran.g_00818
OG0002133	Prab.g_01396	Pran.g_00804
OG0002134	Prab.g_01429	Pran.g_00771
OG0002135	Prab.g_01439	Pran.g_00760
OG0002136	Prab.g_01644	Pran.g_00945
OG0002175	Prab.g_01397	Pran.g_00803
OG0002178	Prab.g_00418	Pran.g_01765
OG0002179	Prab.g_00969	Pran.g_00528
OG0002181	Prab.g_00402	Pran.g_01781
OG0002182	Prab.g_00410	Pran.g_01773
OG0002183	Prab.g_00786	Pran.g_01397
OG0002184	Prab.g_00787	Pran.g_01396
OG0002185	Prab.g_00802	Pran.g_01380
OG0002186	Prab.g_00899	Pran.g_01284
OG0002187	Prab.g_00910	Pran.g_01273
OG0002188	Prab.g_01287	Pran.g_00915
OG0002247	Prab.g_00392	Pran.g_01791
OG0002248	Prab.g_00797	Pran.g_01386
OG0002249	Prab.g_00801	Pran.g_01381
OG0002250	Prab.g_01293	Pran.g_00909
OG0002251	Prab.g_01385	Pran.g_00816
OG0002252	Prab.g_01428	Pran.g_00772
OG0002253	Prab.g_01659	Pran.g_00960
OG0002343	Prab.g_01131	Pran.g_00148
OG0002347	Prab.g_01426	Pran.g_00774
OG0002350	Prab.g_00424	Pran.g_01759
OG0002351	Prab.g_00770	Pran.g_01413
OG0002352	Prab.g_00800	Pran.g_01382
OG0002352	Prab.g_01639	Pran.g_00940
OG0002353	Prab.g_01386	Pran.g_00815
OG0002354	Prab.g_01440	Pran.g_00759
OG0002355	Prab.g_01614	Pran.g_00585
OG0002356	Prab.g_01657	Pran.g_00958
OG0002523	Prab.g_00780	Pran.g_01403
OG0002524	Prab.g_01283	Pran.g_00919
OG0002525	Prab.g_01409	Pran.g_00791
OG0002526	Prab.g_01591	Pran.g_00608
OG0002527	Prab.g_01645	Pran.g_00946
OG0002528	Prab.g_01660	Pran.g_00961
OG0002529	Prab.g_01876	Pran.g_01179
OG0003047	Prab.g_00376	Pran.g_01807
OG0003056	Prab.g_00350	Pran.g_01833
OG0003057	Prab.g_00396	Pran.g_01787
OG0003058	Prab.g_00397	Pran.g_01786
OG0003059	Prab.g_00407	Pran.g_01776
OG0003060	Prab.g_00408	Pran.g_01775
OG0003061	Prab.g_00409	Pran.g_01774
OG0003062	Prab.g_00412	Pran.g_01771
OG0003063	Prab.g_01625	Pran.g_00926
OG0003063	Prab.g_00416	Pran.g_01767
OG0003064	Prab.g_00819	Pran.g_01364
OG0003065	Prab.g_00895	Pran.g_01288
OG0003066	Prab.g_01382	Pran.g_00819
OG0003066	Prab.g_01390	Pran.g_00810
OG0003067	Prab.g_01432	Pran.g_00767, Pran.g_00768
OG0003068	Prab.g_01580	Pran.g_00619
OG0003069	Prab.g_01615	Pran.g_00584
OG0003070	Prab.g_01649	Pran.g_00950
OG0003384	Prab.g_00118	Pran.g_00306
OG0003388	Prab.g_01418	Pran.g_00782
OG0003389	Prab.g_01443	Pran.g_00756
OG0003390	Prab.g_01422	Pran.g_00778
OG0003391	Prab.g_00040	Pran.g_00384
OG0003392	Prab.g_00404	Pran.g_01779
OG0003393	Prab.g_00421	Pran.g_01762
OG0003394	Prab.g_00430	Pran.g_01753
OG0003395	Prab.g_00431	Pran.g_01752
OG0003396	Prab.g_00767	Pran.g_01416
OG0003397	Prab.g_00798	Pran.g_01385
OG0003398	Prab.g_00965	Pran.g_00532
OG0003399	Prab.g_01176	Pran.g_00103
OG0003400	Prab.g_01289	Pran.g_00913
OG0003401	Prab.g_01294	Pran.g_00908
OG0003402	Prab.g_01417	Pran.g_00783
OG0003403	Prab.g_01427	Pran.g_00773
OG0003404	Prab.g_01434	Pran.g_00765
OG0003405	Prab.g_01437	Pran.g_00762
OG0003406	Prab.g_01583	Pran.g_00616
OG0003407	Prab.g_01600	Pran.g_00599
OG0003408	Prab.g_01611	Pran.g_00588
OG0003409	Prab.g_01612	Pran.g_00587
OG0003410	Prab.g_01651	Pran.g_00952
OG0003940	Prab.g_00134	Pran.g_00290
OG0003941	Prab.g_00388	Pran.g_01795
OG0003942	Prab.g_00423	Pran.g_01760
OG0003943	Prab.g_00427	Pran.g_01756
OG0003944	Prab.g_00428	Pran.g_01755
OG0003945	Prab.g_00429	Pran.g_01754
OG0003946	Prab.g_00906	Pran.g_01277
OG0003947	Prab.g_00913	Pran.g_01270
OG0003948	Prab.g_01288	Pran.g_00914
OG0003949	Prab.g_01291	Pran.g_00911
OG0003950	Prab.g_01343	Pran.g_00859
OG0003951	Prab.g_01410	Pran.g_00790
OG0003952	Prab.g_01412	Pran.g_00788
OG0003953	Prab.g_01413	Pran.g_00787
OG0003954	Prab.g_01414	Pran.g_00786
OG0003955	Prab.g_01415	Pran.g_00785
OG0003956	Prab.g_01425	Pran.g_00775
OG0003957	Prab.g_01430	Pran.g_00770
OG0003958	Prab.g_01433	Pran.g_00766
OG0003959	Prab.g_01438	Pran.g_00761
OG0003960	Prab.g_01444	Pran.g_00755
OG0003961	Prab.g_01445	Pran.g_00754
OG0003962	Prab.g_01555	Pran.g_00644
OG0003963	Prab.g_01556	Pran.g_00643
OG0003964	Prab.g_01594	Pran.g_00605
OG0003965	Prab.g_01610	Pran.g_00589
OG0003966	Prab.g_01621	Pran.g_00921
OG0003967	Prab.g_01622	Pran.g_00922
OG0003968	Prab.g_01631	Pran.g_00932
OG0003969	Prab.g_01636	Pran.g_00937
OG0003970	Prab.g_01638	Pran.g_00939
OG0003971	Prab.g_01641	Pran.g_00942
OG0003972	Prab.g_01646	Pran.g_00947
OG0003973	Prab.g_01647	Pran.g_00948
OG0003974	Prab.g_01650	Pran.g_00951
OG0003975	Prab.g_01658	Pran.g_00959
OG0003976	Prab.g_01946	Pran.g_01248
