Orthogroup	Prah	Prbk
OG0002558	Prah.g_00009	Prbk.g_02286
OG0002559	Prah.g_00039	Prbk.g_01616
OG0002560	Prah.g_00040	Prbk.g_01615
OG0002561	Prah.g_00056	Prbk.g_01599
OG0002562	Prah.g_00064	Prbk.g_01591
OG0002563	Prah.g_00072	Prbk.g_01584
OG0002564	Prah.g_00075	Prbk.g_01581
OG0002565	Prah.g_00077	Prbk.g_01579
OG0002567	Prah.g_00138	Prbk.g_01492
OG0002568	Prah.g_00142	Prbk.g_01488
OG0002569	Prah.g_00153	Prbk.g_00234
OG0002570	Prah.g_00157	Prbk.g_00230
OG0002571	Prah.g_00159	Prbk.g_00228
OG0002572	Prah.g_00160	Prbk.g_00227
OG0002573	Prah.g_00161	Prbk.g_00222
OG0002574	Prah.g_00162	Prbk.g_00221
OG0002575	Prah.g_00169	Prbk.g_00214
OG0002576	Prah.g_00225	Prbk.g_00333
OG0002577	Prah.g_00171	Prbk.g_00211
OG0002578	Prah.g_00172	Prbk.g_00210
OG0002579	Prah.g_00181	Prbk.g_00205
OG0002580	Prah.g_00184	Prbk.g_00201
OG0002581	Prah.g_00186	Prbk.g_00199
OG0002582	Prah.g_00190	Prbk.g_00195
OG0002584	Prah.g_01907	Prbk.g_00002
OG0002585	Prah.g_01900	Prbk.g_00008
OG0002586	Prah.g_01899	Prbk.g_00009
OG0002587	Prah.g_01885	Prbk.g_00023
OG0002588	Prah.g_01879	Prbk.g_00029
OG0002589	Prah.g_01878	Prbk.g_00030
OG0002590	Prah.g_01876	Prbk.g_00032
OG0002591	Prah.g_01874	Prbk.g_00034
OG0002592	Prah.g_01872	Prbk.g_00036
OG0002596	Prah.g_01865	Prbk.g_01298
OG0002597	Prah.g_01858	Prbk.g_01305
OG0002598	Prah.g_01853	Prbk.g_01306
OG0002599	Prah.g_01848	Prbk.g_01310
OG0002600	Prah.g_01847	Prbk.g_01311
OG0002601	Prah.g_01845	Prbk.g_01313
OG0002602	Prah.g_01840	Prbk.g_01318
OG0002603	Prah.g_01835	Prbk.g_01322
OG0002607	Prah.g_01819	Prbk.g_01947
OG0002608	Prah.g_01816	Prbk.g_01474
OG0002609	Prah.g_01808	Prbk.g_01466
OG0002610	Prah.g_01793	Prbk.g_01355
OG0002611	Prah.g_01792	Prbk.g_01356
OG0002612	Prah.g_01788	Prbk.g_01362
OG0002613	Prah.g_01787	Prbk.g_01363
OG0002614	Prah.g_01784	Prbk.g_01366
OG0002615	Prah.g_01780	Prbk.g_01370
OG0002616	Prah.g_01776	Prbk.g_01518
OG0002617	Prah.g_01770	Prbk.g_01512
OG0002618	Prah.g_01766	Prbk.g_01377
OG0002619	Prah.g_01765	Prbk.g_01378
OG0002620	Prah.g_01757	Prbk.g_01386
OG0002621	Prah.g_01754	Prbk.g_01389
OG0002622	Prah.g_01753	Prbk.g_01390
OG0002623	Prah.g_01752	Prbk.g_01391
OG0002624	Prah.g_01751	Prbk.g_01392
OG0002625	Prah.g_01750	Prbk.g_01393
OG0002626	Prah.g_01749	Prbk.g_01394
OG0002627	Prah.g_01748	Prbk.g_01395
OG0002628	Prah.g_01747	Prbk.g_01396
OG0002629	Prah.g_01721	Prbk.g_01418
OG0002630	Prah.g_01715	Prbk.g_01424
OG0002631	Prah.g_01708	Prbk.g_01430
OG0002632	Prah.g_01680	Prbk.g_00903
OG0002633	Prah.g_01674	Prbk.g_00910
OG0002634	Prah.g_01669	Prbk.g_00916
OG0002635	Prah.g_01650	Prbk.g_00935
OG0002636	Prah.g_01647	Prbk.g_00938
OG0002637	Prah.g_01646	Prbk.g_01976
OG0002638	Prah.g_01638	Prbk.g_01984
OG0002639	Prah.g_01626	Prbk.g_01995
OG0002640	Prah.g_01611	Prbk.g_02009
OG0002641	Prah.g_01608	Prbk.g_02013
OG0002642	Prah.g_01607	Prbk.g_02014
OG0002643	Prah.g_01602	Prbk.g_02019
OG0002644	Prah.g_01600	Prbk.g_02024
OG0002645	Prah.g_01585	Prbk.g_02043
OG0002646	Prah.g_01573	Prbk.g_02055
OG0002647	Prah.g_01571	Prbk.g_02057
OG0002648	Prah.g_01568	Prbk.g_02059
OG0002649	Prah.g_01559	Prbk.g_02068
OG0002650	Prah.g_01557	Prbk.g_02070
OG0002651	Prah.g_01547	Prbk.g_02080
OG0002652	Prah.g_01542	Prbk.g_01864
OG0002653	Prah.g_01523	Prbk.g_01057
OG0002654	Prah.g_01520	Prbk.g_01060
OG0002655	Prah.g_01511	Prbk.g_01069
OG0002656	Prah.g_01506	Prbk.g_01075
OG0002657	Prah.g_01504	Prbk.g_01077
OG0002658	Prah.g_01502	Prbk.g_01079
OG0002659	Prah.g_01499	Prbk.g_01082
OG0002660	Prah.g_01497	Prbk.g_01084
OG0002661	Prah.g_01492	Prbk.g_01089
OG0002662	Prah.g_01491	Prbk.g_01090
OG0002663	Prah.g_01490	Prbk.g_01091
OG0002664	Prah.g_01487	Prbk.g_01093
OG0002665	Prah.g_01483	Prbk.g_01096
OG0002666	Prah.g_01477	Prbk.g_02683
OG0002667	Prah.g_01475	Prbk.g_02685
OG0002668	Prah.g_01437	Prbk.g_01112
OG0002669	Prah.g_01436	Prbk.g_01113
OG0002670	Prah.g_01426	Prbk.g_01123
OG0002671	Prah.g_01420	Prbk.g_01127
OG0002672	Prah.g_01398	Prbk.g_01149
OG0002673	Prah.g_01395	Prbk.g_01152
OG0002674	Prah.g_01386	Prbk.g_01162
OG0002675	Prah.g_01384	Prbk.g_01164
OG0002676	Prah.g_01383	Prbk.g_01165
OG0002677	Prah.g_01371	Prbk.g_01176
OG0002678	Prah.g_01366	Prbk.g_01181
OG0002679	Prah.g_01363	Prbk.g_01184
OG0002680	Prah.g_01341	Prbk.g_01038
OG0002681	Prah.g_01334	Prbk.g_01030
OG0002682	Prah.g_01333	Prbk.g_01029
OG0002683	Prah.g_01330	Prbk.g_01027
OG0002684	Prah.g_01327	Prbk.g_01024
OG0002685	Prah.g_01319	Prbk.g_01016
OG0002686	Prah.g_01314	Prbk.g_00145
OG0002687	Prah.g_01313	Prbk.g_00146
OG0002688	Prah.g_01312	Prbk.g_00147
OG0002689	Prah.g_01310	Prbk.g_00149
OG0002690	Prah.g_01309	Prbk.g_00150
OG0002691	Prah.g_01308	Prbk.g_00151
OG0002692	Prah.g_01306	Prbk.g_00154
OG0002693	Prah.g_01300	Prbk.g_00160
OG0002694	Prah.g_01299	Prbk.g_00107
OG0002695	Prah.g_01288	Prbk.g_00172
OG0002696	Prah.g_01281	Prbk.g_00180
OG0002697	Prah.g_01280	Prbk.g_00181
OG0002698	Prah.g_01277	Prbk.g_00184
OG0002699	Prah.g_01269	Prbk.g_01509
OG0002700	Prah.g_01267	Prbk.g_01507
OG0002701	Prah.g_01260	Prbk.g_01499
OG0002702	Prah.g_01242	Prbk.g_00126
OG0002703	Prah.g_01241	Prbk.g_00124
OG0002704	Prah.g_01236	Prbk.g_01640
OG0002705	Prah.g_01232	Prbk.g_01643
OG0002706	Prah.g_01229	Prbk.g_01647
OG0002707	Prah.g_01224	Prbk.g_01650
OG0002708	Prah.g_01221	Prbk.g_01651
OG0002709	Prah.g_01215	Prbk.g_01659
OG0002710	Prah.g_01214	Prbk.g_01660
OG0002711	Prah.g_01207	Prbk.g_01669
OG0002712	Prah.g_01204	Prbk.g_02663
OG0002713	Prah.g_01200	Prbk.g_02669
OG0002714	Prah.g_01197	Prbk.g_01678
OG0002715	Prah.g_01195	Prbk.g_01679
OG0002716	Prah.g_01188	Prbk.g_01686
OG0002717	Prah.g_01187	Prbk.g_01687
OG0002718	Prah.g_01186	Prbk.g_01688
OG0002719	Prah.g_01185	Prbk.g_01689
OG0002720	Prah.g_01184	Prbk.g_01690
OG0002721	Prah.g_01179	Prbk.g_01696
OG0002722	Prah.g_01177	Prbk.g_01699
OG0002723	Prah.g_01173	Prbk.g_01703
OG0002724	Prah.g_01172	Prbk.g_01704
OG0002725	Prah.g_01171	Prbk.g_01705
OG0002726	Prah.g_01170	Prbk.g_01706
OG0002727	Prah.g_01149	Prbk.g_01714
OG0002728	Prah.g_01148	Prbk.g_01715
OG0002729	Prah.g_01143	Prbk.g_01719
OG0002730	Prah.g_01125	Prbk.g_01720
OG0002731	Prah.g_01128	Prbk.g_01723
OG0002732	Prah.g_01129	Prbk.g_01724
OG0002733	Prah.g_01130	Prbk.g_01727
OG0002734	Prah.g_01132	Prbk.g_01729
OG0002735	Prah.g_01000	Prbk.g_01738
OG0002736	Prah.g_01107	Prbk.g_01959
OG0002737	Prah.g_01106	Prbk.g_02677
OG0002738	Prah.g_01010	Prbk.g_01748
OG0002739	Prah.g_01013	Prbk.g_01749
OG0002740	Prah.g_01014	Prbk.g_00239
OG0002741	Prah.g_01017	Prbk.g_01753
OG0002742	Prah.g_01018	Prbk.g_01754
OG0002743	Prah.g_01024	Prbk.g_01762
OG0002744	Prah.g_01030	Prbk.g_01768
OG0002745	Prah.g_01032	Prbk.g_01770
OG0002746	Prah.g_01036	Prbk.g_01773
OG0002747	Prah.g_01040	Prbk.g_01777
OG0002748	Prah.g_01041	Prbk.g_01778
OG0002749	Prah.g_01042	Prbk.g_01779
OG0002750	Prah.g_01044	Prbk.g_01781
OG0002751	Prah.g_01045	Prbk.g_01782
OG0002752	Prah.g_01046	Prbk.g_01783
OG0002753	Prah.g_01054	Prbk.g_01792
OG0002754	Prah.g_01090	Prbk.g_00086
OG0002755	Prah.g_01096	Prbk.g_01962
OG0002756	Prah.g_01095	Prbk.g_01963
OG0002757	Prah.g_01079	Prbk.g_01944
OG0002758	Prah.g_00988	Prbk.g_01956
OG0002759	Prah.g_00984	Prbk.g_01803
OG0002760	Prah.g_00980	Prbk.g_01807
OG0002761	Prah.g_00979	Prbk.g_01808
OG0002762	Prah.g_00971	Prbk.g_01818
OG0002763	Prah.g_00967	Prbk.g_01825
OG0002764	Prah.g_00966	Prbk.g_01826
OG0002765	Prah.g_00963	Prbk.g_01830
OG0002766	Prah.g_00962	Prbk.g_01831
OG0002767	Prah.g_00961	Prbk.g_01832
OG0002768	Prah.g_00960	Prbk.g_01833
OG0002769	Prah.g_00959	Prbk.g_01834
OG0002770	Prah.g_00956	Prbk.g_01837
OG0002771	Prah.g_00955	Prbk.g_01838
OG0002772	Prah.g_00954	Prbk.g_01839
OG0002773	Prah.g_00948	Prbk.g_01842
OG0002774	Prah.g_00947	Prbk.g_01843
OG0002775	Prah.g_00945	Prbk.g_01845
OG0002776	Prah.g_00901	Prbk.g_00070
OG0002777	Prah.g_00900	Prbk.g_00071
OG0002778	Prah.g_00899	Prbk.g_00072
OG0002779	Prah.g_00898	Prbk.g_00073
OG0002780	Prah.g_00888	Prbk.g_00620
OG0002781	Prah.g_00877	Prbk.g_00609
OG0002782	Prah.g_00854	Prbk.g_00586
OG0002783	Prah.g_00847	Prbk.g_00579
OG0002784	Prah.g_00843	Prbk.g_00576
OG0002785	Prah.g_00841	Prbk.g_00574
OG0002786	Prah.g_00838	Prbk.g_00571
OG0002787	Prah.g_00836	Prbk.g_00569
OG0002788	Prah.g_00834	Prbk.g_00567
OG0002789	Prah.g_00832	Prbk.g_00564
OG0002790	Prah.g_00831	Prbk.g_00563
OG0002791	Prah.g_00825	Prbk.g_02298
OG0002792	Prah.g_00823	Prbk.g_02300
OG0002793	Prah.g_00820	Prbk.g_02302
OG0002794	Prah.g_00809	Prbk.g_02312
OG0002795	Prah.g_00807	Prbk.g_02314
OG0002796	Prah.g_00802	Prbk.g_02318
OG0002797	Prah.g_00799	Prbk.g_02321
OG0002798	Prah.g_00798	Prbk.g_02322
OG0002799	Prah.g_00797	Prbk.g_02323
OG0002800	Prah.g_00779	Prbk.g_02341
OG0002801	Prah.g_00778	Prbk.g_02342
OG0002802	Prah.g_00777	Prbk.g_02343
OG0002803	Prah.g_00776	Prbk.g_02344
OG0002804	Prah.g_00775	Prbk.g_02345
OG0002805	Prah.g_00774	Prbk.g_02347
OG0002806	Prah.g_00764	Prbk.g_02356
OG0002807	Prah.g_00757	Prbk.g_02363
OG0002808	Prah.g_00753	Prbk.g_02369
OG0002809	Prah.g_00749	Prbk.g_02373
OG0002810	Prah.g_00744	Prbk.g_02378
OG0002811	Prah.g_00741	Prbk.g_02384
OG0002812	Prah.g_00723	Prbk.g_02412
OG0002813	Prah.g_00719	Prbk.g_02416
OG0002814	Prah.g_00717	Prbk.g_02418
OG0002815	Prah.g_00714	Prbk.g_02421
OG0002816	Prah.g_00711	Prbk.g_02423
OG0002817	Prah.g_00708	Prbk.g_02427
OG0002818	Prah.g_00705	Prbk.g_02430
OG0002819	Prah.g_00704	Prbk.g_02431
OG0002820	Prah.g_00703	Prbk.g_02432
OG0002821	Prah.g_00694	Prbk.g_02443
OG0002822	Prah.g_00690	Prbk.g_02446
OG0002823	Prah.g_00682	Prbk.g_02454
OG0002824	Prah.g_00653	Prbk.g_02482
OG0002825	Prah.g_00634	Prbk.g_02500
OG0002826	Prah.g_00633	Prbk.g_02501
OG0002827	Prah.g_00632	Prbk.g_02502
OG0002828	Prah.g_00631	Prbk.g_02503
OG0002829	Prah.g_00630	Prbk.g_02504
OG0002830	Prah.g_00629	Prbk.g_02506
OG0002831	Prah.g_00628	Prbk.g_02507
OG0002832	Prah.g_00623	Prbk.g_02512
OG0002833	Prah.g_00616	Prbk.g_02517
OG0002834	Prah.g_00611	Prbk.g_02524
OG0002835	Prah.g_00610	Prbk.g_02525
OG0002836	Prah.g_00607	Prbk.g_02528
OG0002837	Prah.g_00590	Prbk.g_02545
OG0002838	Prah.g_00586	Prbk.g_02549
OG0002839	Prah.g_00585	Prbk.g_02550
OG0002840	Prah.g_00584	Prbk.g_02551
OG0002841	Prah.g_00582	Prbk.g_02553
OG0002842	Prah.g_00573	Prbk.g_02562
OG0002843	Prah.g_00569	Prbk.g_02566
OG0002844	Prah.g_00563	Prbk.g_02572
OG0002845	Prah.g_00561	Prbk.g_02577
OG0002846	Prah.g_00557	Prbk.g_02581
OG0002847	Prah.g_00549	Prbk.g_02584
OG0002848	Prah.g_00546	Prbk.g_02587
OG0002849	Prah.g_00542	Prbk.g_02592
OG0002850	Prah.g_00540	Prbk.g_02594
OG0002851	Prah.g_00536	Prbk.g_02598
OG0002852	Prah.g_00535	Prbk.g_02599
OG0002853	Prah.g_00534	Prbk.g_02600
OG0002854	Prah.g_00533	Prbk.g_02601
OG0002855	Prah.g_00520	Prbk.g_02614
OG0002856	Prah.g_00519	Prbk.g_02615
OG0002857	Prah.g_00514	Prbk.g_02620
OG0002858	Prah.g_00502	Prbk.g_02630
OG0002859	Prah.g_00492	Prbk.g_02640
OG0002860	Prah.g_00491	Prbk.g_02641
OG0002861	Prah.g_00490	Prbk.g_02642
OG0002862	Prah.g_00487	Prbk.g_02646
OG0002863	Prah.g_00479	Prbk.g_02653
OG0002864	Prah.g_00470	Prbk.g_00737
OG0002865	Prah.g_00469	Prbk.g_00736
OG0002866	Prah.g_00468	Prbk.g_00735
OG0002867	Prah.g_00467	Prbk.g_00731
OG0002868	Prah.g_00461	Prbk.g_00724
OG0002869	Prah.g_00459	Prbk.g_00722
OG0002870	Prah.g_00458	Prbk.g_00721
OG0002871	Prah.g_00441	Prbk.g_00705
OG0002872	Prah.g_00438	Prbk.g_02699
OG0002873	Prah.g_00429	Prbk.g_01936
OG0002874	Prah.g_00426	Prbk.g_01939
OG0002876	Prah.g_00422	Prbk.g_00245
OG0002877	Prah.g_00416	Prbk.g_00251
OG0002878	Prah.g_00405	Prbk.g_00262
OG0002879	Prah.g_00404	Prbk.g_00263
OG0002880	Prah.g_00387	Prbk.g_00284
OG0002881	Prah.g_00373	Prbk.g_01224
OG0002882	Prah.g_00359	Prbk.g_01210
OG0002883	Prah.g_00355	Prbk.g_01204
OG0002884	Prah.g_00354	Prbk.g_01203
OG0002885	Prah.g_00329	Prbk.g_01200
OG0002886	Prah.g_00315	Prbk.g_02115
OG0002887	Prah.g_00307	Prbk.g_02108
OG0002888	Prah.g_00305	Prbk.g_02106
OG0002889	Prah.g_00302	Prbk.g_02103
OG0002890	Prah.g_00301	Prbk.g_02100
OG0002891	Prah.g_00298	Prbk.g_02096
OG0002892	Prah.g_00297	Prbk.g_02095
OG0002893	Prah.g_00296	Prbk.g_02094
OG0002894	Prah.g_00295	Prbk.g_02093
OG0002895	Prah.g_00292	Prbk.g_02091
OG0002896	Prah.g_00289	Prbk.g_02087
OG0002897	Prah.g_00288	Prbk.g_02086
OG0002898	Prah.g_00287	Prbk.g_02085
OG0002899	Prah.g_00285	Prbk.g_02083
OG0002900	Prah.g_00283	Prbk.g_00697
OG0002901	Prah.g_00259	Prbk.g_00297
OG0002902	Prah.g_00250	Prbk.g_00312
OG0002903	Prah.g_00249	Prbk.g_00313
OG0002904	Prah.g_00248	Prbk.g_00314
OG0002905	Prah.g_00245	Prbk.g_01372
OG0002906	Prah.g_00227	Prbk.g_00350
OG0002907	Prah.g_00226	Prbk.g_00332
OG0002908	Prah.g_00222	Prbk.g_00338
OG0002909	Prah.g_00220	Prbk.g_00340
OG0002910	Prah.g_00211	Prbk.g_00359
OG0002911	Prah.g_00207	Prbk.g_00362
OG0002912	Prah.g_00203	Prbk.g_00366
OG0002913	Prah.g_00202	Prbk.g_00367
OG0002914	Prah.g_00201	Prbk.g_00368
OG0002915	Prah.g_01925	Prbk.g_00885
OG0002916	Prah.g_01928	Prbk.g_00883
OG0002917	Prah.g_01943	Prbk.g_00868
OG0002918	Prah.g_01947	Prbk.g_00863
OG0002919	Prah.g_01952	Prbk.g_00857
OG0002920	Prah.g_01964	Prbk.g_00846
OG0002921	Prah.g_01967	Prbk.g_00843
OG0002922	Prah.g_01974	Prbk.g_00830
OG0002923	Prah.g_01992	Prbk.g_00800
OG0002924	Prah.g_02006	Prbk.g_00955
OG0002925	Prah.g_02052	Prbk.g_01924
OG0002926	Prah.g_02057	Prbk.g_01919
OG0002927	Prah.g_02075	Prbk.g_01015
OG0002928	Prah.g_02076	Prbk.g_01014
OG0002929	Prah.g_02085	Prbk.g_01005
OG0002930	Prah.g_02088	Prbk.g_01002
OG0002931	Prah.g_02102	Prbk.g_00375
OG0002932	Prah.g_02104	Prbk.g_00377
OG0002933	Prah.g_02106	Prbk.g_00379
OG0002934	Prah.g_02107	Prbk.g_00380
OG0002935	Prah.g_02109	Prbk.g_00382
OG0002936	Prah.g_02110	Prbk.g_00383
OG0002937	Prah.g_02112	Prbk.g_00395
OG0002938	Prah.g_02113	Prbk.g_00396
OG0002939	Prah.g_02116	Prbk.g_00399
OG0002940	Prah.g_02125	Prbk.g_00408
OG0002941	Prah.g_02127	Prbk.g_00410
OG0002942	Prah.g_02141	Prbk.g_00424
OG0002943	Prah.g_02150	Prbk.g_00433
OG0002944	Prah.g_02160	Prbk.g_00446
OG0002945	Prah.g_02161	Prbk.g_00447
OG0002946	Prah.g_02169	Prbk.g_00452
OG0002947	Prah.g_02200	Prbk.g_00484
OG0002948	Prah.g_02201	Prbk.g_00485
OG0002949	Prah.g_02202	Prbk.g_00486
OG0002950	Prah.g_02206	Prbk.g_00491
OG0002951	Prah.g_02208	Prbk.g_00494
OG0002952	Prah.g_02216	Prbk.g_00495
OG0002953	Prah.g_02220	Prbk.g_00501
OG0002954	Prah.g_02222	Prbk.g_00503
OG0002955	Prah.g_02226	Prbk.g_00509
OG0002956	Prah.g_02228	Prbk.g_00511
OG0002957	Prah.g_02233	Prbk.g_00515
OG0002958	Prah.g_02256	Prbk.g_00546
OG0002959	Prah.g_02258	Prbk.g_00548
OG0002960	Prah.g_02266	Prbk.g_00556
OG0002961	Prah.g_02277	Prbk.g_00746
OG0002962	Prah.g_02278	Prbk.g_00747
OG0002963	Prah.g_02317	Prbk.g_00786
OG0002964	Prah.g_02319	Prbk.g_00788
OG0002965	Prah.g_02322	Prbk.g_01282
OG0002966	Prah.g_02325	Prbk.g_01279
OG0002967	Prah.g_02337	Prbk.g_01274
OG0002968	Prah.g_02338	Prbk.g_01273
OG0002969	Prah.g_02340	Prbk.g_01271
OG0002970	Prah.g_02342	Prbk.g_01269
OG0002971	Prah.g_02343	Prbk.g_01268
OG0002972	Prah.g_02346	Prbk.g_01265
OG0002973	Prah.g_02351	Prbk.g_01262
OG0002974	Prah.g_02373	Prbk.g_00634
OG0002975	Prah.g_02374	Prbk.g_00635
OG0002976	Prah.g_02377	Prbk.g_00637
OG0002977	Prah.g_02378	Prbk.g_00638
OG0002978	Prah.g_02379	Prbk.g_00639
OG0002979	Prah.g_02380	Prbk.g_00640
OG0002980	Prah.g_02383	Prbk.g_00643
OG0002981	Prah.g_02385	Prbk.g_00645
OG0002982	Prah.g_02386	Prbk.g_00646
OG0002983	Prah.g_02389	Prbk.g_00647
OG0002984	Prah.g_02401	Prbk.g_00660
OG0002985	Prah.g_02404	Prbk.g_00663
OG0002986	Prah.g_02405	Prbk.g_00664
OG0002987	Prah.g_02408	Prbk.g_00667
OG0002988	Prah.g_02416	Prbk.g_00681
OG0002989	Prah.g_02472	Prbk.g_02142
OG0002990	Prah.g_02473	Prbk.g_02143
OG0002991	Prah.g_02475	Prbk.g_02146
OG0002992	Prah.g_02481	Prbk.g_02151
OG0002993	Prah.g_02482	Prbk.g_02152
OG0002994	Prah.g_02483	Prbk.g_02153
OG0002995	Prah.g_02484	Prbk.g_02154
OG0002997	Prah.g_02494	Prbk.g_02164
OG0002998	Prah.g_02500	Prbk.g_02170
OG0002999	Prah.g_02502	Prbk.g_02172
OG0003000	Prah.g_02520	Prbk.g_02192
OG0003001	Prah.g_02521	Prbk.g_02193
OG0003002	Prah.g_02523	Prbk.g_02194
OG0003003	Prah.g_02527	Prbk.g_02198
OG0003004	Prah.g_02528	Prbk.g_02199
OG0003005	Prah.g_02530	Prbk.g_02200
OG0003006	Prah.g_02531	Prbk.g_02201
OG0003007	Prah.g_02537	Prbk.g_02208
OG0003008	Prah.g_02545	Prbk.g_02215
OG0003009	Prah.g_02546	Prbk.g_02216
OG0003010	Prah.g_02549	Prbk.g_02223
OG0003012	Prah.g_02590	Prbk.g_02264
OG0003013	Prah.g_02595	Prbk.g_02269
OG0003014	Prah.g_02599	Prbk.g_02273
OG0003015	Prah.g_00266, Prah.g_02444	Prbk.g_00700
OG0003115	Prah.g_01831	Prbk.g_01325
OG0003191	Prah.g_00182	Prbk.g_00203
OG0003193	Prah.g_00280	Prbk.g_01528
OG0003194	Prah.g_00537	Prbk.g_02597
OG0003195	Prah.g_00613	Prbk.g_02520
OG0003196	Prah.g_00618	Prbk.g_02515
OG0003197	Prah.g_00727	Prbk.g_02402
OG0003198	Prah.g_00728	Prbk.g_02401
OG0003199	Prah.g_00934	Prbk.g_01240
OG0003200	Prah.g_01004	Prbk.g_01743
OG0003201	Prah.g_01031	Prbk.g_01769
OG0003202	Prah.g_01047	Prbk.g_01784
OG0003203	Prah.g_01051	Prbk.g_01789
OG0003204	Prah.g_01091	Prbk.g_01969
OG0003205	Prah.g_01097	Prbk.g_01961
OG0003206	Prah.g_01144	Prbk.g_01717
OG0003207	Prah.g_01362	Prbk.g_01185
OG0003208	Prah.g_01548	Prbk.g_02079
OG0003209	Prah.g_01603	Prbk.g_02018
OG0003210	Prah.g_01722	Prbk.g_00115
OG0003211	Prah.g_01768	Prbk.g_01510
OG0003212	Prah.g_01815	Prbk.g_01473
OG0003213	Prah.g_01829	Prbk.g_01328
OG0003214	Prah.g_01914	Prbk.g_00896
OG0003215	Prah.g_01970	Prbk.g_00835
OG0003216	Prah.g_02081	Prbk.g_01009
OG0003217	Prah.g_02271	Prbk.g_00741
OG0003218	Prah.g_02452	Prbk.g_02122
OG0003219	Prah.g_02459	Prbk.g_02127
OG0003220	Prah.g_02462	Prbk.g_02129
OG0003221	Prah.g_02464	Prbk.g_02131
OG0003222	Prah.g_02465	Prbk.g_02132
OG0003223	Prah.g_02470	Prbk.g_02134
