Orthogroup	Prbl	Praf
OG0002406	Prbl.g_01597	Praf.g_01826, Praf.g_01646
OG0002407	Prbl.g_01390	Praf.g_01753
OG0002408	Prbl.g_01389	Praf.g_01760
OG0002410	Prbl.g_01209	Praf.g_02046
OG0002412	Prbl.g_00895	Praf.g_02338
OG0002413	Prbl.g_00894	Praf.g_02341
OG0002414	Prbl.g_01249	Praf.g_02563
OG0002415	Prbl.g_01228	Praf.g_02610
OG0002558	Prbl.g_02113	Praf.g_00008
OG0002559	Prbl.g_01978	Praf.g_00038
OG0002560	Prbl.g_01979	Praf.g_00039
OG0002561	Prbl.g_01995	Praf.g_00057
OG0002562	Prbl.g_02003	Praf.g_00065
OG0002563	Prbl.g_02010	Praf.g_00073
OG0002564	Prbl.g_02013	Praf.g_00076
OG0002565	Prbl.g_02015	Praf.g_00080
OG0002566	Prbl.g_02044	Praf.g_00161
OG0002567	Prbl.g_01233	Praf.g_00167
OG0002568	Prbl.g_01229	Praf.g_00171
OG0002569	Prbl.g_01288	Praf.g_00181
OG0002570	Prbl.g_01292	Praf.g_00185
OG0002571	Prbl.g_01294	Praf.g_00187
OG0002572	Prbl.g_01295	Praf.g_00188
OG0002573	Prbl.g_01300	Praf.g_00189
OG0002574	Prbl.g_01301	Praf.g_00190
OG0002575	Prbl.g_01308	Praf.g_00199
OG0002576	Prbl.g_00657	Praf.g_00203
OG0002577	Prbl.g_01311	Praf.g_00205
OG0002578	Prbl.g_01312	Praf.g_00206
OG0002579	Prbl.g_01317	Praf.g_00213
OG0002580	Prbl.g_01321	Praf.g_00215
OG0002581	Prbl.g_01323	Praf.g_00216
OG0002582	Prbl.g_01327	Praf.g_00220
OG0002584	Prbl.g_00543	Praf.g_00231
OG0002585	Prbl.g_00549	Praf.g_00241
OG0002586	Prbl.g_00550	Praf.g_00242
OG0002587	Prbl.g_00564	Praf.g_00256
OG0002588	Prbl.g_00570	Praf.g_00262
OG0002589	Prbl.g_00571	Praf.g_00263
OG0002590	Prbl.g_00573	Praf.g_00265
OG0002591	Prbl.g_00575	Praf.g_00267
OG0002592	Prbl.g_00577	Praf.g_00269
OG0002593	Prbl.g_00579	Praf.g_00284
OG0002594	Prbl.g_01157	Praf.g_00290
OG0002595	Prbl.g_01154	Praf.g_00291
OG0002596	Prbl.g_00586	Praf.g_00298
OG0002597	Prbl.g_00593	Praf.g_00305
OG0002598	Prbl.g_00594	Praf.g_00307
OG0002599	Prbl.g_00598	Praf.g_00311
OG0002600	Prbl.g_00599	Praf.g_00312
OG0002601	Prbl.g_00601	Praf.g_00314
OG0002602	Prbl.g_00606	Praf.g_00319
OG0002603	Prbl.g_00610	Praf.g_00324
OG0002604	Prbl.g_02264	Praf.g_00334
OG0002605	Prbl.g_02263	Praf.g_00335
OG0002606	Prbl.g_02262	Praf.g_00336
OG0002607	Prbl.g_00736	Praf.g_00339
OG0002608	Prbl.g_01948	Praf.g_00346
OG0002609	Prbl.g_01941	Praf.g_00350
OG0002610	Prbl.g_01909	Praf.g_00366
OG0002611	Prbl.g_01910	Praf.g_00368
OG0002612	Prbl.g_01916	Praf.g_00372
OG0002613	Prbl.g_01917	Praf.g_00373
OG0002614	Prbl.g_01920	Praf.g_00376
OG0002615	Prbl.g_01924	Praf.g_00380
OG0002616	Prbl.g_00196	Praf.g_00388
OG0002617	Prbl.g_00190	Praf.g_00394
OG0002618	Prbl.g_02624	Praf.g_00397
OG0002619	Prbl.g_02623	Praf.g_00399
OG0002620	Prbl.g_00319	Praf.g_00407
OG0002621	Prbl.g_00322	Praf.g_00410
OG0002622	Prbl.g_00323	Praf.g_00411
OG0002623	Prbl.g_00324	Praf.g_00412
OG0002624	Prbl.g_00325	Praf.g_00413
OG0002625	Prbl.g_00326	Praf.g_00414
OG0002626	Prbl.g_00327	Praf.g_00415
OG0002627	Prbl.g_00328	Praf.g_00416
OG0002628	Prbl.g_00329	Praf.g_00417
OG0002629	Prbl.g_00351	Praf.g_00439
OG0002630	Prbl.g_00357	Praf.g_00445
OG0002631	Prbl.g_00363	Praf.g_00451
OG0002632	Prbl.g_00390	Praf.g_00476
OG0002633	Prbl.g_00396	Praf.g_00483
OG0002634	Prbl.g_00402	Praf.g_00488
OG0002635	Prbl.g_00421	Praf.g_00506
OG0002636	Prbl.g_00424	Praf.g_00509
OG0002637	Prbl.g_00426	Praf.g_00510
OG0002638	Prbl.g_00434	Praf.g_00519
OG0002639	Prbl.g_00445	Praf.g_00531
OG0002640	Prbl.g_00459	Praf.g_00546
OG0002641	Prbl.g_00463	Praf.g_00550
OG0002642	Prbl.g_00464	Praf.g_00551
OG0002643	Prbl.g_00469	Praf.g_00556
OG0002644	Prbl.g_00474	Praf.g_00559
OG0002645	Prbl.g_00493	Praf.g_00574
OG0002646	Prbl.g_00505	Praf.g_00588
OG0002647	Prbl.g_00507	Praf.g_00590
OG0002648	Prbl.g_00509	Praf.g_00593
OG0002649	Prbl.g_00518	Praf.g_00602
OG0002650	Prbl.g_00520	Praf.g_00604
OG0002651	Prbl.g_00530	Praf.g_00613
OG0002652	Prbl.g_00535	Praf.g_00618
OG0002653	Prbl.g_00789	Praf.g_00637
OG0002654	Prbl.g_00786	Praf.g_00640
OG0002655	Prbl.g_00777	Praf.g_00649
OG0002656	Prbl.g_00771	Praf.g_00655
OG0002657	Prbl.g_00769	Praf.g_00657
OG0002658	Prbl.g_00767	Praf.g_00659
OG0002659	Prbl.g_00764	Praf.g_00662
OG0002660	Prbl.g_00762	Praf.g_00664
OG0002661	Prbl.g_00757	Praf.g_00667
OG0002662	Prbl.g_00756	Praf.g_00668
OG0002663	Prbl.g_00755	Praf.g_00669
OG0002664	Prbl.g_00753	Praf.g_00671
OG0002665	Prbl.g_00750	Praf.g_00674
OG0002666	Prbl.g_02648	Praf.g_00680
OG0002667	Prbl.g_02646	Praf.g_00682
OG0002668	Prbl.g_01793	Praf.g_00720
OG0002669	Prbl.g_01792	Praf.g_00721
OG0002670	Prbl.g_01782	Praf.g_00732
OG0002671	Prbl.g_01778	Praf.g_00736
OG0002672	Prbl.g_01756	Praf.g_00759
OG0002673	Prbl.g_01753	Praf.g_00762
OG0002674	Prbl.g_01743	Praf.g_00772
OG0002675	Prbl.g_01741	Praf.g_00774
OG0002676	Prbl.g_01740	Praf.g_00775
OG0002677	Prbl.g_01729	Praf.g_00788
OG0002678	Prbl.g_01724	Praf.g_00793
OG0002679	Prbl.g_01721	Praf.g_00797
OG0002680	Prbl.g_02065	Praf.g_00820
OG0002681	Prbl.g_02073	Praf.g_00828
OG0002682	Prbl.g_02074	Praf.g_00829
OG0002683	Prbl.g_02076	Praf.g_00831
OG0002684	Prbl.g_02079	Praf.g_00834
OG0002685	Prbl.g_02087	Praf.g_00857
OG0002686	Prbl.g_02092	Praf.g_00862
OG0002687	Prbl.g_02093	Praf.g_00863
OG0002688	Prbl.g_02094	Praf.g_00864
OG0002689	Prbl.g_02096	Praf.g_00866
OG0002690	Prbl.g_02097	Praf.g_00867
OG0002691	Prbl.g_02098	Praf.g_00868
OG0002692	Prbl.g_02101	Praf.g_00871
OG0002693	Prbl.g_02107	Praf.g_00877
OG0002694	Prbl.g_00177	Praf.g_00878
OG0002695	Prbl.g_02596	Praf.g_00889
OG0002696	Prbl.g_02588	Praf.g_00896
OG0002697	Prbl.g_02587	Praf.g_00897
OG0002698	Prbl.g_02584	Praf.g_00900
OG0002699	Prbl.g_01371	Praf.g_00907
OG0002700	Prbl.g_01373	Praf.g_00909
OG0002701	Prbl.g_01381	Praf.g_00916
OG0002702	Prbl.g_01107	Praf.g_00934
OG0002703	Prbl.g_01105	Praf.g_00935
OG0002704	Prbl.g_01101	Praf.g_00939
OG0002705	Prbl.g_01098	Praf.g_00942
OG0002706	Prbl.g_01094	Praf.g_00945
OG0002707	Prbl.g_01091	Praf.g_00950
OG0002708	Prbl.g_01090	Praf.g_00951
OG0002709	Prbl.g_01081	Praf.g_00958
OG0002710	Prbl.g_01080	Praf.g_00959
OG0002711	Prbl.g_01070	Praf.g_00967
OG0002712	Prbl.g_01809	Praf.g_00973
OG0002713	Prbl.g_01803	Praf.g_00979
OG0002714	Prbl.g_01708	Praf.g_00986
OG0002715	Prbl.g_01707	Praf.g_00987
OG0002716	Prbl.g_01700	Praf.g_00995
OG0002717	Prbl.g_01699	Praf.g_00996
OG0002718	Prbl.g_01698	Praf.g_00997
OG0002719	Prbl.g_01697	Praf.g_00998
OG0002720	Prbl.g_01696	Praf.g_00999
OG0002721	Prbl.g_01690	Praf.g_01005
OG0002722	Prbl.g_01687	Praf.g_01007
OG0002723	Prbl.g_01683	Praf.g_01016
OG0002724	Prbl.g_01682	Praf.g_01017
OG0002725	Prbl.g_01681	Praf.g_01018
OG0002726	Prbl.g_01680	Praf.g_01019
OG0002727	Prbl.g_01673	Praf.g_01054
OG0002728	Prbl.g_01672	Praf.g_01056
OG0002729	Prbl.g_01668	Praf.g_01064
OG0002730	Prbl.g_01667	Praf.g_01066
OG0002731	Prbl.g_02603	Praf.g_01070
OG0002732	Prbl.g_02604	Praf.g_01071
OG0002733	Prbl.g_02607	Praf.g_01072
OG0002734	Prbl.g_02609	Praf.g_01074
OG0002735	Prbl.g_02618	Praf.g_01083
OG0002736	Prbl.g_01532	Praf.g_01090
OG0002737	Prbl.g_02628	Praf.g_01091
OG0002738	Prbl.g_00009	Praf.g_01110
OG0002739	Prbl.g_00010	Praf.g_01112
OG0002740	Prbl.g_00262	Praf.g_01113
OG0002741	Prbl.g_00014	Praf.g_01116
OG0002742	Prbl.g_00015	Praf.g_01117
OG0002743	Prbl.g_00023	Praf.g_01123
OG0002744	Prbl.g_00028	Praf.g_01128
OG0002745	Prbl.g_00030	Praf.g_01129
OG0002746	Prbl.g_00033	Praf.g_01132
OG0002747	Prbl.g_00037	Praf.g_01136
OG0002748	Prbl.g_00038	Praf.g_01137
OG0002749	Prbl.g_00039	Praf.g_01138
OG0002750	Prbl.g_00041	Praf.g_01140
OG0002751	Prbl.g_00042	Praf.g_01141
OG0002752	Prbl.g_00043	Praf.g_01142
OG0002753	Prbl.g_00052	Praf.g_01149
OG0002754	Prbl.g_02654	Praf.g_01172
OG0002755	Prbl.g_01529	Praf.g_01178
OG0002756	Prbl.g_01528	Praf.g_01179
OG0002757	Prbl.g_00739	Praf.g_01195
OG0002758	Prbl.g_00727	Praf.g_01200
OG0002759	Prbl.g_01871	Praf.g_01208
OG0002760	Prbl.g_01867	Praf.g_01212
OG0002761	Prbl.g_01866	Praf.g_01213
OG0002762	Prbl.g_01856	Praf.g_01222
OG0002763	Prbl.g_01849	Praf.g_01228
OG0002764	Prbl.g_01848	Praf.g_01229
OG0002765	Prbl.g_01844	Praf.g_01233
OG0002766	Prbl.g_01843	Praf.g_01234
OG0002767	Prbl.g_01842	Praf.g_01235
OG0002768	Prbl.g_01841	Praf.g_01236
OG0002769	Prbl.g_01840	Praf.g_01237
OG0002770	Prbl.g_01837	Praf.g_01240
OG0002771	Prbl.g_01836	Praf.g_01242
OG0002772	Prbl.g_01835	Praf.g_01243
OG0002773	Prbl.g_01832	Praf.g_01250
OG0002774	Prbl.g_01831	Praf.g_01252
OG0002775	Prbl.g_01828	Praf.g_01254
OG0002776	Prbl.g_00941	Praf.g_01289
OG0002777	Prbl.g_00942	Praf.g_01290
OG0002778	Prbl.g_00943	Praf.g_01291
OG0002779	Prbl.g_00944	Praf.g_01292
OG0002780	Prbl.g_02568	Praf.g_01301
OG0002781	Prbl.g_02557	Praf.g_01312
OG0002782	Prbl.g_02534	Praf.g_01335
OG0002783	Prbl.g_02527	Praf.g_01342
OG0002784	Prbl.g_02524	Praf.g_01345
OG0002785	Prbl.g_02522	Praf.g_01347
OG0002786	Prbl.g_02519	Praf.g_01350
OG0002787	Prbl.g_02517	Praf.g_01352
OG0002788	Prbl.g_02515	Praf.g_01354
OG0002789	Prbl.g_02512	Praf.g_01356
OG0002790	Prbl.g_02511	Praf.g_01357
OG0002791	Prbl.g_02504	Praf.g_01363
OG0002792	Prbl.g_02502	Praf.g_01365
OG0002793	Prbl.g_02500	Praf.g_01367
OG0002794	Prbl.g_02490	Praf.g_01379
OG0002795	Prbl.g_02488	Praf.g_01381
OG0002796	Prbl.g_02484	Praf.g_01386
OG0002797	Prbl.g_02481	Praf.g_01389
OG0002798	Prbl.g_02480	Praf.g_01390
OG0002799	Prbl.g_02479	Praf.g_01391
OG0002800	Prbl.g_02461	Praf.g_01409
OG0002801	Prbl.g_02460	Praf.g_01410
OG0002802	Prbl.g_02459	Praf.g_01411
OG0002803	Prbl.g_02458	Praf.g_01412
OG0002804	Prbl.g_02457	Praf.g_01413
OG0002805	Prbl.g_02455	Praf.g_01414
OG0002806	Prbl.g_02446	Praf.g_01423
OG0002807	Prbl.g_02439	Praf.g_01430
OG0002808	Prbl.g_02433	Praf.g_01434
OG0002809	Prbl.g_02429	Praf.g_01438
OG0002810	Prbl.g_02424	Praf.g_01443
OG0002811	Prbl.g_02419	Praf.g_01447
OG0002812	Prbl.g_02391	Praf.g_01472
OG0002813	Prbl.g_02387	Praf.g_01477
OG0002814	Prbl.g_02385	Praf.g_01479
OG0002815	Prbl.g_02382	Praf.g_01481
OG0002816	Prbl.g_02380	Praf.g_01483
OG0002817	Prbl.g_02375	Praf.g_01487
OG0002818	Prbl.g_02372	Praf.g_01490
OG0002819	Prbl.g_02371	Praf.g_01491
OG0002820	Prbl.g_02370	Praf.g_01492
OG0002821	Prbl.g_02360	Praf.g_01502
OG0002822	Prbl.g_02357	Praf.g_01505
OG0002823	Prbl.g_02349	Praf.g_01513
OG0002824	Prbl.g_02321	Praf.g_01544
OG0002825	Prbl.g_02303	Praf.g_01563
OG0002826	Prbl.g_02302	Praf.g_01564
OG0002827	Prbl.g_02301	Praf.g_01565
OG0002828	Prbl.g_02300	Praf.g_01566
OG0002829	Prbl.g_02299	Praf.g_01567
OG0002830	Prbl.g_02297	Praf.g_01569
OG0002831	Prbl.g_02296	Praf.g_01570
OG0002832	Prbl.g_02292	Praf.g_01574
OG0002833	Prbl.g_02287	Praf.g_01579
OG0002834	Prbl.g_02280	Praf.g_01582
OG0002835	Prbl.g_02279	Praf.g_01583
OG0002836	Prbl.g_01536	Praf.g_01587
OG0002837	Prbl.g_01553	Praf.g_01605
OG0002838	Prbl.g_01557	Praf.g_01609
OG0002839	Prbl.g_01558	Praf.g_01610
OG0002840	Prbl.g_01559	Praf.g_01611
OG0002841	Prbl.g_01561	Praf.g_01613
OG0002842	Prbl.g_01570	Praf.g_01621
OG0002843	Prbl.g_01575	Praf.g_01624
OG0002844	Prbl.g_01581	Praf.g_01630
OG0002845	Prbl.g_01585	Praf.g_01634
OG0002846	Prbl.g_01589	Praf.g_01639
OG0002847	Prbl.g_01592	Praf.g_01643
OG0002848	Prbl.g_01595	Praf.g_01645
OG0002849	Prbl.g_01600	Praf.g_01649
OG0002850	Prbl.g_01602	Praf.g_01651
OG0002851	Prbl.g_01606	Praf.g_01655
OG0002852	Prbl.g_01607	Praf.g_01656
OG0002853	Prbl.g_01608	Praf.g_01657
OG0002854	Prbl.g_01609	Praf.g_01658
OG0002855	Prbl.g_01622	Praf.g_01672
OG0002856	Prbl.g_01623	Praf.g_01673
OG0002857	Prbl.g_01628	Praf.g_01679
OG0002858	Prbl.g_01638	Praf.g_01691
OG0002859	Prbl.g_01648	Praf.g_01701
OG0002860	Prbl.g_01649	Praf.g_01702
OG0002861	Prbl.g_01650	Praf.g_01703
OG0002862	Prbl.g_01654	Praf.g_01707
OG0002863	Prbl.g_01661	Praf.g_01715
OG0002864	Prbl.g_01040	Praf.g_01723
OG0002865	Prbl.g_01039	Praf.g_01724
OG0002866	Prbl.g_01038	Praf.g_01725
OG0002867	Prbl.g_01034	Praf.g_01726
OG0002868	Prbl.g_01410	Praf.g_01732
OG0002869	Prbl.g_01408	Praf.g_01734
OG0002870	Prbl.g_01407	Praf.g_01735
OG0002871	Prbl.g_01391	Praf.g_01752
OG0002872	Prbl.g_01388	Praf.g_01761
OG0002873	Prbl.g_00159	Praf.g_01771
OG0002874	Prbl.g_00162	Praf.g_01774
OG0002876	Prbl.g_00256	Praf.g_01780
OG0002877	Prbl.g_00250	Praf.g_01786
OG0002878	Prbl.g_00239	Praf.g_01797
OG0002879	Prbl.g_00238	Praf.g_01798
OG0002880	Prbl.g_00217	Praf.g_01821
OG0002881	Prbl.g_00697	Praf.g_01835
OG0002882	Prbl.g_00711	Praf.g_01850
OG0002883	Prbl.g_00717	Praf.g_01854
OG0002884	Prbl.g_00718	Praf.g_01855
OG0002885	Prbl.g_00721	Praf.g_01885
OG0002886	Prbl.g_01338	Praf.g_01904
OG0002887	Prbl.g_01345	Praf.g_01912
OG0002888	Prbl.g_01347	Praf.g_01914
OG0002889	Prbl.g_01350	Praf.g_01927
OG0002890	Prbl.g_01353	Praf.g_01930
OG0002891	Prbl.g_01356	Praf.g_01934
OG0002892	Prbl.g_01357	Praf.g_01935
OG0002893	Prbl.g_01358	Praf.g_01936
OG0002894	Prbl.g_01359	Praf.g_01937
OG0002895	Prbl.g_01361	Praf.g_01939
OG0002896	Prbl.g_01365	Praf.g_01944
OG0002897	Prbl.g_01366	Praf.g_01945
OG0002898	Prbl.g_01367	Praf.g_01946
OG0002899	Prbl.g_01369	Praf.g_01948
OG0002900	Prbl.g_00141	Praf.g_01949
OG0002901	Prbl.g_00621	Praf.g_01954
OG0002902	Prbl.g_00636	Praf.g_01967
OG0002903	Prbl.g_00637	Praf.g_01968
OG0002904	Prbl.g_00638	Praf.g_01969
OG0002905	Prbl.g_01926	Praf.g_01974
OG0002906	Prbl.g_00674	Praf.g_01994
OG0002907	Prbl.g_00656	Praf.g_01995
OG0002908	Prbl.g_00662	Praf.g_01998
OG0002909	Prbl.g_00664	Praf.g_02000
OG0002910	Prbl.g_00683	Praf.g_02010
OG0002911	Prbl.g_02676	Praf.g_02013
OG0002912	Prbl.g_02672	Praf.g_02017
OG0002913	Prbl.g_02671	Praf.g_02018
OG0002914	Prbl.g_02670	Praf.g_02019
OG0002915	Prbl.g_01214	Praf.g_02041
OG0002916	Prbl.g_01212	Praf.g_02043
OG0002917	Prbl.g_01198	Praf.g_02057
OG0002918	Prbl.g_01193	Praf.g_02064
OG0002919	Prbl.g_01187	Praf.g_02069
OG0002920	Prbl.g_01176	Praf.g_02080
OG0002921	Prbl.g_01173	Praf.g_02083
OG0002922	Prbl.g_01160	Praf.g_02093
OG0002923	Prbl.g_01130	Praf.g_02113
OG0002924	Prbl.g_00989	Praf.g_02130
OG0002925	Prbl.g_01047	Praf.g_02181
OG0002926	Prbl.g_01052	Praf.g_02186
OG0002927	Prbl.g_02669	Praf.g_02204
OG0002928	Prbl.g_02668	Praf.g_02205
OG0002929	Prbl.g_01510	Praf.g_02213
OG0002930	Prbl.g_01507	Praf.g_02216
OG0002931	Prbl.g_01495	Praf.g_02246
OG0002932	Prbl.g_01493	Praf.g_02248
OG0002933	Prbl.g_01491	Praf.g_02250
OG0002934	Prbl.g_01490	Praf.g_02251
OG0002935	Prbl.g_01488	Praf.g_02253
OG0002936	Prbl.g_01487	Praf.g_02254
OG0002937	Prbl.g_01475	Praf.g_02257
OG0002938	Prbl.g_01474	Praf.g_02258
OG0002939	Prbl.g_01471	Praf.g_02261
OG0002940	Prbl.g_01462	Praf.g_02270
OG0002941	Prbl.g_01460	Praf.g_02272
OG0002942	Prbl.g_01446	Praf.g_02286
OG0002943	Prbl.g_01437	Praf.g_02295
OG0002944	Prbl.g_01424	Praf.g_02305
OG0002945	Prbl.g_01423	Praf.g_02306
OG0002946	Prbl.g_01418	Praf.g_02317
OG0002947	Prbl.g_00885	Praf.g_02350
OG0002948	Prbl.g_00884	Praf.g_02351
OG0002949	Prbl.g_00883	Praf.g_02352
OG0002950	Prbl.g_00878	Praf.g_02357
OG0002951	Prbl.g_00875	Praf.g_02361
OG0002952	Prbl.g_00874	Praf.g_02362
OG0002953	Prbl.g_00868	Praf.g_02367
OG0002954	Prbl.g_00866	Praf.g_02370
OG0002955	Prbl.g_00860	Praf.g_02374
OG0002956	Prbl.g_00858	Praf.g_02376
OG0002957	Prbl.g_00854	Praf.g_02385
OG0002958	Prbl.g_00823	Praf.g_02407
OG0002959	Prbl.g_00821	Praf.g_02409
OG0002960	Prbl.g_00813	Praf.g_02417
OG0002961	Prbl.g_00308	Praf.g_02426
OG0002962	Prbl.g_00307	Praf.g_02427
OG0002963	Prbl.g_00268	Praf.g_02477
OG0002964	Prbl.g_00266	Praf.g_02479
OG0002965	Prbl.g_00067	Praf.g_02490
OG0002966	Prbl.g_00070	Praf.g_02493
OG0002967	Prbl.g_00075	Praf.g_02498
OG0002968	Prbl.g_00076	Praf.g_02499
OG0002969	Prbl.g_00078	Praf.g_02501
OG0002970	Prbl.g_00080	Praf.g_02503
OG0002971	Prbl.g_00081	Praf.g_02504
OG0002972	Prbl.g_00084	Praf.g_02507
OG0002973	Prbl.g_00087	Praf.g_02510
OG0002974	Prbl.g_01280	Praf.g_02534
OG0002975	Prbl.g_01279	Praf.g_02535
OG0002976	Prbl.g_01277	Praf.g_02537
OG0002977	Prbl.g_01276	Praf.g_02538
OG0002978	Prbl.g_01275	Praf.g_02539
OG0002979	Prbl.g_01274	Praf.g_02540
OG0002980	Prbl.g_01271	Praf.g_02542
OG0002981	Prbl.g_01269	Praf.g_02543
OG0002982	Prbl.g_01268	Praf.g_02544
OG0002983	Prbl.g_01267	Praf.g_02546
OG0002984	Prbl.g_01254	Praf.g_02558
OG0002985	Prbl.g_01251	Praf.g_02561
OG0002986	Prbl.g_01250	Praf.g_02562
OG0002987	Prbl.g_01247	Praf.g_02565
OG0002988	Prbl.g_00125	Praf.g_02573
OG0002989	Prbl.g_02257	Praf.g_02606
OG0002990	Prbl.g_02256	Praf.g_02607
OG0002991	Prbl.g_02253	Praf.g_02609
OG0002992	Prbl.g_02248	Praf.g_02614
OG0002993	Prbl.g_02247	Praf.g_02615
OG0002994	Prbl.g_02246	Praf.g_02616
OG0002995	Prbl.g_02245	Praf.g_02617
OG0002996	Prbl.g_01011	Praf.g_02629
OG0002997	Prbl.g_02235	Praf.g_02660
OG0002998	Prbl.g_02229	Praf.g_02666
OG0002999	Prbl.g_02227	Praf.g_02668
OG0003000	Prbl.g_02207	Praf.g_02687
OG0003001	Prbl.g_02206	Praf.g_02688
OG0003002	Prbl.g_02205	Praf.g_02689
OG0003003	Prbl.g_02201	Praf.g_02693
OG0003004	Prbl.g_02200	Praf.g_02694
OG0003005	Prbl.g_02199	Praf.g_02695
OG0003006	Prbl.g_02198	Praf.g_02696
OG0003007	Prbl.g_02191	Praf.g_02703
OG0003008	Prbl.g_02184	Praf.g_02721
OG0003009	Prbl.g_02183	Praf.g_02722
OG0003010	Prbl.g_02176	Praf.g_02725
OG0003011	Prbl.g_02159	Praf.g_02745, Praf.g_02746
OG0003012	Prbl.g_02135	Praf.g_02769
OG0003013	Prbl.g_02130	Praf.g_02774
OG0003014	Prbl.g_02126	Praf.g_02778
OG0003112	Prbl.g_02046	Praf.g_00126
OG0003113	Prbl.g_02038	Praf.g_00135
OG0003114	Prbl.g_01309	Praf.g_00200
OG0003116	Prbl.g_00002	Praf.g_00340
OG0003118	Prbl.g_01951	Praf.g_00344
OG0003119	Prbl.g_01942	Praf.g_00349
OG0003120	Prbl.g_01935	Praf.g_00358
OG0003121	Prbl.g_01912	Praf.g_00369
OG0003122	Prbl.g_00460	Praf.g_00547
OG0003123	Prbl.g_00478	Praf.g_00563
OG0003124	Prbl.g_02650	Praf.g_00678
OG0003125	Prbl.g_01880	Praf.g_00686
OG0003126	Prbl.g_01745	Praf.g_00770
OG0003127	Prbl.g_02099	Praf.g_00869
OG0003128	Prbl.g_01812	Praf.g_00970
OG0003129	Prbl.g_01811	Praf.g_00971
OG0003130	Prbl.g_01810	Praf.g_00972
OG0003131	Prbl.g_01802	Praf.g_00984
OG0003132	Prbl.g_01702	Praf.g_00993
OG0003133	Prbl.g_01701	Praf.g_00994
OG0003135	Prbl.g_02619	Praf.g_01068
OG0003136	Prbl.g_02610	Praf.g_01075
OG0003139	Prbl.g_00744	Praf.g_01158
OG0003140	Prbl.g_01518	Praf.g_01169
OG0003141	Prbl.g_01519	Praf.g_01170
OG0003142	Prbl.g_01525	Praf.g_01175
OG0003143	Prbl.g_01823	Praf.g_01181
OG0003144	Prbl.g_02662	Praf.g_01183
OG0003145	Prbl.g_02661	Praf.g_01184
OG0003146	Prbl.g_01876	Praf.g_01201
OG0003147	Prbl.g_01852	Praf.g_01227
OG0003148	Prbl.g_02576	Praf.g_01295
OG0003149	Prbl.g_02389	Praf.g_01474
OG0003150	Prbl.g_02381	Praf.g_01482
OG0003151	Prbl.g_01584	Praf.g_01633
OG0003152	Prbl.g_01598	Praf.g_01647
OG0003153	Prbl.g_01651	Praf.g_01704
OG0003154	Prbl.g_01660	Praf.g_01714
OG0003155	Prbl.g_00233	Praf.g_01799
OG0003156	Prbl.g_00232	Praf.g_01800
OG0003157	Prbl.g_02399	Praf.g_01888
OG0003158	Prbl.g_01351	Praf.g_01928
OG0003159	Prbl.g_01352	Praf.g_01929
OG0003160	Prbl.g_01066	Praf.g_02035
OG0003161	Prbl.g_01067	Praf.g_02036
OG0003162	Prbl.g_01213	Praf.g_02042
OG0003163	Prbl.g_01170	Praf.g_02085
OG0003164	Prbl.g_01415	Praf.g_02320
OG0003165	Prbl.g_00867	Praf.g_02369
OG0003166	Prbl.g_00734	Praf.g_02460
OG0003167	Prbl.g_00673	Praf.g_02464
OG0003168	Prbl.g_01480	Praf.g_02482
OG0003169	Prbl.g_01481	Praf.g_02483
OG0003170	Prbl.g_01482	Praf.g_02484
OG0003171	Prbl.g_01483	Praf.g_02485
OG0003172	Prbl.g_00128	Praf.g_02578
OG0003173	Prbl.g_00131	Praf.g_02583
OG0003174	Prbl.g_01012	Praf.g_02628
OG0003175	Prbl.g_01010	Praf.g_02630
OG0003176	Prbl.g_01009	Praf.g_02631
OG0003177	Prbl.g_01008	Praf.g_02632
OG0003178	Prbl.g_01007	Praf.g_02633
OG0003179	Prbl.g_01018	Praf.g_02635
OG0003180	Prbl.g_01017	Praf.g_02636
OG0003181	Prbl.g_01016	Praf.g_02637
OG0003182	Prbl.g_02218	Praf.g_02675
OG0003183	Prbl.g_02177	Praf.g_02727
OG0003468	Prbl.g_01830	Praf.g_01253
OG0003471	Prbl.g_02290	Praf.g_01577
