Orthogroup	Prbl	Prbk
OG0002076	Prbl.g_01197	Prbk.g_00867
OG0002078	Prbl.g_00071	Prbk.g_01278
OG0002079	Prbl.g_02242	Prbk.g_02157
OG0002082	Prbl.g_00688	Prbk.g_01233
OG0002115	Prbl.g_01044	Prbk.g_01376
OG0002132	Prbl.g_00829	Prbk.g_00540
OG0002137	Prbl.g_00837	Prbk.g_00532
OG0002143	Prbl.g_00882	Prbk.g_00487
OG0002145	Prbl.g_02035	Prbk.g_01559
OG0002146	Prbl.g_00442	Prbk.g_01992
OG0002147	Prbl.g_01675	Prbk.g_01712
OG0002148	Prbl.g_02614	Prbk.g_01734
OG0002149	Prbl.g_02358	Prbk.g_02445
OG0002151	Prbl.g_00142	Prbk.g_00698
OG0002152	Prbl.g_00200	Prbk.g_01522
OG0002154	Prbl.g_02156	Prbk.g_02243
OG0002171	Prbl.g_02639	Prbk.g_02705
OG0002171	Prbl.g_01064	Prbk.g_01675
OG0002171	Prbl.g_02640	Prbk.g_02704
OG0002173	Prbl.g_02369	Prbk.g_02434
OG0002173	Prbl.g_00425	Prbk.g_01975
OG0002192	Prbl.g_02632	Prbk.g_02674
OG0002200	Prbl.g_02029	Prbk.g_01565
OG0002201	Prbl.g_02421	Prbk.g_02382
OG0002201	Prbl.g_01862	Prbk.g_01812
OG0002202	Prbl.g_02540	Prbk.g_00592
OG0002205	Prbl.g_00061	Prbk.g_01288
OG0002205	Prbl.g_01349	Prbk.g_02104
OG0002206	Prbl.g_01433	Prbk.g_00437
OG0002207	Prbl.g_00899	Prbk.g_00470
OG0002208	Prbl.g_00862	Prbk.g_00507
OG0002208	Prbl.g_00861	Prbk.g_00508
OG0002214	Prbl.g_02047	Prbk.g_01546
OG0002215	Prbl.g_00836	Prbk.g_00533
OG0002285	Prbl.g_00189	Prbk.g_01511
OG0002286	Prbl.g_00541	Prbk.g_01870
OG0002287	Prbl.g_00788	Prbk.g_01058
OG0002288	Prbl.g_00119	Prbk.g_00168
OG0002289	Prbl.g_00145	Prbk.g_00701
OG0002290	Prbl.g_02581	Prbk.g_00187
OG0002293	Prbl.g_01826	Prbk.g_01847
OG0002294	Prbl.g_02451	Prbk.g_02351
OG0002295	Prbl.g_02428	Prbk.g_02374
OG0002296	Prbl.g_02398	Prbk.g_02405
OG0002296	Prbl.g_02397	Prbk.g_02406
OG0002297	Prbl.g_01633	Prbk.g_02625
OG0002299	Prbl.g_01336	Prbk.g_02117
OG0002300	Prbl.g_00646	Prbk.g_00322
OG0002301	Prbl.g_00165	Prbk.g_00119
OG0002302	Prbl.g_01068	Prbk.g_01671
OG0002302	Prbl.g_00173	Prbk.g_00111
OG0002303	Prbl.g_00881	Prbk.g_00488
OG0002304	Prbl.g_00879	Prbk.g_00490
OG0002305	Prbl.g_00310	Prbk.g_00744
OG0002306	Prbl.g_01925	Prbk.g_01371
OG0002307	Prbl.g_02193	Prbk.g_02206
OG0002308	Prbl.g_02157	Prbk.g_02242
OG0002309	Prbl.g_02133	Prbk.g_02266
OG0002313	Prbl.g_00143	Prbk.g_00699
OG0002315	Prbl.g_00140	Prbk.g_00696
OG0002315	Prbl.g_02417	Prbk.g_02386
OG0002318	Prbl.g_02033	Prbk.g_01561
OG0002338	Prbl.g_00538	Prbk.g_01867
OG0002383	Prbl.g_02048	Prbk.g_01545
OG0002384	Prbl.g_02031	Prbk.g_01563
OG0002385	Prbl.g_00578	Prbk.g_00037
OG0002386	Prbl.g_00772	Prbk.g_01074
OG0002387	Prbl.g_00773	Prbk.g_01073
OG0002388	Prbl.g_00581	Prbk.g_01293
OG0002389	Prbl.g_01944	Prbk.g_01469
OG0002390	Prbl.g_01907	Prbk.g_01353
OG0002391	Prbl.g_00191	Prbk.g_01513
OG0002392	Prbl.g_02621	Prbk.g_01380
OG0002393	Prbl.g_00368	Prbk.g_01435
OG0002394	Prbl.g_01798	Prbk.g_01107
OG0002395	Prbl.g_01767	Prbk.g_01138
OG0002396	Prbl.g_01278	Prbk.g_00636
OG0002397	Prbl.g_02384	Prbk.g_02419
OG0002399	Prbl.g_01666	Prbk.g_01721
OG0002401	Prbl.g_01870	Prbk.g_01804
OG0002402	Prbl.g_02569	Prbk.g_00621
OG0002403	Prbl.g_02271	Prbk.g_02128
OG0002404	Prbl.g_02269	Prbk.g_02130
OG0002405	Prbl.g_01565	Prbk.g_02557
OG0002406	Prbl.g_01597	Prbk.g_02589
OG0002407	Prbl.g_01390	Prbk.g_00704
OG0002408	Prbl.g_01389	Prbk.g_00703, Prbk.g_02700
OG0002410	Prbl.g_01209	Prbk.g_00880
OG0002412	Prbl.g_00895	Prbk.g_00474
OG0002413	Prbl.g_00894	Prbk.g_00475
OG0002414	Prbl.g_01249	Prbk.g_00665
OG0002415	Prbl.g_01228	Prbk.g_01487
OG0002417	Prbl.g_01533	Prbk.g_01958
OG0002420	Prbl.g_02660	Prbk.g_00080
OG0002509	Prbl.g_02641	Prbk.g_02703
OG0002509	Prbl.g_00743	Prbk.g_01103
OG0002558	Prbl.g_02113	Prbk.g_02286
OG0002559	Prbl.g_01978	Prbk.g_01616
OG0002560	Prbl.g_01979	Prbk.g_01615
OG0002561	Prbl.g_01995	Prbk.g_01599
OG0002562	Prbl.g_02003	Prbk.g_01591
OG0002563	Prbl.g_02010	Prbk.g_01584
OG0002564	Prbl.g_02013	Prbk.g_01581
OG0002565	Prbl.g_02015	Prbk.g_01579
OG0002566	Prbl.g_02044	Prbk.g_01549
OG0002567	Prbl.g_01233	Prbk.g_01492
OG0002568	Prbl.g_01229	Prbk.g_01488
OG0002569	Prbl.g_01288	Prbk.g_00234
OG0002570	Prbl.g_01292	Prbk.g_00230
OG0002571	Prbl.g_01294	Prbk.g_00228
OG0002572	Prbl.g_01295	Prbk.g_00227
OG0002573	Prbl.g_01300	Prbk.g_00222
OG0002574	Prbl.g_01301	Prbk.g_00221
OG0002575	Prbl.g_01308	Prbk.g_00214
OG0002576	Prbl.g_00657	Prbk.g_00333
OG0002577	Prbl.g_01311	Prbk.g_00211
OG0002578	Prbl.g_01312	Prbk.g_00210
OG0002579	Prbl.g_01317	Prbk.g_00205
OG0002580	Prbl.g_01321	Prbk.g_00201
OG0002581	Prbl.g_01323	Prbk.g_00199
OG0002582	Prbl.g_01327	Prbk.g_00195
OG0002584	Prbl.g_00543	Prbk.g_00002
OG0002585	Prbl.g_00549	Prbk.g_00008
OG0002586	Prbl.g_00550	Prbk.g_00009
OG0002587	Prbl.g_00564	Prbk.g_00023
OG0002588	Prbl.g_00570	Prbk.g_00029
OG0002589	Prbl.g_00571	Prbk.g_00030
OG0002590	Prbl.g_00573	Prbk.g_00032
OG0002591	Prbl.g_00575	Prbk.g_00034
OG0002592	Prbl.g_00577	Prbk.g_00036
OG0002593	Prbl.g_00579	Prbk.g_02690, Prbk.g_00038
OG0002594	Prbl.g_01157	Prbk.g_00827
OG0002595	Prbl.g_01154	Prbk.g_00824
OG0002596	Prbl.g_00586	Prbk.g_01298
OG0002597	Prbl.g_00593	Prbk.g_01305
OG0002598	Prbl.g_00594	Prbk.g_01306
OG0002599	Prbl.g_00598	Prbk.g_01310
OG0002600	Prbl.g_00599	Prbk.g_01311
OG0002601	Prbl.g_00601	Prbk.g_01313
OG0002602	Prbl.g_00606	Prbk.g_01318
OG0002603	Prbl.g_00610	Prbk.g_01322
OG0002604	Prbl.g_02264	Prbk.g_02135
OG0002605	Prbl.g_02263	Prbk.g_02136
OG0002606	Prbl.g_02262	Prbk.g_02137
OG0002607	Prbl.g_00736	Prbk.g_01947
OG0002608	Prbl.g_01948	Prbk.g_01474
OG0002609	Prbl.g_01941	Prbk.g_01466
OG0002610	Prbl.g_01909	Prbk.g_01355
OG0002611	Prbl.g_01910	Prbk.g_01356
OG0002612	Prbl.g_01916	Prbk.g_01362
OG0002613	Prbl.g_01917	Prbk.g_01363
OG0002614	Prbl.g_01920	Prbk.g_01366
OG0002615	Prbl.g_01924	Prbk.g_01370
OG0002616	Prbl.g_00196	Prbk.g_01518
OG0002617	Prbl.g_00190	Prbk.g_01512
OG0002618	Prbl.g_02624	Prbk.g_01377
OG0002619	Prbl.g_02623	Prbk.g_01378
OG0002620	Prbl.g_00319	Prbk.g_01386
OG0002621	Prbl.g_00322	Prbk.g_01389
OG0002622	Prbl.g_00323	Prbk.g_01390
OG0002623	Prbl.g_00324	Prbk.g_01391
OG0002624	Prbl.g_00325	Prbk.g_01392
OG0002625	Prbl.g_00326	Prbk.g_01393
OG0002626	Prbl.g_00327	Prbk.g_01394
OG0002627	Prbl.g_00328	Prbk.g_01395
OG0002628	Prbl.g_00329	Prbk.g_01396
OG0002629	Prbl.g_00351	Prbk.g_01418
OG0002630	Prbl.g_00357	Prbk.g_01424
OG0002631	Prbl.g_00363	Prbk.g_01430
OG0002632	Prbl.g_00390	Prbk.g_00903
OG0002633	Prbl.g_00396	Prbk.g_00910
OG0002634	Prbl.g_00402	Prbk.g_00916
OG0002635	Prbl.g_00421	Prbk.g_00935
OG0002636	Prbl.g_00424	Prbk.g_00938
OG0002637	Prbl.g_00426	Prbk.g_01976
OG0002638	Prbl.g_00434	Prbk.g_01984
OG0002639	Prbl.g_00445	Prbk.g_01995
OG0002640	Prbl.g_00459	Prbk.g_02009
OG0002641	Prbl.g_00463	Prbk.g_02013
OG0002642	Prbl.g_00464	Prbk.g_02014
OG0002643	Prbl.g_00469	Prbk.g_02019
OG0002644	Prbl.g_00474	Prbk.g_02024
OG0002645	Prbl.g_00493	Prbk.g_02043
OG0002646	Prbl.g_00505	Prbk.g_02055
OG0002647	Prbl.g_00507	Prbk.g_02057
OG0002648	Prbl.g_00509	Prbk.g_02059
OG0002649	Prbl.g_00518	Prbk.g_02068
OG0002650	Prbl.g_00520	Prbk.g_02070
OG0002651	Prbl.g_00530	Prbk.g_02080
OG0002652	Prbl.g_00535	Prbk.g_01864
OG0002653	Prbl.g_00789	Prbk.g_01057
OG0002654	Prbl.g_00786	Prbk.g_01060
OG0002655	Prbl.g_00777	Prbk.g_01069
OG0002656	Prbl.g_00771	Prbk.g_01075
OG0002657	Prbl.g_00769	Prbk.g_01077
OG0002658	Prbl.g_00767	Prbk.g_01079
OG0002659	Prbl.g_00764	Prbk.g_01082
OG0002660	Prbl.g_00762	Prbk.g_01084
OG0002661	Prbl.g_00757	Prbk.g_01089
OG0002662	Prbl.g_00756	Prbk.g_01090
OG0002663	Prbl.g_00755	Prbk.g_01091
OG0002664	Prbl.g_00753	Prbk.g_01093
OG0002665	Prbl.g_00750	Prbk.g_01096
OG0002666	Prbl.g_02648	Prbk.g_02683
OG0002667	Prbl.g_02646	Prbk.g_02685
OG0002668	Prbl.g_01793	Prbk.g_01112
OG0002669	Prbl.g_01792	Prbk.g_01113
OG0002670	Prbl.g_01782	Prbk.g_01123
OG0002671	Prbl.g_01778	Prbk.g_01127
OG0002672	Prbl.g_01756	Prbk.g_01149
OG0002673	Prbl.g_01753	Prbk.g_01152
OG0002674	Prbl.g_01743	Prbk.g_01162
OG0002675	Prbl.g_01741	Prbk.g_01164
OG0002676	Prbl.g_01740	Prbk.g_01165
OG0002677	Prbl.g_01729	Prbk.g_01176
OG0002678	Prbl.g_01724	Prbk.g_01181
OG0002679	Prbl.g_01721	Prbk.g_01184
OG0002680	Prbl.g_02065	Prbk.g_01038
OG0002681	Prbl.g_02073	Prbk.g_01030
OG0002682	Prbl.g_02074	Prbk.g_01029
OG0002683	Prbl.g_02076	Prbk.g_01027
OG0002684	Prbl.g_02079	Prbk.g_01024
OG0002685	Prbl.g_02087	Prbk.g_01016
OG0002686	Prbl.g_02092	Prbk.g_00145
OG0002687	Prbl.g_02093	Prbk.g_00146
OG0002688	Prbl.g_02094	Prbk.g_00147
OG0002689	Prbl.g_02096	Prbk.g_00149
OG0002690	Prbl.g_02097	Prbk.g_00150
OG0002691	Prbl.g_02098	Prbk.g_00151
OG0002692	Prbl.g_02101	Prbk.g_00154
OG0002693	Prbl.g_02107	Prbk.g_00160
OG0002694	Prbl.g_00177	Prbk.g_00107
OG0002695	Prbl.g_02596	Prbk.g_00172
OG0002696	Prbl.g_02588	Prbk.g_00180
OG0002697	Prbl.g_02587	Prbk.g_00181
OG0002698	Prbl.g_02584	Prbk.g_00184
OG0002699	Prbl.g_01371	Prbk.g_01509
OG0002700	Prbl.g_01373	Prbk.g_01507
OG0002701	Prbl.g_01381	Prbk.g_01499
OG0002702	Prbl.g_01107	Prbk.g_00126
OG0002703	Prbl.g_01105	Prbk.g_00124
OG0002704	Prbl.g_01101	Prbk.g_01640
OG0002705	Prbl.g_01098	Prbk.g_01643
OG0002706	Prbl.g_01094	Prbk.g_01647
OG0002707	Prbl.g_01091	Prbk.g_01650
OG0002708	Prbl.g_01090	Prbk.g_01651
OG0002709	Prbl.g_01081	Prbk.g_01659
OG0002710	Prbl.g_01080	Prbk.g_01660
OG0002711	Prbl.g_01070	Prbk.g_01669
OG0002712	Prbl.g_01809	Prbk.g_02663
OG0002713	Prbl.g_01803	Prbk.g_02669
OG0002714	Prbl.g_01708	Prbk.g_01678
OG0002715	Prbl.g_01707	Prbk.g_01679
OG0002716	Prbl.g_01700	Prbk.g_01686
OG0002717	Prbl.g_01699	Prbk.g_01687
OG0002718	Prbl.g_01698	Prbk.g_01688
OG0002719	Prbl.g_01697	Prbk.g_01689
OG0002720	Prbl.g_01696	Prbk.g_01690
OG0002721	Prbl.g_01690	Prbk.g_01696
OG0002722	Prbl.g_01687	Prbk.g_01699
OG0002723	Prbl.g_01683	Prbk.g_01703
OG0002724	Prbl.g_01682	Prbk.g_01704
OG0002725	Prbl.g_01681	Prbk.g_01705
OG0002726	Prbl.g_01680	Prbk.g_01706
OG0002727	Prbl.g_01673	Prbk.g_01714
OG0002728	Prbl.g_01672	Prbk.g_01715
OG0002729	Prbl.g_01668	Prbk.g_01719
OG0002730	Prbl.g_01667	Prbk.g_01720
OG0002731	Prbl.g_02603	Prbk.g_01723
OG0002732	Prbl.g_02604	Prbk.g_01724
OG0002733	Prbl.g_02607	Prbk.g_01727
OG0002734	Prbl.g_02609	Prbk.g_01729
OG0002735	Prbl.g_02618	Prbk.g_01738
OG0002736	Prbl.g_01532	Prbk.g_01959
OG0002737	Prbl.g_02628	Prbk.g_02677
OG0002738	Prbl.g_00009	Prbk.g_01748
OG0002739	Prbl.g_00010	Prbk.g_01749
OG0002740	Prbl.g_00262	Prbk.g_00239
OG0002741	Prbl.g_00014	Prbk.g_01753
OG0002742	Prbl.g_00015	Prbk.g_01754
OG0002743	Prbl.g_00023	Prbk.g_01762
OG0002744	Prbl.g_00028	Prbk.g_01768
OG0002745	Prbl.g_00030	Prbk.g_01770
OG0002746	Prbl.g_00033	Prbk.g_01773
OG0002747	Prbl.g_00037	Prbk.g_01777
OG0002748	Prbl.g_00038	Prbk.g_01778
OG0002749	Prbl.g_00039	Prbk.g_01779
OG0002750	Prbl.g_00041	Prbk.g_01781
OG0002751	Prbl.g_00042	Prbk.g_01782
OG0002752	Prbl.g_00043	Prbk.g_01783
OG0002753	Prbl.g_00052	Prbk.g_01792
OG0002754	Prbl.g_02654	Prbk.g_00086
OG0002755	Prbl.g_01529	Prbk.g_01962
OG0002756	Prbl.g_01528	Prbk.g_01963
OG0002757	Prbl.g_00739	Prbk.g_01944
OG0002758	Prbl.g_00727	Prbk.g_01956
OG0002759	Prbl.g_01871	Prbk.g_01803
OG0002760	Prbl.g_01867	Prbk.g_01807
OG0002761	Prbl.g_01866	Prbk.g_01808
OG0002762	Prbl.g_01856	Prbk.g_01818
OG0002763	Prbl.g_01849	Prbk.g_01825
OG0002764	Prbl.g_01848	Prbk.g_01826
OG0002765	Prbl.g_01844	Prbk.g_01830
OG0002766	Prbl.g_01843	Prbk.g_01831
OG0002767	Prbl.g_01842	Prbk.g_01832
OG0002768	Prbl.g_01841	Prbk.g_01833
OG0002769	Prbl.g_01840	Prbk.g_01834
OG0002770	Prbl.g_01837	Prbk.g_01837
OG0002771	Prbl.g_01836	Prbk.g_01838
OG0002772	Prbl.g_01835	Prbk.g_01839
OG0002773	Prbl.g_01832	Prbk.g_01842
OG0002774	Prbl.g_01831	Prbk.g_01843
OG0002775	Prbl.g_01828	Prbk.g_01845
OG0002776	Prbl.g_00941	Prbk.g_00070
OG0002777	Prbl.g_00942	Prbk.g_00071
OG0002778	Prbl.g_00943	Prbk.g_00072
OG0002779	Prbl.g_00944	Prbk.g_00073
OG0002780	Prbl.g_02568	Prbk.g_00620
OG0002781	Prbl.g_02557	Prbk.g_00609
OG0002782	Prbl.g_02534	Prbk.g_00586
OG0002783	Prbl.g_02527	Prbk.g_00579
OG0002784	Prbl.g_02524	Prbk.g_00576
OG0002785	Prbl.g_02522	Prbk.g_00574
OG0002786	Prbl.g_02519	Prbk.g_00571
OG0002787	Prbl.g_02517	Prbk.g_00569
OG0002788	Prbl.g_02515	Prbk.g_00567
OG0002789	Prbl.g_02512	Prbk.g_00564
OG0002790	Prbl.g_02511	Prbk.g_00563
OG0002791	Prbl.g_02504	Prbk.g_02298
OG0002792	Prbl.g_02502	Prbk.g_02300
OG0002793	Prbl.g_02500	Prbk.g_02302
OG0002794	Prbl.g_02490	Prbk.g_02312
OG0002795	Prbl.g_02488	Prbk.g_02314
OG0002796	Prbl.g_02484	Prbk.g_02318
OG0002797	Prbl.g_02481	Prbk.g_02321
OG0002798	Prbl.g_02480	Prbk.g_02322
OG0002799	Prbl.g_02479	Prbk.g_02323
OG0002800	Prbl.g_02461	Prbk.g_02341
OG0002801	Prbl.g_02460	Prbk.g_02342
OG0002802	Prbl.g_02459	Prbk.g_02343
OG0002803	Prbl.g_02458	Prbk.g_02344
OG0002804	Prbl.g_02457	Prbk.g_02345
OG0002805	Prbl.g_02455	Prbk.g_02347
OG0002806	Prbl.g_02446	Prbk.g_02356
OG0002807	Prbl.g_02439	Prbk.g_02363
OG0002808	Prbl.g_02433	Prbk.g_02369
OG0002809	Prbl.g_02429	Prbk.g_02373
OG0002810	Prbl.g_02424	Prbk.g_02378
OG0002811	Prbl.g_02419	Prbk.g_02384
OG0002812	Prbl.g_02391	Prbk.g_02412
OG0002813	Prbl.g_02387	Prbk.g_02416
OG0002814	Prbl.g_02385	Prbk.g_02418
OG0002815	Prbl.g_02382	Prbk.g_02421
OG0002816	Prbl.g_02380	Prbk.g_02423
OG0002817	Prbl.g_02375	Prbk.g_02427
OG0002818	Prbl.g_02372	Prbk.g_02430
OG0002819	Prbl.g_02371	Prbk.g_02431
OG0002820	Prbl.g_02370	Prbk.g_02432
OG0002821	Prbl.g_02360	Prbk.g_02443
OG0002822	Prbl.g_02357	Prbk.g_02446
OG0002823	Prbl.g_02349	Prbk.g_02454
OG0002824	Prbl.g_02321	Prbk.g_02482
OG0002825	Prbl.g_02303	Prbk.g_02500
OG0002826	Prbl.g_02302	Prbk.g_02501
OG0002827	Prbl.g_02301	Prbk.g_02502
OG0002828	Prbl.g_02300	Prbk.g_02503
OG0002829	Prbl.g_02299	Prbk.g_02504
OG0002830	Prbl.g_02297	Prbk.g_02506
OG0002831	Prbl.g_02296	Prbk.g_02507
OG0002832	Prbl.g_02292	Prbk.g_02512
OG0002833	Prbl.g_02287	Prbk.g_02517
OG0002834	Prbl.g_02280	Prbk.g_02524
OG0002835	Prbl.g_02279	Prbk.g_02525
OG0002836	Prbl.g_01536	Prbk.g_02528
OG0002837	Prbl.g_01553	Prbk.g_02545
OG0002838	Prbl.g_01557	Prbk.g_02549
OG0002839	Prbl.g_01558	Prbk.g_02550
OG0002840	Prbl.g_01559	Prbk.g_02551
OG0002841	Prbl.g_01561	Prbk.g_02553
OG0002842	Prbl.g_01570	Prbk.g_02562
OG0002843	Prbl.g_01575	Prbk.g_02566
OG0002844	Prbl.g_01581	Prbk.g_02572
OG0002845	Prbl.g_01585	Prbk.g_02577
OG0002846	Prbl.g_01589	Prbk.g_02581
OG0002847	Prbl.g_01592	Prbk.g_02584
OG0002848	Prbl.g_01595	Prbk.g_02587
OG0002849	Prbl.g_01600	Prbk.g_02592
OG0002850	Prbl.g_01602	Prbk.g_02594
OG0002851	Prbl.g_01606	Prbk.g_02598
OG0002852	Prbl.g_01607	Prbk.g_02599
OG0002853	Prbl.g_01608	Prbk.g_02600
OG0002854	Prbl.g_01609	Prbk.g_02601
OG0002855	Prbl.g_01622	Prbk.g_02614
OG0002856	Prbl.g_01623	Prbk.g_02615
OG0002857	Prbl.g_01628	Prbk.g_02620
OG0002858	Prbl.g_01638	Prbk.g_02630
OG0002859	Prbl.g_01648	Prbk.g_02640
OG0002860	Prbl.g_01649	Prbk.g_02641
OG0002861	Prbl.g_01650	Prbk.g_02642
OG0002862	Prbl.g_01654	Prbk.g_02646
OG0002863	Prbl.g_01661	Prbk.g_02653
OG0002864	Prbl.g_01040	Prbk.g_00737
OG0002865	Prbl.g_01039	Prbk.g_00736
OG0002866	Prbl.g_01038	Prbk.g_00735
OG0002867	Prbl.g_01034	Prbk.g_00731
OG0002868	Prbl.g_01410	Prbk.g_00724
OG0002869	Prbl.g_01408	Prbk.g_00722
OG0002870	Prbl.g_01407	Prbk.g_00721
OG0002871	Prbl.g_01391	Prbk.g_00705
OG0002872	Prbl.g_01388	Prbk.g_02699
OG0002873	Prbl.g_00159	Prbk.g_01936
OG0002874	Prbl.g_00162	Prbk.g_01939
OG0002876	Prbl.g_00256	Prbk.g_00245
OG0002877	Prbl.g_00250	Prbk.g_00251
OG0002878	Prbl.g_00239	Prbk.g_00262
OG0002879	Prbl.g_00238	Prbk.g_00263
OG0002880	Prbl.g_00217	Prbk.g_00284
OG0002881	Prbl.g_00697	Prbk.g_01224
OG0002882	Prbl.g_00711	Prbk.g_01210
OG0002883	Prbl.g_00717	Prbk.g_01204
OG0002884	Prbl.g_00718	Prbk.g_01203
OG0002885	Prbl.g_00721	Prbk.g_01200
OG0002886	Prbl.g_01338	Prbk.g_02115
OG0002887	Prbl.g_01345	Prbk.g_02108
OG0002888	Prbl.g_01347	Prbk.g_02106
OG0002889	Prbl.g_01350	Prbk.g_02103
OG0002890	Prbl.g_01353	Prbk.g_02100
OG0002891	Prbl.g_01356	Prbk.g_02096
OG0002892	Prbl.g_01357	Prbk.g_02095
OG0002893	Prbl.g_01358	Prbk.g_02094
OG0002894	Prbl.g_01359	Prbk.g_02093
OG0002895	Prbl.g_01361	Prbk.g_02091
OG0002896	Prbl.g_01365	Prbk.g_02087
OG0002897	Prbl.g_01366	Prbk.g_02086
OG0002898	Prbl.g_01367	Prbk.g_02085
OG0002899	Prbl.g_01369	Prbk.g_02083
OG0002900	Prbl.g_00141	Prbk.g_00697
OG0002901	Prbl.g_00621	Prbk.g_00297
OG0002902	Prbl.g_00636	Prbk.g_00312
OG0002903	Prbl.g_00637	Prbk.g_00313
OG0002904	Prbl.g_00638	Prbk.g_00314
OG0002905	Prbl.g_01926	Prbk.g_01372
OG0002906	Prbl.g_00674	Prbk.g_00350
OG0002907	Prbl.g_00656	Prbk.g_00332
OG0002908	Prbl.g_00662	Prbk.g_00338
OG0002909	Prbl.g_00664	Prbk.g_00340
OG0002910	Prbl.g_00683	Prbk.g_00359
OG0002911	Prbl.g_02676	Prbk.g_00362
OG0002912	Prbl.g_02672	Prbk.g_00366
OG0002913	Prbl.g_02671	Prbk.g_00367
OG0002914	Prbl.g_02670	Prbk.g_00368
OG0002915	Prbl.g_01214	Prbk.g_00885
OG0002916	Prbl.g_01212	Prbk.g_00883
OG0002917	Prbl.g_01198	Prbk.g_00868
OG0002918	Prbl.g_01193	Prbk.g_00863
OG0002919	Prbl.g_01187	Prbk.g_00857
OG0002920	Prbl.g_01176	Prbk.g_00846
OG0002921	Prbl.g_01173	Prbk.g_00843
OG0002922	Prbl.g_01160	Prbk.g_00830
OG0002923	Prbl.g_01130	Prbk.g_00800
OG0002924	Prbl.g_00989	Prbk.g_00955
OG0002925	Prbl.g_01047	Prbk.g_01924
OG0002926	Prbl.g_01052	Prbk.g_01919
OG0002927	Prbl.g_02669	Prbk.g_01015
OG0002928	Prbl.g_02668	Prbk.g_01014
OG0002929	Prbl.g_01510	Prbk.g_01005
OG0002930	Prbl.g_01507	Prbk.g_01002
OG0002931	Prbl.g_01495	Prbk.g_00375
OG0002932	Prbl.g_01493	Prbk.g_00377
OG0002933	Prbl.g_01491	Prbk.g_00379
OG0002934	Prbl.g_01490	Prbk.g_00380
OG0002935	Prbl.g_01488	Prbk.g_00382
OG0002936	Prbl.g_01487	Prbk.g_00383
OG0002937	Prbl.g_01475	Prbk.g_00395
OG0002938	Prbl.g_01474	Prbk.g_00396
OG0002939	Prbl.g_01471	Prbk.g_00399
OG0002940	Prbl.g_01462	Prbk.g_00408
OG0002941	Prbl.g_01460	Prbk.g_00410
OG0002942	Prbl.g_01446	Prbk.g_00424
OG0002943	Prbl.g_01437	Prbk.g_00433
OG0002944	Prbl.g_01424	Prbk.g_00446
OG0002945	Prbl.g_01423	Prbk.g_00447
OG0002946	Prbl.g_01418	Prbk.g_00452
OG0002947	Prbl.g_00885	Prbk.g_00484
OG0002948	Prbl.g_00884	Prbk.g_00485
OG0002949	Prbl.g_00883	Prbk.g_00486
OG0002950	Prbl.g_00878	Prbk.g_00491
OG0002951	Prbl.g_00875	Prbk.g_00494
OG0002952	Prbl.g_00874	Prbk.g_00495
OG0002953	Prbl.g_00868	Prbk.g_00501
OG0002954	Prbl.g_00866	Prbk.g_00503
OG0002955	Prbl.g_00860	Prbk.g_00509
OG0002956	Prbl.g_00858	Prbk.g_00511
OG0002957	Prbl.g_00854	Prbk.g_00515
OG0002958	Prbl.g_00823	Prbk.g_00546
OG0002959	Prbl.g_00821	Prbk.g_00548
OG0002960	Prbl.g_00813	Prbk.g_00556
OG0002961	Prbl.g_00308	Prbk.g_00746
OG0002962	Prbl.g_00307	Prbk.g_00747
OG0002963	Prbl.g_00268	Prbk.g_00786
OG0002964	Prbl.g_00266	Prbk.g_00788
OG0002965	Prbl.g_00067	Prbk.g_01282
OG0002966	Prbl.g_00070	Prbk.g_01279
OG0002967	Prbl.g_00075	Prbk.g_01274
OG0002968	Prbl.g_00076	Prbk.g_01273
OG0002969	Prbl.g_00078	Prbk.g_01271
OG0002970	Prbl.g_00080	Prbk.g_01269
OG0002971	Prbl.g_00081	Prbk.g_01268
OG0002972	Prbl.g_00084	Prbk.g_01265
OG0002973	Prbl.g_00087	Prbk.g_01262
OG0002974	Prbl.g_01280	Prbk.g_00634
OG0002975	Prbl.g_01279	Prbk.g_00635
OG0002976	Prbl.g_01277	Prbk.g_00637
OG0002977	Prbl.g_01276	Prbk.g_00638
OG0002978	Prbl.g_01275	Prbk.g_00639
OG0002979	Prbl.g_01274	Prbk.g_00640
OG0002980	Prbl.g_01271	Prbk.g_00643
OG0002981	Prbl.g_01269	Prbk.g_00645
OG0002982	Prbl.g_01268	Prbk.g_00646
OG0002983	Prbl.g_01267	Prbk.g_00647
OG0002984	Prbl.g_01254	Prbk.g_00660
OG0002985	Prbl.g_01251	Prbk.g_00663
OG0002986	Prbl.g_01250	Prbk.g_00664
OG0002987	Prbl.g_01247	Prbk.g_00667
OG0002988	Prbl.g_00125	Prbk.g_00681
OG0002989	Prbl.g_02257	Prbk.g_02142
OG0002990	Prbl.g_02256	Prbk.g_02143
OG0002991	Prbl.g_02253	Prbk.g_02146
OG0002992	Prbl.g_02248	Prbk.g_02151
OG0002993	Prbl.g_02247	Prbk.g_02152
OG0002994	Prbl.g_02246	Prbk.g_02153
OG0002995	Prbl.g_02245	Prbk.g_02154
OG0002996	Prbl.g_01011	Prbk.g_01346
OG0002997	Prbl.g_02235	Prbk.g_02164
OG0002998	Prbl.g_02229	Prbk.g_02170
OG0002999	Prbl.g_02227	Prbk.g_02172
OG0003000	Prbl.g_02207	Prbk.g_02192
