Orthogroup	Prah	Prbl
OG0002560	Prah.g_00040	Prbl.g_01979
OG0002561	Prah.g_00056	Prbl.g_01995
OG0002562	Prah.g_00064	Prbl.g_02003
OG0002563	Prah.g_00072	Prbl.g_02010
OG0002564	Prah.g_00075	Prbl.g_02013
OG0002565	Prah.g_00077	Prbl.g_02015
OG0002567	Prah.g_00138	Prbl.g_01233
OG0002568	Prah.g_00142	Prbl.g_01229
OG0002569	Prah.g_00153	Prbl.g_01288
OG0002570	Prah.g_00157	Prbl.g_01292
OG0002571	Prah.g_00159	Prbl.g_01294
OG0002572	Prah.g_00160	Prbl.g_01295
OG0002573	Prah.g_00161	Prbl.g_01300
OG0002574	Prah.g_00162	Prbl.g_01301
OG0002575	Prah.g_00169	Prbl.g_01308
OG0002576	Prah.g_00225	Prbl.g_00657
OG0002577	Prah.g_00171	Prbl.g_01311
OG0002578	Prah.g_00172	Prbl.g_01312
OG0002579	Prah.g_00181	Prbl.g_01317
OG0002580	Prah.g_00184	Prbl.g_01321
OG0002581	Prah.g_00186	Prbl.g_01323
OG0002582	Prah.g_00190	Prbl.g_01327
OG0002584	Prah.g_01907	Prbl.g_00543
OG0002585	Prah.g_01900	Prbl.g_00549
OG0002586	Prah.g_01899	Prbl.g_00550
OG0002587	Prah.g_01885	Prbl.g_00564
OG0002588	Prah.g_01879	Prbl.g_00570
OG0002589	Prah.g_01878	Prbl.g_00571
OG0002590	Prah.g_01876	Prbl.g_00573
OG0002591	Prah.g_01874	Prbl.g_00575
OG0002592	Prah.g_01872	Prbl.g_00577
OG0002596	Prah.g_01865	Prbl.g_00586
OG0002597	Prah.g_01858	Prbl.g_00593
OG0002598	Prah.g_01853	Prbl.g_00594
OG0002599	Prah.g_01848	Prbl.g_00598
OG0002600	Prah.g_01847	Prbl.g_00599
OG0002601	Prah.g_01845	Prbl.g_00601
OG0002602	Prah.g_01840	Prbl.g_00606
OG0002603	Prah.g_01835	Prbl.g_00610
OG0002607	Prah.g_01819	Prbl.g_00736
OG0002608	Prah.g_01816	Prbl.g_01948
OG0002609	Prah.g_01808	Prbl.g_01941
OG0002610	Prah.g_01793	Prbl.g_01909
OG0002611	Prah.g_01792	Prbl.g_01910
OG0002612	Prah.g_01788	Prbl.g_01916
OG0002613	Prah.g_01787	Prbl.g_01917
OG0002614	Prah.g_01784	Prbl.g_01920
OG0002615	Prah.g_01780	Prbl.g_01924
OG0002616	Prah.g_01776	Prbl.g_00196
OG0002617	Prah.g_01770	Prbl.g_00190
OG0002618	Prah.g_01766	Prbl.g_02624
OG0002619	Prah.g_01765	Prbl.g_02623
OG0002620	Prah.g_01757	Prbl.g_00319
OG0002621	Prah.g_01754	Prbl.g_00322
OG0002622	Prah.g_01753	Prbl.g_00323
OG0002623	Prah.g_01752	Prbl.g_00324
OG0002624	Prah.g_01751	Prbl.g_00325
OG0002625	Prah.g_01750	Prbl.g_00326
OG0002626	Prah.g_01749	Prbl.g_00327
OG0002627	Prah.g_01748	Prbl.g_00328
OG0002628	Prah.g_01747	Prbl.g_00329
OG0002629	Prah.g_01721	Prbl.g_00351
OG0002630	Prah.g_01715	Prbl.g_00357
OG0002631	Prah.g_01708	Prbl.g_00363
OG0002632	Prah.g_01680	Prbl.g_00390
OG0002633	Prah.g_01674	Prbl.g_00396
OG0002634	Prah.g_01669	Prbl.g_00402
OG0002635	Prah.g_01650	Prbl.g_00421
OG0002636	Prah.g_01647	Prbl.g_00424
OG0002637	Prah.g_01646	Prbl.g_00426
OG0002638	Prah.g_01638	Prbl.g_00434
OG0002639	Prah.g_01626	Prbl.g_00445
OG0002640	Prah.g_01611	Prbl.g_00459
OG0002641	Prah.g_01608	Prbl.g_00463
OG0002642	Prah.g_01607	Prbl.g_00464
OG0002643	Prah.g_01602	Prbl.g_00469
OG0002644	Prah.g_01600	Prbl.g_00474
OG0002645	Prah.g_01585	Prbl.g_00493
OG0002646	Prah.g_01573	Prbl.g_00505
OG0002647	Prah.g_01571	Prbl.g_00507
OG0002648	Prah.g_01568	Prbl.g_00509
OG0002649	Prah.g_01559	Prbl.g_00518
OG0002650	Prah.g_01557	Prbl.g_00520
OG0002651	Prah.g_01547	Prbl.g_00530
OG0002652	Prah.g_01542	Prbl.g_00535
OG0002653	Prah.g_01523	Prbl.g_00789
OG0002654	Prah.g_01520	Prbl.g_00786
OG0002655	Prah.g_01511	Prbl.g_00777
OG0002656	Prah.g_01506	Prbl.g_00771
OG0002657	Prah.g_01504	Prbl.g_00769
OG0002658	Prah.g_01502	Prbl.g_00767
OG0002659	Prah.g_01499	Prbl.g_00764
OG0002660	Prah.g_01497	Prbl.g_00762
OG0002661	Prah.g_01492	Prbl.g_00757
OG0002662	Prah.g_01491	Prbl.g_00756
OG0002663	Prah.g_01490	Prbl.g_00755
OG0002664	Prah.g_01487	Prbl.g_00753
OG0002665	Prah.g_01483	Prbl.g_00750
OG0002666	Prah.g_01477	Prbl.g_02648
OG0002667	Prah.g_01475	Prbl.g_02646
OG0002668	Prah.g_01437	Prbl.g_01793
OG0002669	Prah.g_01436	Prbl.g_01792
OG0002670	Prah.g_01426	Prbl.g_01782
OG0002671	Prah.g_01420	Prbl.g_01778
OG0002672	Prah.g_01398	Prbl.g_01756
OG0002673	Prah.g_01395	Prbl.g_01753
OG0002674	Prah.g_01386	Prbl.g_01743
OG0002675	Prah.g_01384	Prbl.g_01741
OG0002676	Prah.g_01383	Prbl.g_01740
OG0002677	Prah.g_01371	Prbl.g_01729
OG0002678	Prah.g_01366	Prbl.g_01724
OG0002679	Prah.g_01363	Prbl.g_01721
OG0002680	Prah.g_01341	Prbl.g_02065
OG0002681	Prah.g_01334	Prbl.g_02073
OG0002682	Prah.g_01333	Prbl.g_02074
OG0002683	Prah.g_01330	Prbl.g_02076
OG0002684	Prah.g_01327	Prbl.g_02079
OG0002685	Prah.g_01319	Prbl.g_02087
OG0002686	Prah.g_01314	Prbl.g_02092
OG0002687	Prah.g_01313	Prbl.g_02093
OG0002688	Prah.g_01312	Prbl.g_02094
OG0002689	Prah.g_01310	Prbl.g_02096
OG0002690	Prah.g_01309	Prbl.g_02097
OG0002691	Prah.g_01308	Prbl.g_02098
OG0002692	Prah.g_01306	Prbl.g_02101
OG0002693	Prah.g_01300	Prbl.g_02107
OG0002694	Prah.g_01299	Prbl.g_00177
OG0002695	Prah.g_01288	Prbl.g_02596
OG0002696	Prah.g_01281	Prbl.g_02588
OG0002697	Prah.g_01280	Prbl.g_02587
OG0002698	Prah.g_01277	Prbl.g_02584
OG0002699	Prah.g_01269	Prbl.g_01371
OG0002700	Prah.g_01267	Prbl.g_01373
OG0002701	Prah.g_01260	Prbl.g_01381
OG0002702	Prah.g_01242	Prbl.g_01107
OG0002703	Prah.g_01241	Prbl.g_01105
OG0002704	Prah.g_01236	Prbl.g_01101
OG0002705	Prah.g_01232	Prbl.g_01098
OG0002706	Prah.g_01229	Prbl.g_01094
OG0002707	Prah.g_01224	Prbl.g_01091
OG0002708	Prah.g_01221	Prbl.g_01090
OG0002709	Prah.g_01215	Prbl.g_01081
OG0002710	Prah.g_01214	Prbl.g_01080
OG0002711	Prah.g_01207	Prbl.g_01070
OG0002712	Prah.g_01204	Prbl.g_01809
OG0002713	Prah.g_01200	Prbl.g_01803
OG0002714	Prah.g_01197	Prbl.g_01708
OG0002715	Prah.g_01195	Prbl.g_01707
OG0002716	Prah.g_01188	Prbl.g_01700
OG0002717	Prah.g_01187	Prbl.g_01699
OG0002718	Prah.g_01186	Prbl.g_01698
OG0002719	Prah.g_01185	Prbl.g_01697
OG0002720	Prah.g_01184	Prbl.g_01696
OG0002721	Prah.g_01179	Prbl.g_01690
OG0002722	Prah.g_01177	Prbl.g_01687
OG0002723	Prah.g_01173	Prbl.g_01683
OG0002724	Prah.g_01172	Prbl.g_01682
OG0002725	Prah.g_01171	Prbl.g_01681
OG0002726	Prah.g_01170	Prbl.g_01680
OG0002727	Prah.g_01149	Prbl.g_01673
OG0002728	Prah.g_01148	Prbl.g_01672
OG0002729	Prah.g_01143	Prbl.g_01668
OG0002730	Prah.g_01125	Prbl.g_01667
OG0002731	Prah.g_01128	Prbl.g_02603
OG0002732	Prah.g_01129	Prbl.g_02604
OG0002733	Prah.g_01130	Prbl.g_02607
OG0002734	Prah.g_01132	Prbl.g_02609
OG0002735	Prah.g_01000	Prbl.g_02618
OG0002736	Prah.g_01107	Prbl.g_01532
OG0002737	Prah.g_01106	Prbl.g_02628
OG0002738	Prah.g_01010	Prbl.g_00009
OG0002739	Prah.g_01013	Prbl.g_00010
OG0002740	Prah.g_01014	Prbl.g_00262
OG0002741	Prah.g_01017	Prbl.g_00014
OG0002742	Prah.g_01018	Prbl.g_00015
OG0002743	Prah.g_01024	Prbl.g_00023
OG0002744	Prah.g_01030	Prbl.g_00028
OG0002745	Prah.g_01032	Prbl.g_00030
OG0002746	Prah.g_01036	Prbl.g_00033
OG0002747	Prah.g_01040	Prbl.g_00037
OG0002748	Prah.g_01041	Prbl.g_00038
OG0002749	Prah.g_01042	Prbl.g_00039
OG0002750	Prah.g_01044	Prbl.g_00041
OG0002751	Prah.g_01045	Prbl.g_00042
OG0002752	Prah.g_01046	Prbl.g_00043
OG0002753	Prah.g_01054	Prbl.g_00052
OG0002754	Prah.g_01090	Prbl.g_02654
OG0002755	Prah.g_01096	Prbl.g_01529
OG0002756	Prah.g_01095	Prbl.g_01528
OG0002757	Prah.g_01079	Prbl.g_00739
OG0002758	Prah.g_00988	Prbl.g_00727
OG0002759	Prah.g_00984	Prbl.g_01871
OG0002760	Prah.g_00980	Prbl.g_01867
OG0002761	Prah.g_00979	Prbl.g_01866
OG0002762	Prah.g_00971	Prbl.g_01856
OG0002763	Prah.g_00967	Prbl.g_01849
OG0002764	Prah.g_00966	Prbl.g_01848
OG0002765	Prah.g_00963	Prbl.g_01844
OG0002766	Prah.g_00962	Prbl.g_01843
OG0002767	Prah.g_00961	Prbl.g_01842
OG0002768	Prah.g_00960	Prbl.g_01841
OG0002769	Prah.g_00959	Prbl.g_01840
OG0002770	Prah.g_00956	Prbl.g_01837
OG0002771	Prah.g_00955	Prbl.g_01836
OG0002772	Prah.g_00954	Prbl.g_01835
OG0002773	Prah.g_00948	Prbl.g_01832
OG0002774	Prah.g_00947	Prbl.g_01831
OG0002775	Prah.g_00945	Prbl.g_01828
OG0002776	Prah.g_00901	Prbl.g_00941
OG0002777	Prah.g_00900	Prbl.g_00942
OG0002778	Prah.g_00899	Prbl.g_00943
OG0002779	Prah.g_00898	Prbl.g_00944
OG0002780	Prah.g_00888	Prbl.g_02568
OG0002781	Prah.g_00877	Prbl.g_02557
OG0002782	Prah.g_00854	Prbl.g_02534
OG0002783	Prah.g_00847	Prbl.g_02527
OG0002784	Prah.g_00843	Prbl.g_02524
OG0002785	Prah.g_00841	Prbl.g_02522
OG0002786	Prah.g_00838	Prbl.g_02519
OG0002787	Prah.g_00836	Prbl.g_02517
OG0002788	Prah.g_00834	Prbl.g_02515
OG0002789	Prah.g_00832	Prbl.g_02512
OG0002790	Prah.g_00831	Prbl.g_02511
OG0002791	Prah.g_00825	Prbl.g_02504
OG0002792	Prah.g_00823	Prbl.g_02502
OG0002793	Prah.g_00820	Prbl.g_02500
OG0002794	Prah.g_00809	Prbl.g_02490
OG0002795	Prah.g_00807	Prbl.g_02488
OG0002796	Prah.g_00802	Prbl.g_02484
OG0002797	Prah.g_00799	Prbl.g_02481
OG0002798	Prah.g_00798	Prbl.g_02480
OG0002799	Prah.g_00797	Prbl.g_02479
OG0002800	Prah.g_00779	Prbl.g_02461
OG0002801	Prah.g_00778	Prbl.g_02460
OG0002802	Prah.g_00777	Prbl.g_02459
OG0002803	Prah.g_00776	Prbl.g_02458
OG0002804	Prah.g_00775	Prbl.g_02457
OG0002805	Prah.g_00774	Prbl.g_02455
OG0002806	Prah.g_00764	Prbl.g_02446
OG0002807	Prah.g_00757	Prbl.g_02439
OG0002808	Prah.g_00753	Prbl.g_02433
OG0002809	Prah.g_00749	Prbl.g_02429
OG0002810	Prah.g_00744	Prbl.g_02424
OG0002811	Prah.g_00741	Prbl.g_02419
OG0002812	Prah.g_00723	Prbl.g_02391
OG0002813	Prah.g_00719	Prbl.g_02387
OG0002814	Prah.g_00717	Prbl.g_02385
OG0002815	Prah.g_00714	Prbl.g_02382
OG0002816	Prah.g_00711	Prbl.g_02380
OG0002817	Prah.g_00708	Prbl.g_02375
OG0002818	Prah.g_00705	Prbl.g_02372
OG0002819	Prah.g_00704	Prbl.g_02371
OG0002820	Prah.g_00703	Prbl.g_02370
OG0002821	Prah.g_00694	Prbl.g_02360
OG0002822	Prah.g_00690	Prbl.g_02357
OG0002823	Prah.g_00682	Prbl.g_02349
OG0002824	Prah.g_00653	Prbl.g_02321
OG0002825	Prah.g_00634	Prbl.g_02303
OG0002826	Prah.g_00633	Prbl.g_02302
OG0002827	Prah.g_00632	Prbl.g_02301
OG0002828	Prah.g_00631	Prbl.g_02300
OG0002829	Prah.g_00630	Prbl.g_02299
OG0002830	Prah.g_00629	Prbl.g_02297
OG0002831	Prah.g_00628	Prbl.g_02296
OG0002832	Prah.g_00623	Prbl.g_02292
OG0002833	Prah.g_00616	Prbl.g_02287
OG0002834	Prah.g_00611	Prbl.g_02280
OG0002835	Prah.g_00610	Prbl.g_02279
OG0002836	Prah.g_00607	Prbl.g_01536
OG0002837	Prah.g_00590	Prbl.g_01553
OG0002838	Prah.g_00586	Prbl.g_01557
OG0002839	Prah.g_00585	Prbl.g_01558
OG0002840	Prah.g_00584	Prbl.g_01559
OG0002841	Prah.g_00582	Prbl.g_01561
OG0002842	Prah.g_00573	Prbl.g_01570
OG0002843	Prah.g_00569	Prbl.g_01575
OG0002844	Prah.g_00563	Prbl.g_01581
OG0002845	Prah.g_00561	Prbl.g_01585
OG0002846	Prah.g_00557	Prbl.g_01589
OG0002847	Prah.g_00549	Prbl.g_01592
OG0002848	Prah.g_00546	Prbl.g_01595
OG0002849	Prah.g_00542	Prbl.g_01600
OG0002850	Prah.g_00540	Prbl.g_01602
OG0002851	Prah.g_00536	Prbl.g_01606
OG0002852	Prah.g_00535	Prbl.g_01607
OG0002853	Prah.g_00534	Prbl.g_01608
OG0002854	Prah.g_00533	Prbl.g_01609
OG0002855	Prah.g_00520	Prbl.g_01622
OG0002856	Prah.g_00519	Prbl.g_01623
OG0002857	Prah.g_00514	Prbl.g_01628
OG0002858	Prah.g_00502	Prbl.g_01638
OG0002859	Prah.g_00492	Prbl.g_01648
OG0002860	Prah.g_00491	Prbl.g_01649
OG0002861	Prah.g_00490	Prbl.g_01650
OG0002862	Prah.g_00487	Prbl.g_01654
OG0002863	Prah.g_00479	Prbl.g_01661
OG0002864	Prah.g_00470	Prbl.g_01040
OG0002865	Prah.g_00469	Prbl.g_01039
OG0002866	Prah.g_00468	Prbl.g_01038
OG0002867	Prah.g_00467	Prbl.g_01034
OG0002868	Prah.g_00461	Prbl.g_01410
OG0002869	Prah.g_00459	Prbl.g_01408
OG0002870	Prah.g_00458	Prbl.g_01407
OG0002871	Prah.g_00441	Prbl.g_01391
OG0002872	Prah.g_00438	Prbl.g_01388
OG0002873	Prah.g_00429	Prbl.g_00159
OG0002874	Prah.g_00426	Prbl.g_00162
OG0002876	Prah.g_00422	Prbl.g_00256
OG0002877	Prah.g_00416	Prbl.g_00250
OG0002878	Prah.g_00405	Prbl.g_00239
OG0002879	Prah.g_00404	Prbl.g_00238
OG0002880	Prah.g_00387	Prbl.g_00217
OG0002881	Prah.g_00373	Prbl.g_00697
OG0002882	Prah.g_00359	Prbl.g_00711
OG0002883	Prah.g_00355	Prbl.g_00717
OG0002884	Prah.g_00354	Prbl.g_00718
OG0002885	Prah.g_00329	Prbl.g_00721
OG0002886	Prah.g_00315	Prbl.g_01338
OG0002887	Prah.g_00307	Prbl.g_01345
OG0002888	Prah.g_00305	Prbl.g_01347
OG0002889	Prah.g_00302	Prbl.g_01350
OG0002890	Prah.g_00301	Prbl.g_01353
OG0002891	Prah.g_00298	Prbl.g_01356
OG0002892	Prah.g_00297	Prbl.g_01357
OG0002893	Prah.g_00296	Prbl.g_01358
OG0002894	Prah.g_00295	Prbl.g_01359
OG0002895	Prah.g_00292	Prbl.g_01361
OG0002896	Prah.g_00289	Prbl.g_01365
OG0002897	Prah.g_00288	Prbl.g_01366
OG0002898	Prah.g_00287	Prbl.g_01367
OG0002899	Prah.g_00285	Prbl.g_01369
OG0002900	Prah.g_00283	Prbl.g_00141
OG0002901	Prah.g_00259	Prbl.g_00621
OG0002902	Prah.g_00250	Prbl.g_00636
OG0002903	Prah.g_00249	Prbl.g_00637
OG0002904	Prah.g_00248	Prbl.g_00638
OG0002905	Prah.g_00245	Prbl.g_01926
OG0002906	Prah.g_00227	Prbl.g_00674
OG0002907	Prah.g_00226	Prbl.g_00656
OG0002908	Prah.g_00222	Prbl.g_00662
OG0002909	Prah.g_00220	Prbl.g_00664
OG0002910	Prah.g_00211	Prbl.g_00683
OG0002911	Prah.g_00207	Prbl.g_02676
OG0002912	Prah.g_00203	Prbl.g_02672
OG0002913	Prah.g_00202	Prbl.g_02671
OG0002914	Prah.g_00201	Prbl.g_02670
OG0002915	Prah.g_01925	Prbl.g_01214
OG0002916	Prah.g_01928	Prbl.g_01212
OG0002917	Prah.g_01943	Prbl.g_01198
OG0002918	Prah.g_01947	Prbl.g_01193
OG0002919	Prah.g_01952	Prbl.g_01187
OG0002920	Prah.g_01964	Prbl.g_01176
OG0002921	Prah.g_01967	Prbl.g_01173
OG0002922	Prah.g_01974	Prbl.g_01160
OG0002923	Prah.g_01992	Prbl.g_01130
OG0002924	Prah.g_02006	Prbl.g_00989
OG0002925	Prah.g_02052	Prbl.g_01047
OG0002926	Prah.g_02057	Prbl.g_01052
OG0002927	Prah.g_02075	Prbl.g_02669
OG0002928	Prah.g_02076	Prbl.g_02668
OG0002929	Prah.g_02085	Prbl.g_01510
OG0002930	Prah.g_02088	Prbl.g_01507
OG0002931	Prah.g_02102	Prbl.g_01495
OG0002932	Prah.g_02104	Prbl.g_01493
OG0002933	Prah.g_02106	Prbl.g_01491
OG0002934	Prah.g_02107	Prbl.g_01490
OG0002935	Prah.g_02109	Prbl.g_01488
OG0002936	Prah.g_02110	Prbl.g_01487
OG0002937	Prah.g_02112	Prbl.g_01475
OG0002938	Prah.g_02113	Prbl.g_01474
OG0002939	Prah.g_02116	Prbl.g_01471
OG0002940	Prah.g_02125	Prbl.g_01462
OG0002941	Prah.g_02127	Prbl.g_01460
OG0002942	Prah.g_02141	Prbl.g_01446
OG0002943	Prah.g_02150	Prbl.g_01437
OG0002944	Prah.g_02160	Prbl.g_01424
OG0002945	Prah.g_02161	Prbl.g_01423
OG0002946	Prah.g_02169	Prbl.g_01418
OG0002947	Prah.g_02200	Prbl.g_00885
OG0002948	Prah.g_02201	Prbl.g_00884
OG0002949	Prah.g_02202	Prbl.g_00883
OG0002950	Prah.g_02206	Prbl.g_00878
OG0002951	Prah.g_02208	Prbl.g_00875
OG0002952	Prah.g_02216	Prbl.g_00874
OG0002953	Prah.g_02220	Prbl.g_00868
OG0002954	Prah.g_02222	Prbl.g_00866
OG0002955	Prah.g_02226	Prbl.g_00860
OG0002956	Prah.g_02228	Prbl.g_00858
OG0002957	Prah.g_02233	Prbl.g_00854
OG0002958	Prah.g_02256	Prbl.g_00823
OG0002959	Prah.g_02258	Prbl.g_00821
OG0002960	Prah.g_02266	Prbl.g_00813
OG0002961	Prah.g_02277	Prbl.g_00308
OG0002962	Prah.g_02278	Prbl.g_00307
OG0002963	Prah.g_02317	Prbl.g_00268
OG0002964	Prah.g_02319	Prbl.g_00266
OG0002965	Prah.g_02322	Prbl.g_00067
OG0002966	Prah.g_02325	Prbl.g_00070
OG0002967	Prah.g_02337	Prbl.g_00075
OG0002968	Prah.g_02338	Prbl.g_00076
OG0002969	Prah.g_02340	Prbl.g_00078
OG0002970	Prah.g_02342	Prbl.g_00080
OG0002971	Prah.g_02343	Prbl.g_00081
OG0002972	Prah.g_02346	Prbl.g_00084
OG0002973	Prah.g_02351	Prbl.g_00087
OG0002974	Prah.g_02373	Prbl.g_01280
OG0002975	Prah.g_02374	Prbl.g_01279
OG0002976	Prah.g_02377	Prbl.g_01277
OG0002977	Prah.g_02378	Prbl.g_01276
OG0002978	Prah.g_02379	Prbl.g_01275
OG0002979	Prah.g_02380	Prbl.g_01274
OG0002980	Prah.g_02383	Prbl.g_01271
OG0002981	Prah.g_02385	Prbl.g_01269
OG0002982	Prah.g_02386	Prbl.g_01268
OG0002983	Prah.g_02389	Prbl.g_01267
OG0002984	Prah.g_02401	Prbl.g_01254
OG0002985	Prah.g_02404	Prbl.g_01251
OG0002986	Prah.g_02405	Prbl.g_01250
OG0002987	Prah.g_02408	Prbl.g_01247
OG0002988	Prah.g_02416	Prbl.g_00125
OG0002989	Prah.g_02472	Prbl.g_02257
OG0002990	Prah.g_02473	Prbl.g_02256
OG0002991	Prah.g_02475	Prbl.g_02253
OG0002992	Prah.g_02481	Prbl.g_02248
OG0002993	Prah.g_02482	Prbl.g_02247
OG0002994	Prah.g_02483	Prbl.g_02246
OG0002995	Prah.g_02484	Prbl.g_02245
OG0002997	Prah.g_02494	Prbl.g_02235
OG0002998	Prah.g_02500	Prbl.g_02229
OG0002999	Prah.g_02502	Prbl.g_02227
OG0003000	Prah.g_02520	Prbl.g_02207
OG0003001	Prah.g_02521	Prbl.g_02206
OG0003002	Prah.g_02523	Prbl.g_02205
OG0003003	Prah.g_02527	Prbl.g_02201
OG0003004	Prah.g_02528	Prbl.g_02200
OG0003005	Prah.g_02530	Prbl.g_02199
OG0003006	Prah.g_02531	Prbl.g_02198
OG0003007	Prah.g_02537	Prbl.g_02191
OG0003008	Prah.g_02545	Prbl.g_02184
OG0003009	Prah.g_02546	Prbl.g_02183
OG0003010	Prah.g_02549	Prbl.g_02176
OG0003012	Prah.g_02590	Prbl.g_02135
OG0003013	Prah.g_02595	Prbl.g_02130
OG0003014	Prah.g_02599	Prbl.g_02126
OG0003015	Prah.g_02444, Prah.g_00266	Prbl.g_00144
OG0003124	Prah.g_01479	Prbl.g_02650
OG0003191	Prah.g_00182	Prbl.g_01319
OG0003193	Prah.g_00280	Prbl.g_00208
OG0003194	Prah.g_00537	Prbl.g_01605
OG0003195	Prah.g_00613	Prbl.g_02284
OG0003196	Prah.g_00618	Prbl.g_02289
OG0003197	Prah.g_00727	Prbl.g_02401
OG0003198	Prah.g_00728	Prbl.g_02402
OG0003199	Prah.g_00934	Prbl.g_00109
OG0003200	Prah.g_01004	Prbl.g_00004
OG0003201	Prah.g_01031	Prbl.g_00029
OG0003202	Prah.g_01047	Prbl.g_00044
OG0003203	Prah.g_01051	Prbl.g_00049
OG0003204	Prah.g_01091	Prbl.g_01522
OG0003205	Prah.g_01097	Prbl.g_01530
OG0003206	Prah.g_01144	Prbl.g_01670
OG0003207	Prah.g_01362	Prbl.g_01720
OG0003208	Prah.g_01548	Prbl.g_00529
OG0003209	Prah.g_01603	Prbl.g_00468
OG0003210	Prah.g_01722	Prbl.g_00169
OG0003211	Prah.g_01768	Prbl.g_00188
OG0003212	Prah.g_01815	Prbl.g_01947
OG0003213	Prah.g_01829	Prbl.g_00616
OG0003214	Prah.g_01914	Prbl.g_01225
OG0003215	Prah.g_01970	Prbl.g_01165
OG0003216	Prah.g_02081	Prbl.g_01514
OG0003217	Prah.g_02271	Prbl.g_00313
OG0003218	Prah.g_02452	Prbl.g_02277
OG0003219	Prah.g_02459	Prbl.g_02272
OG0003220	Prah.g_02462	Prbl.g_02270
OG0003221	Prah.g_02464	Prbl.g_02268
OG0003222	Prah.g_02465	Prbl.g_02267
OG0003223	Prah.g_02470	Prbl.g_02265
OG0003468	Prah.g_00946	Prbl.g_01830
OG0003471	Prah.g_00619	Prbl.g_02290
OG0004113	Prah.g_01686	Prbl.g_00384
