Orthogroup	Species	Syab	Orthologs
OG0001642	Pram	Syab.g_02027	Pram.g_00863
OG0001642	Prbh	Syab.g_02027	Prbh.g_01007
OG0001642	Prat	Syab.g_02027	Prat.g_00986
OG0001642	Pral	Syab.g_02027	Pral.g_01540
OG0001642	Praf	Syab.g_02027	Praf.g_01615
OG0001642	Prbj	Syab.g_02027	Prbj.g_02499
OG0001642	Prbk	Syab.g_02027	Prbk.g_02555
OG0001642	Prbl	Syab.g_02027	Prbl.g_01563
OG0001642	Prah	Syab.g_02027	Prah.g_00580
OG0001642	Syag	Syab.g_02027	Syag.g_00742
OG0001642	Syak	Syab.g_02027	Syak.g_00581
OG0001642	Syao	Syab.g_02027	Syao.g_00233
OG0001642	Syaq	Syab.g_02027	Syaq.g_02411
OG0001642	Syat	Syab.g_02027	Syat.g_00676
OG0001642	Syap	Syab.g_02027	Syap.g_00530
OG0001642	Syar	Syab.g_02027	Syar.g_01387
OG0001642	Syae	Syab.g_02027	Syae.g_00878
OG0001642	Syan	Syab.g_02027	Syan.g_02603
OG0001642	Syaf	Syab.g_02027	Syaf.g_01336
OG0001642	Syai	Syab.g_02027	Syai.g_02085
OG0001642	Syaa	Syab.g_02027	Syaa.g_00814
OG0001642	Syad	Syab.g_02027	Syad.g_01197
OG0001642	Syaj	Syab.g_02027	Syaj.g_00347
OG0001643	Prat	Syab.g_01869	Prat.g_01085
OG0001643	Prak	Syab.g_01869	Prak.g_01103
OG0001643	Prap	Syab.g_01869	Prap.g_00387
OG0001643	Prbe	Syab.g_01869	Prbe.g_01480
OG0001643	Prbf	Syab.g_01869	Prbf.g_00987
OG0001643	Prbg	Syab.g_01869	Prbg.g_01417
OG0001643	Prbn	Syab.g_01869	Prbn.g_00431
OG0001643	Pram	Syab.g_01869	Pram.g_01071
OG0001643	Prbh	Syab.g_01869	Prbh.g_01214
OG0001643	Prbj	Syab.g_01869	Prbj.g_02578
OG0001643	Prbk	Syab.g_01869	Prbk.g_02636
OG0001643	Prbl	Syab.g_01869	Prbl.g_01644
OG0001643	Praf	Syab.g_01869	Praf.g_01697
OG0001643	Prah	Syab.g_01869	Prah.g_00496
OG0001643	Syap	Syab.g_01869	Syap.g_00902
OG0001643	Syas	Syab.g_01869	Syas.g_00741
OG0001643	Syar	Syab.g_01869	Syar.g_02423
OG0001643	Syat	Syab.g_01869	Syat.g_00131
OG0001643	Syan	Syab.g_01869	Syan.g_00811
OG0001643	Syao	Syab.g_01869	Syao.g_00899
OG0001643	Syag	Syab.g_01869	Syag.g_00415
OG0001643	Syaq	Syab.g_01869	Syaq.g_02087
OG0001643	Syae	Syab.g_01869	Syae.g_00079
OG0001643	Syaa	Syab.g_01869	Syaa.g_01628
OG0001643	Syad	Syab.g_01869	Syad.g_02147
OG0001643	Syaj	Syab.g_01869	Syaj.g_01278
OG0001643	Syac	Syab.g_01869	Syac.g_00984
OG0001643	Syah	Syab.g_01869	Syah.g_01930
OG0001643	Syam	Syab.g_01869	Syam.g_01463
OG0001643	Syaf	Syab.g_01869	Syaf.g_02305
OG0001643	Syai	Syab.g_01869	Syai.g_01109
OG0001643	Syak	Syab.g_01869	Syak.g_00040
OG0001643	Syal	Syab.g_01869	Syal.g_02631
OG0001644	Prbm	Syab.g_01672	Prbm.g_00757
OG0001644	Prbc	Syab.g_01672	Prbc.g_01802
OG0001644	Praj	Syab.g_01672	Praj.g_00713
OG0001644	Prbb	Syab.g_01672	Prbb.g_00728
OG0001644	Prak	Syab.g_01672	Prak.g_01048
OG0001644	Prap	Syab.g_01672	Prap.g_00332
OG0001644	Prbe	Syab.g_01672	Prbe.g_01425
OG0001644	Prbf	Syab.g_01672	Prbf.g_01042
OG0001644	Prbg	Syab.g_01672	Prbg.g_01362
OG0001644	Prbn	Syab.g_01672	Prbn.g_01951
OG0001644	Pram	Syab.g_01672	Pram.g_01015
OG0001644	Prbh	Syab.g_01672	Prbh.g_01158
OG0001644	Pral	Syab.g_01672	Pral.g_01714
OG0001644	Prat	Syab.g_01672	Prat.g_00806
OG0001644	Syag	Syab.g_01672	Syag.g_00902
OG0001644	Syac	Syab.g_01672	Syac.g_01266
OG0001644	Syah	Syab.g_01672	Syah.g_01709
OG0001644	Syaf	Syab.g_01672	Syaf.g_01962
OG0001644	Syai	Syab.g_01672	Syai.g_01406
OG0001644	Syam	Syab.g_01672	Syam.g_01229
OG0001644	Syaa	Syab.g_01672	Syaa.g_01263
OG0001644	Syae	Syab.g_01672	Syae.g_00452
OG0001644	Syad	Syab.g_01672	Syad.g_01799
OG0001644	Syaj	Syab.g_01672	Syaj.g_00941
OG0001644	Syan	Syab.g_01672	Syan.g_00336
OG0001644	Syao	Syab.g_01672	Syao.g_00474
OG0001644	Syar	Syab.g_01672	Syar.g_01876
OG0001644	Syat	Syab.g_01672	Syat.g_00844
OG0001644	Syap	Syab.g_01672	Syap.g_00346
OG0001644	Syas	Syab.g_01672	Syas.g_00921, Syas.g_00767
OG0001644	Syak	Syab.g_01672	Syak.g_00783
OG0001644	Syal	Syab.g_01672	Syal.g_02426
OG0001645	Syar	Syab.g_02029	Syar.g_02340
OG0001645	Syas	Syab.g_02029	Syas.g_00769
OG0001645	Syan	Syab.g_02029	Syan.g_00835
OG0001645	Syaq	Syab.g_02029	Syaq.g_01853
OG0001645	Syaa	Syab.g_02029	Syaa.g_01965
OG0001645	Syag	Syab.g_02029	Syag.g_01441
OG0001645	Syak	Syab.g_02029	Syak.g_02655
OG0001645	Syal	Syab.g_02029	Syal.g_02826
OG0001645	Syan	Syab.g_02028, Syab.g_02814	Syan.g_00423
OG0001645	Syat	Syab.g_02028, Syab.g_02814	Syat.g_01719
OG0001645	Syar	Syab.g_02028, Syab.g_02814	Syar.g_00803
OG0001645	Syap	Syab.g_02028, Syab.g_02814	Syap.g_00668
OG0001645	Syas	Syab.g_02028, Syab.g_02814	Syas.g_01410
OG0001645	Syao	Syab.g_02028, Syab.g_02814	Syao.g_01270
OG0001645	Syag	Syab.g_02028, Syab.g_02814	Syag.g_00559
OG0001645	Syaj	Syab.g_02028, Syab.g_02814	Syaj.g_01809
OG0001645	Syae	Syab.g_02028	Syae.g_00298
OG0001645	Syac	Syab.g_02028	Syac.g_01125
OG0001645	Syah	Syab.g_02028	Syah.g_01568
OG0001645	Syaf	Syab.g_02028	Syaf.g_01780
OG0001645	Syam	Syab.g_02028	Syam.g_01062
OG0001645	Syal	Syab.g_02028	Syal.g_02825
OG0001645	Syaa	Syab.g_02814	Syaa.g_00938
OG0001645	Syai	Syab.g_02814	Syai.g_01682
OG0001647	Praa	Syab.g_00304	Praa.g_00273
OG0001647	Prac	Syab.g_00304	Prac.g_01658
OG0001647	Prad	Syab.g_00304	Prad.g_01718
OG0001647	Prag	Syab.g_00304	Prag.g_00264
OG0001647	Prai	Syab.g_00304	Prai.g_00285
OG0001647	Praq	Syab.g_00304	Praq.g_01730
OG0001647	Prar	Syab.g_00304	Prar.g_00314
OG0001647	Pras	Syab.g_00304	Pras.g_01125
OG0001647	Prau	Syab.g_00304	Prau.g_00275
OG0001647	Praw	Syab.g_00304	Praw.g_00861
OG0001647	Prax	Syab.g_00304	Prax.g_00902
OG0001647	Prbd	Syab.g_00304	Prbd.g_00966
OG0001647	Prbi	Syab.g_00304	Prbi.g_00297
OG0001647	Prao	Syab.g_00304	Prao.g_00411
OG0001647	Syat	Syab.g_00304	Syat.g_02051
OG0001647	Syaa	Syab.g_00304	Syaa.g_00271
OG0001647	Syad	Syab.g_00304	Syad.g_00531
OG0001647	Syae	Syab.g_00304	Syae.g_01978
OG0001647	Syaj	Syab.g_00304	Syaj.g_02574
OG0001647	Syar	Syab.g_00304	Syar.g_00217
OG0001647	Syas	Syab.g_00304	Syas.g_01738
OG0001647	Syan	Syab.g_00304	Syan.g_02032
OG0001647	Syao	Syab.g_00304	Syao.g_02073
OG0001647	Syap	Syab.g_00304	Syap.g_01370
OG0001647	Syac	Syab.g_00304	Syac.g_02244
OG0001647	Syaf	Syab.g_00304	Syaf.g_00234
OG0001647	Syag	Syab.g_00304	Syag.g_02607
OG0001647	Syai	Syab.g_00304	Syai.g_00268
OG0001647	Syak	Syab.g_00304	Syak.g_01450
OG0001647	Syal	Syab.g_00304	Syal.g_01254
OG0001647	Syam	Syab.g_00304	Syam.g_00239
OG0001647	Syaq	Syab.g_00304	Syaq.g_00753
OG0001652	Prad	Syab.g_00019	Prad.g_01040
OG0001652	Prao	Syab.g_00019	Prao.g_00636
OG0001652	Pral	Syab.g_00019	Pral.g_01678
OG0001652	Prat	Syab.g_00019	Prat.g_00844
OG0001652	Syah	Syab.g_00019	Syah.g_00560
OG0001652	Prbm	Syab.g_00019	Prbm.g_01219
OG0001652	Prav	Syab.g_00019	Prav.g_01351
OG0001652	Prae	Syab.g_00019	Prae.g_00688
OG0001652	Prag	Syab.g_00019	Prag.g_01281
OG0001652	Praw	Syab.g_00019	Praw.g_00909
OG0001652	Syas	Syab.g_00019	Syas.g_02051
OG0001652	Syap	Syab.g_00019	Syap.g_02634
OG0001652	Syar	Syab.g_00019	Syar.g_00486
OG0001652	Syat	Syab.g_00019	Syat.g_02326
OG0001652	Syam	Syab.g_00019	Syam.g_00018
OG0001652	Syan	Syab.g_00019	Syan.g_01762
OG0001652	Syao	Syab.g_00019	Syao.g_02253
OG0001652	Syae	Syab.g_00019	Syae.g_01730
OG0001652	Syad	Syab.g_00019	Syad.g_00180
OG0001652	Syaj	Syab.g_00019	Syaj.g_02280
OG0001652	Syaf	Syab.g_00019	Syaf.g_00480
OG0001652	Syai	Syab.g_00019	Syai.g_00018
OG0001652	Syaa	Syab.g_00019	Syaa.g_00018
OG0001652	Prbj	Syab.g_00019	Prbj.g_01185
OG0001652	Prbk	Syab.g_00019	Prbk.g_01636
OG0001652	Prbl	Syab.g_00019	Prbl.g_01958
OG0001652	Praf	Syab.g_00019	Praf.g_00018
OG0001652	Prah	Syab.g_00019	Prah.g_00019
OG0001652	Syag	Syab.g_00019	Syag.g_02290
OG0001652	Syaq	Syab.g_00019	Syaq.g_01132
OG0001652	Syak	Syab.g_00019	Syak.g_01776
OG0001652	Syal	Syab.g_00019	Syal.g_00115
OG0001653	Prbj	Syab.g_02482	Prbj.g_00601
OG0001653	Prbk	Syab.g_02482	Prbk.g_00030
OG0001653	Prbl	Syab.g_02482	Prbl.g_00571
OG0001653	Praf	Syab.g_02482	Praf.g_00263
OG0001653	Prah	Syab.g_02482	Prah.g_01878
OG0001653	Syar	Syab.g_02482	Syar.g_03099
OG0001653	Syas	Syab.g_02482	Syas.g_02436
OG0001653	Syat	Syab.g_02482	Syat.g_01553
OG0001653	Syaa	Syab.g_02482	Syaa.g_02360
OG0001653	Syan	Syab.g_02482	Syan.g_02875, Syan.g_00521, Syan.g_02960, Syan.g_02959
OG0001653	Syao	Syab.g_02482	Syao.g_02697, Syao.g_01290, Syao.g_02667
OG0001653	Syam	Syab.g_02482	Syam.g_02103, Syam.g_02438
OG0001653	Syad	Syab.g_02482	Syad.g_02782
OG0001653	Syaj	Syab.g_02482	Syaj.g_01868
OG0001653	Syai	Syab.g_02482	Syai.g_02524, Syai.g_02924
OG0001653	Syaf	Syab.g_02482	Syaf.g_00921, Syaf.g_00507
OG0001653	Syac	Syab.g_02482	Syac.g_00412
OG0001653	Syah	Syab.g_02482	Syah.g_02522
OG0001653	Syae	Syab.g_02482	Syae.g_01345
OG0001653	Syag	Syab.g_02482	Syag.g_01462, Syag.g_01866
OG0001653	Syaq	Syab.g_02482	Syaq.g_01505
OG0001653	Syak	Syab.g_02482	Syak.g_02209
OG0001653	Syal	Syab.g_02482	Syal.g_00801
OG0001654	Prak	Syab.g_02168	Prak.g_01438
OG0001654	Prap	Syab.g_02168	Prap.g_00168
OG0001654	Prbe	Syab.g_02168	Prbe.g_00264
OG0001654	Prbf	Syab.g_02168	Prbf.g_00204
OG0001654	Prbg	Syab.g_02168	Prbg.g_00638
OG0001654	Prbn	Syab.g_02168	Prbn.g_00259
OG0001654	Pral	Syab.g_02168	Pral.g_01111
OG0001654	Prat	Syab.g_02168	Prat.g_01404
OG0001654	Prbj	Syab.g_02168	Prbj.g_01683
OG0001654	Prbk	Syab.g_02168	Prbk.g_02007
OG0001654	Prbl	Syab.g_02168	Prbl.g_00457
OG0001654	Praf	Syab.g_02168	Praf.g_00543
OG0001654	Prah	Syab.g_02168	Prah.g_01614
OG0001654	Syar	Syab.g_02168	Syar.g_01214
OG0001654	Syan	Syab.g_02168	Syan.g_02409
OG0001654	Syao	Syab.g_02168	Syao.g_01697
OG0001654	Syap	Syab.g_02168	Syap.g_00753
OG0001654	Syas	Syab.g_02168	Syas.g_01475
OG0001654	Syat	Syab.g_02168	Syat.g_02983
OG0001654	Syae	Syab.g_02168	Syae.g_01080
OG0001654	Syaf	Syab.g_02168	Syaf.g_01110
OG0001654	Syai	Syab.g_02168	Syai.g_02295
OG0001654	Syam	Syab.g_02168	Syam.g_01922
OG0001654	Syaa	Syab.g_02168	Syaa.g_00628
OG0001654	Syac	Syab.g_02168	Syac.g_00624
OG0001654	Syah	Syab.g_02168	Syah.g_02310
OG0001654	Syad	Syab.g_02168	Syad.g_02537
OG0001654	Syaj	Syab.g_02168	Syaj.g_01634
OG0001654	Syag	Syab.g_02168	Syag.g_01613
OG0001654	Syaq	Syab.g_02168	Syaq.g_01736
OG0001654	Syak	Syab.g_02168	Syak.g_02483
OG0001654	Syal	Syab.g_02168	Syal.g_02966
OG0001655	Pral	Syab.g_02056, Syab.g_02672	Pral.g_01302
OG0001655	Prat	Syab.g_02056, Syab.g_02672	Prat.g_01230
OG0001655	Praf	Syab.g_02056, Syab.g_02672	Praf.g_02006, Praf.g_02586
OG0001655	Prah	Syab.g_02056, Syab.g_02672	Prah.g_00214, Prah.g_02423
OG0001655	Prbj	Syab.g_02056, Syab.g_02672	Prbj.g_00072, Prbj.g_00229
OG0001655	Prbk	Syab.g_02056, Syab.g_02672	Prbk.g_00356, Prbk.g_00692
OG0001655	Prbl	Syab.g_02056, Syab.g_02672	Prbl.g_00680, Prbl.g_00136
OG0001655	Syaa	Syab.g_02056	Syaa.g_01223
OG0001655	Syam	Syab.g_02056	Syam.g_01691
OG0001655	Syaf	Syab.g_02056	Syaf.g_02190
OG0001655	Syai	Syab.g_02056	Syai.g_02094
OG0001655	Syac	Syab.g_02056	Syac.g_00487
OG0001655	Syah	Syab.g_02056	Syah.g_02446
OG0001655	Syal	Syab.g_02056	Syal.g_02854
OG0001655	Syal	Syab.g_02672	Syal.g_00703
OG0001655	Syaa	Syab.g_02672	Syaa.g_01723
OG0001655	Syaf	Syab.g_02672	Syaf.g_01507
OG0001655	Syai	Syab.g_02672	Syai.g_01926
OG0001655	Syam	Syab.g_02672	Syam.g_00838
OG0001655	Syao	Syab.g_02672	Syao.g_02660
OG0001655	Syas	Syab.g_02672	Syas.g_01854
OG0001655	Syan	Syab.g_02672	Syan.g_00416
OG0001655	Syae	Syab.g_02672	Syae.g_00125
OG0001655	Syad	Syab.g_02672	Syad.g_02108
OG0001655	Syaj	Syab.g_02672	Syaj.g_01238
OG0001655	Syak	Syab.g_02672	Syak.g_00131
OG0001656	Prbm	Syab.g_00493	Prbm.g_00384
OG0001656	Praj	Syab.g_00493	Praj.g_00364
OG0001656	Prbc	Syab.g_00493	Prbc.g_01221
OG0001656	Prbb	Syab.g_00493	Prbb.g_00380
OG0001656	Prak	Syab.g_00493	Prak.g_00345
OG0001656	Prap	Syab.g_00493	Prap.g_01383
OG0001656	Prbe	Syab.g_00493	Prbe.g_01881
OG0001656	Prbf	Syab.g_00493	Prbf.g_01667
OG0001656	Prbg	Syab.g_00493	Prbg.g_00106
OG0001656	Prbn	Syab.g_00493	Prbn.g_00094
OG0001656	Pram	Syab.g_00493	Pram.g_00317
OG0001656	Prbh	Syab.g_00493	Prbh.g_00450
OG0001656	Pral	Syab.g_00493	Pral.g_00710
OG0001656	Prat	Syab.g_00493	Prat.g_00336
OG0001656	Prbj	Syab.g_00493	Prbj.g_00357
OG0001656	Prbk	Syab.g_00493	Prbk.g_00855
OG0001656	Prbl	Syab.g_00493	Prbl.g_01185
OG0001656	Praf	Syab.g_00493	Praf.g_02071
OG0001656	Prah	Syab.g_00493	Prah.g_01954
OG0001656	Syak	Syab.g_00493	Syak.g_01268
OG0001656	Syao	Syab.g_00493	Syao.g_01908
OG0001656	Syae	Syab.g_00493	Syae.g_02164
OG0001656	Syal	Syab.g_00493	Syal.g_00317
OG0001656	Syad	Syab.g_00493	Syad.g_00731
OG0001656	Syaj	Syab.g_00493	Syaj.g_02776
OG0001656	Syaa	Syab.g_00493	Syaa.g_02209
OG0001656	Syaf	Syab.g_00493	Syaf.g_00052
OG0001656	Syai	Syab.g_00493	Syai.g_00445
OG0001656	Syam	Syab.g_00493	Syam.g_00413
OG0001656	Syag	Syab.g_00493	Syag.g_02816
OG0001656	Syac	Syab.g_00493	Syac.g_02050
OG0001656	Syah	Syab.g_00493	Syah.g_00827
OG0001657	Pral	Syab.g_02575	Pral.g_00889
OG0001657	Prak	Syab.g_02575	Prak.g_00167
OG0001657	Prap	Syab.g_02575	Prap.g_01015
OG0001657	Prbe	Syab.g_02575	Prbe.g_01703
OG0001657	Prbf	Syab.g_02575	Prbf.g_01489
OG0001657	Prbg	Syab.g_02575	Prbg.g_00933
OG0001657	Prbn	Syab.g_02575	Prbn.g_01258
OG0001657	Prat	Syab.g_02575	Prat.g_00155
OG0001657	Syas	Syab.g_02575	Syas.g_02355
OG0001657	Syar	Syab.g_02575	Syar.g_00089
OG0001657	Syan	Syab.g_02575	Syan.g_03019
OG0001657	Syao	Syab.g_02575	Syao.g_02491
OG0001657	Syat	Syab.g_02575	Syat.g_02887
OG0001657	Syap	Syab.g_02575	Syap.g_02175
OG0001657	Prbj	Syab.g_02575	Prbj.g_00532
OG0001657	Prbk	Syab.g_02575	Prbk.g_00762
OG0001657	Prbl	Syab.g_02575	Prbl.g_00292
OG0001657	Praf	Syab.g_02575	Praf.g_02443
OG0001657	Prah	Syab.g_02575	Prah.g_02293
OG0001657	Syaa	Syab.g_02575	Syaa.g_02464
OG0001657	Syae	Syab.g_02575	Syae.g_01439
OG0001657	Syac	Syab.g_02575	Syac.g_00319
OG0001657	Syah	Syab.g_02575	Syah.g_00063
OG0001657	Syai	Syab.g_02575	Syai.g_02619
OG0001657	Syaf	Syab.g_02575	Syaf.g_00822
OG0001657	Syam	Syab.g_02575	Syam.g_02202
OG0001657	Syad	Syab.g_02575	Syad.g_02889
OG0001657	Syaj	Syab.g_02575	Syaj.g_01976
OG0001657	Syak	Syab.g_02575	Syak.g_02117
OG0001657	Syag	Syab.g_02575	Syag.g_01962
OG0001657	Syaq	Syab.g_02575	Syaq.g_01413
OG0001657	Syal	Syab.g_02575	Syal.g_00897
OG0001658	Pral	Syab.g_02754	Pral.g_01002
OG0001658	Prak	Syab.g_02754	Prak.g_00043
OG0001658	Prap	Syab.g_02754	Prap.g_00912
OG0001658	Prbe	Syab.g_02754	Prbe.g_00143
OG0001658	Prbf	Syab.g_02754	Prbf.g_01365
OG0001658	Prbg	Syab.g_02754	Prbg.g_00831
OG0001658	Prbn	Syab.g_02754	Prbn.g_00739
OG0001658	Pram	Syab.g_02754	Pram.g_00027
OG0001658	Prbh	Syab.g_02754	Prbh.g_00740
OG0001658	Prat	Syab.g_02754	Prat.g_00045
OG0001658	Prbj	Syab.g_02754	Prbj.g_01954
OG0001658	Prbk	Syab.g_02754	Prbk.g_02159
OG0001658	Prbl	Syab.g_02754	Prbl.g_02240
OG0001658	Praf	Syab.g_02754	Praf.g_02655
OG0001658	Prah	Syab.g_02754	Prah.g_02489
OG0001658	Syaa	Syab.g_02754	Syaa.g_02591
OG0001658	Syad	Syab.g_02754	Syad.g_03033
OG0001658	Syaj	Syab.g_02754	Syaj.g_02110
OG0001658	Syac	Syab.g_02754	Syac.g_02352
OG0001658	Syah	Syab.g_02754	Syah.g_00513
OG0001658	Syae	Syab.g_02754	Syae.g_01566
OG0001658	Syaf	Syab.g_02754	Syaf.g_00647
OG0001658	Syai	Syab.g_02754	Syai.g_02775
OG0001658	Syam	Syab.g_02754	Syam.g_02312
OG0001658	Syao	Syab.g_02754	Syao.g_02435
OG0001658	Syan	Syab.g_02754	Syan.g_01564
OG0001658	Syap	Syab.g_02754	Syap.g_00131
OG0001658	Syar	Syab.g_02754	Syar.g_00329
OG0001658	Syag	Syab.g_02754	Syag.g_02125
OG0001658	Syaq	Syab.g_02754	Syaq.g_01265
OG0001658	Syak	Syab.g_02754	Syak.g_01943
OG0001658	Syal	Syab.g_02754	Syal.g_01066
OG0001659	Prbm	Syab.g_01020	Prbm.g_01521
OG0001659	Prbc	Syab.g_01020	Prbc.g_01419
OG0001659	Praj	Syab.g_01020	Praj.g_01435
OG0001659	Prbb	Syab.g_01020	Prbb.g_01489
OG0001659	Pral	Syab.g_01020	Pral.g_00433
OG0001659	Prak	Syab.g_01020	Prak.g_01517
OG0001659	Prap	Syab.g_01020	Prap.g_01916
OG0001659	Prbe	Syab.g_01020	Prbe.g_00008
OG0001659	Prbf	Syab.g_01020	Prbf.g_00821
OG0001659	Prbg	Syab.g_01020	Prbg.g_00717
OG0001659	Prbn	Syab.g_01020	Prbn.g_00143
OG0001659	Pram	Syab.g_01020	Pram.g_01264
OG0001659	Prbh	Syab.g_01020	Prbh.g_01407
OG0001659	Syar	Syab.g_01020	Syar.g_01973
OG0001659	Syat	Syab.g_01020	Syat.g_00219
OG0001659	Syan	Syab.g_01020	Syan.g_02642
OG0001659	Syao	Syab.g_01020	Syao.g_00020
OG0001659	Syap	Syab.g_01020	Syap.g_01892
OG0001659	Syas	Syab.g_01020	Syas.g_01118
OG0001659	Syae	Syab.g_01020	Syae.g_00650
OG0001659	Syaa	Syab.g_01020	Syaa.g_01006
OG0001659	Syad	Syab.g_01020	Syad.g_01507
OG0001659	Syaj	Syab.g_01020	Syaj.g_00634
OG0001659	Syaf	Syab.g_01020	Syaf.g_01602
OG0001659	Syai	Syab.g_01020	Syai.g_01759
OG0001659	Syam	Syab.g_01020	Syam.g_00901
OG0001659	Syac	Syab.g_01020	Syac.g_01478
OG0001659	Syah	Syab.g_01020	Syah.g_01424
OG0001659	Syag	Syab.g_01020	Syag.g_01093
OG0001659	Syak	Syab.g_01020	Syak.g_00842
OG0001659	Syaq	Syab.g_01020	Syaq.g_00199
OG0001659	Syal	Syab.g_01020	Syal.g_01706
OG0001666	Prab	Syab.g_01471	Prab.g_01654
OG0001666	Pran	Syab.g_01471	Pran.g_00955
OG0001666	Prav	Syab.g_01471	Prav.g_01376
OG0001666	Praj	Syab.g_01471	Praj.g_01122
OG0001666	Prbm	Syab.g_01471	Prbm.g_01437
OG0001666	Prae	Syab.g_01471	Prae.g_01276
OG0001666	Prao	Syab.g_01471	Prao.g_01324
OG0001666	Prax	Syab.g_01471	Prax.g_01944
OG0001666	Pray	Syab.g_01471	Pray.g_01913
OG0001666	Praz	Syab.g_01471	Praz.g_01223
OG0001666	Prba	Syab.g_01471	Prba.g_01149
OG0001666	Praa	Syab.g_01471	Praa.g_01272
OG0001666	Prbd	Syab.g_01471	Prbd.g_01880
OG0001666	Prag	Syab.g_01471	Prag.g_01311
OG0001666	Praw	Syab.g_01471	Praw.g_00938
OG0001666	Syan	Syab.g_01471	Syan.g_02339
OG0001666	Syaq	Syab.g_01471	Syaq.g_02653
OG0001666	Syas	Syab.g_01471	Syas.g_02785
OG0001666	Syat	Syab.g_01471	Syat.g_03349
OG0001666	Syag	Syab.g_01471	Syag.g_00218
OG0001666	Syac	Syab.g_01471	Syac.g_01452
OG0001666	Syah	Syab.g_01471	Syah.g_01450
OG0001666	Syad	Syab.g_01471	Syad.g_01536
OG0001666	Syaj	Syab.g_01471	Syaj.g_00654
OG0001666	Syaa	Syab.g_01471	Syaa.g_01506
OG0001666	Syae	Syab.g_01471	Syae.g_00214
OG0001666	Syak	Syab.g_01471	Syak.g_00212
OG0001666	Syal	Syab.g_01471	Syal.g_01491, Syal.g_02102, Syal.g_02073
OG0001669	Prab	Syab.g_02892	Prab.g_01292
OG0001669	Pran	Syab.g_02892	Pran.g_00910
OG0001669	Prao	Syab.g_02892	Prao.g_00184
OG0001669	Syar	Syab.g_02892	Syar.g_00323, Syar.g_00555
OG0001669	Syat	Syab.g_02892	Syat.g_01243, Syat.g_02149, Syat.g_02150, Syat.g_02151, Syat.g_02903
OG0001669	Syap	Syab.g_02892	Syap.g_01283
OG0001669	Prah	Syab.g_02892	Prah.g_00094
OG0001669	Syam	Syab.g_02892	Syam.g_00088
OG0001669	Prbd	Syab.g_02892	Prbd.g_01711, Prbd.g_01712
OG0001669	Prak	Syab.g_02892	Prak.g_01295, Prak.g_01587
OG0001669	Prap	Syab.g_02892	Prap.g_00579, Prap.g_01837
OG0001669	Prbe	Syab.g_02892	Prbe.g_00875, Prbe.g_01043
OG0001669	Prbf	Syab.g_02892	Prbf.g_00008, Prbf.g_00751
OG0001669	Prbg	Syab.g_02892	Prbg.g_00495, Prbg.g_01592
OG0001669	Prbn	Syab.g_02892	Prbn.g_01066, Prbn.g_01687
OG0001669	Syan	Syab.g_02892	Syan.g_02176
OG0001669	Syao	Syab.g_02892	Syao.g_01817
OG0001669	Prai	Syab.g_02892	Prai.g_00043
OG0001669	Prat	Syab.g_02892	Prat.g_00041
OG0001671	Pral	Syab.g_02691	Pral.g_01685
OG0001671	Prat	Syab.g_02691	Prat.g_00837
OG0001671	Prad	Syab.g_02691	Prad.g_01322
OG0001671	Prao	Syab.g_02691	Prao.g_00151
OG0001671	Prbm	Syab.g_02691	Prbm.g_01212
OG0001671	Prav	Syab.g_02691	Prav.g_01358
OG0001671	Prae	Syab.g_02691	Prae.g_00695
OG0001671	Prag	Syab.g_02691	Prag.g_01288
OG0001671	Praw	Syab.g_02691	Praw.g_00916
OG0001671	Prah	Syab.g_02691	Prah.g_02407
OG0001671	Praf	Syab.g_02691	Praf.g_02564
OG0001671	Prbj	Syab.g_02691	Prbj.g_00254
OG0001671	Prbk	Syab.g_02691	Prbk.g_00666
OG0001671	Prbl	Syab.g_02691	Prbl.g_01248
OG0001671	Syan	Syab.g_02691	Syan.g_01514, Syan.g_03115
OG0001671	Syao	Syab.g_02691	Syao.g_02387
OG0001671	Syar	Syab.g_02691	Syar.g_00943, Syar.g_03173
OG0001671	Syas	Syab.g_02691	Syas.g_01830
OG0001671	Syat	Syab.g_02691	Syat.g_02742
OG0001671	Syah	Syab.g_02691	Syah.g_00550
OG0001671	Syaf	Syab.g_02691	Syaf.g_00721
OG0001671	Syae	Syab.g_02691	Syae.g_01521
OG0001671	Syaj	Syab.g_02691	Syaj.g_02062
OG0001671	Syad	Syab.g_02691	Syad.g_02974
OG0001671	Syaa	Syab.g_02691	Syaa.g_02552
OG0001671	Syag	Syab.g_02691	Syag.g_02063
OG0001671	Syal	Syab.g_02691	Syal.g_00993
OG0001671	Syak	Syab.g_02691	Syak.g_02002
OG0001671	Syaq	Syab.g_02691	Syaq.g_01316
OG0001672	Syaq	Syab.g_02448	Syaq.g_01545
OG0001672	Syag	Syab.g_02448	Syag.g_01833
OG0001672	Prbj	Syab.g_02448	Prbj.g_00578
OG0001672	Prbk	Syab.g_02448	Prbk.g_01306
OG0001672	Prbl	Syab.g_02448	Prbl.g_00594
OG0001672	Praf	Syab.g_02448	Praf.g_00307
OG0001672	Prah	Syab.g_02448	Prah.g_01855, Prah.g_01853
OG0001672	Syad	Syab.g_02448	Syad.g_02743
OG0001672	Syaj	Syab.g_02448	Syaj.g_01833
OG0001672	Syae	Syab.g_02448	Syae.g_01318, Syae.g_01299
OG0001672	Syaa	Syab.g_02448	Syaa.g_00339
