Orthogroup	Species	Praq	Orthologs
OG0001165	Prbn	Praq.g_00498	Prbn.g_01743
OG0001165	Pram	Praq.g_00498	Pram.g_01630
OG0001165	Prbh	Praq.g_00498	Prbh.g_01784
OG0001165	Pral	Praq.g_00498	Pral.g_00105
OG0001165	Prat	Praq.g_00498	Prat.g_01590
OG0001165	Prbj	Praq.g_00498	Prbj.g_00862
OG0001165	Prbk	Praq.g_00498	Prbk.g_00912
OG0001165	Prbl	Praq.g_00498	Prbl.g_00398
OG0001165	Praf	Praq.g_00498	Praf.g_00484
OG0001165	Prah	Praq.g_00498	Prah.g_01673
OG0001165	Syak	Praq.g_00498	Syak.g_02418
OG0001165	Syab	Praq.g_00498	Syab.g_02252
OG0001165	Syal	Praq.g_00498	Syal.g_00584
OG0001165	Syag	Praq.g_00498	Syag.g_01685
OG0001165	Syan	Praq.g_00498	Syan.g_01397
OG0001165	Syao	Praq.g_00498	Syao.g_01559
OG0001165	Syas	Praq.g_00498	Syas.g_02686
OG0001165	Syap	Praq.g_00498	Syap.g_00619
OG0001165	Syar	Praq.g_00498	Syar.g_02927
OG0001165	Syat	Praq.g_00498	Syat.g_03121
OG0001165	Syad	Praq.g_00498	Syad.g_02621
OG0001165	Syaj	Praq.g_00498	Syaj.g_01716
OG0001165	Syaq	Praq.g_00498	Syaq.g_01674
OG0001165	Syac	Praq.g_00498	Syac.g_00551
OG0001165	Syah	Praq.g_00498	Syah.g_02381
OG0001165	Syam	Praq.g_00498	Syam.g_01988
OG0001165	Syai	Praq.g_00498	Syai.g_02374
OG0001165	Syaf	Praq.g_00498	Syaf.g_01039
OG0001165	Syaa	Praq.g_00498	Syaa.g_00555
OG0001165	Syae	Praq.g_00498	Syae.g_01161
OG0001165	Prab	Praq.g_00498	Prab.g_01668
OG0001165	Pran	Praq.g_00498	Pran.g_00969
OG0001165	Prai	Praq.g_00498	Prai.g_01637
OG0001165	Prad	Praq.g_00498	Prad.g_00942
OG0001165	Prag	Praq.g_00498	Prag.g_01668
OG0001165	Praw	Praq.g_00498	Praw.g_00514
OG0001165	Prav	Praq.g_00498	Prav.g_01760
OG0001165	Prbd	Praq.g_00498	Prbd.g_01526
OG0001165	Prae	Praq.g_00498	Prae.g_01622
OG0001165	Prax	Praq.g_00498	Prax.g_01560
OG0001165	Pray	Praq.g_00498	Pray.g_01560
OG0001165	Praz	Praq.g_00498	Praz.g_00878
OG0001165	Prba	Praq.g_00498	Prba.g_00227
OG0001165	Praa	Praq.g_00498	Praa.g_01634
OG0001165	Prao	Praq.g_00498	Prao.g_01551
OG0001165	Pras	Praq.g_00498	Pras.g_00549
OG0001165	Prau	Praq.g_00498	Prau.g_01731
OG0001165	Prac	Praq.g_00498	Prac.g_00626
OG0001165	Prar	Praq.g_00498	Prar.g_01144
OG0001166	Pram	Praq.g_00478	Pram.g_01651
OG0001166	Prbh	Praq.g_00478	Prbh.g_01763
OG0001166	Praj	Praq.g_00478	Praj.g_01785
OG0001166	Prak	Praq.g_00478	Prak.g_01664
OG0001166	Pral	Praq.g_00478	Pral.g_00126
OG0001166	Prap	Praq.g_00478	Prap.g_01760
OG0001166	Prbb	Praq.g_00478	Prbb.g_01840
OG0001166	Prbc	Praq.g_00478	Prbc.g_00849
OG0001166	Prbe	Praq.g_00478	Prbe.g_00966
OG0001166	Prbf	Praq.g_00478	Prbf.g_00674
OG0001166	Prbg	Praq.g_00478	Prbg.g_01669
OG0001166	Prbm	Praq.g_00478	Prbm.g_01858
OG0001166	Prbn	Praq.g_00478	Prbn.g_01764
OG0001166	Prat	Praq.g_00478	Prat.g_01610
OG0001166	Syag	Praq.g_00478	Syag.g_01715
OG0001166	Syab	Praq.g_00478	Syab.g_02296
OG0001166	Syal	Praq.g_00478	Syal.g_00613
OG0001166	Syaa	Praq.g_00478	Syaa.g_00527
OG0001166	Syad	Praq.g_00478	Syad.g_02647
OG0001166	Syae	Praq.g_00478	Syae.g_01186
OG0001166	Syaf	Praq.g_00478	Syaf.g_01010
OG0001166	Syai	Praq.g_00478	Syai.g_02400
OG0001166	Syaj	Praq.g_00478	Syaj.g_01746
OG0001166	Syam	Praq.g_00478	Syam.g_02011
OG0001166	Syac	Praq.g_00478	Syac.g_00520
OG0001166	Syah	Praq.g_00478	Syah.g_02410
OG0001166	Syat	Praq.g_00478	Syat.g_03050
OG0001166	Syao	Praq.g_00478	Syao.g_01673
OG0001166	Syar	Praq.g_00478	Syar.g_02959
OG0001166	Syak	Praq.g_00478	Syak.g_02394
OG0001166	Syaq	Praq.g_00478	Syaq.g_01652
OG0001166	Syas	Praq.g_00478	Syas.g_02658
OG0001166	Syan	Praq.g_00478	Syan.g_01430
OG0001166	Praf	Praq.g_00478	Praf.g_00459
OG0001166	Prah	Praq.g_00478	Prah.g_01699
OG0001166	Prbj	Praq.g_00478	Prbj.g_00482
OG0001166	Prbk	Praq.g_00478	Prbk.g_01438
OG0001166	Prbl	Praq.g_00478	Prbl.g_00371
OG0001166	Praa	Praq.g_00478	Praa.g_01654
OG0001166	Prab	Praq.g_00478	Prab.g_01688
OG0001166	Prad	Praq.g_00478	Prad.g_00922
OG0001166	Prae	Praq.g_00478	Prae.g_01642
OG0001166	Prag	Praq.g_00478	Prag.g_01688
OG0001166	Prai	Praq.g_00478	Prai.g_01657
OG0001166	Pran	Praq.g_00478	Pran.g_00989
OG0001166	Prao	Praq.g_00478	Prao.g_01571
OG0001166	Pras	Praq.g_00478	Pras.g_00569
OG0001166	Prau	Praq.g_00478	Prau.g_01751
OG0001166	Prav	Praq.g_00478	Prav.g_01780
OG0001166	Praw	Praq.g_00478	Praw.g_00534
OG0001166	Prax	Praq.g_00478	Prax.g_01540
OG0001166	Pray	Praq.g_00478	Pray.g_01540
OG0001166	Praz	Praq.g_00478	Praz.g_00858
OG0001166	Prba	Praq.g_00478	Prba.g_00601
OG0001166	Prbd	Praq.g_00478	Prbd.g_01506
OG0001166	Prbi	Praq.g_00478	Prbi.g_01806
OG0001166	Prac	Praq.g_00478	Prac.g_00606
OG0001166	Prar	Praq.g_00478	Prar.g_01124
OG0001167	Prbm	Praq.g_00461	Prbm.g_01876
OG0001167	Prbc	Praq.g_00461	Prbc.g_00867
OG0001167	Praj	Praq.g_00461	Praj.g_01803
OG0001167	Prbb	Praq.g_00461	Prbb.g_01858
OG0001167	Pral	Praq.g_00461	Pral.g_00143
OG0001167	Prat	Praq.g_00461	Prat.g_01628
OG0001167	Prbj	Praq.g_00461	Prbj.g_00461
OG0001167	Prbk	Praq.g_00461	Prbk.g_01417
OG0001167	Prbl	Praq.g_00461	Prbl.g_00350
OG0001167	Praf	Praq.g_00461	Praf.g_00437
OG0001167	Prah	Praq.g_00461	Prah.g_01725
OG0001167	Syae	Praq.g_00461	Syae.g_01031
OG0001167	Syaf	Praq.g_00461	Syaf.g_01182
OG0001167	Syai	Praq.g_00461	Syai.g_02254
OG0001167	Syam	Praq.g_00461	Syam.g_01888
OG0001167	Syac	Praq.g_00461	Syac.g_00667
OG0001167	Syah	Praq.g_00461	Syah.g_02259
OG0001167	Syaa	Praq.g_00461	Syaa.g_00673
OG0001167	Syad	Praq.g_00461	Syad.g_02486
OG0001167	Syaj	Praq.g_00461	Syaj.g_01592
OG0001167	Syak	Praq.g_00461	Syak.g_02366
OG0001167	Syab	Praq.g_00461	Syab.g_02322
OG0001167	Syal	Praq.g_00461	Syal.g_00638
OG0001167	Syat	Praq.g_00461	Syat.g_03019
OG0001167	Syar	Praq.g_00461	Syar.g_02982
OG0001167	Syas	Praq.g_00461	Syas.g_01046
OG0001167	Syao	Praq.g_00461	Syao.g_01006
OG0001167	Syan	Praq.g_00461	Syan.g_00992
OG0001167	Syag	Praq.g_00461	Syag.g_02383
OG0001167	Syaq	Praq.g_00461	Syaq.g_01039
OG0001167	Prak	Praq.g_00461	Prak.g_01681
OG0001167	Prap	Praq.g_00461	Prap.g_01742
OG0001167	Prbe	Praq.g_00461	Prbe.g_00949
OG0001167	Prbf	Praq.g_00461	Prbf.g_00657
OG0001167	Prbg	Praq.g_00461	Prbg.g_01686
OG0001167	Prbn	Praq.g_00461	Prbn.g_01782
OG0001167	Pram	Praq.g_00461	Pram.g_01669
OG0001167	Prbh	Praq.g_00461	Prbh.g_01745
OG0001167	Prab	Praq.g_00461	Prab.g_01705
OG0001167	Pran	Praq.g_00461	Pran.g_01006
OG0001167	Prai	Praq.g_00461	Prai.g_01674
OG0001167	Prag	Praq.g_00461	Prag.g_01705
OG0001167	Praw	Praq.g_00461	Praw.g_00551
OG0001167	Prbd	Praq.g_00461	Prbd.g_01489
OG0001167	Prao	Praq.g_00461	Prao.g_01588
OG0001167	Pray	Praq.g_00461	Pray.g_01523
OG0001167	Praz	Praq.g_00461	Praz.g_00841
OG0001167	Prba	Praq.g_00461	Prba.g_00584
OG0001167	Pras	Praq.g_00461	Pras.g_00586
OG0001167	Prad	Praq.g_00461	Prad.g_00905
OG0001167	Praa	Praq.g_00461	Praa.g_01672
OG0001167	Prae	Praq.g_00461	Prae.g_01659
OG0001167	Prbi	Praq.g_00461	Prbi.g_01823
OG0001167	Prau	Praq.g_00461	Prau.g_01768
OG0001167	Prax	Praq.g_00461	Prax.g_01523
OG0001167	Prav	Praq.g_00461	Prav.g_01797
OG0001167	Prac	Praq.g_00461	Prac.g_00589
OG0001167	Prar	Praq.g_00461	Prar.g_01959
OG0001168	Prbc	Praq.g_00459	Prbc.g_00868
OG0001168	Prbm	Praq.g_00459	Prbm.g_01877
OG0001168	Praj	Praq.g_00459	Praj.g_01804
OG0001168	Prbb	Praq.g_00459	Prbb.g_01859
OG0001168	Pral	Praq.g_00459	Pral.g_00145
OG0001168	Prak	Praq.g_00459	Prak.g_01683
OG0001168	Prap	Praq.g_00459	Prap.g_01740
OG0001168	Prbe	Praq.g_00459	Prbe.g_00947
OG0001168	Prbf	Praq.g_00459	Prbf.g_00655
OG0001168	Prbg	Praq.g_00459	Prbg.g_01688
OG0001168	Prbn	Praq.g_00459	Prbn.g_01784
OG0001168	Pram	Praq.g_00459	Pram.g_01671
OG0001168	Prbh	Praq.g_00459	Prbh.g_01743
OG0001168	Prat	Praq.g_00459	Prat.g_01630
OG0001168	Syan	Praq.g_00459	Syan.g_01456
OG0001168	Syao	Praq.g_00459	Syao.g_01648
OG0001168	Syar	Praq.g_00459	Syar.g_02983
OG0001168	Syap	Praq.g_00459	Syap.g_01372
OG0001168	Syat	Praq.g_00459	Syat.g_03017
OG0001168	Syas	Praq.g_00459	Syas.g_02597
OG0001168	Prah	Praq.g_00459	Prah.g_01727
OG0001168	Praf	Praq.g_00459	Praf.g_00435
OG0001168	Prbj	Praq.g_00459	Prbj.g_00459
OG0001168	Prbk	Praq.g_00459	Prbk.g_01415
OG0001168	Prbl	Praq.g_00459	Prbl.g_00348
OG0001168	Syad	Praq.g_00459	Syad.g_02488
OG0001168	Syaj	Praq.g_00459	Syaj.g_01594
OG0001168	Syaa	Praq.g_00459	Syaa.g_00672
OG0001168	Syae	Praq.g_00459	Syae.g_01033
OG0001168	Syac	Praq.g_00459	Syac.g_00665
OG0001168	Syah	Praq.g_00459	Syah.g_02261
OG0001168	Syaf	Praq.g_00459	Syaf.g_01180
OG0001168	Syai	Praq.g_00459	Syai.g_02256
OG0001168	Syam	Praq.g_00459	Syam.g_01890
OG0001168	Syag	Praq.g_00459	Syag.g_01740
OG0001168	Syak	Praq.g_00459	Syak.g_02364
OG0001168	Syab	Praq.g_00459	Syab.g_02324
OG0001168	Syal	Praq.g_00459	Syal.g_00640
OG0001168	Prab	Praq.g_00459	Prab.g_01707
OG0001168	Pran	Praq.g_00459	Pran.g_01008
OG0001168	Prai	Praq.g_00459	Prai.g_01676
OG0001168	Pras	Praq.g_00459	Pras.g_00588
OG0001168	Prag	Praq.g_00459	Prag.g_01707
OG0001168	Praw	Praq.g_00459	Praw.g_00553
OG0001168	Prax	Praq.g_00459	Prax.g_01521
OG0001168	Prau	Praq.g_00459	Prau.g_01770
OG0001168	Prae	Praq.g_00459	Prae.g_01661
OG0001168	Prbi	Praq.g_00459	Prbi.g_01825
OG0001168	Praa	Praq.g_00459	Praa.g_01674
OG0001168	Prav	Praq.g_00459	Prav.g_01799
OG0001168	Prad	Praq.g_00459	Prad.g_00903
OG0001168	Pray	Praq.g_00459	Pray.g_01521
OG0001168	Praz	Praq.g_00459	Praz.g_00839
OG0001168	Prba	Praq.g_00459	Prba.g_00582
OG0001168	Prao	Praq.g_00459	Prao.g_01590
OG0001168	Prbd	Praq.g_00459	Prbd.g_01487
OG0001168	Prac	Praq.g_00459	Prac.g_00587
OG0001168	Prar	Praq.g_00459	Prar.g_01957
OG0001169	Prbm	Praq.g_00457	Prbm.g_01879
OG0001169	Praj	Praq.g_00457	Praj.g_01806
OG0001169	Prbb	Praq.g_00457	Prbb.g_01861
OG0001169	Prbc	Praq.g_00457	Prbc.g_00870
OG0001169	Pral	Praq.g_00457	Pral.g_00147
OG0001169	Prat	Praq.g_00457	Prat.g_01632
OG0001169	Prak	Praq.g_00457	Prak.g_01685
OG0001169	Prap	Praq.g_00457	Prap.g_01738
OG0001169	Prbe	Praq.g_00457	Prbe.g_00945
OG0001169	Prbf	Praq.g_00457	Prbf.g_00653
OG0001169	Prbg	Praq.g_00457	Prbg.g_01690
OG0001169	Prbn	Praq.g_00457	Prbn.g_01786
OG0001169	Pram	Praq.g_00457	Pram.g_01673
OG0001169	Prbh	Praq.g_00457	Prbh.g_01741
OG0001169	Prbj	Praq.g_00457	Prbj.g_00457
OG0001169	Prbk	Praq.g_00457	Prbk.g_01413
OG0001169	Prbl	Praq.g_00457	Prbl.g_00346
OG0001169	Praf	Praq.g_00457	Praf.g_00433
OG0001169	Prah	Praq.g_00457	Prah.g_01729
OG0001169	Syag	Praq.g_00457	Syag.g_01742
OG0001169	Syaq	Praq.g_00457	Syaq.g_01620
OG0001169	Syak	Praq.g_00457	Syak.g_02362
OG0001169	Syab	Praq.g_00457	Syab.g_02326
OG0001169	Syal	Praq.g_00457	Syal.g_00642
OG0001169	Syao	Praq.g_00457	Syao.g_01646
OG0001169	Syas	Praq.g_00457	Syas.g_02595
OG0001169	Syan	Praq.g_00457	Syan.g_01458
OG0001169	Syat	Praq.g_00457	Syat.g_03015
OG0001169	Syar	Praq.g_00457	Syar.g_02985
OG0001169	Syaa	Praq.g_00457	Syaa.g_00670
OG0001169	Syac	Praq.g_00457	Syac.g_00663
OG0001169	Syah	Praq.g_00457	Syah.g_02263
OG0001169	Syaf	Praq.g_00457	Syaf.g_01178
OG0001169	Syai	Praq.g_00457	Syai.g_02258
OG0001169	Syam	Praq.g_00457	Syam.g_01892
OG0001169	Syae	Praq.g_00457	Syae.g_01035
OG0001169	Syad	Praq.g_00457	Syad.g_02490
OG0001169	Syaj	Praq.g_00457	Syaj.g_01596
OG0001169	Prab	Praq.g_00457	Prab.g_01709
OG0001169	Pran	Praq.g_00457	Pran.g_01010
OG0001169	Prai	Praq.g_00457	Prai.g_01678
OG0001169	Prad	Praq.g_00457	Prad.g_00901
OG0001169	Prbi	Praq.g_00457	Prbi.g_01827
OG0001169	Prae	Praq.g_00457	Prae.g_01663
OG0001169	Praa	Praq.g_00457	Praa.g_01676
OG0001169	Prax	Praq.g_00457	Prax.g_01519
OG0001169	Pras	Praq.g_00457	Pras.g_00590
OG0001169	Prau	Praq.g_00457	Prau.g_01772
OG0001169	Prbd	Praq.g_00457	Prbd.g_01485
OG0001169	Prao	Praq.g_00457	Prao.g_01592
OG0001169	Prag	Praq.g_00457	Prag.g_01709
OG0001169	Praw	Praq.g_00457	Praw.g_00555
OG0001169	Pray	Praq.g_00457	Pray.g_01519
OG0001169	Praz	Praq.g_00457	Praz.g_00837
OG0001169	Prba	Praq.g_00457	Prba.g_00580
OG0001169	Prav	Praq.g_00457	Prav.g_01801
OG0001169	Prac	Praq.g_00457	Prac.g_00585
OG0001169	Prar	Praq.g_00457	Prar.g_00596
OG0001170	Praj	Praq.g_00455	Praj.g_01808
OG0001170	Prbc	Praq.g_00455	Prbc.g_00872
OG0001170	Prbm	Praq.g_00455	Prbm.g_01881
OG0001170	Prbb	Praq.g_00455	Prbb.g_01863
OG0001170	Prat	Praq.g_00455	Prat.g_01634
OG0001170	Pral	Praq.g_00455	Pral.g_00149
OG0001170	Prak	Praq.g_00455	Prak.g_01687
OG0001170	Prap	Praq.g_00455	Prap.g_01736
OG0001170	Prbe	Praq.g_00455	Prbe.g_00943
OG0001170	Prbf	Praq.g_00455	Prbf.g_00651
OG0001170	Prbg	Praq.g_00455	Prbg.g_01692
OG0001170	Prbn	Praq.g_00455	Prbn.g_01788
OG0001170	Pram	Praq.g_00455	Pram.g_01675
OG0001170	Prbh	Praq.g_00455	Prbh.g_01739
OG0001170	Prbj	Praq.g_00455	Prbj.g_00455
OG0001170	Prbk	Praq.g_00455	Prbk.g_01411
OG0001170	Prbl	Praq.g_00455	Prbl.g_00344
OG0001170	Praf	Praq.g_00455	Praf.g_00431
OG0001170	Prah	Praq.g_00455	Prah.g_01731
OG0001170	Syas	Praq.g_00455	Syas.g_02593
OG0001170	Syat	Praq.g_00455	Syat.g_03013
OG0001170	Syan	Praq.g_00455	Syan.g_01460
OG0001170	Syao	Praq.g_00455	Syao.g_01644
OG0001170	Syar	Praq.g_00455	Syar.g_02987
OG0001170	Syaa	Praq.g_00455	Syaa.g_00668
OG0001170	Syad	Praq.g_00455	Syad.g_02492
OG0001170	Syaj	Praq.g_00455	Syaj.g_01597
OG0001170	Syam	Praq.g_00455	Syam.g_01894
OG0001170	Syaf	Praq.g_00455	Syaf.g_01176
OG0001170	Syai	Praq.g_00455	Syai.g_02260
OG0001170	Syac	Praq.g_00455	Syac.g_00661
OG0001170	Syah	Praq.g_00455	Syah.g_02265
OG0001170	Syae	Praq.g_00455	Syae.g_01037
OG0001170	Syag	Praq.g_00455	Syag.g_01744
OG0001170	Syaq	Praq.g_00455	Syaq.g_01618
OG0001170	Syak	Praq.g_00455	Syak.g_02360
OG0001170	Syab	Praq.g_00455	Syab.g_02328
OG0001170	Syal	Praq.g_00455	Syal.g_00644
OG0001170	Pray	Praq.g_00455	Pray.g_01517
OG0001170	Praz	Praq.g_00455	Praz.g_00835
OG0001170	Prba	Praq.g_00455	Prba.g_00578
OG0001170	Prao	Praq.g_00455	Prao.g_01594
OG0001170	Prbi	Praq.g_00455	Prbi.g_01829
OG0001170	Praa	Praq.g_00455	Praa.g_01678
OG0001170	Prae	Praq.g_00455	Prae.g_01665
OG0001170	Prab	Praq.g_00455	Prab.g_01711
OG0001170	Pran	Praq.g_00455	Pran.g_01012
OG0001170	Prai	Praq.g_00455	Prai.g_01680
OG0001170	Pras	Praq.g_00455	Pras.g_00592
OG0001170	Prau	Praq.g_00455	Prau.g_01774
OG0001170	Prag	Praq.g_00455	Prag.g_01711
OG0001170	Praw	Praq.g_00455	Praw.g_00557
OG0001170	Prbd	Praq.g_00455	Prbd.g_01483
OG0001170	Prax	Praq.g_00455	Prax.g_01517
OG0001170	Prad	Praq.g_00455	Prad.g_00899
OG0001170	Prav	Praq.g_00455	Prav.g_01803
OG0001170	Prac	Praq.g_00455	Prac.g_00583
OG0001170	Prar	Praq.g_00455	Prar.g_00598
OG0001171	Pram	Praq.g_00446	Pram.g_01685
OG0001171	Prbh	Praq.g_00446	Prbh.g_01729
OG0001171	Prak	Praq.g_00446	Prak.g_01697
OG0001171	Prap	Praq.g_00446	Prap.g_01726
OG0001171	Prbe	Praq.g_00446	Prbe.g_00933
OG0001171	Prbf	Praq.g_00446	Prbf.g_00641
OG0001171	Prbg	Praq.g_00446	Prbg.g_01702
OG0001171	Prbn	Praq.g_00446	Prbn.g_01798
OG0001171	Praj	Praq.g_00446	Praj.g_01818
OG0001171	Prbb	Praq.g_00446	Prbb.g_01873
OG0001171	Prbc	Praq.g_00446	Prbc.g_00882
OG0001171	Prbm	Praq.g_00446	Prbm.g_01891
OG0001171	Pral	Praq.g_00446	Pral.g_00160
OG0001171	Prat	Praq.g_00446	Prat.g_01645
OG0001171	Prbj	Praq.g_00446	Prbj.g_00445
OG0001171	Prbl	Praq.g_00446	Prbl.g_00334
OG0001171	Prbk	Praq.g_00446	Prbk.g_01401
OG0001171	Prah	Praq.g_00446	Prah.g_01742
OG0001171	Praf	Praq.g_00446	Praf.g_00421
OG0001171	Syab	Praq.g_00446	Syab.g_02339
OG0001171	Syak	Praq.g_00446	Syak.g_02349
OG0001171	Syaa	Praq.g_00446	Syaa.g_00655
OG0001171	Syad	Praq.g_00446	Syad.g_02503
OG0001171	Syaj	Praq.g_00446	Syaj.g_01607
OG0001171	Syaf	Praq.g_00446	Syaf.g_01166
OG0001171	Syai	Praq.g_00446	Syai.g_02270
OG0001171	Syam	Praq.g_00446	Syam.g_01904
OG0001171	Syae	Praq.g_00446	Syae.g_01047
OG0001171	Syac	Praq.g_00446	Syac.g_00650
OG0001171	Syah	Praq.g_00446	Syah.g_02276
OG0001171	Syag	Praq.g_00446	Syag.g_01755
OG0001171	Syaq	Praq.g_00446	Syaq.g_01607
OG0001171	Syar	Praq.g_00446	Syar.g_02999
OG0001171	Syap	Praq.g_00446	Syap.g_01505
OG0001171	Syan	Praq.g_00446	Syan.g_01470
OG0001171	Syao	Praq.g_00446	Syao.g_01632
OG0001171	Syas	Praq.g_00446	Syas.g_02580
OG0001171	Syat	Praq.g_00446	Syat.g_03001
OG0001171	Prab	Praq.g_00446	Prab.g_01720
OG0001171	Pran	Praq.g_00446	Pran.g_01021
OG0001171	Prai	Praq.g_00446	Prai.g_01689
OG0001171	Prav	Praq.g_00446	Prav.g_01813
OG0001171	Prao	Praq.g_00446	Prao.g_01603
OG0001171	Prbi	Praq.g_00446	Prbi.g_01838
OG0001171	Prbd	Praq.g_00446	Prbd.g_01473
OG0001171	Pray	Praq.g_00446	Pray.g_01508
OG0001171	Praz	Praq.g_00446	Praz.g_00826
OG0001171	Prba	Praq.g_00446	Prba.g_00569
OG0001171	Prae	Praq.g_00446	Prae.g_01674
OG0001171	Prag	Praq.g_00446	Prag.g_01721
OG0001171	Praw	Praq.g_00446	Praw.g_00567
OG0001171	Prad	Praq.g_00446	Prad.g_00889
OG0001171	Prax	Praq.g_00446	Prax.g_01507
OG0001171	Praa	Praq.g_00446	Praa.g_01688
OG0001171	Pras	Praq.g_00446	Pras.g_00602
OG0001171	Prau	Praq.g_00446	Prau.g_01783
OG0001171	Prac	Praq.g_00446	Prac.g_00574
OG0001171	Prar	Praq.g_00446	Prar.g_00607
OG0001172	Prbm	Praq.g_00948	Prbm.g_01952
OG0001172	Prbc	Praq.g_00948	Prbc.g_00937
OG0001172	Praj	Praq.g_00948	Praj.g_01872
OG0001172	Prbb	Praq.g_00948	Prbb.g_01926
OG0001172	Pram	Praq.g_00948	Pram.g_01700
OG0001172	Prbh	Praq.g_00948	Prbh.g_01714
OG0001172	Prak	Praq.g_00948	Prak.g_01713
OG0001172	Prap	Praq.g_00948	Prap.g_01710
OG0001172	Prbf	Praq.g_00948	Prbf.g_00625
OG0001172	Prbg	Praq.g_00948	Prbg.g_01718
OG0001172	Prbn	Praq.g_00948	Prbn.g_01814
OG0001172	Prbe	Praq.g_00948	Prbe.g_01113
OG0001172	Pral	Praq.g_00948	Pral.g_00175
OG0001172	Prat	Praq.g_00948	Prat.g_01660
OG0001172	Syab	Praq.g_00948	Syab.g_00371
OG0001172	Syal	Praq.g_00948	Syal.g_00198
OG0001172	Syak	Praq.g_00948	Syak.g_01388
OG0001172	Syae	Praq.g_00948	Syae.g_02036
OG0001172	Syad	Praq.g_00948	Syad.g_00594
OG0001172	Syaj	Praq.g_00948	Syaj.g_02641
OG0001172	Syaa	Praq.g_00948	Syaa.g_02347
OG0001172	Syac	Praq.g_00948	Syac.g_02187
OG0001172	Syah	Praq.g_00948	Syah.g_00692
OG0001172	Syaf	Praq.g_00948	Syaf.g_00173
OG0001172	Syai	Praq.g_00948	Syai.g_00323
OG0001172	Syam	Praq.g_00948	Syam.g_00292
OG0001172	Syaq	Praq.g_00948	Syaq.g_00690
OG0001172	Syag	Praq.g_00948	Syag.g_02693
OG0001172	Syan	Praq.g_00948	Syan.g_02110
OG0001172	Syao	Praq.g_00948	Syao.g_01914
OG0001172	Syas	Praq.g_00948	Syas.g_01665
OG0001172	Syat	Praq.g_00948	Syat.g_01858
OG0001172	Syar	Praq.g_00948	Syar.g_00143
OG0001172	Syap	Praq.g_00948	Syap.g_00547
OG0001172	Prbj	Praq.g_00948	Prbj.g_02653
OG0001172	Prbk	Praq.g_00948	Prbk.g_01908
OG0001172	Praf	Praq.g_00948	Praf.g_02197
OG0001172	Prah	Praq.g_00948	Prah.g_02068
OG0001172	Prab	Praq.g_00948	Prab.g_01734
OG0001172	Pran	Praq.g_00948	Pran.g_01035
OG0001172	Prai	Praq.g_00948	Prai.g_01704
OG0001172	Prad	Praq.g_00948	Prad.g_00876
OG0001172	Prag	Praq.g_00948	Prag.g_01735
OG0001172	Praw	Praq.g_00948	Praw.g_01914
OG0001172	Prav	Praq.g_00948	Prav.g_00271
OG0001172	Praa	Praq.g_00948	Praa.g_01702
OG0001172	Prbi	Praq.g_00948	Prbi.g_01851
OG0001172	Pras	Praq.g_00948	Pras.g_00616
OG0001172	Prau	Praq.g_00948	Prau.g_01797
OG0001172	Prae	Praq.g_00948	Prae.g_01689
OG0001172	Prax	Praq.g_00948	Prax.g_01265
OG0001172	Prbd	Praq.g_00948	Prbd.g_01460
OG0001172	Prao	Praq.g_00948	Prao.g_01618
OG0001172	Pray	Praq.g_00948	Pray.g_01237
OG0001172	Praz	Praq.g_00948	Praz.g_00332
OG0001172	Prba	Praq.g_00948	Prba.g_00360
OG0001172	Prac	Praq.g_00948	Prac.g_00479
OG0001172	Prar	Praq.g_00948	Prar.g_01111
OG0001173	Pram	Praq.g_00947	Pram.g_01701
OG0001173	Prbh	Praq.g_00947	Prbh.g_01713
OG0001173	Prak	Praq.g_00947	Prak.g_01714
OG0001173	Prap	Praq.g_00947	Prap.g_01709
OG0001173	Prbe	Praq.g_00947	Prbe.g_01112
OG0001173	Prbf	Praq.g_00947	Prbf.g_00624
OG0001173	Prbg	Praq.g_00947	Prbg.g_01719
OG0001173	Prbn	Praq.g_00947	Prbn.g_01815
OG0001173	Pral	Praq.g_00947	Pral.g_00176
OG0001173	Prat	Praq.g_00947	Prat.g_01661
OG0001173	Prbm	Praq.g_00947	Prbm.g_01953
OG0001173	Praj	Praq.g_00947	Praj.g_01873
OG0001173	Prbb	Praq.g_00947	Prbb.g_01927
OG0001173	Prbc	Praq.g_00947	Prbc.g_00938
OG0001173	Syar	Praq.g_00947	Syar.g_00142
OG0001173	Syas	Praq.g_00947	Syas.g_01664
OG0001173	Syat	Praq.g_00947	Syat.g_01857
OG0001173	Syae	Praq.g_00947	Syae.g_02037
OG0001173	Syaa	Praq.g_00947	Syaa.g_02346
OG0001173	Syac	Praq.g_00947	Syac.g_02186
OG0001173	Syah	Praq.g_00947	Syah.g_00693
OG0001173	Syaf	Praq.g_00947	Syaf.g_00172
OG0001173	Syai	Praq.g_00947	Syai.g_00324
OG0001173	Syam	Praq.g_00947	Syam.g_00293
OG0001173	Syad	Praq.g_00947	Syad.g_00595
OG0001173	Syaj	Praq.g_00947	Syaj.g_02642
OG0001173	Syab	Praq.g_00947	Syab.g_00372
OG0001173	Syal	Praq.g_00947	Syal.g_00199
OG0001173	Syan	Praq.g_00947	Syan.g_02111
OG0001173	Syao	Praq.g_00947	Syao.g_01915
OG0001173	Syag	Praq.g_00947	Syag.g_02694
OG0001173	Syak	Praq.g_00947	Syak.g_01387
OG0001173	Syaq	Praq.g_00947	Syaq.g_00689
OG0001173	Prah	Praq.g_00947	Prah.g_02067
