Orthogroup	Prbf	Prbn
OG0001793	Prbf.g_00373	Prbn.g_00776
OG0001793	Prbf.g_00308	Prbn.g_01051
OG0001795	Prbf.g_00726	Prbn.g_01712
OG0001795	Prbf.g_00851	Prbn.g_01943
OG0001802	Prbf.g_00334	Prbn.g_00815
OG0001802	Prbf.g_00859	Prbn.g_01130
OG0001807	Prbf.g_01381	Prbn.g_00723
OG0001820	Prbf.g_00297	Prbn.g_01040
OG0001834	Prbf.g_00121	Prbn.g_00176
OG0001836	Prbf.g_00091	Prbn.g_01236
OG0001836	Prbf.g_00092	Prbn.g_01237
OG0001842	Prbf.g_00294	Prbn.g_01037
OG0001875	Prbf.g_00716	Prbn.g_01722
OG0001876	Prbf.g_00717	Prbn.g_01721
OG0001916	Prbf.g_01779	Prbn.g_00618
OG0001917	Prbf.g_01076	Prbn.g_01377
OG0001922	Prbf.g_00139	Prbn.g_00194
OG0001923	Prbf.g_00132	Prbn.g_00187
OG0001930	Prbf.g_00293	Prbn.g_01036
OG0001931	Prbf.g_00292	Prbn.g_01035
OG0001955	Prbf.g_00813	Prbn.g_00135
OG0001956	Prbf.g_01184	Prbn.g_01485
OG0001963	Prbf.g_00266	Prbn.g_00873
OG0001965	Prbf.g_00759	Prbn.g_01679
OG0001977	Prbf.g_00427	Prbn.g_00928
OG0001988	Prbf.g_00050	Prbn.g_01108
OG0001996	Prbf.g_01351	Prbn.g_00753
OG0002003	Prbf.g_00288	Prbn.g_01031
OG0002019	Prbf.g_00818	Prbn.g_00140
OG0002030	Prbf.g_00780	Prbn.g_01658
OG0002034	Prbf.g_01916	Prbn.g_00481
OG0002036	Prbf.g_00257	Prbn.g_00882
OG0002052	Prbf.g_01066	Prbn.g_01367
OG0002096	Prbf.g_00130	Prbn.g_00185
OG0002096	Prbf.g_00310	Prbn.g_01053
OG0002098	Prbf.g_00078	Prbn.g_01223
OG0002106	Prbf.g_00054	Prbn.g_01112
OG0002109	Prbf.g_00283	Prbn.g_01026
OG0002122	Prbf.g_00289	Prbn.g_01032
OG0002164	Prbf.g_00844	Prbn.g_01936
OG0002165	Prbf.g_00850	Prbn.g_01942
OG0002176	Prbf.g_00376	Prbn.g_00773
OG0002176	Prbf.g_00825	Prbn.g_00147
OG0002177	Prbf.g_01918	Prbn.g_00479
OG0002228	Prbf.g_00758	Prbn.g_01680
OG0002228	Prbf.g_00730	Prbn.g_01708
OG0002232	Prbf.g_01280	Prbn.g_01581
OG0002240	Prbf.g_01451	Prbn.g_01296
OG0002246	Prbf.g_00745	Prbn.g_01693
OG0002270	Prbf.g_00128	Prbn.g_00183
OG0002275	Prbf.g_00723	Prbn.g_01715
OG0002282	Prbf.g_00251	Prbn.g_00888
OG0002283	Prbf.g_00868	Prbn.g_01139
OG0002284	Prbf.g_00332	Prbn.g_00817
OG0002293	Prbf.g_00333	Prbn.g_00816
OG0002294	Prbf.g_00843	Prbn.g_01935
OG0002321	Prbf.g_00125	Prbn.g_00180
OG0002326	Prbf.g_00756	Prbn.g_01682
OG0002340	Prbf.g_01544	Prbn.g_00344
OG0002344	Prbf.g_01697	Prbn.g_00700
OG0002345	Prbf.g_01926	Prbn.g_00471
OG0002346	Prbf.g_00891	Prbn.g_01162
OG0002348	Prbf.g_00827	Prbn.g_00149
OG0002377	Prbf.g_00093	Prbn.g_01238
OG0002379	Prbf.g_00746	Prbn.g_01692
OG0002383	Prbf.g_00300	Prbn.g_01043
OG0002384	Prbf.g_00722	Prbn.g_01716
OG0002389	Prbf.g_00539	Prbn.g_01900
OG0002397	Prbf.g_01086	Prbn.g_01387
OG0002398	Prbf.g_00259	Prbn.g_00880
OG0002398	Prbf.g_00889	Prbn.g_01160
OG0002421	Prbf.g_00126	Prbn.g_00181
OG0002433	Prbf.g_00802	Prbn.g_00124
OG0002436	Prbf.g_00763	Prbn.g_01675
OG0002439	Prbf.g_00800	Prbn.g_01638
OG0002442	Prbf.g_00352	Prbn.g_00797
OG0002453	Prbf.g_00713	Prbn.g_01725
OG0002455	Prbf.g_00805	Prbn.g_00127
OG0002456	Prbf.g_00526	Prbn.g_01913
OG0002457	Prbf.g_00743	Prbn.g_01695
OG0002457	Prbf.g_00725	Prbn.g_01713
OG0002480	Prbf.g_00122	Prbn.g_00177
OG0002487	Prbf.g_00043	Prbn.g_01101
OG0002497	Prbf.g_00325	Prbn.g_00824
OG0002499	Prbf.g_00267	Prbn.g_00872
OG0002500	Prbf.g_00270	Prbn.g_00869
OG0002501	Prbf.g_00354	Prbn.g_00795
OG0002502	Prbf.g_00848	Prbn.g_01940
OG0002503	Prbf.g_01751	Prbn.g_00646
OG0002504	Prbf.g_01254	Prbn.g_01555
OG0002505	Prbf.g_00815	Prbn.g_00137
OG0002508	Prbf.g_00326	Prbn.g_00823
OG0002509	Prbf.g_00331	Prbn.g_00818
OG0002510	Prbf.g_00290	Prbn.g_01033
OG0002511	Prbf.g_01624	Prbn.g_00051
OG0002512	Prbf.g_01919	Prbn.g_00478
OG0002513	Prbf.g_00885	Prbn.g_01156
OG0002514	Prbf.g_00237	Prbn.g_00902
OG0002515	Prbf.g_00784	Prbn.g_01654
OG0002516	Prbf.g_00887	Prbn.g_01158
OG0002517	Prbf.g_00315	Prbn.g_01058
OG0002518	Prbf.g_01937	Prbn.g_00460
OG0002556	Prbf.g_00004	Prbn.g_01062
OG0002557	Prbf.g_00005	Prbn.g_01063
OG0002558	Prbf.g_00006	Prbn.g_01064
OG0002564	Prbf.g_00828	Prbn.g_00150
OG0002583	Prbf.g_00268	Prbn.g_00871
OG0002584	Prbf.g_01058	Prbn.g_01359
OG0002586	Prbf.g_01286	Prbn.g_01587
OG0002587	Prbf.g_00718	Prbn.g_01720
OG0002588	Prbf.g_00136	Prbn.g_00191
OG0002646	Prbf.g_00525	Prbn.g_01914
OG0002654	Prbf.g_00867	Prbn.g_01138
OG0002655	Prbf.g_00064	Prbn.g_01122
OG0002656	Prbf.g_00047	Prbn.g_01105
OG0002657	Prbf.g_00809	Prbn.g_00131
OG0002658	Prbf.g_00895	Prbn.g_01166
OG0002659	Prbf.g_00852	Prbn.g_01944
OG0002660	Prbf.g_00858	Prbn.g_01129
OG0002661	Prbf.g_00058	Prbn.g_01116
OG0002662	Prbf.g_00796	Prbn.g_01642
OG0002663	Prbf.g_00714	Prbn.g_01724
OG0002702	Prbf.g_00721	Prbn.g_01717
OG0002703	Prbf.g_00311	Prbn.g_01054
OG0002725	Prbf.g_00736	Prbn.g_01702
OG0002727	Prbf.g_01054	Prbn.g_01355
OG0002728	Prbf.g_00846	Prbn.g_01938
OG0002729	Prbf.g_00258	Prbn.g_00881
OG0002772	Prbf.g_00086	Prbn.g_01231
OG0002773	Prbf.g_00081	Prbn.g_01226
OG0002774	Prbf.g_00082	Prbn.g_01227
OG0002775	Prbf.g_00079	Prbn.g_01224
OG0002786	Prbf.g_00370	Prbn.g_00779
OG0002806	Prbf.g_00359	Prbn.g_00789
OG0002809	Prbf.g_01091	Prbn.g_01392
OG0002810	Prbf.g_00271	Prbn.g_00868
OG0002811	Prbf.g_00307	Prbn.g_01050
OG0002812	Prbf.g_00349	Prbn.g_00800
OG0002814	Prbf.g_00358	Prbn.g_00791
OG0002815	Prbf.g_00710	Prbn.g_01728
OG0002817	Prbf.g_00898	Prbn.g_01169
OG0002819	Prbf.g_00764	Prbn.g_01674
OG0002820	Prbf.g_00770	Prbn.g_01668
OG0002821	Prbf.g_01385	Prbn.g_00719
OG0002822	Prbf.g_01386	Prbn.g_00718
OG0002823	Prbf.g_01737	Prbn.g_00660
OG0002824	Prbf.g_00322	Prbn.g_00827
OG0002825	Prbf.g_00279	Prbn.g_01022
OG0002826	Prbf.g_01020	Prbn.g_00847
OG0002827	Prbf.g_00942	Prbn.g_00386
OG0002828	Prbf.g_00884	Prbn.g_01155
OG0002829	Prbf.g_00877	Prbn.g_01148
OG0002830	Prbf.g_00255	Prbn.g_00884
OG0002831	Prbf.g_00269	Prbn.g_00870
OG0002832	Prbf.g_00814	Prbn.g_00136
OG0002833	Prbf.g_00747	Prbn.g_01691
OG0002834	Prbf.g_00744	Prbn.g_01694
OG0002835	Prbf.g_00742	Prbn.g_01696
OG0002836	Prbf.g_00694	Prbn.g_01744
OG0002888	Prbf.g_00127	Prbn.g_00182
OG0002894	Prbf.g_00120	Prbn.g_00175
OG0002903	Prbf.g_00371	Prbn.g_00778
OG0002918	Prbf.g_00345	Prbn.g_00804
OG0002919	Prbf.g_01932	Prbn.g_00465
OG0002920	Prbf.g_00337	Prbn.g_00812
OG0002921	Prbf.g_00329	Prbn.g_00820
OG0002922	Prbf.g_00328	Prbn.g_00821
OG0002923	Prbf.g_00321	Prbn.g_00828
OG0002924	Prbf.g_00314	Prbn.g_01057
OG0002925	Prbf.g_00301	Prbn.g_01044
OG0002926	Prbf.g_00284	Prbn.g_01027
OG0002927	Prbf.g_01149	Prbn.g_01450
OG0002928	Prbf.g_00041	Prbn.g_01099
OG0002929	Prbf.g_00779	Prbn.g_01659
OG0002930	Prbf.g_00537	Prbn.g_01902
OG0003012	Prbf.g_00083	Prbn.g_01228
OG0003013	Prbf.g_00084	Prbn.g_01229
OG0003028	Prbf.g_00362	Prbn.g_00786
OG0003031	Prbf.g_01711	Prbn.g_00686
OG0003060	Prbf.g_01944	Prbn.g_00453
OG0003061	Prbf.g_01943	Prbn.g_00454
OG0003062	Prbf.g_01942	Prbn.g_00455
OG0003070	Prbf.g_01566	Prbn.g_00322
OG0003071	Prbf.g_01631	Prbn.g_00058
OG0003072	Prbf.g_01935	Prbn.g_00462
OG0003073	Prbf.g_00369	Prbn.g_00780
OG0003074	Prbf.g_00343	Prbn.g_00806
OG0003075	Prbf.g_00842	Prbn.g_01934
OG0003076	Prbf.g_01257	Prbn.g_01558
OG0003077	Prbf.g_01147	Prbn.g_01448
OG0003078	Prbf.g_01082	Prbn.g_01383
OG0003079	Prbf.g_01057	Prbn.g_01358
OG0003080	Prbf.g_00053	Prbn.g_01111
OG0003081	Prbf.g_00009	Prbn.g_01067
OG0003082	Prbf.g_00755	Prbn.g_01683
OG0003083	Prbf.g_00752	Prbn.g_01686
OG0003084	Prbf.g_00703	Prbn.g_01735
OG0003087	Prbf.g_00001	Prbn.g_01059
OG0003087	Prbf.g_00001	Prbn.g_01636
OG0003087	Prbf.g_01335	Prbn.g_01059
OG0003087	Prbf.g_01335	Prbn.g_01636
OG0003088	Prbf.g_00067	Prbn.g_01212
OG0003088	Prbf.g_00067	Prbn.g_01922
OG0003088	Prbf.g_00830	Prbn.g_01212
OG0003088	Prbf.g_00830	Prbn.g_01922
OG0003161	Prbf.g_00138	Prbn.g_00193
OG0003162	Prbf.g_00087	Prbn.g_01232
OG0003163	Prbf.g_00088	Prbn.g_01233
OG0003178	Prbf.g_00003	Prbn.g_01061
OG0003221	Prbf.g_00076	Prbn.g_01221
OG0003234	Prbf.g_01477	Prbn.g_01270
OG0003235	Prbf.g_01947	Prbn.g_01946
OG0003236	Prbf.g_00363	Prbn.g_00785
OG0003237	Prbf.g_00360	Prbn.g_00788
OG0003238	Prbf.g_00330	Prbn.g_00819
OG0003239	Prbf.g_01148	Prbn.g_01449
OG0003240	Prbf.g_00061	Prbn.g_01119
OG0003241	Prbf.g_00798	Prbn.g_01640
OG0003242	Prbf.g_00797	Prbn.g_01641
OG0003243	Prbf.g_00724	Prbn.g_01714
OG0003244	Prbf.g_00712	Prbn.g_01726
OG0003419	Prbf.g_01356	Prbn.g_00748
OG0003420	Prbf.g_01361	Prbn.g_00743
OG0003421	Prbf.g_01377	Prbn.g_00727
OG0003422	Prbf.g_01423	Prbn.g_01324
OG0003423	Prbf.g_01434	Prbn.g_01313
OG0003424	Prbf.g_01474	Prbn.g_01273
OG0003425	Prbf.g_01475	Prbn.g_01272
OG0003426	Prbf.g_01476	Prbn.g_01271
OG0003427	Prbf.g_01605	Prbn.g_00032
OG0003428	Prbf.g_01712	Prbn.g_00685
OG0003429	Prbf.g_01866	Prbn.g_00531
OG0003430	Prbf.g_01923	Prbn.g_00474
OG0003431	Prbf.g_01933	Prbn.g_00464
OG0003432	Prbf.g_01934	Prbn.g_00463
OG0003433	Prbf.g_01936	Prbn.g_00461
OG0003434	Prbf.g_01939	Prbn.g_00458
OG0003435	Prbf.g_01940	Prbn.g_00457
OG0003436	Prbf.g_01941	Prbn.g_00456
OG0003437	Prbf.g_01945	Prbn.g_00452
OG0003438	Prbf.g_01946	Prbn.g_00451
OG0003439	Prbf.g_00379	Prbn.g_00770
OG0003440	Prbf.g_00378	Prbn.g_00771
OG0003441	Prbf.g_00377	Prbn.g_00772
OG0003442	Prbf.g_00368	Prbn.g_00781
OG0003443	Prbf.g_00367	Prbn.g_00782
OG0003444	Prbf.g_00366	Prbn.g_00783
OG0003445	Prbf.g_00355	Prbn.g_00794
OG0003446	Prbf.g_00342	Prbn.g_00807
OG0003447	Prbf.g_00341	Prbn.g_00808
OG0003448	Prbf.g_00335	Prbn.g_00814
OG0003449	Prbf.g_00305	Prbn.g_01048
OG0003450	Prbf.g_00304	Prbn.g_01047
OG0003451	Prbf.g_00303	Prbn.g_01046
OG0003452	Prbf.g_00302	Prbn.g_01045
OG0003453	Prbf.g_00277	Prbn.g_01020
OG0003454	Prbf.g_00835	Prbn.g_01927
OG0003455	Prbf.g_01327	Prbn.g_01628
OG0003456	Prbf.g_01215	Prbn.g_01516
OG0003457	Prbf.g_01157	Prbn.g_01458
OG0003458	Prbf.g_01101	Prbn.g_01402
OG0003459	Prbf.g_01097	Prbn.g_01398
OG0003460	Prbf.g_00901	Prbn.g_01172
OG0003461	Prbf.g_00886	Prbn.g_01157
OG0003462	Prbf.g_00057	Prbn.g_01115
OG0003463	Prbf.g_00049	Prbn.g_01107
OG0003464	Prbf.g_00038	Prbn.g_01096
OG0003465	Prbf.g_00020	Prbn.g_01078
OG0003466	Prbf.g_00073	Prbn.g_01218
OG0003467	Prbf.g_00074	Prbn.g_01219
OG0003468	Prbf.g_00075	Prbn.g_01220
OG0003469	Prbf.g_00077	Prbn.g_01222
OG0003470	Prbf.g_00080	Prbn.g_01225
OG0003471	Prbf.g_00085	Prbn.g_01230
OG0003472	Prbf.g_00134	Prbn.g_00189
OG0003473	Prbf.g_00238	Prbn.g_00901
OG0003474	Prbf.g_00249	Prbn.g_00890
OG0003475	Prbf.g_00261	Prbn.g_00878
OG0003476	Prbf.g_00273	Prbn.g_00866
OG0003477	Prbf.g_00823	Prbn.g_00145
OG0003478	Prbf.g_00820	Prbn.g_00142
OG0003479	Prbf.g_00803	Prbn.g_00125
OG0003480	Prbf.g_00791	Prbn.g_01647
OG0003481	Prbf.g_00790	Prbn.g_01648
OG0003482	Prbf.g_00771	Prbn.g_01667
OG0003483	Prbf.g_00768	Prbn.g_01670
OG0003484	Prbf.g_00753	Prbn.g_01685
OG0003485	Prbf.g_00740	Prbn.g_01698
OG0003486	Prbf.g_00738	Prbn.g_01700
OG0003487	Prbf.g_00737	Prbn.g_01701
OG0003488	Prbf.g_00727	Prbn.g_01711
OG0003489	Prbf.g_00720	Prbn.g_01718
OG0003805	Prbf.g_01948	Prbn.g_01945
OG0003810	Prbf.g_00275	Prbn.g_01018
OG0004284	Prbf.g_00380	Prbn.g_00769
OG0004715	Prbf.g_00829	Prbn.g_00151
