Orthogroup	Prbf	Prak
OG0002377	Prbf.g_00093	Prak.g_01327
OG0002379	Prbf.g_00746	Prak.g_01592
OG0002383	Prbf.g_00300	Prak.g_00708
OG0002384	Prbf.g_00722	Prak.g_01616
OG0002389	Prbf.g_00539	Prak.g_01799
OG0002397	Prbf.g_01086	Prak.g_01004
OG0002398	Prbf.g_00259	Prak.g_01493
OG0002398	Prbf.g_00889	Prak.g_01201
OG0002421	Prbf.g_00126	Prak.g_01360
OG0002433	Prbf.g_00802	Prak.g_01536
OG0002436	Prbf.g_00763	Prak.g_01575
OG0002439	Prbf.g_00800	Prak.g_01538
OG0002442	Prbf.g_00352	Prak.g_00655
OG0002453	Prbf.g_00713	Prak.g_01625
OG0002455	Prbf.g_00805	Prak.g_01533
OG0002456	Prbf.g_00526	Prak.g_01812
OG0002457	Prbf.g_00743	Prak.g_01595
OG0002457	Prbf.g_00725	Prak.g_01613
OG0002480	Prbf.g_00122	Prak.g_01356
OG0002487	Prbf.g_00043	Prak.g_01260
OG0002497	Prbf.g_00325	Prak.g_00682
OG0002499	Prbf.g_00267	Prak.g_01501
OG0002500	Prbf.g_00270	Prak.g_01504
OG0002501	Prbf.g_00354	Prak.g_00653
OG0002502	Prbf.g_00848	Prak.g_00738
OG0002503	Prbf.g_01751	Prak.g_00429
OG0002504	Prbf.g_01254	Prak.g_00836
OG0002505	Prbf.g_00815	Prak.g_01523
OG0002508	Prbf.g_00326	Prak.g_00681
OG0002509	Prbf.g_00331	Prak.g_00676
OG0002510	Prbf.g_00290	Prak.g_00718
OG0002511	Prbf.g_01624	Prak.g_00302
OG0002512	Prbf.g_01919	Prak.g_00598
OG0002513	Prbf.g_00885	Prak.g_01205
OG0002514	Prbf.g_00237	Prak.g_01471
OG0002515	Prbf.g_00784	Prak.g_01554
OG0002516	Prbf.g_00887	Prak.g_01203
OG0002517	Prbf.g_00315	Prak.g_00693
OG0002518	Prbf.g_01937	Prak.g_00616
OG0002556	Prbf.g_00004	Prak.g_01299
OG0002557	Prbf.g_00005	Prak.g_01298
OG0002558	Prbf.g_00006	Prak.g_01297
OG0002564	Prbf.g_00828	Prak.g_01510
OG0002583	Prbf.g_00268	Prak.g_01502
OG0002584	Prbf.g_01058	Prak.g_01032
OG0002586	Prbf.g_01286	Prak.g_00804
OG0002587	Prbf.g_00718	Prak.g_01620
OG0002588	Prbf.g_00136	Prak.g_01370
OG0002646	Prbf.g_00525	Prak.g_01813
OG0002654	Prbf.g_00867	Prak.g_01223
OG0002655	Prbf.g_00064	Prak.g_01239
OG0002656	Prbf.g_00047	Prak.g_01256
OG0002657	Prbf.g_00809	Prak.g_01529
OG0002658	Prbf.g_00895	Prak.g_01195
OG0002659	Prbf.g_00852	Prak.g_00734
OG0002660	Prbf.g_00858	Prak.g_01232
OG0002661	Prbf.g_00058	Prak.g_01245
OG0002662	Prbf.g_00796	Prak.g_01541
OG0002663	Prbf.g_00714	Prak.g_01624
OG0002702	Prbf.g_00721	Prak.g_01617
OG0002703	Prbf.g_00311	Prak.g_00697
OG0002725	Prbf.g_00736	Prak.g_01602
OG0002727	Prbf.g_01054	Prak.g_01036
OG0002728	Prbf.g_00846	Prak.g_00740
OG0002729	Prbf.g_00258	Prak.g_01492
OG0002772	Prbf.g_00086	Prak.g_01320
OG0002773	Prbf.g_00081	Prak.g_01315
OG0002774	Prbf.g_00082	Prak.g_01316
OG0002775	Prbf.g_00079	Prak.g_01313
OG0002786	Prbf.g_00370	Prak.g_00637
OG0002806	Prbf.g_00359	Prak.g_00647
OG0002809	Prbf.g_01091	Prak.g_00999
OG0002810	Prbf.g_00271	Prak.g_01505
OG0002811	Prbf.g_00307	Prak.g_00701
OG0002812	Prbf.g_00349	Prak.g_00658
OG0002814	Prbf.g_00358	Prak.g_00649
OG0002815	Prbf.g_00710	Prak.g_01628
OG0002817	Prbf.g_00898	Prak.g_01192
OG0002819	Prbf.g_00764	Prak.g_01574
OG0002820	Prbf.g_00770	Prak.g_01568
OG0002821	Prbf.g_01385	Prak.g_00063
OG0002822	Prbf.g_01386	Prak.g_00064
OG0002823	Prbf.g_01737	Prak.g_00415
OG0002824	Prbf.g_00322	Prak.g_00685
OG0002825	Prbf.g_00279	Prak.g_00729
OG0002826	Prbf.g_01020	Prak.g_01070
OG0002827	Prbf.g_00942	Prak.g_01148
OG0002828	Prbf.g_00884	Prak.g_01206
OG0002829	Prbf.g_00877	Prak.g_01213
OG0002830	Prbf.g_00255	Prak.g_01489
OG0002831	Prbf.g_00269	Prak.g_01509, Prak.g_01503
OG0002832	Prbf.g_00814	Prak.g_01524
OG0002833	Prbf.g_00747	Prak.g_01591
OG0002834	Prbf.g_00744	Prak.g_01594
OG0002835	Prbf.g_00742	Prak.g_01596
OG0002836	Prbf.g_00694	Prak.g_01644
OG0002888	Prbf.g_00127	Prak.g_01361
OG0002894	Prbf.g_00120	Prak.g_01354
OG0002903	Prbf.g_00371	Prak.g_00636
OG0002918	Prbf.g_00345	Prak.g_00662
OG0002919	Prbf.g_01932	Prak.g_00611
OG0002920	Prbf.g_00337	Prak.g_00670
OG0002921	Prbf.g_00329	Prak.g_00678
OG0002922	Prbf.g_00328	Prak.g_00679
OG0002923	Prbf.g_00321	Prak.g_00686
OG0002924	Prbf.g_00314	Prak.g_00694
OG0002925	Prbf.g_00301	Prak.g_00707
OG0002926	Prbf.g_00284	Prak.g_00724
OG0002927	Prbf.g_01149	Prak.g_00941
OG0002928	Prbf.g_00041	Prak.g_01262
OG0002929	Prbf.g_00779	Prak.g_01559
OG0002930	Prbf.g_00537	Prak.g_01801
OG0003012	Prbf.g_00083	Prak.g_01317
OG0003013	Prbf.g_00084	Prak.g_01318
OG0003028	Prbf.g_00362	Prak.g_00644
OG0003031	Prbf.g_01711	Prak.g_00389
OG0003060	Prbf.g_01944	Prak.g_00623
OG0003061	Prbf.g_01943	Prak.g_00622
OG0003062	Prbf.g_01942	Prak.g_00621
OG0003070	Prbf.g_01566	Prak.g_00244
OG0003071	Prbf.g_01631	Prak.g_00309
OG0003072	Prbf.g_01935	Prak.g_00614
OG0003073	Prbf.g_00369	Prak.g_00638
OG0003074	Prbf.g_00343	Prak.g_00664
OG0003075	Prbf.g_00842	Prak.g_00744
OG0003076	Prbf.g_01257	Prak.g_00833
OG0003077	Prbf.g_01147	Prak.g_00943
OG0003078	Prbf.g_01082	Prak.g_01008
OG0003079	Prbf.g_01057	Prak.g_01033
OG0003080	Prbf.g_00053	Prak.g_01250
OG0003081	Prbf.g_00009	Prak.g_01294
OG0003082	Prbf.g_00755	Prak.g_01583
OG0003083	Prbf.g_00752	Prak.g_01586
OG0003084	Prbf.g_00703	Prak.g_01635
OG0003161	Prbf.g_00138	Prak.g_01372
OG0003162	Prbf.g_00087	Prak.g_01321
OG0003163	Prbf.g_00088	Prak.g_01322
OG0003178	Prbf.g_00003	Prak.g_01300
OG0003221	Prbf.g_00076	Prak.g_01310
OG0003234	Prbf.g_01477	Prak.g_00155
OG0003235	Prbf.g_01947	Prak.g_00626
OG0003236	Prbf.g_00363	Prak.g_00643
OG0003237	Prbf.g_00360	Prak.g_00646
OG0003238	Prbf.g_00330	Prak.g_00677
OG0003239	Prbf.g_01148	Prak.g_00942
OG0003240	Prbf.g_00061	Prak.g_01242
OG0003241	Prbf.g_00798	Prak.g_01539
OG0003242	Prbf.g_00797	Prak.g_01540
OG0003243	Prbf.g_00724	Prak.g_01614
OG0003244	Prbf.g_00712	Prak.g_01626
OG0003419	Prbf.g_01356	Prak.g_00034
OG0003420	Prbf.g_01361	Prak.g_00039
OG0003421	Prbf.g_01377	Prak.g_00055
OG0003422	Prbf.g_01423	Prak.g_00101
OG0003423	Prbf.g_01434	Prak.g_00112
OG0003424	Prbf.g_01474	Prak.g_00152
OG0003425	Prbf.g_01475	Prak.g_00153
OG0003426	Prbf.g_01476	Prak.g_00154
OG0003427	Prbf.g_01605	Prak.g_00283
OG0003428	Prbf.g_01712	Prak.g_00390
OG0003429	Prbf.g_01866	Prak.g_00545
OG0003430	Prbf.g_01923	Prak.g_00602
OG0003431	Prbf.g_01933	Prak.g_00612
OG0003432	Prbf.g_01934	Prak.g_00613
OG0003433	Prbf.g_01936	Prak.g_00615
OG0003434	Prbf.g_01939	Prak.g_00618
OG0003435	Prbf.g_01940	Prak.g_00619
OG0003436	Prbf.g_01941	Prak.g_00620
OG0003437	Prbf.g_01945	Prak.g_00624
OG0003438	Prbf.g_01946	Prak.g_00625
OG0003439	Prbf.g_00379	Prak.g_00628
OG0003440	Prbf.g_00378	Prak.g_00629
OG0003441	Prbf.g_00377	Prak.g_00630
OG0003442	Prbf.g_00368	Prak.g_00639
OG0003443	Prbf.g_00367	Prak.g_00640
OG0003444	Prbf.g_00366	Prak.g_00641
OG0003445	Prbf.g_00355	Prak.g_00652
OG0003446	Prbf.g_00342	Prak.g_00665
OG0003447	Prbf.g_00341	Prak.g_00666
OG0003448	Prbf.g_00335	Prak.g_00672
OG0003449	Prbf.g_00305	Prak.g_00703
OG0003450	Prbf.g_00304	Prak.g_00704
OG0003451	Prbf.g_00303	Prak.g_00705
OG0003452	Prbf.g_00302	Prak.g_00706
OG0003453	Prbf.g_00277	Prak.g_00731
OG0003454	Prbf.g_00835	Prak.g_00751
OG0003455	Prbf.g_01327	Prak.g_00763
OG0003456	Prbf.g_01215	Prak.g_00875
OG0003457	Prbf.g_01157	Prak.g_00933
OG0003458	Prbf.g_01101	Prak.g_00989
OG0003459	Prbf.g_01097	Prak.g_00993
OG0003460	Prbf.g_00901	Prak.g_01189
OG0003461	Prbf.g_00886	Prak.g_01204
OG0003462	Prbf.g_00057	Prak.g_01246
OG0003463	Prbf.g_00049	Prak.g_01254
OG0003464	Prbf.g_00038	Prak.g_01265
OG0003465	Prbf.g_00020	Prak.g_01283
OG0003466	Prbf.g_00073	Prak.g_01307
OG0003467	Prbf.g_00074	Prak.g_01308
OG0003468	Prbf.g_00075	Prak.g_01309
OG0003469	Prbf.g_00077	Prak.g_01311
OG0003470	Prbf.g_00080	Prak.g_01314
OG0003471	Prbf.g_00085	Prak.g_01319
OG0003472	Prbf.g_00134	Prak.g_01368
OG0003473	Prbf.g_00238	Prak.g_01472
OG0003474	Prbf.g_00249	Prak.g_01483
OG0003475	Prbf.g_00261	Prak.g_01495
OG0003476	Prbf.g_00273	Prak.g_01507
OG0003477	Prbf.g_00823	Prak.g_01515
OG0003478	Prbf.g_00820	Prak.g_01518
OG0003479	Prbf.g_00803	Prak.g_01535
OG0003480	Prbf.g_00791	Prak.g_01547
OG0003481	Prbf.g_00790	Prak.g_01548
OG0003482	Prbf.g_00771	Prak.g_01567
OG0003483	Prbf.g_00768	Prak.g_01570
OG0003484	Prbf.g_00753	Prak.g_01585
OG0003485	Prbf.g_00740	Prak.g_01598
OG0003486	Prbf.g_00738	Prak.g_01600
OG0003487	Prbf.g_00737	Prak.g_01601
OG0003488	Prbf.g_00727	Prak.g_01611
OG0003489	Prbf.g_00720	Prak.g_01618
OG0003805	Prbf.g_01948	Prak.g_00627
