Orthogroup	Prbf	Prbh
OG0001976	Prbf.g_00821	Prbh.g_01407
OG0001977	Prbf.g_01286	Prbh.g_00911
OG0001978	Prbf.g_00719	Prbh.g_01797
OG0001979	Prbf.g_00718	Prbh.g_01795
OG0001980	Prbf.g_01086	Prbh.g_00812
OG0002002	Prbf.g_00626	Prbh.g_01715
OG0002003	Prbf.g_00525	Prbh.g_01610
OG0002007	Prbf.g_01091	Prbh.g_01110
OG0002010	Prbf.g_00295	Prbh.g_00828
OG0002011	Prbf.g_00047	Prbh.g_01354
OG0002012	Prbf.g_00872	Prbh.g_01329
OG0002013	Prbf.g_00809	Prbh.g_00942
OG0002014	Prbf.g_00895	Prbh.g_01306
OG0002016	Prbf.g_00858	Prbh.g_01338
OG0002017	Prbf.g_00058	Prbh.g_01346
OG0002018	Prbf.g_00796	Prbh.g_01352
OG0002048	Prbf.g_01054	Prbh.g_01145
OG0002050	Prbf.g_00846	Prbh.g_00849
OG0002083	Prbf.g_01385	Prbh.g_00724
OG0002084	Prbf.g_00818	Prbh.g_01950
OG0002085	Prbf.g_01697	Prbh.g_00419
OG0002096	Prbf.g_01674	Prbh.g_00443
OG0002097	Prbf.g_01737	Prbh.g_00378
OG0002098	Prbf.g_00323	Prbh.g_00822
OG0002099	Prbf.g_00322	Prbh.g_00811
OG0002100	Prbf.g_00279	Prbh.g_00838
OG0002101	Prbf.g_00847	Prbh.g_00848
OG0002102	Prbf.g_01020	Prbh.g_01180
OG0002103	Prbf.g_00942	Prbh.g_01258
OG0002104	Prbf.g_00884	Prbh.g_01316
OG0002105	Prbf.g_00877	Prbh.g_01323
OG0002106	Prbf.g_00255	Prbh.g_00817
OG0002107	Prbf.g_00258	Prbh.g_00198
OG0002109	Prbf.g_00827	Prbh.g_01887
OG0002110	Prbf.g_00814	Prbh.g_01874
OG0002111	Prbf.g_00747	Prbh.g_01833
OG0002112	Prbf.g_00745	Prbh.g_01831
OG0002113	Prbf.g_00744	Prbh.g_01830
OG0002114	Prbf.g_00694	Prbh.g_01783
OG0002153	Prbf.g_00539	Prbh.g_01625
OG0002159	Prbf.g_01932	Prbh.g_01438
OG0002160	Prbf.g_00337	Prbh.g_00795
OG0002161	Prbf.g_00329	Prbh.g_00807
OG0002162	Prbf.g_00328	Prbh.g_00809
OG0002163	Prbf.g_00321	Prbh.g_01023
OG0002164	Prbf.g_00314	Prbh.g_01847
OG0002165	Prbf.g_00301	Prbh.g_00823
OG0002166	Prbf.g_00055	Prbh.g_01347
OG0002167	Prbf.g_00041	Prbh.g_01361
OG0002168	Prbf.g_00779	Prbh.g_01884
OG0002169	Prbf.g_00766	Prbh.g_01843
OG0002170	Prbf.g_00537	Prbh.g_01623
OG0002218	Prbf.g_01631	Prbh.g_00488
OG0002220	Prbf.g_00369	Prbh.g_01804
OG0002221	Prbf.g_00343	Prbh.g_00780
OG0002222	Prbf.g_00284	Prbh.g_00835
OG0002224	Prbf.g_01257	Prbh.g_00940
OG0002226	Prbf.g_01147	Prbh.g_01053
OG0002227	Prbf.g_01082	Prbh.g_01117
OG0002229	Prbf.g_01057	Prbh.g_01141
OG0002230	Prbf.g_00053	Prbh.g_01349
OG0002232	Prbf.g_00755	Prbh.g_00778
OG0002233	Prbf.g_00752	Prbh.g_01891
OG0002234	Prbf.g_00714	Prbh.g_01822
OG0002327	Prbf.g_01947	Prbh.g_01943
OG0002331	Prbf.g_01148	Prbh.g_01052
