Orthogroup	Syaq	Syai
OG0001967	Syaq.g_00734	Syai.g_00287
OG0001968	Syaq.g_00735	Syai.g_00286
OG0001969	Syaq.g_00861	Syai.g_00222
OG0001970	Syaq.g_01449	Syai.g_02581
OG0001971	Syaq.g_01377	Syai.g_02657
OG0001972	Syaq.g_01297	Syai.g_02710
OG0001974	Syaq.g_01268	Syai.g_02772
OG0001975	Syaq.g_02169	Syai.g_01740
OG0001976	Syaq.g_02167	Syai.g_01738
OG0001979	Syaq.g_02581	Syai.g_01961
OG0001980	Syaq.g_00565	Syai.g_00459
OG0001990	Syaq.g_01187	Syai.g_02897
OG0001991	Syaq.g_00123	Syai.g_01203
OG0001993	Syaq.g_02040	Syai.g_01060
OG0001994	Syaq.g_02039	Syai.g_01059
OG0001996	Syaq.g_01116	Syai.g_00036
OG0001997	Syaq.g_01509	Syai.g_02520
OG0002000	Syaq.g_01818	Syai.g_00683
OG0002002	Syaq.g_00161	Syai.g_01794
OG0002004	Syaq.g_01894	Syai.g_02496
OG0002006	Syaq.g_02698	Syai.g_02025
OG0002007	Syaq.g_02699	Syai.g_02026
OG0002008	Syaq.g_02530	Syai.g_01448
OG0002009	Syaq.g_02303	Syai.g_01287
OG0002010	Syaq.g_00404	Syai.g_00912
OG0002011	Syaq.g_00521	Syai.g_00525
OG0002012	Syaq.g_01913	Syai.g_01589
OG0002013	Syaq.g_01537	Syai.g_00515
OG0002014	Syaq.g_00947, Syaq.g_00958	Syai.g_00182
OG0002015	Syaq.g_00961	Syai.g_00183, Syai.g_00146
OG0002018	Syaq.g_01189	Syai.g_02895
OG0002038	Syaq.g_00237	Syai.g_02134
OG0002039	Syaq.g_00223	Syai.g_02120
OG0002041	Syaq.g_02513	Syai.g_01467
OG0002042	Syaq.g_02492	Syai.g_01495
OG0002043	Syaq.g_02440	Syai.g_01558
OG0002044	Syaq.g_02378	Syai.g_02039
OG0002045	Syaq.g_00449	Syai.g_00857
OG0002047	Syaq.g_00532	Syai.g_00514
OG0002048	Syaq.g_00583	Syai.g_00426
OG0002049	Syaq.g_00668	Syai.g_00341
OG0002050	Syaq.g_00743	Syai.g_00278
OG0002051	Syaq.g_01388	Syai.g_02645
OG0002053	Syaq.g_02548	Syai.g_02804
OG0002056	Syaq.g_00780	Syai.g_00242
OG0002112	Syaq.g_00850	Syai.g_00231
OG0002113	Syaq.g_01112	Syai.g_00040
OG0002115	Syaq.g_01680	Syai.g_02368
OG0002116	Syaq.g_01704	Syai.g_02334
OG0002118	Syaq.g_00170	Syai.g_01941, Syai.g_01784
OG0002119	Syaq.g_01329	Syai.g_02691
OG0002120	Syaq.g_02714	Syai.g_01602
OG0002121	Syaq.g_01890	Syai.g_01194
OG0002123	Syaq.g_00028	Syai.g_01390
OG0002124	Syaq.g_02406	Syai.g_02078
OG0002126	Syaq.g_00960	Syai.g_00147, Syai.g_00187
OG0002128	Syaq.g_02211	Syai.g_01741
OG0002129	Syaq.g_00388	Syai.g_00940
OG0002130	Syaq.g_00295	Syai.g_02177
OG0002134	Syaq.g_01011	Syai.g_00128
OG0002135	Syaq.g_01645	Syai.g_02407
OG0002136	Syaq.g_01646	Syai.g_02406
OG0002138	Syaq.g_02128	Syai.g_01959
OG0002139	Syaq.g_00145	Syai.g_01827
OG0002142	Syaq.g_00357	Syai.g_00981
OG0002143	Syaq.g_00524	Syai.g_00522
OG0002144	Syaq.g_00661	Syai.g_00347
OG0002157	Syaq.g_00851	Syai.g_00230
OG0002158	Syaq.g_00849	Syai.g_00232
OG0002160	Syaq.g_02573	Syai.g_01950
OG0002162	Syaq.g_01959	Syai.g_00763
OG0002163	Syaq.g_01238	Syai.g_02798
OG0002167	Syaq.g_01536	Syai.g_00715
OG0002168	Syaq.g_02696	Syai.g_02023
OG0002169	Syaq.g_00533	Syai.g_00513
OG0002171	Syaq.g_00956	Syai.g_00145, Syai.g_00191
OG0002174	Syaq.g_01219	Syai.g_02833
OG0002179	Syaq.g_00985	Syai.g_00162
OG0002180	Syaq.g_00771	Syai.g_00251
OG0002181	Syaq.g_00740	Syai.g_00281
OG0002182	Syaq.g_00722	Syai.g_00299
OG0002183	Syaq.g_01527	Syai.g_02505
OG0002184	Syaq.g_01531	Syai.g_02502
OG0002185	Syaq.g_01541	Syai.g_02492
OG0002186	Syaq.g_01647	Syai.g_02405
OG0002187	Syaq.g_01648	Syai.g_02404
OG0002188	Syaq.g_01677	Syai.g_02371
OG0002189	Syaq.g_01678	Syai.g_02370
OG0002190	Syaq.g_01718	Syai.g_02314
OG0002191	Syaq.g_00507	Syai.g_00850
OG0002192	Syaq.g_00221	Syai.g_02118
OG0002193	Syaq.g_02571	Syai.g_01944, Syai.g_01028
OG0002194	Syaq.g_00149	Syai.g_01821
OG0002196	Syaq.g_02326	Syai.g_01308
OG0002197	Syaq.g_02519	Syai.g_01458
OG0002198	Syaq.g_02106	Syai.g_01124
OG0002199	Syaq.g_02101	Syai.g_01119
OG0002200	Syaq.g_00373	Syai.g_00954
OG0002201	Syaq.g_02002	Syai.g_00811
OG0002202	Syaq.g_02001	Syai.g_00810
OG0002203	Syaq.g_02000	Syai.g_00809
OG0002204	Syaq.g_01982	Syai.g_00787
OG0002205	Syaq.g_01964	Syai.g_00768
OG0002206	Syaq.g_01952	Syai.g_00755
OG0002207	Syaq.g_01942	Syai.g_00745
OG0002208	Syaq.g_01766	Syai.g_00631
OG0002209	Syaq.g_00551	Syai.g_00494
OG0002210	Syaq.g_00574	Syai.g_00433
OG0002211	Syaq.g_00615	Syai.g_00396
OG0002212	Syaq.g_01276	Syai.g_02757
OG0002213	Syaq.g_01272	Syai.g_02764
OG0002214	Syaq.g_01173	Syai.g_02910
OG0002230	Syaq.g_00916	Syai.g_00201
OG0002233	Syaq.g_02109	Syai.g_01382
OG0002236	Syaq.g_02225	Syai.g_01715
OG0002237	Syaq.g_02075	Syai.g_01097
OG0002242	Syaq.g_00957	Syai.g_00190
OG0002243	Syaq.g_01280	Syai.g_02752
OG0002245	Syaq.g_00522	Syai.g_00524
OG0002247	Syaq.g_01957	Syai.g_00761
OG0002248	Syaq.g_02591	Syai.g_01984
OG0002250	Syaq.g_01526	Syai.g_02506
OG0002251	Syaq.g_01721	Syai.g_02311
OG0002252	Syaq.g_01629	Syai.g_02249
OG0002253	Syaq.g_00285	Syai.g_02166
OG0002254	Syaq.g_00050	Syai.g_01419
OG0002255	Syaq.g_02505	Syai.g_01475
OG0002257	Syaq.g_02136	Syai.g_01149
OG0002258	Syaq.g_01981	Syai.g_00786
OG0002259	Syaq.g_01842	Syai.g_00712
OG0002260	Syaq.g_00144	Syai.g_01828
OG0002281	Syaq.g_01965	Syai.g_00770, Syai.g_00769
OG0002296	Syaq.g_00399	Syai.g_00917
OG0002297	Syaq.g_01854	Syai.g_01942
OG0002298	Syaq.g_02501	Syai.g_01479
OG0002299	Syaq.g_02465	Syai.g_01523
OG0002300	Syaq.g_01864	Syai.g_01597
OG0002301	Syaq.g_01888	Syai.g_01080
OG0002302	Syaq.g_01751	Syai.g_00616
OG0002303	Syaq.g_00523	Syai.g_00523
OG0002305	Syaq.g_01482	Syai.g_02545
OG0002306	Syaq.g_01210	Syai.g_02883
OG0002309	Syaq.g_02384	Syai.g_02048
OG0002328	Syaq.g_01504	Syai.g_02526
OG0002330	Syaq.g_02597	Syai.g_01735
OG0002331	Syaq.g_00339	Syai.g_01381
OG0002334	Syaq.g_00363	Syai.g_00962
OG0002336	Syaq.g_00439	Syai.g_00867
OG0002337	Syaq.g_00755	Syai.g_00266
OG0002338	Syaq.g_00964	Syai.g_00181
OG0002339	Syaq.g_00973	Syai.g_00171
OG0002343	Syaq.g_00713	Syai.g_00308
OG0002351	Syaq.g_00860	Syai.g_00223
OG0002352	Syaq.g_00235	Syai.g_02133
OG0002353	Syaq.g_02352	Syai.g_01351
OG0002356	Syaq.g_00467, Syaq.g_02630	Syai.g_00854
OG0002357	Syaq.g_02133	Syai.g_02837
OG0002358	Syaq.g_00503	Syai.g_02230
OG0002359	Syaq.g_00407	Syai.g_00909
OG0002389	Syaq.g_00586	Syai.g_00424
OG0002395	Syaq.g_00852	Syai.g_00229
OG0002396	Syaq.g_00642	Syai.g_00369
OG0002401	Syaq.g_00234	Syai.g_02132
OG0002403	Syaq.g_00172	Syai.g_01782
OG0002405	Syaq.g_02435	Syai.g_01560
OG0002406	Syaq.g_01886	Syai.g_01186
OG0002407	Syaq.g_02139	Syai.g_01666, Syai.g_01667
OG0002409	Syaq.g_01223	Syai.g_02829
OG0002410	Syaq.g_01180	Syai.g_01167
OG0002411	Syaq.g_02375	Syai.g_02036
OG0002416	Syaq.g_01565	Syai.g_01181
OG0002458	Syaq.g_02157	Syai.g_02870
OG0002459	Syaq.g_02159	Syai.g_02868
OG0002460	Syaq.g_02160	Syai.g_02867
OG0002464	Syaq.g_01544	Syai.g_02490
OG0002468	Syaq.g_00147	Syai.g_01824, Syai.g_01823, Syai.g_01825
OG0002469	Syaq.g_00168	Syai.g_01786
OG0002471	Syaq.g_02137	Syai.g_01625
OG0002474	Syaq.g_00663	Syai.g_00345
OG0002475	Syaq.g_00406	Syai.g_00910
OG0002521	Syaq.g_01684	Syai.g_02364
OG0002522	Syaq.g_01734	Syai.g_02294
OG0002526	Syaq.g_02140	Syai.g_01615
OG0002529	Syaq.g_01905	Syai.g_01624
OG0002533	Syaq.g_01926	Syai.g_00729
OG0002537	Syaq.g_02102	Syai.g_02664
OG0002538	Syaq.g_01353	Syai.g_02680
OG0002540	Syaq.g_02156	Syai.g_02871
OG0002595	Syaq.g_01921	Syai.g_01947
OG0002597	Syaq.g_01632	Syai.g_01591
OG0002604	Syaq.g_01914	Syai.g_01150
OG0002606	Syaq.g_02155	Syai.g_02872
OG0002608	Syaq.g_02600	Syai.g_01993
OG0002609	Syaq.g_02405	Syai.g_02065
OG0002640	Syaq.g_01040	Syai.g_00772
OG0002667	Syaq.g_00086	Syai.g_01161
OG0002671	Syaq.g_01666	Syai.g_02384
OG0002674	Syaq.g_00589	Syai.g_00421
OG0002675	Syaq.g_00664	Syai.g_00344
OG0002685	Syaq.g_00078	Syai.g_01644
OG0002736	Syaq.g_00893	Syai.g_02415, Syai.g_02414
OG0002747	Syaq.g_02062	Syai.g_01071
OG0002748	Syaq.g_00330	Syai.g_00814
OG0002761	Syaq.g_02110	Syai.g_00189
OG0002859	Syaq.g_02629	Syai.g_01172
OG0002874	Syaq.g_02176	Syai.g_01266
OG0002875	Syaq.g_02175	Syai.g_01267
OG0002876	Syaq.g_02173	Syai.g_01268
OG0002877	Syaq.g_02171	Syai.g_01269
OG0002878	Syaq.g_02170	Syai.g_01270
OG0002953	Syaq.g_01859	Syai.g_02349
OG0002961	Syaq.g_01902	Syai.g_01747
OG0002994	Syaq.g_01882	Syai.g_02070
OG0003119	Syaq.g_02024	Syai.g_01052
OG0003144	Syaq.g_01511	Syai.g_02514
OG0003562	Syaq.g_00428	Syai.g_02200
OG0003563	Syaq.g_00424	Syai.g_02205
OG0003564	Syaq.g_00432	Syai.g_02207
OG0003897	Syaq.g_02215	Syai.g_01714
OG0003910	Syaq.g_00431	Syai.g_02197
OG0003911	Syaq.g_00430	Syai.g_02199
OG0003912	Syaq.g_00427	Syai.g_02201
OG0003913	Syaq.g_00426	Syai.g_02203
OG0003914	Syaq.g_01701	Syai.g_02337
OG0004390	Syaq.g_00244	Syai.g_02040
OG0004404	Syaq.g_00955	Syai.g_00150
OG0005162	Syaq.g_01856	Syai.g_01929
OG0006107	Syaq.g_00047	Syai.g_01412
