Orthogroup	Syaq	Syao
OG0002016	Syaq.g_01317	Syao.g_02386
OG0002018	Syaq.g_01189	Syao.g_02309
OG0002019	Syaq.g_00994	Syao.g_02146
OG0002038	Syaq.g_00237	Syao.g_00204
OG0002039	Syaq.g_00223	Syao.g_00189
OG0002040	Syaq.g_00222	Syao.g_00187
OG0002042	Syaq.g_02492	Syao.g_00668
OG0002043	Syaq.g_02440	Syao.g_00645
OG0002044	Syaq.g_02378	Syao.g_00793
OG0002046	Syaq.g_00452	Syao.g_02693
OG0002047	Syaq.g_00532	Syao.g_01714
OG0002048	Syaq.g_00583	Syao.g_01855
OG0002049	Syaq.g_00668	Syao.g_01932
OG0002050	Syaq.g_00743	Syao.g_02083
OG0002051	Syaq.g_01388	Syao.g_02517
OG0002056	Syaq.g_00780	Syao.g_02046
OG0002113	Syaq.g_01112	Syao.g_02232
OG0002115	Syaq.g_01680	Syao.g_01565
OG0002116	Syaq.g_01704	Syao.g_01590
OG0002118	Syaq.g_00170	Syao.g_00230
OG0002120	Syaq.g_02714	Syao.g_00601
OG0002122	Syaq.g_02583	Syao.g_01336
OG0002123	Syaq.g_00028	Syao.g_00490
OG0002124	Syaq.g_02406	Syao.g_00527
OG0002128	Syaq.g_02211	Syao.g_01425
OG0002129	Syaq.g_00388	Syao.g_01516
OG0002130	Syaq.g_00295	Syao.g_01435
OG0002134	Syaq.g_01011	Syao.g_02134
OG0002135	Syaq.g_01645	Syao.g_01666
OG0002136	Syaq.g_01646	Syao.g_01667
OG0002138	Syaq.g_02128	Syao.g_00195
OG0002139	Syaq.g_00145	Syao.g_00289
OG0002142	Syaq.g_00357	Syao.g_01536
OG0002143	Syaq.g_00524	Syao.g_00701
OG0002144	Syaq.g_00661	Syao.g_01325
OG0002159	Syaq.g_01041	Syao.g_02665
OG0002160	Syaq.g_02573	Syao.g_01628
OG0002168	Syaq.g_02696	Syao.g_02381
OG0002169	Syaq.g_00533	Syao.g_01713
OG0002173	Syaq.g_01331	Syao.g_02475
OG0002174	Syaq.g_01219	Syao.g_02282
OG0002175	Syaq.g_00179	Syao.g_00238
OG0002179	Syaq.g_00985	Syao.g_01956
OG0002180	Syaq.g_00771	Syao.g_02056
OG0002181	Syaq.g_00740	Syao.g_02086
OG0002182	Syaq.g_00722	Syao.g_01586
OG0002183	Syaq.g_01527	Syao.g_02651
OG0002184	Syaq.g_01531	Syao.g_02647
OG0002185	Syaq.g_01541	Syao.g_02635
OG0002186	Syaq.g_01647	Syao.g_01668
OG0002187	Syaq.g_01648	Syao.g_01669
OG0002188	Syaq.g_01677	Syao.g_01562
OG0002189	Syaq.g_01678	Syao.g_01563
OG0002190	Syaq.g_01718	Syao.g_01604
OG0002192	Syaq.g_00221	Syao.g_00188
OG0002193	Syaq.g_02571	Syao.g_01161, Syao.g_00499
OG0002194	Syaq.g_00149	Syao.g_00259
OG0002195	Syaq.g_02274	Syao.g_00970
OG0002196	Syaq.g_02326	Syao.g_00742
OG0002197	Syaq.g_02519	Syao.g_00817
OG0002198	Syaq.g_02106	Syao.g_00917
OG0002199	Syaq.g_02101	Syao.g_00912
OG0002200	Syaq.g_00373	Syao.g_01487
OG0002201	Syaq.g_02002	Syao.g_01060
OG0002202	Syaq.g_02001	Syao.g_01061
OG0002203	Syaq.g_02000	Syao.g_01062
OG0002204	Syaq.g_01982	Syao.g_01028
OG0002205	Syaq.g_01964	Syao.g_01049
OG0002206	Syaq.g_01952	Syao.g_00840
OG0002207	Syaq.g_01942	Syao.g_00850
OG0002208	Syaq.g_01766	Syao.g_00033
OG0002209	Syaq.g_00551	Syao.g_01869
OG0002210	Syaq.g_00574	Syao.g_01846
OG0002211	Syaq.g_00615	Syao.g_01812
OG0002212	Syaq.g_01276	Syao.g_02424
OG0002213	Syaq.g_01272	Syao.g_02428
OG0002214	Syaq.g_01173	Syao.g_02337
OG0002231	Syaq.g_00286	Syao.g_00877
OG0002235	Syaq.g_02321	Syao.g_00737
OG0002241	Syaq.g_00453	Syao.g_02694
OG0002243	Syaq.g_01339	Syao.g_02421
OG0002245	Syaq.g_00522	Syao.g_00703
OG0002246	Syaq.g_00271	Syao.g_00422
OG0002246	Syaq.g_00518	Syao.g_01724
OG0002247	Syaq.g_01957	Syao.g_00836
OG0002248	Syaq.g_02591	Syao.g_00979
OG0002250	Syaq.g_01526	Syao.g_02652
OG0002251	Syaq.g_01721	Syao.g_01607
OG0002253	Syaq.g_00285	Syao.g_01445
OG0002254	Syaq.g_00050	Syao.g_00465
OG0002255	Syaq.g_02505	Syao.g_00831
OG0002257	Syaq.g_02136	Syao.g_01262
OG0002258	Syaq.g_01981	Syao.g_01029
OG0002259	Syaq.g_01842	Syao.g_01416
OG0002260	Syaq.g_00144	Syao.g_00288
OG0002280	Syaq.g_01828	Syao.g_01400
OG0002288	Syaq.g_01835, Syaq.g_00376	Syao.g_00404
OG0002289	Syaq.g_00455	Syao.g_02696
OG0002292	Syaq.g_01366	Syao.g_02539
OG0002296	Syaq.g_00399	Syao.g_00069
OG0002297	Syaq.g_01854	Syao.g_01496
OG0002298	Syaq.g_02501	Syao.g_00658
OG0002299	Syaq.g_02465	Syao.g_00694
OG0002300	Syaq.g_01864	Syao.g_01256
OG0002301	Syaq.g_01888	Syao.g_00358
OG0002302	Syaq.g_01751	Syao.g_00048
OG0002303	Syaq.g_00523	Syao.g_00702
OG0002305	Syaq.g_01482	Syao.g_02589
OG0002308	Syaq.g_02331	Syao.g_01549
OG0002309	Syaq.g_02384	Syao.g_00562
OG0002330	Syaq.g_02597	Syao.g_00329
OG0002343	Syaq.g_00713	Syao.g_02113
OG0002349	Syaq.g_01615	Syao.g_01641
OG0002351	Syaq.g_00860	Syao.g_02030
OG0002353	Syaq.g_02352	Syao.g_00769
OG0002357	Syaq.g_02133	Syao.g_01568
OG0002358	Syaq.g_00503	Syao.g_01734
OG0002359	Syaq.g_00407	Syao.g_00077
OG0002360	Syaq.g_02684	Syao.g_00430
OG0002364	Syaq.g_02439	Syao.g_00647
OG0002375	Syaq.g_00479	Syao.g_01082
OG0002382	Syaq.g_01781	Syao.g_00117
OG0002389	Syaq.g_00586	Syao.g_01819
OG0002391	Syaq.g_01461	Syao.g_02580
OG0002396	Syaq.g_00642	Syao.g_01785
OG0002402	Syaq.g_02694	Syao.g_00503
OG0002405	Syaq.g_02435	Syao.g_00650
OG0002406	Syaq.g_01886	Syao.g_00462
OG0002407	Syaq.g_02139	Syao.g_01461
OG0002409	Syaq.g_01223	Syao.g_02278
OG0002410	Syaq.g_01180	Syao.g_02330
OG0002411	Syaq.g_02375	Syao.g_00790
OG0002416	Syaq.g_01565	Syao.g_00367
OG0002430	Syaq.g_01832	Syao.g_01485
OG0002431	Syaq.g_01831	Syao.g_01484
OG0002440	Syaq.g_00064	Syao.g_01351
OG0002447	Syaq.g_00454	Syao.g_02695
OG0002458	Syaq.g_02157	Syao.g_01230
OG0002459	Syaq.g_02159	Syao.g_01232
OG0002460	Syaq.g_02160	Syao.g_01233
OG0002464	Syaq.g_01544	Syao.g_02632
OG0002466	Syaq.g_01599	Syao.g_01627
OG0002469	Syaq.g_00168	Syao.g_00277
OG0002474	Syaq.g_00663	Syao.g_00443
OG0002475	Syaq.g_00406	Syao.g_00076
OG0002476	Syaq.g_00025	Syao.g_00493
OG0002494	Syaq.g_01976	Syao.g_01034
OG0002506	Syaq.g_00278	Syao.g_00332
OG0002519	Syaq.g_00989	Syao.g_02260
OG0002527	Syaq.g_00133	Syao.g_01306
OG0002528	Syaq.g_00131	Syao.g_01304
OG0002529	Syaq.g_01905	Syao.g_01259
OG0002537	Syaq.g_02102	Syao.g_02536
OG0002539	Syaq.g_01247	Syao.g_02450
OG0002540	Syaq.g_02156	Syao.g_01228
OG0002541	Syaq.g_00575	Syao.g_01847
OG0002542	Syaq.g_02374	Syao.g_01238
OG0002548	Syaq.g_00093, Syaq.g_00758	Syao.g_00326
OG0002566	Syaq.g_01640	Syao.g_01011
OG0002572	Syaq.g_02022	Syao.g_01458, Syao.g_00394
OG0002577	Syaq.g_00486	Syao.g_01005
OG0002592	Syaq.g_01279	Syao.g_02412
OG0002593	Syaq.g_01732	Syao.g_01699
OG0002597	Syaq.g_01632	Syao.g_01656
OG0002604	Syaq.g_01914	Syao.g_01273
OG0002606	Syaq.g_02155	Syao.g_01227
OG0002607	Syaq.g_00441	Syao.g_02681
OG0002611	Syaq.g_00987	Syao.g_02258
OG0002634	Syaq.g_01582	Syao.g_01706
OG0002644	Syaq.g_02091	Syao.g_00903
OG0002645	Syaq.g_02092	Syao.g_00904
OG0002667	Syaq.g_00086	Syao.g_00144
OG0002670	Syaq.g_00141, Syaq.g_02620	Syao.g_01942
OG0002671	Syaq.g_01666	Syao.g_00372
OG0002675	Syaq.g_00664	Syao.g_00692
OG0002679	Syaq.g_02153	Syao.g_00012
OG0002679	Syaq.g_02702	Syao.g_00325
OG0002680	Syaq.g_00052	Syao.g_00463
OG0002682	Syaq.g_00517, Syaq.g_00435	Syao.g_02658, Syao.g_02659
OG0002684	Syaq.g_01340	Syao.g_02372
OG0002685	Syaq.g_00078	Syao.g_00013
OG0002687	Syaq.g_01240	Syao.g_01104
OG0002712	Syaq.g_02093	Syao.g_00905
OG0002713	Syaq.g_02094	Syao.g_00906
OG0002723	Syaq.g_00480	Syao.g_01078
OG0002757	Syaq.g_02399	Syao.g_00235
OG0002760	Syaq.g_02015	Syao.g_01207
OG0002763	Syaq.g_02164	Syao.g_01421
OG0002764	Syaq.g_02607	Syao.g_00613
OG0002764	Syaq.g_00094	Syao.g_01168
OG0002766	Syaq.g_00921	Syao.g_01096, Syao.g_01095
OG0002855	Syaq.g_02443	Syao.g_00306
OG0002857	Syaq.g_01792	Syao.g_00106
OG0002859	Syaq.g_02629	Syao.g_00545
OG0002866	Syaq.g_02398, Syaq.g_00176	Syao.g_00236
OG0002870	Syaq.g_01538	Syao.g_02639
OG0002881	Syaq.g_00924	Syao.g_01094
OG0002882	Syaq.g_00798, Syaq.g_02663, Syaq.g_00091, Syaq.g_02636	Syao.g_01167, Syao.g_01071
OG0002907	Syaq.g_01211	Syao.g_02302
OG0002953	Syaq.g_01859	Syao.g_01245
OG0002989	Syaq.g_02127	Syao.g_01263
OG0002996	Syaq.g_01912	Syao.g_02470
OG0002999	Syaq.g_00206	Syao.g_00172
OG0003000	Syaq.g_00390	Syao.g_01514
OG0003003	Syaq.g_02027	Syao.g_01380
OG0003007	Syaq.g_02568	Syao.g_00321
OG0003008	Syaq.g_02731	Syao.g_00366, Syao.g_01195
OG0003123	Syaq.g_00272, Syaq.g_00279, Syaq.g_00519	Syao.g_01723
OG0003125	Syaq.g_02142, Syaq.g_00697	Syao.g_01688
OG0003128	Syaq.g_02324	Syao.g_00740
OG0003149	Syaq.g_00318	Syao.g_01480
OG0003150	Syaq.g_00319	Syao.g_01479
OG0003192	Syaq.g_01293	Syao.g_02408
OG0003224	Syaq.g_02644	Syao.g_01215
OG0003286	Syaq.g_00332	Syao.g_01217
OG0003287	Syaq.g_00301	Syao.g_02715
OG0003288	Syaq.g_00178	Syao.g_00237
OG0003289	Syaq.g_00177	Syao.g_00239
OG0003312	Syaq.g_02026	Syao.g_01382
OG0003317	Syaq.g_02028	Syao.g_01379
OG0003322	Syaq.g_02456	Syao.g_00309
OG0003331	Syaq.g_00832, Syaq.g_02711, Syaq.g_00142, Syaq.g_02646	Syao.g_01067, Syao.g_01165
OG0003332	Syaq.g_00259	Syao.g_00133
OG0003495	Syaq.g_00908	Syao.g_01118
OG0003531	Syaq.g_00900, Syaq.g_01077	Syao.g_02690
OG0003532	Syaq.g_00901	Syao.g_02689
OG0003538	Syaq.g_02577	Syao.g_00292
OG0003540	Syaq.g_02281	Syao.g_00976
OG0003575	Syaq.g_02029	Syao.g_01378
OG0003595	Syaq.g_00920	Syao.g_02723
OG0003601	Syaq.g_02645, Syaq.g_00809	Syao.g_01070, Syao.g_01166
OG0003716	Syaq.g_01294	Syao.g_01388
OG0003923	Syaq.g_02154	Syao.g_01226
OG0003985	Syaq.g_00541	Syao.g_01752
OG0003986	Syaq.g_01907	Syao.g_01517
OG0003987	Syaq.g_02226	Syao.g_02675
OG0004425	Syaq.g_02187	Syao.g_00797
OG0004449	Syaq.g_01066	Syao.g_02168
OG0004458	Syaq.g_00174	Syao.g_00234
OG0004462	Syaq.g_00539	Syao.g_01754
OG0004463	Syaq.g_00540	Syao.g_01753
OG0005184	Syaq.g_00324	Syao.g_01129
OG0005237	Syaq.g_00089	Syao.g_01069
OG0005238	Syaq.g_00088	Syao.g_01068
OG0005239	Syaq.g_02647	Syao.g_01164
OG0005240	Syaq.g_02648	Syao.g_01163
OG0006281	Syaq.g_00896	Syao.g_01132
OG0006283	Syaq.g_00095	Syao.g_01169
