Orthogroup	Syaq	Prbk
OG0001972	Syaq.g_01297	Prbk.g_00647
OG0001974	Syaq.g_01268	Prbk.g_02157
OG0001975	Syaq.g_02169	Prbk.g_02199
OG0001976	Syaq.g_02167	Prbk.g_02201
OG0001996	Syaq.g_01116	Prbk.g_01620
OG0001997	Syaq.g_01509	Prbk.g_00034
OG0001999	Syaq.g_01624	Prbk.g_01418
OG0002000	Syaq.g_01818	Prbk.g_01060
OG0002002	Syaq.g_00161	Prbk.g_00181
OG0002003	Syaq.g_02584	Prbk.g_01813
OG0002004	Syaq.g_01894	Prbk.g_01826
OG0002005	Syaq.g_02304	Prbk.g_01830
OG0002006	Syaq.g_02698	Prbk.g_00072
OG0002007	Syaq.g_02699	Prbk.g_00073
OG0002008	Syaq.g_02530	Prbk.g_00569
OG0002009	Syaq.g_02303	Prbk.g_02431
OG0002010	Syaq.g_00404	Prbk.g_01224
OG0002011	Syaq.g_00521	Prbk.g_00359
OG0002012	Syaq.g_01913	Prbk.g_00306, Prbk.g_00830
OG0002013	Syaq.g_01537	Prbk.g_00474
OG0002014	Syaq.g_00958	Prbk.g_00486
OG0002015	Syaq.g_00961	Prbk.g_00490
OG0002016	Syaq.g_01317	Prbk.g_00667
OG0002018	Syaq.g_01189	Prbk.g_02243
OG0002038	Syaq.g_00237	Prbk.g_00147
OG0002039	Syaq.g_00223	Prbk.g_00160
OG0002040	Syaq.g_00222	Prbk.g_00107
OG0002041	Syaq.g_02513	Prbk.g_02302
OG0002042	Syaq.g_02492	Prbk.g_02318
OG0002043	Syaq.g_02440	Prbk.g_02363
OG0002044	Syaq.g_02378	Prbk.g_02528
OG0002045	Syaq.g_00449	Prbk.g_02106
OG0002046	Syaq.g_00452	Prbk.g_02103
OG0002047	Syaq.g_00532	Prbk.g_00366
OG0002048	Syaq.g_00583	Prbk.g_00843
OG0002050	Syaq.g_00743	Prbk.g_00399
OG0002051	Syaq.g_01388	Prbk.g_00786
OG0002052	Syaq.g_02551	Prbk.g_02188
OG0002053	Syaq.g_02548	Prbk.g_02194
OG0002113	Syaq.g_01112	Prbk.g_01615
OG0002115	Syaq.g_01680	Prbk.g_00916
OG0002118	Syaq.g_00170	Prbk.g_01509
OG0002119	Syaq.g_01329	Prbk.g_00126
OG0002120	Syaq.g_02714	Prbk.g_01678
OG0002121	Syaq.g_01890	Prbk.g_01959
OG0002122	Syaq.g_02583	Prbk.g_01814
OG0002124	Syaq.g_02406	Prbk.g_02550
OG0002126	Syaq.g_00960	Prbk.g_00488
OG0002128	Syaq.g_02211	Prbk.g_02198
OG0002130	Syaq.g_00295	Prbk.g_01185
OG0002159	Syaq.g_01041	Prbk.g_01492
OG0002160	Syaq.g_02573	Prbk.g_01356
OG0002162	Syaq.g_01959	Prbk.g_01107
OG0002167	Syaq.g_01536	Prbk.g_01833
OG0002168	Syaq.g_02696	Prbk.g_00070
OG0002169	Syaq.g_00533	Prbk.g_00367
OG0002171	Syaq.g_00956	Prbk.g_00484
OG0002173	Syaq.g_01331	Prbk.g_00681
OG0002174	Syaq.g_01219	Prbk.g_02216
OG0002231	Syaq.g_00286	Prbk.g_01832
OG0002233	Syaq.g_02109	Prbk.g_01845
OG0002235	Syaq.g_02321	Prbk.g_02446
OG0002236	Syaq.g_02225	Prbk.g_02566
OG0002237	Syaq.g_02075	Prbk.g_02625
OG0002238	Syaq.g_00135	Prbk.g_00736
OG0002241	Syaq.g_00453	Prbk.g_02102
OG0002242	Syaq.g_00957	Prbk.g_00485
OG0002243	Syaq.g_01280	Prbk.g_02142
OG0002277	Syaq.g_01075	Prbk.g_01581
OG0002279	Syaq.g_01485	Prbk.g_00009
OG0002280	Syaq.g_01828	Prbk.g_01069
OG0002281	Syaq.g_01965	Prbk.g_01112
OG0002288	Syaq.g_00376	Prbk.g_00268
OG0002289	Syaq.g_00455	Prbk.g_02100
OG0002292	Syaq.g_01366	Prbk.g_01262
OG0002328	Syaq.g_01504	Prbk.g_00029
OG0002330	Syaq.g_02597	Prbk.g_01754
OG0002331	Syaq.g_00339	Prbk.g_01768
OG0002332	Syaq.g_00134	Prbk.g_00737
OG0002333	Syaq.g_00136	Prbk.g_00735
OG0002334	Syaq.g_00363	Prbk.g_00251
OG0002335	Syaq.g_00377	Prbk.g_00269
OG0002336	Syaq.g_00439	Prbk.g_02115
OG0002337	Syaq.g_00755	Prbk.g_00410
OG0002338	Syaq.g_00964	Prbk.g_00491
OG0002339	Syaq.g_00973	Prbk.g_00503
OG0002343	Syaq.g_00713	Prbk.g_01009
OG0002382	Syaq.g_01781	Prbk.g_02070
OG0002388	Syaq.g_00461	Prbk.g_02095
OG0002390	Syaq.g_01371, Syaq.g_01372	Prbk.g_01268
OG0002391	Syaq.g_01461	Prbk.g_01348
OG0002394	Syaq.g_01285	Prbk.g_02134
OG0002430	Syaq.g_01832	Prbk.g_01074
OG0002431	Syaq.g_01831	Prbk.g_01073
OG0002432	Syaq.g_01282, Syaq.g_00276	Prbk.g_02137
OG0002440	Syaq.g_00064	Prbk.g_00586
OG0002446	Syaq.g_02537	Prbk.g_02117
OG0002447	Syaq.g_00454	Prbk.g_02101
OG0002449	Syaq.g_01190	Prbk.g_02242
OG0002450	Syaq.g_01164	Prbk.g_02266
OG0002492	Syaq.g_01284	Prbk.g_02135
OG0002494	Syaq.g_01976	Prbk.g_02009
OG0002496	Syaq.g_00703	Prbk.g_02501
OG0002498	Syaq.g_00510	Prbk.g_01487, Prbk.g_01473
OG0002566	Syaq.g_01640	Prbk.g_01430
OG0002568	Syaq.g_01988	Prbk.g_01138
OG0002569	Syaq.g_00704	Prbk.g_02502
OG0002570	Syaq.g_00706	Prbk.g_02504
OG0002571	Syaq.g_02216	Prbk.g_02577
OG0002572	Syaq.g_02022	Prbk.g_02601
OG0002573	Syaq.g_01897	Prbk.g_00263
OG0002574	Syaq.g_00460	Prbk.g_02096
OG0002575	Syaq.g_00462	Prbk.g_02094
OG0002576	Syaq.g_00463	Prbk.g_02093
OG0002577	Syaq.g_00486	Prbk.g_00313
OG0002580	Syaq.g_01215	Prbk.g_02223
OG0002593	Syaq.g_01732	Prbk.g_02696
OG0002632	Syaq.g_01283	Prbk.g_02136
OG0002634	Syaq.g_01582	Prbk.g_01518
OG0002636	Syaq.g_00336, Syaq.g_00337, Syaq.g_00335	Prbk.g_01651
OG0002638	Syaq.g_02592	Prbk.g_01956
OG0002639	Syaq.g_01600	Prbk.g_01798
OG0002641	Syaq.g_00702	Prbk.g_02500
OG0002642	Syaq.g_00705	Prbk.g_02503
OG0002643	Syaq.g_00106	Prbk.g_02512
OG0002644	Syaq.g_02091	Prbk.g_02640
OG0002645	Syaq.g_02092	Prbk.g_02641
OG0002667	Syaq.g_00086	Prbk.g_01733
OG0002712	Syaq.g_02093	Prbk.g_02642
OG0002713	Syaq.g_02094	Prbk.g_02646
OG0002716	Syaq.g_00716	Prbk.g_01005
OG0002717	Syaq.g_01335	Prbk.g_00684
OG0002798	Syaq.g_00239	Prbk.g_00146
OG0002799	Syaq.g_01924	Prbk.g_02662
OG0002802	Syaq.g_02526	Prbk.g_00564
OG0002803	Syaq.g_00344, Syaq.g_00345	Prbk.g_02600
OG0002842	Syaq.g_01281	Prbk.g_02140
OG0002909	Syaq.g_01870	Prbk.g_01714
OG0002910	Syaq.g_00505	Prbk.g_01777
OG0002913	Syaq.g_02556	Prbk.g_02192
OG0002914	Syaq.g_02569	Prbk.g_02193
OG0003052	Syaq.g_00853	Prbk.g_00446
