Orthogroup	Syaq	Syal
OG0001961	Syaq.g_00447	Syal.g_00468
OG0001964	Syaq.g_00678	Syal.g_00210
OG0001966	Syaq.g_00732	Syal.g_01232
OG0001967	Syaq.g_00734	Syal.g_01234
OG0001968	Syaq.g_00735	Syal.g_01235
OG0001969	Syaq.g_00861	Syal.g_01303
OG0001970	Syaq.g_01449	Syal.g_00861
OG0001971	Syaq.g_01377	Syal.g_00937
OG0001972	Syaq.g_01297	Syal.g_01011
OG0001974	Syaq.g_01268	Syal.g_01063
OG0001975	Syaq.g_02169	Syal.g_02508
OG0001976	Syaq.g_02167	Syal.g_02510
OG0001979	Syaq.g_02581	Syal.g_01787, Syal.g_01777
OG0001980	Syaq.g_00565	Syal.g_00333
OG0001990	Syaq.g_01187	Syal.g_01168
OG0001993	Syaq.g_02040	Syal.g_02720
OG0001994	Syaq.g_02039	Syal.g_02721
OG0001997	Syaq.g_01509	Syal.g_00797
OG0001999	Syaq.g_01624	Syal.g_00637
OG0002000	Syaq.g_01818	Syal.g_02944
OG0002002	Syaq.g_00161	Syal.g_02337, Syal.g_01741
OG0002003	Syaq.g_02584	Syal.g_01790
OG0002004	Syaq.g_01894	Syal.g_01354, Syal.g_00586
OG0002006	Syaq.g_02698	Syal.g_01842
OG0002007	Syaq.g_02699	Syal.g_01843
OG0002008	Syaq.g_02530	Syal.g_01933
OG0002009	Syaq.g_02303	Syal.g_02254
OG0002011	Syaq.g_00521	Syal.g_00547
OG0002012	Syaq.g_01913	Syal.g_00505
OG0002013	Syaq.g_01537	Syal.g_00773
OG0002016	Syaq.g_01317	Syal.g_00992
OG0002018	Syaq.g_01189	Syal.g_01166
OG0002019	Syaq.g_00994	Syal.g_01425
OG0002029	Syaq.g_02609, Syaq.g_02652	Syal.g_00704
OG0002038	Syaq.g_00237	Syal.g_01663
OG0002039	Syaq.g_00223	Syal.g_01682
OG0002040	Syaq.g_00222	Syal.g_01685
OG0002041	Syaq.g_02513	Syal.g_01963
OG0002042	Syaq.g_02492	Syal.g_01984
OG0002043	Syaq.g_02440	Syal.g_02032
OG0002044	Syaq.g_02378	Syal.g_02456
OG0002045	Syaq.g_00449	Syal.g_00472
OG0002046	Syaq.g_00452	Syal.g_00476
OG0002048	Syaq.g_00583	Syal.g_00299
OG0002049	Syaq.g_00668	Syal.g_00216
OG0002050	Syaq.g_00743	Syal.g_01244
OG0002051	Syaq.g_01388	Syal.g_00923
OG0002056	Syaq.g_00780	Syal.g_01280
OG0002112	Syaq.g_00850	Syal.g_01292
OG0002113	Syaq.g_01112	Syal.g_00134
OG0002115	Syaq.g_01680	Syal.g_00578
OG0002116	Syaq.g_01704	Syal.g_02999
OG0002118	Syaq.g_00170	Syal.g_01733
OG0002119	Syaq.g_01329	Syal.g_00982
OG0002121	Syaq.g_01890	Syal.g_00035
OG0002122	Syaq.g_02583	Syal.g_01789
OG0002123	Syaq.g_00028	Syal.g_01863
OG0002124	Syaq.g_02406	Syal.g_02488
OG0002125	Syaq.g_00022	Syal.g_00456
OG0002128	Syaq.g_02211	Syal.g_02504
OG0002129	Syaq.g_00388	Syal.g_00395
OG0002130	Syaq.g_00295	Syal.g_01603
OG0002134	Syaq.g_01011	Syal.g_01442
OG0002135	Syaq.g_01645	Syal.g_00620
OG0002136	Syaq.g_01646	Syal.g_00619
OG0002137	Syaq.g_01889, Syaq.g_01517, Syaq.g_01287	Syal.g_01360
OG0002138	Syaq.g_02128	Syal.g_02586
OG0002139	Syaq.g_00145	Syal.g_01755
OG0002142	Syaq.g_00357	Syal.g_00037
OG0002143	Syaq.g_00524	Syal.g_00550
OG0002144	Syaq.g_00661	Syal.g_00221
OG0002157	Syaq.g_00851	Syal.g_01293
OG0002158	Syaq.g_00849	Syal.g_01291
OG0002159	Syaq.g_01041	Syal.g_01505
OG0002162	Syaq.g_01959	Syal.g_02785
OG0002163	Syaq.g_01238	Syal.g_01092
OG0002167	Syaq.g_01536	Syal.g_00003
OG0002168	Syaq.g_02696	Syal.g_01840
OG0002173	Syaq.g_01331	Syal.g_00980
OG0002174	Syaq.g_01219	Syal.g_01125
OG0002175	Syaq.g_00179	Syal.g_01725
OG0002179	Syaq.g_00985	Syal.g_01349
OG0002180	Syaq.g_00771	Syal.g_01271
OG0002181	Syaq.g_00740	Syal.g_01241
OG0002182	Syaq.g_00722	Syal.g_01222
OG0002183	Syaq.g_01527	Syal.g_00782
OG0002184	Syaq.g_01531	Syal.g_00779
OG0002185	Syaq.g_01541	Syal.g_00769
OG0002186	Syaq.g_01647	Syal.g_00618
OG0002187	Syaq.g_01648	Syal.g_00617
OG0002188	Syaq.g_01677	Syal.g_00581
OG0002189	Syaq.g_01678	Syal.g_00580
OG0002190	Syaq.g_01718	Syal.g_02985
OG0002191	Syaq.g_00507	Syal.g_00532, Syal.g_00530, Syal.g_00531
OG0002192	Syaq.g_00221	Syal.g_01686
OG0002193	Syaq.g_02571	Syal.g_01780
OG0002194	Syaq.g_00149	Syal.g_01759
OG0002195	Syaq.g_02274	Syal.g_02273
OG0002196	Syaq.g_02326	Syal.g_02224
OG0002197	Syaq.g_02519	Syal.g_01956
OG0002198	Syaq.g_02106	Syal.g_02613
OG0002199	Syaq.g_02101	Syal.g_02617
OG0002200	Syaq.g_00373	Syal.g_00371
OG0002201	Syaq.g_02002	Syal.g_02742
OG0002202	Syaq.g_02001	Syal.g_02743
OG0002203	Syaq.g_02000	Syal.g_02744
OG0002204	Syaq.g_01982	Syal.g_02762
OG0002205	Syaq.g_01964	Syal.g_02780
OG0002207	Syaq.g_01942	Syal.g_02800
OG0002208	Syaq.g_01766	Syal.g_02891
OG0002209	Syaq.g_00551	Syal.g_00355
OG0002210	Syaq.g_00574	Syal.g_00307
OG0002211	Syaq.g_00615	Syal.g_00267
OG0002212	Syaq.g_01276	Syal.g_01051
OG0002213	Syaq.g_01272	Syal.g_01057
OG0002214	Syaq.g_01173	Syal.g_01181
OG0002231	Syaq.g_00286	Syal.g_01612
OG0002233	Syaq.g_02109	Syal.g_00673
OG0002235	Syaq.g_02321	Syal.g_02235
OG0002236	Syaq.g_02225	Syal.g_02189
OG0002237	Syaq.g_02075	Syal.g_02643
OG0002238	Syaq.g_00135	Syal.g_02071
OG0002241	Syaq.g_00453	Syal.g_00477
OG0002245	Syaq.g_00522	Syal.g_00548
OG0002246	Syaq.g_00518	Syal.g_00542
OG0002248	Syaq.g_02591	Syal.g_01799
OG0002250	Syaq.g_01526	Syal.g_00783
OG0002251	Syaq.g_01721	Syal.g_02982
OG0002253	Syaq.g_00285	Syal.g_01613
OG0002254	Syaq.g_00050	Syal.g_01900
OG0002255	Syaq.g_02505	Syal.g_01971
OG0002257	Syaq.g_02136	Syal.g_02569
OG0002258	Syaq.g_01981	Syal.g_02763
OG0002259	Syaq.g_01842	Syal.g_02834
OG0002260	Syaq.g_00144	Syal.g_01754
OG0002277	Syaq.g_01075	Syal.g_00168
OG0002279	Syaq.g_01485	Syal.g_00822
OG0002281	Syaq.g_01965	Syal.g_02779
OG0002288	Syaq.g_01835	Syal.g_02841
OG0002288	Syaq.g_00376	Syal.g_00376
OG0002289	Syaq.g_00455	Syal.g_00479
OG0002292	Syaq.g_01366	Syal.g_00948
OG0002296	Syaq.g_00399	Syal.g_00408
OG0002297	Syaq.g_01854	Syal.g_00386
OG0002298	Syaq.g_02501	Syal.g_01975
OG0002299	Syaq.g_02465	Syal.g_02013
OG0002301	Syaq.g_01888	Syal.g_01566
OG0002302	Syaq.g_01751	Syal.g_02877
OG0002303	Syaq.g_00523	Syal.g_00549
OG0002305	Syaq.g_01482	Syal.g_00825
OG0002306	Syaq.g_01210	Syal.g_01385, Syal.g_01637
OG0002308	Syaq.g_02331	Syal.g_02219
OG0002309	Syaq.g_02384	Syal.g_02464
OG0002328	Syaq.g_01504	Syal.g_00802
OG0002330	Syaq.g_02597	Syal.g_01805
OG0002331	Syaq.g_00339	Syal.g_01571
OG0002332	Syaq.g_00134	Syal.g_02070
OG0002333	Syaq.g_00136	Syal.g_02072
OG0002334	Syaq.g_00363	Syal.g_00027
OG0002335	Syaq.g_00377	Syal.g_00378, Syal.g_00379
OG0002336	Syaq.g_00439	Syal.g_00460
OG0002337	Syaq.g_00755	Syal.g_01256
OG0002351	Syaq.g_00860	Syal.g_01302
OG0002352	Syaq.g_00235	Syal.g_01665
OG0002353	Syaq.g_02352	Syal.g_01877
OG0002354	Syaq.g_02486	Syal.g_01990
OG0002356	Syaq.g_00467, Syaq.g_02630	Syal.g_02133, Syal.g_02134
OG0002358	Syaq.g_00503	Syal.g_00527
OG0002359	Syaq.g_00407	Syal.g_00415
OG0002375	Syaq.g_00479	Syal.g_01427
OG0002382	Syaq.g_01781	Syal.g_02906
OG0002390	Syaq.g_01371, Syaq.g_01372	Syal.g_00942
OG0002391	Syaq.g_01461	Syal.g_00848
OG0002394	Syaq.g_01285	Syal.g_01028
OG0002395	Syaq.g_00852	Syal.g_01294
OG0002401	Syaq.g_00234	Syal.g_01666
OG0002402	Syaq.g_02694	Syal.g_01838
OG0002403	Syaq.g_00172	Syal.g_01731
OG0002405	Syaq.g_02435	Syal.g_02035
OG0002406	Syaq.g_01886	Syal.g_02063
OG0002407	Syaq.g_02139	Syal.g_01680
OG0002408	Syaq.g_01876	Syal.g_02546
OG0002411	Syaq.g_02375	Syal.g_02452
OG0002432	Syaq.g_01282	Syal.g_01034, Syal.g_01035, Syal.g_01036
OG0002440	Syaq.g_00064	Syal.g_01916
OG0002445	Syaq.g_00021	Syal.g_00455
OG0002446	Syaq.g_02537	Syal.g_00436
OG0002447	Syaq.g_00454	Syal.g_00478
OG0002464	Syaq.g_01544	Syal.g_00766
OG0002466	Syaq.g_01599	Syal.g_00658
OG0002468	Syaq.g_00147	Syal.g_01757
OG0002471	Syaq.g_02137	Syal.g_02519
OG0002474	Syaq.g_00663	Syal.g_00219
OG0002475	Syaq.g_00406	Syal.g_00414
OG0002476	Syaq.g_00025	Syal.g_01860
OG0002492	Syaq.g_01284	Syal.g_01030, Syal.g_01029, Syal.g_01031
OG0002494	Syaq.g_01976	Syal.g_02768
OG0002496	Syaq.g_00703	Syal.g_01193
OG0002519	Syaq.g_00989	Syal.g_02139
OG0002521	Syaq.g_01684	Syal.g_00574
OG0002527	Syaq.g_00133	Syal.g_02559
OG0002528	Syaq.g_00131	Syal.g_02561
OG0002529	Syaq.g_01905	Syal.g_02531
OG0002533	Syaq.g_01926	Syal.g_02818
OG0002537	Syaq.g_02102	Syal.g_00945
OG0002538	Syaq.g_01353	Syal.g_00961
OG0002539	Syaq.g_01247	Syal.g_01084
OG0002541	Syaq.g_00575	Syal.g_00306
OG0002542	Syaq.g_02374	Syal.g_02450
OG0002543	Syaq.g_01249	Syal.g_01082
OG0002568	Syaq.g_01988	Syal.g_02756
OG0002569	Syaq.g_00704	Syal.g_01194
OG0002570	Syaq.g_00706	Syal.g_01197
OG0002577	Syaq.g_00486	Syal.g_00511
OG0002580	Syaq.g_01215	Syal.g_01129
OG0002589	Syaq.g_00104, Syaq.g_02717	Syal.g_02111
OG0002592	Syaq.g_01279	Syal.g_01032
OG0002593	Syaq.g_01732	Syal.g_02964
OG0002595	Syaq.g_01921	Syal.g_02596
OG0002597	Syaq.g_01632	Syal.g_00630
OG0002604	Syaq.g_01914	Syal.g_02568
OG0002607	Syaq.g_00441	Syal.g_00462
OG0002608	Syaq.g_02600	Syal.g_01808
OG0002609	Syaq.g_02405	Syal.g_02483
OG0002611	Syaq.g_00987	Syal.g_02140
OG0002612	Syaq.g_02650	Syal.g_01495
OG0002632	Syaq.g_01283	Syal.g_01033
OG0002636	Syaq.g_00336, Syaq.g_00337, Syaq.g_00335	Syal.g_01570
OG0002639	Syaq.g_01600	Syal.g_01535
OG0002640	Syaq.g_01040	Syal.g_02086, Syal.g_02513
OG0002641	Syaq.g_00702	Syal.g_01192
OG0002642	Syaq.g_00705	Syal.g_01196
OG0002643	Syaq.g_00106	Syal.g_02377
OG0002644	Syaq.g_02091	Syal.g_02627
OG0002645	Syaq.g_02092	Syal.g_02626
OG0002669	Syaq.g_00895	Syal.g_01368, Syal.g_01422
OG0002671	Syaq.g_01666	Syal.g_00593
OG0002674	Syaq.g_00589	Syal.g_00293
OG0002676	Syaq.g_01186	Syal.g_01112, Syal.g_01169
OG0002679	Syaq.g_02702	Syal.g_01848
OG0002680	Syaq.g_00052	Syal.g_01903
OG0002681	Syaq.g_02145	Syal.g_02092
OG0002685	Syaq.g_00078	Syal.g_02144
OG0002712	Syaq.g_02093	Syal.g_02625
OG0002713	Syaq.g_02094	Syal.g_02624
OG0002717	Syaq.g_01335	Syal.g_00977
OG0002723	Syaq.g_00480	Syal.g_01428
OG0002736	Syaq.g_00893	Syal.g_02275
OG0002751	Syaq.g_01846	Syal.g_02831
OG0002757	Syaq.g_00175	Syal.g_01729
OG0002760	Syaq.g_02015	Syal.g_02733
OG0002761	Syaq.g_02110	Syal.g_02610
OG0002798	Syaq.g_00239	Syal.g_01662
OG0002802	Syaq.g_02526	Syal.g_01949
OG0002803	Syaq.g_00344, Syaq.g_00345	Syal.g_01540
OG0002804	Syaq.g_02651	Syal.g_01496
OG0002849	Syaq.g_00270	Syal.g_01401
OG0002851	Syaq.g_02594	Syal.g_01802
OG0002857	Syaq.g_01792	Syal.g_02917
OG0002864	Syaq.g_01160	Syal.g_00498
OG0002866	Syaq.g_00176	Syal.g_01728
OG0002868	Syaq.g_01346	Syal.g_00019, Syal.g_02205
OG0002869	Syaq.g_02403	Syal.g_02481
OG0002870	Syaq.g_01538	Syal.g_00772
OG0002879	Syaq.g_02291	Syal.g_02160
OG0002880	Syaq.g_01326	Syal.g_01412
OG0002907	Syaq.g_01211	Syal.g_01133
OG0002909	Syaq.g_01870	Syal.g_02520
OG0002931	Syaq.g_02718	Syal.g_02110
OG0002934	Syaq.g_00096, Syaq.g_00140	Syal.g_00438
OG0002937	Syaq.g_00481	Syal.g_03002
OG0002951	Syaq.g_01000	Syal.g_01418
OG0002982	Syaq.g_00300	Syal.g_01598
OG0002989	Syaq.g_02127	Syal.g_02590, Syal.g_02591
OG0002998	Syaq.g_02131	Syal.g_02582
OG0003003	Syaq.g_02027	Syal.g_02121
OG0003004	Syaq.g_02733	Syal.g_01357
OG0003005	Syaq.g_01325	Syal.g_01411
OG0003033	Syaq.g_00945	Syal.g_01429
OG0003052	Syaq.g_00853	Syal.g_01295
OG0003100	Syaq.g_01001	Syal.g_01419
OG0003101	Syaq.g_00269	Syal.g_01402, Syal.g_01413
OG0003102	Syaq.g_00881	Syal.g_01322
OG0003109	Syaq.g_01906	Syal.g_02527
OG0003123	Syaq.g_00272, Syaq.g_00279, Syaq.g_00519	Syal.g_00543
OG0003125	Syaq.g_02142, Syaq.g_00697	Syal.g_00373
OG0003127	Syaq.g_00081	Syal.g_02075
OG0003128	Syaq.g_02324	Syal.g_02232
OG0003129	Syaq.g_01860	Syal.g_02554
OG0003149	Syaq.g_00318	Syal.g_01581
OG0003150	Syaq.g_00319	Syal.g_01580
OG0003192	Syaq.g_01293	Syal.g_02679
OG0003198	Syaq.g_02114	Syal.g_01217
OG0003264	Syaq.g_00894	Syal.g_01367, Syal.g_01421
OG0003280	Syaq.g_00520	Syal.g_00546, Syal.g_00544
OG0003286	Syaq.g_00332	Syal.g_01576
OG0003287	Syaq.g_00301	Syal.g_01597
OG0003288	Syaq.g_00178	Syal.g_01726
OG0003289	Syaq.g_00177	Syal.g_01727
OG0003495	Syaq.g_00908	Syal.g_01391
OG0003522	Syaq.g_00471	Syal.g_02088
OG0003531	Syaq.g_00900	Syal.g_01365
OG0003532	Syaq.g_00901	Syal.g_01366, Syal.g_01417
OG0003545	Syaq.g_01035	Syal.g_02138
OG0003878	Syaq.g_00084	Syal.g_02526
OG0003944	Syaq.g_02732	Syal.g_01356
OG0004331	Syaq.g_01855	Syal.g_01564
OG0004332	Syaq.g_00322	Syal.g_01584
OG0004411	Syaq.g_02150, Syaq.g_00338	Syal.g_01644
OG0005155	Syaq.g_00948	Syal.g_01430
OG0005173	Syaq.g_01871	Syal.g_03015
OG0005184	Syaq.g_00324	Syal.g_01369
OG0005188	Syaq.g_01900	Syal.g_02146
OG0005189	Syaq.g_01899	Syal.g_02147
OG0006177	Syaq.g_00796	Syal.g_02066
