Orthogroup	Syaq	Prbj
OG0001971	Syaq.g_01377	Prbj.g_01145
OG0001972	Syaq.g_01297	Prbj.g_00273
OG0001974	Syaq.g_01268	Prbj.g_01952
OG0001975	Syaq.g_02169	Prbj.g_01994
OG0001976	Syaq.g_02167	Prbj.g_01996
OG0001996	Syaq.g_01116	Prbj.g_01201
OG0001997	Syaq.g_01509	Prbj.g_00597
OG0001999	Syaq.g_01624	Prbj.g_00462
OG0002000	Syaq.g_01818	Prbj.g_02107
OG0002002	Syaq.g_00161	Prbj.g_02160
OG0002003	Syaq.g_02584	Prbj.g_00935
OG0002004	Syaq.g_01894	Prbj.g_00922
OG0002005	Syaq.g_02304	Prbj.g_00918
OG0002006	Syaq.g_02698	Prbj.g_01854
OG0002007	Syaq.g_02699	Prbj.g_01855
OG0002008	Syaq.g_02530	Prbj.g_02228
OG0002009	Syaq.g_02303	Prbj.g_02375
OG0002010	Syaq.g_00404	Prbj.g_00644
OG0002011	Syaq.g_00521	Prbj.g_00069
OG0002012	Syaq.g_01913	Prbj.g_01899, Prbj.g_00381
OG0002013	Syaq.g_01537	Prbj.g_01462
OG0002014	Syaq.g_00958	Prbj.g_01474
OG0002015	Syaq.g_00961	Prbj.g_01478
OG0002016	Syaq.g_01317	Prbj.g_00253
OG0002018	Syaq.g_01189	Prbj.g_02038
OG0002038	Syaq.g_00237	Prbj.g_00840
OG0002039	Syaq.g_00223	Prbj.g_00827
OG0002040	Syaq.g_00222	Prbj.g_00303
OG0002041	Syaq.g_02513	Prbj.g_02246
OG0002042	Syaq.g_02492	Prbj.g_02262
OG0002043	Syaq.g_02440	Prbj.g_02307
OG0002044	Syaq.g_02378	Prbj.g_02472
OG0002045	Syaq.g_00449	Prbj.g_00135
OG0002046	Syaq.g_00452	Prbj.g_00138
OG0002047	Syaq.g_00532	Prbj.g_00062
OG0002048	Syaq.g_00583	Prbj.g_00369
OG0002050	Syaq.g_00743	Prbj.g_01387
OG0002051	Syaq.g_01388	Prbj.g_00508
OG0002052	Syaq.g_02551	Prbj.g_01983
OG0002053	Syaq.g_02548	Prbj.g_01989
OG0002113	Syaq.g_01112	Prbj.g_01206
OG0002115	Syaq.g_01680	Prbj.g_00866
OG0002118	Syaq.g_00170	Prbj.g_01902
OG0002119	Syaq.g_01329	Prbj.g_00015
OG0002120	Syaq.g_02714	Prbj.g_00674
OG0002121	Syaq.g_01890	Prbj.g_01122
OG0002122	Syaq.g_02583	Prbj.g_00934
OG0002124	Syaq.g_02406	Prbj.g_02494
OG0002126	Syaq.g_00960	Prbj.g_01476
OG0002128	Syaq.g_02211	Prbj.g_01993
OG0002130	Syaq.g_00295	Prbj.g_01726
OG0002159	Syaq.g_01041	Prbj.g_01811
OG0002160	Syaq.g_02573	Prbj.g_00189
OG0002162	Syaq.g_01959	Prbj.g_01804
OG0002167	Syaq.g_01536	Prbj.g_00915
OG0002168	Syaq.g_02696	Prbj.g_01852
OG0002169	Syaq.g_00533	Prbj.g_00061
OG0002171	Syaq.g_00956	Prbj.g_01472
OG0002173	Syaq.g_01331	Prbj.g_00239
OG0002174	Syaq.g_01219	Prbj.g_02011
OG0002231	Syaq.g_00286	Prbj.g_00916
OG0002233	Syaq.g_02109	Prbj.g_00903
OG0002235	Syaq.g_02321	Prbj.g_02390
OG0002236	Syaq.g_02225	Prbj.g_02510
OG0002237	Syaq.g_02075	Prbj.g_02567
OG0002238	Syaq.g_00135	Prbj.g_00796
OG0002241	Syaq.g_00453	Prbj.g_00139
OG0002242	Syaq.g_00957	Prbj.g_01473
OG0002243	Syaq.g_01280	Prbj.g_01937
OG0002277	Syaq.g_01075	Prbj.g_01240
OG0002279	Syaq.g_01485	Prbj.g_00622
OG0002280	Syaq.g_01828	Prbj.g_02116
OG0002281	Syaq.g_01965	Prbj.g_01799
OG0002288	Syaq.g_00376	Prbj.g_01065
OG0002289	Syaq.g_00455	Prbj.g_00141
OG0002292	Syaq.g_01366	Prbj.g_01156
OG0002328	Syaq.g_01504	Prbj.g_00602
OG0002330	Syaq.g_02597	Prbj.g_00748
OG0002331	Syaq.g_00339	Prbj.g_00761
OG0002332	Syaq.g_00134	Prbj.g_00795
OG0002333	Syaq.g_00136	Prbj.g_00797
OG0002334	Syaq.g_00363	Prbj.g_01048
OG0002335	Syaq.g_00377	Prbj.g_01066
OG0002336	Syaq.g_00439	Prbj.g_00126
OG0002337	Syaq.g_00755	Prbj.g_01398
OG0002338	Syaq.g_00964	Prbj.g_01479
OG0002339	Syaq.g_00973	Prbj.g_01491
OG0002343	Syaq.g_00713	Prbj.g_01344
OG0002382	Syaq.g_01781	Prbj.g_01621
OG0002388	Syaq.g_00461	Prbj.g_00145
OG0002390	Syaq.g_01371, Syaq.g_01372	Prbj.g_01150
OG0002391	Syaq.g_01461	Prbj.g_00197
OG0002394	Syaq.g_01285	Prbj.g_01929
OG0002430	Syaq.g_01832	Prbj.g_02121
OG0002431	Syaq.g_01831	Prbj.g_02120
OG0002432	Syaq.g_01282, Syaq.g_00276	Prbj.g_01932
OG0002440	Syaq.g_00064	Prbj.g_02211
OG0002446	Syaq.g_02537	Prbj.g_00124
OG0002447	Syaq.g_00454	Prbj.g_00140
OG0002449	Syaq.g_01190	Prbj.g_02037
OG0002450	Syaq.g_01164	Prbj.g_02061
OG0002492	Syaq.g_01284	Prbj.g_01930
OG0002494	Syaq.g_01976	Prbj.g_01681
OG0002496	Syaq.g_00703	Prbj.g_02445
OG0002498	Syaq.g_00510	Prbj.g_01816, Prbj.g_01319
OG0002566	Syaq.g_01640	Prbj.g_00474
OG0002568	Syaq.g_01988	Prbj.g_01773
OG0002569	Syaq.g_00704	Prbj.g_02446
OG0002570	Syaq.g_00706	Prbj.g_02448
OG0002571	Syaq.g_02216	Prbj.g_02520
OG0002572	Syaq.g_02022	Prbj.g_02543
OG0002573	Syaq.g_01897	Prbj.g_01060
OG0002574	Syaq.g_00460	Prbj.g_00144
OG0002575	Syaq.g_00462	Prbj.g_00146
OG0002576	Syaq.g_00463	Prbj.g_00147
OG0002577	Syaq.g_00486	Prbj.g_00115
OG0002580	Syaq.g_01215	Prbj.g_02018
OG0002593	Syaq.g_01732	Prbj.g_02700
OG0002632	Syaq.g_01283	Prbj.g_01931
OG0002634	Syaq.g_01582	Prbj.g_02611
OG0002636	Syaq.g_00336, Syaq.g_00337, Syaq.g_00335	Prbj.g_00032
OG0002638	Syaq.g_02592	Prbj.g_01091
OG0002639	Syaq.g_01600	Prbj.g_00950
OG0002641	Syaq.g_00702	Prbj.g_02444
OG0002642	Syaq.g_00705	Prbj.g_02447
OG0002643	Syaq.g_00106	Prbj.g_02456
OG0002644	Syaq.g_02091	Prbj.g_02582
OG0002645	Syaq.g_02092	Prbj.g_02583
OG0002667	Syaq.g_00086	Prbj.g_00727
OG0002712	Syaq.g_02093	Prbj.g_02584
OG0002713	Syaq.g_02094	Prbj.g_02588
OG0002716	Syaq.g_00716	Prbj.g_01348
OG0002717	Syaq.g_01335	Prbj.g_00236
OG0002733	Syaq.g_00011	Prbj.g_00555
OG0002798	Syaq.g_00239	Prbj.g_00841
OG0002799	Syaq.g_01924	Prbj.g_02629
OG0002802	Syaq.g_02526	Prbj.g_02233
OG0002803	Syaq.g_00344, Syaq.g_00345	Prbj.g_02542
OG0002842	Syaq.g_01281	Prbj.g_01935
OG0002909	Syaq.g_01870	Prbj.g_00709
OG0002910	Syaq.g_00505	Prbj.g_00770
OG0002913	Syaq.g_02556	Prbj.g_01987
OG0002914	Syaq.g_02569	Prbj.g_01988
OG0003052	Syaq.g_00853	Prbj.g_01434
