Orthogroup	Syan	Syaf
OG0001969	Syan.g_01989	Syaf.g_00278
OG0001970	Syan.g_02280	Syaf.g_00859
OG0001971	Syan.g_03062	Syaf.g_00782
OG0001972	Syan.g_01532	Syaf.g_00703
OG0001974	Syan.g_00279	Syaf.g_00650
OG0001975	Syan.g_01145	Syaf.g_01620
OG0001976	Syan.g_01143	Syaf.g_01622
OG0001978	Syan.g_01808	Syaf.g_00202, Syaf.g_00199, Syaf.g_00200
OG0001979	Syan.g_00402	Syaf.g_01474
OG0001980	Syan.g_02152	Syaf.g_00033
OG0001981	Syan.g_00218	Syaf.g_00750, Syaf.g_00744, Syaf.g_02227
OG0001990	Syan.g_01660	Syaf.g_00536
OG0001993	Syan.g_00019	Syaf.g_02353
OG0001994	Syan.g_00020	Syaf.g_02354
OG0001995	Syan.g_02683	Syaf.g_01487
OG0001996	Syan.g_01746	Syaf.g_00464
OG0001997	Syan.g_02953	Syaf.g_00925
OG0001999	Syan.g_01453	Syaf.g_01184
OG0002000	Syan.g_01195	Syaf.g_02677
OG0002002	Syan.g_02590	Syaf.g_01567
OG0002004	Syan.g_00433, Syan.g_02359, Syan.g_02490	Syaf.g_02764
OG0002006	Syan.g_02104, Syan.g_03107	Syaf.g_01405
OG0002007	Syan.g_00310	Syaf.g_01404
OG0002008	Syan.g_00627	Syaf.g_01916
OG0002009	Syan.g_00726	Syaf.g_02084
OG0002010	Syan.g_02819	Syaf.g_02454
OG0002011	Syan.g_02576	Syaf.g_02799
OG0002013	Syan.g_02930	Syaf.g_00341
OG0002014	Syan.g_01958	Syaf.g_00328
OG0002016	Syan.g_03114	Syaf.g_00722
OG0002017	Syan.g_01624	Syaf.g_00599
OG0002018	Syan.g_01658	Syaf.g_00538
OG0002020	Syan.g_01671	Syaf.g_00544
OG0002021	Syan.g_01673	Syaf.g_00546
OG0002022	Syan.g_01674	Syaf.g_00549
OG0002023	Syan.g_01675	Syaf.g_00550
OG0002024	Syan.g_01667	Syaf.g_00556
OG0002029	Syan.g_02340	Syaf.g_01511
OG0002037	Syan.g_02857	Syaf.g_02723
OG0002039	Syan.g_02665	Syaf.g_01312
OG0002040	Syan.g_02663	Syaf.g_01313
OG0002041	Syan.g_00596	Syaf.g_01898
OG0002042	Syan.g_00572	Syaf.g_01869
OG0002043	Syan.g_00483	Syaf.g_01800
OG0002044	Syan.g_00652	Syaf.g_01390
OG0002046	Syan.g_02870	Syaf.g_02510
OG0002047	Syan.g_02314	Syaf.g_02809
OG0002048	Syan.g_02169	Syaf.g_00072
OG0002049	Syan.g_02128	Syaf.g_00153
OG0002050	Syan.g_02042	Syaf.g_00224
OG0002051	Syan.g_03047	Syaf.g_00796
OG0002053	Syan.g_00069	Syaf.g_02170
OG0002054	Syan.g_01668	Syaf.g_00557
OG0002055	Syan.g_01664	Syaf.g_00554
OG0002056	Syan.g_02007	Syaf.g_00261
OG0002111	Syan.g_00413	Syaf.g_02492
OG0002113	Syan.g_01741	Syaf.g_00459
OG0002115	Syan.g_01391	Syaf.g_01045
OG0002116	Syan.g_01366	Syaf.g_01076
OG0002117	Syan.g_02673	Syaf.g_01305
OG0002118	Syan.g_02599	Syaf.g_01577
OG0002123	Syan.g_00321	Syaf.g_01978
OG0002124	Syan.g_00400	Syaf.g_01342
OG0002127	Syan.g_03001, Syan.g_02264, Syan.g_03002	Syaf.g_00840
OG0002128	Syan.g_02541	Syaf.g_01619
OG0002129	Syan.g_01329	Syaf.g_02430
OG0002130	Syan.g_01211	Syaf.g_01256
OG0002131	Syan.g_01672	Syaf.g_00545
OG0002132	Syan.g_01663	Syaf.g_00553
OG0002133	Syan.g_01665	Syaf.g_00555
OG0002134	Syan.g_01917	Syaf.g_00371
OG0002135	Syan.g_01437	Syaf.g_01003
OG0002136	Syan.g_01436	Syaf.g_01004
OG0002138	Syan.g_02671	Syaf.g_01476
OG0002139	Syan.g_02551	Syaf.g_01550
OG0002142	Syan.g_01292	Syaf.g_02395
OG0002143	Syan.g_00538	Syaf.g_02802
OG0002144	Syan.g_01138	Syaf.g_00147
OG0002154	Syan.g_00846	Syaf.g_00843
OG0002159	Syan.g_02957	Syaf.g_00400, Syaf.g_00943
OG0002160	Syan.g_01474	Syaf.g_01485
OG0002163	Syan.g_01588	Syaf.g_00623
OG0002167	Syan.g_02931	Syaf.g_02647
OG0002168	Syan.g_03109	Syaf.g_01407
OG0002169	Syan.g_02313	Syaf.g_02810
OG0002170	Syan.g_02148	Syaf.g_00027
OG0002172	Syan.g_01517	Syaf.g_00718
OG0002174	Syan.g_01153	Syaf.g_00598
OG0002178	Syan.g_01662	Syaf.g_00552
OG0002179	Syan.g_01939	Syaf.g_00352
OG0002180	Syan.g_02016	Syaf.g_00252
OG0002181	Syan.g_02045	Syaf.g_00221
OG0002182	Syan.g_01370	Syaf.g_00203
OG0002183	Syan.g_02944	Syaf.g_00934
OG0002184	Syan.g_02940	Syaf.g_00937
OG0002185	Syan.g_02924	Syaf.g_00946
OG0002186	Syan.g_01435	Syaf.g_01005
OG0002187	Syan.g_01434	Syaf.g_01006
OG0002188	Syan.g_01394	Syaf.g_01042
OG0002189	Syan.g_01393	Syaf.g_01043
OG0002190	Syan.g_01352	Syaf.g_01090
OG0002191	Syan.g_02391	Syaf.g_01212
OG0002192	Syan.g_02664	Syaf.g_01315
OG0002194	Syan.g_02577	Syaf.g_01554
OG0002196	Syan.g_00705	Syaf.g_02062
OG0002197	Syan.g_00605	Syaf.g_01906
OG0002198	Syan.g_00793	Syaf.g_02290
OG0002199	Syan.g_00798	Syaf.g_02295
OG0002200	Syan.g_01275	Syaf.g_02416
OG0002201	Syan.g_01017	Syaf.g_02551
OG0002202	Syan.g_01016	Syaf.g_02552
OG0002203	Syan.g_01015	Syaf.g_02553
OG0002204	Syan.g_00959	Syaf.g_02570
OG0002205	Syan.g_00883	Syaf.g_02587
OG0002206	Syan.g_00269, Syan.g_00873	Syaf.g_02603
OG0002207	Syan.g_00863	Syaf.g_02613
OG0002208	Syan.g_02769	Syaf.g_02730
OG0002209	Syan.g_02136	Syaf.g_00015
OG0002210	Syan.g_02161	Syaf.g_00064
OG0002211	Syan.g_02207	Syaf.g_00101
OG0002212	Syan.g_01550	Syaf.g_00663
OG0002213	Syan.g_01554	Syaf.g_00658
OG0002214	Syan.g_01689	Syaf.g_00522
OG0002231	Syan.g_00837	Syaf.g_01265
OG0002239	Syan.g_01177	Syaf.g_01623
OG0002241	Syan.g_02871	Syaf.g_02512
OG0002243	Syan.g_03098	Syaf.g_00667
OG0002244	Syan.g_00387	Syaf.g_01663
OG0002245	Syan.g_00536	Syaf.g_02800
OG0002247	Syan.g_00877	Syaf.g_02594
OG0002248	Syan.g_00727	Syaf.g_01466
OG0002250	Syan.g_02945	Syaf.g_00933
OG0002251	Syan.g_01348	Syaf.g_01094
OG0002253	Syan.g_01201	Syaf.g_01266
OG0002254	Syan.g_00346	Syaf.g_01949
OG0002255	Syan.g_00587	Syaf.g_01890
OG0002257	Syan.g_00407	Syaf.g_02266
OG0002258	Syan.g_00958	Syaf.g_02571
OG0002259	Syan.g_01162	Syaf.g_02650
OG0002260	Syan.g_02550	Syaf.g_01549
OG0002281	Syan.g_00885	Syaf.g_02586
OG0002285	Syan.g_00499	Syaf.g_01812
OG0002289	Syan.g_02873	Syaf.g_02514
OG0002290	Syan.g_00113	Syaf.g_01600
OG0002291	Syan.g_03057	Syaf.g_00787
OG0002296	Syan.g_02814	Syaf.g_02449
OG0002297	Syan.g_01266	Syaf.g_01493
OG0002298	Syan.g_00582	Syaf.g_01886
OG0002299	Syan.g_00545	Syaf.g_01841
OG0002300	Syan.g_00134	Syaf.g_01749
OG0002301	Syan.g_00426	Syaf.g_02326
OG0002302	Syan.g_02785	Syaf.g_02745
OG0002303	Syan.g_00537	Syaf.g_02801
OG0002305	Syan.g_02979	Syaf.g_00898
OG0002306	Syan.g_00129	Syaf.g_00551
OG0002309	Syan.g_00377	Syaf.g_01382
OG0002328	Syan.g_02961	Syaf.g_00920
OG0002330	Syan.g_00288	Syaf.g_01624
OG0002339	Syan.g_02261	Syaf.g_00342
OG0002343	Syan.g_02093	Syaf.g_00189
OG0002351	Syan.g_01990	Syaf.g_00277
OG0002352	Syan.g_00287, Syan.g_02415	Syaf.g_01300
OG0002353	Syan.g_00677	Syaf.g_02036
OG0002354	Syan.g_00566	Syaf.g_01862
OG0002355	Syan.g_00649	Syaf.g_01999
OG0002356	Syan.g_02877	Syaf.g_02529
OG0002357	Syan.g_01388	Syaf.g_00595
OG0002358	Syan.g_02394	Syaf.g_01211
OG0002359	Syan.g_02822	Syaf.g_02457
OG0002360	Syan.g_00143	Syaf.g_02205
OG0002396	Syan.g_02234	Syaf.g_00128
OG0002404	Syan.g_02089	Syaf.g_01968
OG0002405	Syan.g_00478	Syaf.g_01797
OG0002406	Syan.g_00349	Syaf.g_02236
OG0002407	Syan.g_00784	Syaf.g_01668
OG0002408	Syan.g_00457	Syaf.g_02261
OG0002409	Syan.g_01620	Syaf.g_00602
OG0002410	Syan.g_01681	Syaf.g_02248
OG0002411	Syan.g_00655	Syaf.g_01393
OG0002443	Syan.g_00620	Syaf.g_00738
OG0002449	Syan.g_01657	Syaf.g_00539
OG0002452	Syan.g_01655	Syaf.g_00541
OG0002458	Syan.g_00083	Syaf.g_00564
OG0002459	Syan.g_00081	Syaf.g_00566
OG0002460	Syan.g_00080	Syaf.g_00567
OG0002466	Syan.g_01475	Syaf.g_01158
OG0002468	Syan.g_02559	Syaf.g_01552
OG0002469	Syan.g_02597	Syaf.g_01575
OG0002470	Syan.g_00154	Syaf.g_01628
OG0002471	Syan.g_00522	Syaf.g_01718
OG0002474	Syan.g_00368	Syaf.g_00148
OG0002475	Syan.g_02821	Syaf.g_02456
OG0002476	Syan.g_00318	Syaf.g_01670
OG0002498	Syan.g_00261	Syaf.g_00395
OG0002519	Syan.g_01934	Syaf.g_00356
OG0002520	Syan.g_01420	Syaf.g_01020
OG0002529	Syan.g_00458	Syaf.g_01719
OG0002531	Syan.g_00220, Syan.g_00219	Syaf.g_02225
OG0002537	Syan.g_03070	Syaf.g_00774
OG0002540	Syan.g_00084	Syaf.g_00563
OG0002541	Syan.g_02162	Syaf.g_00065
OG0002542	Syan.g_00109	Syaf.g_01222
OG0002547	Syan.g_00403	Syaf.g_02532
OG0002568	Syan.g_01735	Syaf.g_00973
OG0002581	Syan.g_02800	Syaf.g_02010, Syaf.g_01870
OG0002591	Syan.g_00132	Syaf.g_01540
OG0002597	Syan.g_01447	Syaf.g_01753
OG0002603	Syan.g_00182	Syaf.g_02255
OG0002610	Syan.g_02146	Syaf.g_00025
OG0002611	Syan.g_01936	Syaf.g_02171, Syaf.g_00354
OG0002647	Syan.g_01546	Syaf.g_00685
OG0002667	Syan.g_02838	Syaf.g_02254
OG0002675	Syan.g_00548	Syaf.g_00149
OG0002683	Syan.g_02864, Syan.g_02862	Syaf.g_02518
OG0002684	Syan.g_03097, Syan.g_01593	Syaf.g_00618
OG0002685	Syan.g_00447	Syaf.g_01699
OG0002705	Syan.g_02786	Syaf.g_00971
OG0002731	Syan.g_00342	Syaf.g_01092
OG0002737	Syan.g_01454	Syaf.g_01183
OG0002752	Syan.g_01608	Syaf.g_00548
OG0002756	Syan.g_00427	Syaf.g_01520
OG0002799	Syan.g_00112	Syaf.g_01347
OG0002870	Syan.g_02929	Syaf.g_00340
OG0002874	Syan.g_00982	Syaf.g_02435
OG0002875	Syan.g_00983	Syaf.g_02436
OG0002876	Syan.g_00985	Syaf.g_02438
OG0002877	Syan.g_00987	Syaf.g_02440
OG0002878	Syan.g_00988	Syaf.g_02441
OG0002965	Syan.g_01536	Syaf.g_01655
OG0002991	Syan.g_00984	Syaf.g_02437
OG0002992	Syan.g_00986	Syaf.g_02439
OG0002995	Syan.g_00410	Syaf.g_01657
OG0003068	Syan.g_01809	Syaf.g_00201
OG0003131	Syan.g_00025	Syaf.g_02342
OG0003134	Syan.g_02935	Syaf.g_00396
OG0003147	Syan.g_01498, Syan.g_02447	Syaf.g_01831
OG0003214	Syan.g_02073	Syaf.g_00696
OG0003306	Syan.g_02866	Syaf.g_02520
OG0003545	Syan.g_00093	Syaf.g_02214
OG0003569	Syan.g_01537, Syan.g_01538	Syaf.g_00690
OG0003572	Syan.g_03093	Syaf.g_02541
OG0003880	Syan.g_00026	Syaf.g_02343
OG0003881	Syan.g_00030	Syaf.g_02345
OG0003882	Syan.g_00036	Syaf.g_02346
OG0003922	Syan.g_01080	Syaf.g_00303
OG0003926	Syan.g_01142	Syaf.g_00508
OG0003933	Syan.g_00408	Syaf.g_02763
OG0004346	Syan.g_00027	Syaf.g_02200, Syaf.g_00629
OG0004387	Syan.g_01327	Syaf.g_00975
OG0004394	Syan.g_02865	Syaf.g_02519, Syaf.g_02522
OG0005126	Syan.g_00045	Syaf.g_01505
OG0005138	Syan.g_01492, Syan.g_02453	Syaf.g_02149
OG0006018	Syan.g_00139	Syaf.g_02174
OG0006019	Syan.g_00140	Syaf.g_02175
OG0006020	Syan.g_00141	Syaf.g_02176
OG0006021	Syan.g_01025	Syaf.g_02194
OG0006023	Syan.g_00142	Syaf.g_02203
