Orthogroup	Syan	Syas
OG0002117	Syan.g_02673	Syas.g_02864
OG0002123	Syan.g_00321	Syas.g_00177
OG0002129	Syan.g_01329	Syas.g_02752
OG0002130	Syan.g_01211	Syas.g_02856
OG0002131	Syan.g_01672	Syas.g_01988
OG0002133	Syan.g_01665	Syas.g_01984
OG0002134	Syan.g_01917	Syas.g_02175
OG0002135	Syan.g_01437	Syas.g_02651
OG0002136	Syan.g_01436	Syas.g_02652
OG0002138	Syan.g_02671	Syas.g_00386
OG0002139	Syan.g_02551	Syas.g_01065
OG0002142	Syan.g_01292	Syas.g_02802
OG0002143	Syan.g_00538	Syas.g_02248
OG0002144	Syan.g_01138	Syas.g_00956
OG0002145	Syan.g_00825, Syan.g_00824	Syas.g_00756
OG0002159	Syan.g_02957	Syas.g_02441
OG0002160	Syan.g_01474	Syas.g_02576
OG0002163	Syan.g_01588	Syas.g_01913
OG0002166	Syan.g_02512	Syas.g_00144
OG0002166	Syan.g_02676	Syas.g_01056
OG0002167	Syan.g_02931	Syas.g_00168
OG0002169	Syan.g_02313	Syas.g_01515
OG0002170	Syan.g_02148	Syas.g_01545
OG0002172	Syan.g_01517	Syas.g_01833
OG0002173	Syan.g_03104	Syas.g_02232
OG0002174	Syan.g_01153	Syas.g_01947
OG0002178	Syan.g_01662	Syas.g_01981
OG0002179	Syan.g_01939	Syas.g_02196
OG0002180	Syan.g_02016	Syas.g_01760
OG0002181	Syan.g_02045	Syas.g_01726
OG0002182	Syan.g_01370	Syas.g_02712
OG0002183	Syan.g_02944	Syas.g_02472
OG0002184	Syan.g_02940	Syas.g_02476
OG0002185	Syan.g_02924	Syas.g_02504
OG0002186	Syan.g_01435	Syas.g_02653
OG0002187	Syan.g_01434	Syas.g_02654
OG0002188	Syan.g_01394	Syas.g_02689
OG0002189	Syan.g_01393	Syas.g_02690
OG0002190	Syan.g_01352	Syas.g_02730
OG0002191	Syan.g_02391	Syas.g_00477
OG0002192	Syan.g_02664	Syas.g_01140
OG0002194	Syan.g_02577	Syas.g_01068
OG0002195	Syan.g_00736	Syas.g_00669
OG0002196	Syan.g_00705	Syas.g_00611
OG0002197	Syan.g_00605	Syas.g_00544
OG0002198	Syan.g_00793	Syas.g_00722
OG0002199	Syan.g_00798	Syas.g_00728
OG0002200	Syan.g_01275	Syas.g_02819
OG0002201	Syan.g_01017	Syas.g_00860
OG0002202	Syan.g_01016	Syas.g_00859
OG0002203	Syan.g_01015	Syas.g_00858
OG0002204	Syan.g_00959	Syas.g_00843
OG0002205	Syan.g_00883	Syas.g_00820
OG0002206	Syan.g_00269	Syas.g_00809, Syas.g_02759
OG0002207	Syan.g_00863	Syas.g_00799
OG0002208	Syan.g_02769	Syas.g_01258
OG0002209	Syan.g_02136	Syas.g_01533
OG0002210	Syan.g_02161	Syas.g_01559
OG0002211	Syan.g_02207	Syas.g_01597
OG0002212	Syan.g_01550	Syas.g_01874
OG0002213	Syan.g_01554	Syas.g_00922
OG0002214	Syan.g_01689	Syas.g_02005
OG0002227	Syan.g_00243	Syas.g_01904
OG0002229	Syan.g_01871	Syas.g_02128
OG0002230	Syan.g_01085, Syan.g_01836	Syas.g_02622
OG0002231	Syan.g_00837	Syas.g_01444
OG0002235	Syan.g_00710	Syas.g_00616
OG0002239	Syan.g_01177	Syas.g_00024
OG0002241	Syan.g_02871	Syas.g_01347
OG0002244	Syan.g_00387	Syas.g_00244
OG0002245	Syan.g_00536	Syas.g_02246
OG0002247	Syan.g_00877	Syas.g_00813
OG0002248	Syan.g_00727	Syas.g_00986
OG0002250	Syan.g_02945	Syas.g_02471
OG0002251	Syan.g_01348	Syas.g_02733
OG0002253	Syan.g_01201	Syas.g_02866
OG0002254	Syan.g_00346	Syas.g_00200
OG0002255	Syan.g_00587	Syas.g_00528
OG0002257	Syan.g_00407	Syas.g_01101
OG0002258	Syan.g_00958	Syas.g_00842
OG0002259	Syan.g_01162	Syas.g_00067
OG0002260	Syan.g_02550	Syas.g_01064
OG0002274	Syan.g_01104	Syas.g_02624
OG0002277	Syan.g_01707	Syas.g_02105
OG0002280	Syan.g_01185	Syas.g_00014
OG0002285	Syan.g_00499	Syas.g_00418
OG0002288	Syan.g_00211	Syas.g_00249
OG0002289	Syan.g_02873	Syas.g_01349
OG0002292	Syan.g_03073	Syas.g_02280
OG0002297	Syan.g_01266	Syas.g_02828
OG0002298	Syan.g_00582	Syas.g_00506
OG0002299	Syan.g_00545	Syas.g_02253
OG0002301	Syan.g_00426	Syas.g_01416
OG0002302	Syan.g_02785	Syas.g_01273
OG0002303	Syan.g_00537	Syas.g_02247
OG0002305	Syan.g_02979	Syas.g_02417
OG0002308	Syan.g_00699	Syas.g_00605
OG0002309	Syan.g_00377	Syas.g_00234
OG0002330	Syan.g_00288	Syas.g_00035
OG0002335	Syan.g_00263	Syas.g_00357
OG0002343	Syan.g_02093	Syas.g_01691
OG0002352	Syan.g_00287, Syan.g_02415	Syas.g_00978
OG0002354	Syan.g_00566	Syas.g_00462
OG0002355	Syan.g_00649	Syas.g_00484
OG0002357	Syan.g_01388	Syas.g_02694
OG0002359	Syan.g_02822	Syas.g_01295
OG0002360	Syan.g_00143	Syas.g_00981
OG0002360	Syan.g_00028	Syas.g_02264
OG0002364	Syan.g_00481	Syas.g_00402
OG0002382	Syan.g_02755	Syas.g_01244
OG0002389	Syan.g_02178	Syas.g_01570
OG0002396	Syan.g_02234	Syas.g_01624
OG0002402	Syan.g_00308	Syas.g_00990
OG0002404	Syan.g_02089	Syas.g_01695
OG0002408	Syan.g_00457	Syas.g_00825
OG0002409	Syan.g_01620	Syas.g_01941
OG0002410	Syan.g_01681	Syas.g_01997
OG0002411	Syan.g_00655	Syas.g_00564
OG0002430	Syan.g_01277	Syas.g_02816
OG0002431	Syan.g_01278	Syas.g_02815
OG0002440	Syan.g_00038	Syas.g_00217
OG0002443	Syan.g_00620	Syas.g_00470
OG0002447	Syan.g_02872	Syas.g_01348
OG0002449	Syan.g_01657	Syas.g_01975
OG0002452	Syan.g_01655	Syas.g_01976
OG0002458	Syan.g_00083	Syas.g_01033
OG0002459	Syan.g_00081	Syas.g_01036
OG0002460	Syan.g_00080	Syas.g_01035
OG0002466	Syan.g_01475	Syas.g_02575
OG0002469	Syan.g_02597	Syas.g_01085
OG0002474	Syan.g_00368	Syas.g_00224
OG0002494	Syan.g_00953	Syas.g_00838
OG0002495	Syan.g_00177	Syas.g_02299
OG0002519	Syan.g_01934	Syas.g_00963
OG0002527	Syan.g_00439	Syas.g_02762
OG0002528	Syan.g_00437	Syas.g_02760
OG0002529	Syan.g_00458	Syas.g_00055
OG0002530	Syan.g_00894	Syas.g_01458
OG0002531	Syan.g_00220	Syas.g_00274
OG0002537	Syan.g_03070	Syas.g_02284
OG0002540	Syan.g_00084	Syas.g_01032
OG0002541	Syan.g_02162	Syas.g_01560
OG0002547	Syan.g_00403	Syas.g_00292
OG0002548	Syan.g_02357, Syan.g_00914, Syan.g_00973, Syan.g_00932	Syas.g_01916
OG0002566	Syan.g_00976	Syas.g_00160
OG0002571	Syan.g_01152	Syas.g_00165
OG0002572	Syan.g_00204	Syas.g_00156
OG0002592	Syan.g_01541	Syas.g_01868
OG0002593	Syan.g_02412	Syas.g_01437
OG0002601	Syan.g_00438	Syas.g_02761
OG0002602	Syan.g_00417	Syas.g_00128
OG0002607	Syan.g_02845	Syas.g_01332
OG0002610	Syan.g_02146	Syas.g_01543
OG0002611	Syan.g_01936	Syas.g_02193
OG0002612	Syan.g_02533	Syas.g_00885
OG0002613	Syan.g_01057	Syas.g_02482
OG0002634	Syan.g_02427	Syas.g_02558
OG0002635	Syan.g_00014	Syas.g_00117
OG0002637	Syan.g_00962	Syas.g_00895
OG0002666	Syan.g_02479, Syan.g_02473, Syan.g_02547, Syan.g_01485, Syan.g_02472, Syan.g_02478, Syan.g_02546	Syas.g_01383
OG0002667	Syan.g_02838	Syas.g_01855
OG0002668	Syan.g_00828	Syas.g_00079, Syas.g_01447
OG0002670	Syan.g_01495, Syan.g_02450	Syas.g_01165
OG0002675	Syan.g_00548	Syas.g_02310
OG0002677	Syan.g_02050	Syas.g_01721
OG0002678	Syan.g_02632	Syas.g_00653
OG0002679	Syan.g_00446	Syas.g_01054
OG0002680	Syan.g_00348	Syas.g_00202
OG0002681	Syan.g_00197	Syas.g_02256
OG0002683	Syan.g_02864, Syan.g_02862	Syas.g_01358
OG0002684	Syan.g_03097	Syas.g_00348, Syas.g_00347, Syas.g_02812
OG0002685	Syan.g_00447	Syas.g_00513
OG0002686	Syan.g_01075, Syan.g_00158, Syan.g_01264, Syan.g_02355, Syan.g_02892, Syan.g_00167, Syan.g_02529, Syan.g_01056, Syan.g_02891	Syas.g_02486
OG0002720	Syan.g_00725, Syan.g_01035	Syas.g_00630
OG0002730	Syan.g_01497, Syan.g_02448	Syas.g_02772
OG0002731	Syan.g_00342	Syas.g_00197
OG0002735	Syan.g_00270	Syas.g_02544
OG0002743	Syan.g_00251	Syas.g_01400
OG0002750	Syan.g_00266	Syas.g_01482
OG0002752	Syan.g_01608	Syas.g_00760
OG0002753	Syan.g_00513	Syas.g_00958
OG0002755	Syan.g_02554	Syas.g_00087
OG0002760	Syan.g_01027	Syas.g_00870
OG0002763	Syan.g_01157	Syas.g_01486
OG0002764	Syan.g_00406, Syan.g_02492	Syas.g_00387
OG0002765	Syan.g_02342	Syas.g_02779
OG0002799	Syan.g_00112	Syas.g_00370
OG0002800	Syan.g_00414	Syas.g_00131
OG0002801	Syan.g_00311	Syas.g_00987
OG0002870	Syan.g_02929	Syas.g_02498
OG0002873	Syan.g_01051	Syas.g_01323
OG0002874	Syan.g_00982	Syas.g_00378
OG0002875	Syan.g_00983	Syas.g_00379
OG0002876	Syan.g_00985	Syas.g_00381
OG0002877	Syan.g_00987	Syas.g_00383
OG0002878	Syan.g_00988	Syas.g_00384
OG0002880	Syan.g_01816	Syas.g_01812
OG0002883	Syan.g_02790	Syas.g_00638
OG0002906	Syan.g_02682	Syas.g_00115
OG0002913	Syan.g_00068	Syas.g_01714
OG0002914	Syan.g_00053	Syas.g_02757
OG0002952	Syan.g_01496, Syan.g_02449	Syas.g_01166
OG0002991	Syan.g_00984	Syas.g_00380
OG0002992	Syan.g_00986	Syas.g_00382
OG0002996	Syan.g_03096	Syas.g_02238
OG0002998	Syan.g_00644	Syas.g_00355
OG0002999	Syan.g_02647	Syas.g_01125
OG0003000	Syan.g_01331	Syas.g_02750
OG0003003	Syan.g_00049	Syas.g_00932
OG0003005	Syan.g_01817	Syas.g_01811
OG0003007	Syan.g_00280	Syas.g_00962
OG0003063	Syan.g_01834	Syas.g_02119
OG0003066	Syan.g_02796, Syan.g_02004	Syas.g_01339
OG0003068	Syan.g_01809	Syas.g_01152
OG0003090	Syan.g_01956, Syan.g_01960	Syas.g_02619
OG0003128	Syan.g_00707	Syas.g_00614
OG0003135	Syan.g_03072	Syas.g_02281
OG0003136	Syan.g_01034	Syas.g_00392
OG0003141	Syan.g_02858	Syas.g_00061
OG0003147	Syan.g_01498, Syan.g_02447	Syas.g_01485
OG0003152	Syan.g_02385, Syan.g_02383	Syas.g_00344, Syas.g_00923, Syas.g_00415
OG0003216	Syan.g_01872	Syas.g_02129
OG0003224	Syan.g_01670	Syas.g_00366
OG0003258	Syan.g_01117	Syas.g_02630
OG0003261	Syan.g_01856, Syan.g_02557	Syas.g_00049
OG0003281	Syan.g_02413	Syas.g_02255
OG0003282	Syan.g_02414	Syas.g_02254
OG0003283	Syan.g_02715	Syas.g_00973
OG0003291	Syan.g_00286	Syas.g_02446
OG0003308	Syan.g_02634	Syas.g_01043
OG0003311	Syan.g_00595	Syas.g_00537
OG0003312	Syan.g_00051	Syas.g_00933
OG0003315	Syan.g_02480, Syan.g_02474, Syan.g_02548, Syan.g_01484	Syas.g_01371
OG0003317	Syan.g_00048	Syas.g_00931
OG0003319	Syan.g_00209	Syas.g_01149
OG0003322	Syan.g_00274	Syas.g_00965
OG0003323	Syan.g_00370	Syas.g_00226
OG0003324	Syan.g_00886	Syas.g_00822
OG0003325	Syan.g_00922	Syas.g_02487
OG0003327	Syan.g_01092, Syan.g_01098	Syas.g_01161
OG0003329	Syan.g_01698	Syas.g_02015
OG0003330	Syan.g_01947	Syas.g_02200
OG0003332	Syan.g_02706	Syas.g_01194
OG0003491	Syan.g_01557	Syas.g_00044
OG0003536	Syan.g_00033	Syas.g_00346
OG0003538	Syan.g_00229	Syas.g_00343
OG0003540	Syan.g_00730	Syas.g_02150
OG0003565	Syan.g_00994	Syas.g_00140
OG0003573	Syan.g_02517	Syas.g_00514
OG0003575	Syan.g_00047	Syas.g_00930
OG0003577	Syan.g_00155	Syas.g_00487
OG0003578	Syan.g_00236	Syas.g_00906, Syas.g_02484
OG0003579	Syan.g_00369	Syas.g_00225
OG0003580	Syan.g_00388	Syas.g_00266
OG0003581	Syan.g_00389	Syas.g_00267
OG0003582	Syan.g_00390	Syas.g_00268
OG0003583	Syan.g_00768	Syas.g_00704
OG0003584	Syan.g_00823	Syas.g_00755
OG0003585	Syan.g_00841	Syas.g_00780
OG0003586	Syan.g_00862	Syas.g_00798
OG0003587	Syan.g_00881	Syas.g_00817
OG0003588	Syan.g_00905	Syas.g_01673, Syas.g_01676, Syas.g_01675, Syas.g_01674, Syas.g_01683
OG0003589	Syan.g_00924	Syas.g_01396
OG0003591	Syan.g_01014	Syas.g_00857
OG0003593	Syan.g_01232	Syas.g_02836
OG0003596	Syan.g_01763	Syas.g_02131
OG0003597	Syan.g_01910	Syas.g_02168
OG0003598	Syan.g_02047	Syas.g_01724
OG0003599	Syan.g_02155	Syas.g_01551
OG0003602	Syan.g_02613	Syas.g_01089
OG0003603	Syan.g_02691	Syas.g_01179
OG0003604	Syan.g_02716	Syas.g_01203
OG0003605	Syan.g_02967	Syas.g_02431
OG0003819	Syan.g_01669	Syas.g_01415
OG0003918	Syan.g_00429, Syan.g_02508	Syas.g_02421
OG0003933	Syan.g_00408	Syas.g_00479
OG0003943	Syan.g_02899	Syas.g_02817
OG0003947	Syan.g_00071	Syas.g_02755
OG0003948	Syan.g_00180	Syas.g_00316
OG0003950	Syan.g_00237	Syas.g_00905
OG0003951	Syan.g_00238	Syas.g_00904
OG0003952	Syan.g_00419	Syas.g_00891
OG0003953	Syan.g_00428	Syas.g_00440
OG0003954	Syan.g_00443	Syas.g_01049
OG0003955	Syan.g_00472	Syas.g_00394
OG0003957	Syan.g_00594	Syas.g_00536
OG0003958	Syan.g_00752	Syas.g_00686
OG0003959	Syan.g_00887	Syas.g_01470
OG0003960	Syan.g_00889	Syas.g_01467
OG0003961	Syan.g_00890	Syas.g_01466
OG0003962	Syan.g_00891	Syas.g_01465
OG0003963	Syan.g_00892	Syas.g_01460
OG0003964	Syan.g_00893	Syas.g_01459
OG0003965	Syan.g_00895	Syas.g_01457
OG0003966	Syan.g_00896	Syas.g_01456
OG0003967	Syan.g_00899	Syas.g_01453
OG0003968	Syan.g_00900	Syas.g_01452
OG0003969	Syan.g_00909	Syas.g_02756
OG0003971	Syan.g_00931	Syas.g_01420
OG0003972	Syan.g_00934	Syas.g_00443
OG0003973	Syan.g_01309	Syas.g_01527
OG0003977	Syan.g_01649	Syas.g_00949
OG0003979	Syan.g_02065	Syas.g_01701
OG0003980	Syan.g_02458	Syas.g_01436
OG0003981	Syan.g_02513	Syas.g_00141
OG0003982	Syan.g_02639	Syas.g_01115
OG0003983	Syan.g_02681	Syas.g_01172
OG0003985	Syan.g_02996	Syas.g_02024
OG0004412	Syan.g_02254	Syas.g_00472
OG0004418	Syan.g_00046	Syas.g_00929
OG0004419	Syan.g_00058	Syas.g_00943
OG0004420	Syan.g_00059	Syas.g_01718
OG0004421	Syan.g_00060	Syas.g_01717
OG0004422	Syan.g_00070	Syas.g_02309
OG0004423	Syan.g_00095, Syan.g_00094, Syan.g_00964	Syas.g_00247
OG0004424	Syan.g_00111	Syas.g_00335
OG0004425	Syan.g_00116	Syas.g_00129
OG0004427	Syan.g_00233	Syas.g_01150
OG0004430	Syan.g_00450	Syas.g_00478
OG0004431	Syan.g_00503	Syas.g_01311
OG0004432	Syan.g_00530	Syas.g_00435
OG0004435	Syan.g_00897	Syas.g_01455
OG0004436	Syan.g_00898	Syas.g_01454
OG0004437	Syan.g_00930	Syas.g_00327
OG0004438	Syan.g_00933	Syas.g_01719
OG0004439	Syan.g_00935	Syas.g_00312
OG0004440	Syan.g_00980	Syas.g_01920
OG0004441	Syan.g_00995	Syas.g_00139
OG0004442	Syan.g_00996	Syas.g_00138
OG0004443	Syan.g_00997	Syas.g_00137
OG0004445	Syan.g_01151	Syas.g_00089
OG0004446	Syan.g_01231	Syas.g_00432
OG0004452	Syan.g_01982	Syas.g_01807
OG0004455	Syan.g_02560	Syas.g_00050
OG0004459	Syan.g_02686	Syas.g_01175
OG0004460	Syan.g_02841	Syas.g_00124
OG0004464	Syan.g_03099	Syas.g_02301
OG0005192	Syan.g_00013	Syas.g_00762
OG0005193	Syan.g_00052	Syas.g_02023
OG0005194	Syan.g_00056	Syas.g_00941
OG0005198	Syan.g_00131	Syas.g_01419
OG0005199	Syan.g_00152	Syas.g_00944, Syas.g_00493
OG0005203	Syan.g_00422	Syas.g_00245
OG0005205	Syan.g_00482	Syas.g_00403
OG0005206	Syan.g_00488	Syas.g_00758
OG0005208	Syan.g_00528	Syas.g_00485
OG0005211	Syan.g_00787	Syas.g_02763
OG0005213	Syan.g_00906	Syas.g_01682, Syas.g_01672
OG0005216	Syan.g_01093, Syan.g_01099	Syas.g_01160
OG0005227	Syan.g_01650	Syas.g_00204
OG0005230	Syan.g_02102	Syas.g_01678
OG0006198	Syan.g_00145	Syas.g_00439
