Orthogroup	Syan	Syao
OG0002010	Syan.g_02819	Syao.g_00074
OG0002011	Syan.g_02576	Syao.g_00258
OG0002013	Syan.g_02930	Syao.g_02640
OG0002016	Syan.g_03114	Syao.g_02386
OG0002017	Syan.g_01624	Syao.g_02281
OG0002018	Syan.g_01658	Syao.g_02309
OG0002019	Syan.g_01903	Syao.g_02146
OG0002020	Syan.g_01671	Syao.g_02320
OG0002021	Syan.g_01673	Syao.g_02322
OG0002022	Syan.g_01674	Syao.g_02323
OG0002023	Syan.g_01675	Syao.g_02324
OG0002024	Syan.g_01667	Syao.g_02317
OG0002039	Syan.g_02665	Syao.g_00189
OG0002040	Syan.g_02663	Syao.g_00187
OG0002042	Syan.g_00572	Syao.g_00668
OG0002043	Syan.g_00483	Syao.g_00645
OG0002044	Syan.g_00652	Syao.g_00793
OG0002046	Syan.g_02870	Syao.g_02693
OG0002047	Syan.g_02314	Syao.g_01714
OG0002048	Syan.g_02169	Syao.g_01855
OG0002049	Syan.g_02128	Syao.g_01932
OG0002050	Syan.g_02042	Syao.g_02083
OG0002051	Syan.g_03047	Syao.g_02517
OG0002054	Syan.g_01668	Syao.g_02318
OG0002055	Syan.g_01664	Syao.g_02315
OG0002056	Syan.g_02007	Syao.g_02046
OG0002111	Syan.g_00413	Syao.g_00600
OG0002113	Syan.g_01741	Syao.g_02232
OG0002115	Syan.g_01391	Syao.g_01565
OG0002116	Syan.g_01366	Syao.g_01590
OG0002117	Syan.g_02673	Syao.g_00196
OG0002118	Syan.g_02599	Syao.g_00230
OG0002122	Syan.g_00009	Syao.g_01336
OG0002123	Syan.g_00321	Syao.g_00490
OG0002124	Syan.g_00400	Syao.g_00527
OG0002128	Syan.g_02541	Syao.g_01425
OG0002129	Syan.g_01329	Syao.g_01516
OG0002130	Syan.g_01211	Syao.g_01435
OG0002131	Syan.g_01672	Syao.g_02321
OG0002132	Syan.g_01663	Syao.g_02314
OG0002133	Syan.g_01665	Syao.g_02316
OG0002134	Syan.g_01917	Syao.g_02134
OG0002135	Syan.g_01437	Syao.g_01666
OG0002136	Syan.g_01436	Syao.g_01667
OG0002138	Syan.g_02671	Syao.g_00195
OG0002139	Syan.g_02551	Syao.g_00289
OG0002142	Syan.g_01292	Syao.g_01536
OG0002143	Syan.g_00538	Syao.g_00701
OG0002144	Syan.g_01138	Syao.g_01325
OG0002154	Syan.g_00846	Syao.g_00867
OG0002159	Syan.g_02957	Syao.g_02665
OG0002160	Syan.g_01474	Syao.g_01628
OG0002166	Syan.g_02512	Syao.g_00922
OG0002166	Syan.g_02676	Syao.g_00199
OG0002168	Syan.g_03109	Syao.g_02381
OG0002169	Syan.g_02313	Syao.g_01713
OG0002172	Syan.g_01517	Syao.g_02390
OG0002173	Syan.g_03104	Syao.g_02475
OG0002174	Syan.g_01153	Syao.g_02282
OG0002175	Syan.g_02612	Syao.g_00238
OG0002178	Syan.g_01662	Syao.g_02313
OG0002179	Syan.g_01939	Syao.g_01956
OG0002180	Syan.g_02016	Syao.g_02056
OG0002181	Syan.g_02045	Syao.g_02086
OG0002182	Syan.g_01370	Syao.g_01586
OG0002183	Syan.g_02944	Syao.g_02651
OG0002184	Syan.g_02940	Syao.g_02647
OG0002185	Syan.g_02924	Syao.g_02635
OG0002186	Syan.g_01435	Syao.g_01668
OG0002187	Syan.g_01434	Syao.g_01669
OG0002188	Syan.g_01394	Syao.g_01562
OG0002189	Syan.g_01393	Syao.g_01563
OG0002190	Syan.g_01352	Syao.g_01604
OG0002192	Syan.g_02664	Syao.g_00188
OG0002194	Syan.g_02577	Syao.g_00259
OG0002195	Syan.g_00736	Syao.g_00970
OG0002196	Syan.g_00705	Syao.g_00742
OG0002197	Syan.g_00605	Syao.g_00817
OG0002198	Syan.g_00793	Syao.g_00917
OG0002199	Syan.g_00798	Syao.g_00912
OG0002200	Syan.g_01275	Syao.g_01487
OG0002201	Syan.g_01017	Syao.g_01060
OG0002202	Syan.g_01016	Syao.g_01061
OG0002203	Syan.g_01015	Syao.g_01062
OG0002204	Syan.g_00959	Syao.g_01028
OG0002205	Syan.g_00883	Syao.g_01049
OG0002206	Syan.g_00269, Syan.g_00873	Syao.g_00840
OG0002207	Syan.g_00863	Syao.g_00850
OG0002208	Syan.g_02769	Syao.g_00033
OG0002209	Syan.g_02136	Syao.g_01869
OG0002210	Syan.g_02161	Syao.g_01846
OG0002211	Syan.g_02207	Syao.g_01812
OG0002212	Syan.g_01550	Syao.g_02424
OG0002213	Syan.g_01554	Syao.g_02428
OG0002214	Syan.g_01689	Syao.g_02337
OG0002229	Syan.g_01871	Syao.g_02126
OG0002231	Syan.g_00837	Syao.g_00877
OG0002235	Syan.g_00710	Syao.g_00737
OG0002239	Syan.g_01177	Syao.g_01405
OG0002241	Syan.g_02871	Syao.g_02694
OG0002243	Syan.g_03098	Syao.g_02421
OG0002244	Syan.g_00387	Syao.g_00551
OG0002245	Syan.g_00536	Syao.g_00703
OG0002246	Syan.g_00912	Syao.g_00422
OG0002246	Syan.g_02323	Syao.g_01724
OG0002247	Syan.g_00877	Syao.g_00836
OG0002248	Syan.g_00727	Syao.g_00979
OG0002250	Syan.g_02945	Syao.g_02652
OG0002251	Syan.g_01348	Syao.g_01607
OG0002253	Syan.g_01201	Syao.g_01445
OG0002254	Syan.g_00346	Syao.g_00465
OG0002255	Syan.g_00587	Syao.g_00831
OG0002257	Syan.g_00407	Syao.g_01262
OG0002258	Syan.g_00958	Syao.g_01029
OG0002259	Syan.g_01162	Syao.g_01416
OG0002260	Syan.g_02550	Syao.g_00288
OG0002280	Syan.g_01185	Syao.g_01400
OG0002285	Syan.g_00499	Syao.g_00632
OG0002288	Syan.g_00211	Syao.g_00404
OG0002289	Syan.g_02873	Syao.g_02696
OG0002292	Syan.g_03073	Syao.g_02539
OG0002296	Syan.g_02814	Syao.g_00069
OG0002297	Syan.g_01266	Syao.g_01496
OG0002298	Syan.g_00582	Syao.g_00658
OG0002299	Syan.g_00545	Syao.g_00694
OG0002300	Syan.g_00134	Syao.g_01256
OG0002301	Syan.g_00426	Syao.g_00358
OG0002302	Syan.g_02785	Syao.g_00048
OG0002303	Syan.g_00537	Syao.g_00702
OG0002305	Syan.g_02979	Syao.g_02589
OG0002308	Syan.g_01405	Syao.g_01549
OG0002309	Syan.g_00377	Syao.g_00562
OG0002330	Syan.g_00288	Syao.g_00329
OG0002343	Syan.g_02093	Syao.g_02113
OG0002347	Syan.g_01444	Syao.g_01659
OG0002351	Syan.g_01990	Syao.g_02030
OG0002353	Syan.g_00677	Syao.g_00769
OG0002355	Syan.g_00649	Syao.g_00396
OG0002357	Syan.g_01388	Syao.g_01568
OG0002358	Syan.g_02394	Syao.g_01734
OG0002359	Syan.g_02822	Syao.g_00077
OG0002360	Syan.g_00221	Syao.g_00430
OG0002364	Syan.g_00481	Syao.g_00647
OG0002375	Syan.g_01122	Syao.g_01082
OG0002382	Syan.g_02755	Syao.g_00117
OG0002386	Syan.g_00790	Syao.g_00798
OG0002389	Syan.g_02178	Syao.g_01819
OG0002391	Syan.g_02293	Syao.g_02580
OG0002396	Syan.g_02234	Syao.g_01785
OG0002402	Syan.g_00308	Syao.g_00503
OG0002404	Syan.g_02089	Syao.g_02109
OG0002405	Syan.g_00478	Syao.g_00650
OG0002406	Syan.g_00349	Syao.g_00462
OG0002407	Syan.g_00784	Syao.g_01461
OG0002409	Syan.g_01620	Syao.g_02278
OG0002410	Syan.g_01681	Syao.g_02330
OG0002411	Syan.g_00655	Syao.g_00790
OG0002416	Syan.g_00137	Syao.g_00367
OG0002430	Syan.g_01277	Syao.g_01485
OG0002431	Syan.g_01278	Syao.g_01484
OG0002440	Syan.g_00038	Syao.g_01351
OG0002443	Syan.g_00620	Syao.g_00395
OG0002447	Syan.g_02872	Syao.g_02695
OG0002452	Syan.g_01655	Syao.g_02307
OG0002458	Syan.g_00083	Syao.g_01230
OG0002459	Syan.g_00081	Syao.g_01232
OG0002460	Syan.g_00080	Syao.g_01233
OG0002466	Syan.g_01475	Syao.g_01627
OG0002469	Syan.g_02597	Syao.g_00277
OG0002470	Syan.g_00154	Syao.g_01689
OG0002474	Syan.g_00368	Syao.g_00443
OG0002475	Syan.g_02821	Syao.g_00076
OG0002476	Syan.g_00318	Syao.g_00493
OG0002486	Syan.g_01870	Syao.g_01966
OG0002491	Syan.g_02071, Syan.g_02068	Syao.g_00009, Syao.g_00575
OG0002494	Syan.g_00953	Syao.g_01034
OG0002519	Syan.g_01934	Syao.g_02260
OG0002520	Syan.g_01420	Syao.g_01683
OG0002527	Syan.g_00439	Syao.g_01306
OG0002528	Syan.g_00437	Syao.g_01304
OG0002529	Syan.g_00458	Syao.g_01259
OG0002530	Syan.g_00894	Syao.g_00339
OG0002531	Syan.g_00220	Syao.g_00542
OG0002531	Syan.g_00219	Syao.g_00431
OG0002537	Syan.g_03070	Syao.g_02536
OG0002539	Syan.g_01579	Syao.g_02450
OG0002540	Syan.g_00084	Syao.g_01228
OG0002541	Syan.g_02162	Syao.g_01847
OG0002542	Syan.g_00109	Syao.g_01238
OG0002545	Syan.g_01548	Syao.g_02422
OG0002547	Syan.g_00403	Syao.g_00524
OG0002548	Syan.g_02357, Syan.g_00914, Syan.g_00973, Syan.g_00932	Syao.g_00326
OG0002566	Syan.g_00976	Syao.g_01011
OG0002572	Syan.g_00204	Syao.g_01458, Syao.g_00394
OG0002577	Syan.g_00998	Syao.g_01005
OG0002591	Syan.g_00132	Syao.g_01806
OG0002592	Syan.g_01541	Syao.g_02412
OG0002593	Syan.g_02412	Syao.g_01699
OG0002597	Syan.g_01447	Syao.g_01656
OG0002601	Syan.g_00438	Syao.g_01305
OG0002603	Syan.g_00182	Syao.g_00143
OG0002604	Syan.g_00178	Syao.g_01273
OG0002607	Syan.g_02845	Syao.g_02681
OG0002610	Syan.g_02146	Syao.g_01879
OG0002611	Syan.g_01936	Syao.g_02258
OG0002613	Syan.g_02894, Syan.g_01057, Syan.g_01261, Syan.g_00159, Syan.g_00166, Syan.g_02356, Syan.g_02530, Syan.g_02893, Syan.g_01074	Syao.g_01066
OG0002634	Syan.g_02427	Syao.g_01706
OG0002637	Syan.g_00962	Syao.g_01023
OG0002644	Syan.g_00807	Syao.g_00903
OG0002645	Syan.g_00806	Syao.g_00904
OG0002647	Syan.g_01546	Syao.g_02417
OG0002667	Syan.g_02838	Syao.g_00144
OG0002668	Syan.g_00828	Syao.g_01807, Syao.g_01365
OG0002670	Syan.g_01495, Syan.g_02450	Syao.g_01942
OG0002675	Syan.g_00548	Syao.g_00692
OG0002678	Syan.g_02632	Syao.g_00221
OG0002679	Syan.g_00446	Syao.g_00012
OG0002679	Syan.g_00285	Syao.g_00325
OG0002680	Syan.g_00348	Syao.g_00463
OG0002682	Syan.g_01178, Syan.g_01533	Syao.g_02658, Syao.g_02659
OG0002684	Syan.g_03097, Syan.g_01593	Syao.g_02372
OG0002685	Syan.g_00447	Syao.g_00013
OG0002686	Syan.g_01075, Syan.g_00158, Syan.g_01264, Syan.g_02355, Syan.g_02892, Syan.g_00167, Syan.g_02529	Syao.g_01065
OG0002703	Syan.g_01827	Syao.g_01120
OG0002712	Syan.g_00805	Syao.g_00905
OG0002713	Syan.g_00804	Syao.g_00906
OG0002722	Syan.g_01097	Syao.g_01111, Syao.g_01996, Syao.g_01986, Syao.g_01112
OG0002723	Syan.g_01129	Syao.g_01078
OG0002731	Syan.g_00342	Syao.g_00468
OG0002744	Syan.g_00117	Syao.g_01241
OG0002753	Syan.g_00513	Syao.g_00614
OG0002756	Syan.g_00427	Syao.g_00352
OG0002757	Syan.g_02605	Syao.g_00235
OG0002760	Syan.g_01027	Syao.g_01207
OG0002763	Syan.g_01157	Syao.g_01421
OG0002764	Syan.g_00406	Syao.g_00613
OG0002764	Syan.g_02492	Syao.g_01168
OG0002766	Syan.g_01601, Syan.g_01108	Syao.g_01096, Syao.g_01095
OG0002801	Syan.g_00311	Syao.g_00500
OG0002835	Syan.g_00515	Syao.g_00611
OG0002840	Syan.g_01320	Syao.g_00723
OG0002855	Syan.g_00255	Syao.g_00306
OG0002857	Syan.g_02744	Syao.g_00106
OG0002866	Syan.g_02610, Syan.g_01245, Syan.g_02606	Syao.g_00236
OG0002870	Syan.g_02929	Syao.g_02639
OG0002881	Syan.g_01600, Syan.g_01107, Syan.g_01599	Syao.g_01094
OG0002882	Syan.g_02493	Syao.g_01167
OG0002882	Syan.g_02361	Syao.g_01071
OG0002906	Syan.g_02682	Syao.g_00206
OG0002907	Syan.g_01631	Syao.g_02302
OG0002989	Syan.g_01023	Syao.g_01263
OG0002995	Syan.g_00410	Syao.g_00800
OG0002996	Syan.g_03096	Syao.g_02470
OG0002997	Syan.g_00432, Syan.g_02360, Syan.g_02491	Syao.g_01177
OG0002999	Syan.g_02647	Syao.g_00172
OG0003000	Syan.g_01331	Syao.g_01514
OG0003003	Syan.g_00049	Syao.g_01380
OG0003007	Syan.g_00280	Syao.g_00321
OG0003008	Syan.g_02347, Syan.g_02482	Syao.g_00366, Syao.g_01195
OG0003056	Syan.g_01410	Syao.g_01544
OG0003057	Syan.g_01409	Syao.g_01545
OG0003058	Syan.g_01408	Syao.g_01546
OG0003067	Syan.g_01399	Syao.g_01557
OG0003086	Syan.g_01315	Syao.g_00718
OG0003089	Syan.g_02170	Syao.g_01856
OG0003123	Syan.g_02322	Syao.g_01723
OG0003125	Syan.g_00091	Syao.g_01688
OG0003128	Syan.g_00707	Syao.g_00740
OG0003134	Syan.g_02935	Syao.g_02642
OG0003136	Syan.g_01034	Syao.g_01200
OG0003149	Syan.g_01234	Syao.g_01480
OG0003150	Syan.g_01235	Syao.g_01479
OG0003152	Syan.g_02385, Syan.g_02383	Syao.g_01250
OG0003216	Syan.g_01872	Syao.g_02127
OG0003222	Syan.g_01114	Syao.g_01114
OG0003224	Syan.g_01670	Syao.g_01215
OG0003283	Syan.g_02715	Syao.g_00223
OG0003286	Syan.g_00088	Syao.g_01217
OG0003287	Syan.g_02898	Syao.g_02715
OG0003288	Syan.g_02611	Syao.g_00237
OG0003289	Syan.g_02608	Syao.g_00239
OG0003291	Syan.g_00286	Syao.g_00328
OG0003311	Syan.g_00595	Syao.g_00823
OG0003312	Syan.g_00051	Syao.g_01382
OG0003314	Syan.g_01066	Syao.g_00349
OG0003317	Syan.g_00048	Syao.g_01379
OG0003319	Syan.g_00209	Syao.g_00402
OG0003322	Syan.g_00274	Syao.g_00309
OG0003323	Syan.g_00370	Syao.g_00441
OG0003324	Syan.g_00886	Syao.g_00348
OG0003329	Syan.g_01698	Syao.g_02346
OG0003330	Syan.g_01947	Syao.g_01963
OG0003331	Syan.g_02499	Syao.g_01067, Syao.g_01165
OG0003332	Syan.g_02706	Syao.g_00133
OG0003402	Syan.g_02172	Syao.g_01858
OG0003407	Syan.g_01824	Syao.g_01124
OG0003538	Syan.g_00229	Syao.g_00292
OG0003540	Syan.g_00730	Syao.g_00976
OG0003573	Syan.g_02517	Syao.g_02604
OG0003575	Syan.g_00047	Syao.g_01378
OG0003577	Syan.g_00155	Syao.g_00605
OG0003579	Syan.g_00369	Syao.g_00442
OG0003580	Syan.g_00388	Syao.g_00550
OG0003581	Syan.g_00389	Syao.g_00549
OG0003582	Syan.g_00390	Syao.g_00548
OG0003583	Syan.g_00768	Syao.g_00938
OG0003584	Syan.g_00823	Syao.g_00886
OG0003585	Syan.g_00841	Syao.g_00872
OG0003586	Syan.g_00862	Syao.g_00851
OG0003587	Syan.g_00881	Syao.g_01052
OG0003589	Syan.g_00924	Syao.g_00415
OG0003590	Syan.g_00972	Syao.g_01014
OG0003591	Syan.g_01014	Syao.g_01063
OG0003595	Syan.g_01602	Syao.g_02723
OG0003597	Syan.g_01910	Syao.g_02141
OG0003598	Syan.g_02047	Syao.g_02088
OG0003601	Syan.g_02494	Syao.g_01070, Syao.g_01166
OG0003602	Syan.g_02613	Syao.g_00240
OG0003603	Syan.g_02691	Syao.g_00214
OG0003604	Syan.g_02716	Syao.g_00142
OG0003605	Syan.g_02967	Syao.g_02673
OG0003786	Syan.g_01830	Syao.g_01119
OG0003819	Syan.g_01669	Syao.g_02319
OG0003900	Syan.g_00090	Syao.g_01687
OG0003926	Syan.g_01142	Syao.g_01320
OG0003936	Syan.g_02074	Syao.g_00007
OG0003941	Syan.g_00104, Syan.g_01583	Syao.g_00433, Syao.g_02356
OG0003949	Syan.g_00208	Syao.g_00401
OG0003953	Syan.g_00428	Syao.g_00285
OG0003954	Syan.g_00443	Syao.g_01209
OG0003955	Syan.g_00472	Syao.g_00587
OG0003956	Syan.g_00519	Syao.g_00607
OG0003957	Syan.g_00594	Syao.g_00824
OG0003958	Syan.g_00752	Syao.g_00954
OG0003959	Syan.g_00887	Syao.g_00347
OG0003960	Syan.g_00889	Syao.g_00345
OG0003961	Syan.g_00890	Syao.g_00344
OG0003962	Syan.g_00891	Syao.g_00342
OG0003963	Syan.g_00892	Syao.g_00341
OG0003964	Syan.g_00893	Syao.g_00340
OG0003965	Syan.g_00895	Syao.g_00338
OG0003966	Syan.g_00896	Syao.g_00337
OG0003967	Syan.g_00899	Syao.g_00336
OG0003968	Syan.g_00900	Syao.g_00335
OG0003969	Syan.g_00909	Syao.g_00359
OG0003970	Syan.g_00928	Syao.g_00001
OG0003971	Syan.g_00931	Syao.g_00003
OG0003974	Syan.g_01406	Syao.g_01548
OG0003975	Syan.g_01407	Syao.g_01547
OG0003982	Syan.g_02639	Syao.g_00228
OG0003983	Syan.g_02681	Syao.g_00205
OG0003984	Syan.g_02977	Syao.g_02588
OG0003985	Syan.g_02996	Syao.g_01752
OG0004095	Syan.g_01614	Syao.g_02361
OG0004136	Syan.g_01829	Syao.g_01126
OG0004137	Syan.g_01828	Syao.g_01127
OG0004378	Syan.g_02797	Syao.g_00597
OG0004387	Syan.g_01327	Syao.g_01520
OG0004395	Syan.g_01411	Syao.g_01543
OG0004410	Syan.g_01236	Syao.g_01476
OG0004412	Syan.g_02254	Syao.g_01800
OG0004424	Syan.g_00111	Syao.g_01239
OG0004425	Syan.g_00116	Syao.g_00797
OG0004427	Syan.g_00233	Syao.g_00297
OG0004431	Syan.g_00503	Syao.g_00628
OG0004433	Syan.g_00844	Syao.g_00869
OG0004434	Syan.g_00888	Syao.g_00346
OG0004437	Syan.g_00930	Syao.g_00002
OG0004446	Syan.g_01231	Syao.g_01477
OG0004447	Syan.g_01404	Syao.g_01550
OG0004448	Syan.g_01487	Syao.g_00245
OG0004449	Syan.g_01805	Syao.g_02168
OG0004453	Syan.g_02455	Syao.g_00279
OG0004453	Syan.g_02524	Syao.g_01157
OG0004454	Syan.g_02456, Syan.g_02525	Syao.g_00280, Syao.g_01156
OG0004458	Syan.g_02604	Syao.g_00234
OG0004459	Syan.g_02686	Syao.g_00209
OG0004460	Syan.g_02841	Syao.g_01024
OG0004462	Syan.g_02994	Syao.g_01754
OG0004463	Syan.g_02995	Syao.g_01753
OG0005009	Syan.g_00206	Syao.g_00399
OG0005178	Syan.g_02174	Syao.g_01860
OG0005179	Syan.g_01344	Syao.g_01611
OG0005192	Syan.g_00013	Syao.g_01340
OG0005197	Syan.g_02504, Syan.g_00115	Syao.g_00796
OG0005202	Syan.g_00333	Syao.g_00477
OG0005203	Syan.g_00422	Syao.g_01269
OG0005204	Syan.g_02505, Syan.g_00445	Syao.g_00654
OG0005205	Syan.g_00482	Syao.g_00646
OG0005206	Syan.g_00488	Syao.g_02363
OG0005207	Syan.g_00526	Syao.g_00730
OG0005208	Syan.g_00528	Syao.g_00714
OG0005209	Syan.g_00531	Syao.g_00707
OG0005212	Syan.g_00884	Syao.g_01048
OG0005214	Syan.g_01073	Syao.g_00371, Syao.g_01197
OG0005217	Syan.g_01130	Syao.g_01075
OG0005226	Syan.g_01504, Syan.g_02442	Syao.g_01690
OG0005227	Syan.g_01650	Syao.g_02303
OG0005230	Syan.g_02102	Syao.g_01933
OG0005232	Syan.g_02312	Syao.g_01712, Syao.g_00255
OG0005235	Syan.g_02534, Syan.g_02460	Syao.g_01154
OG0005236	Syan.g_02463, Syan.g_02538	Syao.g_01152
OG0005237	Syan.g_02497	Syao.g_01069
OG0005238	Syan.g_02498	Syao.g_01068
OG0005239	Syan.g_02500	Syao.g_01164
OG0005240	Syan.g_02501	Syao.g_01163
OG0005241	Syan.g_02526	Syao.g_01155, Syao.g_00281
OG0005242	Syan.g_02545	Syao.g_01144, Syao.g_00283
OG0005243	Syan.g_02633	Syao.g_00222
OG0005244	Syan.g_02674	Syao.g_00197
OG0006191	Syan.g_00040	Syao.g_01353
OG0006192	Syan.g_00050	Syao.g_01381
OG0006194	Syan.g_00074	Syao.g_01478
OG0006197	Syan.g_00138	Syao.g_00521
OG0006199	Syan.g_00181	Syao.g_01805
OG0006200	Syan.g_00205	Syao.g_00398
OG0006204	Syan.g_00234	Syao.g_00298
OG0006205	Syan.g_00298	Syao.g_00514
OG0006206	Syan.g_00314	Syao.g_00496
OG0006208	Syan.g_00508	Syao.g_01243
OG0006209	Syan.g_00514	Syao.g_00612
OG0006213	Syan.g_00647	Syao.g_01248
OG0006216	Syan.g_00915	Syao.g_00420
OG0006217	Syan.g_00918	Syao.g_00417
OG0006220	Syan.g_00999	Syao.g_01004
OG0006223	Syan.g_01123	Syao.g_01081
OG0006224	Syan.g_01132	Syao.g_01073
OG0006228	Syan.g_01325	Syao.g_01292
OG0006230	Syan.g_01386	Syao.g_01570
OG0006238	Syan.g_01676	Syao.g_02325
OG0006244	Syan.g_01825	Syao.g_01122
OG0006245	Syan.g_01826	Syao.g_01121
OG0006252	Syan.g_02124	Syao.g_01928
OG0006253	Syan.g_02171	Syao.g_01857
OG0006254	Syan.g_02173	Syao.g_01859
OG0006255	Syan.g_02195	Syao.g_01837
OG0006257	Syan.g_02321	Syao.g_01722
OG0006259	Syan.g_02348	Syao.g_01194
OG0006264	Syan.g_02516	Syao.g_00353
OG0006265	Syan.g_02521	Syao.g_01160
OG0006266	Syan.g_02522	Syao.g_01159
OG0006267	Syan.g_02523	Syao.g_01158
OG0006268	Syan.g_02539	Syao.g_01151
OG0006269	Syan.g_02540	Syao.g_01150
