Orthogroup	Syan	Syaq
OG0001947	Syan.g_03108	Syaq.g_02697
OG0001948	Syan.g_00600	Syaq.g_02517
OG0001949	Syan.g_00578	Syaq.g_02498
OG0001950	Syan.g_00576	Syaq.g_02496
OG0001951	Syan.g_00567	Syaq.g_02487
OG0001952	Syan.g_00543	Syaq.g_02463
OG0001953	Syan.g_00542	Syaq.g_02462
OG0001954	Syan.g_00547	Syaq.g_02716
OG0001957	Syan.g_01137	Syaq.g_02070
OG0001958	Syan.g_00773	Syaq.g_02238
OG0001960	Syan.g_02840	Syaq.g_00437
OG0001961	Syan.g_02851	Syaq.g_00447
OG0001964	Syan.g_02122	Syaq.g_00678
OG0001966	Syan.g_02055	Syaq.g_00732
OG0001967	Syan.g_02053	Syaq.g_00734
OG0001968	Syan.g_02052	Syaq.g_00735
OG0001969	Syan.g_01989	Syaq.g_00861
OG0001970	Syan.g_02280	Syaq.g_01449
OG0001971	Syan.g_03062	Syaq.g_01377
OG0001972	Syan.g_01532	Syaq.g_01297
OG0001974	Syan.g_00279	Syaq.g_01268
OG0001975	Syan.g_01145	Syaq.g_02169
OG0001976	Syan.g_01143	Syaq.g_02167
OG0001979	Syan.g_00402	Syaq.g_02581
OG0001980	Syan.g_02152	Syaq.g_00565
OG0001981	Syan.g_00218	Syaq.g_02143
OG0001990	Syan.g_01660	Syaq.g_01187
OG0001993	Syan.g_00019	Syaq.g_02040
OG0001994	Syan.g_00020	Syaq.g_02039
OG0001996	Syan.g_01746	Syaq.g_01116
OG0001997	Syan.g_02953	Syaq.g_01509
OG0001999	Syan.g_01453	Syaq.g_01624
OG0002000	Syan.g_01195	Syaq.g_01818
OG0002002	Syan.g_02590	Syaq.g_00161
OG0002003	Syan.g_00010	Syaq.g_02584
OG0002004	Syan.g_00433, Syan.g_02359, Syan.g_02490	Syaq.g_01894
OG0002006	Syan.g_02104, Syan.g_03107	Syaq.g_02698
OG0002007	Syan.g_00310	Syaq.g_02699
OG0002008	Syan.g_00627	Syaq.g_02530
OG0002009	Syan.g_00726	Syaq.g_02303
OG0002010	Syan.g_02819	Syaq.g_00404
OG0002011	Syan.g_02576	Syaq.g_00521, Syaq.g_01903
OG0002013	Syan.g_02930	Syaq.g_01537
OG0002014	Syan.g_01958	Syaq.g_00947
OG0002016	Syan.g_03114	Syaq.g_01317
OG0002018	Syan.g_01658	Syaq.g_01189
OG0002019	Syan.g_01903	Syaq.g_00994
OG0002025	Syan.g_01847	Syaq.g_00348
OG0002025	Syan.g_01878	Syaq.g_01518
OG0002029	Syan.g_02340	Syaq.g_02609, Syaq.g_02652
OG0002039	Syan.g_02665	Syaq.g_00223
OG0002040	Syan.g_02663	Syaq.g_00222
OG0002041	Syan.g_00596	Syaq.g_02513
OG0002042	Syan.g_00572	Syaq.g_02492
OG0002043	Syan.g_00483	Syaq.g_02440
OG0002044	Syan.g_00652	Syaq.g_02378
OG0002046	Syan.g_02870	Syaq.g_00452
OG0002047	Syan.g_02314	Syaq.g_00532
OG0002048	Syan.g_02169	Syaq.g_00583
OG0002049	Syan.g_02128	Syaq.g_00668
OG0002050	Syan.g_02042	Syaq.g_00743
OG0002051	Syan.g_03047	Syaq.g_01388
OG0002052	Syan.g_00061	Syaq.g_02551
OG0002053	Syan.g_00069	Syaq.g_02548
OG0002056	Syan.g_02007	Syaq.g_00780
OG0002113	Syan.g_01741	Syaq.g_01112
OG0002115	Syan.g_01391	Syaq.g_01680
OG0002116	Syan.g_01366	Syaq.g_01704
OG0002118	Syan.g_02599	Syaq.g_00170
OG0002122	Syan.g_00009	Syaq.g_02583
OG0002123	Syan.g_00321	Syaq.g_00028
OG0002124	Syan.g_00400	Syaq.g_02406
OG0002126	Syan.g_00063	Syaq.g_02553
OG0002128	Syan.g_02541	Syaq.g_02211
OG0002129	Syan.g_01329	Syaq.g_00388
OG0002130	Syan.g_01211	Syaq.g_00295
OG0002134	Syan.g_01917	Syaq.g_01011
OG0002135	Syan.g_01437	Syaq.g_01645
OG0002136	Syan.g_01436	Syaq.g_01646
OG0002137	Syan.g_01846	Syaq.g_00349
OG0002137	Syan.g_01877	Syaq.g_01889
OG0002137	Syan.g_01984	Syaq.g_01517
OG0002138	Syan.g_02671	Syaq.g_02128
OG0002139	Syan.g_02551	Syaq.g_00145
OG0002142	Syan.g_01292	Syaq.g_00357
OG0002143	Syan.g_00538	Syaq.g_00524
OG0002144	Syan.g_01138	Syaq.g_00661
OG0002159	Syan.g_02957	Syaq.g_01041
OG0002160	Syan.g_01474	Syaq.g_02573
OG0002163	Syan.g_01588	Syaq.g_01238
OG0002167	Syan.g_02931	Syaq.g_01536
OG0002168	Syan.g_03109	Syaq.g_02696
OG0002169	Syan.g_02313	Syaq.g_00533
OG0002173	Syan.g_03104	Syaq.g_01331
OG0002174	Syan.g_01153	Syaq.g_01219
OG0002175	Syan.g_02421	Syaq.g_01575
OG0002175	Syan.g_02612	Syaq.g_00179
OG0002175	Syan.g_00225	Syaq.g_00674
OG0002179	Syan.g_01939	Syaq.g_00985
OG0002180	Syan.g_02016	Syaq.g_00771
OG0002181	Syan.g_02045	Syaq.g_00740
OG0002182	Syan.g_01370	Syaq.g_00722
OG0002183	Syan.g_02944	Syaq.g_01527
OG0002184	Syan.g_02940	Syaq.g_01531
OG0002185	Syan.g_02924	Syaq.g_01541
OG0002186	Syan.g_01435	Syaq.g_01647
OG0002187	Syan.g_01434	Syaq.g_01648
OG0002188	Syan.g_01394	Syaq.g_01677
OG0002189	Syan.g_01393	Syaq.g_01678
OG0002190	Syan.g_01352	Syaq.g_01718
OG0002191	Syan.g_02391	Syaq.g_00507
OG0002192	Syan.g_02664	Syaq.g_00221
OG0002194	Syan.g_02577	Syaq.g_00149
OG0002195	Syan.g_00736	Syaq.g_02274
OG0002196	Syan.g_00705	Syaq.g_02326
OG0002197	Syan.g_00605	Syaq.g_02519
OG0002198	Syan.g_00793	Syaq.g_02106
OG0002199	Syan.g_00798	Syaq.g_02101
OG0002200	Syan.g_01275	Syaq.g_00373
OG0002201	Syan.g_01017	Syaq.g_02002
OG0002202	Syan.g_01016	Syaq.g_02001
OG0002203	Syan.g_01015	Syaq.g_02000
OG0002204	Syan.g_00959	Syaq.g_01982
OG0002205	Syan.g_00883	Syaq.g_01964
OG0002206	Syan.g_00269, Syan.g_00873	Syaq.g_01952
OG0002207	Syan.g_00863	Syaq.g_01942
OG0002208	Syan.g_02769	Syaq.g_01766
OG0002209	Syan.g_02136	Syaq.g_00551
OG0002210	Syan.g_02161	Syaq.g_00574
OG0002211	Syan.g_02207	Syaq.g_00615
OG0002212	Syan.g_01550	Syaq.g_01276
OG0002213	Syan.g_01554	Syaq.g_01272
OG0002214	Syan.g_01689	Syaq.g_01173
OG0002230	Syan.g_01085, Syan.g_01836	Syaq.g_00916
OG0002231	Syan.g_00837	Syaq.g_00286
OG0002235	Syan.g_00710	Syaq.g_02321
OG0002241	Syan.g_02871	Syaq.g_00453
OG0002243	Syan.g_03098	Syaq.g_01280
OG0002245	Syan.g_00536	Syaq.g_00522
OG0002246	Syan.g_00912	Syaq.g_00271
OG0002246	Syan.g_02323	Syaq.g_00518
OG0002247	Syan.g_00877	Syaq.g_01957
OG0002248	Syan.g_00727	Syaq.g_02591
OG0002250	Syan.g_02945	Syaq.g_01526
OG0002251	Syan.g_01348	Syaq.g_01721
OG0002253	Syan.g_01201	Syaq.g_00285
OG0002254	Syan.g_00346	Syaq.g_00050
OG0002255	Syan.g_00587	Syaq.g_02505
OG0002257	Syan.g_00407	Syaq.g_02136
OG0002258	Syan.g_00958	Syaq.g_01981
OG0002259	Syan.g_01162	Syaq.g_01842
OG0002260	Syan.g_02550	Syaq.g_00144
OG0002277	Syan.g_01707	Syaq.g_01075
OG0002280	Syan.g_01185	Syaq.g_01828
OG0002281	Syan.g_00885	Syaq.g_01965
OG0002288	Syan.g_00211	Syaq.g_00376, Syaq.g_01835
OG0002289	Syan.g_02873	Syaq.g_00455
OG0002292	Syan.g_03073	Syaq.g_01366
OG0002296	Syan.g_02814	Syaq.g_00399
OG0002297	Syan.g_01266	Syaq.g_01854
OG0002298	Syan.g_00582	Syaq.g_02501
OG0002299	Syan.g_00545	Syaq.g_02465
OG0002300	Syan.g_00134	Syaq.g_01864
OG0002301	Syan.g_00426	Syaq.g_01888
OG0002302	Syan.g_02785	Syaq.g_01751
OG0002303	Syan.g_00537	Syaq.g_00523
OG0002305	Syan.g_02979	Syaq.g_01482
OG0002306	Syan.g_00129	Syaq.g_01210
OG0002308	Syan.g_01405, Syan.g_00699	Syaq.g_02331
OG0002309	Syan.g_00377	Syaq.g_02384
OG0002328	Syan.g_02961	Syaq.g_01504
OG0002330	Syan.g_00288	Syaq.g_02597
OG0002335	Syan.g_00263	Syaq.g_00120, Syaq.g_01845
OG0002339	Syan.g_02261	Syaq.g_00973
OG0002343	Syan.g_02093	Syaq.g_00713
OG0002351	Syan.g_01990	Syaq.g_00860
OG0002352	Syan.g_00287, Syan.g_02415	Syaq.g_00235
OG0002353	Syan.g_00677	Syaq.g_02352
OG0002354	Syan.g_00566	Syaq.g_02486
OG0002356	Syan.g_02877	Syaq.g_00467, Syaq.g_02630
OG0002357	Syan.g_01388	Syaq.g_02133
OG0002358	Syan.g_02394	Syaq.g_00503
OG0002359	Syan.g_02822	Syaq.g_00407
OG0002360	Syan.g_00143, Syan.g_00221, Syan.g_01547, Syan.g_00028, Syan.g_00295	Syaq.g_02684
OG0002364	Syan.g_00481	Syaq.g_02439
OG0002375	Syan.g_01122	Syaq.g_00479
OG0002382	Syan.g_02755	Syaq.g_01781
OG0002389	Syan.g_02178	Syaq.g_00586
OG0002391	Syan.g_02293	Syaq.g_01461
OG0002396	Syan.g_02234	Syaq.g_00642
OG0002402	Syan.g_00308	Syaq.g_02694
OG0002405	Syan.g_00478	Syaq.g_02435
OG0002406	Syan.g_00349	Syaq.g_01886
OG0002407	Syan.g_00784	Syaq.g_02139
OG0002408	Syan.g_00457	Syaq.g_01876
OG0002409	Syan.g_01620	Syaq.g_01223
OG0002410	Syan.g_01681	Syaq.g_01180
OG0002411	Syan.g_00655	Syaq.g_02375
OG0002416	Syan.g_00137	Syaq.g_01565
OG0002430	Syan.g_01277	Syaq.g_01832
OG0002431	Syan.g_01278	Syaq.g_01831
OG0002440	Syan.g_00038	Syaq.g_00064
OG0002447	Syan.g_02872	Syaq.g_00454
OG0002449	Syan.g_01657	Syaq.g_01190
OG0002458	Syan.g_00083	Syaq.g_02157
OG0002459	Syan.g_00081	Syaq.g_02159
OG0002460	Syan.g_00080	Syaq.g_02160
OG0002466	Syan.g_01475	Syaq.g_01599
OG0002468	Syan.g_02559	Syaq.g_00147
OG0002469	Syan.g_02597	Syaq.g_00168
OG0002471	Syan.g_00522	Syaq.g_02137
OG0002474	Syan.g_00368	Syaq.g_00663
OG0002475	Syan.g_02821	Syaq.g_00406
OG0002476	Syan.g_00318	Syaq.g_00025
OG0002494	Syan.g_00953	Syaq.g_01976
OG0002498	Syan.g_00261	Syaq.g_00510
OG0002519	Syan.g_01934	Syaq.g_00989
OG0002522	Syan.g_02411	Syaq.g_01734
OG0002527	Syan.g_00439	Syaq.g_00133
OG0002528	Syan.g_00437	Syaq.g_00131
OG0002529	Syan.g_00458	Syaq.g_01905
OG0002537	Syan.g_03070	Syaq.g_02102
OG0002539	Syan.g_01579	Syaq.g_01247
OG0002540	Syan.g_00084	Syaq.g_02156
OG0002541	Syan.g_02162	Syaq.g_00575
OG0002542	Syan.g_00109	Syaq.g_02374
OG0002548	Syan.g_02357	Syaq.g_00093
OG0002548	Syan.g_00914, Syan.g_00973, Syan.g_00932	Syaq.g_00758
OG0002566	Syan.g_00976	Syaq.g_01640
OG0002568	Syan.g_01735	Syaq.g_01988
OG0002571	Syan.g_01152	Syaq.g_02216
OG0002572	Syan.g_00204	Syaq.g_02022
OG0002577	Syan.g_00998	Syaq.g_00486
OG0002592	Syan.g_01541	Syaq.g_01279
OG0002593	Syan.g_02412	Syaq.g_01732
OG0002597	Syan.g_01447	Syaq.g_01632
OG0002604	Syan.g_00178	Syaq.g_01914
OG0002607	Syan.g_02845	Syaq.g_00441
OG0002611	Syan.g_01936	Syaq.g_00987
OG0002612	Syan.g_02533, Syan.g_02341	Syaq.g_02650
OG0002614	Syan.g_02791, Syan.g_00639, Syan.g_01263, Syan.g_01488, Syan.g_02465, Syan.g_02568	Syaq.g_00829, Syaq.g_02642, Syaq.g_02670, Syaq.g_00812
OG0002634	Syan.g_02427	Syaq.g_01582
OG0002640	Syan.g_00405	Syaq.g_01040
OG0002644	Syan.g_00807	Syaq.g_02091
OG0002645	Syan.g_00806	Syaq.g_02092
OG0002667	Syan.g_02838	Syaq.g_00086
OG0002670	Syan.g_01495, Syan.g_02450	Syaq.g_00141, Syaq.g_02620
OG0002675	Syan.g_00548	Syaq.g_00664
OG0002679	Syan.g_00446	Syaq.g_02153
OG0002679	Syan.g_00285	Syaq.g_02702
OG0002680	Syan.g_00348	Syaq.g_00052
OG0002682	Syan.g_01178	Syaq.g_00517
OG0002682	Syan.g_01533	Syaq.g_00435
OG0002684	Syan.g_03097	Syaq.g_01340
OG0002685	Syan.g_00447	Syaq.g_00078
OG0002712	Syan.g_00805	Syaq.g_02093
OG0002713	Syan.g_00804	Syaq.g_02094
OG0002723	Syan.g_01129	Syaq.g_00480
OG0002735	Syan.g_00270	Syaq.g_02458
OG0002737	Syan.g_01454	Syaq.g_01623
OG0002743	Syan.g_00251	Syaq.g_00130, Syaq.g_02457
OG0002750	Syan.g_00266	Syaq.g_01847
OG0002751	Syan.g_00267	Syaq.g_01846
OG0002757	Syan.g_01246	Syaq.g_00175
OG0002757	Syan.g_02605, Syan.g_02609	Syaq.g_02399
OG0002760	Syan.g_01027	Syaq.g_02015
OG0002763	Syan.g_01157	Syaq.g_02164
OG0002764	Syan.g_00406	Syaq.g_02607
OG0002764	Syan.g_02492	Syaq.g_00094
OG0002766	Syan.g_01601, Syan.g_01108	Syaq.g_00921
OG0002799	Syan.g_00112	Syaq.g_01924
OG0002855	Syan.g_00255	Syaq.g_02443
OG0002857	Syan.g_02744	Syaq.g_01792
OG0002864	Syan.g_01174, Syan.g_01175	Syaq.g_01160
OG0002866	Syan.g_02610	Syaq.g_02398
OG0002866	Syan.g_01245	Syaq.g_00176
OG0002870	Syan.g_02929	Syaq.g_01538
OG0002874	Syan.g_00982	Syaq.g_02176
OG0002875	Syan.g_00983	Syaq.g_02175
OG0002876	Syan.g_00985	Syaq.g_02173
OG0002877	Syan.g_00987	Syaq.g_02171
OG0002878	Syan.g_00988	Syaq.g_02170
OG0002880	Syan.g_01816	Syaq.g_02547
OG0002881	Syan.g_01600, Syan.g_01107, Syan.g_01599	Syaq.g_00924
OG0002882	Syan.g_02493, Syan.g_02361	Syaq.g_00798, Syaq.g_02663, Syaq.g_00091, Syaq.g_02636
OG0002907	Syan.g_01631	Syaq.g_01211
OG0002913	Syan.g_00068	Syaq.g_02556
OG0002914	Syan.g_00053	Syaq.g_02569
OG0002934	Syan.g_02077, Syan.g_01561	Syaq.g_00096, Syaq.g_00140
OG0002937	Syan.g_00242, Syan.g_02352	Syaq.g_00481
OG0002951	Syan.g_01197	Syaq.g_01000
OG0002952	Syan.g_01496, Syan.g_02449	Syaq.g_01324
OG0002982	Syan.g_01216	Syaq.g_00300
OG0002989	Syan.g_01023	Syaq.g_02127
OG0002991	Syan.g_00984	Syaq.g_02174
OG0002992	Syan.g_00986	Syaq.g_02172
OG0002996	Syan.g_03096	Syaq.g_01912
OG0002998	Syan.g_00644	Syaq.g_02131
OG0002999	Syan.g_02647	Syaq.g_00206
OG0003000	Syan.g_01331	Syaq.g_00390
OG0003002	Syan.g_01240	Syaq.g_02298
OG0003003	Syan.g_00049	Syaq.g_02027
OG0003005	Syan.g_01817, Syan.g_01874	Syaq.g_01325
OG0003007	Syan.g_00280	Syaq.g_02568
OG0003008	Syan.g_02347, Syan.g_02482	Syaq.g_02731
OG0003008	Syan.g_00532	Syaq.g_02641
OG0003023	Syan.g_01229	Syaq.g_00317, Syaq.g_00314
OG0003100	Syan.g_01198	Syaq.g_01001
OG0003123	Syan.g_02322	Syaq.g_00272, Syaq.g_00279, Syaq.g_00519
OG0003125	Syan.g_00091	Syaq.g_02142, Syaq.g_00697
OG0003128	Syan.g_00707	Syaq.g_02324
OG0003131	Syan.g_00025	Syaq.g_02053
OG0003141	Syan.g_02858	Syaq.g_01197
OG0003147	Syan.g_01498, Syan.g_02447	Syaq.g_02208
OG0003149	Syan.g_01234	Syaq.g_00318
OG0003150	Syan.g_01235	Syaq.g_00319
OG0003224	Syan.g_01670	Syaq.g_02644
OG0003261	Syan.g_01856, Syan.g_02557	Syaq.g_01255
OG0003281	Syan.g_02413	Syaq.g_02220
OG0003282	Syan.g_02414	Syaq.g_02229
OG0003286	Syan.g_00088	Syaq.g_00332
OG0003287	Syan.g_02898	Syaq.g_00301
OG0003288	Syan.g_02611	Syaq.g_00178
OG0003289	Syan.g_02608	Syaq.g_00177
OG0003312	Syan.g_00051	Syaq.g_02026
OG0003316	Syan.g_01239	Syaq.g_02297
OG0003317	Syan.g_00048	Syaq.g_02028
OG0003321	Syan.g_00146	Syaq.g_02631, Syaq.g_02611, Syaq.g_02656
OG0003322	Syan.g_00274	Syaq.g_02456
OG0003325	Syan.g_00922	Syaq.g_02149
OG0003327	Syan.g_01865, Syan.g_01092, Syan.g_01098	Syaq.g_01053
OG0003328	Syan.g_01203, Syan.g_01839	Syaq.g_00898
OG0003331	Syan.g_02499	Syaq.g_00832, Syaq.g_02711, Syaq.g_00142, Syaq.g_02646
OG0003332	Syan.g_02706	Syaq.g_00259
OG0003536	Syan.g_00033	Syaq.g_02045
OG0003538	Syan.g_00229	Syaq.g_02577
OG0003540	Syan.g_00730	Syaq.g_02281
OG0003545	Syan.g_00093	Syaq.g_01035
OG0003562	Syan.g_00122, Syan.g_00123	Syaq.g_00428
OG0003563	Syan.g_00119, Syan.g_00130	Syaq.g_00424
OG0003575	Syan.g_00047	Syaq.g_02029
OG0003593	Syan.g_01232	Syaq.g_00320
OG0003595	Syan.g_01602, Syan.g_02475	Syaq.g_00920
OG0003599	Syan.g_02155	Syaq.g_00568
OG0003600	Syan.g_02457	Syaq.g_02295
OG0003601	Syan.g_02494	Syaq.g_02645, Syaq.g_00809
OG0003877	Syan.g_00034	Syaq.g_02044
OG0003880	Syan.g_00026	Syaq.g_02052
OG0003881	Syan.g_00030	Syaq.g_02050
OG0003882	Syan.g_00036	Syaq.g_02049
OG0003910	Syan.g_00118	Syaq.g_00431
OG0003911	Syan.g_00120	Syaq.g_00430
OG0003912	Syan.g_00124	Syaq.g_00427
OG0003913	Syan.g_00125	Syaq.g_00426
OG0003947	Syan.g_00071	Syaq.g_02228
OG0003952	Syan.g_00419	Syaq.g_00083
OG0003976	Syan.g_01500, Syan.g_02445	Syaq.g_00090
OG0003980	Syan.g_02458	Syaq.g_02294
OG0003985	Syan.g_02996	Syaq.g_00541
OG0004373	Syan.g_00121	Syaq.g_00429
OG0004374	Syan.g_00127	Syaq.g_00433
OG0004408	Syan.g_02333	Syaq.g_02610
OG0004413	Syan.g_02417	Syaq.g_01571
OG0004417	Syan.g_02607, Syan.g_00037	Syaq.g_00420
OG0004418	Syan.g_00046	Syaq.g_02570
OG0004419	Syan.g_00058	Syaq.g_02557
OG0004420	Syan.g_00059	Syaq.g_02549
OG0004421	Syan.g_00060	Syaq.g_02550
OG0004422	Syan.g_00070	Syaq.g_02566
OG0004425	Syan.g_00116	Syaq.g_02187
OG0004428	Syan.g_00241, Syan.g_02353, Syan.g_02488	Syaq.g_02662
OG0004429	Syan.g_00434, Syan.g_02358	Syaq.g_00092
OG0004449	Syan.g_01805	Syaq.g_01066
OG0004451	Syan.g_01866	Syaq.g_01056, Syaq.g_01054
OG0004455	Syan.g_02560	Syaq.g_00980, Syaq.g_02719
OG0004456	Syan.g_02565	Syaq.g_01515, Syaq.g_02193, Syaq.g_02544
OG0004457	Syan.g_02571	Syaq.g_01516, Syaq.g_02194, Syaq.g_02545
OG0004458	Syan.g_02604	Syaq.g_00174
OG0004461	Syan.g_02854	Syaq.g_00112
OG0004462	Syan.g_02994	Syaq.g_00539
OG0004463	Syan.g_02995	Syaq.g_00540
OG0004464	Syan.g_03099	Syaq.g_01341
OG0004598	Syan.g_01046	Syaq.g_00839
OG0005194	Syan.g_00056	Syaq.g_02559
OG0005195	Syan.g_00062	Syaq.g_02552
OG0005201	Syan.g_00268	Syaq.g_02460
OG0005210	Syan.g_01859, Syan.g_00613	Syaq.g_00001
OG0005225	Syan.g_01502, Syan.g_02443	Syaq.g_00937
OG0005231	Syan.g_02196	Syaq.g_00605
OG0005233	Syan.g_02418	Syaq.g_01572
OG0005234	Syan.g_02419	Syaq.g_01573
OG0005237	Syan.g_02497	Syaq.g_00089
OG0005238	Syan.g_02498	Syaq.g_00088
OG0005239	Syan.g_02500	Syaq.g_02647
OG0005240	Syan.g_02501	Syaq.g_02648
OG0005245	Syan.g_02855	Syaq.g_00113
OG0006189	Syan.g_00031	Syaq.g_02048
OG0006190	Syan.g_00035	Syaq.g_02046
OG0006193	Syan.g_00055	Syaq.g_01909
OG0006195	Syan.g_00126	Syaq.g_00425
OG0006196	Syan.g_00128	Syaq.g_00855
OG0006201	Syan.g_00223	Syaq.g_00672
OG0006202	Syan.g_00224	Syaq.g_00673
OG0006203	Syan.g_00226	Syaq.g_00675
OG0006207	Syan.g_00453	Syaq.g_02148
OG0006210	Syan.g_00611	Syaq.g_00002
OG0006212	Syan.g_00635	Syaq.g_00074
OG0006222	Syan.g_01077	Syaq.g_02615
OG0006226	Syan.g_01238	Syaq.g_00323
OG0006229	Syan.g_01332	Syaq.g_00391
OG0006256	Syan.g_02259	Syaq.g_00434
OG0006274	Syan.g_03067	Syaq.g_01370
