Orthogroup	Prah	Praf
OG0001914	Prah.g_02529, Prah.g_02530	Praf.g_02695
OG0001929	Prah.g_00072	Praf.g_00073
OG0001930	Prah.g_00140	Praf.g_00169
OG0001931	Prah.g_00141	Praf.g_00170
OG0001932	Prah.g_00157	Praf.g_00185
OG0001933	Prah.g_01900	Praf.g_00241
OG0001934	Prah.g_01885	Praf.g_00256
OG0001935	Prah.g_01845	Praf.g_00314
OG0001936	Prah.g_01813	Praf.g_00347
OG0001937	Prah.g_01638	Praf.g_00519
OG0001938	Prah.g_01571	Praf.g_00590
OG0001939	Prah.g_01477	Praf.g_00680
OG0001940	Prah.g_01436	Praf.g_00721
OG0001941	Prah.g_01371	Praf.g_00788
OG0001942	Prah.g_01352	Praf.g_00807
OG0001943	Prah.g_01308	Praf.g_00868
OG0001944	Prah.g_01207	Praf.g_00967
OG0001945	Prah.g_01109, Prah.g_01113, Prah.g_01118, Prah.g_01141	Praf.g_01060, Praf.g_01099
OG0001945	Prah.g_01127, Prah.g_01002	Praf.g_01069
OG0001946	Prah.g_00984	Praf.g_01208
OG0001947	Prah.g_00900	Praf.g_01290
OG0001948	Prah.g_00825	Praf.g_01363
OG0001949	Prah.g_00809	Praf.g_01379
OG0001950	Prah.g_00807	Praf.g_01381
OG0001951	Prah.g_00797	Praf.g_01391
OG0001952	Prah.g_00777	Praf.g_01411
OG0001953	Prah.g_00776	Praf.g_01412
OG0001954	Prah.g_00626	Praf.g_01571
OG0001955	Prah.g_00583	Praf.g_01612
OG0001956	Prah.g_00565	Praf.g_01628
OG0001957	Prah.g_00514	Praf.g_01679
OG0001958	Prah.g_00458	Praf.g_01735
OG0001960	Prah.g_00330, Prah.g_00329	Praf.g_01885
OG0001961	Prah.g_00307	Praf.g_01912
OG0001962	Prah.g_02442	Praf.g_01951
OG0001963	Prah.g_01969	Praf.g_02086
OG0001964	Prah.g_02057	Praf.g_02186
OG0001965	Prah.g_02096	Praf.g_02240
OG0001966	Prah.g_02104	Praf.g_02248
OG0001967	Prah.g_02106	Praf.g_02250
OG0001968	Prah.g_02107	Praf.g_02251
OG0001969	Prah.g_02169	Praf.g_02317
OG0001970	Prah.g_02258	Praf.g_02409
OG0001971	Prah.g_02338	Praf.g_02499
OG0001972	Prah.g_02389	Praf.g_02546
OG0001973	Prah.g_02473	Praf.g_02607
OG0001974	Prah.g_02487	Praf.g_02653
OG0001975	Prah.g_02528	Praf.g_02694
OG0001976	Prah.g_02531	Praf.g_02696
OG0001977	Prah.g_02542	Praf.g_02718
OG0001992	Prah.g_00339, Prah.g_01973	Praf.g_02092
OG0001995	Prah.g_01492	Praf.g_00667
OG0001996	Prah.g_00035	Praf.g_00034
OG0001997	Prah.g_01874	Praf.g_00267
OG0001998	Prah.g_01748	Praf.g_00416
OG0001999	Prah.g_01721	Praf.g_00439
OG0002000	Prah.g_01520	Praf.g_00640
OG0002002	Prah.g_01280	Praf.g_00897
OG0002003	Prah.g_00976	Praf.g_01216
OG0002004	Prah.g_00966	Praf.g_01229
OG0002005	Prah.g_00963	Praf.g_01233
OG0002006	Prah.g_00899	Praf.g_01291
OG0002007	Prah.g_00898	Praf.g_01292
OG0002008	Prah.g_00836	Praf.g_01352
OG0002009	Prah.g_00704	Praf.g_01491
OG0002010	Prah.g_00373	Praf.g_01835
OG0002011	Prah.g_00211	Praf.g_02010
OG0002012	Prah.g_01974	Praf.g_02093
OG0002013	Prah.g_02189	Praf.g_02338
OG0002014	Prah.g_02202	Praf.g_02352
OG0002015	Prah.g_02215	Praf.g_02355
OG0002016	Prah.g_02408	Praf.g_02565
OG0002017	Prah.g_02545	Praf.g_02721
OG0002018	Prah.g_02570	Praf.g_02749
OG0002036	Prah.g_01675	Praf.g_00482
OG0002037	Prah.g_01568	Praf.g_00593
OG0002038	Prah.g_01312	Praf.g_00864
OG0002039	Prah.g_01300	Praf.g_00877
OG0002040	Prah.g_01299	Praf.g_00878
OG0002041	Prah.g_00820	Praf.g_01367
OG0002042	Prah.g_00802	Praf.g_01386
OG0002043	Prah.g_00757	Praf.g_01430
OG0002044	Prah.g_00607	Praf.g_01587
OG0002045	Prah.g_00305	Praf.g_01914
OG0002046	Prah.g_00302	Praf.g_01927
OG0002047	Prah.g_00203	Praf.g_02017
OG0002048	Prah.g_01967	Praf.g_02083
OG0002049	Prah.g_02049	Praf.g_02178
OG0002050	Prah.g_02116	Praf.g_02261
OG0002051	Prah.g_02317	Praf.g_02477
OG0002052	Prah.g_02516	Praf.g_02683
OG0002053	Prah.g_02523	Praf.g_02689
OG0002063	Prah.g_01054	Praf.g_01149
OG0002110	Prah.g_00725	Praf.g_01468
OG0002113	Prah.g_00040	Praf.g_00039
OG0002114	Prah.g_01747	Praf.g_00417
OG0002115	Prah.g_01669	Praf.g_00488
OG0002117	Prah.g_01306	Praf.g_00871
OG0002118	Prah.g_01269	Praf.g_00907
OG0002119	Prah.g_01242	Praf.g_00934
OG0002120	Prah.g_01197	Praf.g_00986
OG0002121	Prah.g_01107	Praf.g_01090
OG0002122	Prah.g_00975	Praf.g_01217
OG0002123	Prah.g_00883	Praf.g_01306
OG0002124	Prah.g_00585	Praf.g_01610
OG0002125	Prah.g_00332	Praf.g_01882, Praf.g_02621, Praf.g_01876, Praf.g_01877
OG0002126	Prah.g_02214, Prah.g_02204	Praf.g_02354
OG0002127	Prah.g_02277	Praf.g_02426
OG0002128	Prah.g_02527	Praf.g_02693
OG0002154	Prah.g_02249	Praf.g_02401
OG0002159	Prah.g_00138	Praf.g_00167
OG0002160	Prah.g_01792	Praf.g_00368
OG0002161	Prah.g_01749	Praf.g_00415
OG0002162	Prah.g_01442	Praf.g_00715
OG0002164	Prah.g_01219	Praf.g_00954
OG0002165	Prah.g_01216	Praf.g_00957
OG0002166	Prah.g_00971	Praf.g_01222
OG0002167	Prah.g_00960	Praf.g_01236
OG0002168	Prah.g_00901	Praf.g_01289
OG0002169	Prah.g_00202	Praf.g_02018
OG0002170	Prah.g_01943	Praf.g_02057
OG0002171	Prah.g_02200	Praf.g_02350
OG0002172	Prah.g_02404	Praf.g_02561
OG0002173	Prah.g_02416	Praf.g_02573
OG0002174	Prah.g_02546	Praf.g_02722
OG0002229	Prah.g_00113	Praf.g_00138
OG0002231	Prah.g_00961	Praf.g_01235
OG0002232	Prah.g_00952	Praf.g_01245
OG0002233	Prah.g_00945	Praf.g_01254
OG0002234	Prah.g_00889	Praf.g_01300
OG0002235	Prah.g_00690	Praf.g_01505
OG0002236	Prah.g_00569	Praf.g_01624
OG0002237	Prah.g_00507	Praf.g_01686
OG0002238	Prah.g_00469	Praf.g_01724
OG0002239	Prah.g_00355	Praf.g_01854
OG0002240	Prah.g_00320	Praf.g_01899
OG0002242	Prah.g_02201	Praf.g_02351
OG0002243	Prah.g_02472	Praf.g_02606
OG0002273	Prah.g_00992	Praf.g_01076
OG0002277	Prah.g_00075	Praf.g_00076
OG0002278	Prah.g_02165	Praf.g_02307, Praf.g_02310, Praf.g_02313, Praf.g_01993
OG0002278	Prah.g_00425	Praf.g_00210
OG0002279	Prah.g_01899	Praf.g_00242
OG0002280	Prah.g_01511	Praf.g_00649
OG0002281	Prah.g_01437	Praf.g_00720
OG0002285	Prah.g_00769	Praf.g_01418
OG0002286	Prah.g_01134	Praf.g_01449, Praf.g_01448
OG0002287	Prah.g_02209	Praf.g_02356
OG0002289	Prah.g_00301	Praf.g_01930
OG0002290	Prah.g_00245	Praf.g_01974
OG0002291	Prah.g_02326, Prah.g_02333	Praf.g_02494
OG0002292	Prah.g_02351	Praf.g_02510
OG0002328	Prah.g_01879	Praf.g_00262
OG0002330	Prah.g_01018	Praf.g_01117
OG0002331	Prah.g_01030	Praf.g_01128
OG0002332	Prah.g_00470	Praf.g_01723
OG0002333	Prah.g_00468	Praf.g_01725
OG0002334	Prah.g_00416	Praf.g_01786
OG0002336	Prah.g_00315	Praf.g_01904
OG0002337	Prah.g_02127	Praf.g_02272
OG0002338	Prah.g_02206	Praf.g_02357
OG0002339	Prah.g_02222	Praf.g_02370
OG0002340	Prah.g_02421	Praf.g_02584
OG0002341	Prah.g_02474	Praf.g_02608
OG0002381	Prah.g_00172	Praf.g_00206
OG0002382	Prah.g_01557	Praf.g_00604
OG0002383	Prah.g_01287	Praf.g_00890
OG0002385	Prah.g_01135	Praf.g_01450
OG0002386	Prah.g_00441	Praf.g_01752
OG0002387	Prah.g_00092	Praf.g_01754
OG0002388	Prah.g_00297	Praf.g_01935
OG0002390	Prah.g_02343	Praf.g_02504
OG0002429	Prah.g_01872	Praf.g_00269
OG0002430	Prah.g_01507	Praf.g_00653
OG0002431	Prah.g_01508	Praf.g_00652
OG0002435	Prah.g_01341	Praf.g_00820, Praf.g_00821
OG0002436	Prah.g_01164	Praf.g_01025
OG0002437	Prah.g_01097	Praf.g_01072
OG0002437	Prah.g_01130	Praf.g_01067
OG0002438	Prah.g_00962	Praf.g_01234
OG0002439	Prah.g_00943	Praf.g_01256
OG0002440	Prah.g_00854	Praf.g_01335
OG0002441	Prah.g_00277, Prah.g_02440, Prah.g_00268, Prah.g_01205, Prah.g_02438, Prah.g_01057, Prah.g_01066, Prah.g_02439	Praf.g_01466
OG0002442	Prah.g_00548	Praf.g_01644
OG0002443	Prah.g_00488	Praf.g_01706
OG0002444	Prah.g_00405	Praf.g_01797
OG0002445	Prah.g_00352	Praf.g_01865, Praf.g_01867
OG0002446	Prah.g_00344, Prah.g_00993, Prah.g_00318	Praf.g_01901
OG0002448	Prah.g_02225	Praf.g_02373
OG0002449	Prah.g_02569	Praf.g_02748
OG0002450	Prah.g_02592	Praf.g_02771
OG0002493	Prah.g_01794, Prah.g_01795	Praf.g_00365
OG0002494	Prah.g_01611	Praf.g_00546
OG0002495	Prah.g_00995	Praf.g_01079
OG0002496	Prah.g_00633	Praf.g_01564
OG0002498	Prah.g_02477, Prah.g_02476	Praf.g_02610
OG0002563	Prah.g_00387	Praf.g_01821
OG0002564	Prah.g_01804	Praf.g_00355
OG0002566	Prah.g_01708	Praf.g_00451
OG0002567	Prah.g_01506	Praf.g_00655
OG0002568	Prah.g_01409	Praf.g_00748, Praf.g_00747
OG0002569	Prah.g_00632	Praf.g_01565
OG0002570	Prah.g_00630	Praf.g_01567
OG0002571	Prah.g_00561	Praf.g_01634
OG0002572	Prah.g_00533	Praf.g_01658
OG0002573	Prah.g_00404	Praf.g_01798
OG0002574	Prah.g_00298	Praf.g_01934
OG0002575	Prah.g_00296	Praf.g_01936
OG0002576	Prah.g_00295	Praf.g_01937
OG0002577	Prah.g_00249	Praf.g_01968
OG0002578	Prah.g_01596	Praf.g_02167
OG0002579	Prah.g_02275	Praf.g_02424
OG0002580	Prah.g_02549	Praf.g_02725
OG0002630	Prah.g_00200	Praf.g_00229
OG0002630	Prah.g_01909	Praf.g_00229
OG0002630	Prah.g_00200	Praf.g_02020
OG0002630	Prah.g_01909	Praf.g_02020
OG0002633	Prah.g_01819	Praf.g_00339
OG0002634	Prah.g_01776	Praf.g_00388
OG0002635	Prah.g_01330	Praf.g_00831
OG0002636	Prah.g_01221	Praf.g_00951
OG0002637	Prah.g_01186	Praf.g_00997
OG0002638	Prah.g_00988	Praf.g_01200
OG0002641	Prah.g_00634	Praf.g_01563
OG0002642	Prah.g_00631	Praf.g_01566
OG0002643	Prah.g_00623	Praf.g_01574
OG0002644	Prah.g_00492	Praf.g_01701
OG0002645	Prah.g_00491	Praf.g_01702
OG0002647	Prah.g_02475	Praf.g_02609
OG0002648	Prah.g_02482	Praf.g_02615
OG0002649	Prah.g_02483	Praf.g_02616
OG0002650	Prah.g_02484	Praf.g_02617
OG0002705	Prah.g_01153	Praf.g_01040
OG0002706	Prah.g_01086	Praf.g_01186
OG0002706	Prah.g_01099	Praf.g_01096
OG0002707	Prah.g_01103, Prah.g_01105, Prah.g_01104	Praf.g_01092
OG0002709	Prah.g_01074	Praf.g_01166
OG0002711	Prah.g_00535	Praf.g_01656
OG0002712	Prah.g_00490	Praf.g_01703
OG0002713	Prah.g_00487	Praf.g_01707
OG0002714	Prah.g_00440	Praf.g_01753
OG0002715	Prah.g_00248	Praf.g_01969
OG0002716	Prah.g_02085	Praf.g_02213
OG0002718	Prah.g_02595	Praf.g_02774
OG0002796	Prah.g_01787	Praf.g_00373
OG0002797	Prah.g_01680	Praf.g_00476
OG0002798	Prah.g_01313	Praf.g_00863
OG0002800	Prah.g_01195	Praf.g_00987
OG0002802	Prah.g_00832	Praf.g_01356
OG0002803	Prah.g_00534	Praf.g_01657
OG0002906	Prah.g_01204	Praf.g_00973
OG0002909	Prah.g_01149	Praf.g_01054
OG0002910	Prah.g_01040	Praf.g_01136
OG0002912	Prah.g_00556, Prah.g_00557	Praf.g_01639
OG0002913	Prah.g_02520	Praf.g_02687
OG0002914	Prah.g_02521	Praf.g_02688
OG0003036	Prah.g_00142	Praf.g_00171
OG0003037	Prah.g_01907	Praf.g_00231
OG0003038	Prah.g_01715	Praf.g_00445
OG0003039	Prah.g_01065, Prah.g_01684, Prah.g_02369	Praf.g_00552
OG0003040	Prah.g_01384	Praf.g_00774
OG0003044	Prah.g_01106	Praf.g_01091
OG0003048	Prah.g_00283	Praf.g_01949
OG0003049	Prah.g_02348	Praf.g_02508
OG0003049	Prah.g_02349	Praf.g_01970
OG0003051	Prah.g_02112	Praf.g_02257
OG0003052	Prah.g_02160	Praf.g_02305
OG0003053	Prah.g_02190	Praf.g_02341
OG0003182	Prah.g_00077	Praf.g_00080
OG0003184	Prah.g_00199	Praf.g_00228
OG0003184	Prah.g_01910	Praf.g_00228
OG0003184	Prah.g_00199	Praf.g_02021
OG0003184	Prah.g_01910	Praf.g_02021
OG0003185	Prah.g_01808	Praf.g_00350
OG0003186	Prah.g_01504	Praf.g_00657
OG0003187	Prah.g_01345	Praf.g_00816
OG0003188	Prah.g_01333, Prah.g_01332	Praf.g_00829
OG0003189	Prah.g_02445, Prah.g_01724, Prah.g_00267	Praf.g_00839
OG0003190	Prah.g_01179	Praf.g_01005
OG0003196	Prah.g_00954	Praf.g_01243
OG0003197	Prah.g_00741	Praf.g_01447
OG0003198	Prah.g_01137	Praf.g_01452
OG0003199	Prah.g_00537	Praf.g_01654
OG0003200	Prah.g_00359	Praf.g_01850
OG0003201	Prah.g_00288	Praf.g_01945
OG0003202	Prah.g_00259	Praf.g_01954
OG0003203	Prah.g_00246	Praf.g_01973
OG0003204	Prah.g_00201	Praf.g_02019
OG0003207	Prah.g_02076	Praf.g_02205
OG0003213	Prah.g_02337	Praf.g_02498
OG0003214	Prah.g_00334	Praf.g_02650
OG0003377	Prah.g_01796	Praf.g_01755, Praf.g_00364
OG0003378	Prah.g_01608	Praf.g_00550
OG0003379	Prah.g_01483	Praf.g_00674
OG0003380	Prah.g_02375	Praf.g_00848, Praf.g_02536
OG0003381	Prah.g_01277	Praf.g_00900
OG0003382	Prah.g_01200	Praf.g_00979
OG0003383	Prah.g_01132	Praf.g_01074
OG0003384	Prah.g_00929, Prah.g_00941	Praf.g_01258
OG0003384	Prah.g_00932	Praf.g_01097, Praf.g_01262
OG0003385	Prah.g_01036	Praf.g_01132
OG0003386	Prah.g_01042	Praf.g_01138
OG0003387	Prah.g_01044	Praf.g_01140
OG0003388	Prah.g_01045	Praf.g_01141
OG0003389	Prah.g_01046	Praf.g_01142
OG0003390	Prah.g_01079	Praf.g_01195
OG0003391	Prah.g_00982	Praf.g_01209
OG0003392	Prah.g_00955	Praf.g_01242
OG0003393	Prah.g_01136	Praf.g_01451
OG0003394	Prah.g_00703	Praf.g_01492
OG0003395	Prah.g_00545	Praf.g_01646, Praf.g_01826
OG0003396	Prah.g_00439	Praf.g_01760
OG0003397	Prah.g_00292	Praf.g_01939
OG0003398	Prah.g_02208	Praf.g_02361
OG0003667	Prah.g_00161	Praf.g_00189
OG0003668	Prah.g_00225	Praf.g_00203
OG0003669	Prah.g_00171	Praf.g_00205
OG0003670	Prah.g_00181	Praf.g_00213
OG0003672	Prah.g_01835	Praf.g_00324
OG0003674	Prah.g_01816	Praf.g_00346
OG0003675	Prah.g_01793	Praf.g_00366
OG0003676	Prah.g_01788	Praf.g_00372
OG0003677	Prah.g_01765	Praf.g_00399
OG0003678	Prah.g_01674	Praf.g_00483
OG0003679	Prah.g_01607	Praf.g_00551
OG0003680	Prah.g_01602	Praf.g_00556
OG0003681	Prah.g_01600	Praf.g_00559
OG0003682	Prah.g_01497	Praf.g_00664
OG0003683	Prah.g_01491	Praf.g_00668
OG0003684	Prah.g_01490	Praf.g_00669
OG0003685	Prah.g_01426	Praf.g_00732
OG0003686	Prah.g_01398	Praf.g_00759
OG0003687	Prah.g_01383	Praf.g_00775
OG0003688	Prah.g_01310	Praf.g_00866
OG0003689	Prah.g_01288	Praf.g_00889
OG0003690	Prah.g_01236	Praf.g_00939
OG0003691	Prah.g_01232	Praf.g_00942
OG0003692	Prah.g_01229	Praf.g_00945
OG0003693	Prah.g_01224	Praf.g_00950
OG0003694	Prah.g_01215	Praf.g_00958
OG0003695	Prah.g_01214	Praf.g_00959
OG0003696	Prah.g_01188	Praf.g_00995
OG0003697	Prah.g_01185	Praf.g_00998
OG0003698	Prah.g_01184	Praf.g_00999
OG0003699	Prah.g_01177	Praf.g_01007
OG0003700	Prah.g_01173	Praf.g_01016
OG0003701	Prah.g_01172	Praf.g_01017
OG0003702	Prah.g_01171	Praf.g_01018
OG0003703	Prah.g_01170	Praf.g_01019
OG0003704	Prah.g_01148	Praf.g_01056
OG0003705	Prah.g_01143	Praf.g_01064
OG0003706	Prah.g_01125	Praf.g_01066
OG0003707	Prah.g_01128	Praf.g_01070
OG0003708	Prah.g_01000	Praf.g_01083
OG0003709	Prah.g_01010	Praf.g_01110
OG0003710	Prah.g_01013	Praf.g_01112
OG0003711	Prah.g_01014	Praf.g_01113
OG0003712	Prah.g_01017	Praf.g_01116
OG0003713	Prah.g_01024	Praf.g_01123
OG0003714	Prah.g_01032	Praf.g_01129
OG0003715	Prah.g_01041	Praf.g_01137
OG0003716	Prah.g_02455	Praf.g_01155
OG0003718	Prah.g_01090	Praf.g_01172
OG0003719	Prah.g_01096	Praf.g_01178
OG0003720	Prah.g_01095	Praf.g_01179
OG0003721	Prah.g_00980	Praf.g_01212
OG0003722	Prah.g_00967	Praf.g_01228
OG0003723	Prah.g_00959	Praf.g_01237
OG0003724	Prah.g_00956	Praf.g_01240
OG0003725	Prah.g_00948	Praf.g_01250
OG0003726	Prah.g_00947	Praf.g_01252
OG0003727	Prah.g_00888	Praf.g_01301
OG0003728	Prah.g_00779	Praf.g_01409
OG0003729	Prah.g_00744	Praf.g_01443
OG0003730	Prah.g_00719	Praf.g_01477
OG0003731	Prah.g_00714	Praf.g_01481
OG0003732	Prah.g_00711	Praf.g_01483
OG0003733	Prah.g_00708	Praf.g_01487
OG0003734	Prah.g_00705	Praf.g_01490
OG0003735	Prah.g_00694	Praf.g_01502
OG0003736	Prah.g_00629	Praf.g_01569
OG0003737	Prah.g_00628	Praf.g_01570
OG0003738	Prah.g_00616	Praf.g_01579
OG0003739	Prah.g_00611	Praf.g_01582
OG0003740	Prah.g_00610	Praf.g_01583
OG0003741	Prah.g_00563	Praf.g_01630
OG0003742	Prah.g_00549	Praf.g_01643
OG0003743	Prah.g_00546	Praf.g_01645
OG0003744	Prah.g_00542	Praf.g_01649
OG0003745	Prah.g_00540	Praf.g_01651
OG0003746	Prah.g_00536	Praf.g_01655
OG0003747	Prah.g_00467	Praf.g_01726
OG0003748	Prah.g_00459	Praf.g_01734
OG0003749	Prah.g_00438	Praf.g_01761
OG0003750	Prah.g_00354	Praf.g_01855
OG0003751	Prah.g_00289	Praf.g_01944
OG0003752	Prah.g_00287	Praf.g_01946
OG0003753	Prah.g_00285	Praf.g_01948
OG0003754	Prah.g_00250	Praf.g_01967
OG0003755	Prah.g_00227	Praf.g_01994
OG0003756	Prah.g_01925	Praf.g_02041
OG0003757	Prah.g_01928	Praf.g_02043
OG0003758	Prah.g_01952	Praf.g_02069
OG0003759	Prah.g_01992	Praf.g_02113
OG0003760	Prah.g_02052	Praf.g_02181
OG0003761	Prah.g_02075	Praf.g_02204
OG0003762	Prah.g_02102	Praf.g_02246
OG0003763	Prah.g_02113	Praf.g_02258
OG0003764	Prah.g_02233	Praf.g_02385
OG0003765	Prah.g_02238	Praf.g_02390
OG0003766	Prah.g_02322	Praf.g_02490
OG0003767	Prah.g_02346	Praf.g_02507
OG0003768	Prah.g_02373	Praf.g_02534
OG0003769	Prah.g_02374	Praf.g_02535
OG0003770	Prah.g_02377	Praf.g_02537
OG0003771	Prah.g_02378	Praf.g_02538
OG0003772	Prah.g_02379	Praf.g_02539
OG0003773	Prah.g_02380	Praf.g_02540
OG0003774	Prah.g_02383	Praf.g_02542
OG0003775	Prah.g_02385	Praf.g_02543
OG0003776	Prah.g_02386	Praf.g_02544
OG0003778	Prah.g_02537	Praf.g_02703
OG0004060	Prah.g_00096	Praf.g_00124, Praf.g_00121, Praf.g_00123
OG0004064	Prah.g_01831	Praf.g_00327
OG0004066	Prah.g_01818	Praf.g_01165, Praf.g_00341
OG0004072	Prah.g_01479	Praf.g_00678
OG0004077	Prah.g_01218	Praf.g_00955
OG0004084	Prah.g_01098, Prah.g_01142	Praf.g_01059, Praf.g_01098
OG0004087	Prah.g_01087	Praf.g_01185, Praf.g_01151, Praf.g_01164
OG0004103	Prah.g_02093	Praf.g_02227, Praf.g_02237
OG0004107	Prah.g_00333	Praf.g_02651
OG0004571	Prah.g_01009	Praf.g_01109
OG0004572	Prah.g_00946	Praf.g_01253
OG0004575	Prah.g_00619	Praf.g_01577
OG0004577	Prah.g_00336	Praf.g_02646, Praf.g_01872
OG0004578	Prah.g_02429	Praf.g_01889, Praf.g_02591
OG0004579	Prah.g_02428	Praf.g_02590, Praf.g_01890
OG0004580	Prah.g_02427	Praf.g_02589, Praf.g_01891
OG0004581	Prah.g_02426	Praf.g_02588, Praf.g_01892
OG0005397	Prah.g_00058	Praf.g_00059
OG0005402	Prah.g_01904	Praf.g_00234
OG0005403	Prah.g_01856	Praf.g_00306
OG0005405	Prah.g_01807	Praf.g_00351
OG0005407	Prah.g_01629	Praf.g_00528
OG0005408	Prah.g_01604	Praf.g_00555
OG0005409	Prah.g_01598	Praf.g_00561
OG0005412	Prah.g_01230	Praf.g_00944
OG0005413	Prah.g_01225	Praf.g_00949
OG0005414	Prah.g_01201	Praf.g_00978
OG0005415	Prah.g_01191	Praf.g_00992
OG0005416	Prah.g_01169	Praf.g_01020
OG0005417	Prah.g_01146	Praf.g_01057
OG0005418	Prah.g_01124	Praf.g_01065
OG0005421	Prah.g_01012	Praf.g_01111
OG0005422	Prah.g_01039	Praf.g_01135
OG0005424	Prah.g_01092	Praf.g_01174
OG0005425	Prah.g_01093	Praf.g_01176
OG0005426	Prah.g_01080	Praf.g_01194
OG0005427	Prah.g_01076	Praf.g_01196
OG0005429	Prah.g_00951	Praf.g_01247
OG0005430	Prah.g_00917	Praf.g_01272
OG0005431	Prah.g_00676	Praf.g_01521
OG0005432	Prah.g_00642	Praf.g_01555
OG0005433	Prah.g_00624	Praf.g_01573
OG0005434	Prah.g_00567	Praf.g_01626
OG0005435	Prah.g_00512	Praf.g_01681
OG0005436	Prah.g_00511	Praf.g_01683
OG0005437	Prah.g_00446	Praf.g_01747
OG0005441	Prah.g_00286	Praf.g_01947
OG0005443	Prah.g_02221	Praf.g_02368
OG0005445	Prah.g_02388	Praf.g_02545
OG0005447	Prah.g_02539	Praf.g_02706
