Orthogroup	Syab	Syag
OG0001947	Syab.g_01235	Syag.g_00953
OG0001948	Syab.g_01344	Syag.g_00844
OG0001949	Syab.g_01363	Syag.g_00824
OG0001950	Syab.g_01365	Syag.g_00822
OG0001951	Syab.g_01381	Syag.g_00812
OG0001952	Syab.g_01405	Syag.g_00788
OG0001953	Syab.g_01406	Syag.g_00787
OG0001957	Syab.g_01888	Syag.g_00387
OG0001958	Syab.g_01537	Syag.g_00558
OG0001960	Syab.g_00717	Syag.g_01361
OG0001961	Syab.g_00692	Syag.g_01351
OG0001964	Syab.g_00383	Syag.g_02706
OG0001965	Syab.g_02045	Syag.g_01457
OG0001966	Syab.g_00326	Syag.g_02629
OG0001967	Syab.g_00324	Syag.g_02627
OG0001968	Syab.g_00323	Syag.g_02626
OG0001969	Syab.g_00251	Syag.g_02561
OG0001970	Syab.g_02541	Syag.g_01928
OG0001971	Syab.g_02616	Syag.g_02004
OG0001972	Syab.g_02710	Syag.g_02082
OG0001974	Syab.g_02750	Syag.g_02122
OG0001975	Syab.g_01750	Syag.g_00150
OG0001976	Syab.g_01752	Syag.g_00148
OG0001979	Syab.g_01172, Syab.g_01161	Syag.g_01012
OG0001980	Syab.g_00508, Syab.g_01253	Syag.g_02832
OG0001990	Syab.g_02872	Syag.g_02236
OG0001993	Syab.g_01913	Syag.g_00368
OG0001994	Syab.g_01914	Syag.g_00367
OG0001997	Syab.g_02478	Syag.g_01862
OG0001999	Syab.g_02321	Syag.g_01737
OG0002000	Syab.g_02143	Syag.g_01481
OG0002002	Syab.g_01057	Syag.g_01059
OG0002003	Syab.g_01175	Syag.g_01009
OG0002004	Syab.g_02255	Syag.g_01686
OG0002006	Syab.g_01236	Syag.g_00952
OG0002007	Syab.g_01237	Syag.g_00951
OG0002008	Syab.g_01331	Syag.g_00856
OG0002012	Syab.g_00618	Syag.g_01609
OG0002013	Syab.g_02456	Syag.g_01841
OG0002014	Syab.g_00221	Syag.g_02473, Syag.g_02462
OG0002016	Syab.g_02690	Syag.g_02062
OG0002017	Syab.g_02823	Syag.g_02179
OG0002018	Syab.g_02870	Syag.g_02234
OG0002020	Syab.g_02865	Syag.g_02228
OG0002021	Syab.g_02863	Syag.g_02226
OG0002022	Syab.g_02862	Syag.g_02225
OG0002023	Syab.g_02861	Syag.g_02224
OG0002024	Syab.g_02855	Syag.g_02217
OG0002037	Syab.g_01139	Syag.g_01037
OG0002038	Syab.g_00979	Syag.g_01131
OG0002039	Syab.g_00998	Syag.g_01118
OG0002040	Syab.g_00999	Syag.g_01117
OG0002041	Syab.g_01348	Syag.g_00840
OG0002042	Syab.g_01376	Syag.g_00818
OG0002043	Syab.g_01422	Syag.g_00771
OG0002044	Syab.g_01701	Syag.g_00715, Syag.g_01174
OG0002045	Syab.g_00672	Syag.g_01346
OG0002046	Syab.g_00666	Syag.g_01342
OG0002048	Syab.g_00471	Syag.g_02795
OG0002049	Syab.g_00389	Syag.g_02712
OG0002050	Syab.g_00314	Syag.g_02617
OG0002051	Syab.g_02602	Syag.g_01989
OG0002053	Syab.g_01482	Syag.g_00514
OG0002054	Syab.g_02854	Syag.g_02216
OG0002055	Syab.g_02857	Syag.g_02219
OG0002056	Syab.g_00278	Syag.g_02581
OG0002092	Syab.g_02904	Syag.g_01294, Syag.g_01295
OG0002106	Syab.g_00956	Syag.g_01417
OG0002110	Syab.g_00077	Syag.g_00103
OG0002112	Syab.g_00267	Syag.g_02570
OG0002113	Syab.g_00038	Syag.g_02311
OG0002115	Syab.g_02246	Syag.g_01679
OG0002116	Syab.g_02201	Syag.g_01653
OG0002117	Syab.g_00989	Syag.g_01124
OG0002119	Syab.g_02685	Syag.g_02057
OG0002121	Syab.g_00801	Syag.g_00172
OG0002122	Syab.g_01174	Syag.g_01010
OG0002123	Syab.g_01271	Syag.g_00918
OG0002124	Syab.g_01732	Syag.g_00738
OG0002128	Syab.g_01746	Syag.g_00146
OG0002129	Syab.g_00756	Syag.g_01403
OG0002130	Syab.g_00917	Syag.g_01190
OG0002131	Syab.g_02864	Syag.g_02227
OG0002132	Syab.g_02858	Syag.g_02220
OG0002133	Syab.g_02856	Syag.g_02218
OG0002134	Syab.g_00130	Syag.g_02410
OG0002135	Syab.g_02304	Syag.g_01722
OG0002136	Syab.g_02303	Syag.g_01721
OG0002137	Syab.g_00194	Syag.g_01624
OG0002138	Syab.g_01824	Syag.g_00463
OG0002139	Syab.g_01142	Syag.g_01040
OG0002141	Syab.g_00843, Syab.g_01739	Syag.g_00491
OG0002142	Syab.g_00803	Syag.g_01439
OG0002143	Syab.g_00556	Syag.g_00010
OG0002144	Syab.g_00394	Syag.g_02717
OG0002145	Syab.g_00809	Syag.g_01302
OG0002156	Syab.g_00808	Syag.g_01303
OG0002157	Syab.g_00266	Syag.g_02569
OG0002158	Syab.g_00268	Syag.g_02571
OG0002159	Syab.g_02737, Syab.g_00102	Syag.g_02381
OG0002162	Syab.g_01987	Syag.g_00300
OG0002163	Syab.g_02786, Syab.g_02779	Syag.g_02150
OG0002167	Syab.g_01848	Syag.g_01842
OG0002168	Syab.g_01234	Syag.g_00954
OG0002170	Syab.g_00520	Syag.g_02839
OG0002173	Syab.g_02683	Syag.g_02055
OG0002174	Syab.g_02824	Syag.g_02180
OG0002175	Syab.g_01040	Syag.g_01074
OG0002177	Syab.g_01480	Syag.g_01022
OG0002178	Syab.g_02860	Syag.g_02222
OG0002179	Syab.g_00203	Syag.g_02435
OG0002180	Syab.g_00287	Syag.g_02590
OG0002181	Syab.g_00317	Syag.g_02620
OG0002182	Syab.g_00339	Syag.g_02639
OG0002183	Syab.g_02466	Syag.g_01851
OG0002184	Syab.g_02463	Syag.g_01847
OG0002185	Syab.g_02452	Syag.g_01837
OG0002186	Syab.g_02302	Syag.g_01720
OG0002187	Syab.g_02300	Syag.g_01719
OG0002188	Syab.g_02249	Syag.g_01682
OG0002189	Syab.g_02248	Syag.g_01681
OG0002190	Syab.g_02187	Syag.g_01639
OG0002191	Syab.g_00577	Syag.g_00027
OG0002192	Syab.g_01000	Syag.g_01116
OG0002193	Syab.g_01165	Syag.g_01020
OG0002194	Syab.g_01146	Syag.g_01044
OG0002195	Syab.g_01621	Syag.g_00614
OG0002196	Syab.g_01575	Syag.g_00652
OG0002197	Syab.g_01342	Syag.g_00846
OG0002198	Syab.g_01851	Syag.g_00433
OG0002199	Syab.g_01855	Syag.g_00429
OG0002200	Syab.g_00775	Syag.g_01419
OG0002201	Syab.g_01942	Syag.g_00347
OG0002202	Syab.g_01943	Syag.g_00346
OG0002203	Syab.g_01944	Syag.g_00345
OG0002204	Syab.g_01963	Syag.g_00326
OG0002205	Syab.g_01982	Syag.g_00305
OG0002207	Syab.g_02002	Syag.g_00283
OG0002208	Syab.g_02090	Syag.g_01534
OG0002209	Syab.g_00530	Syag.g_02852
OG0002210	Syab.g_00479	Syag.g_02803
OG0002211	Syab.g_00438	Syag.g_02765
OG0002212	Syab.g_02739	Syag.g_02111
OG0002213	Syab.g_02744	Syag.g_02115
OG0002214	Syab.g_02887	Syag.g_02250
OG0002231	Syab.g_00926	Syag.g_01180
OG0002233	Syab.g_02359	Syag.g_00437
OG0002234	Syab.g_00633	Syag.g_00402
OG0002235	Syab.g_01584	Syag.g_00647
OG0002236	Syab.g_01545	Syag.g_00571
OG0002237	Syab.g_01880	Syag.g_00403
OG0002239	Syab.g_02224	Syag.g_01661
OG0002241	Syab.g_00665	Syag.g_01341
OG0002243	Syab.g_02735	Syag.g_02107
OG0002245	Syab.g_00558	Syag.g_00012
OG0002246	Syab.g_00563	Syag.g_00015
OG0002248	Syab.g_01182	Syag.g_01000
OG0002250	Syab.g_02467	Syag.g_01852
OG0002251	Syab.g_02184	Syag.g_01636
OG0002252	Syab.g_01061	Syag.g_01770
OG0002253	Syab.g_00927	Syag.g_01179
OG0002254	Syab.g_01299	Syag.g_00889
OG0002255	Syab.g_01356	Syag.g_00832
OG0002256	Syab.g_01882	Syag.g_01796
OG0002257	Syab.g_01811	Syag.g_00478
OG0002258	Syab.g_01964	Syag.g_00325
OG0002259	Syab.g_02037	Syag.g_01450
OG0002260	Syab.g_01141	Syag.g_01039
OG0002279	Syab.g_02502	Syag.g_01887
OG0002289	Syab.g_00663	Syag.g_01339
OG0002290	Syab.g_00630, Syab.g_02607	Syag.g_02643
OG0002292	Syab.g_02627	Syag.g_02018
OG0002296	Syab.g_00744	Syag.g_01389
OG0002297	Syab.g_00764	Syag.g_00071
OG0002298	Syab.g_01360	Syag.g_00828
OG0002299	Syab.g_01403	Syag.g_00790
OG0002301	Syab.g_00874	Syag.g_00201
OG0002302	Syab.g_02075	Syag.g_01549
OG0002303	Syab.g_00557	Syag.g_00011
OG0002304	Syab.g_02206	Syag.g_02683
OG0002304	Syab.g_00498	Syag.g_02821
OG0002305	Syab.g_02505	Syag.g_01889
OG0002306	Syab.g_00951	Syag.g_02223
OG0002308	Syab.g_01570	Syag.g_00657
OG0002330	Syab.g_01189	Syag.g_00992
OG0002331	Syab.g_00880	Syag.g_00211
OG0002337	Syab.g_00302	Syag.g_02605
OG0002350	Syab.g_00512	Syag.g_02834
OG0002351	Syab.g_00252	Syag.g_02562
OG0002352	Syab.g_00982	Syag.g_01130
OG0002353	Syab.g_01285	Syag.g_00679
OG0002354	Syab.g_01382	Syag.g_00811
OG0002355	Syab.g_01780	Syag.g_00254
OG0002356	Syab.g_00644	Syag.g_01329
OG0002358	Syab.g_00581	Syag.g_00031
OG0002359	Syab.g_00737	Syag.g_01381
OG0002382	Syab.g_02105	Syag.g_01519
OG0002388	Syab.g_00657	Syag.g_01333
OG0002391	Syab.g_02529	Syag.g_01916
OG0002395	Syab.g_00265	Syag.g_02568
OG0002400	Syab.g_02053	Syag.g_01602
OG0002401	Syab.g_00983	Syag.g_01129
OG0002402	Syab.g_01232	Syag.g_00956
OG0002403	Syab.g_01046	Syag.g_01068
OG0002406	Syab.g_01459	Syag.g_00885
OG0002407	Syab.g_00996	Syag.g_00488
OG0002408	Syab.g_01784	Syag.g_00099
OG0002411	Syab.g_01698	Syag.g_00712
OG0002425	Syab.g_00186	Syag.g_02484
OG0002433	Syab.g_02671	Syag.g_00123
OG0002434	Syab.g_02004	Syag.g_00281
OG0002438	Syab.g_02776	Syag.g_02147
OG0002440	Syab.g_01315	Syag.g_00872
OG0002447	Syab.g_00664	Syag.g_01340
OG0002450	Syab.g_02901	Syag.g_02259
OG0002452	Syab.g_02868	Syag.g_02231
OG0002463	Syab.g_01680	Syag.g_02384
OG0002466	Syab.g_02343	Syag.g_01759
OG0002467	Syab.g_01965	Syag.g_00324
OG0002468	Syab.g_01144	Syag.g_01042
OG0002470	Syab.g_01461	Syag.g_00501
OG0002471	Syab.g_01760	Syag.g_00481
OG0002472	Syab.g_00863	Syag.g_00528
OG0002473	Syab.g_02609	Syag.g_01994
OG0002474	Syab.g_00392	Syag.g_02716
OG0002475	Syab.g_00738	Syag.g_01382
OG0002476	Syab.g_01496, Syab.g_01268	Syag.g_00921
OG0002494	Syab.g_01970	Syag.g_00319
OG0002520	Syab.g_02286	Syag.g_01706
OG0002521	Syab.g_02242	Syag.g_01675
OG0002522	Syab.g_02166	Syag.g_01612
OG0002523	Syab.g_02047	Syag.g_00079
OG0002524	Syab.g_00825	Syag.g_00077
OG0002532	Syab.g_01795	Syag.g_00100
OG0002533	Syab.g_02021	Syag.g_00258
OG0002534	Syab.g_00507	Syag.g_02829
OG0002535	Syab.g_00504	Syag.g_02826
OG0002536	Syab.g_00485	Syag.g_02809
OG0002537	Syab.g_02624	Syag.g_02014
OG0002538	Syab.g_02640	Syag.g_02037
OG0002539	Syab.g_02772	Syag.g_02143
OG0002542	Syab.g_01696	Syag.g_00707
OG0002544	Syab.g_02807	Syag.g_00660
OG0002559	Syab.g_01127	Syag.g_00139
OG0002567	Syab.g_01096	Syag.g_01586
OG0002568	Syab.g_01957	Syag.g_00332
OG0002574	Syab.g_00650, Syab.g_00658	Syag.g_01334
OG0002575	Syab.g_00656	Syag.g_01332
OG0002576	Syab.g_00646, Syab.g_00655	Syag.g_01331
OG0002577	Syab.g_00612	Syag.g_00047
OG0002580	Syab.g_02832	Syag.g_02184
OG0002581	Syab.g_00632, Syab.g_01374	Syag.g_00060
OG0002592	Syab.g_02718	Syag.g_02108
OG0002593	Syab.g_02164	Syag.g_01610
OG0002594	Syab.g_02416	Syag.g_00183
OG0002596	Syab.g_02054	Syag.g_00174
OG0002600	Syab.g_02157	Syag.g_00188
OG0002603	Syab.g_01771	Syag.g_00243
OG0002604	Syab.g_01810	Syag.g_00479
OG0002605	Syab.g_00511	Syag.g_02833
OG0002607	Syab.g_00698	Syag.g_01357
OG0002608	Syab.g_01192	Syag.g_00989
OG0002609	Syab.g_01728	Syag.g_00737
OG0002636	Syab.g_00879	Syag.g_00708
OG0002637	Syab.g_01744	Syag.g_01797
OG0002639	Syab.g_00814	Syag.g_01297
OG0002644	Syab.g_01865	Syag.g_00419
OG0002645	Syab.g_01864	Syag.g_00420
OG0002647	Syab.g_02719	Syag.g_02109
OG0002648	Syab.g_02745	Syag.g_02116
OG0002649	Syab.g_02746	Syag.g_02117
OG0002650	Syab.g_02747	Syag.g_02118
OG0002672	Syab.g_00865	Syag.g_00502
OG0002673	Syab.g_02050	Syag.g_01244
OG0002676	Syab.g_02805, Syab.g_02873	Syag.g_02237
OG0002677	Syab.g_00321	Syag.g_02624
OG0002678	Syab.g_00873	Syag.g_00436
OG0002680	Syab.g_01302	Syag.g_00886
OG0002682	Syab.g_02473	Syag.g_01477
OG0002695	Syab.g_00184	Syag.g_02482
OG0002705	Syab.g_01745	Syag.g_00401
OG0002711	Syab.g_00449	Syag.g_02776
OG0002712	Syab.g_01863	Syag.g_00421
OG0002713	Syab.g_01862	Syag.g_00422
OG0002745	Syab.g_01478	Syag.g_00093
OG0002751	Syab.g_02034	Syag.g_01447
OG0002753	Syab.g_00362	Syag.g_02679
OG0002754	Syab.g_00669	Syag.g_01343
OG0002755	Syab.g_00810	Syag.g_01301
OG0002757	Syab.g_01044	Syag.g_01070
OG0002758	Syab.g_01765	Syag.g_00228
OG0002794	Syab.g_00168	Syag.g_02490
OG0002798	Syab.g_00978	Syag.g_01132
OG0002807	Syab.g_01462	Syag.g_00503
OG0002857	Syab.g_02116	Syag.g_01508
OG0002861	Syab.g_00761	Syag.g_00926
OG0002865	Syab.g_00867	Syag.g_01023
OG0002866	Syab.g_01043	Syag.g_01071
OG0002867	Syab.g_01244	Syag.g_00210
OG0002868	Syab.g_01562	Syag.g_00587
OG0002870	Syab.g_02455	Syag.g_01840
OG0002871	Syab.g_02767	Syag.g_01560
OG0002907	Syab.g_02836	Syag.g_02188
OG0002959	Syab.g_01775	Syag.g_01458
OG0002965	Syab.g_00643	Syag.g_01323
OG0002967	Syab.g_00634	Syag.g_00527, Syag.g_00221
OG0002973	Syab.g_02057	Syag.g_00143
OG0002982	Syab.g_00912	Syag.g_01195
OG0002983	Syab.g_01137	Syag.g_01035
OG0002984	Syab.g_01138	Syag.g_01036
OG0002985	Syab.g_01160	Syag.g_00166
OG0002986	Syab.g_01455	Syag.g_01288
OG0002987	Syab.g_01456	Syag.g_01289
OG0002988	Syab.g_01457	Syag.g_01290
OG0002989	Syab.g_01827	Syag.g_00461
OG0002990	Syab.g_02209	Syag.g_02686
OG0003064	Syab.g_02414	Syag.g_01806
OG0003098	Syab.g_00638	Syag.g_00058
OG0003102	Syab.g_00231	Syag.g_02537
OG0003109	Syab.g_01767	Syag.g_01583
OG0003122	Syab.g_00869	Syag.g_00249
OG0003123	Syab.g_00562	Syag.g_00014
OG0003124	Syab.g_00704	Syag.g_00121
OG0003130	Syab.g_01803	Syag.g_01245
OG0003132	Syab.g_02208	Syag.g_02685
OG0003133	Syab.g_02429	Syag.g_01856
OG0003137	Syab.g_02785	Syag.g_01629
OG0003254	Syab.g_02383	Syag.g_00087
OG0003279	Syab.g_00499	Syag.g_02822
OG0003280	Syab.g_00639, Syab.g_00560, Syab.g_00561	Syag.g_00013
OG0003285	Syab.g_00870	Syag.g_00072
OG0003286	Syab.g_00892	Syag.g_01239
OG0003287	Syab.g_00911	Syag.g_01196
OG0003288	Syab.g_01041	Syag.g_01073
OG0003289	Syab.g_01042	Syag.g_01072
OG0003290	Syab.g_01066	Syag.g_00533
OG0003533	Syab.g_00220, Syab.g_00219	Syag.g_02469
OG0003534	Syab.g_00259	Syag.g_00389
OG0003535	Syab.g_00822	Syag.g_01279
OG0003536	Syab.g_01908	Syag.g_00372
OG0003537	Syab.g_00860	Syag.g_01248
OG0003543	Syab.g_01293	Syag.g_00170, Syag.g_00194
OG0003552	Syab.g_02384	Syag.g_00949
OG0003852	Syab.g_01238	Syag.g_01573
OG0003867	Syab.g_00800	Syag.g_01437
OG0003868	Syab.g_00812	Syag.g_01298
OG0003889	Syab.g_02859	Syag.g_02221
OG0004266	Syab.g_00048	Syag.g_02320
OG0004295	Syab.g_01125	Syag.g_00896
OG0004324	Syab.g_00364	Syag.g_01771
OG0004329	Syab.g_00858, Syab.g_02360	Syag.g_02677
OG0004331	Syab.g_00872	Syag.g_01013
OG0004332	Syab.g_00898	Syag.g_01231
OG0004334	Syab.g_01114	Syag.g_00106
OG0004338	Syab.g_01498	Syag.g_00529
OG0004339	Syab.g_01614	Syag.g_00621
OG0004340	Syab.g_01759	Syag.g_00253
OG0004995	Syab.g_00878	Syag.g_00091
OG0005019	Syab.g_01681	Syag.g_01162
OG0005021	Syab.g_01781	Syag.g_01418
OG0005022	Syab.g_01820	Syag.g_00230
OG0005827	Syab.g_02394	Syag.g_01266
OG0005839	Syab.g_02722	Syag.g_00095
