Orthogroup	Syab	Syaa
OG0001910	Syab.g_02697	Syaa.g_02555
OG0001912	Syab.g_02765	Syaa.g_02602
OG0001913	Syab.g_02769	Syaa.g_02604
OG0001914	Syab.g_01751	Syaa.g_01033
OG0001915	Syab.g_02906	Syaa.g_02750
OG0001917	Syab.g_01314	Syaa.g_01296
OG0001924	Syab.g_01915	Syaa.g_01671
OG0001925	Syab.g_01916	Syaa.g_01672
OG0001926	Syab.g_01917	Syaa.g_01673
OG0001927	Syab.g_01918	Syaa.g_01674
OG0001929	Syab.g_00071	Syaa.g_00070
OG0001933	Syab.g_02503	Syaa.g_02383
OG0001934	Syab.g_02488	Syaa.g_02368
OG0001935	Syab.g_02441	Syaa.g_00346
OG0001936	Syab.g_01467	Syaa.g_01533
OG0001937	Syab.g_02196	Syaa.g_00591
OG0001939	Syab.g_01845	Syaa.g_00912
OG0001940	Syab.g_01981	Syaa.g_01914
OG0001941	Syab.g_00905	Syaa.g_00727
OG0001943	Syab.g_00987	Syaa.g_01465
OG0001944	Syab.g_01442	Syaa.g_01433
OG0001946	Syab.g_01178	Syaa.g_00907
OG0001947	Syab.g_01235	Syaa.g_00859
OG0001948	Syab.g_01344	Syaa.g_01325
OG0001949	Syab.g_01363	Syaa.g_01344
OG0001950	Syab.g_01365	Syaa.g_01346
OG0001951	Syab.g_01381	Syaa.g_01355
OG0001952	Syab.g_01405	Syaa.g_01380
OG0001953	Syab.g_01406	Syaa.g_01381
OG0001957	Syab.g_01888	Syaa.g_01649
OG0001958	Syab.g_01537	Syaa.g_01062
OG0001960	Syab.g_00717	Syaa.g_01835
OG0001961	Syab.g_00692	Syaa.g_01847
OG0001964	Syab.g_00383	Syaa.g_02335
OG0001965	Syab.g_02045	Syaa.g_01602
OG0001966	Syab.g_00326	Syaa.g_00292
OG0001967	Syab.g_00324	Syaa.g_00290
OG0001968	Syab.g_00323	Syaa.g_00289
OG0001969	Syab.g_00251	Syaa.g_00224
OG0001970	Syab.g_02541	Syaa.g_02423
OG0001971	Syab.g_02616	Syaa.g_02501
OG0001972	Syab.g_02710	Syaa.g_02567
OG0001974	Syab.g_02750	Syaa.g_02587
OG0001975	Syab.g_01750	Syaa.g_01032
OG0001976	Syab.g_01752	Syaa.g_01034
OG0001979	Syab.g_01161	Syaa.g_00911
OG0001990	Syab.g_02872	Syaa.g_02721
OG0001993	Syab.g_01913	Syaa.g_01669
OG0001994	Syab.g_01914	Syaa.g_01670
OG0001995	Syab.g_00345	Syaa.g_00925
OG0001997	Syab.g_02478	Syaa.g_02356
OG0001999	Syab.g_02321	Syaa.g_00675
OG0002000	Syab.g_02143	Syaa.g_02004
OG0002002	Syab.g_01057	Syaa.g_00971
OG0002006	Syab.g_01236	Syaa.g_00858
OG0002007	Syab.g_01237	Syaa.g_00857
OG0002008	Syab.g_01331	Syaa.g_01312
OG0002009	Syab.g_01603	Syaa.g_01114
OG0002011	Syab.g_00559	Syaa.g_02141
OG0002012	Syab.g_00618	Syaa.g_01427
OG0002013	Syab.g_02456	Syaa.g_02151
OG0002014	Syab.g_00221	Syaa.g_00187
OG0002016	Syab.g_02690	Syaa.g_02551
OG0002017	Syab.g_02823	Syaa.g_02656
OG0002020	Syab.g_02865	Syaa.g_02704
OG0002021	Syab.g_02863	Syaa.g_02703
OG0002022	Syab.g_02862	Syaa.g_02700
OG0002023	Syab.g_02861	Syaa.g_02699
OG0002024	Syab.g_02855	Syaa.g_02692
OG0002025	Syab.g_00195	Syaa.g_00610
OG0002038	Syab.g_00979	Syaa.g_00779
OG0002040	Syab.g_00999	Syaa.g_00793
OG0002044	Syab.g_01701	Syaa.g_00842
OG0002045	Syab.g_00672	Syaa.g_01850
OG0002048	Syab.g_00471	Syaa.g_02228
OG0002049	Syab.g_00389	Syaa.g_02325
OG0002050	Syab.g_00314	Syaa.g_00281
OG0002051	Syab.g_02602	Syaa.g_02489
OG0002054	Syab.g_02854	Syaa.g_02691
OG0002055	Syab.g_02857	Syaa.g_02695
OG0002056	Syab.g_00278	Syaa.g_00245
OG0002106	Syab.g_00956	Syaa.g_02085
OG0002112	Syab.g_00267	Syaa.g_00234, Syaa.g_00233
OG0002113	Syab.g_00038	Syaa.g_00040
OG0002115	Syab.g_02246	Syaa.g_00561
OG0002116	Syab.g_02201	Syaa.g_00586
OG0002117	Syab.g_00989	Syaa.g_00784
OG0002118	Syab.g_01048	Syaa.g_01181, Syaa.g_01227
OG0002119	Syab.g_02685	Syaa.g_02546
OG0002121	Syab.g_00801	Syaa.g_01513
OG0002123	Syab.g_01271	Syaa.g_01241
OG0002124	Syab.g_01732	Syaa.g_00820
OG0002128	Syab.g_01746	Syaa.g_01031
OG0002129	Syab.g_00756	Syaa.g_01787
OG0002130	Syab.g_00917	Syaa.g_00737
OG0002132	Syab.g_02858	Syaa.g_02696
OG0002133	Syab.g_02856	Syaa.g_02694, Syaa.g_02693
OG0002134	Syab.g_00130	Syaa.g_00139
OG0002135	Syab.g_02304	Syaa.g_00520
OG0002136	Syab.g_02303	Syaa.g_00521
OG0002138	Syab.g_01824	Syaa.g_00913
OG0002139	Syab.g_01142	Syaa.g_00956
OG0002140	Syab.g_01622	Syaa.g_01503
OG0002141	Syab.g_01739	Syaa.g_01596
OG0002142	Syab.g_00803	Syaa.g_01760
OG0002143	Syab.g_00556	Syaa.g_02144
OG0002144	Syab.g_00394	Syaa.g_02319
OG0002157	Syab.g_00266	Syaa.g_00232
OG0002158	Syab.g_00268	Syaa.g_00235
OG0002162	Syab.g_01987	Syaa.g_01921
OG0002166	Syab.g_01169	Syaa.g_00917
OG0002168	Syab.g_01234	Syaa.g_00861
OG0002170	Syab.g_00520	Syaa.g_02186
OG0002173	Syab.g_02683	Syaa.g_02544
OG0002178	Syab.g_02860	Syaa.g_02697
OG0002179	Syab.g_00203	Syaa.g_00158
OG0002180	Syab.g_00287	Syaa.g_00254
OG0002181	Syab.g_00317	Syaa.g_00284
OG0002182	Syab.g_00339	Syaa.g_00302
OG0002183	Syab.g_02466	Syaa.g_00326
OG0002184	Syab.g_02463	Syaa.g_00329
OG0002185	Syab.g_02452	Syaa.g_00336
OG0002186	Syab.g_02302	Syaa.g_00522
OG0002187	Syab.g_02300	Syaa.g_00523
OG0002188	Syab.g_02249	Syaa.g_00558
OG0002189	Syab.g_02248	Syaa.g_00559
OG0002190	Syab.g_02187	Syaa.g_00600
OG0002191	Syab.g_00577	Syaa.g_00699
OG0002192	Syab.g_01000	Syaa.g_00795
OG0002193	Syab.g_01165	Syaa.g_00929
OG0002194	Syab.g_01146	Syaa.g_00960
OG0002195	Syab.g_01621	Syaa.g_01099
OG0002196	Syab.g_01575	Syaa.g_01141
OG0002197	Syab.g_01342	Syaa.g_01322
OG0002198	Syab.g_01851	Syaa.g_01613
OG0002199	Syab.g_01855	Syaa.g_01618
OG0002200	Syab.g_00775	Syaa.g_01774
OG0002201	Syab.g_01942	Syaa.g_01880
OG0002202	Syab.g_01943	Syaa.g_01881
OG0002203	Syab.g_01944	Syaa.g_01882
OG0002204	Syab.g_01963	Syaa.g_01899
OG0002205	Syab.g_01982	Syaa.g_01916
OG0002207	Syab.g_02002	Syaa.g_01940
OG0002208	Syab.g_02090	Syaa.g_02056
OG0002209	Syab.g_00530	Syaa.g_02174
OG0002210	Syab.g_00479	Syaa.g_02220
OG0002211	Syab.g_00438	Syaa.g_02257
OG0002212	Syab.g_02739	Syaa.g_02579
OG0002213	Syab.g_02744	Syaa.g_02583
OG0002214	Syab.g_02887	Syaa.g_02736
OG0002233	Syab.g_02359	Syaa.g_01209
OG0002234	Syab.g_00633	Syaa.g_01574
OG0002237	Syab.g_01880	Syaa.g_01641
OG0002238	Syab.g_01469	Syaa.g_01053
OG0002245	Syab.g_00558	Syaa.g_02142
OG0002248	Syab.g_01182	Syaa.g_00903
OG0002250	Syab.g_02467	Syaa.g_00325
OG0002251	Syab.g_02184	Syaa.g_00604
OG0002253	Syab.g_00927	Syaa.g_00747
OG0002254	Syab.g_01299	Syaa.g_01282
OG0002255	Syab.g_01356	Syaa.g_01336
OG0002256	Syab.g_01882	Syaa.g_01426
OG0002257	Syab.g_01811	Syaa.g_01585
OG0002258	Syab.g_01964	Syaa.g_01900
OG0002259	Syab.g_02037	Syaa.g_01976
OG0002279	Syab.g_02502	Syaa.g_02382
OG0002292	Syab.g_02627	Syaa.g_02517
OG0002296	Syab.g_00744	Syaa.g_01799
OG0002297	Syab.g_00764	Syaa.g_00932
OG0002298	Syab.g_01360	Syaa.g_01340
OG0002299	Syab.g_01403	Syaa.g_01378
OG0002301	Syab.g_00874	Syaa.g_01648
OG0002302	Syab.g_02075	Syaa.g_02071
OG0002303	Syab.g_00557	Syaa.g_02143
OG0002304	Syab.g_02206	Syaa.g_02203
OG0002305	Syab.g_02505	Syaa.g_02385
OG0002306	Syab.g_00951	Syaa.g_02698
OG0002331	Syab.g_00880	Syaa.g_01208
OG0002332	Syab.g_01468	Syaa.g_01052
OG0002333	Syab.g_01470	Syaa.g_01054
OG0002334	Syab.g_00789	Syaa.g_01766
OG0002337	Syab.g_00302	Syaa.g_00269
OG0002347	Syab.g_02312	Syaa.g_00512
OG0002350	Syab.g_00512	Syaa.g_02190
OG0002351	Syab.g_00252	Syaa.g_00225
OG0002352	Syab.g_00982	Syaa.g_00781
OG0002353	Syab.g_01285	Syaa.g_01167
OG0002354	Syab.g_01382	Syaa.g_01356
OG0002355	Syab.g_01780	Syaa.g_01517
OG0002356	Syab.g_00644	Syaa.g_01854
OG0002395	Syab.g_00265	Syaa.g_00231
OG0002400	Syab.g_02053	Syaa.g_00370, Syaa.g_00417
OG0002401	Syab.g_00983	Syaa.g_00782
OG0002402	Syab.g_01232	Syaa.g_00863
OG0002403	Syab.g_01046	Syaa.g_00983
OG0002405	Syab.g_01426	Syaa.g_01403
OG0002406	Syab.g_01459	Syaa.g_01558
OG0002407	Syab.g_00996	Syaa.g_01567
OG0002408	Syab.g_01784	Syaa.g_01577
OG0002425	Syab.g_00186	Syaa.g_00466
OG0002443	Syab.g_02673	Syaa.g_02537
OG0002450	Syab.g_02901	Syaa.g_02746
OG0002452	Syab.g_02868	Syaa.g_02707
OG0002461	Syab.g_00622	Syaa.g_01495
OG0002463	Syab.g_01680	Syaa.g_00112
OG0002464	Syab.g_02449	Syaa.g_00338
OG0002466	Syab.g_02343	Syaa.g_00645
OG0002467	Syab.g_01965	Syaa.g_00927
OG0002468	Syab.g_01144	Syaa.g_00958
OG0002470	Syab.g_01461	Syaa.g_01037
OG0002471	Syab.g_01760	Syaa.g_01474
OG0002472	Syab.g_00863	Syaa.g_01511
OG0002473	Syab.g_02609	Syaa.g_02494
OG0002488	Syab.g_00829	Syaa.g_00170
OG0002490	Syab.g_00176, Syab.g_01118	Syaa.g_00468
OG0002507	Syab.g_02421	Syaa.g_00939
OG0002520	Syab.g_02286	Syaa.g_00537
OG0002521	Syab.g_02242	Syaa.g_00565
OG0002522	Syab.g_02166	Syaa.g_00630
OG0002523	Syab.g_02047	Syaa.g_00924
OG0002524	Syab.g_00825	Syaa.g_01436
OG0002527	Syab.g_01797	Syaa.g_01484
OG0002528	Syab.g_01799	Syaa.g_01486
OG0002529	Syab.g_01770	Syaa.g_01508
OG0002531	Syab.g_01521	Syaa.g_01542
OG0002532	Syab.g_01795	Syaa.g_01582
OG0002533	Syab.g_02021	Syaa.g_01956
OG0002534	Syab.g_00507	Syaa.g_02193
OG0002535	Syab.g_00504	Syaa.g_02196
OG0002536	Syab.g_00485	Syaa.g_02214
OG0002537	Syab.g_02624	Syaa.g_02515
OG0002538	Syab.g_02640	Syaa.g_02533
OG0002539	Syab.g_02772	Syaa.g_02606
OG0002594	Syab.g_02416	Syaa.g_00413
OG0002595	Syab.g_01833	Syaa.g_00926
OG0002596	Syab.g_02054	Syaa.g_01175
OG0002597	Syab.g_02314	Syaa.g_01431
OG0002598	Syab.g_01814	Syaa.g_01432
OG0002599	Syab.g_01602	Syaa.g_01450
OG0002600	Syab.g_02157	Syaa.g_01483
OG0002601	Syab.g_01798	Syaa.g_01485
OG0002602	Syab.g_01763	Syaa.g_01528
OG0002603	Syab.g_01771	Syaa.g_01569
OG0002604	Syab.g_01810	Syaa.g_01584
OG0002605	Syab.g_00511	Syaa.g_02191
OG0002671	Syab.g_02264	Syaa.g_00545, Syaa.g_00544
OG0002672	Syab.g_00865	Syaa.g_01038
OG0002673	Syab.g_02050	Syaa.g_01490
OG0002676	Syab.g_02805, Syab.g_02873	Syaa.g_02722
OG0002695	Syab.g_00184	Syaa.g_00478
OG0002738	Syab.g_01015	Syaa.g_01022
OG0002741	Syab.g_01840	Syaa.g_01164
OG0002745	Syab.g_01478	Syaa.g_01594
OG0002746	Syab.g_00691	Syaa.g_01607
OG0002751	Syab.g_02034	Syaa.g_01973
OG0002794	Syab.g_00168	Syaa.g_00484
OG0002808	Syab.g_00043	Syaa.g_00044
OG0002849	Syab.g_00165, Syab.g_00164	Syaa.g_00509
OG0002851	Syab.g_01186	Syaa.g_00898
OG0002857	Syab.g_02116	Syaa.g_01476
OG0002858	Syab.g_01446	Syaa.g_01534
OG0002861	Syab.g_00761	Syaa.g_01865
OG0002862	Syab.g_00500	Syaa.g_02201
OG0002863	Syab.g_02210	Syaa.g_02208
OG0002908	Syab.g_01507	Syaa.g_02711
OG0002959	Syab.g_01775	Syaa.g_00856
OG0002960	Syab.g_02062	Syaa.g_00937, Syaa.g_01269
OG0002965	Syab.g_00643	Syaa.g_01405
OG0002966	Syab.g_00722	Syaa.g_01510
OG0002967	Syab.g_00634	Syaa.g_01512
OG0002968	Syab.g_01033	Syaa.g_01530
OG0002972	Syab.g_01655	Syaa.g_01699
OG0002973	Syab.g_02057	Syaa.g_01745
OG0002976	Syab.g_02379	Syaa.g_02134
OG0003042	Syab.g_01506	Syaa.g_02710
OG0003101	Syab.g_00166	Syaa.g_00615, Syaa.g_00510
OG0003102	Syab.g_00231	Syaa.g_00514
OG0003109	Syab.g_01767	Syaa.g_01482
OG0003111	Syab.g_00838	Syaa.g_01527
OG0003114	Syab.g_01786	Syaa.g_01562
OG0003120	Syab.g_00796	Syaa.g_01870
OG0003122	Syab.g_00869	Syaa.g_02083
OG0003191	Syab.g_01508	Syaa.g_02712
OG0003278	Syab.g_00866	Syaa.g_02084
OG0003524	Syab.g_02223	Syaa.g_01522
OG0003527	Syab.g_02048	Syaa.g_02081
OG0003852	Syab.g_01238	Syaa.g_01697
OG0003862	Syab.g_02278	Syaa.g_02305
OG0004321	Syab.g_01513	Syaa.g_02709
