Orthogroup	Syab	Syah
OG0002016	Syab.g_02690	Syah.g_00551
OG0002017	Syab.g_02823	Syah.g_00458
OG0002018	Syab.g_02870	Syah.g_00408
OG0002020	Syab.g_02865	Syah.g_00413
OG0002021	Syab.g_02863	Syah.g_00415
OG0002022	Syab.g_02862	Syah.g_00417
OG0002023	Syab.g_02861	Syah.g_00418
OG0002024	Syab.g_02855	Syah.g_00426
OG0002037	Syab.g_01139, Syab.g_00262	Syah.g_00994, Syah.g_00995
OG0002038	Syab.g_00979	Syah.g_02148
OG0002039	Syab.g_00998	Syah.g_02135
OG0002040	Syab.g_00999	Syah.g_02134
OG0002041	Syab.g_01348	Syah.g_01651
OG0002042	Syab.g_01376	Syah.g_01629
OG0002043	Syab.g_01422	Syah.g_01581
OG0002044	Syab.g_01701	Syah.g_02077
OG0002045	Syab.g_00672	Syah.g_01213
OG0002049	Syab.g_00389	Syah.g_00730
OG0002050	Syab.g_00314	Syah.g_00643
OG0002054	Syab.g_02854	Syah.g_00427
OG0002055	Syab.g_02857	Syah.g_00423
OG0002056	Syab.g_00278	Syah.g_00104
OG0002092	Syab.g_02904	Syah.g_02152, Syah.g_02320, Syah.g_02321
OG0002106	Syab.g_00956	Syah.g_00469
OG0002112	Syab.g_00267	Syah.g_00115
OG0002115	Syab.g_02246	Syah.g_02375
OG0002116	Syab.g_02201	Syah.g_02345
OG0002117	Syab.g_00989	Syah.g_02142
OG0002118	Syab.g_01048	Syah.g_01403
OG0002119	Syab.g_02685	Syah.g_00569
OG0002121	Syab.g_00801	Syah.g_01460
OG0002123	Syab.g_01271	Syah.g_01725
OG0002124	Syab.g_01732	Syah.g_02108
OG0002128	Syab.g_01746	Syah.g_01440
OG0002129	Syab.g_00756	Syah.g_01277
OG0002131	Syab.g_02864	Syah.g_00414
OG0002132	Syab.g_02858	Syah.g_00422
OG0002133	Syab.g_02856	Syah.g_00424
OG0002134	Syab.g_00130	Syah.g_00232
OG0002135	Syab.g_02304	Syah.g_02419
OG0002136	Syab.g_02303	Syah.g_02418
OG0002138	Syab.g_01824	Syah.g_01997
OG0002139	Syab.g_01142	Syah.g_01381
OG0002140	Syab.g_01157	Syah.g_02393
OG0002140	Syab.g_01622	Syah.g_00470
OG0002141	Syab.g_00843	Syah.g_02044
OG0002141	Syab.g_01739	Syah.g_01898
OG0002142	Syab.g_00803	Syah.g_01313
OG0002143	Syab.g_00556	Syah.g_00893
OG0002144	Syab.g_00394	Syah.g_00733
OG0002156	Syab.g_00808	Syah.g_01316
OG0002157	Syab.g_00266	Syah.g_00116
OG0002158	Syab.g_00268	Syah.g_00114
OG0002162	Syab.g_01987	Syah.g_01121
OG0002163	Syab.g_02786, Syab.g_02779	Syah.g_00480
OG0002170	Syab.g_00520	Syah.g_00854
OG0002172	Syab.g_02694	Syah.g_00548
OG0002178	Syab.g_02860	Syah.g_00420
OG0002179	Syab.g_00203	Syah.g_00185
OG0002180	Syab.g_00287	Syah.g_00094
OG0002181	Syab.g_00317	Syah.g_00646
OG0002182	Syab.g_00339	Syah.g_00664
OG0002183	Syab.g_02466	Syah.g_02509
OG0002184	Syab.g_02463	Syah.g_02506
OG0002185	Syab.g_02452	Syah.g_02499
OG0002186	Syab.g_02302	Syah.g_02417
OG0002187	Syab.g_02300	Syah.g_02415
OG0002188	Syab.g_02249	Syah.g_02378
OG0002189	Syab.g_02248	Syah.g_02377
OG0002190	Syab.g_02187	Syah.g_02331
OG0002192	Syab.g_01000	Syah.g_02132
OG0002193	Syab.g_01165	Syah.g_01349
OG0002194	Syab.g_01146	Syah.g_01384
OG0002195	Syab.g_01621	Syah.g_01534
OG0002196	Syab.g_01575	Syah.g_01792
OG0002197	Syab.g_01342	Syah.g_01659
OG0002198	Syab.g_01851	Syah.g_01914
OG0002199	Syab.g_01855	Syah.g_01920
OG0002200	Syab.g_00775	Syah.g_01291
OG0002201	Syab.g_01942	Syah.g_01162
OG0002202	Syab.g_01943	Syah.g_01161
OG0002203	Syab.g_01944	Syah.g_01160
OG0002204	Syab.g_01963	Syah.g_01142
OG0002205	Syab.g_01982	Syah.g_01126
OG0002207	Syab.g_02002	Syah.g_01103
OG0002208	Syab.g_02090	Syah.g_00989
OG0002209	Syab.g_00530	Syah.g_00866
OG0002210	Syab.g_00479	Syah.g_00814
OG0002211	Syab.g_00438	Syah.g_00777
OG0002212	Syab.g_02739	Syah.g_00524
OG0002213	Syab.g_02744	Syah.g_00519
OG0002214	Syab.g_02887	Syah.g_00393
OG0002233	Syab.g_02359	Syah.g_01739
OG0002234	Syab.g_00633	Syah.g_01883
OG0002235	Syab.g_01584	Syah.g_01796
OG0002236	Syab.g_01545	Syah.g_00727
OG0002237	Syab.g_01880	Syah.g_01942
OG0002238	Syab.g_01469	Syah.g_01472
OG0002239	Syab.g_02224	Syah.g_01444
OG0002245	Syab.g_00558	Syah.g_00895
OG0002248	Syab.g_01182	Syah.g_02007
OG0002250	Syab.g_02467	Syah.g_02510
OG0002251	Syab.g_02184	Syah.g_02328
OG0002253	Syab.g_00927	Syah.g_02189
OG0002254	Syab.g_01299	Syah.g_01697
OG0002255	Syab.g_01356	Syah.g_01643
OG0002256	Syab.g_01882	Syah.g_01985
OG0002257	Syab.g_01811	Syah.g_01892
OG0002258	Syab.g_01964	Syah.g_01141
OG0002259	Syab.g_02037	Syah.g_01068
OG0002260	Syab.g_01141	Syah.g_01380
OG0002277	Syab.g_00074	Syah.g_00296
OG0002279	Syab.g_02502	Syah.g_02539
OG0002291	Syab.g_02556	Syah.g_00614
OG0002297	Syab.g_00764	Syah.g_01347
OG0002298	Syab.g_01360	Syah.g_01639
OG0002299	Syab.g_01403	Syah.g_01602
OG0002301	Syab.g_00874	Syah.g_01949
OG0002302	Syab.g_02075	Syah.g_00975
OG0002303	Syab.g_00557	Syah.g_00894
OG0002304	Syab.g_02206	Syah.g_01225
OG0002304	Syab.g_00498	Syah.g_00832
OG0002305	Syab.g_02505	Syah.g_02542
OG0002306	Syab.g_00951	Syah.g_00419
OG0002309	Syab.g_01709	Syah.g_02085
OG0002331	Syab.g_00880	Syah.g_01740
OG0002332	Syab.g_01468	Syah.g_01471
OG0002333	Syab.g_01470	Syah.g_01473
OG0002334	Syab.g_00789	Syah.g_01300
OG0002337	Syab.g_00302	Syah.g_00631
OG0002340	Syab.g_02676	Syah.g_00576
OG0002350	Syab.g_00512	Syah.g_00846
OG0002351	Syab.g_00252	Syah.g_00124
OG0002353	Syab.g_01285	Syah.g_01766
OG0002354	Syab.g_01382	Syah.g_01623
OG0002355	Syab.g_01780	Syah.g_02469
OG0002356	Syab.g_00644	Syah.g_01209
OG0002395	Syab.g_00265	Syah.g_00117
OG0002400	Syab.g_02053	Syah.g_01364
OG0002401	Syab.g_00983	Syah.g_02146
OG0002402	Syab.g_01232	Syah.g_02059
OG0002403	Syab.g_01046	Syah.g_01405
OG0002405	Syab.g_01426	Syah.g_01579
OG0002406	Syab.g_01459	Syah.g_01868
OG0002407	Syab.g_00996	Syah.g_01354
OG0002408	Syab.g_01784	Syah.g_01886
OG0002425	Syab.g_00186	Syah.g_00213
OG0002438	Syab.g_02776	Syah.g_00487
OG0002450	Syab.g_02901	Syah.g_00385
OG0002452	Syab.g_02868	Syah.g_00410
OG0002461	Syab.g_00622	Syah.g_01342
OG0002463	Syab.g_01680	Syah.g_01238
OG0002464	Syab.g_02449	Syah.g_01056
OG0002467	Syab.g_01965	Syah.g_01350
OG0002470	Syab.g_01461	Syah.g_01486
OG0002471	Syab.g_01760	Syah.g_01854
OG0002472	Syab.g_00863	Syah.g_02293
OG0002488	Syab.g_00829	Syah.g_00175
OG0002490	Syab.g_00176, Syab.g_01118	Syah.g_00214
OG0002507	Syab.g_02421	Syah.g_02050
OG0002520	Syab.g_02286	Syah.g_02400
OG0002521	Syab.g_02242	Syah.g_02371
OG0002523	Syab.g_02047	Syah.g_01989
OG0002524	Syab.g_00825	Syah.g_01554
OG0002527	Syab.g_01797	Syah.g_01874
OG0002528	Syab.g_01799	Syah.g_01876
OG0002532	Syab.g_01795	Syah.g_01890
OG0002533	Syab.g_02021	Syah.g_01085
OG0002534	Syab.g_00507	Syah.g_00843
OG0002535	Syab.g_00504	Syah.g_00840
OG0002536	Syab.g_00485	Syah.g_00820
OG0002538	Syab.g_02640	Syah.g_00586
OG0002543	Syab.g_02770	Syah.g_00492
OG0002544	Syab.g_02807	Syah.g_01352
OG0002567	Syab.g_01096	Syah.g_00929, Syah.g_00952
OG0002594	Syab.g_02416	Syah.g_02355
OG0002595	Syab.g_01833	Syah.g_01987
OG0002596	Syab.g_02054	Syah.g_02460
OG0002599	Syab.g_01602	Syah.g_01828
OG0002600	Syab.g_02157	Syah.g_02353
OG0002601	Syab.g_01798	Syah.g_01875
OG0002602	Syab.g_01763	Syah.g_01905
OG0002603	Syab.g_01771	Syah.g_01341
OG0002604	Syab.g_01810	Syah.g_01891
OG0002605	Syab.g_00511	Syah.g_00845
OG0002608	Syab.g_01192	Syah.g_02016
OG0002609	Syab.g_01728	Syah.g_02104
OG0002630	Syab.g_00548	Syah.g_00883
OG0002630	Syab.g_02511	Syah.g_00883
OG0002672	Syab.g_00865	Syah.g_01547
OG0002673	Syab.g_02050	Syah.g_01855
OG0002678	Syab.g_00873	Syah.g_00917
OG0002680	Syab.g_01302	Syah.g_02452
OG0002695	Syab.g_00184	Syah.g_00217
OG0002738	Syab.g_01015	Syah.g_01428
OG0002741	Syab.g_01840	Syah.g_01769
OG0002745	Syab.g_01478	Syah.g_01454
OG0002746	Syab.g_00691	Syah.g_01911
OG0002753	Syab.g_00362	Syah.g_00682
OG0002758	Syab.g_01765	Syah.g_01856
OG0002759	Syab.g_01830	Syah.g_02064
OG0002794	Syab.g_00168	Syah.g_00326
OG0002807	Syab.g_01462	Syah.g_01449
OG0002846	Syab.g_01185, Syab.g_02393	Syah.g_02056
OG0002851	Syab.g_01186	Syah.g_02010
OG0002858	Syab.g_01446	Syah.g_00926
OG0002862	Syab.g_00500	Syah.g_00835
OG0002863	Syab.g_02210	Syah.g_01230
OG0002865	Syab.g_00867	Syah.g_00955
OG0002867	Syab.g_01244	Syah.g_02292
OG0002869	Syab.g_01726	Syah.g_02102
OG0002871	Syab.g_02767	Syah.g_01334
OG0002937	Syab.g_00719	Syah.g_01227
OG0002959	Syab.g_01775	Syah.g_02106
OG0002960	Syab.g_02062	Syah.g_01734
OG0002966	Syab.g_00722	Syah.g_01240
OG0002968	Syab.g_01033	Syah.g_02182
OG0002972	Syab.g_01655	Syah.g_01232
OG0002973	Syab.g_02057	Syah.g_01700
OG0002976	Syab.g_02379	Syah.g_01337
OG0002980	Syab.g_00490	Syah.g_00825
OG0002981	Syab.g_00501	Syah.g_00836
OG0002982	Syab.g_00912	Syah.g_02202
OG0002984	Syab.g_01138	Syah.g_00993
OG0002985	Syab.g_01160	Syah.g_02466
OG0002990	Syab.g_02209	Syah.g_01229
OG0003098	Syab.g_00638	Syah.g_02069
OG0003109	Syab.g_01767	Syah.g_01865
OG0003120	Syab.g_00796	Syah.g_00709
OG0003122	Syab.g_00869	Syah.g_01986
OG0003125	Syab.g_00773	Syah.g_01288
OG0003126	Syab.g_01458	Syah.g_01168
OG0003130	Syab.g_01803	Syah.g_01242
OG0003132	Syab.g_02208	Syah.g_01228
OG0003247	Syab.g_01519	Syah.g_01480
OG0003279	Syab.g_00499	Syah.g_00833
OG0003285	Syab.g_00870	Syah.g_02453
OG0003294	Syab.g_01939	Syah.g_00719
OG0003527	Syab.g_02048	Syah.g_02063
OG0003539	Syab.g_01107	Syah.g_01836
OG0003541	Syab.g_01156	Syah.g_01759
OG0003543	Syab.g_01293	Syah.g_02468
OG0003544	Syab.g_01449	Syah.g_01166
OG0003866	Syab.g_00623	Syah.g_01549
OG0003879	Syab.g_01796	Syah.g_01451
OG0003883	Syab.g_01941	Syah.g_01839
OG0003884	Syab.g_02284	Syah.g_01835
OG0003885	Syab.g_02386	Syah.g_02351
OG0004325	Syab.g_00518	Syah.g_00851
OG0004335	Syab.g_01260	Syah.g_02394
OG0004337	Syab.g_01479	Syah.g_02300
OG0004341	Syab.g_01936	Syah.g_00716
OG0004342	Syab.g_02179	Syah.g_02323
OG0004996	Syab.g_00884	Syah.g_00498, Syah.g_00499
OG0004997	Syab.g_00886	Syah.g_00500
OG0005017	Syab.g_01626	Syah.g_00928
OG0005029	Syab.g_02220	Syah.g_00933
OG0005783	Syab.g_00883	Syah.g_00497
