Orthogroup	Syab	Syaq
OG0001968	Syab.g_00323	Syaq.g_00735
OG0001969	Syab.g_00251	Syaq.g_00861
OG0001970	Syab.g_02541	Syaq.g_01449
OG0001971	Syab.g_02616	Syaq.g_01377
OG0001972	Syab.g_02710	Syaq.g_01297
OG0001974	Syab.g_02750	Syaq.g_01268
OG0001975	Syab.g_01750	Syaq.g_02169
OG0001976	Syab.g_01752	Syaq.g_02167
OG0001979	Syab.g_01172, Syab.g_01161	Syaq.g_02581
OG0001980	Syab.g_00508, Syab.g_01253	Syaq.g_00565
OG0001981	Syab.g_02648, Syab.g_01520	Syaq.g_02143
OG0001990	Syab.g_02872	Syaq.g_01187
OG0001993	Syab.g_01913	Syaq.g_02040
OG0001994	Syab.g_01914	Syaq.g_02039
OG0001997	Syab.g_02478	Syaq.g_01509
OG0001999	Syab.g_02321	Syaq.g_01624
OG0002000	Syab.g_02143	Syaq.g_01818
OG0002002	Syab.g_01057	Syaq.g_00161
OG0002003	Syab.g_01175	Syaq.g_02584
OG0002004	Syab.g_00198, Syab.g_02255	Syaq.g_01894
OG0002006	Syab.g_01236	Syaq.g_02698
OG0002007	Syab.g_01237	Syaq.g_02699
OG0002008	Syab.g_01331	Syaq.g_02530
OG0002009	Syab.g_01603	Syaq.g_02303
OG0002011	Syab.g_00559	Syaq.g_00521
OG0002012	Syab.g_00618	Syaq.g_01913
OG0002013	Syab.g_02456	Syaq.g_01537
OG0002014	Syab.g_00221	Syaq.g_00947, Syaq.g_00958
OG0002016	Syab.g_02690	Syaq.g_01317
OG0002018	Syab.g_02870	Syaq.g_01189
OG0002025	Syab.g_00195	Syaq.g_00348
OG0002038	Syab.g_00979	Syaq.g_00237
OG0002039	Syab.g_00998	Syaq.g_00223
OG0002040	Syab.g_00999	Syaq.g_00222
OG0002041	Syab.g_01348	Syaq.g_02513
OG0002042	Syab.g_01376	Syaq.g_02492
OG0002043	Syab.g_01422	Syaq.g_02440
OG0002044	Syab.g_01701	Syaq.g_02378
OG0002045	Syab.g_00672	Syaq.g_00449
OG0002046	Syab.g_00666	Syaq.g_00452
OG0002048	Syab.g_00471	Syaq.g_00583
OG0002049	Syab.g_00389	Syaq.g_00668
OG0002050	Syab.g_00314	Syaq.g_00743
OG0002051	Syab.g_02602	Syaq.g_01388
OG0002053	Syab.g_01482	Syaq.g_02548
OG0002056	Syab.g_00278	Syaq.g_00780
OG0002112	Syab.g_00267	Syaq.g_00850
OG0002113	Syab.g_00038	Syaq.g_01112
OG0002115	Syab.g_02246	Syaq.g_01680
OG0002116	Syab.g_02201	Syaq.g_01704
OG0002118	Syab.g_01048	Syaq.g_00170
OG0002119	Syab.g_02685	Syaq.g_01329
OG0002121	Syab.g_00801	Syaq.g_01890
OG0002122	Syab.g_01174	Syaq.g_02583
OG0002123	Syab.g_01271	Syaq.g_00028
OG0002124	Syab.g_01732	Syaq.g_02406
OG0002128	Syab.g_01746	Syaq.g_02211
OG0002129	Syab.g_00756	Syaq.g_00388
OG0002130	Syab.g_00917	Syaq.g_00295
OG0002134	Syab.g_00130	Syaq.g_01011
OG0002135	Syab.g_02304	Syaq.g_01645
OG0002136	Syab.g_02303	Syaq.g_01646
OG0002138	Syab.g_01824	Syaq.g_02128
OG0002139	Syab.g_01142	Syaq.g_00145
OG0002142	Syab.g_00803	Syaq.g_00357
OG0002143	Syab.g_00556	Syaq.g_00524
OG0002144	Syab.g_00394	Syaq.g_00661
OG0002157	Syab.g_00266	Syaq.g_00851
OG0002158	Syab.g_00268	Syaq.g_00849
OG0002159	Syab.g_02737, Syab.g_00102	Syaq.g_01041
OG0002162	Syab.g_01987	Syaq.g_01959
OG0002163	Syab.g_02786, Syab.g_02779	Syaq.g_01238
OG0002167	Syab.g_01848	Syaq.g_01536
OG0002168	Syab.g_01234	Syaq.g_02696
OG0002173	Syab.g_02683	Syaq.g_01331
OG0002174	Syab.g_02824	Syaq.g_01219
OG0002175	Syab.g_01040	Syaq.g_00179
OG0002179	Syab.g_00203	Syaq.g_00985
OG0002180	Syab.g_00287	Syaq.g_00771
OG0002181	Syab.g_00317	Syaq.g_00740
OG0002182	Syab.g_00339	Syaq.g_00722
OG0002183	Syab.g_02466	Syaq.g_01527
OG0002184	Syab.g_02463	Syaq.g_01531
OG0002185	Syab.g_02452	Syaq.g_01541
OG0002186	Syab.g_02302	Syaq.g_01647
OG0002187	Syab.g_02300	Syaq.g_01648
OG0002188	Syab.g_02249	Syaq.g_01677
OG0002189	Syab.g_02248	Syaq.g_01678
OG0002190	Syab.g_02187	Syaq.g_01718
OG0002191	Syab.g_00577	Syaq.g_00507
OG0002192	Syab.g_01000	Syaq.g_00221
OG0002193	Syab.g_01165	Syaq.g_02571
OG0002194	Syab.g_01146	Syaq.g_00149
OG0002195	Syab.g_01621	Syaq.g_02274
OG0002196	Syab.g_01575	Syaq.g_02326
OG0002197	Syab.g_01342	Syaq.g_02519
OG0002198	Syab.g_01851	Syaq.g_02106
OG0002199	Syab.g_01855	Syaq.g_02101
OG0002200	Syab.g_00775	Syaq.g_00373
OG0002201	Syab.g_01942	Syaq.g_02002
OG0002202	Syab.g_01943	Syaq.g_02001
OG0002203	Syab.g_01944	Syaq.g_02000
OG0002204	Syab.g_01963	Syaq.g_01982
OG0002205	Syab.g_01982	Syaq.g_01964
OG0002207	Syab.g_02002	Syaq.g_01942
OG0002208	Syab.g_02090	Syaq.g_01766
OG0002209	Syab.g_00530	Syaq.g_00551
OG0002210	Syab.g_00479	Syaq.g_00574
OG0002211	Syab.g_00438	Syaq.g_00615
OG0002212	Syab.g_02739	Syaq.g_01276
OG0002213	Syab.g_02744	Syaq.g_01272
OG0002214	Syab.g_02887	Syaq.g_01173
OG0002231	Syab.g_00926	Syaq.g_00286
OG0002233	Syab.g_02359	Syaq.g_02109
OG0002235	Syab.g_01584	Syaq.g_02321
OG0002236	Syab.g_01545	Syaq.g_02225
OG0002237	Syab.g_01880	Syaq.g_02075
OG0002238	Syab.g_01469	Syaq.g_00135
OG0002241	Syab.g_00665	Syaq.g_00453
OG0002243	Syab.g_02735	Syaq.g_01280
OG0002245	Syab.g_00558	Syaq.g_00522
OG0002246	Syab.g_00563	Syaq.g_00518
OG0002248	Syab.g_01182	Syaq.g_02591
OG0002250	Syab.g_02467	Syaq.g_01526
OG0002251	Syab.g_02184	Syaq.g_01721
OG0002253	Syab.g_00927	Syaq.g_00285
OG0002254	Syab.g_01299	Syaq.g_00050
OG0002255	Syab.g_01356	Syaq.g_02505
OG0002257	Syab.g_01811	Syaq.g_02136
OG0002258	Syab.g_01964	Syaq.g_01981
OG0002259	Syab.g_02037	Syaq.g_01842
OG0002260	Syab.g_01141	Syaq.g_00144
OG0002277	Syab.g_00074	Syaq.g_01075
OG0002279	Syab.g_02502	Syaq.g_01485
OG0002288	Syab.g_02044	Syaq.g_01835
OG0002289	Syab.g_00663	Syaq.g_00455
OG0002292	Syab.g_02627	Syaq.g_01366
OG0002296	Syab.g_00744	Syaq.g_00399
OG0002297	Syab.g_00764	Syaq.g_01854
OG0002298	Syab.g_01360	Syaq.g_02501
OG0002299	Syab.g_01403	Syaq.g_02465
OG0002301	Syab.g_00874	Syaq.g_01888
OG0002302	Syab.g_02075	Syaq.g_01751
OG0002303	Syab.g_00557	Syaq.g_00523
OG0002305	Syab.g_02505	Syaq.g_01482
OG0002306	Syab.g_00951	Syaq.g_01210
OG0002308	Syab.g_01570	Syaq.g_02331
OG0002309	Syab.g_01709	Syaq.g_02384
OG0002330	Syab.g_01189	Syaq.g_02597
OG0002331	Syab.g_00880	Syaq.g_00339
OG0002332	Syab.g_01468	Syaq.g_00134
OG0002333	Syab.g_01470	Syaq.g_00136
OG0002334	Syab.g_00789	Syaq.g_00363
OG0002335	Syab.g_00771	Syaq.g_00377
OG0002337	Syab.g_00302	Syaq.g_00755
OG0002351	Syab.g_00252	Syaq.g_00860
OG0002352	Syab.g_00982	Syaq.g_00235
OG0002353	Syab.g_01285	Syaq.g_02352
OG0002354	Syab.g_01382	Syaq.g_02486
OG0002356	Syab.g_00644	Syaq.g_00467, Syaq.g_02630
OG0002358	Syab.g_00581	Syaq.g_00503
OG0002359	Syab.g_00737	Syaq.g_00407
OG0002375	Syab.g_00151	Syaq.g_00479
OG0002382	Syab.g_02105	Syaq.g_01781
OG0002388	Syab.g_00649, Syab.g_00657	Syaq.g_00461
OG0002390	Syab.g_02621	Syaq.g_01371, Syaq.g_01372
OG0002391	Syab.g_02529	Syaq.g_01461
OG0002395	Syab.g_00265	Syaq.g_00852
OG0002401	Syab.g_00983	Syaq.g_00234
OG0002402	Syab.g_01232	Syaq.g_02694
OG0002403	Syab.g_01046	Syaq.g_00172
OG0002405	Syab.g_01426	Syaq.g_02435
OG0002406	Syab.g_01459	Syaq.g_01886
OG0002407	Syab.g_00996	Syaq.g_02139
OG0002408	Syab.g_01784	Syaq.g_01876
OG0002411	Syab.g_01698	Syaq.g_02375
OG0002440	Syab.g_01315	Syaq.g_00064
OG0002447	Syab.g_00664	Syaq.g_00454
OG0002450	Syab.g_02901	Syaq.g_01164
OG0002464	Syab.g_02449	Syaq.g_01544
OG0002466	Syab.g_02343	Syaq.g_01599
OG0002468	Syab.g_01144	Syaq.g_00147
OG0002471	Syab.g_01760	Syaq.g_02137
OG0002474	Syab.g_00392	Syaq.g_00663
OG0002475	Syab.g_00738	Syaq.g_00406
OG0002476	Syab.g_01496, Syab.g_01268	Syaq.g_00025
OG0002494	Syab.g_01970	Syaq.g_01976
OG0002521	Syab.g_02242	Syaq.g_01684
OG0002522	Syab.g_02166	Syaq.g_01734
OG0002527	Syab.g_01797	Syaq.g_00133
OG0002528	Syab.g_01799	Syaq.g_00131
OG0002529	Syab.g_01770	Syaq.g_01905
OG0002533	Syab.g_02021	Syaq.g_01926
OG0002537	Syab.g_02624	Syaq.g_02102
OG0002538	Syab.g_02640	Syaq.g_01353
OG0002539	Syab.g_02772	Syaq.g_01247
OG0002541	Syab.g_00478	Syaq.g_00575
OG0002542	Syab.g_01696	Syaq.g_02374
OG0002543	Syab.g_02770	Syaq.g_01249
OG0002568	Syab.g_01957	Syaq.g_01988
OG0002571	Syab.g_00677	Syaq.g_02216
OG0002574	Syab.g_00650, Syab.g_00658	Syaq.g_00460
OG0002575	Syab.g_00648, Syab.g_00656	Syaq.g_00462
OG0002576	Syab.g_00646, Syab.g_00655	Syaq.g_00463
OG0002577	Syab.g_00612	Syaq.g_00486
OG0002580	Syab.g_02832	Syaq.g_01215
OG0002592	Syab.g_02718	Syaq.g_01279
OG0002593	Syab.g_02164	Syaq.g_01732
OG0002595	Syab.g_01833	Syaq.g_01921
OG0002597	Syab.g_02314	Syaq.g_01632
OG0002604	Syab.g_01810	Syaq.g_01914
OG0002607	Syab.g_00698	Syaq.g_00441
OG0002608	Syab.g_01192	Syaq.g_02600
OG0002609	Syab.g_01728	Syaq.g_02405
OG0002636	Syab.g_00879	Syaq.g_00336, Syaq.g_00337, Syaq.g_00335
OG0002639	Syab.g_00814	Syaq.g_01600
OG0002644	Syab.g_01865	Syaq.g_02091
OG0002645	Syab.g_01864	Syaq.g_02092
OG0002671	Syab.g_02264	Syaq.g_01666
OG0002676	Syab.g_02805, Syab.g_02873	Syaq.g_01186
OG0002679	Syab.g_01257	Syaq.g_02702
OG0002680	Syab.g_01302	Syaq.g_00052
OG0002682	Syab.g_02472	Syaq.g_00517, Syaq.g_00435
OG0002712	Syab.g_01863	Syaq.g_02093
OG0002713	Syab.g_01862	Syaq.g_02094
OG0002717	Syab.g_02680	Syaq.g_01335
OG0002723	Syab.g_00152	Syaq.g_00480
OG0002751	Syab.g_02034	Syaq.g_01846
OG0002757	Syab.g_01044	Syaq.g_00175
OG0002760	Syab.g_01926	Syaq.g_02015
OG0002798	Syab.g_00978	Syaq.g_00239
OG0002802	Syab.g_01335	Syaq.g_02526
OG0002851	Syab.g_01186	Syaq.g_02594
OG0002857	Syab.g_02116	Syaq.g_01792
OG0002864	Syab.g_00628	Syaq.g_01160
OG0002866	Syab.g_01043	Syaq.g_00176
OG0002868	Syab.g_01562	Syaq.g_01346
OG0002869	Syab.g_01726	Syaq.g_02403
OG0002870	Syab.g_02455	Syaq.g_01538
OG0002907	Syab.g_02836	Syaq.g_01211
OG0002908	Syab.g_01507	Syaq.g_02180
OG0002937	Syab.g_00719	Syaq.g_00481
OG0002982	Syab.g_00912	Syaq.g_00300
OG0002989	Syab.g_01827	Syaq.g_02127
OG0003042	Syab.g_01506	Syaq.g_02182
OG0003052	Syab.g_00264	Syaq.g_00853
OG0003101	Syab.g_00166	Syaq.g_00269
OG0003102	Syab.g_00231	Syaq.g_00881
OG0003109	Syab.g_01767	Syaq.g_01906
OG0003123	Syab.g_00562	Syaq.g_00272, Syaq.g_00279, Syaq.g_00519
OG0003125	Syab.g_00773	Syaq.g_02142, Syaq.g_00697
OG0003127	Syab.g_01472	Syaq.g_00081
OG0003128	Syab.g_01581	Syaq.g_02324
OG0003129	Syab.g_01791	Syaq.g_01860
OG0003131	Syab.g_01902	Syaq.g_02053
OG0003191	Syab.g_01508	Syaq.g_02179
OG0003280	Syab.g_00639, Syab.g_00560, Syab.g_00561	Syaq.g_00520
OG0003281	Syab.g_00678	Syaq.g_02220
OG0003282	Syab.g_00679	Syaq.g_02229
OG0003286	Syab.g_00892	Syaq.g_00332
OG0003287	Syab.g_00911	Syaq.g_00301
OG0003288	Syab.g_01041	Syaq.g_00178
OG0003289	Syab.g_01042	Syaq.g_00177
OG0003531	Syab.g_00137	Syaq.g_00900
OG0003532	Syab.g_00138	Syaq.g_00901
OG0003533	Syab.g_00220, Syab.g_00219	Syaq.g_00951
OG0003536	Syab.g_01908	Syaq.g_02045
OG0003538	Syab.g_01085	Syaq.g_02577
OG0003540	Syab.g_01128	Syaq.g_02281
OG0003545	Syab.g_01502	Syaq.g_01035
OG0003877	Syab.g_01909, Syab.g_01649	Syaq.g_02044
OG0003878	Syab.g_01766	Syaq.g_00084
OG0003880	Syab.g_01903	Syaq.g_02052
OG0003881	Syab.g_01905	Syaq.g_02050
OG0003882	Syab.g_01906	Syaq.g_02049
OG0004321	Syab.g_01513	Syaq.g_02183
OG0004331	Syab.g_00872	Syaq.g_01855
OG0004332	Syab.g_00898	Syaq.g_00322
OG0004992	Syab.g_00682, Syab.g_01248	Syaq.g_02414
OG0005005	Syab.g_01448	Syaq.g_01901
OG0005018	Syab.g_01666	Syaq.g_00159
