Orthogroup	Syab	Syai
OG0001974	Syab.g_02750	Syai.g_02772
OG0001975	Syab.g_01750	Syai.g_01740
OG0001976	Syab.g_01752	Syai.g_01738
OG0001979	Syab.g_01161	Syai.g_01961
OG0001990	Syab.g_02872	Syai.g_02897
OG0001993	Syab.g_01913	Syai.g_01060
OG0001994	Syab.g_01914	Syai.g_01059
OG0001995	Syab.g_00345	Syai.g_01948
OG0001997	Syab.g_02478	Syai.g_02520
OG0002000	Syab.g_02143	Syai.g_00683
OG0002002	Syab.g_01057	Syai.g_01794
OG0002004	Syab.g_02255	Syai.g_02496
OG0002006	Syab.g_01236	Syai.g_02025
OG0002007	Syab.g_01237	Syai.g_02026
OG0002008	Syab.g_01331	Syai.g_01448
OG0002009	Syab.g_01603	Syai.g_01287
OG0002011	Syab.g_00559	Syai.g_00525
OG0002012	Syab.g_00618	Syai.g_01589
OG0002013	Syab.g_02456	Syai.g_00515
OG0002014	Syab.g_00221	Syai.g_00182
OG0002017	Syab.g_02823	Syai.g_02832
OG0002018	Syab.g_02870	Syai.g_02895
OG0002020	Syab.g_02865	Syai.g_02890
OG0002021	Syab.g_02863	Syai.g_02888
OG0002022	Syab.g_02862	Syai.g_02885
OG0002023	Syab.g_02861	Syai.g_02884
OG0002024	Syab.g_02855	Syai.g_02878
OG0002037	Syab.g_01139, Syab.g_00262	Syai.g_00636
OG0002038	Syab.g_00979	Syai.g_02134
OG0002039	Syab.g_00998	Syai.g_02120
OG0002041	Syab.g_01348	Syai.g_01467
OG0002042	Syab.g_01376	Syai.g_01495
OG0002043	Syab.g_01422	Syai.g_01558
OG0002044	Syab.g_01701	Syai.g_02039
OG0002045	Syab.g_00672	Syai.g_00857
OG0002048	Syab.g_00471	Syai.g_00426
OG0002049	Syab.g_00389	Syai.g_00341
OG0002050	Syab.g_00314	Syai.g_00278
OG0002051	Syab.g_02602	Syai.g_02645
OG0002054	Syab.g_02854	Syai.g_02877
OG0002055	Syab.g_02857	Syai.g_02880
OG0002056	Syab.g_00278	Syai.g_00242
OG0002106	Syab.g_00956	Syai.g_00555
OG0002111	Syab.g_00832	Syai.g_01901, Syai.g_01912, Syai.g_00576
OG0002112	Syab.g_00267	Syai.g_00231
OG0002113	Syab.g_00038	Syai.g_00040
OG0002115	Syab.g_02246	Syai.g_02368
OG0002116	Syab.g_02201	Syai.g_02334
OG0002117	Syab.g_00989	Syai.g_02128
OG0002118	Syab.g_01048	Syai.g_01941, Syai.g_01784
OG0002119	Syab.g_02685	Syai.g_02691
OG0002121	Syab.g_00801	Syai.g_01194
OG0002123	Syab.g_01271	Syai.g_01390
OG0002124	Syab.g_01732	Syai.g_02078
OG0002128	Syab.g_01746	Syai.g_01741
OG0002129	Syab.g_00756	Syai.g_00940
OG0002130	Syab.g_00917	Syai.g_02177
OG0002131	Syab.g_02864	Syai.g_02889
OG0002132	Syab.g_02858	Syai.g_02881
OG0002133	Syab.g_02856	Syai.g_02879
OG0002134	Syab.g_00130	Syai.g_00128
OG0002135	Syab.g_02304	Syai.g_02407
OG0002136	Syab.g_02303	Syai.g_02406
OG0002138	Syab.g_01824	Syai.g_01959
OG0002139	Syab.g_01142	Syai.g_01827
OG0002140	Syab.g_01157	Syai.g_01925
OG0002140	Syab.g_01622	Syai.g_01774
OG0002141	Syab.g_00843	Syai.g_01819, Syai.g_01414
OG0002141	Syab.g_01739	Syai.g_01145
OG0002142	Syab.g_00803	Syai.g_00981
OG0002143	Syab.g_00556	Syai.g_00522
OG0002144	Syab.g_00394	Syai.g_00347
OG0002156	Syab.g_00808	Syai.g_00984
OG0002157	Syab.g_00266	Syai.g_00230
OG0002158	Syab.g_00268	Syai.g_00232
OG0002162	Syab.g_01987	Syai.g_00763
OG0002163	Syab.g_02786, Syab.g_02779	Syai.g_02798
OG0002167	Syab.g_01848	Syai.g_00715
OG0002168	Syab.g_01234	Syai.g_02023
OG0002170	Syab.g_00520	Syai.g_00482
OG0002174	Syab.g_02824	Syai.g_02833
OG0002177	Syab.g_01480	Syai.g_01182
OG0002178	Syab.g_02860	Syai.g_02882
OG0002179	Syab.g_00203	Syai.g_00162
OG0002180	Syab.g_00287	Syai.g_00251
OG0002181	Syab.g_00317	Syai.g_00281
OG0002182	Syab.g_00339	Syai.g_00299
OG0002183	Syab.g_02466	Syai.g_02505
OG0002184	Syab.g_02463	Syai.g_02502
OG0002185	Syab.g_02452	Syai.g_02492
OG0002186	Syab.g_02302	Syai.g_02405
OG0002187	Syab.g_02300	Syai.g_02404
OG0002188	Syab.g_02249	Syai.g_02371
OG0002189	Syab.g_02248	Syai.g_02370
OG0002190	Syab.g_02187	Syai.g_02314
OG0002191	Syab.g_00577	Syai.g_00850
OG0002192	Syab.g_01000	Syai.g_02118
OG0002193	Syab.g_01165	Syai.g_01944, Syai.g_01028
OG0002194	Syab.g_01146	Syai.g_01821
OG0002196	Syab.g_01575	Syai.g_01308
OG0002197	Syab.g_01342	Syai.g_01458
OG0002198	Syab.g_01851	Syai.g_01124
OG0002199	Syab.g_01855	Syai.g_01119
OG0002200	Syab.g_00775	Syai.g_00954
OG0002201	Syab.g_01942	Syai.g_00811
OG0002202	Syab.g_01943	Syai.g_00810
OG0002203	Syab.g_01944	Syai.g_00809
OG0002204	Syab.g_01963	Syai.g_00787
OG0002205	Syab.g_01982	Syai.g_00768
OG0002207	Syab.g_02002	Syai.g_00745
OG0002208	Syab.g_02090	Syai.g_00631
OG0002209	Syab.g_00530	Syai.g_00494
OG0002210	Syab.g_00479	Syai.g_00433
OG0002211	Syab.g_00438	Syai.g_00396
OG0002212	Syab.g_02739	Syai.g_02757
OG0002213	Syab.g_02744	Syai.g_02764
OG0002214	Syab.g_02887	Syai.g_02910
OG0002233	Syab.g_02359	Syai.g_01382
OG0002234	Syab.g_00633	Syai.g_01156
OG0002236	Syab.g_01545	Syai.g_01715
OG0002237	Syab.g_01880	Syai.g_01097
OG0002239	Syab.g_02224	Syai.g_01737
OG0002243	Syab.g_02735	Syai.g_02752
OG0002245	Syab.g_00558	Syai.g_00524
OG0002248	Syab.g_01182	Syai.g_01984
OG0002250	Syab.g_02467	Syai.g_02506
OG0002251	Syab.g_02184	Syai.g_02311
OG0002253	Syab.g_00927	Syai.g_02166
OG0002254	Syab.g_01299	Syai.g_01419
OG0002255	Syab.g_01356	Syai.g_01475
OG0002256	Syab.g_01882	Syai.g_01631, Syai.g_01537, Syai.g_00825
OG0002257	Syab.g_01811	Syai.g_01149
OG0002258	Syab.g_01964	Syai.g_00786
OG0002259	Syab.g_02037	Syai.g_00712
OG0002260	Syab.g_01141	Syai.g_01828
OG0002291	Syab.g_02556	Syai.g_02653
OG0002296	Syab.g_00744	Syai.g_00917
OG0002297	Syab.g_00764	Syai.g_01942
OG0002298	Syab.g_01360	Syai.g_01479
OG0002299	Syab.g_01403	Syai.g_01523
OG0002301	Syab.g_00874	Syai.g_01080
OG0002302	Syab.g_02075	Syai.g_00616
OG0002303	Syab.g_00557	Syai.g_00523
OG0002304	Syab.g_02206	Syai.g_00451
OG0002305	Syab.g_02505	Syai.g_02545
OG0002306	Syab.g_00951	Syai.g_02883
OG0002307	Syab.g_01646, Syab.g_01489, Syab.g_00950	Syai.g_01811, Syai.g_01539, Syai.g_01890, Syai.g_02104
OG0002309	Syab.g_01709	Syai.g_02048
OG0002329	Syab.g_02883	Syai.g_02836
OG0002330	Syab.g_01189	Syai.g_01735
OG0002331	Syab.g_00880	Syai.g_01381
OG0002334	Syab.g_00789	Syai.g_00962
OG0002337	Syab.g_00302	Syai.g_00266
OG0002341	Syab.g_02721	Syai.g_02754
OG0002350	Syab.g_00512	Syai.g_00461
OG0002351	Syab.g_00252	Syai.g_00223
OG0002352	Syab.g_00982	Syai.g_02133
OG0002353	Syab.g_01285	Syai.g_01351
OG0002355	Syab.g_01780	Syai.g_01917
OG0002356	Syab.g_00644	Syai.g_00854
OG0002358	Syab.g_00581	Syai.g_02230
OG0002359	Syab.g_00737	Syai.g_00909
OG0002395	Syab.g_00265	Syai.g_00229
OG0002400	Syab.g_02053	Syai.g_01192
OG0002401	Syab.g_00983	Syai.g_02132
OG0002403	Syab.g_01046	Syai.g_01782
OG0002405	Syab.g_01426	Syai.g_01560
OG0002406	Syab.g_01459	Syai.g_01186
OG0002407	Syab.g_00996	Syai.g_01666, Syai.g_01667
OG0002411	Syab.g_01698	Syai.g_02036
OG0002438	Syab.g_02776	Syai.g_01375, Syai.g_01376
OG0002452	Syab.g_02868	Syai.g_02893
OG0002461	Syab.g_00622	Syai.g_01642
OG0002463	Syab.g_01680	Syai.g_01460
OG0002464	Syab.g_02449	Syai.g_02490
OG0002467	Syab.g_01965	Syai.g_01945, Syai.g_01946
OG0002468	Syab.g_01144	Syai.g_01824, Syai.g_01823, Syai.g_01825
OG0002470	Syab.g_01461	Syai.g_01733
OG0002471	Syab.g_01760	Syai.g_01625
OG0002472	Syab.g_00863	Syai.g_01704
OG0002474	Syab.g_00392	Syai.g_00345
OG0002475	Syab.g_00738	Syai.g_00910
OG0002488	Syab.g_00829	Syai.g_00172
OG0002507	Syab.g_02421	Syai.g_01683
OG0002520	Syab.g_02286	Syai.g_02391
OG0002521	Syab.g_02242	Syai.g_02364
OG0002522	Syab.g_02166	Syai.g_02294
OG0002523	Syab.g_02047	Syai.g_01949
OG0002524	Syab.g_00825	Syai.g_01598
OG0002529	Syab.g_01770	Syai.g_01624
OG0002531	Syab.g_01521	Syai.g_01175
OG0002532	Syab.g_01795	Syai.g_01151
OG0002533	Syab.g_02021	Syai.g_00729
OG0002534	Syab.g_00507	Syai.g_00458
OG0002535	Syab.g_00504	Syai.g_00455
OG0002536	Syab.g_00485	Syai.g_00440
OG0002537	Syab.g_02624	Syai.g_02664
OG0002538	Syab.g_02640	Syai.g_02680
OG0002581	Syab.g_01374	Syai.g_01494, Syai.g_01331
OG0002594	Syab.g_02416	Syai.g_02247
OG0002595	Syab.g_01833	Syai.g_01947
OG0002597	Syab.g_02314	Syai.g_01591
OG0002598	Syab.g_01814	Syai.g_01592
OG0002599	Syab.g_01602	Syai.g_01614
OG0002600	Syab.g_02157	Syai.g_01633
OG0002602	Syab.g_01763	Syai.g_01638
OG0002603	Syab.g_01771	Syai.g_01160
OG0002604	Syab.g_01810	Syai.g_01150
OG0002605	Syab.g_00511	Syai.g_00460
OG0002608	Syab.g_01192	Syai.g_01993
OG0002609	Syab.g_01728	Syai.g_02065
OG0002663	Syab.g_00346	Syai.g_02098
OG0002671	Syab.g_02264	Syai.g_02384
OG0002672	Syab.g_00865	Syai.g_01732
OG0002673	Syab.g_02050	Syai.g_01628
OG0002738	Syab.g_01015	Syai.g_01753
OG0002741	Syab.g_01840	Syai.g_01348
OG0002745	Syab.g_01478	Syai.g_00557
OG0002746	Syab.g_00691	Syai.g_01127
OG0002754	Syab.g_00669	Syai.g_01564
OG0002756	Syab.g_00833	Syai.g_01674
OG0002758	Syab.g_01765	Syai.g_01629
OG0002759	Syab.g_01830	Syai.g_02105
OG0002807	Syab.g_01462	Syai.g_01731
OG0002858	Syab.g_01446	Syai.g_01191
OG0002861	Syab.g_00761	Syai.g_00566, Syai.g_01898
OG0002863	Syab.g_02210	Syai.g_00446
OG0002865	Syab.g_00867	Syai.g_00562
OG0002867	Syab.g_01244	Syai.g_01622
OG0002959	Syab.g_01775	Syai.g_01604
OG0002960	Syab.g_02062	Syai.g_02434
OG0002965	Syab.g_00643	Syai.g_01864
OG0002966	Syab.g_00722	Syai.g_02073
OG0002967	Syab.g_00634	Syai.g_01705
OG0002968	Syab.g_01033	Syai.g_01680
OG0002972	Syab.g_01655	Syai.g_01911, Syai.g_01687
OG0002973	Syab.g_02057	Syai.g_00559
OG0002976	Syab.g_02379	Syai.g_01195
OG0003111	Syab.g_00838	Syai.g_01651
OG0003114	Syab.g_01786	Syai.g_00560
OG0003120	Syab.g_00796	Syai.g_00554
OG0003122	Syab.g_00869	Syai.g_00569
OG0003126	Syab.g_01458	Syai.g_01583
OG0003130	Syab.g_01803	Syai.g_01921
OG0003133	Syab.g_02429	Syai.g_00822
OG0003137	Syab.g_02785	Syai.g_02306
OG0003254	Syab.g_02383	Syai.g_00558
OG0003278	Syab.g_00866	Syai.g_01038
OG0003284	Syab.g_00834	Syai.g_02458, Syai.g_00572
OG0003285	Syab.g_00870	Syai.g_01689
OG0003290	Syab.g_01066	Syai.g_00563
OG0003292	Syab.g_01252	Syai.g_01652
OG0003294	Syab.g_01939	Syai.g_01721
OG0003499	Syab.g_00794	Syai.g_02720
OG0003524	Syab.g_02223	Syai.g_01665
OG0003539	Syab.g_01107	Syai.g_02818
OG0003552	Syab.g_02384	Syai.g_02102
OG0003553	Syab.g_02391	Syai.g_00546
OG0003852	Syab.g_01238	Syai.g_01937
OG0003862	Syab.g_02278	Syai.g_01649
OG0004333	Syab.g_01071	Syai.g_00877, Syai.g_00886
OG0004343	Syab.g_02281	Syai.g_02816
