Orthogroup	Prbh	Pram
OG0002011	Prbh.g_01354	Pram.g_01211
OG0002012	Prbh.g_01329	Pram.g_01186
OG0002013	Prbh.g_00942	Pram.g_00798
OG0002014	Prbh.g_01306	Pram.g_01163
OG0002016	Prbh.g_01338	Pram.g_01195
OG0002017	Prbh.g_01346	Pram.g_01203
OG0002018	Prbh.g_01352	Pram.g_01209
OG0002028	Prbh.g_01926	Pram.g_01488
OG0002035	Prbh.g_01420	Pram.g_00600
OG0002035	Prbh.g_01422	Pram.g_00598
OG0002045	Prbh.g_01844	Pram.g_01570
OG0002048	Prbh.g_01145	Pram.g_01002
OG0002050	Prbh.g_00849	Pram.g_00705
OG0002057	Prbh.g_00071	Pram.g_01406
OG0002061	Prbh.g_01819	Pram.g_01595
OG0002065	Prbh.g_01931	Pram.g_01482
OG0002079	Prbh.g_00407	Pram.g_00360
OG0002083	Prbh.g_00724	Pram.g_00043
OG0002084	Prbh.g_01950	Pram.g_01951
OG0002085	Prbh.g_00419	Pram.g_00348
OG0002091	Prbh.g_01849	Pram.g_01565
OG0002093	Prbh.g_00843	Pram.g_00699
OG0002096	Prbh.g_00443	Pram.g_00324
OG0002097	Prbh.g_00378	Pram.g_00389
OG0002098	Prbh.g_00822	Pram.g_00678
OG0002099	Prbh.g_00811	Pram.g_00667
OG0002100	Prbh.g_00838	Pram.g_00694
OG0002101	Prbh.g_00848	Pram.g_00704
OG0002102	Prbh.g_01180	Pram.g_01037
OG0002103	Prbh.g_01258	Pram.g_01115
OG0002104	Prbh.g_01316	Pram.g_01173
OG0002105	Prbh.g_01323	Pram.g_01180
OG0002106	Prbh.g_00817	Pram.g_00673
OG0002107	Prbh.g_00198	Pram.g_01279
OG0002109	Prbh.g_01887	Pram.g_01527
OG0002110	Prbh.g_01874	Pram.g_01540
OG0002111	Prbh.g_01833	Pram.g_01581
OG0002112	Prbh.g_01831	Pram.g_01583
OG0002113	Prbh.g_01830	Pram.g_01584
OG0002114	Prbh.g_01783	Pram.g_01631
OG0002134	Prbh.g_01915	Pram.g_01499
OG0002146	Prbh.g_00161	Pram.g_01316
OG0002153	Prbh.g_01625	Pram.g_01789
OG0002159	Prbh.g_01438	Pram.g_00583
OG0002160	Prbh.g_00795	Pram.g_00651
OG0002161	Prbh.g_00807	Pram.g_00663
OG0002162	Prbh.g_00809	Pram.g_00665
OG0002163	Prbh.g_01023	Pram.g_00880
OG0002164	Prbh.g_01847	Pram.g_01567
OG0002165	Prbh.g_00823	Pram.g_00679
OG0002166	Prbh.g_01347	Pram.g_01204
OG0002167	Prbh.g_01361	Pram.g_01218
OG0002168	Prbh.g_01884	Pram.g_01530
OG0002169	Prbh.g_01843	Pram.g_01571
OG0002170	Prbh.g_01623	Pram.g_01791
OG0002189	Prbh.g_00040	Pram.g_01437
OG0002190	Prbh.g_00043	Pram.g_01434
OG0002213	Prbh.g_01443	Pram.g_00578
OG0002214	Prbh.g_01922	Pram.g_01492
OG0002216	Prbh.g_01908	Pram.g_01506
OG0002218	Prbh.g_00488	Pram.g_00279
OG0002220	Prbh.g_01804	Pram.g_01610
OG0002221	Prbh.g_00780	Pram.g_00636
OG0002222	Prbh.g_00835	Pram.g_00691
OG0002224	Prbh.g_00940	Pram.g_00796
OG0002226	Prbh.g_01053	Pram.g_00910
OG0002227	Prbh.g_01117	Pram.g_00974
OG0002229	Prbh.g_01141	Pram.g_00998
OG0002230	Prbh.g_01349	Pram.g_01206
OG0002232	Prbh.g_00778	Pram.g_00634
OG0002233	Prbh.g_01891	Pram.g_01523
OG0002234	Prbh.g_01822	Pram.g_01592
OG0002235	Prbh.g_01929	Pram.g_01484
OG0002235	Prbh.g_01932	Pram.g_01481
OG0002253	Prbh.g_00004	Pram.g_01473
OG0002256	Prbh.g_00052	Pram.g_01425
OG0002257	Prbh.g_00053	Pram.g_01424
OG0002259	Prbh.g_01919	Pram.g_01495
OG0002282	Prbh.g_00036	Pram.g_01441
OG0002283	Prbh.g_00037	Pram.g_01440
OG0002295	Prbh.g_01152	Pram.g_01009
OG0002319	Prbh.g_01951	Pram.g_01952
OG0002320	Prbh.g_01854	Pram.g_01560
OG0002321	Prbh.g_01910	Pram.g_01504
OG0002322	Prbh.g_00818	Pram.g_00674
OG0002327	Prbh.g_01943	Pram.g_00616
OG0002331	Prbh.g_01052	Pram.g_00909
OG0002338	Prbh.g_01419	Pram.g_00601
OG0002348	Prbh.g_00072	Pram.g_01405
OG0002353	Prbh.g_00045	Pram.g_01432
OG0002359	Prbh.g_00049	Pram.g_01428
OG0002361	Prbh.g_01924	Pram.g_01490
OG0002362	Prbh.g_01923	Pram.g_01491
OG0002364	Prbh.g_01415	Pram.g_00605
OG0002367	Prbh.g_01428	Pram.g_00592
OG0002421	Prbh.g_00841	Pram.g_00697
OG0002425	Prbh.g_00816	Pram.g_00672
OG0002427	Prbh.g_01395	Pram.g_01252
OG0002429	Prbh.g_01441	Pram.g_00580
OG0002433	Prbh.g_01753	Pram.g_01661
OG0002506	Prbh.g_01435	Pram.g_00586
OG0002507	Prbh.g_01414	Pram.g_00606
OG0002507	Prbh.g_01809	Pram.g_01605
OG0002536	Prbh.g_01925	Pram.g_01489
OG0003034	Prbh.g_00784	Pram.g_00640
OG0003035	Prbh.g_01928	Pram.g_01486
OG0003348	Prbh.g_00800	Pram.g_00656
OG0003349	Prbh.g_01944	Pram.g_00617
OG0003350	Prbh.g_01946	Pram.g_00619
OG0003351	Prbh.g_00098	Pram.g_01379
OG0003385	Prbh.g_00097	Pram.g_01380
OG0003446	Prbh.g_01918	Pram.g_01496
OG0003448	Prbh.g_01942	Pram.g_00615
OG0003494	Prbh.g_00066	Pram.g_01411
OG0003533	Prbh.g_01412	Pram.g_00608
OG0003534	Prbh.g_01411	Pram.g_00609
OG0003535	Prbh.g_01879	Pram.g_01535
OG0003536	Prbh.g_01796	Pram.g_01618
OG0003537	Prbh.g_01883	Pram.g_01531
OG0003538	Prbh.g_01390	Pram.g_01247
OG0003542	Prbh.g_01436	Pram.g_00585
OG0003543	Prbh.g_01941	Pram.g_00614
OG0003544	Prbh.g_00789	Pram.g_00645
OG0003545	Prbh.g_00797	Pram.g_00653
OG0003546	Prbh.g_00061	Pram.g_01416
OG0003547	Prbh.g_01930	Pram.g_01483
OG0003548	Prbh.g_01914	Pram.g_01500
OG0003549	Prbh.g_01907	Pram.g_01507
OG0003550	Prbh.g_01812	Pram.g_01602
OG0004171	Prbh.g_00552	Pram.g_00215
OG0004172	Prbh.g_00434	Pram.g_00333
OG0004173	Prbh.g_00409	Pram.g_00358
OG0004174	Prbh.g_00406	Pram.g_00361
OG0004175	Prbh.g_00379	Pram.g_00388
OG0004176	Prbh.g_00362	Pram.g_00405
OG0004177	Prbh.g_00332	Pram.g_00435
OG0004178	Prbh.g_00331	Pram.g_00436
OG0004179	Prbh.g_00312	Pram.g_00455
OG0004180	Prbh.g_00300	Pram.g_00467
OG0004181	Prbh.g_00271	Pram.g_00496
OG0004182	Prbh.g_00241	Pram.g_00526
OG0004183	Prbh.g_01437	Pram.g_00584
OG0004184	Prbh.g_01433	Pram.g_00587
OG0004185	Prbh.g_01432	Pram.g_00588
OG0004186	Prbh.g_01431	Pram.g_00589
OG0004187	Prbh.g_01430	Pram.g_00590
OG0004188	Prbh.g_01429	Pram.g_00591
OG0004189	Prbh.g_01427	Pram.g_00593
OG0004190	Prbh.g_01426	Pram.g_00594
OG0004191	Prbh.g_01425	Pram.g_00595
OG0004192	Prbh.g_01424	Pram.g_00596
OG0004193	Prbh.g_01423	Pram.g_00597
OG0004194	Prbh.g_01421	Pram.g_00599
OG0004195	Prbh.g_01416	Pram.g_00604
OG0004196	Prbh.g_01413	Pram.g_00607
OG0004197	Prbh.g_01939	Pram.g_00612
OG0004198	Prbh.g_01947	Pram.g_00620
OG0004199	Prbh.g_00771	Pram.g_00627
OG0004200	Prbh.g_00776	Pram.g_00632
OG0004201	Prbh.g_00779	Pram.g_00635
OG0004202	Prbh.g_00782	Pram.g_00638
OG0004203	Prbh.g_00786	Pram.g_00642
OG0004204	Prbh.g_00799	Pram.g_00655
OG0004205	Prbh.g_00803	Pram.g_00659
OG0004206	Prbh.g_00813	Pram.g_00669
OG0004207	Prbh.g_00814	Pram.g_00670
OG0004208	Prbh.g_00815	Pram.g_00671
OG0004209	Prbh.g_00819	Pram.g_00675
OG0004210	Prbh.g_00829	Pram.g_00685
OG0004211	Prbh.g_00851	Pram.g_00707
OG0004212	Prbh.g_00866	Pram.g_00722
OG0004213	Prbh.g_01000	Pram.g_00856
OG0004214	Prbh.g_01024	Pram.g_00881
OG0004215	Prbh.g_01044	Pram.g_00901
OG0004216	Prbh.g_01142	Pram.g_00999
OG0004217	Prbh.g_01281	Pram.g_01138
OG0004218	Prbh.g_01288	Pram.g_01145
OG0004219	Prbh.g_01303	Pram.g_01160
OG0004220	Prbh.g_01318	Pram.g_01175
OG0004221	Prbh.g_01321	Pram.g_01178
OG0004222	Prbh.g_01355	Pram.g_01212
OG0004223	Prbh.g_01358	Pram.g_01215
OG0004224	Prbh.g_01359	Pram.g_01216
OG0004225	Prbh.g_01391	Pram.g_01248
OG0004226	Prbh.g_01392	Pram.g_01249
OG0004227	Prbh.g_01393	Pram.g_01250
OG0004228	Prbh.g_01398	Pram.g_01255
OG0004229	Prbh.g_01409	Pram.g_01266
OG0004230	Prbh.g_00195	Pram.g_01282
OG0004231	Prbh.g_00074	Pram.g_01403
OG0004232	Prbh.g_00073	Pram.g_01404
OG0004233	Prbh.g_00070	Pram.g_01407
OG0004234	Prbh.g_00067	Pram.g_01410
OG0004235	Prbh.g_00065	Pram.g_01412
OG0004236	Prbh.g_00060	Pram.g_01417
OG0004237	Prbh.g_00059	Pram.g_01418
OG0004238	Prbh.g_00057	Pram.g_01420
OG0004239	Prbh.g_00055	Pram.g_01422
OG0004240	Prbh.g_00054	Pram.g_01423
OG0004241	Prbh.g_00051	Pram.g_01426
OG0004242	Prbh.g_00050	Pram.g_01427
OG0004243	Prbh.g_00044	Pram.g_01433
OG0004244	Prbh.g_00042	Pram.g_01435
OG0004245	Prbh.g_00034	Pram.g_01443
OG0004246	Prbh.g_00018	Pram.g_01459
OG0004247	Prbh.g_00005	Pram.g_01472
OG0004248	Prbh.g_00003	Pram.g_01474
OG0004249	Prbh.g_01933	Pram.g_01480
OG0004250	Prbh.g_01920	Pram.g_01494
OG0004251	Prbh.g_01911	Pram.g_01503
OG0004252	Prbh.g_01900	Pram.g_01514
OG0004253	Prbh.g_01892	Pram.g_01522
OG0004254	Prbh.g_01890	Pram.g_01524
OG0004255	Prbh.g_01857	Pram.g_01557
OG0004256	Prbh.g_01840	Pram.g_01574
OG0004257	Prbh.g_01829	Pram.g_01585
OG0004258	Prbh.g_01828	Pram.g_01586
OG0004259	Prbh.g_01818	Pram.g_01596
OG0004260	Prbh.g_01814	Pram.g_01600
OG0004261	Prbh.g_01813	Pram.g_01601
OG0004262	Prbh.g_01811	Pram.g_01603
OG0004263	Prbh.g_01810	Pram.g_01604
OG0004264	Prbh.g_01808	Pram.g_01606
OG0004265	Prbh.g_01807	Pram.g_01607
OG0004266	Prbh.g_01806	Pram.g_01608
OG0004267	Prbh.g_01798	Pram.g_01616
OG0004268	Prbh.g_01793	Pram.g_01621
OG0004269	Prbh.g_01792	Pram.g_01622
OG0004270	Prbh.g_01690	Pram.g_01724
OG0004271	Prbh.g_01689	Pram.g_01725
OG0004272	Prbh.g_01538	Pram.g_01876
OG0004273	Prbh.g_01494	Pram.g_01920
