Orthogroup	Syao	Syaa
OG0001975	Syao.g_01429	Syaa.g_01032
OG0001976	Syao.g_01319	Syaa.g_01034
OG0001979	Syao.g_00525	Syaa.g_00911
OG0001980	Syao.g_01887	Syaa.g_02192
OG0001990	Syao.g_02311	Syaa.g_02721
OG0001993	Syao.g_01345	Syaa.g_01669
OG0001994	Syao.g_01346	Syaa.g_01670
OG0001996	Syao.g_02237	Syaa.g_00036
OG0001999	Syao.g_01650	Syaa.g_00675
OG0002000	Syao.g_01390	Syaa.g_02004
OG0002001	Syao.g_02352	Syaa.g_02453
OG0002002	Syao.g_00270	Syaa.g_00971
OG0002008	Syao.g_00807	Syaa.g_01312
OG0002009	Syao.g_00980	Syaa.g_01114
OG0002010	Syao.g_00074	Syaa.g_01804
OG0002011	Syao.g_00258	Syaa.g_02141
OG0002012	Syao.g_00150	Syaa.g_01427
OG0002013	Syao.g_02640	Syaa.g_02151
OG0002015	Syao.g_01091	Syaa.g_00182
OG0002016	Syao.g_02386	Syaa.g_02551
OG0002017	Syao.g_02281	Syaa.g_02656
OG0002019	Syao.g_02146	Syaa.g_01419
OG0002020	Syao.g_02320	Syaa.g_02704
OG0002021	Syao.g_02322	Syaa.g_02703
OG0002022	Syao.g_02323	Syaa.g_02700
OG0002023	Syao.g_02324	Syaa.g_02699
OG0002024	Syao.g_02317	Syaa.g_02692
OG0002038	Syao.g_00204	Syaa.g_00779
OG0002040	Syao.g_00187	Syaa.g_00793
OG0002044	Syao.g_00793	Syaa.g_00842
OG0002047	Syao.g_01714	Syaa.g_02152
OG0002048	Syao.g_01855	Syaa.g_02228
OG0002049	Syao.g_01932	Syaa.g_02325
OG0002050	Syao.g_02083	Syaa.g_00281
OG0002051	Syao.g_02517	Syaa.g_02489
OG0002054	Syao.g_02318	Syaa.g_02691
OG0002055	Syao.g_02315	Syaa.g_02695
OG0002056	Syao.g_02046	Syaa.g_00245
OG0002107	Syao.g_00544	Syaa.g_01544
OG0002113	Syao.g_02232	Syaa.g_00040
OG0002115	Syao.g_01565	Syaa.g_00561
OG0002116	Syao.g_01590	Syaa.g_00586
OG0002117	Syao.g_00196	Syaa.g_00784
OG0002118	Syao.g_00230	Syaa.g_01181, Syaa.g_01227
OG0002120	Syao.g_00601	Syaa.g_01440
OG0002123	Syao.g_00490	Syaa.g_01241
OG0002124	Syao.g_00527	Syaa.g_00820
OG0002128	Syao.g_01425	Syaa.g_01031
OG0002129	Syao.g_01516	Syaa.g_01787
OG0002130	Syao.g_01435	Syaa.g_00737
OG0002132	Syao.g_02314	Syaa.g_02696
OG0002133	Syao.g_02316	Syaa.g_02694, Syaa.g_02693
OG0002134	Syao.g_02134	Syaa.g_00139
OG0002135	Syao.g_01666	Syaa.g_00520
OG0002136	Syao.g_01667	Syaa.g_00521
OG0002138	Syao.g_00195	Syaa.g_00913
OG0002139	Syao.g_00289	Syaa.g_00956
OG0002141	Syao.g_01457	Syaa.g_01596
OG0002142	Syao.g_01536	Syaa.g_01760
OG0002143	Syao.g_00701	Syaa.g_02144
OG0002144	Syao.g_01325	Syaa.g_02319
OG0002160	Syao.g_01628	Syaa.g_00923
OG0002166	Syao.g_00922, Syao.g_00199	Syaa.g_00917
OG0002168	Syao.g_02381	Syaa.g_00861
OG0002169	Syao.g_01713	Syaa.g_02153
OG0002173	Syao.g_02475	Syaa.g_02544
OG0002178	Syao.g_02313	Syaa.g_02697
OG0002179	Syao.g_01956	Syaa.g_00158
OG0002180	Syao.g_02056	Syaa.g_00254
OG0002181	Syao.g_02086	Syaa.g_00284
OG0002182	Syao.g_01586	Syaa.g_00302
OG0002183	Syao.g_02651	Syaa.g_00326
OG0002184	Syao.g_02647	Syaa.g_00329
OG0002185	Syao.g_02635	Syaa.g_00336
OG0002186	Syao.g_01668	Syaa.g_00522
OG0002187	Syao.g_01669	Syaa.g_00523
OG0002188	Syao.g_01562	Syaa.g_00558
OG0002189	Syao.g_01563	Syaa.g_00559
OG0002190	Syao.g_01604	Syaa.g_00600
OG0002192	Syao.g_00188	Syaa.g_00795
OG0002193	Syao.g_01161, Syao.g_00499	Syaa.g_00929
OG0002194	Syao.g_00259	Syaa.g_00960
OG0002195	Syao.g_00970	Syaa.g_01099
OG0002196	Syao.g_00742	Syaa.g_01141
OG0002197	Syao.g_00817	Syaa.g_01322
OG0002198	Syao.g_00917	Syaa.g_01613
OG0002199	Syao.g_00912	Syaa.g_01618
OG0002200	Syao.g_01487	Syaa.g_01774
OG0002201	Syao.g_01060	Syaa.g_01880
OG0002202	Syao.g_01061	Syaa.g_01881
OG0002203	Syao.g_01062	Syaa.g_01882
OG0002204	Syao.g_01028	Syaa.g_01899
OG0002205	Syao.g_01049	Syaa.g_01916
OG0002206	Syao.g_00840	Syaa.g_01930
OG0002207	Syao.g_00850	Syaa.g_01940
OG0002208	Syao.g_00033	Syaa.g_02056
OG0002209	Syao.g_01869	Syaa.g_02174
OG0002210	Syao.g_01846	Syaa.g_02220
OG0002211	Syao.g_01812	Syaa.g_02257
OG0002212	Syao.g_02424	Syaa.g_02579
OG0002213	Syao.g_02428	Syaa.g_02583
OG0002214	Syao.g_02337	Syaa.g_02736
OG0002225	Syao.g_00543	Syaa.g_01543
OG0002234	Syao.g_00145	Syaa.g_01574
OG0002244	Syao.g_00551	Syaa.g_02136
OG0002245	Syao.g_00703	Syaa.g_02142
OG0002247	Syao.g_00836	Syaa.g_01923
OG0002248	Syao.g_00979	Syaa.g_00903
OG0002250	Syao.g_02652	Syaa.g_00325
OG0002251	Syao.g_01607	Syaa.g_00604
OG0002253	Syao.g_01445	Syaa.g_00747
OG0002254	Syao.g_00465	Syaa.g_01282
OG0002255	Syao.g_00831	Syaa.g_01336
OG0002256	Syao.g_01721	Syaa.g_01426
OG0002257	Syao.g_01262	Syaa.g_01585
OG0002258	Syao.g_01029	Syaa.g_01900
OG0002259	Syao.g_01416	Syaa.g_01976
OG0002280	Syao.g_01400	Syaa.g_01994
OG0002285	Syao.g_00632	Syaa.g_01388
OG0002292	Syao.g_02539	Syaa.g_02517
OG0002295	Syao.g_00719	Syaa.g_01275
OG0002295	Syao.g_02357	Syaa.g_00385
OG0002296	Syao.g_00069	Syaa.g_01799
OG0002297	Syao.g_01496	Syaa.g_00932
OG0002298	Syao.g_00658	Syaa.g_01340
OG0002299	Syao.g_00694	Syaa.g_01378
OG0002300	Syao.g_01256	Syaa.g_01435
OG0002301	Syao.g_00358	Syaa.g_01648
OG0002302	Syao.g_00048	Syaa.g_02071
OG0002303	Syao.g_00702	Syaa.g_02143
OG0002305	Syao.g_02589	Syaa.g_02385
OG0002343	Syao.g_02113	Syaa.g_00312
OG0002347	Syao.g_01659	Syaa.g_00512
OG0002350	Syao.g_01885	Syaa.g_02190
OG0002351	Syao.g_02030	Syaa.g_00225
OG0002353	Syao.g_00769	Syaa.g_01167
OG0002355	Syao.g_00396	Syaa.g_01517
OG0002357	Syao.g_01568	Syaa.g_02659
OG0002386	Syao.g_00798	Syaa.g_01588, Syaa.g_01589
OG0002396	Syao.g_01785	Syaa.g_02284
OG0002402	Syao.g_00503	Syaa.g_00863
OG0002404	Syao.g_02109	Syaa.g_01255
OG0002405	Syao.g_00650	Syaa.g_01403
OG0002406	Syao.g_00462	Syaa.g_01558
OG0002407	Syao.g_01461	Syaa.g_01567
OG0002409	Syao.g_02278	Syaa.g_02652
OG0002410	Syao.g_02330	Syaa.g_02729
OG0002416	Syao.g_00367	Syaa.g_01538
OG0002443	Syao.g_00395	Syaa.g_02537
OG0002452	Syao.g_02307	Syaa.g_02707
OG0002458	Syao.g_01230	Syaa.g_02684
OG0002459	Syao.g_01232	Syaa.g_02682
OG0002460	Syao.g_01233	Syaa.g_02681
OG0002463	Syao.g_00407	Syaa.g_00112
OG0002464	Syao.g_02632	Syaa.g_00338
OG0002466	Syao.g_01627	Syaa.g_00645
OG0002469	Syao.g_00277	Syaa.g_00980
OG0002470	Syao.g_01689	Syaa.g_01037
OG0002472	Syao.g_01275	Syaa.g_01511
OG0002506	Syao.g_00332	Syaa.g_00878
OG0002519	Syao.g_02260	Syaa.g_00155
OG0002520	Syao.g_01683	Syaa.g_00537
OG0002523	Syao.g_01901	Syaa.g_00924
OG0002527	Syao.g_01306	Syaa.g_01484
OG0002528	Syao.g_01304	Syaa.g_01486
OG0002529	Syao.g_01259	Syaa.g_01508
OG0002530	Syao.g_00540, Syao.g_00339	Syaa.g_01541
OG0002531	Syao.g_00542	Syaa.g_01542
OG0002532	Syao.g_01465	Syaa.g_01582
OG0002534	Syao.g_01888	Syaa.g_02193
OG0002535	Syao.g_01891	Syaa.g_02196
OG0002536	Syao.g_01912	Syaa.g_02214
OG0002537	Syao.g_02536	Syaa.g_02515
OG0002539	Syao.g_02450	Syaa.g_02606
OG0002540	Syao.g_01228	Syaa.g_02685
OG0002591	Syao.g_01806	Syaa.g_01536
OG0002597	Syao.g_01656	Syaa.g_01431
OG0002599	Syao.g_00799	Syaa.g_01450
OG0002601	Syao.g_01305	Syaa.g_01485
OG0002603	Syao.g_00143	Syaa.g_01569
OG0002604	Syao.g_01273	Syaa.g_01584
OG0002605	Syao.g_01886	Syaa.g_02191
OG0002606	Syao.g_01227	Syaa.g_02686
OG0002664	Syao.g_01307	Syaa.g_00947, Syaa.g_02638, Syaa.g_01733
OG0002670	Syao.g_01942	Syaa.g_00504
OG0002671	Syao.g_00372	Syaa.g_00545, Syaa.g_00544
OG0002672	Syao.g_00357	Syaa.g_01038
OG0002675	Syao.g_00692	Syaa.g_02322
OG0002721	Syao.g_00603	Syaa.g_00813
OG0002731	Syao.g_00468	Syaa.g_02655
OG0002744	Syao.g_01241	Syaa.g_01463
OG0002840	Syao.g_00723	Syaa.g_00379, Syaa.g_01705, Syaa.g_01740, Syaa.g_01271, Syaa.g_02632
OG0002847	Syao.g_02611	Syaa.g_00391
OG0002855	Syao.g_00306	Syaa.g_01398
OG0002857	Syao.g_00106	Syaa.g_01476
OG0002859	Syao.g_00545	Syaa.g_01545
OG0002953	Syao.g_01245	Syaa.g_00580
OG0002969	Syao.g_00538	Syaa.g_01539
OG0002970	Syao.g_00539	Syaa.g_01540
OG0002971	Syao.g_00547	Syaa.g_01556
OG0002978	Syao.g_01249	Syaa.g_02626
OG0003034	Syao.g_01089	Syaa.g_00460
OG0003112	Syao.g_01280	Syaa.g_01532
OG0003113	Syao.g_00546	Syaa.g_01555
OG0003114	Syao.g_02603, Syao.g_01288, Syao.g_01308	Syaa.g_01562
OG0003122	Syao.g_00052	Syaa.g_02083
OG0003203	Syao.g_01555	Syaa.g_01012
OG0003271	Syao.g_00319	Syaa.g_01445
OG0003510	Syao.g_01172	Syaa.g_00177, Syaa.g_00180
OG0003843	Syao.g_00050	Syaa.g_01422
OG0004645	Syao.g_01086	Syaa.g_00458
OG0005732	Syao.g_01314	Syaa.g_00114
