Orthogroup	Syao	Syag
OG0002048	Syao.g_01855	Syag.g_02795
OG0002049	Syao.g_01932	Syag.g_02712
OG0002050	Syao.g_02083	Syag.g_02617
OG0002051	Syao.g_02517	Syag.g_01989
OG0002054	Syao.g_02318	Syag.g_02216
OG0002055	Syao.g_02315	Syag.g_02219
OG0002056	Syao.g_02046	Syag.g_02581
OG0002092	Syao.g_01357	Syag.g_01294, Syag.g_01295
OG0002113	Syao.g_02232	Syag.g_02311
OG0002114	Syao.g_01360	Syag.g_01314
OG0002115	Syao.g_01565	Syag.g_01679
OG0002116	Syao.g_01590	Syag.g_01653
OG0002117	Syao.g_00196	Syag.g_01124
OG0002120	Syao.g_00601	Syag.g_00745
OG0002122	Syao.g_01336	Syag.g_01010
OG0002123	Syao.g_00490	Syag.g_00918
OG0002124	Syao.g_00527	Syag.g_00738
OG0002128	Syao.g_01425	Syag.g_00146
OG0002129	Syao.g_01516	Syag.g_01403
OG0002130	Syao.g_01435	Syag.g_01190
OG0002131	Syao.g_02321	Syag.g_02227
OG0002132	Syao.g_02314	Syag.g_02220
OG0002133	Syao.g_02316	Syag.g_02218
OG0002134	Syao.g_02134	Syag.g_02410
OG0002135	Syao.g_01666	Syag.g_01722
OG0002136	Syao.g_01667	Syag.g_01721
OG0002138	Syao.g_00195	Syag.g_00463
OG0002139	Syao.g_00289	Syag.g_01040
OG0002141	Syao.g_01463, Syao.g_01457	Syag.g_00491
OG0002142	Syao.g_01536	Syag.g_01439
OG0002143	Syao.g_00701	Syag.g_00010
OG0002144	Syao.g_01325	Syag.g_02717
OG0002156	Syao.g_01358	Syag.g_01303
OG0002159	Syao.g_02665	Syag.g_02381
OG0002168	Syao.g_02381	Syag.g_00954
OG0002169	Syao.g_01713	Syag.g_00002
OG0002173	Syao.g_02475	Syag.g_02055
OG0002174	Syao.g_02282	Syag.g_02180
OG0002175	Syao.g_00238	Syag.g_01074
OG0002178	Syao.g_02313	Syag.g_02222
OG0002179	Syao.g_01956	Syag.g_02435
OG0002180	Syao.g_02056	Syag.g_02590
OG0002181	Syao.g_02086	Syag.g_02620
OG0002182	Syao.g_01586	Syag.g_02639
OG0002183	Syao.g_02651	Syag.g_01851
OG0002184	Syao.g_02647	Syag.g_01847
OG0002185	Syao.g_02635	Syag.g_01837
OG0002186	Syao.g_01668	Syag.g_01720
OG0002187	Syao.g_01669	Syag.g_01719
OG0002188	Syao.g_01562	Syag.g_01682
OG0002189	Syao.g_01563	Syag.g_01681
OG0002190	Syao.g_01604	Syag.g_01639
OG0002192	Syao.g_00188	Syag.g_01116
OG0002193	Syao.g_01161, Syao.g_00499	Syag.g_01020
OG0002194	Syao.g_00259	Syag.g_01044
OG0002195	Syao.g_00970	Syag.g_00614
OG0002196	Syao.g_00742	Syag.g_00652
OG0002197	Syao.g_00817	Syag.g_00846
OG0002198	Syao.g_00917	Syag.g_00433
OG0002199	Syao.g_00912	Syag.g_00429
OG0002200	Syao.g_01487	Syag.g_01419
OG0002201	Syao.g_01060	Syag.g_00347
OG0002202	Syao.g_01061	Syag.g_00346
OG0002203	Syao.g_01062	Syag.g_00345
OG0002204	Syao.g_01028	Syag.g_00326
OG0002205	Syao.g_01049	Syag.g_00305
OG0002206	Syao.g_00840	Syag.g_00293
OG0002207	Syao.g_00850	Syag.g_00283
OG0002208	Syao.g_00033	Syag.g_01534
OG0002209	Syao.g_01869	Syag.g_02852
OG0002210	Syao.g_01846	Syag.g_02803
OG0002211	Syao.g_01812	Syag.g_02765
OG0002212	Syao.g_02424	Syag.g_02111
OG0002213	Syao.g_02428	Syag.g_02115
OG0002214	Syao.g_02337	Syag.g_02250
OG0002231	Syao.g_00877	Syag.g_01180
OG0002234	Syao.g_00145	Syag.g_00402
OG0002235	Syao.g_00737	Syag.g_00647
OG0002239	Syao.g_01405	Syag.g_01661
OG0002241	Syao.g_02694	Syag.g_01341
OG0002244	Syao.g_00551	Syag.g_01792
OG0002245	Syao.g_00703	Syag.g_00012
OG0002246	Syao.g_01724	Syag.g_00015
OG0002247	Syao.g_00836	Syag.g_00298
OG0002248	Syao.g_00979	Syag.g_01000
OG0002250	Syao.g_02652	Syag.g_01852
OG0002251	Syao.g_01607	Syag.g_01636
OG0002253	Syao.g_01445	Syag.g_01179
OG0002254	Syao.g_00465	Syag.g_00889
OG0002255	Syao.g_00831	Syag.g_00832
OG0002256	Syao.g_01721	Syag.g_01796
OG0002257	Syao.g_01262	Syag.g_00478
OG0002258	Syao.g_01029	Syag.g_00325
OG0002259	Syao.g_01416	Syag.g_01450
OG0002260	Syao.g_00288	Syag.g_01039
OG0002289	Syao.g_02696	Syag.g_01339
OG0002292	Syao.g_02539	Syag.g_02018
OG0002296	Syao.g_00069	Syag.g_01389
OG0002297	Syao.g_01496	Syag.g_00071
OG0002298	Syao.g_00658	Syag.g_00828
OG0002299	Syao.g_00694	Syag.g_00790
OG0002300	Syao.g_01256	Syag.g_00470
OG0002301	Syao.g_00358	Syag.g_00201
OG0002302	Syao.g_00048	Syag.g_01549
OG0002303	Syao.g_00702	Syag.g_00011
OG0002305	Syao.g_02589	Syag.g_01889
OG0002308	Syao.g_01549	Syag.g_00657
OG0002330	Syao.g_00329	Syag.g_00992
OG0002342	Syao.g_00596, Syao.g_00582	Syag.g_02650
OG0002343	Syao.g_02113	Syag.g_02669
OG0002348	Syao.g_01224	Syag.g_00117
OG0002349	Syao.g_01641	Syag.g_01747
OG0002350	Syao.g_01885	Syag.g_02834
OG0002351	Syao.g_02030	Syag.g_02562
OG0002353	Syao.g_00769	Syag.g_00679
OG0002355	Syao.g_00396	Syag.g_00254
OG0002357	Syao.g_01568	Syag.g_00469
OG0002358	Syao.g_01734	Syag.g_00031
OG0002359	Syao.g_00077	Syag.g_01381
OG0002382	Syao.g_00117	Syag.g_01519
OG0002386	Syao.g_00798	Syag.g_00473
OG0002391	Syao.g_02580	Syag.g_01916
OG0002396	Syao.g_01785	Syag.g_02738
OG0002402	Syao.g_00503	Syag.g_00956
OG0002404	Syao.g_02109	Syag.g_02665
OG0002406	Syao.g_00462	Syag.g_00885
OG0002407	Syao.g_01461	Syag.g_01590, Syag.g_00488
OG0002409	Syao.g_02278	Syag.g_02176
OG0002410	Syao.g_02330	Syag.g_02243
OG0002411	Syao.g_00790	Syag.g_00712
OG0002416	Syao.g_00367	Syag.g_00454
OG0002430	Syao.g_01485	Syag.g_01467
OG0002431	Syao.g_01484	Syag.g_01468
OG0002433	Syao.g_00363	Syag.g_00123
OG0002440	Syao.g_01351	Syag.g_00872
OG0002447	Syao.g_02695	Syag.g_01340
OG0002452	Syao.g_02307	Syag.g_02231
OG0002458	Syao.g_01230	Syag.g_02209
OG0002459	Syao.g_01232	Syag.g_02207
OG0002460	Syao.g_01233	Syag.g_02206
OG0002463	Syao.g_00407	Syag.g_02384
OG0002466	Syao.g_01627	Syag.g_01759
OG0002470	Syao.g_01689	Syag.g_00501
OG0002472	Syao.g_01275	Syag.g_00528
OG0002474	Syao.g_00443	Syag.g_02716
OG0002475	Syao.g_00076	Syag.g_01382
OG0002476	Syao.g_00493	Syag.g_00921
OG0002491	Syao.g_00009, Syao.g_00575	Syag.g_02653
OG0002494	Syao.g_01034	Syag.g_00319
OG0002506	Syao.g_00332	Syag.g_00973, Syag.g_00259
OG0002520	Syao.g_01683	Syag.g_01706
OG0002523	Syao.g_01901	Syag.g_00079
OG0002532	Syao.g_01465	Syag.g_00100
OG0002534	Syao.g_01888	Syag.g_02829
OG0002535	Syao.g_01891	Syag.g_02826
OG0002536	Syao.g_01912	Syag.g_02809
OG0002537	Syao.g_02536	Syag.g_02014
OG0002539	Syao.g_02450	Syag.g_02143
OG0002540	Syao.g_01228	Syag.g_02210
OG0002542	Syao.g_01238	Syag.g_00707
OG0002545	Syao.g_02422	Syag.g_00566
OG0002547	Syao.g_00524	Syag.g_01326
OG0002559	Syao.g_01196	Syag.g_00139
OG0002566	Syao.g_01011	Syag.g_01727
OG0002567	Syao.g_01301	Syag.g_01586
OG0002577	Syao.g_01005	Syag.g_00047
OG0002591	Syao.g_01806	Syag.g_01269
OG0002592	Syao.g_02412	Syag.g_02108
OG0002593	Syao.g_01699	Syag.g_01610
OG0002603	Syao.g_00143	Syag.g_00243
OG0002604	Syao.g_01273	Syag.g_00479
OG0002605	Syao.g_01886	Syag.g_02833
OG0002606	Syao.g_01227	Syag.g_02211
OG0002607	Syao.g_02681	Syag.g_01357
OG0002610	Syao.g_01879	Syag.g_02841
OG0002633	Syao.g_01366	Syag.g_00184, Syag.g_00169
OG0002634	Syao.g_01706	Syag.g_01782
OG0002637	Syao.g_01023	Syag.g_01797
OG0002644	Syao.g_00903	Syag.g_00419
OG0002645	Syao.g_00904	Syag.g_00420
OG0002647	Syao.g_02417	Syag.g_02109
OG0002648	Syao.g_01409	Syag.g_02116
OG0002649	Syao.g_01408	Syag.g_02117
OG0002650	Syao.g_01407	Syag.g_02118
OG0002672	Syao.g_00357	Syag.g_00502
OG0002678	Syao.g_00221	Syag.g_00436
OG0002680	Syao.g_00463	Syag.g_00886
OG0002684	Syao.g_02372	Syag.g_02162
OG0002685	Syao.g_00013	Syag.g_00189
OG0002699	Syao.g_02002	Syag.g_02502
OG0002712	Syao.g_00905	Syag.g_00421
OG0002713	Syao.g_00906	Syag.g_00422
OG0002744	Syao.g_01241	Syag.g_00439
OG0002753	Syao.g_00614	Syag.g_02679
OG0002762	Syao.g_02411	Syag.g_02097
OG0002764	Syao.g_00613, Syao.g_01168	Syag.g_00482
OG0002835	Syao.g_00611	Syag.g_00135, Syag.g_00247
OG0002845	Syao.g_02377	Syag.g_02325
OG0002857	Syao.g_00106	Syag.g_01508
OG0002865	Syao.g_01903	Syag.g_01023
OG0002866	Syao.g_00236	Syag.g_01071
OG0002870	Syao.g_02639	Syag.g_01840
OG0002872	Syao.g_02537	Syag.g_02015
OG0002907	Syao.g_02302	Syag.g_02188
OG0002953	Syao.g_01245	Syag.g_00098
OG0002978	Syao.g_01249	Syag.g_01349
OG0002985	Syao.g_01900	Syag.g_00166
OG0002989	Syao.g_01263	Syag.g_00461
OG0002995	Syao.g_00800	Syag.g_00097
OG0002996	Syao.g_02470	Syag.g_00122
OG0002997	Syao.g_01177	Syag.g_00187
OG0002999	Syao.g_00172	Syag.g_01100
OG0003000	Syao.g_01514	Syag.g_01401
OG0003034	Syao.g_01089	Syag.g_02504
OG0003112	Syao.g_01280	Syag.g_00206
OG0003122	Syao.g_00052	Syag.g_00249
OG0003123	Syao.g_01723	Syag.g_00014
OG0003146	Syao.g_00244	Syag.g_01307
OG0003149	Syao.g_01480	Syag.g_01229
OG0003150	Syao.g_01479	Syag.g_01230
OG0003271	Syao.g_00319	Syag.g_00202
OG0003286	Syao.g_01217	Syag.g_01239
OG0003287	Syao.g_02715	Syag.g_01196
OG0003288	Syao.g_00237	Syag.g_01073
OG0003289	Syao.g_00239	Syag.g_01072
OG0003311	Syao.g_00823	Syag.g_00222
OG0003312	Syao.g_01382	Syag.g_00532
OG0003375	Syao.g_01087	Syag.g_02505
OG0003402	Syao.g_01858	Syag.g_02321
OG0003561	Syao.g_01184	Syag.g_00125
OG0003573	Syao.g_02604	Syag.g_00177
OG0003716	Syao.g_01388	Syag.g_02086
OG0003843	Syao.g_00050	Syag.g_00627
OG0003926	Syao.g_01320	Syag.g_01463
OG0003934	Syao.g_01192, Syao.g_01182	Syag.g_00136, Syag.g_00134, Syag.g_00140
OG0003935	Syao.g_00576, Syao.g_00008, Syao.g_02433	Syag.g_02654
OG0003936	Syao.g_00578, Syao.g_00007	Syag.g_02656
OG0004382	Syao.g_01367	Syag.g_01310
OG0004388	Syao.g_02719	Syag.g_00474
OG0004392	Syao.g_00014	Syag.g_00200
OG0004395	Syao.g_01543	Syag.g_00127
OG0004602	Syao.g_00361	Syag.g_00168
OG0005151	Syao.g_01174	Syag.g_01691
OG0005159	Syao.g_00577	Syag.g_02655
OG0006035	Syao.g_01186	Syag.g_00129
OG0006036	Syao.g_01187	Syag.g_00130
OG0006037	Syao.g_01188	Syag.g_00131
OG0006039	Syao.g_01183	Syag.g_00137
OG0006053	Syao.g_00594	Syag.g_01178
