Orthogroup	Syao	Syat
OG0002203	Syao.g_01062	Syat.g_00006
OG0002204	Syao.g_01028	Syat.g_00029
OG0002205	Syao.g_01049	Syat.g_00047
OG0002206	Syao.g_00840	Syat.g_01056
OG0002207	Syao.g_00850	Syat.g_00068
OG0002208	Syao.g_00033	Syat.g_03165
OG0002209	Syao.g_01869	Syat.g_01606
OG0002210	Syao.g_01846	Syat.g_01627
OG0002211	Syao.g_01812	Syat.g_01789
OG0002212	Syao.g_02424	Syat.g_02702
OG0002213	Syao.g_02428	Syat.g_02697
OG0002214	Syao.g_02337	Syat.g_02401
OG0002225	Syao.g_00543	Syat.g_00993
OG0002229	Syao.g_02126	Syat.g_02254
OG0002231	Syao.g_00877	Syat.g_00444
OG0002235	Syao.g_00737	Syat.g_00462
OG0002239	Syao.g_01405	Syat.g_01095
OG0002241	Syao.g_02694	Syat.g_01398
OG0002243	Syao.g_02421	Syat.g_02803
OG0002244	Syao.g_00551	Syat.g_00744
OG0002247	Syao.g_00836	Syat.g_00054
OG0002248	Syao.g_00979	Syat.g_00837
OG0002250	Syao.g_02652	Syat.g_01530
OG0002251	Syao.g_01607	Syat.g_03077
OG0002253	Syao.g_01445	Syat.g_01145
OG0002254	Syao.g_00465	Syat.g_00691
OG0002255	Syao.g_00831	Syat.g_00556
OG0002257	Syao.g_01262	Syat.g_01714
OG0002258	Syao.g_01029	Syat.g_00030
OG0002259	Syao.g_01416	Syat.g_03274
OG0002260	Syao.g_00288	Syat.g_00883
OG0002285	Syao.g_00632	Syat.g_00612
OG0002288	Syao.g_00404	Syat.g_00915
OG0002289	Syao.g_02696	Syat.g_01401
OG0002292	Syao.g_02539	Syat.g_02822
OG0002296	Syao.g_00069	Syat.g_01332
OG0002297	Syao.g_01496	Syat.g_01433
OG0002298	Syao.g_00658	Syat.g_00559
OG0002300	Syao.g_01256	Syat.g_00977
OG0002302	Syao.g_00048	Syat.g_01307
OG0002305	Syao.g_02589	Syat.g_01576
OG0002307	Syao.g_01242	Syat.g_00447
OG0002308	Syao.g_01549	Syat.g_03129
OG0002309	Syao.g_00562	Syat.g_00722
OG0002330	Syao.g_00329	Syat.g_01093
OG0002341	Syao.g_02416	Syat.g_02712, Syat.g_02713
OG0002343	Syao.g_02113	Syat.g_01871
OG0002347	Syao.g_01659	Syat.g_03036
OG0002348	Syao.g_01224	Syat.g_02603
OG0002349	Syao.g_01641	Syat.g_03010
OG0002355	Syao.g_00396	Syat.g_01013
OG0002357	Syao.g_01568	Syat.g_02661
OG0002358	Syao.g_01734	Syat.g_01520
OG0002359	Syao.g_00077	Syat.g_01340
OG0002360	Syao.g_00430	Syat.g_02460
OG0002364	Syao.g_00647	Syat.g_00626
OG0002375	Syao.g_01082	Syat.g_01219
OG0002382	Syao.g_00117	Syat.g_03179
OG0002386	Syao.g_00798	Syat.g_01687
OG0002389	Syao.g_01819	Syat.g_01641
OG0002391	Syao.g_02580	Syat.g_02932
OG0002396	Syao.g_01785	Syat.g_01817
OG0002402	Syao.g_00503	Syat.g_00791
OG0002404	Syao.g_02109	Syat.g_01875
OG0002409	Syao.g_02278	Syat.g_02505
OG0002410	Syao.g_02330	Syat.g_02412
OG0002411	Syao.g_00790	Syat.g_00519
OG0002430	Syao.g_01485	Syat.g_01100
OG0002431	Syao.g_01484	Syat.g_01101
OG0002440	Syao.g_01351	Syat.g_00706
OG0002443	Syao.g_00395	Syat.g_00335
OG0002447	Syao.g_02695	Syat.g_01399
OG0002463	Syao.g_00407	Syat.g_00337
OG0002464	Syao.g_02632	Syat.g_01484
OG0002466	Syao.g_01627	Syat.g_02995
OG0002469	Syao.g_00277	Syat.g_00908
OG0002474	Syao.g_00443	Syat.g_00713
OG0002475	Syao.g_00076	Syat.g_01339
OG0002476	Syao.g_00493	Syat.g_01671
OG0002494	Syao.g_01034	Syat.g_00034
OG0002519	Syao.g_02260	Syat.g_02425
OG0002527	Syao.g_01306	Syat.g_00835
OG0002528	Syao.g_01304	Syat.g_00833
OG0002529	Syao.g_01259	Syat.g_01427
OG0002530	Syao.g_00540	Syat.g_00990
OG0002530	Syao.g_00339	Syat.g_03379
OG0002531	Syao.g_00542	Syat.g_00992
OG0002537	Syao.g_02536	Syat.g_02827
OG0002539	Syao.g_02450	Syat.g_02674
OG0002541	Syao.g_01847	Syat.g_01628
OG0002542	Syao.g_01238	Syat.g_03396
OG0002547	Syao.g_00524	Syat.g_00759
OG0002548	Syao.g_00326	Syat.g_00327, Syat.g_00934, Syat.g_03387
OG0002559	Syao.g_01196	Syat.g_00145
OG0002566	Syao.g_01011	Syat.g_02065
OG0002572	Syao.g_01458, Syao.g_00394	Syat.g_01014
OG0002577	Syao.g_01005	Syat.g_00329
OG0002582	Syao.g_02270	Syat.g_02247
OG0002592	Syao.g_02412	Syat.g_02707
OG0002593	Syao.g_01699	Syat.g_02985
OG0002601	Syao.g_01305	Syat.g_00834
OG0002607	Syao.g_02681	Syat.g_01370
OG0002610	Syao.g_01879	Syat.g_01616
OG0002611	Syao.g_02258	Syat.g_02426
OG0002613	Syao.g_01066	Syat.g_01388
OG0002615	Syao.g_01318	Syat.g_00121, Syat.g_01914, Syat.g_00150, Syat.g_03030, Syat.g_00274
OG0002628	Syao.g_01958	Syat.g_02210
OG0002634	Syao.g_01706	Syat.g_01446
OG0002644	Syao.g_00903	Syat.g_01973
OG0002664	Syao.g_01307	Syat.g_02486, Syat.g_00167
OG0002668	Syao.g_01807, Syao.g_01365	Syat.g_01359
OG0002678	Syao.g_00221	Syat.g_00688
OG0002679	Syao.g_00325	Syat.g_01008
OG0002680	Syao.g_00463	Syat.g_00692
OG0002684	Syao.g_02372	Syat.g_02645
OG0002685	Syao.g_00013	Syat.g_01010
OG0002686	Syao.g_01065	Syat.g_01387
OG0002687	Syao.g_01104	Syat.g_01393, Syat.g_01771, Syat.g_00104
OG0002721	Syao.g_00603	Syat.g_03161
OG0002722	Syao.g_01111, Syao.g_01996, Syao.g_01986	Syat.g_01202
OG0002723	Syao.g_01078	Syat.g_01218
OG0002731	Syao.g_00468	Syat.g_00687
OG0002753	Syao.g_00614	Syat.g_03391
OG0002756	Syao.g_00352	Syat.g_02010
OG0002757	Syao.g_00235	Syat.g_00913
OG0002760	Syao.g_01207	Syat.g_03406
OG0002763	Syao.g_01421	Syat.g_01944
OG0002764	Syao.g_00613	Syat.g_00824
OG0002766	Syao.g_01096, Syao.g_01095	Syat.g_03245, Syat.g_01920, Syat.g_03244
OG0002797	Syao.g_00380	Syat.g_03135
OG0002801	Syao.g_00500	Syat.g_00793
OG0002821	Syao.g_02562	Syat.g_02904
OG0002822	Syao.g_02560	Syat.g_02906
OG0002844	Syao.g_01987	Syat.g_01204
OG0002845	Syao.g_02377	Syat.g_01311
OG0002855	Syao.g_00306	Syat.g_01052
OG0002859	Syao.g_00545	Syat.g_00995
OG0002866	Syao.g_00236	Syat.g_00914
OG0002872	Syao.g_02537	Syat.g_02825
OG0002881	Syao.g_01094	Syat.g_01919, Syat.g_03246
OG0002896	Syao.g_01170	Syat.g_02239, Syat.g_02244
OG0002906	Syao.g_00206	Syat.g_01045
OG0002953	Syao.g_01245	Syat.g_02093
OG0002969	Syao.g_00538	Syat.g_00988
OG0002970	Syao.g_00539	Syat.g_00989
OG0002971	Syao.g_00547	Syat.g_00996
OG0002985	Syao.g_01900	Syat.g_01432
OG0002993	Syao.g_01107	Syat.g_01698
OG0002995	Syao.g_00800	Syat.g_01693
OG0002996	Syao.g_02470	Syat.g_02782
OG0002999	Syao.g_00172	Syat.g_00227
OG0003000	Syao.g_01514	Syat.g_01282
OG0003003	Syao.g_01380	Syat.g_01977, Syat.g_02182
OG0003007	Syao.g_00321	Syat.g_01057
OG0003010	Syao.g_01980	Syat.g_01211
OG0003056	Syao.g_01544	Syat.g_03134
OG0003057	Syao.g_01545	Syat.g_03133
OG0003058	Syao.g_01546	Syat.g_03132
OG0003067	Syao.g_01557	Syat.g_01017
OG0003113	Syao.g_00546	Syat.g_00997
OG0003134	Syao.g_02642	Syat.g_01509
OG0003136	Syao.g_01200	Syat.g_00966
OG0003146	Syao.g_00244	Syat.g_01362
OG0003149	Syao.g_01480	Syat.g_02527
OG0003150	Syao.g_01479	Syat.g_02528
OG0003152	Syao.g_01250	Syat.g_01772
OG0003216	Syao.g_02127	Syat.g_02255
OG0003224	Syao.g_01215	Syat.g_00445
OG0003283	Syao.g_00223	Syat.g_01059
OG0003288	Syao.g_00237	Syat.g_00920
OG0003289	Syao.g_00239	Syat.g_00916
OG0003291	Syao.g_00328	Syat.g_02453, Syat.g_01535
OG0003311	Syao.g_00823	Syat.g_00760
OG0003312	Syao.g_01382	Syat.g_02631
OG0003317	Syao.g_01379	Syat.g_01978
OG0003319	Syao.g_00402	Syat.g_00310
OG0003322	Syao.g_00309	Syat.g_01049
OG0003323	Syao.g_00441	Syat.g_00715
OG0003324	Syao.g_00348	Syat.g_00046
OG0003329	Syao.g_02346	Syat.g_02393
OG0003330	Syao.g_01963	Syat.g_00134, Syat.g_02438
OG0003332	Syao.g_00133	Syat.g_03250
OG0003347	Syao.g_01994	Syat.g_03193
OG0003531	Syao.g_02690	Syat.g_01975
OG0003532	Syao.g_02689	Syat.g_01974
OG0003561	Syao.g_01184	Syat.g_00377
OG0003573	Syao.g_02604	Syat.g_00936
OG0003575	Syao.g_01378	Syat.g_02630
OG0003577	Syao.g_00605	Syat.g_00750, Syat.g_02624
OG0003579	Syao.g_00442	Syat.g_00714
OG0003580	Syao.g_00550	Syat.g_01000
OG0003581	Syao.g_00549	Syat.g_00999
OG0003582	Syao.g_00548	Syat.g_00998
OG0003583	Syao.g_00938	Syat.g_00397
OG0003584	Syao.g_00886	Syat.g_00110
OG0003585	Syao.g_00872	Syat.g_00089
OG0003586	Syao.g_00851	Syat.g_00069
OG0003587	Syao.g_01052	Syat.g_00050
OG0003589	Syao.g_00415	Syat.g_03386
OG0003590	Syao.g_01014	Syat.g_01065
OG0003591	Syao.g_01063	Syat.g_00007
OG0003597	Syao.g_02141	Syat.g_02194
OG0003598	Syao.g_02088	Syat.g_01999
OG0003602	Syao.g_00240	Syat.g_00922
OG0003603	Syao.g_00214	Syat.g_03265
OG0003604	Syao.g_00142	Syat.g_03233
OG0003605	Syao.g_02673	Syat.g_01558
OG0003819	Syao.g_02319	Syat.g_01680
OG0003886	Syao.g_01277	Syat.g_02358
OG0003949	Syao.g_00401	Syat.g_02436, Syat.g_00822
OG0003953	Syao.g_00285	Syat.g_00848
OG0003954	Syao.g_01209	Syat.g_02548
OG0003955	Syao.g_00587	Syat.g_00633
OG0003956	Syao.g_00607	Syat.g_00986, Syat.g_00985
OG0003957	Syao.g_00824	Syat.g_00548
OG0003958	Syao.g_00954	Syat.g_00415
OG0003959	Syao.g_00347	Syat.g_03370
OG0003960	Syao.g_00345	Syat.g_03373
OG0003961	Syao.g_00344	Syat.g_03374
OG0003962	Syao.g_00342	Syat.g_03375
OG0003963	Syao.g_00341	Syat.g_03376
OG0003964	Syao.g_00340	Syat.g_03377
OG0003965	Syao.g_00338	Syat.g_03380
OG0003966	Syao.g_00337	Syat.g_03381
OG0003967	Syao.g_00336	Syat.g_03384
OG0003968	Syao.g_00335	Syat.g_03385
OG0003969	Syao.g_00359	Syat.g_00961
OG0003974	Syao.g_01548	Syat.g_03130
OG0003975	Syao.g_01547	Syat.g_03131
OG0003982	Syao.g_00228	Syat.g_00215
OG0003983	Syao.g_00205	Syat.g_00311
OG0003984	Syao.g_02588	Syat.g_01574
OG0003985	Syao.g_01752	Syat.g_01594
OG0003986	Syao.g_01517	Syat.g_02683
OG0004427	Syao.g_00297	Syat.g_03211
OG0004433	Syao.g_00869	Syat.g_00086
OG0004434	Syao.g_00346	Syat.g_03372
OG0004437	Syao.g_00002	Syat.g_01956
OG0004447	Syao.g_01550	Syat.g_03128
OG0004448	Syao.g_00245	Syat.g_02026
OG0004449	Syao.g_02168	Syat.g_02262
OG0004458	Syao.g_00234	Syat.g_00912
OG0004460	Syao.g_01024	Syat.g_01545
OG0004462	Syao.g_01754	Syat.g_01592
OG0004463	Syao.g_01753	Syat.g_01593
OG0004465	Syao.g_00541	Syat.g_00991
OG0005105	Syao.g_01179	Syat.g_01700
OG0005151	Syao.g_01174	Syat.g_00285
OG0005217	Syao.g_01075	Syat.g_01221
OG0005243	Syao.g_00222	Syat.g_01990
OG0006280	Syao.g_01093	Syat.g_01192
OG0006282	Syao.g_01137	Syat.g_01212
OG0006289	Syao.g_01989	Syat.g_01206
