Orthogroup	Syao	Prbl
OG0002229	Syao.g_02126	Prbl.g_02034
OG0002231	Syao.g_00877	Prbl.g_01842
OG0002234	Syao.g_00145	Prbl.g_02569
OG0002235	Syao.g_00737	Prbl.g_02357
OG0002239	Syao.g_01405	Prbl.g_00717
OG0002241	Syao.g_02694	Prbl.g_01351
OG0002280	Syao.g_01400	Prbl.g_00777
OG0002285	Syao.g_00632	Prbl.g_02451
OG0002288	Syao.g_00404	Prbl.g_00233
OG0002289	Syao.g_02696	Prbl.g_01353
OG0002292	Syao.g_02539	Prbl.g_00087
OG0002330	Syao.g_00329	Prbl.g_00015
OG0002341	Syao.g_02416	Prbl.g_02267
OG0002342	Syao.g_00596, Syao.g_00582	Prbl.g_01503, Prbl.g_00109, Prbl.g_02663
OG0002343	Syao.g_02113	Prbl.g_01514
OG0002350	Syao.g_01885	Prbl.g_01192
OG0002364	Syao.g_00647	Prbl.g_02438
OG0002382	Syao.g_00117	Prbl.g_00520
OG0002386	Syao.g_00798	Prbl.g_01391
OG0002391	Syao.g_02580	Prbl.g_01009
OG0002397	Syao.g_01162	Prbl.g_01015
OG0002430	Syao.g_01485	Prbl.g_00772
OG0002431	Syao.g_01484	Prbl.g_00773
OG0002433	Syao.g_00363	Prbl.g_00477
OG0002440	Syao.g_01351	Prbl.g_02534
OG0002447	Syao.g_02695	Prbl.g_01352
OG0002494	Syao.g_01034	Prbl.g_00459
OG0002566	Syao.g_01011	Prbl.g_00363
OG0002567	Syao.g_01301	Prbl.g_00771
OG0002572	Syao.g_01458, Syao.g_00394	Prbl.g_01609
OG0002577	Syao.g_01005	Prbl.g_00637
OG0002582	Syao.g_02270	Prbl.g_02047
OG0002593	Syao.g_01699	Prbl.g_01385
OG0002628	Syao.g_01958	Prbl.g_00837
OG0002633	Syao.g_01366	Prbl.g_00736
OG0002634	Syao.g_01706	Prbl.g_00196
OG0002637	Syao.g_01023	Prbl.g_01698
OG0002644	Syao.g_00903	Prbl.g_01648
OG0002645	Syao.g_00904	Prbl.g_01649
OG0002647	Syao.g_02417	Prbl.g_02253
OG0002648	Syao.g_01409	Prbl.g_02247
OG0002649	Syao.g_01408	Prbl.g_02246
OG0002650	Syao.g_01407	Prbl.g_02245
OG0002667	Syao.g_00144	Prbl.g_02613
OG0002668	Syao.g_01807, Syao.g_01365	Prbl.g_01425
OG0002712	Syao.g_00905	Prbl.g_01650
OG0002713	Syao.g_00906	Prbl.g_01654
OG0002795	Syao.g_01995	Prbl.g_02031
OG0002797	Syao.g_00380	Prbl.g_00390
OG0002801	Syao.g_00500	Prbl.g_02576
OG0002844	Syao.g_01987	Prbl.g_02032
OG0002845	Syao.g_02377	Prbl.g_01227
OG0002906	Syao.g_00206	Prbl.g_01809
OG0003056	Syao.g_01544	Prbl.g_01018
OG0003057	Syao.g_01545	Prbl.g_01017
OG0003058	Syao.g_01546	Prbl.g_01016
OG0003089	Syao.g_01856	Prbl.g_01159
OG0003378	Syao.g_01313	Prbl.g_00463
OG0003379	Syao.g_00880	Prbl.g_00750
OG0003385	Syao.g_00373	Prbl.g_00033
OG0004976	Syao.g_01940	Prbl.g_02688
