Orthogroup	Syao	Syab
OG0002130	Syao.g_01435	Syab.g_00917
OG0002131	Syao.g_02321	Syab.g_02864
OG0002132	Syao.g_02314	Syab.g_02858
OG0002133	Syao.g_02316	Syab.g_02856
OG0002134	Syao.g_02134	Syab.g_00130
OG0002135	Syao.g_01666	Syab.g_02304
OG0002136	Syao.g_01667	Syab.g_02303
OG0002138	Syao.g_00195	Syab.g_01824
OG0002139	Syao.g_00289	Syab.g_01142
OG0002141	Syao.g_01463	Syab.g_00843
OG0002141	Syao.g_01457	Syab.g_01739
OG0002142	Syao.g_01536	Syab.g_00803
OG0002143	Syao.g_00701	Syab.g_00556
OG0002144	Syao.g_01325	Syab.g_00394
OG0002156	Syao.g_01358	Syab.g_00808
OG0002159	Syao.g_02665	Syab.g_02737, Syab.g_00102
OG0002166	Syao.g_00922, Syao.g_00199	Syab.g_01169
OG0002168	Syao.g_02381	Syab.g_01234
OG0002172	Syao.g_02390	Syab.g_02694
OG0002173	Syao.g_02475	Syab.g_02683
OG0002174	Syao.g_02282	Syab.g_02824
OG0002175	Syao.g_00238	Syab.g_01040
OG0002178	Syao.g_02313	Syab.g_02860
OG0002179	Syao.g_01956	Syab.g_00203
OG0002180	Syao.g_02056	Syab.g_00287
OG0002181	Syao.g_02086	Syab.g_00317
OG0002182	Syao.g_01586	Syab.g_00339
OG0002183	Syao.g_02651	Syab.g_02466
OG0002184	Syao.g_02647	Syab.g_02463
OG0002185	Syao.g_02635	Syab.g_02452
OG0002186	Syao.g_01668	Syab.g_02302
OG0002187	Syao.g_01669	Syab.g_02300
OG0002188	Syao.g_01562	Syab.g_02249
OG0002189	Syao.g_01563	Syab.g_02248
OG0002190	Syao.g_01604	Syab.g_02187
OG0002192	Syao.g_00188	Syab.g_01000
OG0002193	Syao.g_01161, Syao.g_00499	Syab.g_01165
OG0002194	Syao.g_00259	Syab.g_01146
OG0002195	Syao.g_00970	Syab.g_01621
OG0002196	Syao.g_00742	Syab.g_01575
OG0002197	Syao.g_00817	Syab.g_01342
OG0002198	Syao.g_00917	Syab.g_01851
OG0002199	Syao.g_00912	Syab.g_01855
OG0002200	Syao.g_01487	Syab.g_00775
OG0002201	Syao.g_01060	Syab.g_01942
OG0002202	Syao.g_01061	Syab.g_01943
OG0002203	Syao.g_01062	Syab.g_01944
OG0002204	Syao.g_01028	Syab.g_01963
OG0002205	Syao.g_01049	Syab.g_01982
OG0002207	Syao.g_00850	Syab.g_02002
OG0002208	Syao.g_00033	Syab.g_02090
OG0002209	Syao.g_01869	Syab.g_00530
OG0002210	Syao.g_01846	Syab.g_00479
OG0002211	Syao.g_01812	Syab.g_00438
OG0002212	Syao.g_02424	Syab.g_02739
OG0002213	Syao.g_02428	Syab.g_02744
OG0002214	Syao.g_02337	Syab.g_02887
OG0002231	Syao.g_00877	Syab.g_00926
OG0002234	Syao.g_00145	Syab.g_00633
OG0002235	Syao.g_00737	Syab.g_01584
OG0002239	Syao.g_01405	Syab.g_02224
OG0002241	Syao.g_02694	Syab.g_00665
OG0002245	Syao.g_00703	Syab.g_00558
OG0002246	Syao.g_01724	Syab.g_00563
OG0002248	Syao.g_00979	Syab.g_01182
OG0002250	Syao.g_02652	Syab.g_02467
OG0002251	Syao.g_01607	Syab.g_02184
OG0002253	Syao.g_01445	Syab.g_00927
OG0002254	Syao.g_00465	Syab.g_01299
OG0002255	Syao.g_00831	Syab.g_01356
OG0002256	Syao.g_01721	Syab.g_01882
OG0002257	Syao.g_01262	Syab.g_01811
OG0002258	Syao.g_01029	Syab.g_01964
OG0002259	Syao.g_01416	Syab.g_02037
OG0002260	Syao.g_00288	Syab.g_01141
OG0002288	Syao.g_00404	Syab.g_02044
OG0002289	Syao.g_02696	Syab.g_00663
OG0002292	Syao.g_02539	Syab.g_02627
OG0002296	Syao.g_00069	Syab.g_00744
OG0002297	Syao.g_01496	Syab.g_00764
OG0002298	Syao.g_00658	Syab.g_01360
OG0002299	Syao.g_00694	Syab.g_01403
OG0002301	Syao.g_00358	Syab.g_00874
OG0002302	Syao.g_00048	Syab.g_02075
OG0002303	Syao.g_00702	Syab.g_00557
OG0002305	Syao.g_02589	Syab.g_02505
OG0002307	Syao.g_01242	Syab.g_01646, Syab.g_01489, Syab.g_00950
OG0002308	Syao.g_01549	Syab.g_01570
OG0002309	Syao.g_00562	Syab.g_01709
OG0002330	Syao.g_00329	Syab.g_01189
OG0002341	Syao.g_02416	Syab.g_02721
OG0002347	Syao.g_01659	Syab.g_02312
OG0002350	Syao.g_01885	Syab.g_00512
OG0002351	Syao.g_02030	Syab.g_00252
OG0002353	Syao.g_00769	Syab.g_01285
OG0002355	Syao.g_00396	Syab.g_01780
OG0002358	Syao.g_01734	Syab.g_00581
OG0002359	Syao.g_00077	Syab.g_00737
OG0002375	Syao.g_01082	Syab.g_00151
OG0002382	Syao.g_00117	Syab.g_02105
OG0002391	Syao.g_02580	Syab.g_02529
OG0002402	Syao.g_00503	Syab.g_01232
OG0002405	Syao.g_00650	Syab.g_01426
OG0002406	Syao.g_00462	Syab.g_01459
OG0002407	Syao.g_01461	Syab.g_00996
OG0002411	Syao.g_00790	Syab.g_01698
OG0002433	Syao.g_00363	Syab.g_02671
OG0002440	Syao.g_01351	Syab.g_01315
OG0002443	Syao.g_00395	Syab.g_02673
OG0002447	Syao.g_02695	Syab.g_00664
OG0002452	Syao.g_02307	Syab.g_02868
OG0002463	Syao.g_00407	Syab.g_01680
OG0002464	Syao.g_02632	Syab.g_02449
OG0002466	Syao.g_01627	Syab.g_02343
OG0002470	Syao.g_01689	Syab.g_01461
OG0002472	Syao.g_01275	Syab.g_00863
OG0002474	Syao.g_00443	Syab.g_00392
OG0002475	Syao.g_00076	Syab.g_00738
OG0002476	Syao.g_00493	Syab.g_01496, Syab.g_01268
OG0002494	Syao.g_01034	Syab.g_01970
OG0002520	Syao.g_01683	Syab.g_02286
OG0002523	Syao.g_01901	Syab.g_02047
OG0002527	Syao.g_01306	Syab.g_01797
OG0002528	Syao.g_01304	Syab.g_01799
OG0002529	Syao.g_01259	Syab.g_01770
OG0002531	Syao.g_00542, Syao.g_00431	Syab.g_01521
OG0002532	Syao.g_01465	Syab.g_01795
OG0002534	Syao.g_01888	Syab.g_00507
OG0002535	Syao.g_01891	Syab.g_00504
OG0002536	Syao.g_01912	Syab.g_00485
OG0002537	Syao.g_02536	Syab.g_02624
OG0002539	Syao.g_02450	Syab.g_02772
OG0002541	Syao.g_01847	Syab.g_00478
OG0002542	Syao.g_01238	Syab.g_01696
OG0002559	Syao.g_01196	Syab.g_01127
OG0002567	Syao.g_01301	Syab.g_01096
OG0002577	Syao.g_01005	Syab.g_00612
OG0002592	Syao.g_02412	Syab.g_02718
OG0002593	Syao.g_01699	Syab.g_02164
OG0002597	Syao.g_01656	Syab.g_02314
OG0002599	Syao.g_00799	Syab.g_01602
OG0002601	Syao.g_01305	Syab.g_01798
OG0002603	Syao.g_00143	Syab.g_01771
OG0002604	Syao.g_01273	Syab.g_01810
OG0002605	Syao.g_01886	Syab.g_00511
OG0002607	Syao.g_02681	Syab.g_00698
OG0002637	Syao.g_01023	Syab.g_01744
OG0002644	Syao.g_00903	Syab.g_01865
OG0002645	Syao.g_00904	Syab.g_01864
OG0002647	Syao.g_02417	Syab.g_02719
OG0002648	Syao.g_01409	Syab.g_02745
OG0002649	Syao.g_01408	Syab.g_02746
OG0002650	Syao.g_01407	Syab.g_02747
OG0002671	Syao.g_00372	Syab.g_02264
OG0002672	Syao.g_00357	Syab.g_00865
OG0002678	Syao.g_00221	Syab.g_00873
OG0002679	Syao.g_00325	Syab.g_01257
OG0002680	Syao.g_00463	Syab.g_01302
OG0002682	Syao.g_02658, Syao.g_02659	Syab.g_02472
OG0002712	Syao.g_00905	Syab.g_01863
OG0002713	Syao.g_00906	Syab.g_01862
OG0002723	Syao.g_01078	Syab.g_00152
OG0002753	Syao.g_00614	Syab.g_00362
OG0002756	Syao.g_00352	Syab.g_01074, Syab.g_01243, Syab.g_00833, Syab.g_00842
OG0002760	Syao.g_01207	Syab.g_01926
OG0002797	Syao.g_00380	Syab.g_02262
OG0002801	Syao.g_00500	Syab.g_01254
OG0002844	Syao.g_01987	Syab.g_00086
OG0002857	Syao.g_00106	Syab.g_02116
OG0002865	Syao.g_01903	Syab.g_00867
OG0002866	Syao.g_00236	Syab.g_01043
OG0002870	Syao.g_02639	Syab.g_02455
OG0002907	Syao.g_02302	Syab.g_02836
OG0002980	Syao.g_01897	Syab.g_00490
OG0002981	Syao.g_01894	Syab.g_00501
OG0002985	Syao.g_01900	Syab.g_01160
OG0002989	Syao.g_01263	Syab.g_01827
OG0003067	Syao.g_01557	Syab.g_02253, Syab.g_02254
OG0003114	Syao.g_02603, Syao.g_01288, Syao.g_01308	Syab.g_01786
OG0003122	Syao.g_00052	Syab.g_00869
OG0003123	Syao.g_01723	Syab.g_00562
OG0003125	Syao.g_01688	Syab.g_00773
OG0003128	Syao.g_00740	Syab.g_01581
OG0003134	Syao.g_02642	Syab.g_02458
OG0003136	Syao.g_01200	Syab.g_02766
OG0003283	Syao.g_00223	Syab.g_00684
OG0003286	Syao.g_01217	Syab.g_00892
OG0003287	Syao.g_02715	Syab.g_00911
OG0003288	Syao.g_00237	Syab.g_01041
OG0003289	Syao.g_00239	Syab.g_01042
OG0003291	Syao.g_00328	Syab.g_01094
OG0003292	Syao.g_01272	Syab.g_01252
OG0003531	Syao.g_02690	Syab.g_00137
OG0003532	Syao.g_02689	Syab.g_00138
OG0003538	Syao.g_00292	Syab.g_01085
OG0003540	Syao.g_00976, Syao.g_00501	Syab.g_01128
OG0003542	Syao.g_00424	Syab.g_01218
OG0003871	Syao.g_00426	Syab.g_01216
OG0003872	Syao.g_00425	Syab.g_01217
OG0003873	Syao.g_00423	Syab.g_01219
OG0003875	Syao.g_00515	Syab.g_01221
OG0003886	Syao.g_01277	Syab.g_02390
OG0004997	Syao.g_01303	Syab.g_00886
OG0005006	Syao.g_02563	Syab.g_01500
OG0005009	Syao.g_00399	Syab.g_01515
OG0005776	Syao.g_01148	Syab.g_00675
