Orthogroup	Syao	Syar
OG0002174	Syao.g_02282	Syar.g_00707
OG0002179	Syao.g_01956	Syar.g_00660
OG0002180	Syao.g_02056	Syar.g_00233
OG0002181	Syao.g_02086	Syar.g_00204
OG0002182	Syao.g_01586	Syar.g_02901
OG0002183	Syao.g_02651	Syar.g_03083, Syar.g_03082
OG0002184	Syao.g_02647	Syar.g_03078
OG0002185	Syao.g_02635	Syar.g_03056
OG0002186	Syao.g_01668	Syar.g_02964
OG0002187	Syao.g_01669	Syar.g_02963
OG0002188	Syao.g_01562	Syar.g_02924
OG0002189	Syao.g_01563	Syar.g_02923
OG0002190	Syao.g_01604	Syar.g_02883
OG0002192	Syao.g_00188	Syar.g_01950
OG0002193	Syao.g_01161, Syao.g_00499	Syar.g_01384
OG0002194	Syao.g_00259	Syar.g_01726
OG0002195	Syao.g_00970	Syar.g_01611
OG0002196	Syao.g_00742	Syar.g_02625
OG0002197	Syao.g_00817	Syar.g_02501
OG0002199	Syao.g_00912	Syar.g_02432
OG0002200	Syao.g_01487	Syar.g_02808
OG0002201	Syao.g_01060	Syar.g_02176
OG0002202	Syao.g_01061	Syar.g_02177
OG0002203	Syao.g_01062	Syar.g_02178
OG0002204	Syao.g_01028	Syar.g_02196
OG0002205	Syao.g_01049	Syar.g_02293
OG0002206	Syao.g_00840	Syar.g_02303
OG0002207	Syao.g_00850	Syar.g_02313
OG0002208	Syao.g_00033	Syar.g_01464
OG0002209	Syao.g_01869	Syar.g_01126
OG0002210	Syao.g_01846	Syar.g_01101
OG0002211	Syao.g_01812	Syar.g_01065
OG0002212	Syao.g_02424	Syar.g_00896
OG0002213	Syao.g_02428	Syar.g_00312
OG0002214	Syao.g_02337	Syar.g_00449
OG0002225	Syao.g_00543	Syar.g_00669
OG0002229	Syao.g_02126	Syar.g_00550
OG0002231	Syao.g_00877	Syar.g_02338
OG0002235	Syao.g_00737	Syar.g_02621
OG0002239	Syao.g_01405	Syar.g_02678
OG0002241	Syao.g_02694	Syar.g_01257
OG0002243	Syao.g_02421	Syar.g_03030
OG0002244	Syao.g_00551	Syar.g_01824
OG0002245	Syao.g_00703	Syar.g_00967
OG0002248	Syao.g_00979	Syar.g_01693
OG0002250	Syao.g_02652	Syar.g_03084
OG0002251	Syao.g_01607	Syar.g_02880
OG0002253	Syao.g_01445	Syar.g_02770
OG0002254	Syao.g_00465	Syar.g_01556
OG0002255	Syao.g_00831	Syar.g_02518
OG0002256	Syao.g_01721	Syar.g_02069
OG0002258	Syao.g_01029	Syar.g_02197
OG0002259	Syao.g_01416	Syar.g_02350
OG0002260	Syao.g_00288	Syar.g_01730
OG0002280	Syao.g_01400	Syar.g_02685
OG0002289	Syao.g_02696	Syar.g_01255
OG0002292	Syao.g_02539	Syar.g_01001
OG0002296	Syao.g_00069	Syar.g_01411
OG0002299	Syao.g_00694	Syar.g_00970
OG0002300	Syao.g_01256	Syar.g_01877
OG0002303	Syao.g_00702	Syar.g_00968
OG0002305	Syao.g_02589	Syar.g_03125
OG0002308	Syao.g_01549	Syar.g_02935
OG0002309	Syao.g_00562	Syar.g_01814
OG0002330	Syao.g_00329	Syar.g_02675
OG0002341	Syao.g_02416	Syar.g_00900
OG0002343	Syao.g_02113	Syar.g_00158
OG0002348	Syao.g_01224	Syar.g_00309
OG0002349	Syao.g_01641	Syar.g_02990
OG0002351	Syao.g_02030	Syar.g_00829
OG0002355	Syao.g_00396	Syar.g_02830
OG0002358	Syao.g_01734	Syar.g_03073
OG0002359	Syao.g_00077	Syar.g_01404
OG0002364	Syao.g_00647	Syar.g_02581
OG0002375	Syao.g_01082	Syar.g_02713, Syar.g_02699, Syar.g_02697
OG0002382	Syao.g_00117	Syar.g_01478
OG0002391	Syao.g_02580	Syar.g_00047
OG0002396	Syao.g_01785	Syar.g_01039
OG0002402	Syao.g_00503	Syar.g_01376
OG0002404	Syao.g_02109	Syar.g_00162
OG0002405	Syao.g_00650	Syar.g_02584
OG0002406	Syao.g_00462	Syar.g_02853
OG0002409	Syao.g_02278	Syar.g_00702
OG0002410	Syao.g_02330	Syar.g_00441
OG0002411	Syao.g_00790	Syar.g_02480
OG0002430	Syao.g_01485	Syar.g_02681
OG0002431	Syao.g_01484	Syar.g_02682
OG0002443	Syao.g_00395	Syar.g_02022
OG0002447	Syao.g_02695	Syar.g_01256
OG0002463	Syao.g_00407	Syar.g_01743
OG0002466	Syao.g_01627	Syar.g_03004
OG0002469	Syao.g_00277	Syar.g_01705
OG0002474	Syao.g_00443	Syar.g_01805
OG0002476	Syao.g_00493	Syar.g_02035
OG0002506	Syao.g_00332	Syar.g_01931
OG0002519	Syao.g_02260	Syar.g_01448
OG0002520	Syao.g_01683	Syar.g_03133
OG0002527	Syao.g_01306	Syar.g_00731
OG0002528	Syao.g_01304	Syar.g_00729
OG0002529	Syao.g_01259	Syar.g_00732
OG0002530	Syao.g_00540	Syar.g_00666
OG0002530	Syao.g_00339	Syar.g_01223
OG0002531	Syao.g_00542	Syar.g_00668
OG0002537	Syao.g_02536	Syar.g_01005
OG0002541	Syao.g_01847	Syar.g_01100
OG0002542	Syao.g_01238	Syar.g_01747
OG0002547	Syao.g_00524	Syar.g_00682, Syar.g_01843
OG0002548	Syao.g_00326	Syar.g_02289, Syar.g_01645
OG0002559	Syao.g_01196	Syar.g_01267
OG0002566	Syao.g_01011	Syar.g_02971
OG0002572	Syao.g_01458, Syao.g_00394	Syar.g_02030
OG0002592	Syao.g_02412	Syar.g_00903
OG0002601	Syao.g_01305	Syar.g_00730
OG0002607	Syao.g_02681	Syar.g_01274
OG0002610	Syao.g_01879	Syar.g_01116
OG0002613	Syao.g_01066	Syar.g_00295
OG0002615	Syao.g_01318	Syar.g_02387, Syar.g_02731, Syar.g_02070
OG0002647	Syao.g_02417	Syar.g_00904
OG0002668	Syao.g_01807, Syao.g_01365	Syar.g_00839, Syar.g_00841
OG0002670	Syao.g_01942	Syar.g_01593, Syar.g_00785
OG0002678	Syao.g_00221	Syar.g_02004
OG0002679	Syao.g_00325	Syar.g_01710
OG0002680	Syao.g_00463	Syar.g_01757
OG0002684	Syao.g_02372	Syar.g_00381
OG0002685	Syao.g_00013	Syar.g_01500
OG0002687	Syao.g_01104	Syar.g_02754, Syar.g_01769, Syar.g_01251
OG0002699	Syao.g_02002	Syar.g_02732
OG0002722	Syao.g_01112, Syao.g_01111, Syao.g_01996, Syao.g_01986	Syar.g_02708
OG0002723	Syao.g_01078	Syar.g_02763
OG0002731	Syao.g_00468	Syar.g_01559
OG0002753	Syao.g_00614	Syar.g_02273
OG0002760	Syao.g_01207	Syar.g_02168
OG0002763	Syao.g_01421	Syar.g_00184, Syar.g_02101
OG0002764	Syao.g_00613	Syar.g_02411
OG0002766	Syao.g_01096, Syao.g_01095	Syar.g_02385, Syar.g_02730
OG0002795	Syao.g_01995	Syar.g_00580
OG0002797	Syao.g_00380	Syar.g_02933
OG0002801	Syao.g_00500	Syar.g_01383
OG0002855	Syao.g_00306	Syar.g_02577
OG0002859	Syao.g_00545	Syar.g_00671
OG0002872	Syao.g_02537	Syar.g_02916
OG0002881	Syao.g_01094	Syar.g_02084, Syar.g_02386
OG0002882	Syao.g_01167, Syao.g_01071	Syar.g_01322
OG0002969	Syao.g_00538	Syar.g_00664
OG0002970	Syao.g_00539	Syar.g_00665
OG0002971	Syao.g_00547	Syar.g_02141, Syar.g_00673
OG0002985	Syao.g_01900	Syar.g_02832
OG0002993	Syao.g_01107	Syar.g_02382
OG0002996	Syao.g_02470	Syar.g_00961
OG0002999	Syao.g_00172	Syar.g_01966
OG0003000	Syao.g_01514	Syar.g_02864
OG0003003	Syao.g_01380	Syar.g_02158
OG0003007	Syao.g_00321	Syar.g_02220
OG0003056	Syao.g_01544	Syar.g_02940
OG0003057	Syao.g_01545	Syar.g_02939
OG0003058	Syao.g_01546	Syar.g_02938
OG0003113	Syao.g_00546	Syar.g_00672
OG0003134	Syao.g_02642	Syar.g_03071
OG0003136	Syao.g_01200	Syar.g_02000
OG0003146	Syao.g_00244	Syar.g_00845
OG0003149	Syao.g_01480	Syar.g_00687
OG0003150	Syao.g_01479	Syar.g_00686
OG0003222	Syao.g_01114	Syar.g_02711
OG0003224	Syao.g_01215	Syar.g_00392
OG0003283	Syao.g_00223	Syar.g_01355, Syar.g_03176
OG0003291	Syao.g_00328	Syar.g_03089
OG0003311	Syao.g_00823	Syar.g_02509
OG0003317	Syao.g_01379	Syar.g_00389
OG0003319	Syao.g_00402	Syar.g_02828
OG0003322	Syao.g_00309	Syar.g_01677
OG0003323	Syao.g_00441	Syar.g_01807
OG0003324	Syao.g_00348	Syar.g_02290, Syar.g_00812
OG0003329	Syao.g_02346	Syar.g_00458
OG0003330	Syao.g_01963	Syar.g_00884
OG0003332	Syao.g_00133	Syar.g_01529
OG0003346	Syao.g_01133	Syar.g_02712
OG0003418	Syao.g_02125	Syar.g_02737
OG0003510	Syao.g_01172	Syar.g_00269, Syar.g_00270
OG0003561	Syao.g_01184	Syar.g_02433
OG0003573	Syao.g_02604	Syar.g_01233
OG0003577	Syao.g_00605	Syar.g_01739
OG0003579	Syao.g_00442	Syar.g_01806
OG0003580	Syao.g_00550	Syar.g_00402
OG0003581	Syao.g_00549	Syar.g_00401
OG0003582	Syao.g_00548	Syar.g_00400
OG0003583	Syao.g_00938	Syar.g_01919
OG0003584	Syao.g_00886	Syar.g_02409
OG0003585	Syao.g_00872	Syar.g_02333
OG0003586	Syao.g_00851	Syar.g_02314
OG0003587	Syao.g_01052	Syar.g_02296
OG0003589	Syao.g_00415	Syar.g_00816
OG0003590	Syao.g_01014	Syar.g_01356
OG0003591	Syao.g_01063	Syar.g_02179
OG0003595	Syao.g_02723	Syar.g_01779
OG0003597	Syao.g_02141	Syar.g_00620
OG0003598	Syao.g_02088	Syar.g_00202
OG0003601	Syao.g_01070, Syao.g_01166	Syar.g_01323
OG0003602	Syao.g_00240	Syar.g_01701
OG0003603	Syao.g_00214	Syar.g_01544
OG0003604	Syao.g_00142	Syar.g_01520
OG0003605	Syao.g_02673	Syar.g_03105
OG0003793	Syao.g_01103	Syar.g_02707
OG0003903	Syao.g_02716	Syar.g_02029
OG0003949	Syao.g_00401	Syar.g_01547
OG0003953	Syao.g_00285	Syar.g_02855
OG0003954	Syao.g_01209	Syar.g_00646
OG0003955	Syao.g_00587	Syar.g_02588
OG0003957	Syao.g_00824	Syar.g_02510
OG0003958	Syao.g_00954	Syar.g_01673
OG0003959	Syao.g_00347	Syar.g_01231
OG0003960	Syao.g_00345	Syar.g_01229
OG0003961	Syao.g_00344	Syar.g_01228
OG0003962	Syao.g_00342	Syar.g_01227
OG0003963	Syao.g_00341	Syar.g_01226
OG0003964	Syao.g_00340	Syar.g_01225
OG0003965	Syao.g_00338	Syar.g_01222
OG0003966	Syao.g_00337	Syar.g_01221
OG0003967	Syao.g_00336	Syar.g_01218
OG0003968	Syao.g_00335	Syar.g_01217
OG0003969	Syao.g_00359	Syar.g_02222
OG0003970	Syao.g_00001	Syar.g_01865
OG0003971	Syao.g_00003	Syar.g_01004
OG0003974	Syao.g_01548	Syar.g_02936
OG0003975	Syao.g_01547	Syar.g_02937
OG0003982	Syao.g_00228	Syar.g_01976
OG0003984	Syao.g_02588	Syar.g_02019, Syar.g_03123
OG0003986	Syao.g_01517	Syar.g_00343
OG0003987	Syao.g_02675	Syar.g_03108
OG0004395	Syao.g_01543	Syar.g_02941
OG0004424	Syao.g_01239	Syar.g_01435
OG0004433	Syao.g_00869	Syar.g_02330
OG0004434	Syao.g_00346	Syar.g_01230
OG0004446	Syao.g_01477	Syar.g_01602
OG0004447	Syao.g_01550	Syar.g_02934
OG0004448	Syao.g_00245	Syar.g_01592
OG0004459	Syao.g_00209	Syar.g_01550
OG0004465	Syao.g_00541	Syar.g_00667
OG0005212	Syao.g_01048	Syar.g_02292
OG0005244	Syao.g_00197	Syar.g_01899
OG0005247	Syao.g_01109	Syar.g_02381
OG0006278	Syao.g_00386	Syar.g_00788
OG0006279	Syao.g_00937	Syar.g_00181
OG0006286	Syao.g_01371	Syar.g_02558
OG0006287	Syao.g_01432	Syar.g_03156
OG0006290	Syao.g_02268	Syar.g_00584
