Orthogroup	Prbd	Prba
OG0001797	Prbd.g_01556	Prba.g_00256
OG0001807	Prbd.g_00861	Prba.g_00871
OG0001808	Prbd.g_00846	Prba.g_00888
OG0001811	Prbd.g_00073	Prba.g_01528
OG0001812	Prbd.g_00074	Prba.g_01527
OG0001813	Prbd.g_00075	Prba.g_01526
OG0001814	Prbd.g_00076	Prba.g_01525
OG0001815	Prbd.g_00169	Prba.g_01432
OG0001817	Prbd.g_00404	Prba.g_00739
OG0001818	Prbd.g_00407	Prba.g_00736
OG0001819	Prbd.g_01877	Prba.g_01152
OG0001823	Prbd.g_01588	Prba.g_00288
OG0001824	Prbd.g_01564	Prba.g_00264
OG0001825	Prbd.g_01551	Prba.g_00252
OG0001835	Prbd.g_00896	Prba.g_00559
OG0001836	Prbd.g_00843	Prba.g_00894
OG0001838	Prbd.g_01882	Prba.g_01147
OG0001839	Prbd.g_01868	Prba.g_01159
OG0001841	Prbd.g_01827	Prba.g_01180
OG0001845	Prbd.g_01668	Prba.g_00692
OG0001846	Prbd.g_01604	Prba.g_00304
OG0001847	Prbd.g_01558	Prba.g_00258
OG0001848	Prbd.g_01573	Prba.g_00273
OG0001849	Prbd.g_00424	Prba.g_00100
OG0001859	Prbd.g_00410	Prba.g_00733
OG0001860	Prbd.g_00411	Prba.g_00732
OG0001861	Prbd.g_00419	Prba.g_00723
OG0001862	Prbd.g_01541	Prba.g_00237
OG0001863	Prbd.g_01902	Prba.g_01123
OG0001864	Prbd.g_01880	Prba.g_01149
OG0001865	Prbd.g_01876	Prba.g_01153
OG0001867	Prbd.g_01926	Prba.g_01831
OG0001877	Prbd.g_01545	Prba.g_00244
OG0001902	Prbd.g_01916, Prbd.g_01925	Prba.g_01096
OG0001904	Prbd.g_01557	Prba.g_00257
OG0001905	Prbd.g_00849	Prba.g_00884
OG0001906	Prbd.g_00064	Prba.g_01539
OG0001945	Prbd.g_01917	Prba.g_00912
OG0001947	Prbd.g_01553	Prba.g_00253
OG0001949	Prbd.g_00853	Prba.g_00879
OG0001953	Prbd.g_00422	Prba.g_00103
OG0001956	Prbd.g_01193	Prba.g_01057
OG0001980	Prbd.g_01915	Prba.g_00887
OG0001982	Prbd.g_01891	Prba.g_01138
OG0001983	Prbd.g_01887	Prba.g_01142
OG0001985	Prbd.g_00869	Prba.g_00863
OG0001986	Prbd.g_00857	Prba.g_00875
OG0002015	Prbd.g_01910	Prba.g_00239
OG0002016	Prbd.g_01885	Prba.g_01144
OG0002017	Prbd.g_01881	Prba.g_01148
OG0002021	Prbd.g_00531	Prba.g_01098
OG0002025	Prbd.g_00815	Prba.g_01116
OG0002049	Prbd.g_01911	Prba.g_00240
OG0002239	Prbd.g_00530	Prba.g_01111
OG0002478	Prbd.g_00820	Prba.g_01110
OG0002493	Prbd.g_01886	Prba.g_01143
