Orthogroup	Prbd	Praz
OG0001808	Prbd.g_00846	Praz.g_00780
OG0001811	Prbd.g_00073	Praz.g_01541
OG0001812	Prbd.g_00074	Praz.g_01540
OG0001813	Prbd.g_00075	Praz.g_01539
OG0001814	Prbd.g_00076	Praz.g_01538
OG0001815	Prbd.g_00169	Praz.g_01445
OG0001817	Prbd.g_00404	Praz.g_00050
OG0001818	Prbd.g_00407	Praz.g_00047
OG0001819	Prbd.g_01877	Praz.g_01220
OG0001823	Prbd.g_01588	Praz.g_00941
OG0001824	Prbd.g_01564	Praz.g_00916
OG0001825	Prbd.g_01551	Praz.g_00904
OG0001835	Prbd.g_00896	Praz.g_00345
OG0001836	Prbd.g_00843	Praz.g_00774
OG0001838	Prbd.g_01882	Praz.g_01225
OG0001839	Prbd.g_01868	Praz.g_01213
OG0001841	Prbd.g_01827	Praz.g_01192
OG0001845	Prbd.g_01668	Praz.g_01020
OG0001846	Prbd.g_01604	Praz.g_00957
OG0001847	Prbd.g_01558	Praz.g_00910
OG0001848	Prbd.g_01573	Praz.g_00926
OG0001849	Prbd.g_00424	Praz.g_00028
OG0001859	Prbd.g_00410	Praz.g_00044
OG0001860	Prbd.g_00411	Praz.g_00043
OG0001861	Prbd.g_00419	Praz.g_00034
OG0001862	Prbd.g_01541	Praz.g_00888
OG0001863	Prbd.g_01902	Praz.g_01250
OG0001864	Prbd.g_01880	Praz.g_01223
OG0001865	Prbd.g_01876	Praz.g_01219
OG0001867	Prbd.g_01926	Praz.g_00403
OG0001877	Prbd.g_01545	Praz.g_00895
OG0001904	Prbd.g_01557	Praz.g_00909
OG0001905	Prbd.g_00849	Praz.g_00784
OG0001906	Prbd.g_00064	Praz.g_01552
OG0001945	Prbd.g_01917	Praz.g_01922
OG0001947	Prbd.g_01553	Praz.g_00905
OG0001949	Prbd.g_00853	Praz.g_00789
OG0001953	Prbd.g_00422	Praz.g_00031
OG0001956	Prbd.g_01193	Praz.g_00244
OG0001980	Prbd.g_01915	Praz.g_00781
OG0001982	Prbd.g_01891	Praz.g_01234
OG0001983	Prbd.g_01887	Praz.g_01230
OG0001985	Prbd.g_00869	Praz.g_00805
OG0001986	Prbd.g_00857	Praz.g_00793
OG0002015	Prbd.g_01910	Praz.g_00890
OG0002016	Prbd.g_01885	Praz.g_01228
OG0002017	Prbd.g_01881	Praz.g_01224
OG0002021	Prbd.g_00531	Praz.g_01275
OG0002025	Prbd.g_00815	Praz.g_01257
OG0002049	Prbd.g_01911	Praz.g_00891
OG0002239	Prbd.g_00530	Praz.g_01262
OG0002478	Prbd.g_00820	Praz.g_01263
OG0002493	Prbd.g_01886	Praz.g_01229
