Orthogroup	Prbj	Syaf
OG0001929	Prbj.g_01237	Syaf.g_00428
OG0001930	Prbj.g_01813	Syaf.g_01114
OG0001931	Prbj.g_01814	Syaf.g_01113
OG0001932	Prbj.g_01591	Syaf.g_00381
OG0001933	Prbj.g_00623	Syaf.g_00900
OG0001934	Prbj.g_00608	Syaf.g_00915
OG0001935	Prbj.g_00571	Syaf.g_00956
OG0001936	Prbj.g_01323	Syaf.g_01689
OG0001937	Prbj.g_01706	Syaf.g_01081
OG0001938	Prbj.g_01634	Syaf.g_02727
OG0001939	Prbj.g_02669	Syaf.g_01475
OG0001940	Prbj.g_01798	Syaf.g_02585
OG0001941	Prbj.g_01735	Syaf.g_01246
OG0001944	Prbj.g_00052	Syaf.g_01498
OG0001946	Prbj.g_00945	Syaf.g_01470
OG0001947	Prbj.g_01853	Syaf.g_01406
OG0001948	Prbj.g_02242	Syaf.g_01903
OG0001949	Prbj.g_02256	Syaf.g_01882
OG0001950	Prbj.g_02258	Syaf.g_01880
OG0001951	Prbj.g_02267	Syaf.g_01863
OG0001952	Prbj.g_02287	Syaf.g_01839
OG0001953	Prbj.g_02288	Syaf.g_01838
OG0001954	Prbj.g_02452	Syaf.g_01746
OG0001957	Prbj.g_02562	Syaf.g_02327
OG0001958	Prbj.g_00811	Syaf.g_02138
OG0001961	Prbj.g_00133	Syaf.g_02503
OG0001964	Prbj.g_02642	Syaf.g_00161
OG0001965	Prbj.g_01357	Syaf.g_02281
OG0001966	Prbj.g_01365	Syaf.g_00213
OG0001967	Prbj.g_01367	Syaf.g_00215
OG0001968	Prbj.g_01368	Syaf.g_00216
OG0001969	Prbj.g_01440	Syaf.g_00278
OG0001970	Prbj.g_01536	Syaf.g_00859
OG0001971	Prbj.g_01145	Syaf.g_00782
OG0001972	Prbj.g_00273	Syaf.g_00703
OG0001973	Prbj.g_01926, Prbj.g_01938	Syaf.g_00666
OG0001974	Prbj.g_01952	Syaf.g_00650
OG0001975	Prbj.g_01994	Syaf.g_01620
OG0001976	Prbj.g_01996	Syaf.g_01622
OG0001995	Prbj.g_02136	Syaf.g_01487
OG0001996	Prbj.g_01201	Syaf.g_00464
OG0001997	Prbj.g_00597	Syaf.g_00925
OG0001999	Prbj.g_00462	Syaf.g_01184
OG0002000	Prbj.g_02107	Syaf.g_02677
OG0002001	Prbj.g_00053	Syaf.g_02495
OG0002002	Prbj.g_02160	Syaf.g_01567
OG0002004	Prbj.g_00922	Syaf.g_02764
OG0002006	Prbj.g_01854	Syaf.g_01405
OG0002007	Prbj.g_01855	Syaf.g_01404
OG0002008	Prbj.g_02228	Syaf.g_01916
OG0002009	Prbj.g_02375	Syaf.g_02084
OG0002010	Prbj.g_00644	Syaf.g_02454
OG0002011	Prbj.g_00069	Syaf.g_02799
OG0002012	Prbj.g_00381, Prbj.g_01899	Syaf.g_01756
OG0002013	Prbj.g_01462	Syaf.g_00341
OG0002014	Prbj.g_01474	Syaf.g_00328
OG0002015	Prbj.g_01478	Syaf.g_00327
OG0002016	Prbj.g_00253	Syaf.g_00722
OG0002017	Prbj.g_02010	Syaf.g_00599
OG0002018	Prbj.g_02038	Syaf.g_00538
OG0002037	Prbj.g_01632	Syaf.g_02723
OG0002038	Prbj.g_00840	Syaf.g_01299
OG0002039	Prbj.g_00827	Syaf.g_01312
OG0002040	Prbj.g_00303	Syaf.g_01313
OG0002041	Prbj.g_02246	Syaf.g_01898
OG0002042	Prbj.g_02262	Syaf.g_01869
OG0002043	Prbj.g_02307	Syaf.g_01800
OG0002044	Prbj.g_02472	Syaf.g_01390
OG0002045	Prbj.g_00135	Syaf.g_02506
OG0002046	Prbj.g_00138	Syaf.g_02511, Syaf.g_02510
OG0002047	Prbj.g_00062	Syaf.g_02809
OG0002048	Prbj.g_00369	Syaf.g_00072
OG0002050	Prbj.g_01387	Syaf.g_00224
OG0002051	Prbj.g_00508	Syaf.g_00796
OG0002053	Prbj.g_01989	Syaf.g_02170, Syaf.g_00616
OG0002110	Prbj.g_02353	Syaf.g_00155
OG0002111	Prbj.g_02696	Syaf.g_02492, Syaf.g_01126, Syaf.g_01525
OG0002113	Prbj.g_01206	Syaf.g_00459
OG0002115	Prbj.g_00866	Syaf.g_01045
OG0002117	Prbj.g_00833	Syaf.g_01305
OG0002118	Prbj.g_01902	Syaf.g_01577
OG0002119	Prbj.g_00015	Syaf.g_00727
OG0002120	Prbj.g_00674	Syaf.g_01744
OG0002121	Prbj.g_01122	Syaf.g_02230
OG0002124	Prbj.g_02494	Syaf.g_01342
OG0002126	Prbj.g_01476	Syaf.g_00323
OG0002127	Prbj.g_00548	Syaf.g_00840
OG0002128	Prbj.g_01993	Syaf.g_01619
OG0002130	Prbj.g_01726	Syaf.g_01256
OG0002154	Prbj.g_01528	Syaf.g_00843
OG0002159	Prbj.g_01811	Syaf.g_00400, Syaf.g_00943
OG0002160	Prbj.g_00189	Syaf.g_01485
OG0002162	Prbj.g_01804	Syaf.g_02592
OG0002167	Prbj.g_00915	Syaf.g_02647
OG0002168	Prbj.g_01852	Syaf.g_01407
OG0002169	Prbj.g_00061	Syaf.g_02810
OG0002170	Prbj.g_00344	Syaf.g_00027
OG0002171	Prbj.g_01472	Syaf.g_00320
OG0002172	Prbj.g_00257	Syaf.g_00718
OG0002174	Prbj.g_02011	Syaf.g_00598
OG0002175	Prbj.g_01924	Syaf.g_00681
OG0002231	Prbj.g_00916	Syaf.g_01265
OG0002233	Prbj.g_00903	Syaf.g_02002
OG0002234	Prbj.g_02176	Syaf.g_02259
OG0002236	Prbj.g_02510	Syaf.g_01641
OG0002237	Prbj.g_02567	Syaf.g_02317
OG0002239	Prbj.g_00664	Syaf.g_01623
OG0002241	Prbj.g_00139	Syaf.g_02512
OG0002242	Prbj.g_01473	Syaf.g_00321
OG0002243	Prbj.g_01937	Syaf.g_00667
OG0002279	Prbj.g_00622	Syaf.g_00901
OG0002281	Prbj.g_01799	Syaf.g_02586
OG0002285	Prbj.g_02295	Syaf.g_01812
OG0002286	Prbj.g_01923	Syaf.g_00682
OG0002289	Prbj.g_00141	Syaf.g_02514
OG0002290	Prbj.g_00173	Syaf.g_01600
OG0002291	Prbj.g_01140	Syaf.g_00787
OG0002328	Prbj.g_00602	Syaf.g_00920
OG0002330	Prbj.g_00748	Syaf.g_01624
OG0002331	Prbj.g_00761	Syaf.g_02003
OG0002337	Prbj.g_01398	Syaf.g_00236
OG0002338	Prbj.g_01479	Syaf.g_00329
OG0002339	Prbj.g_01491	Syaf.g_00342
OG0002343	Prbj.g_01344	Syaf.g_00189
OG0002350	Prbj.g_00350	Syaf.g_00031
OG0002385	Prbj.g_01925	Syaf.g_00680
OG0002388	Prbj.g_00145	Syaf.g_02525
OG0002429	Prbj.g_00595	Syaf.g_00927
OG0002435	Prbj.g_00952	Syaf.g_01221
OG0002438	Prbj.g_00917	Syaf.g_02013
OG0002446	Prbj.g_00124	Syaf.g_01825
OG0002448	Prbj.g_01496, Prbj.g_01495	Syaf.g_00305, Syaf.g_00694, Syaf.g_00346
OG0002449	Prbj.g_02037	Syaf.g_00539
OG0002451	Prbj.g_01123	Syaf.g_01674
OG0002461	Prbj.g_01895	Syaf.g_01701
OG0002498	Prbj.g_01816	Syaf.g_00395
OG0002567	Prbj.g_02122	Syaf.g_01132, Syaf.g_01138
OG0002568	Prbj.g_01773	Syaf.g_00973
OG0002574	Prbj.g_00144	Syaf.g_02524
OG0002575	Prbj.g_00146	Syaf.g_02526
OG0002576	Prbj.g_00147	Syaf.g_02527
OG0002579	Prbj.g_00550	Syaf.g_00842
OG0002639	Prbj.g_00950	Syaf.g_00783
OG0002643	Prbj.g_02456	Syaf.g_01985
OG0002647	Prbj.g_01941	Syaf.g_00685
OG0002648	Prbj.g_01947	Syaf.g_00657
OG0002649	Prbj.g_01948	Syaf.g_00656
OG0002650	Prbj.g_01949	Syaf.g_00655
OG0002653	Prbj.g_01922	Syaf.g_00683
OG0002667	Prbj.g_00727	Syaf.g_02254
OG0002705	Prbj.g_02363	Syaf.g_00971
OG0002714	Prbj.g_02705	Syaf.g_00737
OG0002796	Prbj.g_00182	Syaf.g_01490
OG0002799	Prbj.g_02629	Syaf.g_01347
OG0002910	Prbj.g_00770	Syaf.g_01871
OG0002941	Prbj.g_00787	Syaf.g_02156
OG0003065	Prbj.g_00712	Syaf.g_01678
OG0003093	Prbj.g_00556	Syaf.g_01149
OG0003185	Prbj.g_01326	Syaf.g_01900
OG0003199	Prbj.g_02539	Syaf.g_00775
OG0003250	Prbj.g_00389	Syaf.g_01556
OG0003251	Prbj.g_00802	Syaf.g_02146
OG0003386	Prbj.g_00772	Syaf.g_01626
OG0003410	Prbj.g_00877	Syaf.g_01233
OG0003824	Prbj.g_00785	Syaf.g_02157
OG0004293	Prbj.g_02308	Syaf.g_01799
