Orthogroup	Prbj	Syaj
OG0001909	Prbj.g_01147	Syaj.g_02016
OG0001910	Prbj.g_00260	Syaj.g_02069
OG0001912	Prbj.g_01965	Syaj.g_02124
OG0001913	Prbj.g_01967	Syaj.g_02126
OG0001914	Prbj.g_01995	Syaj.g_00650
OG0001929	Prbj.g_01237	Syaj.g_02332
OG0001930	Prbj.g_01813	Syaj.g_01628
OG0001931	Prbj.g_01814	Syaj.g_01629
OG0001932	Prbj.g_01591	Syaj.g_02424
OG0001933	Prbj.g_00623	Syaj.g_01890
OG0001934	Prbj.g_00608	Syaj.g_01875
OG0001935	Prbj.g_00571	Syaj.g_01826
OG0001936	Prbj.g_01323	Syaj.g_01233
OG0001937	Prbj.g_01706	Syaj.g_01679
OG0001938	Prbj.g_01634	Syaj.g_00066
OG0001939	Prbj.g_02669	Syaj.g_00488, Syaj.g_00487
OG0001940	Prbj.g_01798	Syaj.g_00220
OG0001941	Prbj.g_01735	Syaj.g_01520
OG0001943	Prbj.g_00836	Syaj.g_01162
OG0001944	Prbj.g_00052	Syaj.g_01120
OG0001946	Prbj.g_00945	Syaj.g_00481
OG0001947	Prbj.g_01853	Syaj.g_00409
OG0001948	Prbj.g_02242	Syaj.g_00843
OG0001949	Prbj.g_02256	Syaj.g_00863
OG0001950	Prbj.g_02258	Syaj.g_00865
OG0001951	Prbj.g_02267	Syaj.g_00896
OG0001952	Prbj.g_02287	Syaj.g_00920
OG0001953	Prbj.g_02288	Syaj.g_00921
OG0001954	Prbj.g_02452	Syaj.g_01128
OG0001956	Prbj.g_02513	Syaj.g_02662
OG0001957	Prbj.g_02562	Syaj.g_01295
OG0001958	Prbj.g_00811	Syaj.g_00706
OG0001961	Prbj.g_00133	Syaj.g_01449
OG0001964	Prbj.g_02642	Syaj.g_02653
OG0001965	Prbj.g_01357	Syaj.g_01254
OG0001966	Prbj.g_01365	Syaj.g_02598
OG0001967	Prbj.g_01367	Syaj.g_02596
OG0001968	Prbj.g_01368	Syaj.g_02595
OG0001969	Prbj.g_01440	Syaj.g_02524
OG0001970	Prbj.g_01536	Syaj.g_01934
OG0001971	Prbj.g_01145	Syaj.g_02014
OG0001972	Prbj.g_00273	Syaj.g_02081
OG0001973	Prbj.g_01926	Syaj.g_02048
OG0001975	Prbj.g_01994	Syaj.g_00649
OG0001976	Prbj.g_01996	Syaj.g_00651
OG0001995	Prbj.g_02136	Syaj.g_00503
OG0001997	Prbj.g_00597	Syaj.g_01864
OG0001998	Prbj.g_00439	Syaj.g_00798, Syaj.g_00799
OG0001999	Prbj.g_00462	Syaj.g_01590
OG0002000	Prbj.g_02107	Syaj.g_00117
OG0002002	Prbj.g_02160	Syaj.g_00581
OG0002004	Prbj.g_00922	Syaj.g_01838
OG0002005	Prbj.g_00918	Syaj.g_00268, Syaj.g_00269
OG0002006	Prbj.g_01854	Syaj.g_00398
OG0002007	Prbj.g_01855	Syaj.g_00397
OG0002008	Prbj.g_02228	Syaj.g_00828
OG0002009	Prbj.g_02375	Syaj.g_01062
OG0002010	Prbj.g_00644	Syaj.g_01416
OG0002011	Prbj.g_00069	Syaj.g_01107
OG0002012	Prbj.g_00381, Prbj.g_01899	Syaj.g_00514
OG0002014	Prbj.g_01474	Syaj.g_02485, Syaj.g_01717
OG0002015	Prbj.g_01478	Syaj.g_02486
OG0002016	Prbj.g_00253	Syaj.g_02061
OG0002017	Prbj.g_02010	Syaj.g_02176
OG0002037	Prbj.g_01632	Syaj.g_00070
OG0002038	Prbj.g_00840	Syaj.g_00311
OG0002039	Prbj.g_00827	Syaj.g_00325
OG0002040	Prbj.g_00303	Syaj.g_00326
OG0002041	Prbj.g_02246	Syaj.g_00847
OG0002043	Prbj.g_02307	Syaj.g_00785
OG0002044	Prbj.g_02472	Syaj.g_00387
OG0002045	Prbj.g_00135	Syaj.g_01453
OG0002046	Prbj.g_00138	Syaj.g_01465
OG0002048	Prbj.g_00369	Syaj.g_02759
OG0002050	Prbj.g_01387	Syaj.g_02584
OG0002051	Prbj.g_00508	Syaj.g_02001
OG0002053	Prbj.g_01989	Syaj.g_02150, Syaj.g_02149
OG0002063	Prbj.g_00784	Syaj.g_00557
OG0002092	Prbj.g_02378, Prbj.g_01715	Syaj.g_01646
OG0002113	Prbj.g_01206	Syaj.g_02300
OG0002115	Prbj.g_00866	Syaj.g_01710
OG0002117	Prbj.g_00833	Syaj.g_00316
OG0002118	Prbj.g_01902	Syaj.g_00591
OG0002119	Prbj.g_00015	Syaj.g_02056
OG0002120	Prbj.g_00674	Syaj.g_01131
OG0002121	Prbj.g_01122	Syaj.g_00667
OG0002124	Prbj.g_02494	Syaj.g_00352
OG0002126	Prbj.g_01476	Syaj.g_02488
OG0002127	Prbj.g_00548	Syaj.g_01953
OG0002128	Prbj.g_01993	Syaj.g_00648
OG0002130	Prbj.g_01726	Syaj.g_01509
OG0002154	Prbj.g_01528	Syaj.g_01956
OG0002159	Prbj.g_01811	Syaj.g_02404
OG0002160	Prbj.g_00189	Syaj.g_00501
OG0002162	Prbj.g_01804	Syaj.g_00212
OG0002166	Prbj.g_00930	Syaj.g_00495
OG0002167	Prbj.g_00915	Syaj.g_01089
OG0002168	Prbj.g_01852	Syaj.g_00410
OG0002171	Prbj.g_01472	Syaj.g_02491
OG0002172	Prbj.g_00257	Syaj.g_02065
OG0002173	Prbj.g_00239	Syaj.g_02054
OG0002231	Prbj.g_00916	Syaj.g_01499
OG0002233	Prbj.g_00903	Syaj.g_00970
OG0002234	Prbj.g_02176	Syaj.g_01224
OG0002235	Prbj.g_02390	Syaj.g_01045
OG0002236	Prbj.g_02510	Syaj.g_02675
OG0002238	Prbj.g_00796	Syaj.g_00690
OG0002241	Prbj.g_00139	Syaj.g_01466
OG0002242	Prbj.g_01473	Syaj.g_02490
OG0002243	Prbj.g_01937	Syaj.g_02097
OG0002279	Prbj.g_00622	Syaj.g_01889
OG0002280	Prbj.g_02116	Syaj.g_00127
OG0002281	Prbj.g_01799	Syaj.g_00219
OG0002286	Prbj.g_01923	Syaj.g_01460
OG0002288	Prbj.g_01065	Syaj.g_01384
OG0002289	Prbj.g_00141	Syaj.g_01468
OG0002290	Prbj.g_00173	Syaj.g_00632
OG0002328	Prbj.g_00602	Syaj.g_01869
OG0002331	Prbj.g_00761	Syaj.g_00972
OG0002332	Prbj.g_00795	Syaj.g_00689
OG0002333	Prbj.g_00797	Syaj.g_00691
OG0002334	Prbj.g_01048	Syaj.g_01371
OG0002336	Prbj.g_00126	Syaj.g_01441
OG0002338	Prbj.g_01479	Syaj.g_02483
OG0002339	Prbj.g_01491	Syaj.g_02471
OG0002350	Prbj.g_00350	Syaj.g_02798
OG0002385	Prbj.g_01925	Syaj.g_01461
OG0002386	Prbj.g_02706	Syaj.g_01240
OG0002388	Prbj.g_00145	Syaj.g_01483, Syaj.g_01474
OG0002390	Prbj.g_01150	Syaj.g_02019
OG0002391	Prbj.g_00197	Syaj.g_01920
OG0002394	Prbj.g_01929	Syaj.g_01026, Syaj.g_02094
OG0002397	Prbj.g_00203	Syaj.g_01136
OG0002429	Prbj.g_00595	Syaj.g_01861
OG0002432	Prbj.g_01932	Syaj.g_02088
OG0002435	Prbj.g_00952	Syaj.g_01563
OG0002446	Prbj.g_00124	Syaj.g_00023
OG0002448	Prbj.g_01496, Prbj.g_01495	Syaj.g_01630
OG0002450	Prbj.g_02061	Syaj.g_02249
OG0002461	Prbj.g_01895	Syaj.g_01673
OG0002492	Prbj.g_01930	Syaj.g_02092
OG0002496	Prbj.g_02445	Syaj.g_00679
OG0002569	Prbj.g_02446	Syaj.g_00680
OG0002570	Prbj.g_02448	Syaj.g_00682
OG0002571	Prbj.g_02520	Syaj.g_00155
OG0002574	Prbj.g_00144	Syaj.g_01473
OG0002575	Prbj.g_00146	Syaj.g_01475
OG0002576	Prbj.g_00147	Syaj.g_01476
OG0002579	Prbj.g_00550	Syaj.g_01957
OG0002582	Prbj.g_01274	Syaj.g_02468
OG0002590	Prbj.g_00420, Prbj.g_00791	Syaj.g_01260
OG0002631	Prbj.g_00384	Syaj.g_01855
OG0002632	Prbj.g_01931	Syaj.g_02093
OG0002635	Prbj.g_00963	Syaj.g_00294
OG0002641	Prbj.g_02444	Syaj.g_00678
OG0002642	Prbj.g_02447	Syaj.g_00681
OG0002653	Prbj.g_01922	Syaj.g_01459
OG0002667	Prbj.g_00727	Syaj.g_01216
OG0002710	Prbj.g_00898	Syaj.g_01063
OG0002716	Prbj.g_01348	Syaj.g_02614
OG0002717	Prbj.g_00236	Syaj.g_02051
OG0002796	Prbj.g_00182	Syaj.g_00507
OG0002837	Prbj.g_01603	Syaj.g_00696
OG0002842	Prbj.g_01935	Syaj.g_02090
OG0002911	Prbj.g_02149, Prbj.g_01246	Syaj.g_02335
OG0002912	Prbj.g_02524	Syaj.g_02028
OG0002942	Prbj.g_00975, Prbj.g_01824, Prbj.g_00976	Syaj.g_01738
OG0003055	Prbj.g_01267	Syaj.g_02380
OG0003096	Prbj.g_01269	Syaj.g_02387
OG0003193	Prbj.g_02683	Syaj.g_02157
OG0003376	Prbj.g_00387	Syaj.g_01854
OG0003399	Prbj.g_00199	Syaj.g_00694
OG0003830	Prbj.g_01933	Syaj.g_02089
OG0005720	Prbj.g_02620	Syaj.g_01261
