Orthogroup	Prbj	Prah
OG0001878	Prbj.g_02226	Prah.g_00838
OG0001879	Prbj.g_02234	Prah.g_00831
OG0001880	Prbj.g_02265	Prah.g_00799
OG0001881	Prbj.g_02266	Prah.g_00798
OG0001882	Prbj.g_02286	Prah.g_00778
OG0001883	Prbj.g_02291	Prah.g_00774
OG0001884	Prbj.g_02300	Prah.g_00764
OG0001885	Prbj.g_02313	Prah.g_00753
OG0001886	Prbj.g_02317	Prah.g_00749
OG0001887	Prbj.g_02356	Prah.g_00723
OG0001888	Prbj.g_02398	Prah.g_00682
OG0001889	Prbj.g_02426	Prah.g_00653
OG0001890	Prbj.g_02489	Prah.g_00590
OG0001891	Prbj.g_02493	Prah.g_00586
OG0001892	Prbj.g_02506	Prah.g_00573
OG0001893	Prbj.g_02557	Prah.g_00519
OG0001894	Prbj.g_02572	Prah.g_00502
OG0001895	Prbj.g_01292	Prah.g_00426
OG0001896	Prbj.g_00088	Prah.g_00220
OG0001897	Prbj.g_00332	Prah.g_01931
OG0001898	Prbj.g_00349	Prah.g_01947
OG0001899	Prbj.g_00992	Prah.g_02006
OG0001900	Prbj.g_01370	Prah.g_02109
OG0001901	Prbj.g_01371	Prah.g_02110
OG0001902	Prbj.g_01412	Prah.g_02141
OG0001903	Prbj.g_01421	Prah.g_02150
OG0001904	Prbj.g_01489	Prah.g_02220
OG0001905	Prbj.g_01499	Prah.g_02228
OG0001906	Prbj.g_01534	Prah.g_02256
OG0001907	Prbj.g_00551	Prah.g_02272
OG0001908	Prbj.g_00506	Prah.g_02319
OG0001909	Prbj.g_01147	Prah.g_02340
OG0001910	Prbj.g_00260	Prah.g_02401
OG0001912	Prbj.g_01965	Prah.g_02500
OG0001913	Prbj.g_01967	Prah.g_02502
OG0001914	Prbj.g_01995	Prah.g_02529, Prah.g_02530
OG0001929	Prbj.g_01237	Prah.g_00072
OG0001930	Prbj.g_01813	Prah.g_00140
OG0001931	Prbj.g_01814	Prah.g_00141
OG0001932	Prbj.g_01591	Prah.g_00157
OG0001933	Prbj.g_00623	Prah.g_01900
OG0001934	Prbj.g_00608	Prah.g_01885
OG0001935	Prbj.g_00571	Prah.g_01845
OG0001936	Prbj.g_01323	Prah.g_01813
OG0001937	Prbj.g_01706	Prah.g_01638
OG0001938	Prbj.g_01634	Prah.g_01571
OG0001939	Prbj.g_02669	Prah.g_01477
OG0001940	Prbj.g_01798	Prah.g_01436
OG0001941	Prbj.g_01735	Prah.g_01371
OG0001943	Prbj.g_00836	Prah.g_01308
OG0001944	Prbj.g_00052	Prah.g_01207
OG0001945	Prbj.g_00716	Prah.g_01127, Prah.g_01002
OG0001946	Prbj.g_00945	Prah.g_00984
OG0001947	Prbj.g_01853	Prah.g_00900
OG0001948	Prbj.g_02242	Prah.g_00825
OG0001949	Prbj.g_02256	Prah.g_00809
OG0001950	Prbj.g_02258	Prah.g_00807
OG0001951	Prbj.g_02267	Prah.g_00797
OG0001952	Prbj.g_02287	Prah.g_00777
OG0001953	Prbj.g_02288	Prah.g_00776
OG0001954	Prbj.g_02452	Prah.g_00626
OG0001955	Prbj.g_02496	Prah.g_00583
OG0001956	Prbj.g_02513	Prah.g_00565
OG0001957	Prbj.g_02562	Prah.g_00514
OG0001958	Prbj.g_00811	Prah.g_00458
OG0001960	Prbj.g_00668	Prah.g_00330, Prah.g_00329
OG0001961	Prbj.g_00133	Prah.g_00307
OG0001962	Prbj.g_00223	Prah.g_02442
OG0001963	Prbj.g_00374	Prah.g_01969
OG0001964	Prbj.g_02642	Prah.g_02057
OG0001965	Prbj.g_01357	Prah.g_02096
OG0001966	Prbj.g_01365	Prah.g_02104
OG0001967	Prbj.g_01367	Prah.g_02106
OG0001968	Prbj.g_01368	Prah.g_02107
OG0001969	Prbj.g_01440	Prah.g_02169
OG0001970	Prbj.g_01536	Prah.g_02258
OG0001971	Prbj.g_01145	Prah.g_02338
OG0001972	Prbj.g_00273	Prah.g_02389
OG0001973	Prbj.g_01926	Prah.g_02464
OG0001973	Prbj.g_01938	Prah.g_02473
OG0001974	Prbj.g_01952	Prah.g_02487
OG0001975	Prbj.g_01994	Prah.g_02528
OG0001976	Prbj.g_01996	Prah.g_02531
OG0001977	Prbj.g_02007	Prah.g_02542
OG0001992	Prbj.g_00379	Prah.g_00339, Prah.g_01973
OG0001995	Prbj.g_02136	Prah.g_01492
OG0001996	Prbj.g_01201	Prah.g_00035
OG0001997	Prbj.g_00597	Prah.g_01874
OG0001998	Prbj.g_00439	Prah.g_01748
OG0001999	Prbj.g_00462	Prah.g_01721
OG0002000	Prbj.g_02107	Prah.g_01520
OG0002002	Prbj.g_02160	Prah.g_01280
OG0002003	Prbj.g_00935	Prah.g_00976
OG0002004	Prbj.g_00922	Prah.g_00966
OG0002005	Prbj.g_00918	Prah.g_00963
OG0002006	Prbj.g_01854	Prah.g_00899
OG0002007	Prbj.g_01855	Prah.g_00898
OG0002008	Prbj.g_02228	Prah.g_00836
OG0002009	Prbj.g_02375	Prah.g_00704
OG0002010	Prbj.g_00644	Prah.g_00373
OG0002011	Prbj.g_00069	Prah.g_00211
OG0002012	Prbj.g_00381	Prah.g_01974
OG0002013	Prbj.g_01462	Prah.g_02189
OG0002014	Prbj.g_01474	Prah.g_02202
OG0002015	Prbj.g_01478	Prah.g_02215
OG0002016	Prbj.g_00253	Prah.g_02408
OG0002017	Prbj.g_02010	Prah.g_02545
OG0002018	Prbj.g_02038	Prah.g_02570
OG0002036	Prbj.g_00859	Prah.g_01675
OG0002037	Prbj.g_01632	Prah.g_01568
OG0002038	Prbj.g_00840	Prah.g_01312
OG0002039	Prbj.g_00827	Prah.g_01300
OG0002040	Prbj.g_00303	Prah.g_01299
OG0002041	Prbj.g_02246	Prah.g_00820
OG0002042	Prbj.g_02262	Prah.g_00802
OG0002043	Prbj.g_02307	Prah.g_00757
OG0002044	Prbj.g_02472	Prah.g_00607
OG0002045	Prbj.g_00135	Prah.g_00305
OG0002046	Prbj.g_00138	Prah.g_00302
OG0002047	Prbj.g_00062	Prah.g_00203
OG0002048	Prbj.g_00369	Prah.g_01967
OG0002050	Prbj.g_01387	Prah.g_02116
OG0002051	Prbj.g_00508	Prah.g_02317
OG0002052	Prbj.g_01983	Prah.g_02516
OG0002053	Prbj.g_01989	Prah.g_02523
OG0002063	Prbj.g_00784	Prah.g_01054
OG0002110	Prbj.g_02353	Prah.g_00725
OG0002113	Prbj.g_01206	Prah.g_00040
OG0002114	Prbj.g_00440	Prah.g_01747
OG0002115	Prbj.g_00866	Prah.g_01669
OG0002117	Prbj.g_00833	Prah.g_01306
OG0002118	Prbj.g_01902	Prah.g_01269
OG0002119	Prbj.g_00015	Prah.g_01242
OG0002120	Prbj.g_00674	Prah.g_01197
OG0002121	Prbj.g_01122	Prah.g_01107
OG0002122	Prbj.g_00934	Prah.g_00975
OG0002124	Prbj.g_02494	Prah.g_00585
OG0002126	Prbj.g_01476	Prah.g_02214, Prah.g_02204
OG0002127	Prbj.g_00548	Prah.g_02277
OG0002128	Prbj.g_01993	Prah.g_02527
OG0002130	Prbj.g_01726	Prah.g_01362
OG0002154	Prbj.g_01528	Prah.g_02249
OG0002159	Prbj.g_01811	Prah.g_00138
OG0002160	Prbj.g_00189	Prah.g_01792
OG0002161	Prbj.g_00438	Prah.g_01749
OG0002162	Prbj.g_01804	Prah.g_01442
OG0002164	Prbj.g_00033	Prah.g_01219
OG0002165	Prbj.g_00040	Prah.g_01216
OG0002166	Prbj.g_00930	Prah.g_00971
OG0002167	Prbj.g_00915	Prah.g_00960
OG0002168	Prbj.g_01852	Prah.g_00901
OG0002169	Prbj.g_00061	Prah.g_00202
OG0002170	Prbj.g_00344	Prah.g_01943
OG0002171	Prbj.g_01472	Prah.g_02200
OG0002172	Prbj.g_00257	Prah.g_02404
OG0002173	Prbj.g_00239	Prah.g_02416
OG0002174	Prbj.g_02011	Prah.g_02546
OG0002175	Prbj.g_01924	Prah.g_02462
OG0002229	Prbj.g_01261	Prah.g_00113
OG0002231	Prbj.g_00916	Prah.g_00961
OG0002232	Prbj.g_00908	Prah.g_00952
OG0002233	Prbj.g_00903	Prah.g_00945
OG0002234	Prbj.g_02176	Prah.g_00889
OG0002235	Prbj.g_02390	Prah.g_00690
OG0002236	Prbj.g_02510	Prah.g_00569
OG0002237	Prbj.g_02567	Prah.g_00507
OG0002238	Prbj.g_00796	Prah.g_00469
OG0002239	Prbj.g_00664	Prah.g_00355
OG0002240	Prbj.g_00122	Prah.g_00320
OG0002242	Prbj.g_01473	Prah.g_02201
OG0002243	Prbj.g_01937	Prah.g_02472
OG0002277	Prbj.g_01240	Prah.g_00075
OG0002278	Prbj.g_01436, Prbj.g_01038, Prbj.g_01291	Prah.g_02165, Prah.g_00425
OG0002279	Prbj.g_00622	Prah.g_01899
OG0002280	Prbj.g_02116	Prah.g_01511
OG0002281	Prbj.g_01799	Prah.g_01437
OG0002285	Prbj.g_02295	Prah.g_00769
OG0002286	Prbj.g_01923	Prah.g_02461, Prah.g_02460
OG0002289	Prbj.g_00141	Prah.g_00301
OG0002290	Prbj.g_00173	Prah.g_00245
OG0002291	Prbj.g_01140	Prah.g_02326, Prah.g_02333
OG0002292	Prbj.g_01156	Prah.g_02351
OG0002328	Prbj.g_00602	Prah.g_01879
OG0002330	Prbj.g_00748	Prah.g_01018
OG0002331	Prbj.g_00761	Prah.g_01030
OG0002332	Prbj.g_00795	Prah.g_00470
OG0002333	Prbj.g_00797	Prah.g_00468
OG0002334	Prbj.g_01048	Prah.g_00416
OG0002336	Prbj.g_00126	Prah.g_00315
OG0002337	Prbj.g_01398	Prah.g_02127
OG0002338	Prbj.g_01479	Prah.g_02206
OG0002339	Prbj.g_01491	Prah.g_02222
OG0002340	Prbj.g_00232	Prah.g_02421
OG0002341	Prbj.g_01927	Prah.g_02465
OG0002342	Prbj.g_01178	Prah.g_00274
OG0002342	Prbj.g_02684	Prah.g_00934
OG0002343	Prbj.g_01344	Prah.g_02081
OG0002381	Prbj.g_01570	Prah.g_00172
OG0002382	Prbj.g_01621	Prah.g_01557
OG0002383	Prbj.g_02168	Prah.g_01287
OG0002385	Prbj.g_01925	Prah.g_02463
OG0002386	Prbj.g_02706	Prah.g_00441
OG0002388	Prbj.g_00145	Prah.g_00297
OG0002390	Prbj.g_01150	Prah.g_02343
OG0002394	Prbj.g_01929	Prah.g_02470
OG0002429	Prbj.g_00595	Prah.g_01872
OG0002430	Prbj.g_02121	Prah.g_01507
OG0002431	Prbj.g_02120	Prah.g_01508
OG0002435	Prbj.g_00952	Prah.g_01341
OG0002436	Prbj.g_00708	Prah.g_01164
OG0002437	Prbj.g_01120	Prah.g_01097
OG0002437	Prbj.g_00721	Prah.g_01130
OG0002438	Prbj.g_00917	Prah.g_00962
OG0002439	Prbj.g_00871	Prah.g_00943
OG0002440	Prbj.g_02211	Prah.g_00854
OG0002441	Prbj.g_02349, Prbj.g_02350	Prah.g_00277, Prah.g_02440, Prah.g_00268, Prah.g_01205, Prah.g_02438, Prah.g_01057, Prah.g_01066, Prah.g_02439
OG0002442	Prbj.g_02528	Prah.g_00548
OG0002444	Prbj.g_01059	Prah.g_00405
OG0002446	Prbj.g_00124	Prah.g_00344, Prah.g_00993, Prah.g_00318
OG0002448	Prbj.g_01496, Prbj.g_01495	Prah.g_02225
OG0002449	Prbj.g_02037	Prah.g_02569
OG0002450	Prbj.g_02061	Prah.g_02592
OG0002493	Prbj.g_00191	Prah.g_01794, Prah.g_01795
OG0002494	Prbj.g_01681	Prah.g_01611
OG0002495	Prbj.g_00728	Prah.g_00995
OG0002496	Prbj.g_02445	Prah.g_00633
OG0002498	Prbj.g_01816	Prah.g_02477, Prah.g_02476
OG0002498	Prbj.g_01319	Prah.g_01815
OG0002500	Prbj.g_01665	Prah.g_01599
OG0002563	Prbj.g_01081	Prah.g_00387
OG0002564	Prbj.g_01328	Prah.g_01804
OG0002566	Prbj.g_00474	Prah.g_01708
OG0002567	Prbj.g_02122	Prah.g_01506
OG0002568	Prbj.g_01773	Prah.g_01409
OG0002569	Prbj.g_02446	Prah.g_00632
OG0002570	Prbj.g_02448	Prah.g_00630
OG0002571	Prbj.g_02520	Prah.g_00561
OG0002572	Prbj.g_02543	Prah.g_00533
OG0002573	Prbj.g_01060	Prah.g_00404
OG0002574	Prbj.g_00144	Prah.g_00298
OG0002575	Prbj.g_00146	Prah.g_00296
OG0002576	Prbj.g_00147	Prah.g_00295
OG0002577	Prbj.g_00115	Prah.g_00249
OG0002579	Prbj.g_00550	Prah.g_02275
OG0002580	Prbj.g_02018	Prah.g_02549
OG0002630	Prbj.g_02708	Prah.g_00200
OG0002630	Prbj.g_02708	Prah.g_01909
OG0002633	Prbj.g_01100	Prah.g_01819
OG0002634	Prbj.g_02611	Prah.g_01776
OG0002635	Prbj.g_00963	Prah.g_01330
OG0002636	Prbj.g_00032	Prah.g_01221
OG0002637	Prbj.g_00684	Prah.g_01186
OG0002638	Prbj.g_01091	Prah.g_00988
OG0002641	Prbj.g_02444	Prah.g_00634
OG0002642	Prbj.g_02447	Prah.g_00631
OG0002643	Prbj.g_02456	Prah.g_00623
OG0002644	Prbj.g_02582	Prah.g_00492
OG0002645	Prbj.g_02583	Prah.g_00491
OG0002647	Prbj.g_01941	Prah.g_02475
OG0002648	Prbj.g_01947	Prah.g_02482
OG0002649	Prbj.g_01948	Prah.g_02483
OG0002650	Prbj.g_01949	Prah.g_02484
OG0002652	Prbj.g_00635	Prah.g_00279, Prah.g_01723, Prah.g_01060, Prah.g_01069, Prah.g_02430
OG0002653	Prbj.g_01922	Prah.g_02459
OG0002705	Prbj.g_02363	Prah.g_00716
OG0002706	Prbj.g_02672	Prah.g_01086
OG0002706	Prbj.g_00215	Prah.g_01099
OG0002711	Prbj.g_02541	Prah.g_00535
OG0002712	Prbj.g_02584	Prah.g_00490
OG0002713	Prbj.g_02588	Prah.g_00487
OG0002714	Prbj.g_02705	Prah.g_00440
OG0002715	Prbj.g_00114	Prah.g_00248
OG0002716	Prbj.g_01348	Prah.g_02085
OG0002718	Prbj.g_02064	Prah.g_02595
OG0002720	Prbj.g_02386	Prah.g_00695
OG0002796	Prbj.g_00182	Prah.g_01787
OG0002797	Prbj.g_00853	Prah.g_01680
OG0002798	Prbj.g_00841	Prah.g_01313
OG0002800	Prbj.g_00675	Prah.g_01195
OG0002802	Prbj.g_02233	Prah.g_00832
OG0002803	Prbj.g_02542	Prah.g_00534
OG0002906	Prbj.g_02628	Prah.g_01204
OG0002909	Prbj.g_00709	Prah.g_01149
OG0002910	Prbj.g_00770	Prah.g_01040
OG0002912	Prbj.g_02524	Prah.g_00556, Prah.g_00557
OG0002913	Prbj.g_01987	Prah.g_02520
OG0002914	Prbj.g_01988	Prah.g_02521
OG0003036	Prbj.g_01815	Prah.g_00142
OG0003037	Prbj.g_00629	Prah.g_01907
OG0003038	Prbj.g_00468	Prah.g_01715
OG0003039	Prbj.g_01600	Prah.g_01065, Prah.g_01684, Prah.g_02369
OG0003040	Prbj.g_01747	Prah.g_01384
OG0003044	Prbj.g_00217	Prah.g_01106
OG0003048	Prbj.g_00224	Prah.g_00283
OG0003051	Prbj.g_01383	Prah.g_02112
OG0003052	Prbj.g_01434	Prah.g_02160
OG0003053	Prbj.g_01463	Prah.g_02190
OG0003065	Prbj.g_00712	Prah.g_01144
OG0003182	Prbj.g_01242	Prah.g_00077
OG0003185	Prbj.g_01326	Prah.g_01808
OG0003186	Prbj.g_02124	Prah.g_01504
OG0003187	Prbj.g_00167	Prah.g_01345
OG0003188	Prbj.g_00961	Prah.g_01333, Prah.g_01332
OG0003189	Prbj.g_00220	Prah.g_02445, Prah.g_01724, Prah.g_00267
OG0003190	Prbj.g_00692	Prah.g_01179
OG0003196	Prbj.g_00909	Prah.g_00954
OG0003197	Prbj.g_02328	Prah.g_00741
OG0003199	Prbj.g_02539	Prah.g_00537
OG0003200	Prbj.g_00658	Prah.g_00359
OG0003201	Prbj.g_00154	Prah.g_00288
OG0003202	Prbj.g_01890	Prah.g_00259
OG0003204	Prbj.g_00060	Prah.g_00201
OG0003207	Prbj.g_01339	Prah.g_02076
OG0003213	Prbj.g_01144	Prah.g_02337
OG0003218	Prbj.g_00222	Prah.g_00264, Prah.g_00263, Prah.g_00265, Prah.g_02443
OG0003219	Prbj.g_02681	Prah.g_01115, Prah.g_01111, Prah.g_01116
OG0003377	Prbj.g_00192	Prah.g_01796
OG0003378	Prbj.g_01677	Prah.g_01608
OG0003379	Prbj.g_02143	Prah.g_01483
OG0003380	Prbj.g_00284	Prah.g_02375
OG0003381	Prbj.g_02157	Prah.g_01277
OG0003382	Prbj.g_02622	Prah.g_01200
OG0003383	Prbj.g_00723	Prah.g_01132
OG0003385	Prbj.g_00766	Prah.g_01036
OG0003386	Prbj.g_00772	Prah.g_01042
OG0003387	Prbj.g_00774	Prah.g_01044
OG0003388	Prbj.g_00775	Prah.g_01045
OG0003389	Prbj.g_00776	Prah.g_01046
OG0003390	Prbj.g_01103	Prah.g_01079
OG0003391	Prbj.g_00944	Prah.g_00982
OG0003392	Prbj.g_00910	Prah.g_00955
OG0003394	Prbj.g_02376	Prah.g_00703
OG0003395	Prbj.g_02531	Prah.g_00545
OG0003396	Prbj.g_02704	Prah.g_00439
OG0003397	Prbj.g_00149	Prah.g_00292
OG0003398	Prbj.g_01482	Prah.g_02208
OG0003406	Prbj.g_00048	Prah.g_01210
OG0003667	Prbj.g_01583	Prah.g_00161
OG0003668	Prbj.g_00095	Prah.g_00225
OG0003669	Prbj.g_01571	Prah.g_00171
OG0003670	Prbj.g_01565	Prah.g_00181
OG0003672	Prbj.g_00562	Prah.g_01835
OG0003674	Prbj.g_01318	Prah.g_01816
OG0003675	Prbj.g_00190	Prah.g_01793
OG0003676	Prbj.g_00183	Prah.g_01788
OG0003677	Prbj.g_00422	Prah.g_01765
OG0003678	Prbj.g_00860	Prah.g_01674
OG0003679	Prbj.g_01676	Prah.g_01607
OG0003680	Prbj.g_01671	Prah.g_01602
OG0003681	Prbj.g_01667	Prah.g_01600
OG0003682	Prbj.g_02131	Prah.g_01497
OG0003683	Prbj.g_02137	Prah.g_01491
OG0003684	Prbj.g_02138	Prah.g_01490
OG0003685	Prbj.g_01788	Prah.g_01426
OG0003686	Prbj.g_01762	Prah.g_01398
OG0003687	Prbj.g_01746	Prah.g_01383
OG0003688	Prbj.g_00838	Prah.g_01310
OG0003689	Prbj.g_02169	Prah.g_01288
OG0003690	Prbj.g_00021	Prah.g_01236
OG0003691	Prbj.g_00024	Prah.g_01232
OG0003692	Prbj.g_00028	Prah.g_01229
OG0003693	Prbj.g_00031	Prah.g_01224
OG0003694	Prbj.g_00041	Prah.g_01215
OG0003695	Prbj.g_00042	Prah.g_01214
OG0003696	Prbj.g_00682	Prah.g_01188
OG0003697	Prbj.g_00685	Prah.g_01185
OG0003698	Prbj.g_00686	Prah.g_01184
OG0003699	Prbj.g_00695	Prah.g_01177
OG0003700	Prbj.g_00699	Prah.g_01173
OG0003701	Prbj.g_00700	Prah.g_01172
OG0003702	Prbj.g_00701	Prah.g_01171
OG0003703	Prbj.g_00702	Prah.g_01170
OG0003704	Prbj.g_00710	Prah.g_01148
OG0003705	Prbj.g_00713	Prah.g_01143
OG0003706	Prbj.g_00714	Prah.g_01125
OG0003707	Prbj.g_00717	Prah.g_01128
OG0003708	Prbj.g_00732	Prah.g_01000
OG0003709	Prbj.g_00742	Prah.g_01010
OG0003710	Prbj.g_00743	Prah.g_01013
OG0003711	Prbj.g_01036	Prah.g_01014
OG0003712	Prbj.g_00747	Prah.g_01017
OG0003713	Prbj.g_00756	Prah.g_01024
OG0003714	Prbj.g_00763	Prah.g_01032
OG0003715	Prbj.g_00771	Prah.g_01041
OG0003718	Prbj.g_02675	Prah.g_01090
OG0003719	Prbj.g_01119	Prah.g_01096
OG0003720	Prbj.g_01118	Prah.g_01095
OG0003721	Prbj.g_00941	Prah.g_00980
OG0003722	Prbj.g_00923	Prah.g_00967
OG0003723	Prbj.g_00914	Prah.g_00959
OG0003724	Prbj.g_00911	Prah.g_00956
OG0003725	Prbj.g_00906	Prah.g_00948
OG0003726	Prbj.g_00905	Prah.g_00947
OG0003727	Prbj.g_02177	Prah.g_00888
OG0003728	Prbj.g_02285	Prah.g_00779
OG0003729	Prbj.g_02322	Prah.g_00744
OG0003730	Prbj.g_02360	Prah.g_00719
OG0003731	Prbj.g_02365	Prah.g_00714
OG0003732	Prbj.g_02367	Prah.g_00711
OG0003733	Prbj.g_02371	Prah.g_00708
OG0003734	Prbj.g_02374	Prah.g_00705
OG0003735	Prbj.g_02387	Prah.g_00694
OG0003736	Prbj.g_02450	Prah.g_00629
OG0003737	Prbj.g_02451	Prah.g_00628
OG0003738	Prbj.g_02461	Prah.g_00616
OG0003739	Prbj.g_02468	Prah.g_00611
OG0003740	Prbj.g_02469	Prah.g_00610
OG0003741	Prbj.g_02516	Prah.g_00563
OG0003742	Prbj.g_02527	Prah.g_00549
OG0003743	Prbj.g_02530	Prah.g_00546
OG0003744	Prbj.g_02534	Prah.g_00542
OG0003745	Prbj.g_02536	Prah.g_00540
OG0003746	Prbj.g_02540	Prah.g_00536
OG0003747	Prbj.g_00801	Prah.g_00467
OG0003748	Prbj.g_00810	Prah.g_00459
OG0003749	Prbj.g_02703	Prah.g_00438
OG0003750	Prbj.g_00665	Prah.g_00354
OG0003751	Prbj.g_00153	Prah.g_00289
OG0003752	Prbj.g_00155	Prah.g_00287
OG0003753	Prbj.g_00157	Prah.g_00285
OG0003754	Prbj.g_00116	Prah.g_00250
OG0003755	Prbj.g_00078	Prah.g_00227
OG0003756	Prbj.g_00327	Prah.g_01925
OG0003757	Prbj.g_00329	Prah.g_01928
OG0003758	Prbj.g_00355	Prah.g_01952
OG0003759	Prbj.g_00411	Prah.g_01992
OG0003760	Prbj.g_02637	Prah.g_02052
OG0003761	Prbj.g_01338	Prah.g_02075
OG0003762	Prbj.g_01363	Prah.g_02102
OG0003763	Prbj.g_01384	Prah.g_02113
OG0003764	Prbj.g_01503	Prah.g_02233
OG0003766	Prbj.g_01136	Prah.g_02322
OG0003767	Prbj.g_01153	Prah.g_02346
OG0003768	Prbj.g_00286	Prah.g_02373
OG0003769	Prbj.g_00285	Prah.g_02374
OG0003770	Prbj.g_00283	Prah.g_02377
OG0003771	Prbj.g_00282	Prah.g_02378
OG0003772	Prbj.g_00281	Prah.g_02379
OG0003773	Prbj.g_00280	Prah.g_02380
OG0003774	Prbj.g_00277	Prah.g_02383
OG0003775	Prbj.g_00275	Prah.g_02385
OG0003776	Prbj.g_00274	Prah.g_02386
OG0003778	Prbj.g_02003	Prah.g_02537
OG0003783	Prbj.g_00221	Prah.g_00266, Prah.g_02444
OG0004064	Prbj.g_00559	Prah.g_01831
OG0004072	Prbj.g_02671	Prah.g_01479
OG0004116	Prbj.g_01563	Prah.g_00182
OG0004118	Prbj.g_02600	Prah.g_00280
OG0004119	Prbj.g_02464	Prah.g_00613
OG0004120	Prbj.g_02459	Prah.g_00618
OG0004121	Prbj.g_02346	Prah.g_00727
OG0004122	Prbj.g_02345	Prah.g_00728
OG0004123	Prbj.g_00737	Prah.g_01004
OG0004124	Prbj.g_00762	Prah.g_01031
OG0004125	Prbj.g_00777	Prah.g_01047
OG0004126	Prbj.g_00781	Prah.g_01051
OG0004127	Prbj.g_01112	Prah.g_01091
OG0004128	Prbj.g_01612	Prah.g_01548
OG0004129	Prbj.g_01672	Prah.g_01603
OG0004130	Prbj.g_00295	Prah.g_01722
OG0004131	Prbj.g_02619	Prah.g_01768
OG0004133	Prbj.g_00316	Prah.g_01914
OG0004134	Prbj.g_00376	Prah.g_01970
OG0004135	Prbj.g_00553	Prah.g_02271
OG0004138	Prbj.g_01917	Prah.g_02452
